condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy_confirmed,accuracy_no_reset,accuracy_difference,macro_f1_confirmed,macro_f1_no_reset,macro_f1_difference,macro_precision_confirmed,macro_precision_no_reset,macro_precision_difference,macro_recall_confirmed,macro_recall_no_reset,macro_recall_difference,roc_auc_confirmed,roc_auc_no_reset,roc_auc_difference,average_precision_confirmed,average_precision_no_reset,average_precision_difference,malicious_precision_confirmed,malicious_precision_no_reset,malicious_precision_difference,malicious_recall_confirmed,malicious_recall_no_reset,malicious_recall_difference,benign_fpr_confirmed,benign_fpr_no_reset,benign_fpr_difference,poison_admission_rate_confirmed,poison_admission_rate_no_reset,poison_admission_rate_difference,legitimate_withhold_rate_confirmed,legitimate_withhold_rate_no_reset,legitimate_withhold_rate_difference
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,RBF_I__base_s1,1.0,adwin,learned_features_label,1000,236550,0.6673937856689918,0.6743944197844007,-0.007000634115408966,0.6649836282891277,0.6721376373341029,-0.007154009044975207,0.6746296552784754,0.6802535358048697,-0.005623880526394287,0.6653231553535555,0.6731529060864586,-0.007829750732903151,0.8562502156734593,0.8612896794041655,-0.005039463730706184,0.706904353833158,0.7127177984093056,-0.0058134445761476305,,,,,,,,,,0.773234617757586,0.8257333557686914,-0.052498738011105495,0.242204766740338,0.1868815084722139,0.05532325826812409
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,RBF_I__base_s1,1.0,hddm_w,learned_features_label,1000,236550,0.6778059606848447,0.6743944197844007,0.0034115409004439323,0.6762014586542023,0.6721376373341029,0.0040638213200994144,0.6842147278334516,0.6802535358048697,0.003961192028581917,0.6766127291990469,0.6731529060864586,0.0034598231125883006,0.8651956913208112,0.8612896794041655,0.0039060119166457463,0.722026804563819,0.7127177984093056,0.009309006154513355,,,,,,,,,,0.7496214033316507,0.8257333557686914,-0.07611195243704072,0.2656402445094877,0.1868815084722139,0.07875873603727379
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,RBF_I__base_s1,1.0,hellinger,learned_features_label,1000,236550,0.6748678926231241,0.6743944197844007,0.00047347283872334334,0.6727449025145161,0.6721376373341029,0.0006072651804132079,0.6807072178146336,0.6802535358048697,0.0004536820097639227,0.6737099883153551,0.6731529060864586,0.0005570822288964994,0.861334287151375,0.8612896794041655,4.460774720960181e-05,0.7133511455148063,0.7127177984093056,0.0006333471055006701,,,,,,,,,,0.817376184867351,0.8257333557686914,-0.008357170901340472,0.1945771857515481,0.1868815084722139,0.007695677279334179
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,RBF_I__base_s1,1.0,d3_oof,learned_features_label,1000,236550,0.6777087296554639,0.6743944197844007,0.0033143098710631813,0.6752553797793313,0.6721376373341029,0.003117742445228333,0.6832303605462536,0.6802535358048697,0.0029768247413839433,0.6742737075361822,0.6731529060864586,0.0011208014497235963,0.8648983026267899,0.8612896794041655,0.003608623222624452,0.7154940737780489,0.7127177984093056,0.002776275368743253,,,,,,,,,,0.7386841662460037,0.8257333557686914,-0.0870491895226877,0.2731368098281664,0.1868815084722139,0.0862553013559525
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,RBF_I__base_s1,1.0,adwin,none,1000,236550,0.651151976326358,0.6520566476432044,-0.0009046713168463505,0.6504759662362554,0.6514177653241249,-0.0009417990878695104,0.6649785142258211,0.6655300274006449,-0.0005515131748238256,0.6492448692290034,0.650173352639597,-0.0009284834105935946,0.8473231007437316,0.8492526286756069,-0.0019295279318752856,0.6843778007432314,0.6872663278069746,-0.002888527063743207,,,,,,,,,,0.7687367249924143,0.784211590978052,-0.015474865985637742,0.2281298666124991,0.211868327803733,0.0162615388087661
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,RBF_I__base_s1,1.0,hddm_w,none,1000,236550,0.6473388290002113,0.6520566476432044,-0.0047178186429930324,0.6463402609408833,0.6514177653241249,-0.005077504383241616,0.661979759282223,0.6655300274006449,-0.003550268118421962,0.6466460222982551,0.650173352639597,-0.0035273303413418944,0.8494331786414686,0.8492526286756069,0.00018054996586169825,0.681967710563357,0.6872663278069746,-0.005298617243617576,,,,,,,,,,0.736421563669465,0.784211590978052,-0.04779002730858706,0.2655562326494685,0.211868327803733,0.05368790484573549
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,RBF_I__base_s1,1.0,hellinger,none,1000,236550,0.6551299936588459,0.6520566476432044,0.003073346015641576,0.6518503459972149,0.6514177653241249,0.0004325806730900439,0.6760671435542036,0.6655300274006449,0.010537116153558679,0.6479049875598805,0.650173352639597,-0.0022683650797165056,0.8519692488804347,0.8492526286756069,0.0027166202048277688,0.6905351064306137,0.6872663278069746,0.003268778623639057,,,,,,,,,,0.6952901115943495,0.784211590978052,-0.08892147938370254,0.3053919245265985,0.211868327803733,0.09352359672286553
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,RBF_I__base_s1,1.0,d3_oof,none,1000,236550,0.6479179877404354,0.6520566476432044,-0.00413865990276896,0.6477375721133473,0.6514177653241249,-0.003680193210777616,0.6646746579783871,0.6655300274006449,-0.0008553694222578345,0.646038812698682,0.650173352639597,-0.00413453994091495,0.8476499903888282,0.8492526286756069,-0.001602638286778757,0.6840614226364673,0.6872663278069746,-0.0032049051705073106,,,,,,,,,,0.703145544654597,0.784211590978052,-0.08106604632345504,0.2973006522671361,0.211868327803733,0.0854323244634031
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,RBF_I__base_s1,1.0,adwin,learned_features,1000,236550,0.6646121327414923,0.656580004227436,0.008032128514056325,0.663380545518927,0.654800879377254,0.008579666141673048,0.6769757551206248,0.6714340273082289,0.005541727812395925,0.6630214622885319,0.6540627536054412,0.008958708683090677,0.8569044962222008,0.8547001706897573,0.0022043255324434297,0.7007291706741456,0.6954467005878389,0.005282470086306779,,,,,,,,,,0.7259701291257881,0.7466707123832642,-0.020700583257476146,0.2710858329383618,0.25296228586905,0.018123547069311796
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,RBF_I__base_s1,1.0,hddm_w,learned_features,1000,236550,0.6464722046079053,0.656580004227436,-0.010107799619530677,0.6464670204489881,0.654800879377254,-0.00833385892826588,0.6639015919719748,0.6714340273082289,-0.007532435336254029,0.6436804387536281,0.6540627536054412,-0.010382314851813068,0.8486946336156023,0.8547001706897573,-0.006005537074155076,0.6807976360469744,0.6954467005878389,-0.014649064540864454,,,,,,,,,,0.6412629378645359,0.7466707123832642,-0.10540777451872829,0.3578046358363238,0.25296228586905,0.10484234996727382
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,RBF_I__base_s1,1.0,hellinger,learned_features,1000,236550,0.6594123863876559,0.656580004227436,0.0028323821602198596,0.6584618558949967,0.654800879377254,0.0036609765177427755,0.6710418774879855,0.6714340273082289,-0.0003921498202433815,0.6578934126366005,0.6540627536054412,0.0038306590311593114,0.8522215380251832,0.8547001706897573,-0.002478632664574154,0.688059589261807,0.6954467005878389,-0.00738711132603187,,,,,,,,,,0.7087084049762314,0.7466707123832642,-0.03796230740703277,0.2904789310944095,0.25296228586905,0.03751664522535947
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,RBF_I__base_s1,1.0,d3_oof,learned_features,1000,236550,0.656580004227436,0.656580004227436,0.0,0.654800879377254,0.654800879377254,0.0,0.6714340273082289,0.6714340273082289,0.0,0.6540627536054412,0.6540627536054412,0.0,0.8547001706897573,0.8547001706897573,0.0,0.6954467005878389,0.6954467005878389,0.0,,,,,,,,,,0.7466707123832642,0.7466707123832642,0.0,0.25296228586905,0.25296228586905,0.0
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,RBF_I__base_s1,1.0,adwin,learned_features_label,1000,236550,0.6540731346438385,0.6550158528852251,-0.0009427182413865864,0.6520552254152732,0.6524936496483446,-0.00043842423307138834,0.6722411866575664,0.6740493053157443,-0.0018081186581778708,0.6513111439165151,0.6516954994988451,-0.0003843555823299649,0.8527335841453432,0.8553050239332043,-0.0025714397878611184,0.6875205651123102,0.6937406699479925,-0.006220104835682361,,,,,,,,,,0.7136981221132126,0.7336907049661171,-0.019992582852904506,0.3023393594691583,0.2822296702552644,0.02010968921389389
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,RBF_I__base_s1,1.0,hddm_w,learned_features_label,1000,236550,0.6567491016698372,0.6550158528852251,0.001733248784612118,0.6538255695669679,0.6524936496483446,0.0013319199186233588,0.6852283846429543,0.6740493053157443,0.011179079327210073,0.651027232757975,0.6516954994988451,-0.0006682667408700604,0.8589613538031595,0.8553050239332043,0.0036563298699552327,0.7025838827433063,0.6937406699479925,0.008843212795313748,,,,,,,,,,0.7188058393176224,0.7336907049661171,-0.014884865648494672,0.2928826144852958,0.2822296702552644,0.01065294423003138
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,RBF_I__base_s1,1.0,hellinger,learned_features_label,1000,236550,0.654149228492919,0.6550158528852251,-0.0008666243923061145,0.6526431051153896,0.6524936496483446,0.00014945546704503432,0.6761921150617568,0.6740493053157443,0.002142809746012553,0.6517379002019099,0.6516954994988451,4.240070306482657e-05,0.8550094958041532,0.8553050239332043,-0.0002955281290510925,0.6937487868439036,0.6937406699479925,8.11689591107001e-06,,,,,,,,,,0.6943798253599002,0.7336907049661171,-0.03931087960621693,0.3216421784368158,0.2822296702552644,0.0394125081815514
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,RBF_I__base_s1,1.0,d3_oof,learned_features_label,1000,236550,0.6550158528852251,0.6550158528852251,0.0,0.6524936496483446,0.6524936496483446,0.0,0.6740493053157443,0.6740493053157443,0.0,0.6516954994988451,0.6516954994988451,0.0,0.8553050239332043,0.8553050239332043,0.0,0.6937406699479925,0.6937406699479925,0.0,,,,,,,,,,0.7336907049661171,0.7336907049661171,0.0,0.2822296702552644,0.2822296702552644,0.0
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,RBF_I__base_s1,1.0,adwin,none,1000,201008,0.6915943644034068,0.6868383347926451,0.004756029610761714,0.6905875465501325,0.6861535628900037,0.004433983660128815,0.6923021065000339,0.6880607757037606,0.004241330796273313,0.6908292402713323,0.6862751188112758,0.004554121460056515,0.8715313656031775,0.8681351430038422,0.0033962225993352524,0.7381497091220796,0.7327820788702963,0.0053676302517832175,,,,,,,,,,0.5853356592200777,0.768161611614428,-0.1828259523943503,0.2244288784525989,0.176410889118841,0.04801798933375789
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,RBF_I__base_s1,1.0,hddm_w,none,1000,201008,0.6752616811271194,0.6868383347926451,-0.011576653665525738,0.6731933668493583,0.6861535628900037,-0.012960196040645466,0.6759789108476297,0.6880607757037606,-0.01208186485613083,0.6721580305520107,0.6862751188112758,-0.014117088259265054,0.8618012147570789,0.8681351430038422,-0.006333928246763265,0.7170523323584315,0.7327820788702963,-0.015729746511864873,,,,,,,,,,0.5039390017444151,0.768161611614428,-0.2642226098700129,0.3187385576693465,0.176410889118841,0.1423276685505055
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,RBF_I__base_s1,1.0,hellinger,none,1000,201008,0.6769830056515164,0.6868383347926451,-0.009855329141128744,0.6747902877883047,0.6861535628900037,-0.011363275101698989,0.6762637907133628,0.6880607757037606,-0.011796984990397719,0.6749992138507477,0.6862751188112758,-0.011275904960528105,0.8613327895377613,0.8681351430038422,-0.006802353466080935,0.7126432160886753,0.7327820788702963,-0.020138862781621025,,,,,,,,,,0.6221090540768668,0.768161611614428,-0.1460525575375612,0.2451096473772188,0.176410889118841,0.06869875825837779
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,RBF_I__base_s1,1.0,d3_oof,none,1000,201008,0.6798883626522327,0.6868383347926451,-0.006949972140412375,0.6794837879410934,0.6861535628900037,-0.006669774948910301,0.6812912602756717,0.6880607757037606,-0.006769515428088901,0.6800163300150209,0.6862751188112758,-0.006258788796254855,0.8626453763582377,0.8681351430038422,-0.005489766645604521,0.7229027520171938,0.7327820788702963,-0.009879326853102555,,,,,,,,,,0.6912385346913511,0.768161611614428,-0.07692307692307687,0.2195236010507044,0.176410889118841,0.04311271193186339
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,RBF_I__base_s1,1.0,adwin,learned_features,1000,201008,0.6715901854652551,0.6677395924540317,0.003850593011223369,0.6701416963119797,0.6662678011431561,0.003873895168823638,0.6726070417250598,0.6687226810699489,0.0038843606551108856,0.669541190761469,0.66520407541895,0.004337115342519016,0.8555078080339699,0.8544181517974353,0.0010896562365345641,0.715441023415177,0.7133635689270372,0.002077454488139785,,,,,,,,,,0.6406504980023634,0.6364864104439818,0.004164087558381602,0.2528357080315211,0.2733174799012974,-0.02048177186977629
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,RBF_I__base_s1,1.0,hddm_w,learned_features,1000,201008,0.6123587120910611,0.6677395924540317,-0.05538088036297062,0.6098143820399173,0.6662678011431561,-0.056453419103238756,0.6147531823347561,0.6687226810699489,-0.053969498735192856,0.6068644683381907,0.66520407541895,-0.05833960708075925,0.8191408710628888,0.8544181517974353,-0.0352772807345465,0.6400319434228028,0.7133635689270372,-0.07333162550423444,,,,,,,,,,0.5382927241010635,0.6364864104439818,-0.09819368634291825,0.3668908700151237,0.2733174799012974,0.09357339011382632
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,RBF_I__base_s1,1.0,hellinger,learned_features,1000,201008,0.6846543421157367,0.6677395924540317,0.01691474966170503,0.6835417743902571,0.6662678011431561,0.017273973247101004,0.6847621732237349,0.6687226810699489,0.016039492153785972,0.6830509639458524,0.66520407541895,0.017846888526902416,0.8613723965469497,0.8544181517974353,0.006954244749514449,0.7276787093170419,0.7133635689270372,0.0143151403900047,,,,,,,,,,0.6823195093129255,0.6364864104439818,0.04583309886894371,0.2723722438907904,0.2733174799012974,-0.0009452360105070001
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,RBF_I__base_s1,1.0,d3_oof,learned_features,1000,201008,0.6684012576613866,0.6677395924540317,0.000661665207354889,0.666933947128117,0.6662678011431561,0.000666145984960953,0.6693778274530144,0.6687226810699489,0.0006551463830655191,0.6659143380917741,0.66520407541895,0.0007102626728241468,0.8548201581241679,0.8544181517974353,0.00040200632673259573,0.713246970158874,0.7133635689270372,-0.00011659876816327852,,,,,,,,,,0.6410725339035507,0.6364864104439818,0.0045861234595688805,0.2562833320066863,0.2733174799012974,-0.017034147894611107
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,RBF_I__base_s1,1.0,adwin,learned_features_label,1000,201008,0.6453922231950967,0.6814902889437237,-0.03609806574862695,0.6423588349110635,0.6804786824479885,-0.03811984753692499,0.6510851177506553,0.6840596116619108,-0.03297449391125551,0.63821198216443,0.6814670910231498,-0.04325510885871986,0.844146696445689,0.8665783666187108,-0.022431670173021834,0.6878240319685525,0.7331227293056264,-0.04529869733707392,,,,,,,,,,0.6187890383208599,0.6823195093129255,-0.06353047099206566,0.2939484995622065,0.2084245403168033,0.08552395924540318
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,RBF_I__base_s1,1.0,hddm_w,learned_features_label,1000,201008,0.6797142402292446,0.6814902889437237,-0.001776048714479006,0.678012402545194,0.6804786824479885,-0.002466279902794466,0.6827951090468043,0.6840596116619108,-0.0012645026151064664,0.6766422154347309,0.6814670910231498,-0.004824875588418931,0.8654554356114059,0.8665783666187108,-0.0011229310073048726,0.730319658498303,0.7331227293056264,-0.002803070807323338,,,,,,,,,,0.5923133194530414,0.6823195093129255,-0.09000618985988407,0.3302157128074504,0.2084245403168033,0.12179117249064708
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,RBF_I__base_s1,1.0,hellinger,learned_features_label,1000,201008,0.6749731353975961,0.6814902889437237,-0.006517153546127585,0.6741460813924931,0.6804786824479885,-0.006332601055495379,0.676907263106578,0.6840596116619108,-0.007152348555332755,0.6751494111082494,0.6814670910231498,-0.006317679914900398,0.8615716037649876,0.8665783666187108,-0.005006762853723146,0.7189255260938907,0.7331227293056264,-0.014197203211735676,,,,,,,,,,0.5918631478251083,0.6823195093129255,-0.09045636148781722,0.2378611796545411,0.2084245403168033,0.029436639337737797
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,RBF_I__base_s1,1.0,d3_oof,learned_features_label,1000,201008,0.6818833081270397,0.6814902889437237,0.0003930191833160235,0.6799698000547751,0.6804786824479885,-0.0005088823932133391,0.6837048206087308,0.6840596116619108,-0.0003547910531799259,0.680410548117486,0.6814670910231498,-0.0010565429056638154,0.8666817424220341,0.8665783666187108,0.00010337580332331342,0.7297044388913166,0.7331227293056264,-0.0034182904143097437,,,,,,,,,,0.7303753305947893,0.6823195093129255,0.04805582128186381,0.1837787550744249,0.2084245403168033,-0.0246457852423784
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,RBF_I__base_s1,1.0,adwin,none,1000,177191,0.6843688449187599,0.6838383439339469,0.0005305009848129982,0.6829822340224287,0.6819194691090298,0.0010627649133989614,0.6827937924098479,0.683723894091064,-0.0009301016812161,0.6842658843117486,0.6821126263784363,0.002153257933312336,0.8684007368033014,0.8658907627181469,0.0025099740851545205,0.7352026090255209,0.731231978615851,0.00397063040966994,,,,,,,,,,0.4905406088377499,0.6319681935342577,-0.1414275846965078,0.2850539812970185,0.1876731888188452,0.09738079247817327
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,RBF_I__base_s1,1.0,hddm_w,none,1000,177191,0.6186657335869203,0.6838383439339469,-0.0651726103470266,0.6121284573964563,0.6819194691090298,-0.06979101171257351,0.6195082094812977,0.683723894091064,-0.06421568460976634,0.6092457755329691,0.6821126263784363,-0.07286685084546718,0.8220992973202422,0.8658907627181469,-0.04379146539790468,0.6371429965062734,0.731231978615851,-0.09408898210957761,,,,,,,,,,0.5941811688202294,0.6319681935342577,-0.03778702471402828,0.2983277931723394,0.1876731888188452,0.11065460435349417
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,RBF_I__base_s1,1.0,hellinger,none,1000,177191,0.6736120909075517,0.6838383439339469,-0.010226253026395238,0.6714277770568851,0.6819194691090298,-0.01049169205214473,0.6740837143980198,0.683723894091064,-0.009640179693044204,0.6701818083528595,0.6821126263784363,-0.011930818025576828,0.8593950854784347,0.8658907627181469,-0.0064956772397122275,0.7160547952624273,0.731231978615851,-0.015177183353423662,,,,,,,,,,0.6402567428696575,0.6319681935342577,0.008288549335399797,0.2762329915176278,0.1876731888188452,0.08855980269878261
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,RBF_I__base_s1,1.0,d3_oof,none,1000,177191,0.6836295297165206,0.6838383439339469,-0.0002088142174263563,0.6815267268233713,0.6819194691090298,-0.0003927422856584428,0.6840967411176064,0.683723894091064,0.0003728470265423889,0.6809412616302071,0.6821126263784363,-0.0011713647482292089,0.8654991127681905,0.8658907627181469,-0.00039164994995644076,0.7301052530089038,0.731231978615851,-0.0011267256069471543,,,,,,,,,,0.680099058272545,0.6319681935342577,0.048130864738287316,0.1984355864575514,0.1876731888188452,0.010762397638706206
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,RBF_I__base_s1,1.0,adwin,learned_features,1000,177191,0.6417876754462698,0.6594578731425411,-0.017670197696271317,0.6387687461521476,0.6591654634645936,-0.020396717312445967,0.6405891244488594,0.6592178561871519,-0.018628731738292492,0.6374218246517341,0.661877885898358,-0.024456061246623917,0.8419232815232516,0.8561178585074627,-0.014194576984211116,0.6739145637014835,0.7180193645829236,-0.04410480088144009,,,,,,,,,,0.5499755723647636,0.6553850300712613,-0.10540945770649768,0.3435953293338826,0.283191584222675,0.06040374511120761
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,RBF_I__base_s1,1.0,hddm_w,learned_features,1000,177191,0.6478320004966392,0.6594578731425411,-0.011625872645901869,0.6441918092802613,0.6591654634645936,-0.014973654184332275,0.6495275104606638,0.6592178561871519,-0.009690345726488081,0.6407023208398052,0.661877885898358,-0.021175565058552892,0.8432603786151935,0.8561178585074627,-0.012857479892269152,0.6868260855457667,0.7180193645829236,-0.03119327903715685,,,,,,,,,,0.5214878956855742,0.6553850300712613,-0.13389713438568707,0.2893205636855145,0.283191584222675,0.006128979462839523
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,RBF_I__base_s1,1.0,hellinger,learned_features,1000,177191,0.6437573014430755,0.6594578731425411,-0.015700571699465593,0.6401577758003794,0.6591654634645936,-0.019007687664214235,0.6419550426441865,0.6592178561871519,-0.01726281354296544,0.6387929744617279,0.661877885898358,-0.023084911436630162,0.8413303461227235,0.8561178585074627,-0.014787512384739188,0.6761140364085457,0.7180193645829236,-0.041905328174377865,,,,,,,,,,0.6040533027847504,0.6553850300712613,-0.05133172728651081,0.3355757346592095,0.283191584222675,0.05238415043653449
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,RBF_I__base_s1,1.0,d3_oof,learned_features,1000,177191,0.655157428989057,0.6594578731425411,-0.004300444153484073,0.6547633053651934,0.6591654634645936,-0.004402158099400144,0.6547681561122132,0.6592178561871519,-0.004449700074938723,0.6582155776745383,0.661877885898358,-0.0036623082238197435,0.854549167182069,0.8561178585074627,-0.001568691325393723,0.713451449872855,0.7180193645829236,-0.004567914710068566,,,,,,,,,,0.6531107329975235,0.6553850300712613,-0.002274297073737719,0.3170307747007466,0.283191584222675,0.0338391904780716
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,RBF_I__base_s1,1.0,adwin,learned_features_label,1000,177191,0.6898939562393124,0.6777375826085975,0.012156373630714867,0.6885478914308217,0.675992895584001,0.012554995846820738,0.6920605515494833,0.6801014910764062,0.011959060473077154,0.6889138657565161,0.6760224829436705,0.012891382812845631,0.87020155272969,0.8644406489581189,0.005760903771571124,0.7410743925665946,0.728777328567114,0.012297063999480606,,,,,,,,,,0.5199211577014438,0.6249094492831753,-0.10498829158173151,0.2818596881331444,0.2656399027038619,0.016219785429282485
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,RBF_I__base_s1,1.0,hddm_w,learned_features_label,1000,177191,0.6508513412080749,0.6777375826085975,-0.026886241400522648,0.6471758385006869,0.675992895584001,-0.028817057083314057,0.6502676958098645,0.6801014910764062,-0.02983379526654162,0.64594689891659,0.6760224829436705,-0.03007558402708055,0.845171284264546,0.8644406489581189,-0.019269364693572877,0.6771010265205548,0.728777328567114,-0.05167630204655915,,,,,,,,,,0.5000084233224953,0.6249094492831753,-0.12490102596067998,0.346964574950195,0.2656399027038619,0.08132467224633311
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,RBF_I__base_s1,1.0,hellinger,learned_features_label,1000,177191,0.6774892629986851,0.6777375826085975,-0.0002483196099124507,0.676029969217578,0.675992895584001,3.7073633576967246e-05,0.6800473664503223,0.6801014910764062,-5.412462608389568e-05,0.6758257841816244,0.6760224829436705,-0.00019669876204608805,0.8648645720225974,0.8644406489581189,0.00042392306447847083,0.7265368604213314,0.728777328567114,-0.0022404681457826037,,,,,,,,,,0.5998921814720598,0.6249094492831753,-0.025017267811115462,0.2671411076183327,0.2656399027038619,0.0015012049144708106
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,RBF_I__base_s1,1.0,d3_oof,learned_features_label,1000,177191,0.6777375826085975,0.6777375826085975,0.0,0.675992895584001,0.675992895584001,0.0,0.6801014910764062,0.6801014910764062,0.0,0.6760224829436705,0.6760224829436705,0.0,0.8644406489581189,0.8644406489581189,0.0,0.728777328567114,0.728777328567114,0.0,,,,,,,,,,0.6249094492831753,0.6249094492831753,0.0,0.2656399027038619,0.2656399027038619,0.0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,adwin,none,1000,200920,0.6903941867409914,0.6883535735616165,0.0020406131793748727,0.6894228048096582,0.6883591494802014,0.0010636553294568474,0.6913863591832543,0.6908784136492478,0.0005079455340064598,0.6882013758559002,0.6873085734493714,0.000892802406528892,0.8740582143274335,0.871215332791379,0.002842881536054498,0.7415155559220244,0.7405644602847447,0.0009510956372797974,,,,,,,,,,0.6084479371316307,0.7223687903452147,-0.11392085321358403,0.2993679076249253,0.2722874776030261,0.02708043002189925
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,hddm_w,none,1000,200920,0.6702617957395979,0.6883535735616165,-0.01809177782201865,0.6676941764712372,0.6883591494802014,-0.020664973008964194,0.6693966435131474,0.6908784136492478,-0.02148177013610042,0.6675458130213172,0.6873085734493714,-0.019762760428054138,0.8602209843131543,0.871215332791379,-0.01099434847822467,0.7085476326466601,0.7405644602847447,-0.032016827638084555,,,,,,,,,,0.7515015436429975,0.7223687903452147,0.029132753297782754,0.2207147123233127,0.2722874776030261,-0.051572765279713384
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,hellinger,none,1000,200920,0.6833714911407526,0.6883535735616165,-0.004982082420863954,0.6816582613159372,0.6883591494802014,-0.006700888164264174,0.6822886321008534,0.6908784136492478,-0.008589781548394404,0.682318026398049,0.6873085734493714,-0.004990547051322403,0.8691583262989229,0.871215332791379,-0.002057006492456104,0.7376459692994071,0.7405644602847447,-0.002918490985337585,,,,,,,,,,0.7001964636542239,0.7223687903452147,-0.022172326690990785,0.197431813657177,0.2722874776030261,-0.07485566394584908
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,d3_oof,none,1000,200920,0.6883535735616165,0.6883535735616165,0.0,0.6883591494802014,0.6883591494802014,0.0,0.6908784136492478,0.6908784136492478,0.0,0.6873085734493714,0.6873085734493714,0.0,0.871215332791379,0.871215332791379,0.0,0.7405644602847447,0.7405644602847447,0.0,,,,,,,,,,0.7223687903452147,0.7223687903452147,0.0,0.2722874776030261,0.2722874776030261,0.0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,adwin,learned_features,1000,200920,0.6760352379056341,0.6699781007366116,0.006057137169022564,0.6745052344074298,0.6693862787928259,0.005118955614603959,0.6785977653857562,0.6725098727978169,0.006087892587939292,0.6719361399559038,0.6674421259110751,0.0044940140448287424,0.8591014098005079,0.8594069174331365,-0.0003055076326285988,0.7170573444993046,0.7184433747468705,-0.0013860302475658948,,,,,,,,,,0.5818130788661241,0.5134717934325007,0.06834128543362339,0.2983127612980291,0.3066494127015727,-0.008336651403543616
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,hddm_w,learned_features,1000,200920,0.6669818833366514,0.6699781007366116,-0.002996217399960144,0.6655149780641985,0.6693862787928259,-0.0038713007286274026,0.6673342592284224,0.6725098727978169,-0.005175613569394555,0.6644304266305353,0.6674421259110751,-0.0030116992805397924,0.8584039467711897,0.8594069174331365,-0.001002970661946767,0.7122222337181552,0.7184433747468705,-0.0062211410287152935,,,,,,,,,,0.503480213303396,0.5134717934325007,-0.009991580129104727,0.362169022496516,0.3066494127015727,0.0555196097949433
