epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon,variant
1,radar__training__concept__moderate__a0,47,d3_oof,radar,194.36,229900,3,2,0.1,alarm
1,radar__training__concept__severe__a0,47,d3_oof,radar,191.3,229900,123,2,0.1,alarm
1,radar__training__instance__severe__a0,47,d3_oof,radar,190.78,229900,125,2,0.1,alarm
2,radar__training__clean__none__aNone,47,d3_oof,radar,193.82,229900,9,2,0.1,alarm
2,radar__training__splice__moderate__a0,47,d3_oof,radar,185.64,229900,142,2,0.1,alarm
2,radar__training__splice__severe__a0,47,d3_oof,radar,184.16,229900,119,2,0.1,alarm
2,radar__training__concept__moderate__a0,47,d3_oof,radar,193.14,229900,10,2,0.1,alarm
2,radar__training__instance__moderate__a0,47,d3_oof,radar,199.68,229900,137,2,0.1,alarm
2,radar__training__instance__severe__a0,47,d3_oof,radar,191.9,229900,136,2,0.1,alarm
2,radar__training__concept__severe__a0,47,d3_oof,radar,188.54,229900,3,2,0.1,alarm
3,radar__training__instance__moderate__a0,47,d3_oof,radar,197.9,229900,140,2,0.1,alarm
3,radar__training__instance__severe__a0,47,d3_oof,radar,193.38,229900,144,2,0.1,alarm
3,radar__training__concept__severe__a0,47,d3_oof,radar,193.14,229900,4,2,0.1,alarm
3,radar__training__clean__none__aNone,47,d3_oof,radar,189.8,229900,101,2,0.1,alarm
3,radar__training__splice__severe__a0,47,d3_oof,radar,181.48,229900,106,2,0.1,alarm
3,radar__training__concept__moderate__a0,47,d3_oof,radar,191.86,229900,5,2,0.1,alarm
3,radar__training__splice__moderate__a0,47,d3_oof,radar,184.04,229900,92,2,0.1,alarm
0,radar__training__clean__none__aNone,7,d3_oof,radar,195.98,229900,4,4,0.1,alarm_persistence
0,radar__training__splice__moderate__a0,7,d3_oof,radar,188.98,229900,12,4,0.1,alarm_persistence
0,radar__training__splice__severe__a0,7,d3_oof,radar,189.86,229900,5,4,0.1,alarm_persistence
0,radar__training__instance__severe__a0,7,d3_oof,radar,191.16,229900,10,4,0.1,alarm_persistence
0,radar__training__concept__severe__a0,7,d3_oof,radar,191.8,229900,6,4,0.1,alarm_persistence
0,radar__training__instance__moderate__a0,7,d3_oof,radar,198.0,229900,51,4,0.1,alarm_persistence
0,radar__training__concept__moderate__a0,7,d3_oof,radar,191.48,229900,55,4,0.1,alarm_persistence
1,radar__training__splice__severe__a0,7,d3_oof,radar,192.96,229900,48,4,0.1,alarm_persistence
1,radar__training__instance__severe__a0,7,d3_oof,radar,199.68,229900,95,4,0.1,alarm_persistence
1,radar__training__clean__none__aNone,7,d3_oof,radar,193.06,229900,78,4,0.1,alarm_persistence
1,radar__training__concept__moderate__a0,7,d3_oof,radar,195.8,229900,8,4,0.1,alarm_persistence
1,radar__training__concept__severe__a0,7,d3_oof,radar,200.54,229900,73,4,0.1,alarm_persistence
1,radar__training__instance__moderate__a0,7,d3_oof,radar,193.22,229900,18,4,0.1,alarm_persistence
1,radar__training__splice__moderate__a0,7,d3_oof,radar,190.56,229900,85,4,0.1,alarm_persistence
2,radar__training__concept__severe__a0,7,d3_oof,radar,197.26,229900,18,4,0.1,alarm_persistence
2,radar__training__instance__severe__a0,7,d3_oof,radar,196.52,229900,77,4,0.1,alarm_persistence
2,radar__training__clean__none__aNone,7,d3_oof,radar,190.88,229900,84,4,0.1,alarm_persistence
2,radar__training__concept__moderate__a0,7,d3_oof,radar,194.56,229900,28,4,0.1,alarm_persistence
2,radar__training__splice__severe__a0,7,d3_oof,radar,184.86,229900,91,4,0.1,alarm_persistence
2,radar__training__instance__moderate__a0,7,d3_oof,radar,191.9,229900,18,4,0.1,alarm_persistence
2,radar__training__splice__moderate__a0,7,d3_oof,radar,190.48,229900,88,4,0.1,alarm_persistence
3,radar__training__concept__severe__a0,7,d3_oof,radar,199.48,229900,8,4,0.1,alarm_persistence
3,radar__training__instance__moderate__a0,7,d3_oof,radar,198.68,229900,110,4,0.1,alarm_persistence
3,radar__training__splice__severe__a0,7,d3_oof,radar,191.0,229900,106,4,0.1,alarm_persistence
3,radar__training__concept__moderate__a0,7,d3_oof,radar,193.3,229900,9,4,0.1,alarm_persistence
3,radar__training__clean__none__aNone,7,d3_oof,radar,200.06,229900,7,4,0.1,alarm_persistence
3,radar__training__instance__severe__a0,7,d3_oof,radar,199.46,229900,91,4,0.1,alarm_persistence
3,radar__training__splice__moderate__a0,7,d3_oof,radar,193.08,229900,11,4,0.1,alarm_persistence
0,radar__training__instance__moderate__a0,17,d3_oof,radar,185.36,229900,5,4,0.1,alarm_persistence
0,radar__training__clean__none__aNone,17,d3_oof,radar,198.36,229900,7,4,0.1,alarm_persistence
0,radar__training__concept__severe__a0,17,d3_oof,radar,185.28,229900,3,4,0.1,alarm_persistence
0,radar__training__instance__severe__a0,17,d3_oof,radar,177.92,229900,5,4,0.1,alarm_persistence
0,radar__training__splice__severe__a0,17,d3_oof,radar,189.38,229900,4,4,0.1,alarm_persistence
0,radar__training__splice__moderate__a0,17,d3_oof,radar,188.5,229900,5,4,0.1,alarm_persistence
0,radar__training__concept__moderate__a0,17,d3_oof,radar,199.16,229900,60,4,0.1,alarm_persistence
1,radar__training__splice__severe__a0,17,d3_oof,radar,184.84,229900,67,4,0.1,alarm_persistence
1,radar__training__concept__moderate__a0,17,d3_oof,radar,185.82,229900,44,4,0.1,alarm_persistence
1,radar__training__concept__severe__a0,17,d3_oof,radar,191.68,229900,117,4,0.1,alarm_persistence
1,radar__training__instance__moderate__a0,17,d3_oof,radar,198.36,229900,141,4,0.1,alarm_persistence
1,radar__training__clean__none__aNone,17,d3_oof,radar,189.3,229900,120,4,0.1,alarm_persistence
1,radar__training__splice__moderate__a0,17,d3_oof,radar,192.26,229900,17,4,0.1,alarm_persistence
1,radar__training__instance__severe__a0,17,d3_oof,radar,193.46,229900,134,4,0.1,alarm_persistence
2,radar__training__concept__moderate__a0,17,d3_oof,radar,200.54,229900,64,4,0.1,alarm_persistence
2,radar__training__concept__severe__a0,17,d3_oof,radar,200.62,229900,77,4,0.1,alarm_persistence
2,radar__training__splice__moderate__a0,17,d3_oof,radar,188.22,229900,67,4,0.1,alarm_persistence
2,radar__training__clean__none__aNone,17,d3_oof,radar,192.72,229900,40,4,0.1,alarm_persistence
2,radar__training__instance__severe__a0,17,d3_oof,radar,193.22,229900,142,4,0.1,alarm_persistence
2,radar__training__splice__severe__a0,17,d3_oof,radar,185.1,229900,70,4,0.1,alarm_persistence
2,radar__training__instance__moderate__a0,17,d3_oof,radar,192.44,229900,9,4,0.1,alarm_persistence
3,radar__training__concept__moderate__a0,17,d3_oof,radar,200.78,229900,73,4,0.1,alarm_persistence
3,radar__training__splice__severe__a0,17,d3_oof,radar,179.06,229900,32,4,0.1,alarm_persistence
3,radar__training__clean__none__aNone,17,d3_oof,radar,194.94,229900,86,4,0.1,alarm_persistence
3,radar__training__instance__severe__a0,17,d3_oof,radar,191.48,229900,37,4,0.1,alarm_persistence
3,radar__training__concept__severe__a0,17,d3_oof,radar,201.96,229900,81,4,0.1,alarm_persistence
3,radar__training__splice__moderate__a0,17,d3_oof,radar,187.86,229900,42,4,0.1,alarm_persistence
3,radar__training__instance__moderate__a0,17,d3_oof,radar,195.44,229900,9,4,0.1,alarm_persistence
0,radar__training__instance__moderate__a0,27,d3_oof,radar,199.44,229900,51,4,0.1,alarm_persistence
0,radar__training__clean__none__aNone,27,d3_oof,radar,192.2,229900,52,4,0.1,alarm_persistence
0,radar__training__instance__severe__a0,27,d3_oof,radar,193.96,229900,53,4,0.1,alarm_persistence
0,radar__training__splice__severe__a0,27,d3_oof,radar,188.26,229900,54,4,0.1,alarm_persistence
0,radar__training__concept__moderate__a0,27,d3_oof,radar,189.58,229900,117,4,0.1,alarm_persistence
0,radar__training__concept__severe__a0,27,d3_oof,radar,192.64,229900,121,4,0.1,alarm_persistence
0,radar__training__splice__moderate__a0,27,d3_oof,radar,188.32,229900,58,4,0.1,alarm_persistence
1,radar__training__clean__none__aNone,27,d3_oof,radar,185.64,229900,142,4,0.1,alarm_persistence
1,radar__training__splice__severe__a0,27,d3_oof,radar,190.48,229900,54,4,0.1,alarm_persistence
1,radar__training__concept__severe__a0,27,d3_oof,radar,196.64,229900,108,4,0.1,alarm_persistence
1,radar__training__instance__moderate__a0,27,d3_oof,radar,201.98,229900,100,4,0.1,alarm_persistence
1,radar__training__instance__severe__a0,27,d3_oof,radar,193.22,229900,129,4,0.1,alarm_persistence
1,radar__training__concept__moderate__a0,27,d3_oof,radar,190.72,229900,99,4,0.1,alarm_persistence
1,radar__training__splice__moderate__a0,27,d3_oof,radar,186.76,229900,47,4,0.1,alarm_persistence
2,radar__training__instance__severe__a0,27,d3_oof,radar,192.5,229900,42,4,0.1,alarm_persistence
2,radar__training__splice__severe__a0,27,d3_oof,radar,183.52,229900,75,4,0.1,alarm_persistence
2,radar__training__concept__severe__a0,27,d3_oof,radar,192.48,229900,60,4,0.1,alarm_persistence
2,radar__training__concept__moderate__a0,27,d3_oof,radar,200.44,229900,57,4,0.1,alarm_persistence
2,radar__training__clean__none__aNone,27,d3_oof,radar,198.74,229900,27,4,0.1,alarm_persistence
2,radar__training__splice__moderate__a0,27,d3_oof,radar,188.92,229900,50,4,0.1,alarm_persistence
2,radar__training__instance__moderate__a0,27,d3_oof,radar,200.88,229900,104,4,0.1,alarm_persistence
3,radar__training__concept__moderate__a0,27,d3_oof,radar,195.34,229900,29,4,0.1,alarm_persistence
3,radar__training__clean__none__aNone,27,d3_oof,radar,187.68,229900,140,4,0.1,alarm_persistence
3,radar__training__instance__moderate__a0,27,d3_oof,radar,197.28,229900,48,4,0.1,alarm_persistence
3,radar__training__instance__severe__a0,27,d3_oof,radar,193.16,229900,142,4,0.1,alarm_persistence
3,radar__training__splice__severe__a0,27,d3_oof,radar,184.96,229900,76,4,0.1,alarm_persistence
3,radar__training__splice__moderate__a0,27,d3_oof,radar,186.82,229900,54,4,0.1,alarm_persistence
3,radar__training__concept__severe__a0,27,d3_oof,radar,194.84,229900,55,4,0.1,alarm_persistence
0,radar__training__clean__none__aNone,37,d3_oof,radar,192.7,229900,50,4,0.1,alarm_persistence
0,radar__training__splice__severe__a0,37,d3_oof,radar,187.76,229900,54,4,0.1,alarm_persistence
0,radar__training__instance__moderate__a0,37,d3_oof,radar,195.64,229900,51,4,0.1,alarm_persistence
0,radar__training__concept__moderate__a0,37,d3_oof,radar,193.8,229900,56,4,0.1,alarm_persistence
0,radar__training__splice__moderate__a0,37,d3_oof,radar,191.14,229900,54,4,0.1,alarm_persistence
0,radar__training__concept__severe__a0,37,d3_oof,radar,193.02,229900,122,4,0.1,alarm_persistence
0,radar__training__instance__severe__a0,37,d3_oof,radar,193.78,229900,142,4,0.1,alarm_persistence
1,radar__training__concept__moderate__a0,37,d3_oof,radar,192.18,229900,44,4,0.1,alarm_persistence
1,radar__training__splice__moderate__a0,37,d3_oof,radar,189.48,229900,57,4,0.1,alarm_persistence
1,radar__training__instance__severe__a0,37,d3_oof,radar,194.36,229900,142,4,0.1,alarm_persistence
1,radar__training__splice__severe__a0,37,d3_oof,radar,186.0,229900,90,4,0.1,alarm_persistence
1,radar__training__clean__none__aNone,37,d3_oof,radar,190.74,229900,49,4,0.1,alarm_persistence
1,radar__training__concept__severe__a0,37,d3_oof,radar,202.02,229900,74,4,0.1,alarm_persistence
1,radar__training__instance__moderate__a0,37,d3_oof,radar,204.86,229900,95,4,0.1,alarm_persistence
2,radar__training__clean__none__aNone,37,d3_oof,radar,190.06,229900,46,4,0.1,alarm_persistence
2,radar__training__instance__severe__a0,37,d3_oof,radar,196.62,229900,144,4,0.1,alarm_persistence
2,radar__training__instance__moderate__a0,37,d3_oof,radar,206.58,229900,95,4,0.1,alarm_persistence
2,radar__training__splice__severe__a0,37,d3_oof,radar,181.1,229900,69,4,0.1,alarm_persistence
2,radar__training__concept__moderate__a0,37,d3_oof,radar,196.3,229900,48,4,0.1,alarm_persistence
2,radar__training__splice__moderate__a0,37,d3_oof,radar,191.14,229900,77,4,0.1,alarm_persistence
2,radar__training__concept__severe__a0,37,d3_oof,radar,192.22,229900,41,4,0.1,alarm_persistence
3,radar__training__concept__severe__a0,37,d3_oof,radar,193.48,229900,46,4,0.1,alarm_persistence
3,radar__training__clean__none__aNone,37,d3_oof,radar,186.66,229900,137,4,0.1,alarm_persistence
3,radar__training__instance__moderate__a0,37,d3_oof,radar,197.14,229900,55,4,0.1,alarm_persistence
3,radar__training__concept__moderate__a0,37,d3_oof,radar,194.66,229900,76,4,0.1,alarm_persistence
3,radar__training__splice__moderate__a0,37,d3_oof,radar,197.26,229900,30,4,0.1,alarm_persistence
3,radar__training__instance__severe__a0,37,d3_oof,radar,191.48,229900,122,4,0.1,alarm_persistence
3,radar__training__splice__severe__a0,37,d3_oof,radar,186.2,229900,93,4,0.1,alarm_persistence
0,radar__training__splice__moderate__a0,47,d3_oof,radar,191.66,229900,4,4,0.1,alarm_persistence
0,radar__training__clean__none__aNone,47,d3_oof,radar,188.78,229900,5,4,0.1,alarm_persistence
0,radar__training__instance__severe__a0,47,d3_oof,radar,190.02,229900,9,4,0.1,alarm_persistence
0,radar__training__concept__severe__a0,47,d3_oof,radar,188.74,229900,4,4,0.1,alarm_persistence
0,radar__training__instance__moderate__a0,47,d3_oof,radar,194.46,229900,6,4,0.1,alarm_persistence
0,radar__training__concept__moderate__a0,47,d3_oof,radar,197.34,229900,8,4,0.1,alarm_persistence
0,radar__training__splice__severe__a0,47,d3_oof,radar,191.26,229900,6,4,0.1,alarm_persistence
1,radar__training__clean__none__aNone,47,d3_oof,radar,193.38,229900,85,4,0.1,alarm_persistence
1,radar__training__instance__moderate__a0,47,d3_oof,radar,206.46,229900,94,4,0.1,alarm_persistence
1,radar__training__splice__moderate__a0,47,d3_oof,radar,185.56,229900,55,4,0.1,alarm_persistence
1,radar__training__splice__severe__a0,47,d3_oof,radar,187.88,229900,29,4,0.1,alarm_persistence
1,radar__training__concept__moderate__a0,47,d3_oof,radar,197.36,229900,76,4,0.1,alarm_persistence
1,radar__training__concept__severe__a0,47,d3_oof,radar,192.04,229900,31,4,0.1,alarm_persistence
1,radar__training__instance__severe__a0,47,d3_oof,radar,195.92,229900,52,4,0.1,alarm_persistence
2,radar__training__clean__none__aNone,47,d3_oof,radar,193.82,229900,9,4,0.1,alarm_persistence
2,radar__training__splice__moderate__a0,47,d3_oof,radar,190.4,229900,79,4,0.1,alarm_persistence
2,radar__training__splice__severe__a0,47,d3_oof,radar,191.5,229900,34,4,0.1,alarm_persistence
2,radar__training__concept__moderate__a0,47,d3_oof,radar,198.08,229900,79,4,0.1,alarm_persistence
2,radar__training__instance__moderate__a0,47,d3_oof,radar,196.7,229900,30,4,0.1,alarm_persistence
2,radar__training__instance__severe__a0,47,d3_oof,radar,193.54,229900,45,4,0.1,alarm_persistence
2,radar__training__concept__severe__a0,47,d3_oof,radar,198.1,229900,71,4,0.1,alarm_persistence
3,radar__training__instance__moderate__a0,47,d3_oof,radar,201.64,229900,91,4,0.1,alarm_persistence
3,radar__training__instance__severe__a0,47,d3_oof,radar,203.08,229900,92,4,0.1,alarm_persistence
3,radar__training__concept__severe__a0,47,d3_oof,radar,201.86,229900,76,4,0.1,alarm_persistence
3,radar__training__clean__none__aNone,47,d3_oof,radar,190.36,229900,105,4,0.1,alarm_persistence
3,radar__training__splice__severe__a0,47,d3_oof,radar,190.26,229900,42,4,0.1,alarm_persistence
3,radar__training__concept__moderate__a0,47,d3_oof,radar,190.14,229900,118,4,0.1,alarm_persistence
3,radar__training__splice__moderate__a0,47,d3_oof,radar,187.92,229900,82,4,0.1,alarm_persistence
0,radar__training__clean__none__aNone,7,hddm_w,radar,195.98,229900,4,2,0.1,alarm
0,radar__training__splice__moderate__a0,7,hddm_w,radar,188.98,229900,12,2,0.1,alarm
0,radar__training__splice__severe__a0,7,hddm_w,radar,189.86,229900,5,2,0.1,alarm
0,radar__training__instance__severe__a0,7,hddm_w,radar,191.16,229900,10,2,0.1,alarm
0,radar__training__concept__severe__a0,7,hddm_w,radar,193.22,229900,70,2,0.1,alarm
0,radar__training__instance__moderate__a0,7,hddm_w,radar,195.5,229900,34,2,0.1,alarm
0,radar__training__concept__moderate__a0,7,hddm_w,radar,191.18,229900,59,2,0.1,alarm
1,radar__training__splice__severe__a0,7,hddm_w,radar,187.44,229900,4,2,0.1,alarm
1,radar__training__instance__severe__a0,7,hddm_w,radar,190.08,229900,59,2,0.1,alarm
1,radar__training__clean__none__aNone,7,hddm_w,radar,192.6,229900,77,2,0.1,alarm
1,radar__training__concept__moderate__a0,7,hddm_w,radar,197.6,229900,6,2,0.1,alarm
1,radar__training__concept__severe__a0,7,hddm_w,radar,191.54,229900,74,2,0.1,alarm
1,radar__training__instance__moderate__a0,7,hddm_w,radar,200.02,229900,84,2,0.1,alarm
1,radar__training__splice__moderate__a0,7,hddm_w,radar,198.74,229900,72,2,0.1,alarm
2,radar__training__concept__severe__a0,7,hddm_w,radar,197.74,229900,16,2,0.1,alarm
2,radar__training__instance__severe__a0,7,hddm_w,radar,191.0,229900,88,2,0.1,alarm
2,radar__training__clean__none__aNone,7,hddm_w,radar,191.54,229900,49,2,0.1,alarm
2,radar__training__concept__moderate__a0,7,hddm_w,radar,195.08,229900,41,2,0.1,alarm
2,radar__training__splice__severe__a0,7,hddm_w,radar,187.24,229900,67,2,0.1,alarm
2,radar__training__instance__moderate__a0,7,hddm_w,radar,197.46,229900,143,2,0.1,alarm
2,radar__training__splice__moderate__a0,7,hddm_w,radar,189.94,229900,54,2,0.1,alarm
3,radar__training__concept__severe__a0,7,hddm_w,radar,201.16,229900,44,2,0.1,alarm
3,radar__training__instance__moderate__a0,7,hddm_w,radar,198.8,229900,138,2,0.1,alarm
3,radar__training__splice__severe__a0,7,hddm_w,radar,189.56,229900,67,2,0.1,alarm
3,radar__training__concept__moderate__a0,7,hddm_w,radar,191.9,229900,58,2,0.1,alarm
3,radar__training__clean__none__aNone,7,hddm_w,radar,200.74,229900,6,2,0.1,alarm
3,radar__training__instance__severe__a0,7,hddm_w,radar,193.1,229900,62,2,0.1,alarm
3,radar__training__splice__moderate__a0,7,hddm_w,radar,189.84,229900,49,2,0.1,alarm
0,radar__training__instance__moderate__a0,17,hddm_w,radar,185.36,229900,5,2,0.1,alarm
0,radar__training__clean__none__aNone,17,hddm_w,radar,198.36,229900,7,2,0.1,alarm
0,radar__training__concept__severe__a0,17,hddm_w,radar,185.28,229900,3,2,0.1,alarm
0,radar__training__instance__severe__a0,17,hddm_w,radar,177.92,229900,5,2,0.1,alarm
0,radar__training__splice__severe__a0,17,hddm_w,radar,189.38,229900,4,2,0.1,alarm
0,radar__training__splice__moderate__a0,17,hddm_w,radar,188.5,229900,5,2,0.1,alarm
0,radar__training__concept__moderate__a0,17,hddm_w,radar,193.4,229900,57,2,0.1,alarm
1,radar__training__splice__severe__a0,17,hddm_w,radar,187.38,229900,79,2,0.1,alarm
1,radar__training__concept__moderate__a0,17,hddm_w,radar,189.3,229900,122,2,0.1,alarm
1,radar__training__concept__severe__a0,17,hddm_w,radar,199.16,229900,37,2,0.1,alarm
1,radar__training__instance__moderate__a0,17,hddm_w,radar,198.36,229900,141,2,0.1,alarm
1,radar__training__clean__none__aNone,17,hddm_w,radar,192.46,229900,25,2,0.1,alarm
1,radar__training__splice__moderate__a0,17,hddm_w,radar,187.78,229900,133,2,0.1,alarm
1,radar__training__instance__severe__a0,17,hddm_w,radar,191.82,229900,56,2,0.1,alarm
2,radar__training__concept__moderate__a0,17,hddm_w,radar,198.52,229900,7,2,0.1,alarm
2,radar__training__concept__severe__a0,17,hddm_w,radar,193.12,229900,80,2,0.1,alarm
2,radar__training__splice__moderate__a0,17,hddm_w,radar,190.28,229900,4,2,0.1,alarm
2,radar__training__clean__none__aNone,17,hddm_w,radar,187.48,229900,78,2,0.1,alarm
2,radar__training__instance__severe__a0,17,hddm_w,radar,190.68,229900,60,2,0.1,alarm
2,radar__training__splice__severe__a0,17,hddm_w,radar,176.44,229900,7,2,0.1,alarm
2,radar__training__instance__moderate__a0,17,hddm_w,radar,198.1,229900,140,2,0.1,alarm
3,radar__training__concept__moderate__a0,17,hddm_w,radar,196.48,229900,60,2,0.1,alarm
3,radar__training__splice__severe__a0,17,hddm_w,radar,181.98,229900,35,2,0.1,alarm
3,radar__training__clean__none__aNone,17,hddm_w,radar,199.88,229900,6,2,0.1,alarm
3,radar__training__instance__severe__a0,17,hddm_w,radar,192.84,229900,86,2,0.1,alarm
3,radar__training__concept__severe__a0,17,hddm_w,radar,192.74,229900,86,2,0.1,alarm
3,radar__training__splice__moderate__a0,17,hddm_w,radar,197.48,229900,61,2,0.1,alarm
3,radar__training__instance__moderate__a0,17,hddm_w,radar,197.68,229900,8,2,0.1,alarm
0,radar__training__instance__moderate__a0,27,hddm_w,radar,195.86,229900,11,2,0.1,alarm
0,radar__training__clean__none__aNone,27,hddm_w,radar,200.84,229900,6,2,0.1,alarm
0,radar__training__instance__severe__a0,27,hddm_w,radar,188.52,229900,10,2,0.1,alarm
0,radar__training__splice__severe__a0,27,hddm_w,radar,185.48,229900,9,2,0.1,alarm
0,radar__training__concept__moderate__a0,27,hddm_w,radar,187.84,229900,12,2,0.1,alarm
0,radar__training__concept__severe__a0,27,hddm_w,radar,193.3,229900,76,2,0.1,alarm
0,radar__training__splice__moderate__a0,27,hddm_w,radar,189.58,229900,7,2,0.1,alarm
1,radar__training__clean__none__aNone,27,hddm_w,radar,192.96,229900,32,2,0.1,alarm
1,radar__training__splice__severe__a0,27,hddm_w,radar,192.88,229900,71,2,0.1,alarm
1,radar__training__concept__severe__a0,27,hddm_w,radar,191.52,229900,109,2,0.1,alarm
1,radar__training__instance__moderate__a0,27,hddm_w,radar,198.6,229900,143,2,0.1,alarm
1,radar__training__instance__severe__a0,27,hddm_w,radar,193.28,229900,56,2,0.1,alarm
1,radar__training__concept__moderate__a0,27,hddm_w,radar,189.36,229900,121,2,0.1,alarm
1,radar__training__splice__moderate__a0,27,hddm_w,radar,195.0,229900,75,2,0.1,alarm
2,radar__training__instance__severe__a0,27,hddm_w,radar,192.98,229900,49,2,0.1,alarm
2,radar__training__splice__severe__a0,27,hddm_w,radar,180.5,229900,9,2,0.1,alarm
2,radar__training__concept__severe__a0,27,hddm_w,radar,201.16,229900,45,2,0.1,alarm
2,radar__training__concept__moderate__a0,27,hddm_w,radar,191.1,229900,122,2,0.1,alarm
2,radar__training__clean__none__aNone,27,hddm_w,radar,193.66,229900,107,2,0.1,alarm
2,radar__training__splice__moderate__a0,27,hddm_w,radar,189.38,229900,7,2,0.1,alarm
2,radar__training__instance__moderate__a0,27,hddm_w,radar,201.58,229900,89,2,0.1,alarm
3,radar__training__concept__moderate__a0,27,hddm_w,radar,197.22,229900,6,2,0.1,alarm
3,radar__training__clean__none__aNone,27,hddm_w,radar,195.54,229900,29,2,0.1,alarm
3,radar__training__instance__moderate__a0,27,hddm_w,radar,197.72,229900,138,2,0.1,alarm
3,radar__training__instance__severe__a0,27,hddm_w,radar,191.24,229900,56,2,0.1,alarm
3,radar__training__splice__severe__a0,27,hddm_w,radar,192.72,229900,4,2,0.1,alarm
3,radar__training__splice__moderate__a0,27,hddm_w,radar,183.22,229900,119,2,0.1,alarm
3,radar__training__concept__severe__a0,27,hddm_w,radar,194.34,229900,83,2,0.1,alarm
0,radar__training__clean__none__aNone,37,hddm_w,radar,192.06,229900,106,2,0.1,alarm
0,radar__training__splice__severe__a0,37,hddm_w,radar,188.16,229900,51,2,0.1,alarm
0,radar__training__instance__moderate__a0,37,hddm_w,radar,200.78,229900,89,2,0.1,alarm
0,radar__training__concept__moderate__a0,37,hddm_w,radar,194.44,229900,60,2,0.1,alarm
0,radar__training__splice__moderate__a0,37,hddm_w,radar,194.06,229900,65,2,0.1,alarm
0,radar__training__concept__severe__a0,37,hddm_w,radar,184.18,229900,20,2,0.1,alarm
0,radar__training__instance__severe__a0,37,hddm_w,radar,189.04,229900,6,2,0.1,alarm
1,radar__training__concept__moderate__a0,37,hddm_w,radar,196.92,229900,57,2,0.1,alarm
1,radar__training__splice__moderate__a0,37,hddm_w,radar,187.84,229900,74,2,0.1,alarm
1,radar__training__instance__severe__a0,37,hddm_w,radar,193.42,229900,93,2,0.1,alarm
1,radar__training__splice__severe__a0,37,hddm_w,radar,185.48,229900,124,2,0.1,alarm
1,radar__training__clean__none__aNone,37,hddm_w,radar,198.0,229900,4,2,0.1,alarm
1,radar__training__concept__severe__a0,37,hddm_w,radar,193.18,229900,8,2,0.1,alarm
1,radar__training__instance__moderate__a0,37,hddm_w,radar,196.84,229900,47,2,0.1,alarm
2,radar__training__clean__none__aNone,37,hddm_w,radar,188.5,229900,126,2,0.1,alarm
2,radar__training__instance__severe__a0,37,hddm_w,radar,194.78,229900,60,2,0.1,alarm
2,radar__training__instance__moderate__a0,37,hddm_w,radar,191.14,229900,20,2,0.1,alarm
2,radar__training__splice__severe__a0,37,hddm_w,radar,188.04,229900,72,2,0.1,alarm
2,radar__training__concept__moderate__a0,37,hddm_w,radar,189.36,229900,123,2,0.1,alarm
2,radar__training__splice__moderate__a0,37,hddm_w,radar,197.92,229900,69,2,0.1,alarm
2,radar__training__concept__severe__a0,37,hddm_w,radar,201.14,229900,33,2,0.1,alarm
3,radar__training__concept__severe__a0,37,hddm_w,radar,192.92,229900,87,2,0.1,alarm
3,radar__training__clean__none__aNone,37,hddm_w,radar,195.08,229900,62,2,0.1,alarm
3,radar__training__instance__moderate__a0,37,hddm_w,radar,200.9,229900,99,2,0.1,alarm
3,radar__training__concept__moderate__a0,37,hddm_w,radar,197.26,229900,58,2,0.1,alarm
3,radar__training__splice__moderate__a0,37,hddm_w,radar,189.44,229900,134,2,0.1,alarm
3,radar__training__instance__severe__a0,37,hddm_w,radar,191.56,229900,51,2,0.1,alarm
3,radar__training__splice__severe__a0,37,hddm_w,radar,176.7,229900,22,2,0.1,alarm
0,radar__training__splice__moderate__a0,47,hddm_w,radar,191.66,229900,4,2,0.1,alarm
0,radar__training__clean__none__aNone,47,hddm_w,radar,188.78,229900,5,2,0.1,alarm
0,radar__training__instance__severe__a0,47,hddm_w,radar,190.02,229900,9,2,0.1,alarm
0,radar__training__concept__severe__a0,47,hddm_w,radar,188.74,229900,4,2,0.1,alarm
0,radar__training__instance__moderate__a0,47,hddm_w,radar,194.46,229900,6,2,0.1,alarm
0,radar__training__concept__moderate__a0,47,hddm_w,radar,197.34,229900,8,2,0.1,alarm
0,radar__training__splice__severe__a0,47,hddm_w,radar,189.3,229900,65,2,0.1,alarm
1,radar__training__clean__none__aNone,47,hddm_w,radar,192.4,229900,30,2,0.1,alarm
1,radar__training__instance__moderate__a0,47,hddm_w,radar,203.16,229900,95,2,0.1,alarm
1,radar__training__splice__moderate__a0,47,hddm_w,radar,196.32,229900,8,2,0.1,alarm
1,radar__training__splice__severe__a0,47,hddm_w,radar,189.68,229900,49,2,0.1,alarm
1,radar__training__concept__moderate__a0,47,hddm_w,radar,187.94,229900,8,2,0.1,alarm
1,radar__training__concept__severe__a0,47,hddm_w,radar,190.28,229900,78,2,0.1,alarm
1,radar__training__instance__severe__a0,47,hddm_w,radar,193.98,229900,83,2,0.1,alarm
2,radar__training__clean__none__aNone,47,hddm_w,radar,188.42,229900,83,2,0.1,alarm
2,radar__training__splice__moderate__a0,47,hddm_w,radar,183.16,229900,64,2,0.1,alarm
2,radar__training__splice__severe__a0,47,hddm_w,radar,183.46,229900,122,2,0.1,alarm
2,radar__training__concept__moderate__a0,47,hddm_w,radar,193.4,229900,62,2,0.1,alarm
2,radar__training__instance__moderate__a0,47,hddm_w,radar,199.68,229900,137,2,0.1,alarm
