stage,condition,arm,feedback_fraction,delay_blocks,host_macro_f1,resets,summary_sha256,prediction_sha256,path
evaluation,RBF_I__s115__instance__severe,error_rule,0.02,5,0.5387966787761025,8,16821a56f8c0db0f319dacac9a2403183c2b4baa5a07954259bd95336d3c24d9,a544c4890c84ddd868b0c4e7fab2b3d346129af0a9af0f1349af13d4157f84bf,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/error_rule/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,error_rule,0.05,1,0.5542495988607536,8,c540c928b0ac3252ce1477d9304f3e2d2e62ca0df1f341b1371ca9e5adb99202,831028b73ad649fadb3f98d55570b2825da5a1057c9e568500d7bdde13fbd125,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/error_rule/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,error_rule,0.05,5,0.5470014625060554,6,404f6bf18125de9206589d381e526acb01d6aaff13a5c2332d8cacaa72772b2f,2d08a32c246acd5decbb0235144c6f9036fea4347b979ec32dfba302a53ddb86,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/error_rule/feedback_0.05_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,no_reset,0.01,1,0.5304053482658276,0,7c40da0eb21372c4dd0b51bfa967ad26af3954d2c8a9ac2f8e6d6c5f6d3527a7,65c686f405eec9fdb843163e897f511e1ba2eef81440758c60ca9ffad51d40ea,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/no_reset/feedback_0.01_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,no_reset,0.01,5,0.48907788725597356,0,c5f5a5d11c69aa329a80820ccdc105ce26df5d00692bafe5a9c177ddb5fa3fd7,806c4c371d022881e81b7dfa7dff7fc8f0b1b8d483d506bcadce7b7c964c2c9a,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/no_reset/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,no_reset,0.02,1,0.5101165452817442,0,e9e779e9d3fd8e9a17194e456018723dbd9be9ee4168f82b94876cb16ac2df54,4568ee8e72702f379a7545074e6a4867ebc8ea691ce29925572a179f1a4b264b,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/no_reset/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,no_reset,0.02,5,0.5256901838962758,0,6797cc5478b25d70124cec692be028bbe9fde800f9c678508fc93723cca7360d,0ef81aed5d341dd50a7c7093de1df5682b3f10b9cc7d6aba4a4557fa2c1deb87,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/no_reset/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,no_reset,0.05,1,0.5267755857854688,0,1d5eeb25e3a38c925819a520497f01f2a30c8e98a67b57dccd9aca42b15ace2d,41dd6bd387fdd45c69906c9bf125f4cf3fe453d90d0031b8e6cc773d154cb4c1,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/no_reset/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,no_reset,0.05,5,0.5102400225301584,0,2aaa74faaf49c43d0b5f0e540d9f9564f240deeb2ca6ea26005f4e8f90cd3fdb,c3e9d63ac0611e27e861916a7240d7d04a24c4f405e207762603d6233150b043,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/no_reset/feedback_0.05_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_17,0.05,1,0.5267755857854688,0,98998d5fd260732a8a643251508065c73a21c565eeab174f4227254ba6d664a2,41dd6bd387fdd45c69906c9bf125f4cf3fe453d90d0031b8e6cc773d154cb4c1,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_27,0.05,1,0.5412189377591737,28,c420aec90db04d0f1bd46d34b7ce3697f8436977738eacf98f6748f2bc7827df,d75ba764a6ffde60b4658a57e908223557dda8c8b361a203ab732c772120f5ac,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_7,0.05,1,0.5412189377591737,28,d02750805fbe6d1b09da86b073a83b9b5cd4ad69bb005afa10fecbb00c1773c6,d75ba764a6ffde60b4658a57e908223557dda8c8b361a203ab732c772120f5ac,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_17,0.01,1,0.5391238488122938,2,d69be60e35672806594fd1490332b31b98404b217a712b13492e08b7e7d91d42,8ddebc76f64edb10e17fbffdbd2261befb52522d4ae650875897b3e664948d9d,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_17/feedback_0.01_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_17,0.01,5,0.5254868306559125,2,1c9dcf2d1a2adee6190e7f5607c0a1b253205ccada95da7b51fe18b77d2c0115,968d05d03ab484ba783c0ee8dd7ed1502ef75bbefd272fe31befc1018c06f2ff,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_17/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_17,0.02,1,0.5208668036004904,3,0a8588d9db2780305efbbdb612581da6cb5bf5d0f5c3173214544c00de8490d5,f5c6c84db8c38a36aca2cc6e0636db40c39d3dc5261234e0cb12ad15c8be2192,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_17/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_17,0.02,5,0.535715746391514,0,1afe3cfeb5cc9f9a7713cdffa8c9288678cebff8f3f04b97d67c1d61fcd35504,90a9e035b1e462c44a7a159a963383a3cf57faf0addae8d2509b1896d357d878,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_17/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_17,0.05,1,0.559181912040329,1,efa8f69215b05f5da782b57c8af9ae38966225855d1777f11dd6f852c9cb3f5c,de36dc4d6190e715be0c5e99a0d98c1a0031110ae4e96ff6d624ebf60769c900,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_17,0.05,5,0.5037682448806535,0,ae4cfca62c6fe510d252093dd886867d10813a5841817982b8141dabc1ccc13b,ce5924eb852f761754e29981bfd1ac9a359668f567fc613fabf0ddf421beebc6,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_17/feedback_0.05_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_27,0.01,1,0.5395534464167812,37,597f8562335752ac32390c939bd81a94841ad4abb9779965c2efda2f97754939,062fc3a181fee2f14470f62fd430b76c8f3c1bd8f9409c44a29e7610cad46d96,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_27/feedback_0.01_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_27,0.01,5,0.5358078447559768,34,e0b9e82310dff5364ec3d2d6d3dfcaaf6848e89d7e9ce1921a49ae2129e51bf1,96ea466ee74f18d4bded6d3f26588518d0434bf3ccf6b792c5f7118b2b4ff6af,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_27/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_27,0.02,1,0.5311870691229019,28,f9dba5bc8750b3a526ba42a1898061d11b4332ba5151bcefe0c5fdf637c32b88,7985687b41b2a6fa2d28b81755ebf3b70d5e8ce1b1376149d90f083d28a4dc84,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_27/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_27,0.02,5,0.5354103042279275,28,2799518092213a7373a14c9bdd2dd0c8ce5cd612e4c0c4a82015bf7e392d1df9,2ce25778d06426e9b56c2bd3c6886ae549a8345bd97dead07af2bc8a2f2a5c77,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_27/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_27,0.05,1,0.5415793735132395,28,be2d712559f3a913bd5a0379b968dad1631370ce96de8531a32ed465b2ce286e,ea84067c051940653c2ab2949653ed033fd4294eaf36970e455f0ed48a2cad7e,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_27,0.05,5,0.528277922129092,27,8beaff5ea9c56bb40185005e012c78cc0472730fdf15cbe557a47bba48e59f39,f7c86f3764a919e6795a0d08bbab50b57abd642d1f959e06780e05cafbcbe2d9,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_27/feedback_0.05_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_7,0.01,1,0.5351280285330987,25,9165f4d8b92d1b1483f65fa86e5ac0c779aa2f8a8b73d95f25db7a9514d2486d,28f8fad875be02e5bf760fade100868731bfebf3f838c0aa99f87ec79549b335,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_7/feedback_0.01_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_7,0.01,5,0.5233500221883776,24,8351ceda077e45eca6d33ceb56f0f3e67fb83c030d8eba1869f2d51c821b9262,0302ac694fba927a47c93bfbc4fa8c1007b0714b635fadd327a9e24153cfff1a,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_7/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_7,0.02,1,0.5341831054175656,21,372e19b894ec03a246c67a2a46ff051b5a12ea5c14d684372f9806e4c75c1f3d,5875f4b93310003e1c32aa90fb560977a0d3be73f5fa3ef1bc21a63f85fc9d2a,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_7/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_7,0.02,5,0.5279350605287361,21,6427ecf134edf26e3e8b253e7be542770184d3ea74311fc900a15019ff70a331,de9cf97f672116d020a9640ae08900817d9441989e5f002d7fcf454e270e8271,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_7/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_7,0.05,1,0.5339895080786545,17,7a2ceac9db82cda14c8998ddf1b6c7a02a15765e70322ee0d9953187c3d0b3d1,2c6c610523d4c44fc8039695c56e8ddd261d08ab668f7d811b46186d9ad1a267,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,q_alarm_persistence_7,0.05,5,0.5111533402026344,14,bbc91a33c3fedb5224e4c9d3a5386bbeb4063e72d2e4c80eb7855fdb49212340,1e1d60efe2480179c44651cd4b0dcde94c737ae4f0df80b22789e4874cec97bc,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/q_alarm_persistence_7/feedback_0.05_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,selected_map,0.01,1,0.5395534464167812,37,0436aee803c204ebab122bc495643bf4bf432e1e073902f506fc7b3b18c68227,062fc3a181fee2f14470f62fd430b76c8f3c1bd8f9409c44a29e7610cad46d96,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/selected_map/feedback_0.01_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,selected_map,0.01,5,0.5358078447559768,34,dea2d8520fb209d23a8fdccf0069bf97eb51e98f936ff6a5c5e5ece0e5051ec8,96ea466ee74f18d4bded6d3f26588518d0434bf3ccf6b792c5f7118b2b4ff6af,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/selected_map/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,selected_map,0.02,1,0.5311870691229019,28,dbcfe0c399cca478fe20ebff95ff17938775db76a68d5714e50e63fb1fc9adad,7985687b41b2a6fa2d28b81755ebf3b70d5e8ce1b1376149d90f083d28a4dc84,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/selected_map/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,selected_map,0.02,5,0.5354103042279275,28,21b8c582c237aec53e74fba57a3917a761d14192fa0268f56c93fcb423ef60b2,2ce25778d06426e9b56c2bd3c6886ae549a8345bd97dead07af2bc8a2f2a5c77,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/selected_map/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s115__instance__severe,selected_map,0.05,1,0.5415793735132395,28,c20817f6893b4ef10d553eb93847e12934ed731bc89fa3e80a6bf519b911a0cd,ea84067c051940653c2ab2949653ed033fd4294eaf36970e455f0ed48a2cad7e,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/selected_map/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__instance__severe,selected_map,0.05,5,0.528277922129092,27,4ea1e579a24908328fdb232d74b4ea440aa92c7f0be68919e0c7a3a8c6e21706,f7c86f3764a919e6795a0d08bbab50b57abd642d1f959e06780e05cafbcbe2d9,results/policy_robustness/evaluation_runs/RBF_I__s115__instance__severe/selected_map/feedback_0.05_delay_5/summary.json
evaluation,RBF_I__s115__splice__moderate,confirmed,0.05,1,0.5333167280251009,5,de20e516d80ba85b509b112abe454a2dfa2e45920d43220ecad5504969992a2c,29011a8ab9fd910e81c0d7e836a6e1f52165dce300b606e5b662589c34d5d404,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__moderate/confirmed/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__moderate,error_rule,0.05,1,0.5542709414176613,8,72b9d2c62edbdf2a6ba9890ccdae439f5b8e88bd5e3159b39d0d2e004bb9cdd0,05f31dc34b0298ced9cbcdd5d191d2124cc534fb6785762da8d3aa423edfc1d2,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__moderate/error_rule/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__moderate,no_reset,0.05,1,0.5459420546166023,0,8b15c4412f11000eafb52a46c7dc0c1549b3edc7dfc776b39b141aa38f2bde59,75e82d5ffefb92e215d6831543e593aa67e63ad0cc2ad7fb1dd11524e1ee9a31,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__moderate/no_reset/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__moderate,q_alarm_17,0.05,1,0.5459420546166023,0,b1ed96b614bab806e147b5bcd38d641ee7e59344881334f4f339c986cbba7a98,75e82d5ffefb92e215d6831543e593aa67e63ad0cc2ad7fb1dd11524e1ee9a31,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__moderate/q_alarm_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__moderate,q_alarm_27,0.05,1,0.5538501044878393,26,418aa8f1d04c6125369e11c98985919c4a82aa853935cbb0e916aa392ae28e12,64693f958a4fd55b5f83b1c03139cbd355d496af76dc2b4be99b2f6927bc01e0,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__moderate/q_alarm_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__moderate,q_alarm_7,0.05,1,0.5538501044878393,26,5325cd4296adb08ee10753be7ecbdb2a6825de347b3faf31a952d96d2e09f880,64693f958a4fd55b5f83b1c03139cbd355d496af76dc2b4be99b2f6927bc01e0,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__moderate/q_alarm_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__moderate,q_alarm_persistence_17,0.05,1,0.5215877720302897,7,754c2d29b0a778b3a93ffbc90d2653008d8a0a8fdc57536589a7073aebe78377,1d75d284305f8c5f4fae9be78005e0bb27acd933811dc19288c34079a2fdff61,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__moderate/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__moderate,q_alarm_persistence_27,0.05,1,0.5542580793302999,26,6095fc025e6a3ab39d1eb0a74c040831b96f681f696586366fc7c2e6841f0ce4,5346fb5d2d33a6509723b41441a9def037fff36caa49514c8114031ad2edffba,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__moderate/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__moderate,q_alarm_persistence_7,0.05,1,0.5524568302641362,18,aac20b278079165663625dc1f8dc62c508130288855986b76f3b6f3a8252c9b4,e43b8dc676c4f04056a0c107c6c6123fc17c1c5ab50762c1b73fe785ddb6f445,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__moderate/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__moderate,selected_map,0.05,1,0.5528983181472206,22,443b002d386d6cbb0f19a77d694b7318ae4fe3e0f0f105dcdaa3048e96848633,f788c1b5e2d4d6cc615b11bdb41cb979020035efe22918ced028799258b154f5,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__moderate/selected_map/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__severe,confirmed,0.05,1,0.5547534019589986,2,3fc4904ca20651d3260b1197a5728f5272716b5682dc3475fad80a167cc76acf,ff8c966b1f6607330f1363b4015baf273c4a5685f6fe51c30c4957b679cd8920,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__severe/confirmed/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__severe,error_rule,0.05,1,0.5486724747695377,8,993cd8f2a5419d27e10341fd1bb0bc210b792246cb3920dbcc010bbdb2676003,4eaa5fab2d2ce99c27aba0500e63351c933a6a16ca61ca00ac941742066e13be,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__severe/error_rule/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__severe,no_reset,0.05,1,0.5199329908509756,0,e3332c37439085565723d69e1b4c71961b71a6eb8b830d89bed48262ce9b977c,851036bef9968d20980162659004fa5602aa75c58be483f0aa63adb0e02b822d,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__severe/no_reset/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__severe,q_alarm_17,0.05,1,0.5199329908509756,0,7bc7eecb826240f9f3d6575c33875a309911f8517666147fa359409d3a2c0fb9,851036bef9968d20980162659004fa5602aa75c58be483f0aa63adb0e02b822d,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__severe/q_alarm_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__severe,q_alarm_27,0.05,1,0.5469192738285483,26,8bbc6bb8cfc72a582f92918b6bb4e2a1c2f60294298db3ffd48036da6d24eed7,c85e33c30b051c93b3b638fd64a18b64a93914ba5096cb7634faeb235ea934f4,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__severe/q_alarm_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__severe,q_alarm_7,0.05,1,0.5469192738285483,26,f10d88d9181422c6fe96a894c0af580ccc8b27089feec27210c537fecf818181,c85e33c30b051c93b3b638fd64a18b64a93914ba5096cb7634faeb235ea934f4,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__severe/q_alarm_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__severe,q_alarm_persistence_17,0.05,1,0.5270737247203003,5,514eece6d38c3dda65b625beb659b0cc8df479e973c856226b72e0de90b5bbf4,71ec0caa4dfff82ea4947937eb696d9dbefdc098671062699b67c4d275b7181e,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__severe/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__severe,q_alarm_persistence_27,0.05,1,0.5453873986255169,25,1fe0ca4fd98067608a4ad00aebcd27acb26db7119d290409b0392977445ef428,7cb9cf3346641bae9c89d886d6252a0925599e0fbea7c3440e72965001979a32,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__severe/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__severe,q_alarm_persistence_7,0.05,1,0.5458030054108566,17,5e0054d71a4bef4160df73bc1d3db28afa3cfa3c12413a37be6feb72362d59b1,c03f8a2362a389967b79424105b1eb10cc297880e9ea5064993c98f65976789a,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__severe/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s115__splice__severe,selected_map,0.05,1,0.5478267423416194,24,0b10bbc0bf783e2f5f2f27fd8ef8a137165db4164de903fdb1e9d2cf804e6c98,67484050f69959fc5976fc03d40562415d028a55bf9ec059ad8a78599ec4a8d5,results/policy_robustness/evaluation_runs/RBF_I__s115__splice__severe/selected_map/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,confirmed,0.01,1,0.5536918252926128,2,9f89c993195744f695ec3f8ddd369fad765346b01c7b849128004781b4ca112d,a309cdef7f67902bf300eb19bf93e4004b8b088d866765bca796c04e6484df60,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/confirmed/feedback_0.01_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,confirmed,0.01,5,0.5533102188471318,2,23e65ea0e76a1ef877783c1b237a512f82e2b5f2b829faaa09922ea548adc79a,eadf896f4aa8fbb1d636aac06dd43e52782111c8b0ef3e23ddf3d4182fca7a24,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/confirmed/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,confirmed,0.02,1,0.5422357257501353,2,7514bfe125ebf6ccc50053ab8bd660a72fdbcdae9dbcc1d9aa7c3c8d45d7f5e2,068cd63c9d9b5cd1f6fd66da4533c48a08fea9c0388883c699b8a9bc73f728c7,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/confirmed/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,confirmed,0.02,5,0.539893146956939,0,c5bae3386583c7a0f5bd590384a91f67fbc2c52dc9bee7c674cd74923d3e38d3,ee1f7d5ef9a40fe52d206d42aa3536f4833206308d70a42169b1620aa11e9a37,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/confirmed/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,confirmed,0.05,1,0.5104367969826074,3,13fe0464d7fccd238feb495b233b22c75fe3e8464e120b829bac56e99f13dc29,35a073fceb1d7921b5d1253bf0b79ad52a89f1b855c038e52722b232ee57475b,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/confirmed/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,confirmed,0.05,5,0.5207460115182007,0,b09dd0f2f957f5281a8f5bb0eca3a19ad61be69369c846c939808ac014608569,67d266d01eb63b1a5c8ac0701f9c23e9fca8fd736be29f09eac05dfa761dddb5,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/confirmed/feedback_0.05_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,error_rule,0.01,1,0.5469754602822822,15,7ff219f9fdfffe96dea669af76192e0da923e1960e78a9b71394a75d468bdd5a,7a0e129a02ea6c0b88393ad3d7dba61edbf93d4a5ff86d82605cef45fd235d7a,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/error_rule/feedback_0.01_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,error_rule,0.01,5,0.5360220592774733,9,c65f21f0e6e1221ec212a0f06197e9e089487a49b5b1ea034d8e8d5faf071fe8,e1173b79ed241aed58a479e1d7a6dcbe5f27be3a31e1ba29b9e724ddcb3b4498,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/error_rule/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,error_rule,0.02,1,0.5395152148074207,12,8fc7e7089768e235f5ab1613262327fe010f62f219e3a3f566e0bb08261fb531,a5f2b46ca14f75fcc0af007d0e30a016c95fb7b5b71ef929b47e90469854d60c,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/error_rule/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,error_rule,0.02,5,0.5344041402661002,9,fe394c043a0f8776eb8771087753d150a0b7179246f3717984fd7321df724148,bd58a9b78716c8dfe001678e60121d3144187e9b8d83c87eff396756cfb07bfc,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/error_rule/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,error_rule,0.05,1,0.5465007313629126,8,4fa7f2591e93e2f2b8d00a8ee53516b6885bcfb2a884a0229dcace6795601091,eeff06954b4738165d30f89a873bbaa1dd6856d22705f48e2ccce9bb23f6af47,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/error_rule/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,error_rule,0.05,5,0.5351196098313384,7,d7969373355b2697ff5d3364f509f272b41e2bfe728ecae1245f98b3581517fe,12358e1893c069fbb8c9cfc26eef6cc41461ec40123720af2aa1ae56f824cabb,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/error_rule/feedback_0.05_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,no_reset,0.01,1,0.577811443056815,0,290441e9d3b9a0f4dc600e3247a24a2469286d61c4318549c19a1bc42cadfa51,80160d95d8b1cf1fa3f5a9620df61d01f39cbb245f3c5ed5002254eef05869f4,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/no_reset/feedback_0.01_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,no_reset,0.01,5,0.5676824550338431,0,6d5f5b38128006e597b59526fdadc6591a55dfb440d9097735d152bf10eded01,adc41d24fc6785300c7f72a75ecd2a2b4bccefc7bc6eabb7636b1dc6cbdf7652,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/no_reset/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,no_reset,0.02,1,0.5827859994403798,0,a06c70e436d383cc7811c4515c0c5d3d04568ae8b977cad251f58e88d593be06,d9936a8af119fb9207e99c5158e2d4acbb6dd7e278c0c0c3fd33b17a1d87c0f6,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/no_reset/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,no_reset,0.02,5,0.5287522281767043,0,8a0eb460d09c75cea11382ceb1770bfc054099e696f0879520ac7942dbfce3f7,bc8c7edf3ff843c26213db44203d14e7f825843041892dd133e225863aee0ba9,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/no_reset/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,no_reset,0.05,1,0.5679550152776619,0,3b4badd16d7437f2f6900977383f7f0e387c0f32d390b77c1a3897b94ea7639e,9aab992680e5a6c87e814f251cf8e55fb330742fe4ae10c293e00347788de1e9,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/no_reset/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,no_reset,0.05,5,0.5258383273464919,0,beaaf19778ffef7fad72dcce3954c3c28ff9cc4137372b81a1e0ba0a300f2aa1,466e62d6219599e9afec7553ee72ea1cf38118d5b2a94e16102a9e130ea168de,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/no_reset/feedback_0.05_delay_5/summary.json
