stream,detector,arm,mode,level,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
radar,d3_oof,q_alarm_persistence_37,splice,severe,0.05,1,0.4507551603848313,0.5770907824682864,0.508535050309006,0.46687585089952754,76.0,137515.0,12.79229870000854,0.6638011403080799,0.29113119485127087
radar,d3_oof,q_alarm_persistence_47,clean,none,0.05,1,0.46119576139415674,0.6631420935085857,,0.14608428220993666,0.0,137515.0,47.75631225001416,0.8432149697951967,0.09377683965354101
radar,d3_oof,q_alarm_persistence_47,concept,moderate,0.05,1,0.5004911866396933,0.6698621851280399,0.8659551131592403,0.09912670510244206,0.0,137515.0,67.61762703359128,0.773280675769858,0.11656130099364395
radar,d3_oof,q_alarm_persistence_47,concept,severe,0.05,1,0.516583566314275,0.6739666040885084,0.8656723681304049,0.13515952816217686,0.0,137515.0,69.58975098320516,0.7949768688963563,0.11316745784526498
radar,d3_oof,q_alarm_persistence_47,instance,moderate,0.05,1,0.40219882351380065,0.6166968110423607,0.8777346335584193,0.12246284663179736,0.0,137515.0,49.3392733334098,0.6592132017091499,0.1186723924594221
radar,d3_oof,q_alarm_persistence_47,instance,severe,0.05,1,0.3237489932618509,0.5860315600629737,0.8676233051167962,0.13210230179869478,0.0,137515.0,47.813452300202336,0.5583173714454104,0.1087036902249072
radar,d3_oof,q_alarm_persistence_47,splice,moderate,0.05,1,0.4607178160280022,0.6573238771734708,0.8743906674741974,0.1382329494140588,0.0,137515.0,53.725889033003476,0.8154681294433088,0.11359785225414296
radar,d3_oof,q_alarm_persistence_47,splice,severe,0.05,1,0.43666522963789073,0.639633190442978,0.8428244812230055,0.14052416631646802,0.0,137515.0,53.35245932500111,0.7713746165837494,0.0979015104058894
radar,d3_oof,q_alarm_persistence_7,clean,none,0.05,1,0.5137788041326985,0.611994288434079,,0.3965144802841138,43.0,137515.0,16.66501470899675,0.756578753499337,0.2792342965281316
radar,d3_oof,q_alarm_persistence_7,concept,moderate,0.05,1,0.4810195243355431,0.6103747206583112,0.6074754017327754,0.3775970535321516,41.4,137515.0,37.578161416802324,0.7661936490498706,0.253453645169442
radar,d3_oof,q_alarm_persistence_7,concept,severe,0.05,1,0.46734533482937907,0.6139024291419709,0.6345310524747221,0.386468972097098,38.6,137515.0,43.77672289140173,0.7631880951394459,0.21657378646534883
radar,d3_oof,q_alarm_persistence_7,instance,moderate,0.05,1,0.42743233252601087,0.577499359279464,0.66749663776568,0.3325193977044882,50.2,137515.0,19.85022019999451,0.594819507882717,0.21823422374263046
radar,d3_oof,q_alarm_persistence_7,instance,severe,0.05,1,0.40726978497896404,0.5639512320140593,0.6776864634961475,0.3210731711951679,52.8,137515.0,19.476115799997935,0.5400736702519523,0.22039740883615985
