dataset,base_key,attack_seed,category,mode,level,condition,run_id,detector,policy,guarded,series,rows,common_host_rows,mask_sha256,correct,accuracy,macro_f1,macro_recall,roc_auc,poison_admission_rate,clean_withhold_rate,resets_per_100k,seconds_per_100k,mode_control,level_control,condition_control,run_id_control,detector_control,policy_control,series_control,rows_control,common_host_rows_control,mask_sha256_control,correct_control,accuracy_control,macro_f1_control,macro_recall_control,roc_auc_control,poison_admission_rate_control,clean_withhold_rate_control,resets_per_100k_control,seconds_per_100k_control,accuracy_difference,macro_f1_difference,poison_admission_rate_difference,clean_withhold_rate_difference
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__adwin__confirmed__guarded,adwin,confirmed,True,confirmed_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,95414,0.6487261947660781,0.6487532070572174,0.6492568542729241,0.8525727529861618,0.5826716422098145,0.2569621072226729,0.0,28.77378512006253,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,97117,0.6603050061531558,0.6604854586436506,0.6605567443499228,0.8583389742197465,0.6289385819702028,0.3171834014404531,0.0,27.015672640036797,-1.1578811387077725,-1.1732251586433207,-4.6266939760388315,-6.022129421778022
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__adwin__immediate__unguarded,adwin,immediate,False,immediate_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,76052,0.5170826562595612,0.5152834689831417,0.5177129771076147,0.7737355076316504,1.0,0.0,28.0,17.182381600048394,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,101505,0.690139312886272,0.6902144375649679,0.6903443439517898,0.8733307438419439,1.0,0.0,0.0,18.019212479982524,-17.30566566267108,-17.49309685818262,0.0,0.0
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__adwin__immediate__guarded,adwin,immediate,True,immediate_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,78397,0.5330264687684849,0.5324848516047251,0.5334331307448718,0.7828626706036862,0.3045930248870682,0.4015001816742903,12.4,19.22027067998424,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,97117,0.6603050061531558,0.6604854586436506,0.6605567443499228,0.8583389742197465,0.6289385819702028,0.3171834014404531,0.0,27.015672640036797,-12.727853738467088,-12.800060703892546,-32.43455570831346,8.431678023383721
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__d3_oof__confirmed__unguarded,d3_oof,confirmed,False,confirmed_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,101218,0.6881879806090604,0.6881704358081199,0.6883858509375418,0.8713921467876277,1.0,0.0,0.3999999999999999,19.26684564007446,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,101505,0.690139312886272,0.6902144375649679,0.6903443439517898,0.8733307438419439,1.0,0.0,0.0,18.019212479982524,-0.19513322772115593,-0.20440017568480462,0.0,0.0
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__d3_oof__confirmed__guarded,d3_oof,confirmed,True,confirmed_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,96898,0.6588160104433671,0.658971089834518,0.6590569606198807,0.8569898326116274,0.6117392890210712,0.3235892866919849,0.0,28.606386759970334,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,97117,0.6603050061531558,0.6604854586436506,0.6605567443499228,0.8583389742197465,0.6289385819702028,0.3171834014404531,0.0,27.015672640036797,-0.14889957097886652,-0.15143688091325824,-1.7199292949131584,0.6405885251531795
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__d3_oof__immediate__unguarded,d3_oof,immediate,False,immediate_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,84341,0.5734401240149851,0.5728601452080262,0.57395575827816,0.8070210825637879,1.0,0.0,3.2,18.72653307998553,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,101505,0.690139312886272,0.6902144375649679,0.6903443439517898,0.8733307438419439,1.0,0.0,0.0,18.019212479982524,-11.669918887128683,-11.735429235694173,0.0,0.0
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__d3_oof__immediate__guarded,d3_oof,immediate,True,immediate_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,98878,0.6722781634359766,0.672630724499523,0.6718597162402871,0.8636190351252194,0.8263236160601555,0.2292580222886978,0.3999999999999999,29.764288800023497,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,97117,0.6603050061531558,0.6604854586436506,0.6605567443499228,0.8583389742197465,0.6289385819702028,0.3171834014404531,0.0,27.015672640036797,1.1973157282820779,1.214526585587239,19.738503408995268,-8.79253791517553
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__hddm_w__confirmed__unguarded,hddm_w,confirmed,False,confirmed_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,85868,0.5838222995804976,0.5827826910504454,0.5837028852623163,0.8132874673039581,1.0,0.0,4.4,19.03005584003404,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,101505,0.690139312886272,0.6902144375649679,0.6903443439517898,0.8733307438419439,1.0,0.0,0.0,18.019212479982524,-10.631701330577437,-10.743174651452247,0.0,0.0
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__hddm_w__confirmed__guarded,hddm_w,confirmed,True,confirmed_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,91069,0.6191842479211852,0.6182138851188944,0.6190577091829428,0.8335271570660112,0.5848601329929014,0.3282779765963695,1.2,26.06289747999981,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,97117,0.6603050061531558,0.6604854586436506,0.6605567443499228,0.8583389742197465,0.6289385819702028,0.3171834014404531,0.0,27.015672640036797,-4.112075823197059,-4.2271573524756185,-4.40784489773014,1.1094575155916386
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__hddm_w__immediate__unguarded,hddm_w,immediate,False,immediate_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,75326,0.5121465334956044,0.5105924117841971,0.5127417158430347,0.7669910190058159,1.0,0.0,69.2,17.8256135600619,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,101505,0.690139312886272,0.6902144375649679,0.6903443439517898,0.8733307438419439,1.0,0.0,0.0,18.019212479982524,-17.79927793906676,-17.96220257807708,0.0,0.0
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__hddm_w__immediate__guarded,hddm_w,immediate,True,immediate_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,76372,0.5192583577533162,0.5178661178961679,0.5197270593864735,0.7686496829715294,0.3348110322381527,0.4683314336341329,31.6,19.286533039994534,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,97117,0.6603050061531558,0.6604854586436506,0.6605567443499228,0.8583389742197465,0.6289385819702028,0.3171834014404531,0.0,27.015672640036797,-14.104664839983961,-14.261934074748272,-29.41275497320501,15.114803219367978
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__hellinger__confirmed__unguarded,hellinger,confirmed,False,confirmed_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,90875,0.6178652288905963,0.6172903355816199,0.618318046430623,0.8354088128945883,1.0,0.0,2.0,17.97385244006291,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,101505,0.690139312886272,0.6902144375649679,0.6903443439517898,0.8733307438419439,1.0,0.0,0.0,18.019212479982524,-7.22740839956757,-7.292410198334798,0.0,0.0
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__hellinger__confirmed__guarded,hellinger,confirmed,True,confirmed_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,95316,0.6480598861836157,0.6470360272585678,0.6476021776166422,0.8544574695422944,0.6172946887012148,0.2347331378882977,0.3999999999999999,25.779927240032706,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,97117,0.6603050061531558,0.6604854586436506,0.6605567443499228,0.8583389742197465,0.6289385819702028,0.3171834014404531,0.0,27.015672640036797,-1.2245119969540141,-1.344943138508281,-1.164389326898796,-8.24502635521554
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__hellinger__immediate__unguarded,hellinger,immediate,False,immediate_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,77265,0.5253299247343265,0.5241098446085405,0.5257579754615382,0.778608870177486,1.0,0.0,9.2,17.872800359968096,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,101505,0.690139312886272,0.6902144375649679,0.6903443439517898,0.8733307438419439,1.0,0.0,0.0,18.019212479982524,-16.480938815194545,-16.610459295642745,0.0,0.0
RBF,RBF_I__base_s0,0,5,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__hellinger__immediate__guarded,hellinger,immediate,True,immediate_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,94796,0.6445243712562636,0.6447220458488067,0.6451046347430214,0.8508406942774855,0.5010521590303303,0.3086820401276199,0.3999999999999999,25.913624039944263,splice,moderate,RBF_I__base_s0__splice__moderate__a0,RBF_I__base_s0__splice__moderate__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,97117,0.6603050061531558,0.6604854586436506,0.6605567443499228,0.8583389742197465,0.6289385819702028,0.3171834014404531,0.0,27.015672640036797,-1.5780634896892187,-1.5763412794843945,-12.788642293987252,-0.8501361312833189
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__adwin__confirmed__unguarded,adwin,confirmed,False,confirmed_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,88807,0.6038047579872041,0.6034153222992754,0.6037350351517641,0.8279019118649819,1.0,0.0,2.0,18.38223959999159,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,100968,0.6864882138170643,0.6866025099316805,0.6864553013339014,0.8737203081114837,1.0,0.0,0.0,18.62661832002923,-8.268345582986015,-8.318718763240508,0.0,0.0
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__adwin__confirmed__guarded,adwin,confirmed,True,confirmed_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,96299,0.6547433692097444,0.6547816870247976,0.6550959288890523,0.8558960401258386,0.5125454056235705,0.2332990750256937,0.0,26.93329851999879,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,94966,0.645680212674821,0.6457809767557567,0.6455964683702267,0.8548945272688833,0.711707924122158,0.2518945597054538,0.0,25.54274776000529,0.90631565349234,0.9000710269040813,-19.916251849858746,-1.8595484679760133
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__adwin__immediate__unguarded,adwin,immediate,False,immediate_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,76005,0.5167631001026659,0.5149667290379227,0.5174654984233201,0.7737151159116558,1.0,0.0,16.0,17.289891279954464,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,100968,0.6864882138170643,0.6866025099316805,0.6864553013339014,0.8737203081114837,1.0,0.0,0.0,18.62661832002923,-16.972511371439836,-17.163578089375775,0.0,0.0
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__adwin__immediate__guarded,adwin,immediate,True,immediate_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,83091,0.5649412900550045,0.5644630124628874,0.5650180603119266,0.8035898364456826,0.2615195748688282,0.3474978259150921,5.6,19.81357832001522,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,94966,0.645680212674821,0.6457809767557567,0.6455964683702267,0.8548945272688833,0.711707924122158,0.2518945597054538,0.0,25.54274776000529,-8.073892261981651,-8.131796429286931,-45.01883492533298,9.560326620963828
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__d3_oof__confirmed__unguarded,d3_oof,confirmed,False,confirmed_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,97112,0.6602710108173159,0.660023951338869,0.6601718563772212,0.8616254851448265,1.0,0.0,0.3999999999999999,18.836727160029117,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,100968,0.6864882138170643,0.6866025099316805,0.6864553013339014,0.8737203081114837,1.0,0.0,0.0,18.62661832002923,-2.621720299974839,-2.657855859281144,0.0,0.0
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__d3_oof__confirmed__guarded,d3_oof,confirmed,True,confirmed_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,95368,0.6484134376763508,0.6485395872950146,0.648331083752796,0.8562660029795333,0.6766615094847303,0.2454908914312819,0.0,26.14833556003869,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,94966,0.645680212674821,0.6457809767557567,0.6455964683702267,0.8548945272688833,0.711707924122158,0.2518945597054538,0.0,25.54274776000529,0.27332250015298376,0.2758610539257855,-3.5046414637427747,-0.6403668274171936
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__d3_oof__immediate__unguarded,d3_oof,immediate,False,immediate_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,91902,0.6248478708721164,0.6241061242707,0.6245071630420259,0.839326806238981,1.0,0.0,1.6,18.34352775998413,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,100968,0.6864882138170643,0.6866025099316805,0.6864553013339014,0.8737203081114837,1.0,0.0,0.0,18.62661832002923,-6.164034294494791,-6.249638566098048,0.0,0.0
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__d3_oof__immediate__guarded,d3_oof,immediate,True,immediate_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,96148,0.6537167100673787,0.6540391426443275,0.6538914655840005,0.8584092900560798,0.633761603659357,0.2847317122753916,0.0,26.89930191999301,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,94966,0.645680212674821,0.6457809767557567,0.6455964683702267,0.8548945272688833,0.711707924122158,0.2518945597054538,0.0,25.54274776000529,0.803649739255774,0.8258165888570757,-7.794632046280103,3.28371525699378
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__hddm_w__confirmed__unguarded,hddm_w,confirmed,False,confirmed_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,86230,0.586283561895308,0.5859139329667385,0.586520408837387,0.8179036627257799,1.0,0.0,3.6,19.198452359996736,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,100968,0.6864882138170643,0.6866025099316805,0.6864553013339014,0.8737203081114837,1.0,0.0,0.0,18.62661832002923,-10.020465192175632,-10.068857696494193,0.0,0.0
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__hddm_w__confirmed__guarded,hddm_w,confirmed,True,confirmed_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,89957,0.6116236852303863,0.6113838452972332,0.6117601937664074,0.8318889855061086,0.3498923718552401,0.3342556723851688,0.3999999999999999,24.581785759981724,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,94966,0.645680212674821,0.6457809767557567,0.6455964683702267,0.8548945272688833,0.711707924122158,0.2518945597054538,0.0,25.54274776000529,-3.405652744443466,-3.439713145852352,-36.18155522669179,8.236111267971497
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__hddm_w__immediate__unguarded,hddm_w,immediate,False,immediate_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,74891,0.5091889392775312,0.5075868178801747,0.5099008839132717,0.7645311579446341,1.0,0.0,65.2,18.142842760030177,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,100968,0.6864882138170643,0.6866025099316805,0.6864553013339014,0.8737203081114837,1.0,0.0,0.0,18.62661832002923,-17.72992745395331,-17.90156920515058,0.0,0.0
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__hddm_w__immediate__guarded,hddm_w,immediate,True,immediate_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,76005,0.5167631001026659,0.5155563716290555,0.5173010437727324,0.765979622498266,0.2178797255482308,0.5366996826400732,23.2,19.290892759989948,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,94966,0.645680212674821,0.6457809767557567,0.6455964683702267,0.8548945272688833,0.711707924122158,0.2518945597054538,0.0,25.54274776000529,-12.89171125721551,-13.02246051267012,-49.382819857392725,28.480512293461935
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__hellinger__confirmed__unguarded,hellinger,confirmed,False,confirmed_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,86748,0.589805478688324,0.5886654960146592,0.5902316415070824,0.8235121065521918,1.0,0.0,2.4,18.15922943996265,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,100968,0.6864882138170643,0.6866025099316805,0.6864553013339014,0.8737203081114837,1.0,0.0,0.0,18.62661832002923,-9.668273512874027,-9.793701391702125,0.0,0.0
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__hellinger__confirmed__guarded,hellinger,confirmed,True,confirmed_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,95287,0.6478627132357441,0.6482848265451201,0.6478533789726841,0.8549089878916805,0.6252522534642809,0.276509718441887,0.0,26.67535331994295,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,94966,0.645680212674821,0.6457809767557567,0.6455964683702267,0.8548945272688833,0.711707924122158,0.2518945597054538,0.0,25.54274776000529,0.2182500560923062,0.2503849789363355,-8.645567065787708,2.4615158736433163
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__hellinger__immediate__unguarded,hellinger,immediate,False,immediate_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,78546,0.5340395297765147,0.5326139525802323,0.5347566699370631,0.7843659494528537,1.0,0.0,8.4,16.893147920072078,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__unguarded,none,none,none_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,100968,0.6864882138170643,0.6866025099316805,0.6864553013339014,0.8737203081114837,1.0,0.0,0.0,18.62661832002923,-15.244868404054957,-15.398855735144823,0.0,0.0
RBF,RBF_I__base_s0,0,6,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__hellinger__immediate__guarded,hellinger,immediate,True,immediate_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,94799,0.6445447684577676,0.6444117309456567,0.6444887330369158,0.8498455120986825,0.510056504775999,0.3236619495612301,0.3999999999999999,23.23170680003241,splice,severe,RBF_I__base_s0__splice__severe__a0,RBF_I__base_s0__splice__severe__a0__none__none__guarded,none,none,none_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,94966,0.645680212674821,0.6457809767557567,0.6455964683702267,0.8548945272688833,0.711707924122158,0.2518945597054538,0.0,25.54274776000529,-0.11354442170533607,-0.1369245810100006,-20.165141934615903,7.17673898557763
RBF,RBF_I__base_s1,1,0,clean,none,RBF_I__base_s1__clean__none__anone,RBF_I__base_s1__clean__none__anone__adwin__confirmed__unguarded,adwin,confirmed,False,confirmed_unscreened,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,99658,0.6765969869579681,0.6746320608390761,0.6703240389367672,0.8651224282983533,,0.0,0.7999999999999999,17.715938479918986,clean,none,RBF_I__base_s1__clean__none__anone,RBF_I__base_s1__clean__none__anone__none__none__unguarded,none,none,none_unscreened,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,102816,0.6980372454902812,0.6956281873470127,0.6947988420371817,0.8751122336469349,,0.0,0.0,18.01912388000637,-2.144025853231313,-2.0996126507936586,,0.0
