dataset,base_key,attack_seed,category,mode,level,series,reference,metric,difference
RBF,RBF_I__base_s1,1,0,clean,none,rl_alarm,none,macro_f1,-9.292292489701126
RBF,RBF_I__base_s1,1,0,clean,none,rl_alarm,none,macro_recall,-9.506379821779321
RBF,RBF_I__base_s1,1,0,clean,none,rl_alarm,none,roc_auc,-0.05673784677504168
RBF,RBF_I__base_s1,1,0,clean,none,rl_alarm,immediate,accuracy,-7.275973739417352
RBF,RBF_I__base_s1,1,0,clean,none,rl_alarm,immediate,macro_f1,-7.754474390728571
RBF,RBF_I__base_s1,1,0,clean,none,rl_alarm,immediate,macro_recall,-7.664190157790552
RBF,RBF_I__base_s1,1,0,clean,none,rl_alarm,immediate,roc_auc,-0.0546060434746688
RBF,RBF_I__base_s1,1,0,clean,none,rl_alarm,confirmed,accuracy,-8.86192826543013
RBF,RBF_I__base_s1,1,0,clean,none,rl_alarm,confirmed,macro_f1,-9.300970547911502
RBF,RBF_I__base_s1,1,0,clean,none,rl_alarm,confirmed,macro_recall,-9.508182367175532
RBF,RBF_I__base_s1,1,0,clean,none,rl_alarm,confirmed,roc_auc,-0.05900185229594934
RBF,RBF_I__base_s1,1,1,instance,moderate,rl,none,accuracy,-7.028394651024383
RBF,RBF_I__base_s1,1,1,instance,moderate,rl,none,macro_f1,-7.978110014333517
RBF,RBF_I__base_s1,1,1,instance,moderate,rl,none,macro_recall,-8.379683497386281
RBF,RBF_I__base_s1,1,1,instance,moderate,rl,none,roc_auc,-0.051519190462435915
RBF,RBF_I__base_s1,1,1,instance,moderate,rl,immediate,accuracy,-3.8456228967658657
RBF,RBF_I__base_s1,1,1,instance,moderate,rl,immediate,macro_f1,-4.441008380100319
RBF,RBF_I__base_s1,1,1,instance,moderate,rl,immediate,macro_recall,-4.505268061106104
RBF,RBF_I__base_s1,1,1,instance,moderate,rl,immediate,roc_auc,-0.029190337418012247
RBF,RBF_I__base_s1,1,1,instance,moderate,rl,confirmed,accuracy,-5.969281183310371
RBF,RBF_I__base_s1,1,1,instance,moderate,rl,confirmed,macro_f1,-6.620230281237493
RBF,RBF_I__base_s1,1,1,instance,moderate,rl,confirmed,macro_recall,-6.798443268753673
RBF,RBF_I__base_s1,1,1,instance,moderate,rl,confirmed,roc_auc,-0.04327114338295979
RBF,RBF_I__base_s1,1,1,instance,moderate,rl_alarm,none,accuracy,-7.01911609286705
RBF,RBF_I__base_s1,1,1,instance,moderate,rl_alarm,none,macro_f1,-7.950751908358356
RBF,RBF_I__base_s1,1,1,instance,moderate,rl_alarm,none,macro_recall,-8.343108300311808
RBF,RBF_I__base_s1,1,1,instance,moderate,rl_alarm,none,roc_auc,-0.05157279944632176
RBF,RBF_I__base_s1,1,1,instance,moderate,rl_alarm,immediate,accuracy,-3.8363443386085327
RBF,RBF_I__base_s1,1,1,instance,moderate,rl_alarm,immediate,macro_f1,-4.413650274125159
RBF,RBF_I__base_s1,1,1,instance,moderate,rl_alarm,immediate,macro_recall,-4.468692864031631
RBF,RBF_I__base_s1,1,1,instance,moderate,rl_alarm,immediate,roc_auc,-0.02924394640189809
RBF,RBF_I__base_s1,1,1,instance,moderate,rl_alarm,confirmed,accuracy,-5.960002625153038
RBF,RBF_I__base_s1,1,1,instance,moderate,rl_alarm,confirmed,macro_f1,-6.5928721752623325
RBF,RBF_I__base_s1,1,1,instance,moderate,rl_alarm,confirmed,macro_recall,-6.7618680716792
RBF,RBF_I__base_s1,1,1,instance,moderate,rl_alarm,confirmed,roc_auc,-0.04332475236684563
RBF,RBF_I__base_s1,1,2,instance,severe,rl,none,accuracy,-6.4105784615245405
RBF,RBF_I__base_s1,1,2,instance,severe,rl,none,macro_f1,-7.912704893959955
RBF,RBF_I__base_s1,1,2,instance,severe,rl,none,macro_recall,-7.9032310488164175
RBF,RBF_I__base_s1,1,2,instance,severe,rl,none,roc_auc,-0.04605034388943441
RBF,RBF_I__base_s1,1,2,instance,severe,rl,immediate,accuracy,-5.2923990504187834
RBF,RBF_I__base_s1,1,2,instance,severe,rl,immediate,macro_f1,-6.025127609507441
RBF,RBF_I__base_s1,1,2,instance,severe,rl,immediate,macro_recall,-5.623327340613082
RBF,RBF_I__base_s1,1,2,instance,severe,rl,immediate,roc_auc,-0.03826208684602206
RBF,RBF_I__base_s1,1,2,instance,severe,rl,confirmed,accuracy,-6.4010735970706945
RBF,RBF_I__base_s1,1,2,instance,severe,rl,confirmed,macro_f1,-7.916945165707778
RBF,RBF_I__base_s1,1,2,instance,severe,rl,confirmed,macro_recall,-7.8906795263981255
RBF,RBF_I__base_s1,1,2,instance,severe,rl,confirmed,roc_auc,-0.04457824330442273
RBF,RBF_I__base_s1,1,2,instance,severe,rl_alarm,none,accuracy,-6.2994620699331705
RBF,RBF_I__base_s1,1,2,instance,severe,rl_alarm,none,macro_f1,-7.562141987965843
RBF,RBF_I__base_s1,1,2,instance,severe,rl_alarm,none,macro_recall,-7.42197826449752
RBF,RBF_I__base_s1,1,2,instance,severe,rl_alarm,none,roc_auc,-0.0465741147418689
RBF,RBF_I__base_s1,1,2,instance,severe,rl_alarm,immediate,accuracy,-5.1812826588274135
RBF,RBF_I__base_s1,1,2,instance,severe,rl_alarm,immediate,macro_f1,-5.6745647035133295
RBF,RBF_I__base_s1,1,2,instance,severe,rl_alarm,immediate,macro_recall,-5.142074556294185
RBF,RBF_I__base_s1,1,2,instance,severe,rl_alarm,immediate,roc_auc,-0.03878585769845655
RBF,RBF_I__base_s1,1,2,instance,severe,rl_alarm,confirmed,accuracy,-6.289957205479324
RBF,RBF_I__base_s1,1,2,instance,severe,rl_alarm,confirmed,macro_f1,-7.5663822597136665
RBF,RBF_I__base_s1,1,2,instance,severe,rl_alarm,confirmed,macro_recall,-7.409426742079228
RBF,RBF_I__base_s1,1,2,instance,severe,rl_alarm,confirmed,roc_auc,-0.04510201415685722
RBF,RBF_I__base_s1,1,3,concept,moderate,rl,none,accuracy,-8.805351691300112
RBF,RBF_I__base_s1,1,3,concept,moderate,rl,none,macro_f1,-9.480970183460736
RBF,RBF_I__base_s1,1,3,concept,moderate,rl,none,macro_recall,-9.93482564354833
RBF,RBF_I__base_s1,1,3,concept,moderate,rl,none,roc_auc,-0.06038132053095069
RBF,RBF_I__base_s1,1,3,concept,moderate,rl,immediate,accuracy,1.2535105764247656
RBF,RBF_I__base_s1,1,3,concept,moderate,rl,immediate,macro_f1,1.3065373412068038
RBF,RBF_I__base_s1,1,3,concept,moderate,rl,immediate,macro_recall,1.4101891199509997
RBF,RBF_I__base_s1,1,3,concept,moderate,rl,immediate,roc_auc,0.010108900508635776
RBF,RBF_I__base_s1,1,3,concept,moderate,rl,confirmed,accuracy,-9.721892192206461
RBF,RBF_I__base_s1,1,3,concept,moderate,rl,confirmed,macro_f1,-10.375131540863048
RBF,RBF_I__base_s1,1,3,concept,moderate,rl,confirmed,macro_recall,-10.876201332566938
RBF,RBF_I__base_s1,1,3,concept,moderate,rl,confirmed,roc_auc,-0.06683267923403968
RBF,RBF_I__base_s1,1,3,concept,moderate,rl_alarm,none,accuracy,-7.643721471262499
RBF,RBF_I__base_s1,1,3,concept,moderate,rl_alarm,none,macro_f1,-8.218797705622261
RBF,RBF_I__base_s1,1,3,concept,moderate,rl_alarm,none,macro_recall,-8.572130953486957
RBF,RBF_I__base_s1,1,3,concept,moderate,rl_alarm,none,roc_auc,-0.05338608384655852
RBF,RBF_I__base_s1,1,3,concept,moderate,rl_alarm,immediate,accuracy,2.4151407964623783
RBF,RBF_I__base_s1,1,3,concept,moderate,rl_alarm,immediate,macro_f1,2.5687098190452784
RBF,RBF_I__base_s1,1,3,concept,moderate,rl_alarm,immediate,macro_recall,2.772883810012372
RBF,RBF_I__base_s1,1,3,concept,moderate,rl_alarm,immediate,roc_auc,0.017104137193027946
RBF,RBF_I__base_s1,1,3,concept,moderate,rl_alarm,confirmed,accuracy,-8.560261972168847
RBF,RBF_I__base_s1,1,3,concept,moderate,rl_alarm,confirmed,macro_f1,-9.112959063024572
RBF,RBF_I__base_s1,1,3,concept,moderate,rl_alarm,confirmed,macro_recall,-9.513506642505565
RBF,RBF_I__base_s1,1,3,concept,moderate,rl_alarm,confirmed,roc_auc,-0.05983744254964751
RBF,RBF_I__base_s1,1,4,concept,severe,rl,none,accuracy,-8.50640107359707
RBF,RBF_I__base_s1,1,4,concept,severe,rl,none,macro_f1,-9.007338248680409
RBF,RBF_I__base_s1,1,4,concept,severe,rl,none,macro_recall,-9.357135985530473
RBF,RBF_I__base_s1,1,4,concept,severe,rl,none,roc_auc,-0.057934817881874046
RBF,RBF_I__base_s1,1,4,concept,severe,rl,immediate,accuracy,-2.4327926875909456
RBF,RBF_I__base_s1,1,4,concept,severe,rl,immediate,macro_f1,-2.621815172831965
RBF,RBF_I__base_s1,1,4,concept,severe,rl,immediate,macro_recall,-2.725786601901692
RBF,RBF_I__base_s1,1,4,concept,severe,rl,immediate,roc_auc,-0.0201814382132951
RBF,RBF_I__base_s1,1,4,concept,severe,rl,confirmed,accuracy,-8.43783026575149
RBF,RBF_I__base_s1,1,4,concept,severe,rl,confirmed,macro_f1,-9.032027128711462
RBF,RBF_I__base_s1,1,4,concept,severe,rl,confirmed,macro_recall,-9.521451550161919
RBF,RBF_I__base_s1,1,4,concept,severe,rl,confirmed,roc_auc,-0.060206247906952726
RBF,RBF_I__base_s1,1,4,concept,severe,rl_alarm,none,accuracy,-7.90171064929539
RBF,RBF_I__base_s1,1,4,concept,severe,rl_alarm,none,macro_f1,-8.404058900297928
RBF,RBF_I__base_s1,1,4,concept,severe,rl_alarm,none,macro_recall,-8.727074930607316
RBF,RBF_I__base_s1,1,4,concept,severe,rl_alarm,none,roc_auc,-0.0553294577847131
RBF,RBF_I__base_s1,1,4,concept,severe,rl_alarm,immediate,accuracy,-1.8281022632892663
RBF,RBF_I__base_s1,1,4,concept,severe,rl_alarm,immediate,macro_f1,-2.0185358244494855
RBF,RBF_I__base_s1,1,4,concept,severe,rl_alarm,immediate,macro_recall,-2.095725546978533
RBF,RBF_I__base_s1,1,4,concept,severe,rl_alarm,immediate,roc_auc,-0.017576078116134153
RBF,RBF_I__base_s1,1,4,concept,severe,rl_alarm,confirmed,accuracy,-7.83313984144981
RBF,RBF_I__base_s1,1,4,concept,severe,rl_alarm,confirmed,macro_f1,-8.428747780328983
RBF,RBF_I__base_s1,1,4,concept,severe,rl_alarm,confirmed,macro_recall,-8.89139049523876
RBF,RBF_I__base_s1,1,4,concept,severe,rl_alarm,confirmed,roc_auc,-0.05760088780979178
RBF,RBF_I__base_s1,1,5,splice,moderate,rl,none,accuracy,-9.623675259516752
RBF,RBF_I__base_s1,1,5,splice,moderate,rl,none,macro_f1,-10.417447672873447
RBF,RBF_I__base_s1,1,5,splice,moderate,rl,none,macro_recall,-10.841090417037192
RBF,RBF_I__base_s1,1,5,splice,moderate,rl,none,roc_auc,-0.06724814660608491
RBF,RBF_I__base_s1,1,5,splice,moderate,rl,immediate,accuracy,1.053003197707969
RBF,RBF_I__base_s1,1,5,splice,moderate,rl,immediate,macro_f1,1.1759145271032168
RBF,RBF_I__base_s1,1,5,splice,moderate,rl,immediate,macro_recall,1.1905741539511294
RBF,RBF_I__base_s1,1,5,splice,moderate,rl,immediate,roc_auc,0.008605414575900583
RBF,RBF_I__base_s1,1,5,splice,moderate,rl,confirmed,accuracy,-7.702334802061195
RBF,RBF_I__base_s1,1,5,splice,moderate,rl,confirmed,macro_f1,-8.184372600489286
RBF,RBF_I__base_s1,1,5,splice,moderate,rl,confirmed,macro_recall,-8.453196290204524
RBF,RBF_I__base_s1,1,5,splice,moderate,rl,confirmed,roc_auc,-0.0588958062050442
RBF,RBF_I__base_s1,1,5,splice,moderate,rl_alarm,none,accuracy,-7.647342372006827
RBF,RBF_I__base_s1,1,5,splice,moderate,rl_alarm,none,macro_f1,-8.301546819018945
RBF,RBF_I__base_s1,1,5,splice,moderate,rl_alarm,none,macro_recall,-8.590327229240359
RBF,RBF_I__base_s1,1,5,splice,moderate,rl_alarm,none,roc_auc,-0.05450512231008375
RBF,RBF_I__base_s1,1,5,splice,moderate,rl_alarm,immediate,accuracy,3.029336085217893
RBF,RBF_I__base_s1,1,5,splice,moderate,rl_alarm,immediate,macro_f1,3.291815380957719
RBF,RBF_I__base_s1,1,5,splice,moderate,rl_alarm,immediate,macro_recall,3.441337341747963
RBF,RBF_I__base_s1,1,5,splice,moderate,rl_alarm,immediate,roc_auc,0.021348438871901743
RBF,RBF_I__base_s1,1,5,splice,moderate,rl_alarm,confirmed,accuracy,-5.72600191455127
RBF,RBF_I__base_s1,1,5,splice,moderate,rl_alarm,confirmed,macro_f1,-6.068471746634785
RBF,RBF_I__base_s1,1,5,splice,moderate,rl_alarm,confirmed,macro_recall,-6.2024331024076895
RBF,RBF_I__base_s1,1,5,splice,moderate,rl_alarm,confirmed,roc_auc,-0.04615278190904304
RBF,RBF_I__base_s1,1,6,splice,severe,rl,none,accuracy,-6.938098438712858
RBF,RBF_I__base_s1,1,6,splice,severe,rl,none,macro_f1,-7.466645367580016
RBF,RBF_I__base_s1,1,6,splice,severe,rl,none,macro_recall,-7.742037000072943
RBF,RBF_I__base_s1,1,6,splice,severe,rl,none,roc_auc,-0.057579640295994605
RBF,RBF_I__base_s1,1,6,splice,severe,rl,immediate,accuracy,-1.7531948791411178
RBF,RBF_I__base_s1,1,6,splice,severe,rl,immediate,macro_f1,-1.7669577829505845
RBF,RBF_I__base_s1,1,6,splice,severe,rl,immediate,macro_recall,-1.5418711994917733
RBF,RBF_I__base_s1,1,6,splice,severe,rl,immediate,roc_auc,-0.014332723334743558
RBF,RBF_I__base_s1,1,6,splice,severe,rl,confirmed,accuracy,-5.248269322597354
RBF,RBF_I__base_s1,1,6,splice,severe,rl,confirmed,macro_f1,-5.485961592109822
RBF,RBF_I__base_s1,1,6,splice,severe,rl,confirmed,macro_recall,-5.527632253194136
RBF,RBF_I__base_s1,1,6,splice,severe,rl,confirmed,roc_auc,-0.04350079688463249
RBF,RBF_I__base_s1,1,6,splice,severe,rl_alarm,none,accuracy,-7.171193924128549
RBF,RBF_I__base_s1,1,6,splice,severe,rl_alarm,none,macro_f1,-7.753069773884047
RBF,RBF_I__base_s1,1,6,splice,severe,rl_alarm,none,macro_recall,-8.0219950198824
RBF,RBF_I__base_s1,1,6,splice,severe,rl_alarm,none,roc_auc,-0.05639378459108635
RBF,RBF_I__base_s1,1,6,splice,severe,rl_alarm,immediate,accuracy,-1.9862903645568086
RBF,RBF_I__base_s1,1,6,splice,severe,rl_alarm,immediate,macro_f1,-2.0533821892546156
RBF,RBF_I__base_s1,1,6,splice,severe,rl_alarm,immediate,macro_recall,-1.8218292193012298
RBF,RBF_I__base_s1,1,6,splice,severe,rl_alarm,immediate,roc_auc,-0.013146867629835302
RBF,RBF_I__base_s1,1,6,splice,severe,rl_alarm,confirmed,accuracy,-5.481364808013045
RBF,RBF_I__base_s1,1,6,splice,severe,rl_alarm,confirmed,macro_f1,-5.772385998413854
RBF,RBF_I__base_s1,1,6,splice,severe,rl_alarm,confirmed,macro_recall,-5.807590273003593
RBF,RBF_I__base_s1,1,6,splice,severe,rl_alarm,confirmed,roc_auc,-0.04231494117972423
RBF,RBF_I__base_s2,2,0,clean,none,rl,none,accuracy,-8.894690086540836
RBF,RBF_I__base_s2,2,0,clean,none,rl,none,macro_f1,-9.181314339274538
RBF,RBF_I__base_s2,2,0,clean,none,rl,none,macro_recall,-9.245640842016368
RBF,RBF_I__base_s2,2,0,clean,none,rl,none,roc_auc,-0.06531710749257902
RBF,RBF_I__base_s2,2,0,clean,none,rl,immediate,accuracy,0.8263298639747951
RBF,RBF_I__base_s2,2,0,clean,none,rl,immediate,macro_f1,0.8590986020021174
RBF,RBF_I__base_s2,2,0,clean,none,rl,immediate,macro_recall,0.9509114643506789
RBF,RBF_I__base_s2,2,0,clean,none,rl,immediate,roc_auc,-0.0033278242521882495
RBF,RBF_I__base_s2,2,0,clean,none,rl,confirmed,accuracy,-10.240174126809931
RBF,RBF_I__base_s2,2,0,clean,none,rl,confirmed,macro_f1,-10.512737183501496
RBF,RBF_I__base_s2,2,0,clean,none,rl,confirmed,macro_recall,-10.583203077801429
RBF,RBF_I__base_s2,2,0,clean,none,rl,confirmed,roc_auc,-0.07027192951132133
RBF,RBF_I__base_s2,2,0,clean,none,rl_alarm,none,accuracy,-9.4220234971225
RBF,RBF_I__base_s2,2,0,clean,none,rl_alarm,none,macro_f1,-9.704361741063583
RBF,RBF_I__base_s2,2,0,clean,none,rl_alarm,none,macro_recall,-9.757168039824082
RBF,RBF_I__base_s2,2,0,clean,none,rl_alarm,none,roc_auc,-0.06772775146676924
RBF,RBF_I__base_s2,2,0,clean,none,rl_alarm,immediate,accuracy,0.29899645339312997
RBF,RBF_I__base_s2,2,0,clean,none,rl_alarm,immediate,macro_f1,0.3360512002130722
RBF,RBF_I__base_s2,2,0,clean,none,rl_alarm,immediate,macro_recall,0.4393842665429637
RBF,RBF_I__base_s2,2,0,clean,none,rl_alarm,immediate,roc_auc,-0.005738468226378468
RBF,RBF_I__base_s2,2,0,clean,none,rl_alarm,confirmed,accuracy,-10.767507537391596
RBF,RBF_I__base_s2,2,0,clean,none,rl_alarm,confirmed,macro_f1,-11.035784585290543
RBF,RBF_I__base_s2,2,0,clean,none,rl_alarm,confirmed,macro_recall,-11.094730275609145
RBF,RBF_I__base_s2,2,0,clean,none,rl_alarm,confirmed,roc_auc,-0.07268257348551155
RBF,RBF_I__base_s2,2,1,instance,moderate,rl,none,accuracy,-10.052733341058161
RBF,RBF_I__base_s2,2,1,instance,moderate,rl,none,macro_f1,-10.345987046025318
RBF,RBF_I__base_s2,2,1,instance,moderate,rl,none,macro_recall,-10.479440406564544
RBF,RBF_I__base_s2,2,1,instance,moderate,rl,none,roc_auc,-0.0764054885365788
RBF,RBF_I__base_s2,2,1,instance,moderate,rl,immediate,accuracy,-9.78145540386105
RBF,RBF_I__base_s2,2,1,instance,moderate,rl,immediate,macro_f1,-10.116353976207993
RBF,RBF_I__base_s2,2,1,instance,moderate,rl,immediate,macro_recall,-10.22309193985823
RBF,RBF_I__base_s2,2,1,instance,moderate,rl,immediate,roc_auc,-0.07561498873968597
RBF,RBF_I__base_s2,2,1,instance,moderate,rl,confirmed,accuracy,-9.96003535246819
RBF,RBF_I__base_s2,2,1,instance,moderate,rl,confirmed,macro_f1,-10.25210395317615
RBF,RBF_I__base_s2,2,1,instance,moderate,rl,confirmed,macro_recall,-10.378017470686995
RBF,RBF_I__base_s2,2,1,instance,moderate,rl,confirmed,roc_auc,-0.07525475586573482
RBF,RBF_I__base_s2,2,1,instance,moderate,rl_alarm,none,accuracy,-9.870063775307347
RBF,RBF_I__base_s2,2,1,instance,moderate,rl_alarm,none,macro_f1,-10.166601495019556
RBF,RBF_I__base_s2,2,1,instance,moderate,rl_alarm,none,macro_recall,-10.267124196545552
RBF,RBF_I__base_s2,2,1,instance,moderate,rl_alarm,none,roc_auc,-0.07561265606173151
RBF,RBF_I__base_s2,2,1,instance,moderate,rl_alarm,immediate,accuracy,-9.598785838110235
RBF,RBF_I__base_s2,2,1,instance,moderate,rl_alarm,immediate,macro_f1,-9.936968425202231
RBF,RBF_I__base_s2,2,1,instance,moderate,rl_alarm,immediate,macro_recall,-10.010775729839239
RBF,RBF_I__base_s2,2,1,instance,moderate,rl_alarm,immediate,roc_auc,-0.07482215626483868
RBF,RBF_I__base_s2,2,1,instance,moderate,rl_alarm,confirmed,accuracy,-9.777365786717374
RBF,RBF_I__base_s2,2,1,instance,moderate,rl_alarm,confirmed,macro_f1,-10.072718402170388
RBF,RBF_I__base_s2,2,1,instance,moderate,rl_alarm,confirmed,macro_recall,-10.165701260668003
RBF,RBF_I__base_s2,2,1,instance,moderate,rl_alarm,confirmed,roc_auc,-0.07446192339088753
RBF,RBF_I__base_s2,2,2,instance,severe,rl,none,accuracy,-11.39776297942241
RBF,RBF_I__base_s2,2,2,instance,severe,rl,none,macro_f1,-11.737582902629452
RBF,RBF_I__base_s2,2,2,instance,severe,rl,none,macro_recall,-11.803704146158333
RBF,RBF_I__base_s2,2,2,instance,severe,rl,none,roc_auc,-0.08432455521003412
RBF,RBF_I__base_s2,2,2,instance,severe,rl,immediate,accuracy,-6.5515666641674635
RBF,RBF_I__base_s2,2,2,instance,severe,rl,immediate,macro_f1,-6.708233864053026
RBF,RBF_I__base_s2,2,2,instance,severe,rl,immediate,macro_recall,-6.734476467710271
RBF,RBF_I__base_s2,2,2,instance,severe,rl,immediate,roc_auc,-0.05068253087575525
RBF,RBF_I__base_s2,2,2,instance,severe,rl,confirmed,accuracy,-5.148146381029628
RBF,RBF_I__base_s2,2,2,instance,severe,rl,confirmed,macro_f1,-5.394558214327072
RBF,RBF_I__base_s2,2,2,instance,severe,rl,confirmed,macro_recall,-5.473206350128357
RBF,RBF_I__base_s2,2,2,instance,severe,rl,confirmed,roc_auc,-0.03895220659463805
RBF,RBF_I__base_s2,2,2,instance,severe,rl_alarm,none,accuracy,-10.603014047834892
RBF,RBF_I__base_s2,2,2,instance,severe,rl_alarm,none,macro_f1,-10.91400573934923
RBF,RBF_I__base_s2,2,2,instance,severe,rl_alarm,none,macro_recall,-11.00476935239828
RBF,RBF_I__base_s2,2,2,instance,severe,rl_alarm,none,roc_auc,-0.07830170284365778
RBF,RBF_I__base_s2,2,2,instance,severe,rl_alarm,immediate,accuracy,-5.756817732579944
RBF,RBF_I__base_s2,2,2,instance,severe,rl_alarm,immediate,macro_f1,-5.884656700772806
RBF,RBF_I__base_s2,2,2,instance,severe,rl_alarm,immediate,macro_recall,-5.935541673950217
RBF,RBF_I__base_s2,2,2,instance,severe,rl_alarm,immediate,roc_auc,-0.04465967850937891
RBF,RBF_I__base_s2,2,2,instance,severe,rl_alarm,confirmed,accuracy,-4.3533974494421095
RBF,RBF_I__base_s2,2,2,instance,severe,rl_alarm,confirmed,macro_f1,-4.570981051046852
RBF,RBF_I__base_s2,2,2,instance,severe,rl_alarm,confirmed,macro_recall,-4.6742715563683035
RBF,RBF_I__base_s2,2,2,instance,severe,rl_alarm,confirmed,roc_auc,-0.03292935422826171
RBF,RBF_I__base_s2,2,3,concept,moderate,rl,none,accuracy,-10.725929763097565
RBF,RBF_I__base_s2,2,3,concept,moderate,rl,none,macro_f1,-11.067195700738775
RBF,RBF_I__base_s2,2,3,concept,moderate,rl,none,macro_recall,-11.213724721644702
RBF,RBF_I__base_s2,2,3,concept,moderate,rl,none,roc_auc,-0.0800580262502093
RBF,RBF_I__base_s2,2,3,concept,moderate,rl,immediate,accuracy,-0.8583651982669083
RBF,RBF_I__base_s2,2,3,concept,moderate,rl,immediate,macro_f1,-0.698892405472018
RBF,RBF_I__base_s2,2,3,concept,moderate,rl,immediate,macro_recall,-0.8139133819553779
RBF,RBF_I__base_s2,2,3,concept,moderate,rl,immediate,roc_auc,-0.01130277927046841
RBF,RBF_I__base_s2,2,3,concept,moderate,rl,confirmed,accuracy,-10.282206303008811
RBF,RBF_I__base_s2,2,3,concept,moderate,rl,confirmed,macro_f1,-10.569662755796848
RBF,RBF_I__base_s2,2,3,concept,moderate,rl,confirmed,macro_recall,-10.665306076254776
RBF,RBF_I__base_s2,2,3,concept,moderate,rl,confirmed,roc_auc,-0.08345314137223514
RBF,RBF_I__base_s2,2,3,concept,moderate,rl_alarm,none,accuracy,-8.484592367411203
RBF,RBF_I__base_s2,2,3,concept,moderate,rl_alarm,none,macro_f1,-8.766788898567434
RBF,RBF_I__base_s2,2,3,concept,moderate,rl_alarm,none,macro_recall,-8.884336435307228
RBF,RBF_I__base_s2,2,3,concept,moderate,rl_alarm,none,roc_auc,-0.06304606757872466
RBF,RBF_I__base_s2,2,3,concept,moderate,rl_alarm,immediate,accuracy,1.382972197419452
RBF,RBF_I__base_s2,2,3,concept,moderate,rl_alarm,immediate,macro_f1,1.6015143966993217
RBF,RBF_I__base_s2,2,3,concept,moderate,rl_alarm,immediate,macro_recall,1.515474904382097
RBF,RBF_I__base_s2,2,3,concept,moderate,rl_alarm,immediate,roc_auc,0.005709179401016229
RBF,RBF_I__base_s2,2,3,concept,moderate,rl_alarm,confirmed,accuracy,-8.040868907322452
RBF,RBF_I__base_s2,2,3,concept,moderate,rl_alarm,confirmed,macro_f1,-8.26925595362551
RBF,RBF_I__base_s2,2,3,concept,moderate,rl_alarm,confirmed,macro_recall,-8.335917789917302
RBF,RBF_I__base_s2,2,3,concept,moderate,rl_alarm,confirmed,roc_auc,-0.0664411827007505
RBF,RBF_I__base_s2,2,4,concept,severe,rl,none,accuracy,-13.293982128373083
RBF,RBF_I__base_s2,2,4,concept,severe,rl,none,macro_f1,-13.62428038450827
RBF,RBF_I__base_s2,2,4,concept,severe,rl,none,macro_recall,-13.705112228015071
RBF,RBF_I__base_s2,2,4,concept,severe,rl,none,roc_auc,-0.0926412022802433
RBF,RBF_I__base_s2,2,4,concept,severe,rl,immediate,accuracy,-1.6188067860380517
RBF,RBF_I__base_s2,2,4,concept,severe,rl,immediate,macro_f1,-1.6269148532276123
RBF,RBF_I__base_s2,2,4,concept,severe,rl,immediate,macro_recall,-1.7050799160677976
RBF,RBF_I__base_s2,2,4,concept,severe,rl,immediate,roc_auc,-0.016233933153053326
RBF,RBF_I__base_s2,2,4,concept,severe,rl,confirmed,accuracy,-8.864245158915708
RBF,RBF_I__base_s2,2,4,concept,severe,rl,confirmed,macro_f1,-9.148178999572698
RBF,RBF_I__base_s2,2,4,concept,severe,rl,confirmed,macro_recall,-9.224457540869357
RBF,RBF_I__base_s2,2,4,concept,severe,rl,confirmed,roc_auc,-0.07048588877977002
RBF,RBF_I__base_s2,2,4,concept,severe,rl_alarm,none,accuracy,-10.08363267058815
RBF,RBF_I__base_s2,2,4,concept,severe,rl_alarm,none,macro_f1,-10.378816351434306
RBF,RBF_I__base_s2,2,4,concept,severe,rl_alarm,none,macro_recall,-10.454992764140448
RBF,RBF_I__base_s2,2,4,concept,severe,rl_alarm,none,roc_auc,-0.07156565776850454
RBF,RBF_I__base_s2,2,4,concept,severe,rl_alarm,immediate,accuracy,1.5915426717468817
RBF,RBF_I__base_s2,2,4,concept,severe,rl_alarm,immediate,macro_f1,1.6185491798463514
RBF,RBF_I__base_s2,2,4,concept,severe,rl_alarm,immediate,macro_recall,1.5450395478068257
RBF,RBF_I__base_s2,2,4,concept,severe,rl_alarm,immediate,roc_auc,0.004841611358685438
RBF,RBF_I__base_s2,2,4,concept,severe,rl_alarm,confirmed,accuracy,-5.653895701130773
RBF,RBF_I__base_s2,2,4,concept,severe,rl_alarm,confirmed,macro_f1,-5.902714966498735
RBF,RBF_I__base_s2,2,4,concept,severe,rl_alarm,confirmed,macro_recall,-5.974338076994734
RBF,RBF_I__base_s2,2,4,concept,severe,rl_alarm,confirmed,roc_auc,-0.04941034426803126
RBF,RBF_I__base_s2,2,5,splice,moderate,rl,none,accuracy,-8.223084071168419
RBF,RBF_I__base_s2,2,5,splice,moderate,rl,none,macro_f1,-8.482557642162247
RBF,RBF_I__base_s2,2,5,splice,moderate,rl,none,macro_recall,-8.444712608420135
RBF,RBF_I__base_s2,2,5,splice,moderate,rl,none,roc_auc,-0.06431301456088667
RBF,RBF_I__base_s2,2,5,splice,moderate,rl,immediate,accuracy,1.0848845478360292
RBF,RBF_I__base_s2,2,5,splice,moderate,rl,immediate,macro_f1,1.1533398977869314
RBF,RBF_I__base_s2,2,5,splice,moderate,rl,immediate,macro_recall,1.1493524677183564
RBF,RBF_I__base_s2,2,5,splice,moderate,rl,immediate,roc_auc,0.002026190605468492
RBF,RBF_I__base_s2,2,5,splice,moderate,rl,confirmed,accuracy,-9.946176094370184
