dataset,category,mode,level,series,metric,mean,sd,defined,realizations
SEA,1,instance,moderate,confirmed,roc_auc,0.9328949912759099,0.0012833185215725786,3,3
SEA,1,instance,moderate,confirmed,seconds_per_100k,8.398795120045543,0.11475669342424873,3,3
SEA,1,instance,moderate,immediate,accuracy,0.9120334257396041,0.006334528580247311,3,3
SEA,1,instance,moderate,immediate,clean_withhold_rate,0.14969875958952586,0.06976079857653415,3,3
SEA,1,instance,moderate,immediate,macro_f1,0.9033755823397231,0.007614351610397149,3,3
SEA,1,instance,moderate,immediate,macro_recall,0.8954517508336398,0.009856687781735457,3,3
SEA,1,instance,moderate,immediate,poison_admission_rate,0.8487449996728641,0.07022599754924885,3,3
SEA,1,instance,moderate,immediate,resets_per_100k,0.9333333333333332,0.46188021535170065,3,3
SEA,1,instance,moderate,immediate,roc_auc,0.9285911903067318,0.002854239538008794,3,3
SEA,1,instance,moderate,immediate,seconds_per_100k,8.271847626691063,0.9733657310656572,3,3
SEA,1,instance,moderate,none,accuracy,0.897105438818271,0.002482839819911922,3,3
SEA,1,instance,moderate,none,clean_withhold_rate,0.1014147848480083,0.01398011033181227,3,3
SEA,1,instance,moderate,none,macro_f1,0.8862993443959212,0.002688207451008197,3,3
SEA,1,instance,moderate,none,macro_recall,0.8766806385201149,0.002481046058081442,3,3
SEA,1,instance,moderate,none,poison_admission_rate,0.8964210967738792,0.014860866297869384,3,3
SEA,1,instance,moderate,none,resets_per_100k,0.0,0.0,3,3
SEA,1,instance,moderate,none,roc_auc,0.9250344234033906,0.002181284985677057,3,3
SEA,1,instance,moderate,none,seconds_per_100k,10.869997426681222,0.11212675571518226,3,3
SEA,1,instance,moderate,rl,accuracy,0.9191422901710498,0.0006328973719193917,3,3
SEA,1,instance,moderate,rl,clean_withhold_rate,0.36088596631470754,0.009110126978325871,3,3
SEA,1,instance,moderate,rl,macro_f1,0.9118533775484895,0.0007007776794015235,3,3
SEA,1,instance,moderate,rl,macro_recall,0.906218763254504,0.001178987845995449,3,3
SEA,1,instance,moderate,rl,poison_admission_rate,0.6383584274353372,0.009202246777442285,3,3
SEA,1,instance,moderate,rl,resets_per_100k,37.422222222222224,0.5388602512436511,3,3
SEA,1,instance,moderate,rl,roc_auc,0.9352928862863639,0.0006806196983411942,3,3
SEA,1,instance,moderate,rl,seconds_per_100k,6.827452742235941,0.23975322046408767,3,3
SEA,1,instance,moderate,rl_alarm,accuracy,0.9123857940450343,0.0006227807526193007,3,3
SEA,1,instance,moderate,rl_alarm,clean_withhold_rate,0.30673411570887255,0.015749432056176106,3,3
SEA,1,instance,moderate,rl_alarm,macro_f1,0.9039487493650683,0.0006791929954494373,3,3
SEA,1,instance,moderate,rl_alarm,macro_recall,0.8968582552506142,0.0007934504066964653,3,3
SEA,1,instance,moderate,rl_alarm,poison_admission_rate,0.6914605204249563,0.016477923542933953,3,3
SEA,1,instance,moderate,rl_alarm,resets_per_100k,39.199999999999996,1.1623730516108441,3,3
SEA,1,instance,moderate,rl_alarm,roc_auc,0.9337987625615561,0.0011297111655904153,3,3
SEA,1,instance,moderate,rl_alarm,seconds_per_100k,9.410059444440735,0.07616262307783458,3,3
SEA,2,instance,severe,confirmed,accuracy,0.9125973148799797,0.008639886514551906,3,3
SEA,2,instance,severe,confirmed,clean_withhold_rate,0.24372614133462142,0.07118955780683121,3,3
SEA,2,instance,severe,confirmed,macro_f1,0.9043520017764223,0.010404883237721149,3,3
SEA,2,instance,severe,confirmed,macro_recall,0.8978398977185336,0.013313217516465562,3,3
SEA,2,instance,severe,confirmed,poison_admission_rate,0.7566114397047768,0.06944202800920139,3,3
SEA,2,instance,severe,confirmed,resets_per_100k,0.2666666666666666,0.23094010767585024,3,3
SEA,2,instance,severe,confirmed,roc_auc,0.9289083522583225,0.002981564282269282,3,3
SEA,2,instance,severe,confirmed,seconds_per_100k,8.680699680000544,1.1367679396472818,3,3
SEA,2,instance,severe,immediate,accuracy,0.9188480816896419,0.0017172576556614277,3,3
SEA,2,instance,severe,immediate,clean_withhold_rate,0.2328976697495638,0.08175094169949464,3,3
SEA,2,instance,severe,immediate,macro_f1,0.9118047669420442,0.001975748123280418,3,3
SEA,2,instance,severe,immediate,macro_recall,0.9073151821809303,0.002431781054218045,3,3
SEA,2,instance,severe,immediate,poison_admission_rate,0.7669666868427857,0.07963461554383687,3,3
SEA,2,instance,severe,immediate,resets_per_100k,0.3999999999999999,0.0,3,3
SEA,2,instance,severe,immediate,roc_auc,0.9305626262328158,0.002150761698988388,3,3
SEA,2,instance,severe,immediate,seconds_per_100k,7.757864599985381,0.34501555088256064,3,3
SEA,2,instance,severe,none,accuracy,0.899392718363028,0.003269251300184861,3,3
SEA,2,instance,severe,none,clean_withhold_rate,0.1698868850952631,0.05385480170132776,3,3
SEA,2,instance,severe,none,macro_f1,0.888531015370914,0.0038661559053304335,3,3
SEA,2,instance,severe,none,macro_recall,0.8780719077637738,0.004475833857085745,3,3
SEA,2,instance,severe,none,poison_admission_rate,0.8296081860084734,0.05236441610665418,3,3
SEA,2,instance,severe,none,resets_per_100k,0.0,0.0,3,3
SEA,2,instance,severe,none,roc_auc,0.9244183373774387,0.0024405274611815856,3,3
SEA,2,instance,severe,none,seconds_per_100k,9.9936328533416,0.37150910440598545,3,3
SEA,2,instance,severe,rl,accuracy,0.9091356039303787,0.0014222113925249293,3,3
SEA,2,instance,severe,rl,clean_withhold_rate,0.3951700567831764,0.021688327497957634,3,3
SEA,2,instance,severe,rl,macro_f1,0.9008600318052702,0.0017439027261326925,3,3
SEA,2,instance,severe,rl,macro_recall,0.8951556458008962,0.002360202547322558,3,3
SEA,2,instance,severe,rl,poison_admission_rate,0.6040749595477526,0.019679392139274537,3,3
SEA,2,instance,severe,rl,resets_per_100k,32.84444444444444,1.820052909283852,3,3
SEA,2,instance,severe,rl,roc_auc,0.9324087394026632,0.0009307864191942855,3,3
SEA,2,instance,severe,rl,seconds_per_100k,7.629011777778053,0.321202686615583,3,3
SEA,2,instance,severe,rl_alarm,accuracy,0.9062184266507295,0.0015427922034910685,3,3
SEA,2,instance,severe,rl_alarm,clean_withhold_rate,0.370421791774751,0.0330071344070085,3,3
SEA,2,instance,severe,rl_alarm,macro_f1,0.8972940333858369,0.001816023862545178,3,3
SEA,2,instance,severe,rl_alarm,macro_recall,0.8906213828494146,0.0022421113463254134,3,3
SEA,2,instance,severe,rl_alarm,poison_admission_rate,0.6280038902553726,0.03128241572747022,3,3
SEA,2,instance,severe,rl_alarm,resets_per_100k,35.11111111111111,2.8263312169928256,3,3
SEA,2,instance,severe,rl_alarm,roc_auc,0.9318339812959292,0.001310194539786016,3,3
SEA,2,instance,severe,rl_alarm,seconds_per_100k,8.884753893357184,0.294396070777183,3,3
SEA,3,concept,moderate,confirmed,accuracy,0.913450819798484,0.0008566950794981069,3,3
SEA,3,concept,moderate,confirmed,clean_withhold_rate,0.31195191674929035,0.07621309048445049,3,3
SEA,3,concept,moderate,confirmed,macro_f1,0.9056376198857813,0.0009060503389008151,3,3
SEA,3,concept,moderate,confirmed,macro_recall,0.9000495139338348,0.0008350688935235068,3,3
SEA,3,concept,moderate,confirmed,poison_admission_rate,0.6349277660323622,0.09709041065291951,3,3
SEA,3,concept,moderate,confirmed,resets_per_100k,3.3333333333333335,0.4618802153517008,3,3
SEA,3,concept,moderate,confirmed,roc_auc,0.9289174271749113,0.0013192985579076584,3,3
SEA,3,concept,moderate,confirmed,seconds_per_100k,7.012289226644984,0.23817224359853387,3,3
SEA,3,concept,moderate,immediate,accuracy,0.9110332630716851,0.004152653465527589,3,3
SEA,3,concept,moderate,immediate,clean_withhold_rate,0.511965911186116,0.0799535075173806,3,3
SEA,3,concept,moderate,immediate,macro_f1,0.9026447937981269,0.004514008195701979,3,3
SEA,3,concept,moderate,immediate,macro_recall,0.8958152390899751,0.0044154124142420335,3,3
SEA,3,concept,moderate,immediate,poison_admission_rate,0.19846279133637404,0.04464176300152975,3,3
SEA,3,concept,moderate,immediate,resets_per_100k,13.466666666666667,2.3437861108329257,3,3
SEA,3,concept,moderate,immediate,roc_auc,0.9293173443768179,0.0044576576566009935,3,3
SEA,3,concept,moderate,immediate,seconds_per_100k,5.712367946654559,0.07140064724162447,3,3
SEA,3,concept,moderate,none,accuracy,0.9008154655091829,0.005440805590205482,3,3
SEA,3,concept,moderate,none,clean_withhold_rate,0.09408104663890766,0.01629507520232964,3,3
SEA,3,concept,moderate,none,macro_f1,0.8906032162324493,0.006344162923834674,3,3
SEA,3,concept,moderate,none,macro_recall,0.8815107681916844,0.007302369989338105,3,3
SEA,3,concept,moderate,none,poison_admission_rate,0.8817381887314513,0.026599456595551862,3,3
SEA,3,concept,moderate,none,resets_per_100k,0.0,0.0,3,3
SEA,3,concept,moderate,none,roc_auc,0.9268922757770833,0.0032393489556160576,3,3
SEA,3,concept,moderate,none,seconds_per_100k,11.118205773302664,0.09682315450902851,3,3
SEA,3,concept,moderate,rl,accuracy,0.9120166322765485,0.004671489376423621,3,3
SEA,3,concept,moderate,rl,clean_withhold_rate,0.4376769007832843,0.03232791306133666,3,3
SEA,3,concept,moderate,rl,macro_f1,0.9035802281455935,0.005205907870194844,3,3
SEA,3,concept,moderate,rl,macro_recall,0.8962533878120303,0.005495391203085511,3,3
SEA,3,concept,moderate,rl,poison_admission_rate,0.36027054141644843,0.037648805194977236,3,3
SEA,3,concept,moderate,rl,resets_per_100k,25.777777777777775,2.6002848846773428,3,3
SEA,3,concept,moderate,rl,roc_auc,0.9321687267095524,0.0034870587247200044,3,3
SEA,3,concept,moderate,rl,seconds_per_100k,6.507564440017774,0.1350691682155173,3,3
SEA,3,concept,moderate,rl_alarm,accuracy,0.9079567672194475,0.004068713881585906,3,3
SEA,3,concept,moderate,rl_alarm,clean_withhold_rate,0.3743028712566234,0.04028287260787269,3,3
SEA,3,concept,moderate,rl_alarm,macro_f1,0.898757367632658,0.004654209979143868,3,3
SEA,3,concept,moderate,rl_alarm,macro_recall,0.8903627928320311,0.005244414872646831,3,3
SEA,3,concept,moderate,rl_alarm,poison_admission_rate,0.4117296156107166,0.03497070586644097,3,3
SEA,3,concept,moderate,rl_alarm,resets_per_100k,29.155555555555555,4.269443540808119,3,3
SEA,3,concept,moderate,rl_alarm,roc_auc,0.9319091978236874,0.002142107972167049,3,3
SEA,3,concept,moderate,rl_alarm,seconds_per_100k,9.753594608873955,0.12295018183894368,3,3
SEA,4,concept,severe,confirmed,accuracy,0.9151412731760641,0.005968495884403253,3,3
SEA,4,concept,severe,confirmed,clean_withhold_rate,0.27166670871287374,0.09870591397560509,3,3
SEA,4,concept,severe,confirmed,macro_f1,0.9078846816281493,0.006580837931094182,3,3
SEA,4,concept,severe,confirmed,macro_recall,0.9038924720017544,0.006913222663785363,3,3
SEA,4,concept,severe,confirmed,poison_admission_rate,0.6533612222267028,0.07115150933728716,3,3
SEA,4,concept,severe,confirmed,resets_per_100k,2.9333333333333336,0.8326663997864531,3,3
SEA,4,concept,severe,confirmed,roc_auc,0.9268367295084298,0.006350146629885345,3,3
SEA,4,concept,severe,confirmed,seconds_per_100k,7.3488469333077475,0.2527703600219111,3,3
SEA,4,concept,severe,immediate,accuracy,0.9049567492535927,0.0002006923447162202,3,3
SEA,4,concept,severe,immediate,clean_withhold_rate,0.6037140982721821,0.033910823098141994,3,3
SEA,4,concept,severe,immediate,macro_f1,0.896062452831761,0.00038569050818883856,3,3
SEA,4,concept,severe,immediate,macro_recall,0.8895763797684287,0.000937895412929432,3,3
SEA,4,concept,severe,immediate,poison_admission_rate,0.16693210565275476,0.026874610488404876,3,3
SEA,4,concept,severe,immediate,resets_per_100k,16.266666666666666,2.3094010767585025,3,3
SEA,4,concept,severe,immediate,roc_auc,0.9278356506591025,0.0007736986301565872,3,3
SEA,4,concept,severe,immediate,seconds_per_100k,5.776390586669247,0.06869871576426369,3,3
SEA,4,concept,severe,none,accuracy,0.9014842262592998,0.004192210735616668,3,3
SEA,4,concept,severe,none,clean_withhold_rate,0.1495814649812773,0.04287198607165966,3,3
SEA,4,concept,severe,none,macro_f1,0.891215585467116,0.004889500949865553,3,3
SEA,4,concept,severe,none,macro_recall,0.8817183786517226,0.005502887165937987,3,3
SEA,4,concept,severe,none,poison_admission_rate,0.8063709531669288,0.040908559770886914,3,3
SEA,4,concept,severe,none,resets_per_100k,0.0,0.0,3,3
SEA,4,concept,severe,none,roc_auc,0.924756349067172,0.0024971669352447695,3,3
SEA,4,concept,severe,none,seconds_per_100k,10.26823569331318,0.48892280196170235,3,3
SEA,4,concept,severe,rl,accuracy,0.9086858445103195,0.0016720043884579545,3,3
SEA,4,concept,severe,rl,clean_withhold_rate,0.5404116725684626,0.009234129588117904,3,3
SEA,4,concept,severe,rl,macro_f1,0.8998773781645695,0.001977785370025055,3,3
SEA,4,concept,severe,rl,macro_recall,0.8924435915801118,0.0025041086827205764,3,3
SEA,4,concept,severe,rl,poison_admission_rate,0.28378411283763544,0.01000730817839889,3,3
SEA,4,concept,severe,rl,resets_per_100k,19.688888888888886,1.2024666007527707,3,3
SEA,4,concept,severe,rl,roc_auc,0.9305750375289068,0.001368372168949929,3,3
SEA,4,concept,severe,rl,seconds_per_100k,6.332660999997622,0.07155590139064524,3,3
SEA,4,concept,severe,rl_alarm,accuracy,0.9050499746992818,0.0027759437132149124,3,3
SEA,4,concept,severe,rl_alarm,clean_withhold_rate,0.4594141460932799,0.002357676730480791,3,3
SEA,4,concept,severe,rl_alarm,macro_f1,0.8956069700472797,0.003210427805159051,3,3
SEA,4,concept,severe,rl_alarm,macro_recall,0.8874144370910693,0.0036395423529864994,3,3
SEA,4,concept,severe,rl_alarm,poison_admission_rate,0.3691980979198714,0.014807641675474947,3,3
SEA,4,concept,severe,rl_alarm,resets_per_100k,21.688888888888894,1.0095837059200494,3,3
SEA,4,concept,severe,rl_alarm,roc_auc,0.929272004553853,0.0013621364178319287,3,3
SEA,4,concept,severe,rl_alarm,seconds_per_100k,9.070852235559789,0.3354805373061851,3,3
SEA,5,splice,moderate,confirmed,accuracy,0.9229561318028714,0.001967598255168372,3,3
SEA,5,splice,moderate,confirmed,clean_withhold_rate,0.16762785421107917,0.007497770963194178,3,3
SEA,5,splice,moderate,confirmed,macro_f1,0.9161670556692619,0.002145941837300499,3,3
SEA,5,splice,moderate,confirmed,macro_recall,0.9111597578023186,0.0021885772291182983,3,3
SEA,5,splice,moderate,confirmed,poison_admission_rate,0.8076377899348652,0.005963460367022207,3,3
SEA,5,splice,moderate,confirmed,resets_per_100k,1.2,0.0,3,3
SEA,5,splice,moderate,confirmed,roc_auc,0.9352436138309064,0.0012455778657581055,3,3
SEA,5,splice,moderate,confirmed,seconds_per_100k,7.813124706627181,0.18999171895166417,3,3
SEA,5,splice,moderate,immediate,accuracy,0.914780738811985,0.0016888024712156933,3,3
SEA,5,splice,moderate,immediate,clean_withhold_rate,0.37806859090872713,0.04166452707263711,3,3
SEA,5,splice,moderate,immediate,macro_f1,0.9068497247698083,0.0020369994593516356,3,3
SEA,5,splice,moderate,immediate,macro_recall,0.9003525347919651,0.002717298553142278,3,3
SEA,5,splice,moderate,immediate,poison_admission_rate,0.5722949879972496,0.021564606378587516,3,3
SEA,5,splice,moderate,immediate,resets_per_100k,8.533333333333333,1.0066445913694333,3,3
SEA,5,splice,moderate,immediate,roc_auc,0.9315718384530607,0.0011922782913573898,3,3
SEA,5,splice,moderate,immediate,seconds_per_100k,6.065777253328512,0.19900644318002222,3,3
SEA,5,splice,moderate,none,accuracy,0.8986350068101171,0.001974417264348193,3,3
SEA,5,splice,moderate,none,clean_withhold_rate,0.07364372018364536,0.00438712154077024,3,3
SEA,5,splice,moderate,none,macro_f1,0.8880886309056854,0.0022131268780080865,3,3
SEA,5,splice,moderate,none,macro_recall,0.8787036714558779,0.002538352234395124,3,3
SEA,5,splice,moderate,none,poison_admission_rate,0.9175703606339667,0.006089818193043729,3,3
SEA,5,splice,moderate,none,resets_per_100k,0.0,0.0,3,3
SEA,5,splice,moderate,none,roc_auc,0.9300400724631978,0.0012711556662348988,3,3
SEA,5,splice,moderate,none,seconds_per_100k,11.273394640038411,0.3000087177597813,3,3
SEA,5,splice,moderate,rl,accuracy,0.915838128971472,0.0018057381098239337,3,3
SEA,5,splice,moderate,rl,clean_withhold_rate,0.3532568111057919,0.028729274856614445,3,3
SEA,5,splice,moderate,rl,macro_f1,0.9076296860848335,0.0020289456577442357,3,3
SEA,5,splice,moderate,rl,macro_recall,0.8997121486016882,0.0022944069166442333,3,3
SEA,5,splice,moderate,rl,poison_admission_rate,0.5508643572493511,0.027087942420968094,3,3
SEA,5,splice,moderate,rl,resets_per_100k,39.6,2.069889959501331,3,3
SEA,5,splice,moderate,rl,roc_auc,0.9357054480214367,0.0009568165335624991,3,3
SEA,5,splice,moderate,rl,seconds_per_100k,6.463214191111425,0.1104279381242299,3,3
SEA,5,splice,moderate,rl_alarm,accuracy,0.9099058229124557,0.0011136161486085016,3,3
SEA,5,splice,moderate,rl_alarm,clean_withhold_rate,0.27232035102994384,0.018774798172308652,3,3
SEA,5,splice,moderate,rl_alarm,macro_f1,0.9007594041838628,0.0011397020791617373,3,3
SEA,5,splice,moderate,rl_alarm,macro_recall,0.891841935415589,0.0010033449477385942,3,3
SEA,5,splice,moderate,rl_alarm,poison_admission_rate,0.6336376214022722,0.014270156580669557,3,3
SEA,5,splice,moderate,rl_alarm,resets_per_100k,40.355555555555554,1.7755541649278384,3,3
SEA,5,splice,moderate,rl_alarm,roc_auc,0.9348853314050043,0.0010349835139450037,3,3
SEA,5,splice,moderate,rl_alarm,seconds_per_100k,9.60953948001067,0.1770130774821599,3,3
SEA,6,splice,severe,confirmed,accuracy,0.9185949447482261,0.0018763429388018533,3,3
SEA,6,splice,severe,confirmed,clean_withhold_rate,0.18253883103759497,0.05861950494080094,3,3
SEA,6,splice,severe,confirmed,macro_f1,0.9112915024458464,0.002127857252471396,3,3
SEA,6,splice,severe,confirmed,macro_recall,0.9058142221247797,0.0023975048886679534,3,3
SEA,6,splice,severe,confirmed,poison_admission_rate,0.7980396910742126,0.0804043858850064,3,3
SEA,6,splice,severe,confirmed,resets_per_100k,1.4666666666666666,0.8326663997864531,3,3
SEA,6,splice,severe,confirmed,roc_auc,0.9341541544271085,0.0003251884992957854,3,3
SEA,6,splice,severe,confirmed,seconds_per_100k,7.682034733363738,0.3331473246661717,3,3
SEA,6,splice,severe,immediate,accuracy,0.9136768060717305,0.004082678130787587,3,3
SEA,6,splice,severe,immediate,clean_withhold_rate,0.37711313408753133,0.07201812814711606,3,3
SEA,6,splice,severe,immediate,macro_f1,0.9056124319196055,0.0046069336143359065,3,3
SEA,6,splice,severe,immediate,macro_recall,0.899030586554377,0.005057594141008426,3,3
SEA,6,splice,severe,immediate,poison_admission_rate,0.5626463995013604,0.06100375089256044,3,3
SEA,6,splice,severe,immediate,resets_per_100k,6.8,1.442220510185596,3,3
SEA,6,splice,severe,immediate,roc_auc,0.9316149816904371,0.00028649393204042376,3,3
SEA,6,splice,severe,immediate,seconds_per_100k,6.298064080004892,0.33615708085701956,3,3
SEA,6,splice,severe,none,accuracy,0.9027132907123933,0.0012117897361314908,3,3
SEA,6,splice,severe,none,clean_withhold_rate,0.0966549223844746,0.03659252096351408,3,3
SEA,6,splice,severe,none,macro_f1,0.8931061920183835,0.0012741034371383372,3,3
SEA,6,splice,severe,none,macro_recall,0.885107599729095,0.0010793523107017115,3,3
SEA,6,splice,severe,none,poison_admission_rate,0.8990958722972202,0.04621964089655976,3,3
SEA,6,splice,severe,none,resets_per_100k,0.0,0.0,3,3
SEA,6,splice,severe,none,roc_auc,0.9309562428449657,0.001044430565578896,3,3
SEA,6,splice,severe,none,seconds_per_100k,10.856402373375992,0.5211672002642321,3,3
SEA,6,splice,severe,rl,accuracy,0.9130405262798097,0.003990009328138481,3,3
SEA,6,splice,severe,rl,clean_withhold_rate,0.3406531945378279,0.044661374698791674,3,3
SEA,6,splice,severe,rl,macro_f1,0.9046245412455148,0.004633106628889103,3,3
SEA,6,splice,severe,rl,macro_recall,0.8970269883752576,0.005519104415835383,3,3
SEA,6,splice,severe,rl,poison_admission_rate,0.569418983316266,0.024343906411082254,3,3
SEA,6,splice,severe,rl,resets_per_100k,35.68888888888889,2.551978172436548,3,3
SEA,6,splice,severe,rl,roc_auc,0.9345400754507197,0.0014683991107813054,3,3
SEA,6,splice,severe,rl,seconds_per_100k,6.813844648903857,0.2969653589137014,3,3
SEA,6,splice,severe,rl_alarm,accuracy,0.9101697730100651,0.002270451751324201,3,3
SEA,6,splice,severe,rl_alarm,clean_withhold_rate,0.3035610564034827,0.03715118414901703,3,3
SEA,6,splice,severe,rl_alarm,macro_f1,0.9012753353571396,0.0026582482068091824,3,3
SEA,6,splice,severe,rl_alarm,macro_recall,0.8930394601501869,0.0032499705819099547,3,3
SEA,6,splice,severe,rl_alarm,poison_admission_rate,0.6169614354913864,0.02807538834495423,3,3
SEA,6,splice,severe,rl_alarm,resets_per_100k,37.422222222222224,2.2991141611337893,3,3
SEA,6,splice,severe,rl_alarm,roc_auc,0.934762823761443,0.0009557980114888879,3,3
SEA,6,splice,severe,rl_alarm,seconds_per_100k,9.555481857754705,0.39726349081411355,3,3
