stream,condition,mode,level,left,right,comparison,alarm_rate_difference,poison_alarm_rate_difference,unexposed_alarm_rate_difference,event_recall_difference,detection_delay_difference,seconds_per_100k_difference
SEA_A,SEA_A__s117__instance__severe,instance,severe,adwin,hddm_w,passive_detector,-0.30508474576271194,-0.30508474576271194,,-0.33333333333333337,16.166666666666668,-0.09048611173056989
SEA_A,SEA_A__s117__instance__severe,instance,severe,adwin,hellinger,passive_detector,-0.0677966101694916,-0.0677966101694916,,-0.33333333333333337,13.5,0.005344868016739701
SEA_A,SEA_A__s117__instance__severe,instance,severe,d3_oof,hddm_w,passive_detector,-0.3389830508474576,-0.3389830508474576,,-1.0,,0.038984862039796994
SEA_A,SEA_A__s117__instance__severe,instance,severe,d3_oof,hellinger,passive_detector,-0.1016949152542373,-0.1016949152542373,,-1.0,,0.1348158417871066
SEA_A,SEA_A__s117__instance__severe,instance,severe,hddm_w,hellinger,passive_detector,0.23728813559322032,0.23728813559322032,,0.0,-2.6666666666666665,0.0958309797473096
SEA_A,SEA_A__s117__splice__moderate,splice,moderate,adwin,d3_oof,passive_detector,0.1016949152542373,0.1388888888888889,0.0,0.6666666666666667,-3.666666666666666,-0.12225749165130159
SEA_A,SEA_A__s117__splice__moderate,splice,moderate,adwin,hddm_w,passive_detector,0.0847457627118644,0.1111111111111111,0.0,0.6666666666666667,-4.666666666666666,-0.0774733233750643
SEA_A,SEA_A__s117__splice__moderate,splice,moderate,adwin,hellinger,passive_detector,0.06779661016949151,0.1111111111111111,0.0,0.33333333333333337,-12.666666666666666,0.0052226417756173
SEA_A,SEA_A__s117__splice__moderate,splice,moderate,d3_oof,hddm_w,passive_detector,-0.0169491525423729,-0.027777777777777797,0.0,0.0,-1.0,0.044784168276237296
SEA_A,SEA_A__s117__splice__moderate,splice,moderate,d3_oof,hellinger,passive_detector,-0.0338983050847458,-0.027777777777777797,0.0,-0.3333333333333333,-9.0,0.12748013342691888
SEA_A,SEA_A__s117__splice__moderate,splice,moderate,hddm_w,hellinger,passive_detector,-0.0169491525423729,0.0,0.0,-0.3333333333333333,-8.0,0.0826959651506816
SEA_A,SEA_A__s117__splice__severe,splice,severe,adwin,d3_oof,passive_detector,0.0677966101694916,0.07999999999999999,,0.33333333333333337,3.3333333333333326,-0.1202924312868466
SEA_A,SEA_A__s117__splice__severe,splice,severe,adwin,hddm_w,passive_detector,0.08474576271186449,0.09999999999999999,,0.6666666666666667,-13.666666666666668,-0.0778304161212872
SEA_A,SEA_A__s117__splice__severe,splice,severe,adwin,hellinger,passive_detector,0.08474576271186449,0.09999999999999999,,1.0,,0.0053463169994454
SEA_A,SEA_A__s117__splice__severe,splice,severe,d3_oof,hddm_w,passive_detector,0.0169491525423729,0.02,,0.3333333333333333,-17.0,0.04246201516555939
SEA_A,SEA_A__s117__splice__severe,splice,severe,d3_oof,hellinger,passive_detector,0.0169491525423729,0.02,,0.6666666666666666,,0.12563874828629198
SEA_A,SEA_A__s117__splice__severe,splice,severe,hddm_w,hellinger,passive_detector,0.0,0.0,,0.3333333333333333,,0.08317673312073261
SEA_A,SEA_A__s118__clean__none,clean,none,adwin,d3_oof,passive_detector,0.135593220338983,,0.0769230769230769,1.0,,-0.1456329087280513
SEA_A,SEA_A__s118__clean__none,clean,none,adwin,hddm_w,passive_detector,0.11864406779661019,,0.0769230769230769,0.6666666666666667,-15.666666666666666,-0.07743485878260499
SEA_A,SEA_A__s118__clean__none,clean,none,adwin,hellinger,passive_detector,0.05084745762711859,,0.0,0.0,-2.999999999999999,0.0052458966092672
SEA_A,SEA_A__s118__clean__none,clean,none,d3_oof,hddm_w,passive_detector,-0.0169491525423728,,0.0,-0.3333333333333333,,0.0681980499454463
SEA_A,SEA_A__s118__clean__none,clean,none,d3_oof,hellinger,passive_detector,-0.0847457627118644,,-0.0769230769230769,-1.0,,0.15087880533731848
SEA_A,SEA_A__s118__clean__none,clean,none,hddm_w,hellinger,passive_detector,-0.0677966101694916,,-0.0769230769230769,-0.6666666666666667,12.666666666666668,0.0826807553918722
SEA_A,SEA_A__s118__concept__moderate,concept,moderate,adwin,d3_oof,passive_detector,0.5593220338983051,0.8857142857142859,0.0,0.6666666666666667,-1.0,-0.1269614667883919
SEA_A,SEA_A__s118__concept__moderate,concept,moderate,adwin,hddm_w,passive_detector,0.13559322033898308,0.17142857142857149,0.0,0.0,0.0,-0.10993410508187179
SEA_A,SEA_A__s118__concept__moderate,concept,moderate,adwin,hellinger,passive_detector,0.5084745762711865,0.8285714285714286,0.0,0.0,-2.9999999999999996,0.0053576263599097
SEA_A,SEA_A__s118__concept__moderate,concept,moderate,d3_oof,hddm_w,passive_detector,-0.4237288135593221,-0.7142857142857144,0.0,-0.6666666666666667,1.0,0.017027361706520097
SEA_A,SEA_A__s118__concept__moderate,concept,moderate,d3_oof,hellinger,passive_detector,-0.050847457627118696,-0.057142857142857204,0.0,-0.6666666666666667,-1.9999999999999998,0.1323190931483016
SEA_A,SEA_A__s118__concept__moderate,concept,moderate,hddm_w,hellinger,passive_detector,0.3728813559322034,0.6571428571428571,0.0,0.0,-2.9999999999999996,0.1152917314417815
SEA_A,SEA_A__s118__concept__severe,concept,severe,adwin,d3_oof,passive_detector,0.6779661016949152,0.8333333333333334,,0.0,-9.0,-0.1170271633115287
SEA_A,SEA_A__s118__concept__severe,concept,severe,adwin,hddm_w,passive_detector,0.11864406779661008,0.125,,0.0,0.0,-0.1252916013860765
SEA_A,SEA_A__s118__concept__severe,concept,severe,adwin,hellinger,passive_detector,0.6949152542372882,0.8541666666666667,,0.33333333333333337,-11.0,0.005455411543759199
SEA_A,SEA_A__s118__concept__severe,concept,severe,d3_oof,hddm_w,passive_detector,-0.5593220338983051,-0.7083333333333334,,0.0,9.0,-0.008264438074547797
SEA_A,SEA_A__s118__concept__severe,concept,severe,d3_oof,hellinger,passive_detector,0.0169491525423729,0.0208333333333333,,0.33333333333333337,-2.0,0.12248257485528789
SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,hellinger,passive_detector,0.5762711864406781,0.7291666666666667,,0.33333333333333337,-11.0,0.1307470129298357
SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,d3_oof,passive_detector,0.0169491525423729,0.0169491525423729,,0.3333333333333333,13.5,-0.1330520282984556
SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,hddm_w,passive_detector,-0.1694915254237289,-0.1694915254237289,,-0.33333333333333337,10.5,-0.0872161219012924
SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,hellinger,passive_detector,-0.0508474576271187,-0.0508474576271187,,-0.33333333333333337,10.166666666666668,0.005452213420843101
SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,hddm_w,passive_detector,-0.18644067796610178,-0.18644067796610178,,-0.6666666666666667,-3.0,0.0458359063971632
SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,hellinger,passive_detector,-0.0677966101694916,-0.0677966101694916,,-0.6666666666666667,-3.333333333333333,0.1385042417192987
SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,hellinger,passive_detector,0.11864406779661019,0.11864406779661019,,0.0,-0.33333333333333304,0.0926683353221355
SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,d3_oof,passive_detector,-0.0338983050847458,-0.0338983050847458,,-0.3333333333333333,9.5,-0.115889224834973
SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,hddm_w,passive_detector,-0.3898305084745764,-0.3898305084745764,,-0.6666666666666667,17.333333333333332,-0.0968172967259306
SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,hellinger,passive_detector,-0.0677966101694916,-0.0677966101694916,,-0.6666666666666667,13.666666666666668,0.0057357635038594
SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,hddm_w,passive_detector,-0.35593220338983056,-0.35593220338983056,,-0.33333333333333337,7.833333333333333,0.019071928109042402
SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,hellinger,passive_detector,-0.033898305084745804,-0.033898305084745804,,-0.33333333333333337,4.166666666666667,0.12162498833883241
SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,hellinger,passive_detector,0.3220338983050848,0.3220338983050848,,0.0,-3.666666666666666,0.10255306022979001
SEA_A,SEA_A__s118__splice__moderate,splice,moderate,adwin,d3_oof,passive_detector,0.06779661016949151,0.055555555555555594,,0.33333333333333337,1.9999999999999998,-0.1053627665290454
SEA_A,SEA_A__s118__splice__moderate,splice,moderate,adwin,hddm_w,passive_detector,0.1016949152542373,0.11111111111111119,,0.6666666666666667,-14.0,-0.0759083249431569
SEA_A,SEA_A__s118__splice__moderate,splice,moderate,adwin,hellinger,passive_detector,0.01694915254237281,0.02777777777777779,,0.0,-1.333333333333333,0.006111738330219
SEA_A,SEA_A__s118__splice__moderate,splice,moderate,d3_oof,hddm_w,passive_detector,0.0338983050847458,0.0555555555555556,,0.3333333333333333,-16.0,0.029454441585888502
SEA_A,SEA_A__s118__splice__moderate,splice,moderate,d3_oof,hellinger,passive_detector,-0.050847457627118696,-0.027777777777777804,,-0.33333333333333337,-3.333333333333333,0.1114745048592644
SEA_A,SEA_A__s118__splice__moderate,splice,moderate,hddm_w,hellinger,passive_detector,-0.08474576271186449,-0.0833333333333334,,-0.6666666666666667,12.666666666666668,0.0820200632733759
SEA_A,SEA_A__s118__splice__severe,splice,severe,adwin,d3_oof,passive_detector,0.0847457627118644,0.1,0.0,0.33333333333333337,-6.166666666666666,-0.1054471485258546
SEA_A,SEA_A__s118__splice__severe,splice,severe,adwin,hddm_w,passive_detector,0.135593220338983,0.16,0.0,1.0,,-0.0754192986156947
SEA_A,SEA_A__s118__splice__severe,splice,severe,adwin,hellinger,passive_detector,0.0677966101694915,0.1,0.0,0.0,-2.999999999999999,0.0052455697732512
SEA_A,SEA_A__s118__splice__severe,splice,severe,d3_oof,hddm_w,passive_detector,0.0508474576271186,0.06,0.0,0.6666666666666666,,0.0300278499101599
SEA_A,SEA_A__s118__splice__severe,splice,severe,d3_oof,hellinger,passive_detector,-0.0169491525423729,0.0,0.0,-0.33333333333333337,3.166666666666667,0.1106927182991058
SEA_A,SEA_A__s118__splice__severe,splice,severe,hddm_w,hellinger,passive_detector,-0.0677966101694915,-0.06,0.0,-1.0,,0.0806648683889459
SEA_A,SEA_A__s119__clean__none,clean,none,adwin,d3_oof,passive_detector,0.0169491525423729,,0.0,-0.33333333333333337,-4.666666666666667,-0.1052025649308537
SEA_A,SEA_A__s119__clean__none,clean,none,adwin,hddm_w,passive_detector,0.050847457627118696,,0.0,0.3333333333333333,-15.0,-0.0764591029049673
SEA_A,SEA_A__s119__clean__none,clean,none,adwin,hellinger,passive_detector,-0.050847457627118606,,-0.0769230769230769,-0.33333333333333337,-3.666666666666667,0.0052918065921403
SEA_A,SEA_A__s119__clean__none,clean,none,d3_oof,hddm_w,passive_detector,0.0338983050847458,,0.0,0.6666666666666667,-10.333333333333332,0.0287434620258864
SEA_A,SEA_A__s119__clean__none,clean,none,d3_oof,hellinger,passive_detector,-0.06779661016949151,,-0.0769230769230769,0.0,1.0,0.110494371522994
SEA_A,SEA_A__s119__clean__none,clean,none,hddm_w,hellinger,passive_detector,-0.1016949152542373,,-0.0769230769230769,-0.6666666666666667,11.333333333333332,0.0817509094971076
SEA_A,SEA_A__s119__concept__moderate,concept,moderate,adwin,d3_oof,passive_detector,0.576271186440678,0.891891891891892,0.0,0.6666666666666667,-7.0,-0.1284854132002996
SEA_A,SEA_A__s119__concept__moderate,concept,moderate,adwin,hddm_w,passive_detector,0.1694915254237288,0.2432432432432433,0.0,0.0,0.0,-0.1070627665224796
SEA_A,SEA_A__s119__concept__moderate,concept,moderate,adwin,hellinger,passive_detector,0.5084745762711864,0.8108108108108109,0.0,0.0,-9.666666666666666,0.0051443767248808
SEA_A,SEA_A__s119__concept__moderate,concept,moderate,d3_oof,hddm_w,passive_detector,-0.40677966101694923,-0.6486486486486487,0.0,-0.6666666666666667,7.0,0.021422646677819998
SEA_A,SEA_A__s119__concept__moderate,concept,moderate,d3_oof,hellinger,passive_detector,-0.0677966101694916,-0.0810810810810811,0.0,-0.6666666666666667,-2.666666666666666,0.1336297899251804
SEA_A,SEA_A__s119__concept__moderate,concept,moderate,hddm_w,hellinger,passive_detector,0.3389830508474576,0.5675675675675675,0.0,0.0,-9.666666666666666,0.1122071432473604
SEA_A,SEA_A__s119__concept__severe,concept,severe,adwin,d3_oof,passive_detector,0.6949152542372882,0.82,,0.6666666666666667,-10.0,-0.1284297918027733
SEA_A,SEA_A__s119__concept__severe,concept,severe,adwin,hddm_w,passive_detector,0.06779661016949157,0.07999999999999996,,0.0,0.0,-0.1272947886415447
SEA_A,SEA_A__s119__concept__severe,concept,severe,adwin,hellinger,passive_detector,0.6101694915254237,0.74,,0.0,-6.0,0.00555535312742
SEA_A,SEA_A__s119__concept__severe,concept,severe,d3_oof,hddm_w,passive_detector,-0.6271186440677966,-0.74,,-0.6666666666666667,10.0,0.0011350031612286093
SEA_A,SEA_A__s119__concept__severe,concept,severe,d3_oof,hellinger,passive_detector,-0.08474576271186449,-0.08,,-0.6666666666666667,4.0,0.1339851449301933
SEA_A,SEA_A__s119__concept__severe,concept,severe,hddm_w,hellinger,passive_detector,0.5423728813559321,0.66,,0.0,-6.0,0.1328501417689647
SEA_A,SEA_A__s119__instance__moderate,instance,moderate,adwin,d3_oof,passive_detector,0.0169491525423729,0.0169491525423729,,-0.33333333333333337,1.333333333333333,-0.1117022933613043
SEA_A,SEA_A__s119__instance__moderate,instance,moderate,adwin,hddm_w,passive_detector,-0.050847457627118606,-0.050847457627118606,,-0.33333333333333337,5.666666666666666,-0.0805570082350945
SEA_A,SEA_A__s119__instance__moderate,instance,moderate,adwin,hellinger,passive_detector,-0.050847457627118606,-0.050847457627118606,,-0.33333333333333337,2.333333333333333,0.005380554891113799
SEA_A,SEA_A__s119__instance__moderate,instance,moderate,d3_oof,hddm_w,passive_detector,-0.06779661016949151,-0.06779661016949151,,0.0,4.333333333333333,0.0311452851262098
SEA_A,SEA_A__s119__instance__moderate,instance,moderate,d3_oof,hellinger,passive_detector,-0.06779661016949151,-0.06779661016949151,,0.0,1.0,0.11708284825241809
SEA_A,SEA_A__s119__instance__moderate,instance,moderate,hddm_w,hellinger,passive_detector,0.0,0.0,,0.0,-3.333333333333333,0.08593756312620829
SEA_A,SEA_A__s119__instance__severe,instance,severe,adwin,d3_oof,passive_detector,-0.0338983050847458,-0.0338983050847458,,-0.3333333333333333,12.0,-0.1098608961910941
SEA_A,SEA_A__s119__instance__severe,instance,severe,adwin,hddm_w,passive_detector,-0.4576271186440679,-0.4576271186440679,,-0.6666666666666667,17.333333333333332,-0.09777847187554771
SEA_A,SEA_A__s119__instance__severe,instance,severe,adwin,hellinger,passive_detector,-0.1016949152542373,-0.1016949152542373,,-0.6666666666666667,13.333333333333332,0.0052309751238985
SEA_A,SEA_A__s119__instance__severe,instance,severe,d3_oof,hddm_w,passive_detector,-0.42372881355932207,-0.42372881355932207,,-0.33333333333333337,5.333333333333333,0.012082424315546389
SEA_A,SEA_A__s119__instance__severe,instance,severe,d3_oof,hellinger,passive_detector,-0.06779661016949151,-0.06779661016949151,,-0.33333333333333337,1.333333333333333,0.1150918713149926
SEA_A,SEA_A__s119__instance__severe,instance,severe,hddm_w,hellinger,passive_detector,0.35593220338983056,0.35593220338983056,,0.0,-4.0,0.10300944699944621
SEA_A,SEA_A__s119__splice__moderate,splice,moderate,adwin,d3_oof,passive_detector,0.033898305084745804,0.05555555555555561,,-0.33333333333333337,-8.0,-0.11193694954272361
SEA_A,SEA_A__s119__splice__moderate,splice,moderate,adwin,hddm_w,passive_detector,0.0677966101694916,0.0833333333333334,,0.3333333333333333,-15.0,-0.0774427060969174
SEA_A,SEA_A__s119__splice__moderate,splice,moderate,adwin,hellinger,passive_detector,0.016949152542372906,0.05555555555555561,,0.0,-11.0,0.005367217042172901
SEA_A,SEA_A__s119__splice__moderate,splice,moderate,d3_oof,hddm_w,passive_detector,0.0338983050847458,0.027777777777777797,,0.6666666666666667,-7.0,0.034494243445806205
SEA_A,SEA_A__s119__splice__moderate,splice,moderate,d3_oof,hellinger,passive_detector,-0.0169491525423729,0.0,,0.33333333333333337,-3.0,0.11730416658489651
SEA_A,SEA_A__s119__splice__moderate,splice,moderate,hddm_w,hellinger,passive_detector,-0.050847457627118696,-0.027777777777777797,,-0.3333333333333333,4.0,0.0828099231390903
SEA_A,SEA_A__s119__splice__severe,splice,severe,adwin,d3_oof,passive_detector,0.0677966101694915,0.0625,,0.6666666666666666,,-0.15524860840135568
SEA_A,SEA_A__s119__splice__severe,splice,severe,adwin,hddm_w,passive_detector,0.050847457627118696,0.0416666666666667,,0.3333333333333333,-13.5,-0.0773257601152485
SEA_A,SEA_A__s119__splice__severe,splice,severe,adwin,hellinger,passive_detector,-0.016949152542372906,0.0,,-0.33333333333333337,-2.166666666666667,0.005383610162728701
SEA_A,SEA_A__s119__splice__severe,splice,severe,d3_oof,hddm_w,passive_detector,-0.0169491525423728,-0.0208333333333333,,-0.3333333333333333,,0.0779228482861072
SEA_A,SEA_A__s119__splice__severe,splice,severe,d3_oof,hellinger,passive_detector,-0.0847457627118644,-0.0625,,-1.0,,0.16063221856408438
SEA_A,SEA_A__s119__splice__severe,splice,severe,hddm_w,hellinger,passive_detector,-0.0677966101694916,-0.0416666666666667,,-0.6666666666666667,11.333333333333332,0.0827093702779772
radar,radar__evaluation__clean__none__aNone,clean,none,adwin,d3_oof,passive_detector,0.6736111111111112,,0.6736111111111112,,,-2.2790464680737768
radar,radar__evaluation__clean__none__aNone,clean,none,adwin,hddm_w,passive_detector,0.13888888888888895,,0.13888888888888895,,,-0.2644034472112775
radar,radar__evaluation__clean__none__aNone,clean,none,adwin,hellinger,passive_detector,0.6041666666666667,,0.6041666666666667,,,-0.0580094243059749
radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,hddm_w,passive_detector,-0.5347222222222222,,-0.5347222222222222,,,2.0146430208624992
radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,hellinger,passive_detector,-0.0694444444444445,,-0.0694444444444445,,,2.2210370437678018
radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,hellinger,passive_detector,0.46527777777777773,,0.46527777777777773,,,0.20639402290530262
radar,radar__evaluation__concept__moderate__a0,concept,moderate,adwin,d3_oof,passive_detector,0.826388888888889,0.9655172413793104,0.6,,,-1.6007287142154392
radar,radar__evaluation__concept__moderate__a0,concept,moderate,adwin,hddm_w,passive_detector,0.14583333333333337,0.16091954022988508,0.0,,,-0.2792070511703421
radar,radar__evaluation__concept__moderate__a0,concept,moderate,adwin,hellinger,passive_detector,0.8333333333333334,0.9655172413793104,0.6,,,-0.06073221657400721
radar,radar__evaluation__concept__moderate__a0,concept,moderate,d3_oof,hddm_w,passive_detector,-0.6805555555555556,-0.8045977011494253,-0.6,,,1.321521663045097
radar,radar__evaluation__concept__moderate__a0,concept,moderate,d3_oof,hellinger,passive_detector,0.006944444444444399,0.0,0.0,,,1.539996497641432
radar,radar__evaluation__concept__moderate__a0,concept,moderate,hddm_w,hellinger,passive_detector,0.6875,0.8045977011494253,0.6,,,0.21847483459633488
radar,radar__evaluation__concept__moderate__a1,concept,moderate,adwin,d3_oof,passive_detector,0.8333333333333334,0.927710843373494,0.6315789473684211,,,-1.5717029465158747
radar,radar__evaluation__concept__moderate__a1,concept,moderate,adwin,hddm_w,passive_detector,0.16666666666666663,0.14457831325301207,0.31578947368421056,,,-0.28198580630051556
radar,radar__evaluation__concept__moderate__a1,concept,moderate,adwin,hellinger,passive_detector,0.75,0.8313253012048193,0.6315789473684211,,,-0.0592638819533069
radar,radar__evaluation__concept__moderate__a1,concept,moderate,d3_oof,hddm_w,passive_detector,-0.6666666666666667,-0.7831325301204819,-0.3157894736842105,,,1.289717140215359
radar,radar__evaluation__concept__moderate__a1,concept,moderate,d3_oof,hellinger,passive_detector,-0.0833333333333334,-0.0963855421686747,0.0,,,1.5124390645625678
radar,radar__evaluation__concept__moderate__a1,concept,moderate,hddm_w,hellinger,passive_detector,0.5833333333333334,0.6867469879518072,0.3157894736842105,,,0.22272192434720867
radar,radar__evaluation__concept__moderate__a2,concept,moderate,adwin,d3_oof,passive_detector,0.8402777777777779,0.9647058823529414,0.4615384615384615,,,-1.6644150137332654
radar,radar__evaluation__concept__moderate__a2,concept,moderate,adwin,hddm_w,passive_detector,0.17361111111111116,0.12941176470588256,0.0,,,-0.2851166876204308
radar,radar__evaluation__concept__moderate__a2,concept,moderate,adwin,hellinger,passive_detector,0.8472222222222223,0.9647058823529414,0.4615384615384615,,,-0.0591899891105636
radar,radar__evaluation__concept__moderate__a2,concept,moderate,d3_oof,hddm_w,passive_detector,-0.6666666666666667,-0.8352941176470589,-0.4615384615384615,,,1.3792983261128346
radar,radar__evaluation__concept__moderate__a2,concept,moderate,d3_oof,hellinger,passive_detector,0.006944444444444399,0.0,0.0,,,1.6052250246227018
radar,radar__evaluation__concept__moderate__a2,concept,moderate,hddm_w,hellinger,passive_detector,0.6736111111111112,0.8352941176470589,0.4615384615384615,,,0.2259266985098672
radar,radar__evaluation__concept__moderate__a3,concept,moderate,adwin,d3_oof,passive_detector,0.7986111111111112,0.926829268292683,0.7500000000000001,,,-1.6481628547321596
radar,radar__evaluation__concept__moderate__a3,concept,moderate,adwin,hddm_w,passive_detector,0.13194444444444453,0.15853658536585358,0.16666666666666674,,,-0.29776397906379565
radar,radar__evaluation__concept__moderate__a3,concept,moderate,adwin,hellinger,passive_detector,0.7500000000000001,0.8902439024390244,0.7500000000000001,,,-0.0605766747326827
radar,radar__evaluation__concept__moderate__a3,concept,moderate,d3_oof,hddm_w,passive_detector,-0.6666666666666666,-0.7682926829268294,-0.5833333333333334,,,1.350398875668364
radar,radar__evaluation__concept__moderate__a3,concept,moderate,d3_oof,hellinger,passive_detector,-0.0486111111111111,-0.0365853658536585,0.0,,,1.587586179999477
radar,radar__evaluation__concept__moderate__a3,concept,moderate,hddm_w,hellinger,passive_detector,0.6180555555555556,0.7317073170731708,0.5833333333333334,,,0.2371873043311129
radar,radar__evaluation__concept__moderate__a4,concept,moderate,adwin,d3_oof,passive_detector,0.8819444444444445,0.9761904761904762,0.8947368421052632,,,-1.7187608102513316
radar,radar__evaluation__concept__moderate__a4,concept,moderate,adwin,hddm_w,passive_detector,0.18055555555555558,0.13095238095238093,0.21052631578947367,,,-0.29280683164885657
radar,radar__evaluation__concept__moderate__a4,concept,moderate,adwin,hellinger,passive_detector,0.8611111111111112,0.9404761904761905,0.8947368421052632,,,-0.05999104666526779
radar,radar__evaluation__concept__moderate__a4,concept,moderate,d3_oof,hddm_w,passive_detector,-0.701388888888889,-0.8452380952380952,-0.6842105263157895,,,1.425953978602475
radar,radar__evaluation__concept__moderate__a4,concept,moderate,d3_oof,hellinger,passive_detector,-0.020833333333333398,-0.0357142857142857,0.0,,,1.6587697635860639
radar,radar__evaluation__concept__moderate__a4,concept,moderate,hddm_w,hellinger,passive_detector,0.6805555555555556,0.8095238095238095,0.6842105263157895,,,0.2328157849835888
radar,radar__evaluation__concept__severe__a0,concept,severe,adwin,d3_oof,passive_detector,0.9097222222222223,0.9504132231404959,0.6666666666666666,,,-1.4283541916845113
radar,radar__evaluation__concept__severe__a0,concept,severe,adwin,hddm_w,passive_detector,0.1527777777777778,0.1652892561983471,0.0,,,-0.2887764917569742
radar,radar__evaluation__concept__severe__a0,concept,severe,adwin,hellinger,passive_detector,0.8472222222222223,0.8925619834710744,0.6666666666666666,,,-0.060228570759745005
radar,radar__evaluation__concept__severe__a0,concept,severe,d3_oof,hddm_w,passive_detector,-0.7569444444444445,-0.7851239669421488,-0.6666666666666666,,,1.1395776999275369
radar,radar__evaluation__concept__severe__a0,concept,severe,d3_oof,hellinger,passive_detector,-0.0625,-0.0578512396694215,0.0,,,1.368125620924766
radar,radar__evaluation__concept__severe__a0,concept,severe,hddm_w,hellinger,passive_detector,0.6944444444444445,0.7272727272727273,0.6666666666666666,,,0.2285479209972292
radar,radar__evaluation__concept__severe__a1,concept,severe,adwin,d3_oof,passive_detector,0.8611111111111112,0.8983050847457628,,,,-1.3704247998461492
radar,radar__evaluation__concept__severe__a1,concept,severe,adwin,hddm_w,passive_detector,0.1527777777777778,0.14406779661016955,,,,-0.2823602166956719
radar,radar__evaluation__concept__severe__a1,concept,severe,adwin,hellinger,passive_detector,0.8333333333333334,0.8728813559322035,,,,-0.062337659624889095
radar,radar__evaluation__concept__severe__a1,concept,severe,d3_oof,hddm_w,passive_detector,-0.7083333333333334,-0.7542372881355932,,,,1.0880645831504774
radar,radar__evaluation__concept__severe__a1,concept,severe,d3_oof,hellinger,passive_detector,-0.027777777777777804,-0.025423728813559296,,,,1.3080871402212602
radar,radar__evaluation__concept__severe__a1,concept,severe,hddm_w,hellinger,passive_detector,0.6805555555555556,0.728813559322034,,,,0.22002255707078278
radar,radar__evaluation__concept__severe__a2,concept,severe,adwin,d3_oof,passive_detector,0.9236111111111112,0.972972972972973,1.0,,,-1.4955873150624253
radar,radar__evaluation__concept__severe__a2,concept,severe,adwin,hddm_w,passive_detector,0.13194444444444442,0.11711711711711714,0.25,,,-0.3043864377734299
radar,radar__evaluation__concept__severe__a2,concept,severe,adwin,hellinger,passive_detector,0.875,0.936936936936937,0.5,,,-0.06338205510364141
radar,radar__evaluation__concept__severe__a2,concept,severe,d3_oof,hddm_w,passive_detector,-0.7916666666666667,-0.8558558558558559,-0.75,,,1.1912008772889955
radar,radar__evaluation__concept__severe__a2,concept,severe,d3_oof,hellinger,passive_detector,-0.0486111111111112,-0.036036036036036,-0.5,,,1.432205259958784
radar,radar__evaluation__concept__severe__a2,concept,severe,hddm_w,hellinger,passive_detector,0.7430555555555556,0.8198198198198199,0.25,,,0.24100438266978846
radar,radar__evaluation__concept__severe__a3,concept,severe,adwin,d3_oof,passive_detector,0.8611111111111112,0.9196428571428571,1.0,,,-1.3699876085119604
radar,radar__evaluation__concept__severe__a3,concept,severe,adwin,hddm_w,passive_detector,0.11805555555555558,0.11607142857142849,0.0,,,-0.2947005471622625
radar,radar__evaluation__concept__severe__a3,concept,severe,adwin,hellinger,passive_detector,0.8472222222222223,0.8928571428571428,1.0,,,-0.061582781724142
radar,radar__evaluation__concept__severe__a3,concept,severe,d3_oof,hddm_w,passive_detector,-0.7430555555555556,-0.8035714285714286,-1.0,,,1.075287061349698
radar,radar__evaluation__concept__severe__a3,concept,severe,d3_oof,hellinger,passive_detector,-0.013888888888888895,-0.0267857142857143,0.0,,,1.3084048267878186
radar,radar__evaluation__concept__severe__a3,concept,severe,hddm_w,hellinger,passive_detector,0.7291666666666667,0.7767857142857143,1.0,,,0.23311776543812052
radar,radar__evaluation__concept__severe__a4,concept,severe,adwin,d3_oof,passive_detector,0.8819444444444445,0.9298245614035088,0.5,,,-1.4189850973123646
radar,radar__evaluation__concept__severe__a4,concept,severe,adwin,hddm_w,passive_detector,0.14583333333333337,0.14035087719298245,0.5,,,-0.2946869321598411
radar,radar__evaluation__concept__severe__a4,concept,severe,adwin,hellinger,passive_detector,0.8194444444444445,0.8947368421052632,0.5,,,-0.0608741516965232
radar,radar__evaluation__concept__severe__a4,concept,severe,d3_oof,hddm_w,passive_detector,-0.7361111111111112,-0.7894736842105263,0.0,,,1.1242981651525237
radar,radar__evaluation__concept__severe__a4,concept,severe,d3_oof,hellinger,passive_detector,-0.0625,-0.0350877192982456,0.0,,,1.3581109456158416
radar,radar__evaluation__concept__severe__a4,concept,severe,hddm_w,hellinger,passive_detector,0.6736111111111112,0.7543859649122807,0.0,,,0.23381278046331788
