stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,experiment,method,fitting_seed,detector,shared_detector_reference,resets_per_100k,training_visits_per_100k,scoring_mask_sha256,source_summary,source_sha256
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9054765111971712,0.8979021568724497,8538,4903,0.5742562661044741,47512,13465,0.2834020878935848,,,E1_fixed,immediate_screened,,hellinger,False,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s115__concept__moderate/immediate_screened/summary.json,e24624299246fccbe02b43dc45134433872fcb82a65949baafa65f75b8d9dec6
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.8840924398046809,0.8748540708181989,8538,8538,1.0,47512,0,0.0,,,E1_fixed,confirmed_unscreened,,hellinger,False,3.3333333333333335,101333.33333333334,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s115__concept__moderate/confirmed_unscreened/summary.json,6b7ee4b43b2e218371334933a35edb3e6a23b2ac3d150b6abf767524b4304e7e
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.8901751136554975,0.8814785555078599,8538,4494,0.5263527758257203,47512,19706,0.4147583768311163,,,E2_RL,RL_4state,17.0,adwin,False,10.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/adwin/SEA_A__s115__concept__moderate/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json,725e72eab75a02c9f6f95adbf9dda5e3d56d45c0fd674705d90d92fcdc679f7a
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9069287758881966,0.8987915922698531,8538,3193,0.37397516982899975,47512,19355,0.4073707694898131,,,E2_RL,RL_4state,27.0,adwin,False,23.333333333333332,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/adwin/SEA_A__s115__concept__moderate/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json,4420f17869a9ffc330869ecdf7b24701db54960c7080877a8134bbe6ca7e30e4
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.909328169725543,0.901563526822222,8538,3780,0.4427266338721012,47512,19942,0.4197255430207106,,,E2_RL,RL_2state,47.0,adwin,False,28.333333333333336,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/adwin/SEA_A__s115__concept__moderate/q_alarm_47/feedback_0.05_delay_1/summary.json,41593c206813fff2bff46d9475b8fa967ce6f8e2ecd0a31ff8afa32ed6cc88a1
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.8985729920862098,0.8903965124752546,8538,2701,0.316350433356758,47512,24563,0.5169851826906887,,,E2_RL,selected_map,,adwin,False,18.333333333333332,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/adwin/SEA_A__s115__concept__moderate/selected_map/feedback_0.05_delay_1/summary.json,041180ae6a66d0a4df0a96f28a5642cbcfeefcb3392fd480e5d39c44dd72d93d
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.8984677555143964,0.8898408301062487,8538,2952,0.3457484188334505,47512,22914,0.48227816130661727,,,E2_RL,error_rule,,adwin,False,11.666666666666666,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/adwin/SEA_A__s115__concept__moderate/error_rule/feedback_0.05_delay_1/summary.json,413509ba932e5d4f3e3d982c6625da522f506c6ee3d21e02f2f2cec9275fab54
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9016248526687994,0.8933260672250287,8538,5141,0.6021316467556805,47512,13703,0.2884113487119044,,,E2_RL,RL_2state,37.0,adwin,False,0.0,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/adwin/SEA_A__s115__concept__moderate/q_alarm_37/feedback_0.05_delay_1/summary.json,609ef0494261b4f503316ddcae66b9cc807dc86fea9517575ac4f09b27b33e03
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.9069287758881966,0.8987915922698531,8538,3193,0.37397516982899975,47512,19355,0.4073707694898131,,,E2_RL,RL_4state,47.0,adwin,False,23.333333333333332,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/adwin/SEA_A__s115__concept__moderate/q_alarm_persistence_47/feedback_0.05_delay_1/summary.json,c64cbfafefa3b84da46c83aeb20c182109042773830ebbd0d30c7fe7cae002c0
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,47512,0.909328169725543,0.901563526822222,8538,3780,0.4427266338721012,47512,19942,0.4197255430207106,,,E2_RL,RL_2state,27.0,adwin,False,28.333333333333336,95000.0,2726540cdad861fdda3a3c069611822c3aa736b47944af26f9d76f4a10606fbb,results/per_dataset_study/evaluation_runs/SEA_A/adwin/SEA_A__s115__concept__moderate/q_alarm_27/feedback_0.05_delay_1/summary.json,803bd7b77660a9b6d5fddd20be175caa53806f1991db8ca564066e9c6117824d
