experiment,stream,condition,mode,level,detector,method,shared_detector_reference,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,malicious_recall,benign_fpr,resets_per_100k,training_visits_per_100k
E1_fixed,SEA_A,SEA_A__s115__concept__moderate,concept,moderate,hddm_w,confirmed_screened,False,0.8897681721282,0.8985940394005725,0.6506207542750059,0.257135039568951,,,3.3333333333333335,104500.0
E1_fixed,SEA_A,SEA_A__s115__concept__moderate,concept,moderate,hddm_w,confirmed_unscreened,False,0.8840219442951229,0.8920483246337767,1.0,0.0,,,5.0,104500.0
E1_fixed,SEA_A,SEA_A__s115__concept__moderate,concept,moderate,hddm_w,immediate_screened,False,0.8859686883286806,0.8947423808722007,0.2466619817287421,0.4444771847112308,,,13.333333333333334,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__moderate,concept,moderate,hddm_w,immediate_unscreened,False,0.8600217682803974,0.8702433069540326,1.0,0.0,,,38.333333333333336,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__moderate,concept,moderate,hddm_w,none_screened,True,0.8933260672250287,0.9016248526687994,0.6021316467556805,0.2884113487119044,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__moderate,concept,moderate,hddm_w,none_unscreened,True,0.8722498969278554,0.8827664589998316,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__moderate,concept,moderate,hellinger,confirmed_screened,False,0.8766053959808062,0.8874389627883482,0.7340126493323963,0.15215103552786666,,,1.6666666666666667,104500.0
E1_fixed,SEA_A,SEA_A__s115__concept__moderate,concept,moderate,hellinger,confirmed_unscreened,False,0.8748540708181989,0.8840924398046809,1.0,0.0,,,3.3333333333333335,101333.33333333334
E1_fixed,SEA_A,SEA_A__s115__concept__moderate,concept,moderate,hellinger,immediate_screened,False,0.8979021568724497,0.9054765111971712,0.5742562661044741,0.2834020878935848,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__moderate,concept,moderate,hellinger,immediate_unscreened,False,0.8704827626675877,0.8791884155581747,1.0,0.0,,,6.666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__moderate,concept,moderate,hellinger,none_screened,True,0.8933260672250287,0.9016248526687994,0.6021316467556805,0.2884113487119044,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__moderate,concept,moderate,hellinger,none_unscreened,True,0.8722498969278554,0.8827664589998316,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,adwin,confirmed_screened,False,0.8924182687856743,0.9016491538811364,0.6068951019550136,0.2295411570406185,,,3.3333333333333335,107666.66666666667
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,adwin,confirmed_unscreened,False,0.8750841413464989,0.884080518920989,1.0,0.0,,,6.666666666666667,107666.66666666667
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,adwin,immediate_screened,False,0.8882333884451645,0.897268962876086,0.3276574872118282,0.4979774527872855,,,26.666666666666668,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,adwin,immediate_unscreened,False,0.8464653720429849,0.8585413724598483,1.0,0.0,,,63.33333333333333,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,adwin,none_screened,True,0.8815695452494947,0.892745159051198,0.8036577675005255,0.09210368845592283,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,adwin,none_unscreened,True,0.8718181280303996,0.8843916800306374,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,d3_oof,confirmed_screened,False,0.8825463872045062,0.8935350295603054,0.7989629318197744,0.09050001196773498,,,0.0,98166.66666666667
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,d3_oof,confirmed_unscreened,False,0.8781338791732477,0.8883170971062017,1.0,0.0,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,d3_oof,immediate_screened,False,0.8793080951332843,0.8909021278632806,0.767430453366968,0.12520644342851672,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,d3_oof,immediate_unscreened,False,0.8768744846894034,0.8873357428373106,1.0,0.0,,,1.6666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,d3_oof,none_screened,True,0.8815695452494947,0.892745159051198,0.8036577675005255,0.09210368845592283,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,d3_oof,none_unscreened,True,0.8718181280303996,0.8843916800306374,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,hddm_w,confirmed_screened,False,0.885278721113814,0.8957131573278442,0.6249036507602831,0.2356925728236674,,,1.6666666666666667,110833.33333333334
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,hddm_w,confirmed_unscreened,False,0.8750841413464989,0.884080518920989,1.0,0.0,,,6.666666666666667,107666.66666666667
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,hddm_w,immediate_screened,False,0.8866795380658155,0.8957131573278442,0.3477682012472847,0.41389214677230185,,,20.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,hddm_w,immediate_unscreened,False,0.8437809185942434,0.8567462122118767,1.0,0.0,,,63.33333333333333,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,hddm_w,none_screened,True,0.8815695452494947,0.892745159051198,0.8036577675005255,0.09210368845592283,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,hddm_w,none_unscreened,True,0.8718181280303996,0.8843916800306374,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,hellinger,confirmed_screened,False,0.8939899238051581,0.9027501854998923,0.7110924251979539,0.1741784149931784,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,hellinger,confirmed_unscreened,False,0.8960182580578137,0.9043538619880801,1.0,0.0,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,hellinger,immediate_screened,False,0.8938021482723961,0.9025108308001628,0.5970149253731343,0.29438234519734796,,,6.666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,hellinger,immediate_unscreened,False,0.8703359197979363,0.8808731659446133,1.0,0.0,,,8.333333333333334,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,hellinger,none_screened,True,0.8815695452494947,0.892745159051198,0.8036577675005255,0.09210368845592283,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__concept__severe,concept,severe,hellinger,none_unscreened,True,0.8718181280303996,0.8843916800306374,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,adwin,confirmed_screened,False,0.9040794284057809,0.9111150758251562,0.7155081467588794,0.28878974725899115,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,adwin,confirmed_unscreened,False,0.9046534146488554,0.911828724353256,1.0,0.0,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,adwin,immediate_screened,False,0.8950676192681626,0.9033363068688671,0.7660297737662642,0.2378837938508807,,,1.6666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,adwin,immediate_unscreened,False,0.907329297948386,0.9141480820695808,1.0,0.0,,,1.6666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,adwin,none_screened,True,0.8916081090632895,0.9008742194469224,0.9355292462782793,0.06839369515351754,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,adwin,none_unscreened,True,0.8889799153258853,0.8986440677966102,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,d3_oof,confirmed_screened,False,0.8916081090632895,0.9008742194469224,0.9355292462782793,0.06839369515351754,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,d3_oof,confirmed_unscreened,False,0.8889799153258853,0.8986440677966102,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,d3_oof,immediate_screened,False,0.9011243841712251,0.9092774308652989,0.8368303833079358,0.1706264862476062,,,1.6666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,d3_oof,immediate_unscreened,False,0.8873347784702753,0.8970026761819804,1.0,0.0,,,1.6666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,d3_oof,none_screened,True,0.8916081090632895,0.9008742194469224,0.9355292462782793,0.06839369515351754,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,d3_oof,none_unscreened,True,0.8889799153258853,0.8986440677966102,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,hddm_w,confirmed_screened,False,0.905031004420601,0.912042818911686,0.6973391161645762,0.3055198973042362,,,3.3333333333333335,104500.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,hddm_w,confirmed_unscreened,False,0.9046534146488554,0.911828724353256,1.0,0.0,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,hddm_w,immediate_screened,False,0.9085306595813267,0.9155040142729706,0.5483530652912906,0.4587007302342221,,,6.666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,hddm_w,immediate_unscreened,False,0.8994249477696556,0.9073684210526316,1.0,0.0,,,14.999999999999998,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,hddm_w,none_screened,True,0.8916081090632895,0.9008742194469224,0.9355292462782793,0.06839369515351754,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,hddm_w,none_unscreened,True,0.8889799153258853,0.8986440677966102,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,hellinger,confirmed_screened,False,0.8916081090632895,0.9008742194469224,0.9355292462782793,0.06839369515351754,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,hellinger,confirmed_unscreened,False,0.8889799153258853,0.8986440677966102,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,hellinger,immediate_screened,False,0.9048979656842889,0.912399643175736,0.6843277458680108,0.3231759927607904,,,8.333333333333334,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,hellinger,immediate_unscreened,False,0.89474197535708,0.9033363068688671,1.0,0.0,,,10.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,hellinger,none_screened,True,0.8916081090632895,0.9008742194469224,0.9355292462782793,0.06839369515351754,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__moderate,instance,moderate,hellinger,none_unscreened,True,0.8889799153258853,0.8986440677966102,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,adwin,confirmed_screened,False,0.8856521903994463,0.8956289027653881,0.7417404751862786,0.2528691660290742,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,adwin,confirmed_unscreened,False,0.8804653252063084,0.8910615521855486,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,adwin,immediate_screened,False,0.8856521903994463,0.8956289027653881,0.7417404751862786,0.2528691660290742,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,adwin,immediate_unscreened,False,0.8888636417850249,0.8975379125780553,1.0,0.0,,,1.6666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,adwin,none_screened,True,0.8856521903994463,0.8956289027653881,0.7417404751862786,0.2528691660290742,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,adwin,none_unscreened,True,0.8804653252063084,0.8910615521855486,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,d3_oof,confirmed_screened,False,0.8856521903994463,0.8956289027653881,0.7417404751862786,0.2528691660290742,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,d3_oof,confirmed_unscreened,False,0.8804653252063084,0.8910615521855486,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,d3_oof,immediate_screened,False,0.8820290594290652,0.8928813559322034,0.7925629129762407,0.20201319816373375,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,d3_oof,immediate_unscreened,False,0.8841921139968343,0.8937912578055308,1.0,0.0,,,1.6666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,d3_oof,none_screened,True,0.8856521903994463,0.8956289027653881,0.7417404751862786,0.2528691660290742,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,d3_oof,none_unscreened,True,0.8804653252063084,0.8910615521855486,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,hddm_w,confirmed_screened,False,0.8968437859971709,0.9047457627118644,0.42014621116265993,0.5750526013771997,,,3.3333333333333335,101333.33333333334
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,hddm_w,confirmed_unscreened,False,0.8941286720678274,0.9019803746654772,1.0,0.0,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,hddm_w,immediate_screened,False,0.904891105866686,0.911757359500446,0.5404189512160832,0.4569625095638868,,,14.999999999999998,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,hddm_w,immediate_unscreened,False,0.894609687614766,0.9027297056199821,1.0,0.0,,,38.333333333333336,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,hddm_w,none_screened,True,0.8856521903994463,0.8956289027653881,0.7417404751862786,0.2528691660290742,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,hddm_w,none_unscreened,True,0.8804653252063084,0.8910615521855486,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,hellinger,confirmed_screened,False,0.8856521903994463,0.8956289027653881,0.7417404751862786,0.2528691660290742,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,hellinger,confirmed_unscreened,False,0.8804653252063084,0.8910615521855486,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,hellinger,immediate_screened,False,0.8934005435614921,0.9020338983050847,0.7068044425699423,0.2864144988523336,,,5.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,hellinger,immediate_unscreened,False,0.8759792705322902,0.8856913470115968,1.0,0.0,,,10.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,hellinger,none_screened,True,0.8856521903994463,0.8956289027653881,0.7417404751862786,0.2528691660290742,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__instance__severe,instance,severe,hellinger,none_unscreened,True,0.8804653252063084,0.8910615521855486,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,adwin,confirmed_screened,False,0.8953094136400248,0.9033371933887777,0.8187025131502046,0.16736498578797768,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,adwin,confirmed_unscreened,False,0.9002965320223419,0.90759027266028,1.0,0.0,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,adwin,immediate_screened,False,0.8954227814352111,0.9040530582166544,0.44979544126241966,0.3809453626697547,,,8.333333333333334,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,adwin,immediate_unscreened,False,0.8967818643280012,0.9046847036530161,1.0,0.0,,,13.333333333333334,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,adwin,none_screened,True,0.8861342519431801,0.8955890093694073,0.8052600818234951,0.08493525634277292,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,adwin,none_unscreened,True,0.8831080207295681,0.8930624276239604,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,d3_oof,confirmed_screened,False,0.8861342519431801,0.8955890093694073,0.8052600818234951,0.08493525634277292,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,d3_oof,confirmed_unscreened,False,0.8831080207295681,0.8930624276239604,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,d3_oof,immediate_screened,False,0.8861342519431801,0.8955890093694073,0.8052600818234951,0.08493525634277292,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,d3_oof,immediate_unscreened,False,0.8843393931603002,0.893778292451837,1.0,0.0,,,1.6666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,d3_oof,none_screened,True,0.8861342519431801,0.8955890093694073,0.8052600818234951,0.08493525634277292,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,d3_oof,none_unscreened,True,0.8831080207295681,0.8930624276239604,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,hddm_w,confirmed_screened,False,0.8861342519431801,0.8955890093694073,0.8052600818234951,0.08493525634277292,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,hddm_w,confirmed_unscreened,False,0.8831080207295681,0.8930624276239604,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,hddm_w,immediate_screened,False,0.8861342519431801,0.8955890093694073,0.8052600818234951,0.08493525634277292,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,hddm_w,immediate_unscreened,False,0.8831080207295681,0.8930624276239604,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,hddm_w,none_screened,True,0.8861342519431801,0.8955890093694073,0.8052600818234951,0.08493525634277292,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,hddm_w,none_unscreened,True,0.8831080207295681,0.8930624276239604,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,hellinger,confirmed_screened,False,0.8861342519431801,0.8955890093694073,0.8052600818234951,0.08493525634277292,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,hellinger,confirmed_unscreened,False,0.8831080207295681,0.8930624276239604,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,hellinger,immediate_screened,False,0.9011831409827654,0.908958837772397,0.6680303915838691,0.18022949784187808,,,3.3333333333333335,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,hellinger,immediate_unscreened,False,0.8914194708682868,0.9003263501421203,1.0,0.0,,,3.3333333333333335,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,hellinger,none_screened,True,0.8861342519431801,0.8955890093694073,0.8052600818234951,0.08493525634277292,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__moderate,splice,moderate,hellinger,none_unscreened,True,0.8831080207295681,0.8930624276239604,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,adwin,confirmed_screened,False,0.8930594226880109,0.9015448632102544,0.7147674581986793,0.3572795102353166,,,1.6666666666666667,101333.33333333334
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,adwin,confirmed_unscreened,False,0.8925741439000593,0.900755691601301,1.0,0.0,,,3.3333333333333335,101333.33333333334
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,adwin,immediate_screened,False,0.8888648438446527,0.8981012052802755,0.6518898412252353,0.31315764300746124,,,3.3333333333333335,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,adwin,immediate_unscreened,False,0.8885501330940091,0.8980772909890951,1.0,0.0,,,11.666666666666666,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,adwin,none_screened,True,0.88854004173029,0.897957719533193,0.7430799494168892,0.2533240864740769,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,adwin,none_unscreened,True,0.8819552146018592,0.8923856896881577,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,d3_oof,confirmed_screened,False,0.8861442299340487,0.8958293476181366,0.7354222284670507,0.2507174287354123,,,0.0,98166.66666666667
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,d3_oof,confirmed_unscreened,False,0.8883346543010238,0.8975750908743065,1.0,0.0,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,d3_oof,immediate_screened,False,0.9015342435070144,0.9090061220585421,0.7742728677813685,0.19578630189401186,,,1.6666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,d3_oof,immediate_unscreened,False,0.890266242386897,0.8995838913334608,1.0,0.0,,,1.6666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,d3_oof,none_screened,True,0.88854004173029,0.897957719533193,0.7430799494168892,0.2533240864740769,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,d3_oof,none_unscreened,True,0.8819552146018592,0.8923856896881577,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,hddm_w,confirmed_screened,False,0.88854004173029,0.897957719533193,0.7430799494168892,0.2533240864740769,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,hddm_w,confirmed_unscreened,False,0.8819552146018592,0.8923856896881577,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,hddm_w,immediate_screened,False,0.88854004173029,0.897957719533193,0.7430799494168892,0.2533240864740769,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,hddm_w,immediate_unscreened,False,0.8819552146018592,0.8923856896881577,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,hddm_w,none_screened,True,0.88854004173029,0.897957719533193,0.7430799494168892,0.2533240864740769,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,hddm_w,none_unscreened,True,0.8819552146018592,0.8923856896881577,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,hellinger,confirmed_screened,False,0.88854004173029,0.897957719533193,0.7430799494168892,0.2533240864740769,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,hellinger,confirmed_unscreened,False,0.8907590196923101,0.8990816912186723,1.0,0.0,,,3.3333333333333335,101333.33333333334
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,hellinger,immediate_screened,False,0.89945802640556,0.9073560359670939,0.568849234227905,0.3757652573177731,,,3.3333333333333335,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,hellinger,immediate_unscreened,False,0.8868387520139025,0.8966185192270901,1.0,0.0,,,5.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,hellinger,none_screened,True,0.88854004173029,0.897957719533193,0.7430799494168892,0.2533240864740769,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s115__splice__severe,splice,severe,hellinger,none_unscreened,True,0.8819552146018592,0.8923856896881577,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,adwin,confirmed_screened,False,0.9043171542709807,0.911935771632471,,0.1864406779661017,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,adwin,confirmed_unscreened,False,0.9015101093611777,0.9094736842105263,,0.0,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,adwin,immediate_screened,False,0.8958624419247653,0.9043175735950044,,0.2711864406779661,,,5.0,95000.0
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,adwin,immediate_unscreened,False,0.9011156726768377,0.9092239072256914,,0.0,,,8.333333333333334,95000.0
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,adwin,none_screened,True,0.893737251044757,0.9031400535236396,,0.2033898305084746,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,adwin,none_unscreened,True,0.8757221694825649,0.888456735057984,,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,d3_oof,confirmed_screened,False,0.8869299775345146,0.8971632471008029,,0.2033898305084746,,,0.0,101333.33333333334
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,d3_oof,confirmed_unscreened,False,0.893179286759751,0.9031043710972346,,0.0,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,d3_oof,immediate_screened,False,0.9036560433767439,0.9113826940231936,,0.1864406779661017,,,1.6666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,d3_oof,immediate_unscreened,False,0.8931639930092767,0.9032292595896521,,0.0,,,1.6666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,d3_oof,none_screened,True,0.893737251044757,0.9031400535236396,,0.2033898305084746,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,d3_oof,none_unscreened,True,0.8757221694825649,0.888456735057984,,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,hddm_w,confirmed_screened,False,0.9045886581558116,0.912256913470116,,0.2711864406779661,,,1.6666666666666667,98166.66666666667
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,hddm_w,confirmed_unscreened,False,0.8757221694825649,0.888456735057984,,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,hddm_w,immediate_screened,False,0.893203461331765,0.9026761819803747,,0.1864406779661017,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,hddm_w,immediate_unscreened,False,0.887762322528589,0.8980374665477252,,0.0,,,1.6666666666666667,95000.0
E1_fixed,SEA_A,SEA_A__s116__clean__none,clean,none,hddm_w,none_screened,True,0.893737251044757,0.9031400535236396,,0.2033898305084746,,,0.0,95000.0
