experiment,detector,method,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,malicious_recall,benign_fpr,resets_per_100k,training_visits_per_100k
E3_filter,hellinger,confirmed_screened_filter_learned_features,0.45709937501214787,0.6148265295366852,0.7170096084994043,0.29804145684118266,0.23174603174603173,0.05555968071282718,2.5,95550.0
E3_filter,hellinger,confirmed_screened_filter_learned_features_label,0.46346434107509876,0.620965225039354,0.5225084204570575,0.30423447123744046,0.40897736143637786,0.07120846482272136,2.2222222222222223,92031.94444444444
E3_filter,hellinger,confirmed_screened_filter_none,0.4574229093508247,0.6138113184073154,0.748770936816209,0.27107935915730225,0.2444704657819412,0.06255801002413217,2.777777777777778,100277.7777777778
E3_filter,hellinger,confirmed_screened_filter_oracle_blocks,0.44409081432820896,0.5848666110267297,0.0,0.6515151515151515,0.6341399947957325,0.13773900129942454,1.388888888888889,54097.222222222226
E3_filter,hellinger,confirmed_screened_filter_oracle_rows,0.4827301624981468,0.6530295254535433,0.0,0.3028728072163074,0.4973978662503252,0.04872842027102283,1.388888888888889,85762.5
E3_filter,hellinger,confirmed_screened_filter_random_blocks,0.4440908143282089,0.5848666110267295,0.0,0.6515151515151515,0.6341399947957325,0.13773900129942457,1.388888888888889,54097.222222222226
E3_filter,hellinger,confirmed_screened_filter_random_rows,0.45048070971638093,0.6088806108643025,0.54202904143686,0.3798804860640068,0.22961228207129847,0.05541117505104881,3.055555555555556,88060.2777777778
E3_filter,hellinger,none_screened_filter_learned_features,0.45709937501214787,0.6148265295366852,0.7056406445987947,0.3128218010754206,0.23174603174603173,0.05555968071282718,0.0,90866.11111111112
E3_filter,hellinger,none_screened_filter_learned_features_label,0.46346434107509876,0.620965225039354,0.5219458325526974,0.31639313385626616,0.40897736143637786,0.07120846482272136,0.0,87953.61111111111
E3_filter,hellinger,none_screened_filter_none,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
