experiment,stream,detector,method,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,malicious_recall,benign_fpr,resets_per_100k,training_visits_per_100k
E3_filter,RBF_I,hellinger,none_screened_filter_learned_features_label,0.3355345673186384,0.3412057416267943,0.6113964122405909,0.38263911921970634,,,0.0,90469.16666666666
E3_filter,RBF_I,hellinger,none_screened_filter_none,0.34357187532061073,0.3530622009569378,0.6211748153359128,0.36079806876441556,,,0.0,95000.0
E3_filter,SEA_A,adwin,confirmed_screened_filter_learned_features,0.8687659557519276,0.8814066985645932,0.7937150837988827,0.2616986617251371,,,2.5,97081.66666666667
E3_filter,SEA_A,adwin,confirmed_screened_filter_learned_features_label,0.8813731430943235,0.8922966507177034,0.2884776536312849,0.19547607592429772,,,0.0,83440.0
E3_filter,SEA_A,adwin,confirmed_screened_filter_none,0.8601748226884922,0.8741626794258373,0.9053770949720671,0.1356625841861803,,,4.166666666666667,102916.66666666667
E3_filter,SEA_A,adwin,confirmed_screened_filter_oracle_blocks,0.8572996231209832,0.8716267942583732,0.0,0.5909090909090909,,,4.166666666666667,59375.00000000001
E3_filter,SEA_A,adwin,confirmed_screened_filter_oracle_rows,0.8597479431053936,0.8744019138755981,0.0,0.22721280828320112,,,8.333333333333334,96837.5
E3_filter,SEA_A,adwin,confirmed_screened_filter_random_blocks,0.8572996231209831,0.8716267942583732,0.0,0.5909090909090909,,,4.166666666666667,59375.00000000001
E3_filter,SEA_A,adwin,confirmed_screened_filter_random_rows,0.8485011405915306,0.8648803827751197,0.5328212290502793,0.3273050835270714,,,4.166666666666667,90983.33333333334
E3_filter,SEA_A,adwin,none_screened_filter_learned_features,0.8689992024867195,0.8815311004784689,0.7937150837988827,0.24427282440456294,,,0.0,91048.33333333334
E3_filter,SEA_A,adwin,none_screened_filter_learned_features_label,0.8813731430943235,0.8922966507177034,0.2884776536312849,0.19547607592429772,,,0.0,83440.0
E3_filter,SEA_A,adwin,none_screened_filter_none,0.8602108688086589,0.8744497607655501,0.9053770949720671,0.1356625841861803,,,0.0,95000.0
E3_filter,SEA_A,d3_oof,confirmed_screened_filter_learned_features,0.8689992024867195,0.8815311004784689,0.7937150837988827,0.24427282440456294,,,0.0,91048.33333333334
E3_filter,SEA_A,d3_oof,confirmed_screened_filter_learned_features_label,0.8813731430943235,0.8922966507177034,0.2884776536312849,0.19547607592429772,,,0.0,83440.0
E3_filter,SEA_A,d3_oof,confirmed_screened_filter_none,0.8602108688086589,0.8744497607655501,0.9053770949720671,0.1356625841861803,,,0.0,95000.0
E3_filter,SEA_A,d3_oof,confirmed_screened_filter_oracle_blocks,0.8573356692411499,0.8719138755980861,0.0,0.5909090909090909,,,0.0,51458.333333333336
E3_filter,SEA_A,d3_oof,confirmed_screened_filter_oracle_rows,0.8631482436455138,0.8773684210526316,0.0,0.18390935455264484,,,0.0,83066.66666666667
E3_filter,SEA_A,d3_oof,confirmed_screened_filter_random_blocks,0.8573356692411498,0.8719138755980861,0.0,0.5909090909090909,,,0.0,51458.333333333336
E3_filter,SEA_A,d3_oof,confirmed_screened_filter_random_rows,0.8485371867116973,0.8651674641148326,0.5328212290502793,0.3273050835270714,,,0.0,83066.66666666667
E3_filter,SEA_A,d3_oof,none_screened_filter_learned_features,0.8689992024867195,0.8815311004784689,0.7937150837988827,0.24427282440456294,,,0.0,91048.33333333334
E3_filter,SEA_A,d3_oof,none_screened_filter_learned_features_label,0.8813731430943235,0.8922966507177034,0.2884776536312849,0.19547607592429772,,,0.0,83440.0
E3_filter,SEA_A,d3_oof,none_screened_filter_none,0.8602108688086589,0.8744497607655501,0.9053770949720671,0.1356625841861803,,,0.0,95000.0
E3_filter,SEA_A,hddm_w,confirmed_screened_filter_learned_features,0.8699599218816707,0.8823349282296651,0.6881983240223464,0.29630287976970926,,,1.6666666666666667,94063.33333333334
E3_filter,SEA_A,hddm_w,confirmed_screened_filter_learned_features_label,0.8813731430943235,0.8922966507177034,0.2884776536312849,0.19547607592429772,,,0.0,83440.0
E3_filter,SEA_A,hddm_w,confirmed_screened_filter_none,0.8602108688086589,0.8744497607655501,0.9053770949720671,0.1356625841861803,,,0.0,95000.0
E3_filter,SEA_A,hddm_w,confirmed_screened_filter_oracle_blocks,0.8573356692411499,0.8719138755980861,0.0,0.5909090909090909,,,0.0,51458.333333333336
E3_filter,SEA_A,hddm_w,confirmed_screened_filter_oracle_rows,0.8631482436455138,0.8773684210526316,0.0,0.18390935455264484,,,0.0,83066.66666666667
E3_filter,SEA_A,hddm_w,confirmed_screened_filter_random_blocks,0.8573356692411498,0.8719138755980861,0.0,0.5909090909090909,,,0.0,51458.333333333336
E3_filter,SEA_A,hddm_w,confirmed_screened_filter_random_rows,0.8560961373537752,0.8711866028708133,0.5588687150837989,0.31387244445509677,,,3.3333333333333335,87664.16666666667
E3_filter,SEA_A,hddm_w,none_screened_filter_learned_features,0.8689992024867195,0.8815311004784689,0.7937150837988827,0.24427282440456294,,,0.0,91048.33333333334
E3_filter,SEA_A,hddm_w,none_screened_filter_learned_features_label,0.8813731430943235,0.8922966507177034,0.2884776536312849,0.19547607592429772,,,0.0,83440.0
E3_filter,SEA_A,hddm_w,none_screened_filter_none,0.8602108688086589,0.8744497607655501,0.9053770949720671,0.1356625841861803,,,0.0,95000.0
E3_filter,SEA_A,hellinger,confirmed_screened_filter_learned_features,0.8689992024867195,0.8815311004784689,0.7937150837988827,0.24427282440456294,,,0.0,91048.33333333334
E3_filter,SEA_A,hellinger,confirmed_screened_filter_learned_features_label,0.8813731430943235,0.8922966507177034,0.2884776536312849,0.19547607592429772,,,0.0,83440.0
E3_filter,SEA_A,hellinger,confirmed_screened_filter_none,0.8602108688086589,0.8744497607655501,0.9053770949720671,0.1356625841861803,,,0.0,95000.0
E3_filter,SEA_A,hellinger,confirmed_screened_filter_oracle_blocks,0.8573356692411499,0.8719138755980861,0.0,0.5909090909090909,,,0.0,51458.333333333336
E3_filter,SEA_A,hellinger,confirmed_screened_filter_oracle_rows,0.8631482436455138,0.8773684210526316,0.0,0.18390935455264484,,,0.0,83066.66666666667
E3_filter,SEA_A,hellinger,confirmed_screened_filter_random_blocks,0.8573356692411498,0.8719138755980861,0.0,0.5909090909090909,,,0.0,51458.333333333336
E3_filter,SEA_A,hellinger,confirmed_screened_filter_random_rows,0.8516678123590588,0.8676746411483254,0.5453212290502794,0.32026580063753807,,,0.8333333333333334,84223.33333333334
E3_filter,SEA_A,hellinger,none_screened_filter_learned_features,0.8689992024867195,0.8815311004784689,0.7937150837988827,0.24427282440456294,,,0.0,91048.33333333334
E3_filter,SEA_A,hellinger,none_screened_filter_learned_features_label,0.8813731430943235,0.8922966507177034,0.2884776536312849,0.19547607592429772,,,0.0,83440.0
E3_filter,SEA_A,hellinger,none_screened_filter_none,0.8602108688086589,0.8744497607655501,0.9053770949720671,0.1356625841861803,,,0.0,95000.0
E3_filter,radar,adwin,confirmed_screened_filter_learned_features,0.15946346138437306,0.6062946912242686,0.7061884669479606,0.3415954163610446,0.2056466302367942,0.05555968071282718,4.166666666666667,111190.83333333334
E3_filter,radar,adwin,confirmed_screened_filter_learned_features_label,0.19822649830014172,0.6701841820151679,0.7059071729957805,0.3545243807772006,0.5071558678116055,0.07120846482272136,3.3333333333333335,104963.33333333334
E3_filter,radar,adwin,confirmed_screened_filter_none,0.22408879568683948,0.7160346695557963,0.8136427566807314,0.31733320584227764,0.4864689045016914,0.06255801002413217,4.166666666666667,110833.33333333334
E3_filter,radar,adwin,confirmed_screened_filter_oracle_blocks,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.7555295342180588,0.13773900129942454,0.0,59375.00000000001
E3_filter,radar,adwin,confirmed_screened_filter_oracle_rows,0.1995212252107742,0.6728060671722644,0.0,0.363349508761026,0.36677075201665366,0.04872842027102283,4.166666666666667,96875.0
E3_filter,radar,adwin,confirmed_screened_filter_random_blocks,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.7555295342180588,0.13773900129942457,0.0,59375.00000000001
E3_filter,radar,adwin,confirmed_screened_filter_random_rows,0.1847977240362255,0.6663271939328277,0.5435302390998593,0.4558291301125905,0.3508977361436378,0.05541117505104881,1.6666666666666667,97987.5
E3_filter,radar,adwin,none_screened_filter_learned_features,0.16446296773991442,0.6164030335861321,0.7229254571026723,0.31438250336236695,0.23174603174603173,0.05555968071282718,0.0,90266.66666666666
E3_filter,radar,adwin,none_screened_filter_learned_features_label,0.1734853128123346,0.6293932827735644,0.6659634317862165,0.3710642064247943,0.40897736143637786,0.07120846482272136,0.0,89951.66666666667
E3_filter,radar,adwin,none_screened_filter_none,0.16848598392320446,0.6139219934994583,0.719760900140647,0.3622319699758564,0.2444704657819412,0.06255801002413217,0.0,95000.0
E3_filter,radar,d3_oof,confirmed_screened_filter_learned_features,0.16446296773991442,0.6164030335861321,0.7229254571026723,0.31438250336236695,0.23174603174603173,0.05555968071282718,0.0,90266.66666666666
E3_filter,radar,d3_oof,confirmed_screened_filter_learned_features_label,0.1734853128123346,0.6293932827735644,0.6659634317862165,0.3710642064247943,0.40897736143637786,0.07120846482272136,0.0,89951.66666666667
E3_filter,radar,d3_oof,confirmed_screened_filter_none,0.16848598392320446,0.6139219934994583,0.719760900140647,0.3622319699758564,0.2444704657819412,0.06255801002413217,0.0,95000.0
E3_filter,radar,d3_oof,confirmed_screened_filter_oracle_blocks,0.15652108895727634,0.5623510292524377,0.0,0.7272727272727273,0.6341399947957325,0.13773900129942454,0.0,51458.333333333336
E3_filter,radar,d3_oof,confirmed_screened_filter_oracle_rows,0.23391371021728596,0.724160346695558,0.0,0.40732794683622975,0.4973978662503252,0.04872842027102283,0.0,83150.0
E3_filter,radar,d3_oof,confirmed_screened_filter_random_blocks,0.15652108895727632,0.5623510292524376,0.0,0.7272727272727273,0.6341399947957325,0.13773900129942457,0.0,51458.333333333336
E3_filter,radar,d3_oof,confirmed_screened_filter_random_rows,0.1639628705119096,0.6155796316359696,0.5426160337552742,0.45632873568713694,0.22961228207129847,0.05541117505104881,0.0,83150.0
E3_filter,radar,d3_oof,none_screened_filter_learned_features,0.16446296773991442,0.6164030335861321,0.7229254571026723,0.31438250336236695,0.23174603174603173,0.05555968071282718,0.0,90266.66666666666
E3_filter,radar,d3_oof,none_screened_filter_learned_features_label,0.1734853128123346,0.6293932827735644,0.6659634317862165,0.3710642064247943,0.40897736143637786,0.07120846482272136,0.0,89951.66666666667
E3_filter,radar,d3_oof,none_screened_filter_none,0.16848598392320446,0.6139219934994583,0.719760900140647,0.3622319699758564,0.2444704657819412,0.06255801002413217,0.0,95000.0
E3_filter,radar,hddm_w,confirmed_screened_filter_learned_features,0.16421327590127166,0.616424702058505,0.7054149085794655,0.34067043016908083,0.2284413218839448,0.05555968071282718,4.166666666666667,111105.0
E3_filter,radar,hddm_w,confirmed_screened_filter_learned_features_label,0.2160456054361568,0.700899241603467,0.6909282700421941,0.35209209048006673,0.5303148581837106,0.07120846482272136,4.166666666666667,106376.66666666667
E3_filter,radar,hddm_w,confirmed_screened_filter_none,0.22408879568683948,0.7160346695557963,0.8136427566807314,0.31733320584227764,0.4864689045016914,0.06255801002413217,4.166666666666667,110833.33333333334
E3_filter,radar,hddm_w,confirmed_screened_filter_oracle_blocks,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.7555295342180588,0.13773900129942454,0.0,59375.00000000001
E3_filter,radar,hddm_w,confirmed_screened_filter_oracle_rows,0.1995212252107742,0.6728060671722644,0.0,0.363349508761026,0.36677075201665366,0.04872842027102283,4.166666666666667,96875.0
E3_filter,radar,hddm_w,confirmed_screened_filter_random_blocks,0.17737184917559984,0.6131094257854821,0.0,0.7272727272727273,0.7555295342180588,0.13773900129942457,0.0,59375.00000000001
E3_filter,radar,hddm_w,confirmed_screened_filter_random_rows,0.1847853042298795,0.6663271939328277,0.5559071729957805,0.449452585279564,0.3504033307311996,0.05541117505104881,4.166666666666667,101430.0
E3_filter,radar,hddm_w,none_screened_filter_learned_features,0.16446296773991442,0.6164030335861321,0.7229254571026723,0.31438250336236695,0.23174603174603173,0.05555968071282718,0.0,90266.66666666666
E3_filter,radar,hddm_w,none_screened_filter_learned_features_label,0.1734853128123346,0.6293932827735644,0.6659634317862165,0.3710642064247943,0.40897736143637786,0.07120846482272136,0.0,89951.66666666667
E3_filter,radar,hddm_w,none_screened_filter_none,0.16848598392320446,0.6139219934994583,0.719760900140647,0.3622319699758564,0.2444704657819412,0.06255801002413217,0.0,95000.0
E3_filter,radar,hellinger,confirmed_screened_filter_learned_features,0.16446296773991442,0.6164030335861321,0.7570323488045008,0.27004147065965295,0.23174603174603173,0.05555968071282718,7.5,104318.33333333333
E3_filter,radar,hellinger,confirmed_screened_filter_learned_features_label,0.1734853128123346,0.6293932827735644,0.6676511954992967,0.3345882185683174,0.40897736143637786,0.07120846482272136,6.666666666666667,102186.66666666667
E3_filter,radar,hellinger,confirmed_screened_filter_none,0.16848598392320446,0.6139219934994583,0.719760900140647,0.31677742452131097,0.2444704657819412,0.06255801002413217,8.333333333333334,110833.33333333334
E3_filter,radar,hellinger,confirmed_screened_filter_oracle_blocks,0.15652108895727634,0.5623510292524377,0.0,0.6818181818181819,0.6341399947957325,0.13773900129942454,4.166666666666667,59375.00000000001
E3_filter,radar,hellinger,confirmed_screened_filter_oracle_rows,0.23391371021728596,0.724160346695558,0.0,0.36187340138168433,0.4973978662503252,0.04872842027102283,4.166666666666667,91066.66666666667
E3_filter,radar,hellinger,confirmed_screened_filter_random_blocks,0.15652108895727632,0.5623510292524376,0.0,0.6818181818181819,0.6341399947957325,0.13773900129942457,4.166666666666667,59375.00000000001
E3_filter,radar,hellinger,confirmed_screened_filter_random_rows,0.1639628705119096,0.6155796316359696,0.5825597749648382,0.39062701694834223,0.22961228207129847,0.05541117505104881,8.333333333333334,96803.33333333334
E3_filter,radar,hellinger,none_screened_filter_learned_features,0.16446296773991442,0.6164030335861321,0.7229254571026723,0.31438250336236695,0.23174603174603173,0.05555968071282718,0.0,90266.66666666666
E3_filter,radar,hellinger,none_screened_filter_learned_features_label,0.1734853128123346,0.6293932827735644,0.6659634317862165,0.3710642064247943,0.40897736143637786,0.07120846482272136,0.0,89951.66666666667
E3_filter,radar,hellinger,none_screened_filter_none,0.16848598392320446,0.6139219934994583,0.719760900140647,0.3622319699758564,0.2444704657819412,0.06255801002413217,0.0,95000.0
