experiment,detector,method,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
E1_fixed,hddm_w,immediate_screened,RBF_I,radar,dataset_descriptive,0.2327578890758513,-0.22876111286785866,0.07226870053176732,-0.09439285638721145,,,0.0,0.0
E1_fixed,hddm_w,immediate_screened,SEA_A,radar,dataset_descriptive,0.7140221432815199,0.2604254900029547,0.09176036583928532,-0.2271023071416962,,,0.0,0.0
E1_fixed,hddm_w,immediate_unscreened,RBF_I,SEA_A,dataset_descriptive,-0.41590779706348374,-0.4241626794258373,0.0,0.0,,,29.166666666666664,0.0
E1_fixed,hddm_w,immediate_unscreened,RBF_I,radar,dataset_descriptive,0.25628774200061205,-0.20531364854567224,0.0,0.0,,,0.0,0.0
E1_fixed,hddm_w,immediate_unscreened,SEA_A,radar,dataset_descriptive,0.6721955390640958,0.21884903088016505,0.0,0.0,,,-29.166666666666664,0.0
E1_fixed,hddm_w,none_screened,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E1_fixed,hddm_w,none_screened,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E1_fixed,hddm_w,none_screened,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E1_fixed,hddm_w,none_unscreened,RBF_I,SEA_A,dataset_descriptive,-0.534744414503108,-0.5341626794258374,0.0,0.0,,,0.0,0.0
E1_fixed,hddm_w,none_unscreened,RBF_I,radar,dataset_descriptive,0.15391765392293716,-0.35024198188764544,0.0,0.0,,,0.0,0.0
E1_fixed,hddm_w,none_unscreened,SEA_A,radar,dataset_descriptive,0.6886620684260452,0.18392069753819196,0.0,0.0,,,0.0,0.0
E1_fixed,hellinger,confirmed_screened,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E1_fixed,hellinger,confirmed_screened,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,0.04402064424310459,,,-8.333333333333334,-15833.333333333343
E1_fixed,hellinger,confirmed_screened,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.18111484033513067,,,-8.333333333333334,-15833.333333333343
E1_fixed,hellinger,confirmed_unscreened,RBF_I,SEA_A,dataset_descriptive,-0.534744414503108,-0.5341626794258374,0.0,0.0,,,0.0,0.0
E1_fixed,hellinger,confirmed_unscreened,RBF_I,radar,dataset_descriptive,0.15391765392293716,-0.35024198188764544,0.0,0.0,,,-4.166666666666667,-7916.6666666666715
E1_fixed,hellinger,confirmed_unscreened,SEA_A,radar,dataset_descriptive,0.6886620684260452,0.18392069753819196,0.0,0.0,,,-4.166666666666667,-7916.6666666666715
E1_fixed,hellinger,immediate_screened,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E1_fixed,hellinger,immediate_screened,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.010681724748475396,-0.04745020413018919,,,0.0,0.0
E1_fixed,hellinger,immediate_screened,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.2735205548876789,-0.2725856887084245,,,0.0,0.0
E1_fixed,hellinger,immediate_unscreened,RBF_I,SEA_A,dataset_descriptive,-0.534744414503108,-0.5341626794258374,0.0,0.0,,,0.0,0.0
E1_fixed,hellinger,immediate_unscreened,RBF_I,radar,dataset_descriptive,0.13087196176666288,-0.4026255138486421,0.0,0.0,,,-8.333333333333334,0.0
E1_fixed,hellinger,immediate_unscreened,SEA_A,radar,dataset_descriptive,0.6656163762697709,0.1315371655771953,0.0,0.0,,,-8.333333333333334,0.0
E1_fixed,hellinger,none_screened,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E1_fixed,hellinger,none_screened,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E1_fixed,hellinger,none_screened,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E1_fixed,hellinger,none_unscreened,RBF_I,SEA_A,dataset_descriptive,-0.534744414503108,-0.5341626794258374,0.0,0.0,,,0.0,0.0
E1_fixed,hellinger,none_unscreened,RBF_I,radar,dataset_descriptive,0.15391765392293716,-0.35024198188764544,0.0,0.0,,,0.0,0.0
E1_fixed,hellinger,none_unscreened,SEA_A,radar,dataset_descriptive,0.6886620684260452,0.18392069753819196,0.0,0.0,,,0.0,0.0
E2_RL,adwin,RL_2state,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,adwin,RL_2state,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E2_RL,adwin,RL_2state,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
