experiment,stream,condition,mode,level,detector,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,RL_2state,error_rule,policy,-0.009464331495199207,-0.007922450933461112,0.2773931324456903,-0.20085208233604596,,,11.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,RL_2state,none_screened,policy,-0.00394650139478081,-0.0037338439444711824,-0.22449894884372812,0.1507036859741503,,,16.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,RL_2state,selected_map,policy,-0.0012863531840811016,-0.0008855911919579684,0.10037841625788368,-0.056668262326471985,,,-7.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,RL_4state,confirmed_screened,policy,0.004550041720280618,0.00278602202010525,-0.18144358794674137,0.1335758736237434,,,11.0,-22166.666666666657
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,RL_4state,error_rule,policy,-0.0054187624869167506,-0.005088559119195812,0.1844989488437281,-0.12798468166586885,,,6.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,RL_4state,none_screened,policy,9.906761350164661e-05,-0.0008999521302058833,-0.3173931324456903,0.2235710866443274,,,11.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,RL_4state,selected_map,policy,0.0027592158242013554,0.0019483006223073307,0.007484232655921519,0.01619913834370512,,,-12.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,confirmed_screened,error_rule,policy,-0.009968804207197368,-0.007874581139301062,0.3659425367904695,-0.26156055528961225,,,-5.0,22166.666666666657
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,confirmed_screened,none_screened,policy,-0.004450974106778971,-0.003685974150311133,-0.13594954449894892,0.089995213020584,,,0.0,22166.666666666657
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,confirmed_screened,selected_map,policy,-0.0017908258960792622,-0.0008377213977979192,0.1889278206026629,-0.11737673528003828,,,-23.333333333333332,22166.666666666657
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,error_rule,none_screened,policy,0.005517830100418397,0.004188606988989929,-0.5018920812894184,0.35155576831019625,,,5.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,error_rule,selected_map,policy,0.008177978311118106,0.007036859741503143,-0.1770147161878066,0.14418382000957397,,,-18.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hddm_w,none_screened,selected_map,policy,0.0026601482106997087,0.002848252752513214,0.3248773651016118,-0.20737194830062228,,,-23.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,RL_2state,RL_4state,policy,0.0007205664422726965,0.001254188606989004,-0.0017659425367905213,-0.018793681187170896,,,1.6666666666666679,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,RL_2state,confirmed_screened,policy,-0.004398379376345463,-0.004116802297750133,-0.22692361597757538,0.1635184298707516,,,13.666666666666668,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,RL_2state,error_rule,policy,-0.00991620947676386,-0.008305409286740062,0.27496846531184305,-0.18803733843944465,,,8.666666666666668,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,RL_2state,none_screened,policy,-0.004398379376345463,-0.004116802297750133,-0.22692361597757538,0.1635184298707516,,,13.666666666666668,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,RL_2state,selected_map,policy,-0.00991620947676386,-0.008305409286740062,0.27496846531184305,-0.18803733843944465,,,8.666666666666668,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,RL_4state,confirmed_screened,policy,-0.005118945818618159,-0.005370990904739137,-0.22515767344078486,0.1823121110579225,,,12.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,RL_4state,error_rule,policy,-0.010636775919036556,-0.009559597893729066,0.27673440784863357,-0.16924365725227375,,,7.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,RL_4state,none_screened,policy,-0.005118945818618159,-0.005370990904739137,-0.22515767344078486,0.1823121110579225,,,12.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,RL_4state,selected_map,policy,-0.010636775919036556,-0.009559597893729066,0.27673440784863357,-0.16924365725227375,,,7.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,confirmed_screened,error_rule,policy,-0.005517830100418397,-0.004188606988989929,0.5018920812894184,-0.35155576831019625,,,-5.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,confirmed_screened,none_screened,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,confirmed_screened,selected_map,policy,-0.005517830100418397,-0.004188606988989929,0.5018920812894184,-0.35155576831019625,,,-5.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,error_rule,none_screened,policy,0.005517830100418397,0.004188606988989929,-0.5018920812894184,0.35155576831019625,,,5.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,error_rule,selected_map,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s118__concept__severe,concept,severe,hellinger,none_screened,selected_map,policy,-0.005517830100418397,-0.004188606988989929,0.5018920812894184,-0.35155576831019625,,,-5.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,RL_2state,RL_4state,policy,-0.0026370942894090588,-0.0022051739518286206,0.06906710310965625,-0.06756779518275224,,,-0.33333333333333215,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,RL_2state,confirmed_screened,policy,-0.0076777619118196805,-0.006968777876895649,0.10158989946223984,-0.10571416540340245,,,21.666666666666668,-3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,RL_2state,error_rule,policy,-0.0066901179026909174,-0.005612845673505729,0.24760346036941777,-0.23943068890011798,,,13.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,RL_2state,none_screened,policy,0.007030748049425495,0.005859054415700338,-0.046995557633855545,0.047540845544887966,,,23.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,RL_2state,selected_map,policy,-0.0066901179026909174,-0.005612845673505729,0.24760346036941777,-0.23943068890011798,,,13.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,RL_4state,confirmed_screened,policy,-0.005040667622410622,-0.004763603925067028,0.032522796352583594,-0.038146370220650205,,,22.0,-3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,RL_4state,error_rule,policy,-0.004053023613281859,-0.003407671721677108,0.17853635725976152,-0.17186289371736574,,,13.666666666666668,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,RL_4state,none_screened,policy,0.009667842338834554,0.008064228367528958,-0.11606266074351179,0.11510864072764021,,,23.666666666666668,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,RL_4state,selected_map,policy,-0.004053023613281859,-0.003407671721677108,0.17853635725976152,-0.17186289371736574,,,13.666666666666668,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,confirmed_screened,error_rule,policy,0.000987644009128763,0.0013559322033899202,0.14601356090717793,-0.13371652349671553,,,-8.333333333333334,3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,confirmed_screened,none_screened,policy,0.014708509961245175,0.012827832292595986,-0.14858545709609539,0.15325501094829042,,,1.6666666666666667,3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,confirmed_screened,selected_map,policy,0.000987644009128763,0.0013559322033899202,0.14601356090717793,-0.13371652349671553,,,-8.333333333333334,3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,error_rule,none_screened,policy,0.013720865952116412,0.011471900089206066,-0.2945990180032733,0.28697153444500595,,,10.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,error_rule,selected_map,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,adwin,none_screened,selected_map,policy,-0.013720865952116412,-0.011471900089206066,0.2945990180032733,-0.28697153444500595,,,-10.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,RL_2state,RL_4state,policy,0.0009213270002470519,0.0007921498661909165,-0.013420621931260257,0.013584301835944057,,,2.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,RL_2state,confirmed_screened,policy,0.007030748049425495,0.005859054415700338,-0.046995557633855545,0.047540845544887966,,,23.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,RL_2state,error_rule,policy,-0.0066901179026909174,-0.005612845673505729,0.24760346036941777,-0.23943068890011798,,,13.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,RL_2state,none_screened,policy,0.007030748049425495,0.005859054415700338,-0.046995557633855545,0.047540845544887966,,,23.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,RL_2state,selected_map,policy,-0.0066901179026909174,-0.005612845673505729,0.24760346036941777,-0.23943068890011798,,,13.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,RL_4state,confirmed_screened,policy,0.006109421049178443,0.005066904549509421,-0.03357493570259529,0.03395654370894391,,,21.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,RL_4state,error_rule,policy,-0.007611444902937969,-0.006404995539696645,0.26102408230067803,-0.25301499073606204,,,11.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,RL_4state,none_screened,policy,0.006109421049178443,0.005066904549509421,-0.03357493570259529,0.03395654370894391,,,21.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,RL_4state,selected_map,policy,-0.007611444902937969,-0.006404995539696645,0.26102408230067803,-0.25301499073606204,,,11.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,confirmed_screened,error_rule,policy,-0.013720865952116412,-0.011471900089206066,0.2945990180032733,-0.28697153444500595,,,-10.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,confirmed_screened,none_screened,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,confirmed_screened,selected_map,policy,-0.013720865952116412,-0.011471900089206066,0.2945990180032733,-0.28697153444500595,,,-10.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,error_rule,none_screened,policy,0.013720865952116412,0.011471900089206066,-0.2945990180032733,0.28697153444500595,,,10.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,error_rule,selected_map,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,d3_oof,none_screened,selected_map,policy,-0.013720865952116412,-0.011471900089206066,0.2945990180032733,-0.28697153444500595,,,-10.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,RL_2state,RL_4state,policy,-0.00284436364477203,-0.0024371097234612282,0.030301613280336648,-0.030545730166750884,,,0.6666666666666679,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,RL_2state,confirmed_screened,policy,-0.0037419445372792737,-0.0036610169491525513,0.07823240589198033,-0.0819184773454607,,,29.333333333333332,-6333.333333333343
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,RL_2state,error_rule,policy,-0.0027543005281505106,-0.002305084745762631,0.22424596679915826,-0.21563500084217624,,,21.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,RL_2state,none_screened,policy,0.010966565423965902,0.009166815343443435,-0.07035305120411506,0.07133653360282971,,,31.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,RL_2state,selected_map,policy,-0.00766141307416679,-0.006426404995539703,0.046785129763853184,-0.04757874347313462,,,-17.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,RL_4state,confirmed_screened,policy,-0.0008975808925072437,-0.001223907225691323,0.04793079261164368,-0.05137274717870982,,,28.666666666666664,-6333.333333333343
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,RL_4state,error_rule,policy,9.006311662151933e-05,0.0001320249776985971,0.1939443535188216,-0.18508927067542535,,,20.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,RL_4state,none_screened,policy,0.013810929068737932,0.011603925066904663,-0.1006546644844517,0.1018822637695806,,,30.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,RL_4state,selected_map,policy,-0.00481704942939476,-0.003989295272078475,0.016483516483516536,-0.017033013306383737,,,-18.000000000000004,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,confirmed_screened,error_rule,policy,0.000987644009128763,0.0013559322033899202,0.14601356090717793,-0.13371652349671553,,,-8.333333333333334,6333.333333333343
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,confirmed_screened,none_screened,policy,0.014708509961245175,0.012827832292595986,-0.14858545709609539,0.15325501094829042,,,1.6666666666666667,6333.333333333343
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,confirmed_screened,selected_map,policy,-0.003919468536887516,-0.0027653880463871516,-0.031447276128127144,0.034339733872326084,,,-46.66666666666667,6333.333333333343
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,error_rule,none_screened,policy,0.013720865952116412,0.011471900089206066,-0.2945990180032733,0.28697153444500595,,,10.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,error_rule,selected_map,policy,-0.004907112546016279,-0.004121320249777072,-0.17746083703530507,0.16805625736904162,,,-38.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hddm_w,none_screened,selected_map,policy,-0.01862797849813269,-0.015593220338983138,0.11713818096796824,-0.11891527707596433,,,-48.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,RL_2state,RL_4state,policy,-0.0011561151946524184,-0.0009241748438895137,-0.029740472293663833,0.030646791308741816,,,-7.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,RL_2state,confirmed_screened,policy,0.00800801637911519,0.006676181980374674,-0.08010287584755671,0.08158160687215771,,,24.666666666666668,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,RL_2state,error_rule,policy,-0.005712849573001222,-0.004795718108831393,0.2144961421557166,-0.20538992757284824,,,14.666666666666668,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,RL_2state,none_screened,policy,0.00800801637911519,0.006676181980374674,-0.08010287584755671,0.08158160687215771,,,24.666666666666668,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,RL_2state,selected_map,policy,-0.00947296158329336,-0.00807850133809107,0.21578209025017536,-0.20515832912245235,,,13.000000000000002,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,RL_4state,confirmed_screened,policy,0.009164131573767609,0.007600356824264187,-0.050362403553892876,0.05093481556341589,,,32.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,RL_4state,error_rule,policy,-0.0045567343783488035,-0.003871543264941879,0.24423661444938044,-0.23603671888159006,,,22.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,RL_4state,none_screened,policy,0.009164131573767609,0.007600356824264187,-0.050362403553892876,0.05093481556341589,,,32.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,RL_4state,selected_map,policy,-0.008316846388640942,-0.007154326494201557,0.2455225625438392,-0.23580512043119417,,,20.333333333333336,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,confirmed_screened,error_rule,policy,-0.013720865952116412,-0.011471900089206066,0.2945990180032733,-0.28697153444500595,,,-10.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,confirmed_screened,none_screened,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,confirmed_screened,selected_map,policy,-0.01748097796240855,-0.014754683318465744,0.29588496609773207,-0.28673993599461006,,,-11.666666666666666,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,error_rule,none_screened,policy,0.013720865952116412,0.011471900089206066,-0.2945990180032733,0.28697153444500595,,,10.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,error_rule,selected_map,policy,-0.003760112010292138,-0.003282783229259678,0.0012859480944587554,0.00023159845039588678,,,-1.666666666666666,0.0
E2_RL,SEA_A,SEA_A__s118__instance__moderate,instance,moderate,hellinger,none_screened,selected_map,policy,-0.01748097796240855,-0.014754683318465744,0.29588496609773207,-0.28673993599461006,,,-11.666666666666666,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,RL_2state,RL_4state,policy,-0.0050916124858149114,-0.004192685102586968,0.04262640449438204,-0.044558718010045406,,,1.3333333333333321,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,RL_2state,confirmed_screened,policy,-0.004081630320668328,-0.0029759143621765904,0.07650280898876405,-0.07846448218129637,,,15.666666666666666,-3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,RL_2state,error_rule,policy,-0.015981600426861586,-0.013716324710080219,0.15564606741573034,-0.1651183927290122,,,12.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,RL_2state,none_screened,policy,0.0062284645795392946,0.0047314897413024415,-0.10839887640449442,0.10850035876584546,,,17.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,RL_2state,selected_map,policy,-0.015981600426861586,-0.013716324710080219,0.15564606741573034,-0.1651183927290122,,,12.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,RL_4state,confirmed_screened,policy,0.0010099821651465835,0.0012167707404103778,0.033876404494382006,-0.03390576417125096,,,14.333333333333334,-3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,RL_4state,error_rule,policy,-0.010889987941046675,-0.00952363960749325,0.1130196629213483,-0.12055967471896678,,,11.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,RL_4state,none_screened,policy,0.011320077065354206,0.00892417484388941,-0.15102528089887646,0.15305907677589087,,,16.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,RL_4state,selected_map,policy,-0.010889987941046675,-0.00952363960749325,0.1130196629213483,-0.12055967471896678,,,11.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,confirmed_screened,error_rule,policy,-0.011899970106193258,-0.010740410347903628,0.07914325842696629,-0.08665391054771582,,,-3.333333333333333,3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,confirmed_screened,none_screened,policy,0.010310094900207623,0.007707404103479032,-0.18490168539325846,0.18696484094714183,,,1.6666666666666667,3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,confirmed_screened,selected_map,policy,-0.011899970106193258,-0.010740410347903628,0.07914325842696629,-0.08665391054771582,,,-3.333333333333333,3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,error_rule,none_screened,policy,0.02221006500640088,0.01844781445138266,-0.26404494382022475,0.27361875149485765,,,5.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,error_rule,selected_map,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,adwin,none_screened,selected_map,policy,-0.02221006500640088,-0.01844781445138266,0.26404494382022475,-0.27361875149485765,,,-5.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,RL_2state,RL_4state,policy,0.00020117254704332677,0.00010704727921495572,-0.01379213483146069,0.013480028701267688,,,2.666666666666666,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,RL_2state,confirmed_screened,policy,-0.005762290957004201,-0.004813559322033867,-0.08992977528089885,0.0920688830423344,,,15.666666666666666,-3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,RL_2state,error_rule,policy,-0.015981600426861586,-0.013716324710080219,0.15564606741573034,-0.16511839272901213,,,12.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,RL_2state,none_screened,policy,0.0062284645795392946,0.0047314897413024415,-0.10839887640449442,0.10850035876584552,,,17.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,RL_2state,selected_map,policy,-0.015981600426861586,-0.013716324710080219,0.15564606741573034,-0.16511839272901213,,,12.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,RL_4state,confirmed_screened,policy,-0.005963463504047528,-0.0049206066012488225,-0.07613764044943816,0.07858885434106672,,,13.0,-3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,RL_4state,error_rule,policy,-0.016182772973904913,-0.013823371989295175,0.16943820224719103,-0.17859842143027982,,,9.666666666666666,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,RL_4state,none_screened,policy,0.006027292032495968,0.004624442462087486,-0.09460674157303373,0.09502033006457783,,,14.666666666666666,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,RL_4state,selected_map,policy,-0.016182772973904913,-0.013823371989295175,0.16943820224719103,-0.17859842143027982,,,9.666666666666666,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,confirmed_screened,error_rule,policy,-0.010219309469857385,-0.008902765388046352,0.2455758426966292,-0.25718727577134654,,,-3.333333333333333,3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,confirmed_screened,none_screened,policy,0.011990755536543496,0.009545049063336308,-0.018469101123595566,0.016431475723511113,,,1.6666666666666667,3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,confirmed_screened,selected_map,policy,-0.010219309469857385,-0.008902765388046352,0.2455758426966292,-0.25718727577134654,,,-3.333333333333333,3166.6666666666715
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,error_rule,none_screened,policy,0.02221006500640088,0.01844781445138266,-0.26404494382022475,0.27361875149485765,,,5.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,error_rule,selected_map,policy,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,d3_oof,none_screened,selected_map,policy,-0.02221006500640088,-0.01844781445138266,0.26404494382022475,-0.27361875149485765,,,-5.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,RL_2state,RL_4state,policy,-0.00479138546183655,-0.0039714540588758895,0.0795786516853933,-0.08196125328868697,,,1.6666666666666679,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,RL_2state,confirmed_screened,policy,0.0010245859610943375,0.0010954504906334206,0.008567415730337147,-0.01525950729490555,,,18.0,-6333.333333333343
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,RL_2state,error_rule,policy,-0.01102512739015371,-0.009502230151650193,0.10765449438202251,-0.11784262138244439,,,16.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,RL_2state,none_screened,policy,0.01118493761624717,0.008945584299732467,-0.15639044943820224,0.15577613011241326,,,21.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,RL_2state,selected_map,policy,-0.00899182569994672,-0.007504014272970538,0.09908707865168542,-0.09803874671131307,,,-10.333333333333332,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,RL_4state,confirmed_screened,policy,0.005815971422930888,0.00506690454950931,-0.07101123595505615,0.06670174599378142,,,16.333333333333332,-6333.333333333343
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,RL_4state,error_rule,policy,-0.00623374192831716,-0.005530776092774303,0.028075842696629216,-0.035881368093757415,,,14.666666666666664,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,RL_4state,none_screened,policy,0.01597632307808372,0.012917038358608357,-0.23596910112359554,0.23773738340110023,,,19.666666666666664,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,RL_4state,selected_map,policy,-0.00420044023811017,-0.003532560214094649,0.019508426966292125,-0.0160774934226261,,,-12.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,confirmed_screened,error_rule,policy,-0.012049713351248048,-0.010597680642283613,0.09908707865168537,-0.10258311408753884,,,-1.6666666666666665,6333.333333333343
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,confirmed_screened,none_screened,policy,0.010160351655152833,0.007850133809099047,-0.16495786516853939,0.1710356374073188,,,3.3333333333333335,6333.333333333343
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,confirmed_screened,selected_map,policy,-0.010016411661041058,-0.008599464763603959,0.09051966292134828,-0.08277923941640752,,,-28.333333333333332,6333.333333333343
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,error_rule,none_screened,policy,0.02221006500640088,0.01844781445138266,-0.26404494382022475,0.27361875149485765,,,5.0,0.0
E2_RL,SEA_A,SEA_A__s118__instance__severe,instance,severe,hddm_w,error_rule,selected_map,policy,0.00203330169020699,0.0019982158786796544,-0.008567415730337091,0.019803874671131316,,,-26.666666666666664,0.0
