experiment,detector,method,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
E1_fixed,hellinger,none_screened,SEA_A,radar,dataset_descriptive,0.6173489378497894,0.06437382256983404,-0.11343041461227266,0.08284435958853584,,,0.0,0.24179118910979014
E1_fixed,hellinger,none_unscreened,RBF_I,SEA_A,dataset_descriptive,-0.3229325721542161,-0.33014048370292226,0.0,0.0,,,0.0,0.0
E1_fixed,hellinger,none_unscreened,RBF_I,radar,dataset_descriptive,0.24658582256002398,-0.2843514094124263,0.0,0.0,,,0.0,0.24179118910979014
E1_fixed,hellinger,none_unscreened,SEA_A,radar,dataset_descriptive,0.5695183947142402,0.045789074290495946,0.0,0.0,,,0.0,0.24179118910979014
E2_RL,adwin,RL_2state,RBF_I,SEA_A,dataset_descriptive,-0.361064259251333,-0.3660661565901763,-0.13351358881255682,0.10721818791707721,,,6.4857142857142875,0.0
E2_RL,adwin,RL_2state,RBF_I,radar,dataset_descriptive,0.3021396494165559,-0.17509137157823274,-0.08056594106224091,0.006690627036423646,,,-10.206251831938342,0.24179118910979014
E2_RL,adwin,RL_2state,SEA_A,radar,dataset_descriptive,0.6632039086678889,0.19097478501194354,0.05294764775031591,-0.10052756088065357,,,-16.69196611765263,0.24179118910979014
E2_RL,adwin,RL_4state,RBF_I,SEA_A,dataset_descriptive,-0.36190747679034085,-0.36643336630905987,0.06855074212441581,-0.05344548858209636,,,-11.895238095238096,0.0
E2_RL,adwin,RL_4state,RBF_I,radar,dataset_descriptive,0.3064549506040909,-0.18906500569232443,-0.0479692376051033,-0.006751954960353579,,,-9.111461198435563,0.24179118910979014
E2_RL,adwin,RL_4state,SEA_A,radar,dataset_descriptive,0.6683624273944317,0.17736836061673544,-0.11651997972951911,0.04669353362174278,,,2.7837768968025323,0.24179118910979014
E2_RL,adwin,confirmed_screened,RBF_I,SEA_A,dataset_descriptive,-0.35957930272264527,-0.36325190930322404,0.008053136782143921,-0.05635842437163896,,,0.7142857142857144,4071.428571428565
E2_RL,adwin,confirmed_screened,RBF_I,radar,dataset_descriptive,0.31265682986699045,-0.19987235320668284,-0.17201247850833679,0.08069240209406056,,,-3.7945821009384457,-6426.472286288641
E2_RL,adwin,confirmed_screened,SEA_A,radar,dataset_descriptive,0.6722361325896358,0.1633795560965412,-0.1800656152904807,0.13705082646569952,,,-4.508867815224161,-10497.900857717206
E2_RL,adwin,error_rule,RBF_I,SEA_A,dataset_descriptive,-0.37007877172196113,-0.37318523160031947,0.05596479643831542,-0.10060666930134521,,,3.0,0.0
