stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,resets,training_visits,seconds,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,policy,guarded,detector,status,folder,rows,accepted_training_visits,accepted_refit_rows,pending_candidate,audit_rows_reserved
RBF_I,splice,moderate,115.0,1439472368.0,,RBF_I__s115,RBF_I__s115__splice__moderate,3,68400,2.98056679101137,47514,0.5380519425853433,0.529939129061493,8536,6654,0.7795220243673852,47514,11418,0.24030811971208485,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s115__splice__moderate/confirmed_screened,,,,,
RBF_I,splice,moderate,115.0,1439472368.0,,RBF_I__s115,RBF_I__s115__splice__moderate,4,64600,2.423818667011801,47514,0.5595192995748621,0.5537099557197904,8536,8536,1.0,47514,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s115__splice__moderate/confirmed_unscreened,60000.0,64600.0,11400.0,True,3000.0
RBF_I,splice,moderate,115.0,1439472368.0,,RBF_I__s115,RBF_I__s115__splice__moderate,18,57000,2.490155125007732,47514,0.5543629246116933,0.5459957269632192,8536,2143,0.2510543580131209,47514,19257,0.40529107210506377,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s115__splice__moderate/immediate_screened,60000.0,31350.0,17100.0,False,3000.0
RBF_I,splice,moderate,115.0,1439472368.0,,RBF_I__s115,RBF_I__s115__splice__moderate,39,57000,2.2790497920068447,47514,0.5346213747527044,0.5265436262970242,8536,8536,1.0,47514,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s115__splice__moderate/immediate_unscreened,60000.0,57000.0,37050.0,False,3000.0
RBF_I,splice,severe,115.0,1488950345.0,,RBF_I__s115,RBF_I__s115__splice__severe,3,70300,3.0452665420016274,41807,0.5346233884277752,0.5246917551555143,14243,7654,0.5373867864916099,41807,12411,0.29686416150405437,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s115__splice__severe/confirmed_screened,,,,,
RBF_I,splice,severe,115.0,1488950345.0,,RBF_I__s115,RBF_I__s115__splice__severe,4,64600,2.4953090410272125,41807,0.5513191570789581,0.54307708151953,14243,14243,1.0,41807,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s115__splice__severe/confirmed_unscreened,60000.0,64600.0,11400.0,True,3000.0
RBF_I,splice,severe,115.0,1488950345.0,,RBF_I__s115,RBF_I__s115__splice__severe,19,57000,2.4899131249985658,41807,0.5524433707273901,0.5456856889745907,14243,1437,0.10089166608158394,41807,17594,0.4208386155428517,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s115__splice__severe/immediate_screened,60000.0,26600.0,18050.0,False,3000.0
RBF_I,splice,severe,115.0,1488950345.0,,RBF_I__s115,RBF_I__s115__splice__severe,41,57000,2.289049957995303,41807,0.5253426459683785,0.5152303961855508,14243,14243,1.0,41807,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s115__splice__severe/immediate_unscreened,60000.0,57000.0,38950.0,False,3000.0
RBF_I,clean,none,116.0,,,RBF_I__s116,RBF_I__s116__clean__none,4,66500,2.9300276249996386,56050,0.5254950936663693,0.5173675208622115,0,0,,56050,16150,0.288135593220339,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__clean__none/confirmed_screened,,,,,
RBF_I,clean,none,116.0,,,RBF_I__s116,RBF_I__s116__clean__none,2,60800,2.3287459169805516,56050,0.5584834968777876,0.5542054753024583,0,0,,56050,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__clean__none/confirmed_unscreened,60000.0,60800.0,5700.0,False,3000.0
RBF_I,clean,none,116.0,,,RBF_I__s116,RBF_I__s116__clean__none,14,57000,2.4734439580061007,56050,0.5543443354148082,0.548786442284836,0,0,,56050,23750,0.423728813559322,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__clean__none/immediate_screened,60000.0,33250.0,13300.0,False,3000.0
RBF_I,clean,none,116.0,,,RBF_I__s116,RBF_I__s116__clean__none,26,57000,2.2587657920084894,56050,0.5508652988403211,0.54568409560324,0,0,,56050,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__clean__none/immediate_unscreened,60000.0,57000.0,24700.0,False,3000.0
RBF_I,concept,moderate,116.0,3612327157.0,,RBF_I__s116,RBF_I__s116__concept__moderate,3,66500,2.9591329999966547,47500,0.5145684210526316,0.5105048442102463,8550,6071,0.7100584795321637,47500,12721,0.2678105263157895,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__concept__moderate/confirmed_screened,,,,,
RBF_I,concept,moderate,116.0,3612327157.0,,RBF_I__s116,RBF_I__s116__concept__moderate,3,62700,2.4600485829869285,47500,0.5460842105263158,0.5430860751701065,8550,8550,1.0,47500,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__concept__moderate/confirmed_unscreened,60000.0,62700.0,8550.0,True,3000.0
RBF_I,concept,moderate,116.0,3612327157.0,,RBF_I__s116,RBF_I__s116__concept__moderate,18,57000,2.453519041009713,47500,0.5361052631578948,0.5302077406687314,8550,2292,0.2680701754385965,47500,20342,0.4282526315789474,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__concept__moderate/immediate_screened,60000.0,30400.0,17100.0,False,3000.0
RBF_I,concept,moderate,116.0,3612327157.0,,RBF_I__s116,RBF_I__s116__concept__moderate,38,57000,2.252917832985986,47500,0.5213052631578947,0.5171161503090129,8550,8550,1.0,47500,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__concept__moderate/immediate_unscreened,60000.0,57000.0,36100.0,False,3000.0
RBF_I,concept,severe,116.0,87307388.0,,RBF_I__s116,RBF_I__s116__concept__severe,2,66500,3.072337166988291,41806,0.5558293067980673,0.5508743829315124,14244,11252,0.7899466442010671,41806,4608,0.1102234129072382,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__concept__severe/confirmed_screened,,,,,
RBF_I,concept,severe,116.0,87307388.0,,RBF_I__s116,RBF_I__s116__concept__severe,6,68400,2.515156500012381,41806,0.5150456872219299,0.5104463558983845,14244,14244,1.0,41806,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__concept__severe/confirmed_unscreened,60000.0,68400.0,17100.0,False,3000.0
RBF_I,concept,severe,116.0,87307388.0,,RBF_I__s116,RBF_I__s116__concept__severe,18,57000,2.478083207999589,41806,0.5298521743290436,0.5255368761648039,14244,2377,0.16687728166245436,41806,18533,0.44330957278859495,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__concept__severe/immediate_screened,60000.0,26600.0,17100.0,False,3000.0
RBF_I,concept,severe,116.0,87307388.0,,RBF_I__s116,RBF_I__s116__concept__severe,42,57000,2.286960249999538,41806,0.5034923216763144,0.5002254966198253,14244,14244,1.0,41806,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__concept__severe/immediate_unscreened,60000.0,57000.0,39900.0,False,3000.0
RBF_I,instance,moderate,116.0,2934809029.0,,RBF_I__s116,RBF_I__s116__instance__moderate,3,68400,2.9611755829973845,56050,0.5106155218554862,0.49991829073072347,8561,6675,0.779698633337227,47489,10464,0.22034576428225483,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__instance__moderate/confirmed_screened,,,,,
RBF_I,instance,moderate,116.0,2934809029.0,,RBF_I__s116,RBF_I__s116__instance__moderate,4,64600,2.417088500020327,56050,0.5248349687778769,0.5146068760385591,8561,8561,1.0,47489,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__instance__moderate/confirmed_unscreened,60000.0,64600.0,11400.0,False,3000.0
RBF_I,instance,moderate,116.0,2934809029.0,,RBF_I__s116,RBF_I__s116__instance__moderate,19,57000,2.4819505830237176,56050,0.5336485280999108,0.5231300451538565,8561,4775,0.5577619436981661,47489,20914,0.44039672345174674,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__instance__moderate/immediate_screened,60000.0,32300.0,18050.0,False,3000.0
RBF_I,instance,moderate,116.0,2934809029.0,,RBF_I__s116,RBF_I__s116__instance__moderate,31,57000,2.2787591670057736,56050,0.5187867975022301,0.5108426266079745,8561,8561,1.0,47489,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__instance__moderate/immediate_unscreened,60000.0,57000.0,29450.0,False,3000.0
RBF_I,instance,severe,116.0,1132950715.0,,RBF_I__s116,RBF_I__s116__instance__severe,3,62700,2.8111294580012327,56050,0.44988403211418376,0.4275894504262195,14248,9665,0.6783408197641775,41802,13467,0.32216161906128893,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__instance__severe/confirmed_screened,,,,,
RBF_I,instance,severe,116.0,1132950715.0,,RBF_I__s116,RBF_I__s116__instance__severe,3,62700,2.358651042013662,56050,0.5006601248884924,0.48996082920641,14248,14248,1.0,41802,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__instance__severe/confirmed_unscreened,60000.0,62700.0,8550.0,False,3000.0
RBF_I,instance,severe,116.0,1132950715.0,,RBF_I__s116,RBF_I__s116__instance__severe,17,57000,2.4167659170052502,56050,0.4930776092774309,0.4800463721315713,14248,6503,0.456414935429534,41802,22655,0.5419597148461797,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__instance__severe/immediate_screened,60000.0,26600.0,16150.0,False,3000.0
RBF_I,instance,severe,116.0,1132950715.0,,RBF_I__s116,RBF_I__s116__instance__severe,33,57000,2.1374305409844965,56050,0.4609812667261374,0.4427377524264131,14248,14248,1.0,41802,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__instance__severe/immediate_unscreened,60000.0,57000.0,31350.0,False,3000.0
RBF_I,splice,moderate,116.0,2889189400.0,,RBF_I__s116,RBF_I__s116__splice__moderate,1,68400,3.0883738749980694,47517,0.5455100279899825,0.5435930360910382,8533,5478,0.6419782022735263,47517,10245,0.21560704589936233,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__splice__moderate/confirmed_screened,,,,,
RBF_I,splice,moderate,116.0,2889189400.0,,RBF_I__s116,RBF_I__s116__splice__moderate,5,66500,2.4368985000182875,47517,0.5227181850706063,0.5166793933258655,8533,8533,1.0,47517,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__splice__moderate/confirmed_unscreened,60000.0,66500.0,14250.0,False,3000.0
RBF_I,splice,moderate,116.0,2889189400.0,,RBF_I__s116,RBF_I__s116__splice__moderate,19,57000,2.4263622500002384,47517,0.5349664330660606,0.5291941775605045,8533,1617,0.18949958982772763,47517,21584,0.4542374308142349,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__splice__moderate/immediate_screened,60000.0,28500.0,18050.0,False,3000.0
RBF_I,splice,moderate,116.0,2889189400.0,,RBF_I__s116,RBF_I__s116__splice__moderate,34,57000,2.2638151250139344,47517,0.5176463160553065,0.5127187795298503,8533,8533,1.0,47517,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__splice__moderate/immediate_unscreened,60000.0,57000.0,32300.0,False,3000.0
RBF_I,splice,severe,116.0,51810913.0,,RBF_I__s116,RBF_I__s116__splice__severe,3,72200,3.095890208001947,41774,0.5390194858045675,0.534615990185231,14276,8219,0.5757214906136172,41774,8193,0.19612677742136256,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__splice__severe/confirmed_screened,,,,,
RBF_I,splice,severe,116.0,51810913.0,,RBF_I__s116,RBF_I__s116__splice__severe,6,68400,2.504077582998434,41774,0.5015799301000622,0.4962356310479964,14276,14276,1.0,41774,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__splice__severe/confirmed_unscreened,60000.0,68400.0,17100.0,False,3000.0
RBF_I,splice,severe,116.0,51810913.0,,RBF_I__s116,RBF_I__s116__splice__severe,21,57000,2.4584458750032354,41774,0.5214008713553885,0.5151585133734775,14276,5055,0.3540907817315775,41774,14529,0.34780006702733757,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__splice__severe/immediate_screened,60000.0,33250.0,19950.0,False,3000.0
RBF_I,splice,severe,116.0,51810913.0,,RBF_I__s116,RBF_I__s116__splice__severe,37,57000,2.2713626670010854,41774,0.498659453248432,0.4939921881170773,14276,14276,1.0,41774,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s116__splice__severe/immediate_unscreened,60000.0,57000.0,35150.0,False,3000.0
RBF_I,clean,none,117.0,,,RBF_I__s117,RBF_I__s117__clean__none,2,60800,2.9247270000050776,56050,0.564371097234612,0.5614956627311563,0,0,,56050,12350,0.22033898305084745,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__clean__none/confirmed_screened,,,,,
RBF_I,clean,none,117.0,,,RBF_I__s117,RBF_I__s117__clean__none,5,66500,2.448258042015368,56050,0.5312221231043711,0.52666858204654,0,0,,56050,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__clean__none/confirmed_unscreened,60000.0,66500.0,14250.0,False,3000.0
RBF_I,clean,none,117.0,,,RBF_I__s117,RBF_I__s117__clean__none,25,57000,2.4288909169845283,56050,0.5427297056199821,0.5398975457306072,0,0,,56050,19950,0.3559322033898305,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__clean__none/immediate_screened,60000.0,37050.0,23750.0,False,3000.0
RBF_I,clean,none,117.0,,,RBF_I__s117,RBF_I__s117__clean__none,36,57000,2.270234417024767,56050,0.5435325602140946,0.5400032498223215,0,0,,56050,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__clean__none/immediate_unscreened,60000.0,57000.0,34200.0,False,3000.0
RBF_I,concept,moderate,117.0,1695553040.0,,RBF_I__s117,RBF_I__s117__concept__moderate,5,70300,3.0561990830028662,47497,0.5154851885382234,0.5093402467704035,8553,5298,0.6194317783233954,47497,10045,0.2114870412868181,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__concept__moderate/confirmed_screened,,,,,
RBF_I,concept,moderate,117.0,1695553040.0,,RBF_I__s117,RBF_I__s117__concept__moderate,5,66500,2.4371343750099186,47497,0.5211065962060761,0.5151757596324615,8553,8553,1.0,47497,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__concept__moderate/confirmed_unscreened,60000.0,66500.0,14250.0,False,3000.0
RBF_I,concept,moderate,117.0,1695553040.0,,RBF_I__s117,RBF_I__s117__concept__moderate,27,57000,2.442756709002424,47497,0.5321599258900562,0.5284045706218872,8553,3085,0.3606921547994856,47497,18282,0.38490852053813923,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__concept__moderate/immediate_screened,60000.0,33250.0,25650.0,False,3000.0
RBF_I,concept,moderate,117.0,1695553040.0,,RBF_I__s117,RBF_I__s117__concept__moderate,44,57000,2.2553883749933448,47497,0.5192538476114281,0.5135471387294562,8553,8553,1.0,47497,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__concept__moderate/immediate_unscreened,60000.0,57000.0,41800.0,False,3000.0
RBF_I,concept,severe,117.0,4269849707.0,,RBF_I__s117,RBF_I__s117__concept__severe,3,68400,2.977511167002376,41821,0.4933645776045527,0.4856703471610848,14229,9817,0.6899290182022629,41821,9838,0.2352406685636403,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__concept__severe/confirmed_screened,,,,,
RBF_I,concept,severe,117.0,4269849707.0,,RBF_I__s117,RBF_I__s117__concept__severe,3,62700,2.3817975409911014,41821,0.5473087683221348,0.5430372783017303,14229,14229,1.0,41821,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__concept__severe/confirmed_unscreened,60000.0,62700.0,8550.0,True,3000.0
RBF_I,concept,severe,117.0,4269849707.0,,RBF_I__s117,RBF_I__s117__concept__severe,22,57000,2.4252851249766536,41821,0.5235168934267473,0.5186084139396275,14229,2683,0.18855857755288497,41821,16004,0.3826785586188757,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__concept__severe/immediate_screened,60000.0,29450.0,20900.0,False,3000.0
RBF_I,concept,severe,117.0,4269849707.0,,RBF_I__s117,RBF_I__s117__concept__severe,48,57000,2.2824195419962052,41821,0.502857416130652,0.4968571843309132,14229,14229,1.0,41821,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__concept__severe/immediate_unscreened,60000.0,57000.0,45600.0,False,3000.0
RBF_I,instance,moderate,117.0,670137400.0,,RBF_I__s117,RBF_I__s117__instance__moderate,3,62700,2.9081418340065284,56050,0.5253523639607494,0.5237332773990288,8540,6776,0.7934426229508197,47510,9636,0.20282045885076827,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__instance__moderate/confirmed_screened,,,,,
RBF_I,instance,moderate,117.0,670137400.0,,RBF_I__s117,RBF_I__s117__instance__moderate,3,62700,2.34876766600064,56050,0.5379304192685103,0.5357392060000713,8540,8540,1.0,47510,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__instance__moderate/confirmed_unscreened,60000.0,62700.0,8550.0,False,3000.0
RBF_I,instance,moderate,117.0,670137400.0,,RBF_I__s117,RBF_I__s117__instance__moderate,18,57000,2.464744917000644,56050,0.5286351471900089,0.5266229373866245,8540,6234,0.7299765807962529,47510,12894,0.27139549568511895,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__instance__moderate/immediate_screened,60000.0,41800.0,17100.0,False,3000.0
RBF_I,instance,moderate,117.0,670137400.0,,RBF_I__s117,RBF_I__s117__instance__moderate,30,57000,2.2376854160102084,56050,0.5288849241748439,0.5274864504286739,8540,8540,1.0,47510,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__instance__moderate/immediate_unscreened,60000.0,57000.0,28500.0,False,3000.0
RBF_I,instance,severe,117.0,2977372565.0,,RBF_I__s117,RBF_I__s117__instance__severe,3,68400,2.9927259589894675,56050,0.5038537020517395,0.49968923904021106,14283,9174,0.6423020373871036,41767,14841,0.3553283692867575,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__instance__severe/confirmed_screened,,,,,
RBF_I,instance,severe,117.0,2977372565.0,,RBF_I__s117,RBF_I__s117__instance__severe,2,60800,2.310790249990532,56050,0.5244067796610169,0.5221216639138762,14283,14283,1.0,41767,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__instance__severe/confirmed_unscreened,60000.0,60800.0,5700.0,True,3000.0
RBF_I,instance,severe,117.0,2977372565.0,,RBF_I__s117,RBF_I__s117__instance__severe,19,57000,2.4615178339881822,56050,0.5071186440677966,0.50567993968757,14283,7995,0.5597563537072043,41767,18412,0.4408264898125314,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__instance__severe/immediate_screened,60000.0,32300.0,18050.0,False,3000.0
RBF_I,instance,severe,117.0,2977372565.0,,RBF_I__s117,RBF_I__s117__instance__severe,35,57000,2.235285707982257,56050,0.49985727029438004,0.4997076929114092,14283,14283,1.0,41767,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__instance__severe/immediate_unscreened,60000.0,57000.0,33250.0,False,3000.0
RBF_I,splice,moderate,117.0,559821452.0,,RBF_I__s117,RBF_I__s117__splice__moderate,2,68400,3.0337845830072183,47507,0.535036941924348,0.5300640696265677,8543,4572,0.5351749970736275,47507,13129,0.2763592733702402,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__splice__moderate/confirmed_screened,,,,,
RBF_I,splice,moderate,117.0,559821452.0,,RBF_I__s117,RBF_I__s117__splice__moderate,4,64600,2.4401259169972036,47507,0.536489359462816,0.5315930441128736,8543,8543,1.0,47507,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__splice__moderate/confirmed_unscreened,60000.0,64600.0,11400.0,True,3000.0
RBF_I,splice,moderate,117.0,559821452.0,,RBF_I__s117,RBF_I__s117__splice__moderate,29,57000,2.5317039169894997,47507,0.5287010335319006,0.5247528368593336,8543,3778,0.4422334074681025,47507,17085,0.3596312122424064,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__splice__moderate/immediate_screened,60000.0,35150.0,27550.0,False,3000.0
RBF_I,splice,moderate,117.0,559821452.0,,RBF_I__s117,RBF_I__s117__splice__moderate,45,57000,2.2933163749985397,47507,0.5202601721851516,0.5149041778982717,8543,8543,1.0,47507,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__splice__moderate/immediate_unscreened,60000.0,57000.0,42750.0,False,3000.0
RBF_I,splice,severe,117.0,3664738830.0,,RBF_I__s117,RBF_I__s117__splice__severe,1,64600,3.0446658750006463,41836,0.5430012429486567,0.5417956476374668,14214,8472,0.5960320810468552,41836,12308,0.29419638588775215,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__splice__severe/confirmed_screened,,,,,
RBF_I,splice,severe,117.0,3664738830.0,,RBF_I__s117,RBF_I__s117__splice__severe,5,66500,2.4453202500008047,41836,0.5198632756477675,0.5137254495363395,14214,14214,1.0,41836,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__splice__severe/confirmed_unscreened,60000.0,66500.0,14250.0,False,3000.0
RBF_I,splice,severe,117.0,3664738830.0,,RBF_I__s117,RBF_I__s117__splice__severe,22,57000,2.4273601250024512,41836,0.5206998757051343,0.5157362469018525,14214,3516,0.24736175601519628,41836,16852,0.40281097619275263,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__splice__severe/immediate_screened,60000.0,29450.0,20900.0,False,3000.0
RBF_I,splice,severe,117.0,3664738830.0,,RBF_I__s117,RBF_I__s117__splice__severe,41,57000,2.239939624996623,41836,0.49682091978200593,0.4898775877755942,14214,14214,1.0,41836,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s117__splice__severe/immediate_unscreened,60000.0,57000.0,38950.0,False,3000.0
RBF_I,clean,none,118.0,,,RBF_I__s118,RBF_I__s118__clean__none,3,68400,2.787941291986499,56050,0.5647992863514719,0.5532806901228908,0,0,,56050,11400,0.2033898305084746,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s118__clean__none/confirmed_screened,,,,,
RBF_I,clean,none,118.0,,,RBF_I__s118,RBF_I__s118__clean__none,3,62700,2.3735374590032734,56050,0.5572167707404103,0.5454659388250955,0,0,,56050,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s118__clean__none/confirmed_unscreened,60000.0,62700.0,8550.0,False,3000.0
RBF_I,clean,none,118.0,,,RBF_I__s118,RBF_I__s118__clean__none,16,57000,2.479255207988899,56050,0.5576628010704728,0.5480482853725108,0,0,,56050,24700,0.4406779661016949,,,immediate,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s118__clean__none/immediate_screened,60000.0,32300.0,15200.0,False,3000.0
RBF_I,clean,none,118.0,,,RBF_I__s118,RBF_I__s118__clean__none,27,57000,2.2196647910168394,56050,0.5588046387154326,0.55123706362924,0,0,,56050,0,0.0,,,immediate,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s118__clean__none/immediate_unscreened,60000.0,57000.0,25650.0,False,3000.0
RBF_I,concept,moderate,118.0,3840731115.0,,RBF_I__s118,RBF_I__s118__concept__moderate,1,68400,2.876847749983426,47513,0.5939637572874792,0.5855265835815766,8537,6289,0.7366756471828512,47513,12952,0.27259907814703344,,,confirmed,True,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s118__concept__moderate/confirmed_screened,,,,,
RBF_I,concept,moderate,118.0,3840731115.0,,RBF_I__s118,RBF_I__s118__concept__moderate,5,66500,2.4493001670052763,47513,0.547829015216888,0.5359937522505692,8537,8537,1.0,47513,0,0.0,,,confirmed,False,hddm_w,complete,results/per_dataset_study/fixed_responses/runs/RBF_I/hddm_w/RBF_I__s118__concept__moderate/confirmed_unscreened,60000.0,66500.0,14250.0,False,3000.0
