stream,detector,arm,mode,level,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
RBF_I,adwin,q_alarm_persistence_27,clean,none,0.05,1,0.5628239749638583,0.5661076419863217,,0.17514124293785313,0.0,57000.0,2.968543402666304,,
RBF_I,adwin,q_alarm_persistence_27,concept,moderate,0.05,1,0.5427019708044191,0.5463379055020028,0.6482568242585965,0.2500147241022886,0.0,57000.0,2.9229631530033657,,
RBF_I,adwin,q_alarm_persistence_27,concept,severe,0.05,1,0.53313518045604,0.5365598376235649,0.6544739267074489,0.24588507149384597,0.0,57000.0,2.8955624173298324,,
RBF_I,adwin,q_alarm_persistence_27,instance,moderate,0.05,1,0.5582206462037187,0.563788284269997,0.800961825811596,0.19750694207508188,0.0,57000.0,2.9336714443343226,,
RBF_I,adwin,q_alarm_persistence_27,instance,severe,0.05,1,0.5022853643518714,0.5081593815046089,0.771864931650352,0.23283504090540744,0.0,57000.0,2.862863735999175,,
RBF_I,adwin,q_alarm_persistence_27,splice,moderate,0.05,1,0.5384057866820443,0.5415330133666788,0.7087482971819311,0.24758770866759847,0.0,57000.0,2.8930589166654195,,
RBF_I,adwin,q_alarm_persistence_27,splice,severe,0.05,1,0.5217376995133554,0.5276411724801768,0.5719997450126385,0.21772560813383027,0.0,57000.0,2.8970715273268675,,
RBF_I,adwin,q_alarm_persistence_7,clean,none,0.05,1,0.5489676652374912,0.5539577757954207,,0.384180790960452,19.0,57000.0,2.5283772083300087,,
RBF_I,adwin,q_alarm_persistence_7,concept,moderate,0.05,1,0.540221644321669,0.5448977511200346,0.4261420644362917,0.39003482118311866,18.333333333333332,57000.0,2.5550762776692864,,
RBF_I,adwin,q_alarm_persistence_7,concept,severe,0.05,1,0.5308126603470192,0.5368176357541262,0.27549429865403785,0.39714337433090624,21.0,57000.0,2.5452816390024964,,
RBF_I,adwin,q_alarm_persistence_7,instance,moderate,0.05,1,0.52875818708985,0.5342016057091882,0.5534980109823265,0.44629627855480614,20.666666666666668,57000.0,2.513159028002216,,
RBF_I,adwin,q_alarm_persistence_7,instance,severe,0.05,1,0.504848477560195,0.5110199226880762,0.5506893492520556,0.44531090598478235,21.666666666666668,57000.0,2.5185410833316078,,
RBF_I,adwin,q_alarm_persistence_7,splice,moderate,0.05,1,0.5310851926296394,0.5369651707702859,0.5039200801911784,0.3774021038736088,21.0,57000.0,2.5391894996670694,,
RBF_I,adwin,q_alarm_persistence_7,splice,severe,0.05,1,0.5273341615212273,0.5337413721950791,0.3474483844967608,0.3988172813356978,20.0,57000.0,2.534503013996679,,
RBF_I,adwin,selected_map,clean,none,0.05,1,0.5628239749638583,0.5661076419863217,,0.17514124293785313,0.0,57000.0,3.0152636943287994,,
RBF_I,adwin,selected_map,concept,moderate,0.05,1,0.5427019708044191,0.5463379055020028,0.6482568242585965,0.2500147241022886,0.0,57000.0,2.942302986329499,,
RBF_I,adwin,selected_map,concept,severe,0.05,1,0.53313518045604,0.5365598376235649,0.6544739267074489,0.24588507149384597,0.0,57000.0,2.9230575276645445,,
RBF_I,adwin,selected_map,instance,moderate,0.05,1,0.5582206462037187,0.563788284269997,0.800961825811596,0.19750694207508188,0.0,57000.0,2.9791973193302206,,
RBF_I,adwin,selected_map,instance,severe,0.05,1,0.5022853643518714,0.5081593815046089,0.771864931650352,0.23283504090540744,0.0,57000.0,2.8744232916651526,,
RBF_I,adwin,selected_map,splice,moderate,0.05,1,0.5384057866820443,0.5415330133666788,0.7087482971819311,0.24758770866759847,0.0,57000.0,2.902397444001205,,
RBF_I,adwin,selected_map,splice,severe,0.05,1,0.5217376995133554,0.5276411724801768,0.5719997450126385,0.21772560813383027,0.0,57000.0,2.9123656803324898,,
RBF_I,d3_oof,confirmed,clean,none,0.05,1,0.5706764291306925,0.5737139458816533,,0.20903954802259886,0.3333333333333333,58266.666666666664,3.02063977799844,,
RBF_I,d3_oof,confirmed,concept,moderate,0.05,1,0.564199956918169,0.5672978354196331,0.6258338544672056,0.25264649140341194,0.3333333333333333,58900.0,3.028967458002929,,
RBF_I,d3_oof,confirmed,concept,severe,0.05,1,0.53313518045604,0.5365598376235649,0.6544739267074489,0.24588507149384597,0.0,57000.0,3.0534530973333553,,
