stream,detector,arm,mode,level,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
RBF_I,adwin,no_reset,splice,moderate,0.05,5,0.5238443360684928,0.5294577597591744,0.5135640902739846,0.42845407829165183,0.0,57000.0,2.6010852836014235,,
RBF_I,adwin,no_reset,splice,severe,0.01,1,0.5327324727944044,0.5363954144488339,0.8144257402550835,0.12312323640568693,0.0,57000.0,2.6908640834037216,,
RBF_I,adwin,no_reset,splice,severe,0.01,5,0.5370935753827678,0.5411428009852357,0.6474706493598091,0.14348773647443114,0.0,57000.0,2.664895358000649,,
RBF_I,adwin,no_reset,splice,severe,0.02,1,0.5388216003156571,0.5425621300996669,0.7112396334204756,0.18790857733756564,0.0,57000.0,2.698260250000749,,
RBF_I,adwin,no_reset,splice,severe,0.02,5,0.5313159394416895,0.5371423315403335,0.6469999149048846,0.17514065432904405,0.0,57000.0,2.6311396664008497,,
RBF_I,adwin,no_reset,splice,severe,0.05,1,0.5306200057111,0.5365696418738538,0.6373265430598944,0.25817539291999625,0.0,57000.0,2.8002294331992745,,
RBF_I,adwin,no_reset,splice,severe,0.05,5,0.5148011969003715,0.5207476316585649,0.5925940352896508,0.37928503141785525,0.0,57000.0,2.649603083403781,,
RBF_I,adwin,q_alarm_17,clean,none,0.01,1,0.5600123613859516,0.5637609277430865,,0.10169491525423728,0.0,57000.0,2.766400466597406,,
RBF_I,adwin,q_alarm_17,clean,none,0.01,5,0.5620937882503889,0.5646458519179304,,0.2,0.0,57000.0,2.7133936750004066,,
RBF_I,adwin,q_alarm_17,clean,none,0.02,1,0.5715787385040181,0.5746404995539697,,0.1423728813559322,0.0,57000.0,2.789648966601817,,
RBF_I,adwin,q_alarm_17,clean,none,0.02,5,0.550659601933012,0.5543300624442462,,0.288135593220339,0.0,57000.0,2.690036066796165,,
RBF_I,adwin,q_alarm_17,clean,none,0.05,1,0.5576023644552077,0.5601677074041035,,0.1864406779661017,0.0,57000.0,2.925108825400821,,
RBF_I,adwin,q_alarm_17,clean,none,0.05,5,0.5273225282194122,0.531693131132917,,0.33559322033898303,0.0,57000.0,2.6567154497955925,,
RBF_I,adwin,q_alarm_17,concept,moderate,0.01,1,0.5478470458092206,0.5509337062906615,0.8572396296354972,0.12630930888407393,0.0,57000.0,2.674346016603522,,
RBF_I,adwin,q_alarm_17,concept,moderate,0.01,5,0.541828916972521,0.5454636050700544,0.6744278539959319,0.201406385712874,0.0,57000.0,2.643875266809482,,
RBF_I,adwin,q_alarm_17,concept,moderate,0.02,1,0.5445373660276978,0.547795071207309,0.8149841795291373,0.13871038570881278,0.0,57000.0,2.676415366609581,,
RBF_I,adwin,q_alarm_17,concept,moderate,0.02,5,0.542542730473244,0.5456939543472203,0.6701506236301594,0.26863086434469724,0.0,57000.0,2.636653774807928,,
RBF_I,adwin,q_alarm_17,concept,moderate,0.05,1,0.5456248556696359,0.5487909172093777,0.7284493206070548,0.2671223735811253,0.0,57000.0,2.830268166604219,,
RBF_I,adwin,q_alarm_17,concept,moderate,0.05,5,0.5263148261902625,0.5300948986430184,0.6052794011049006,0.3449507148529847,0.0,57000.0,2.641967166797258,,
RBF_I,adwin,q_alarm_17,concept,severe,0.01,1,0.5588461647027453,0.5614286430535643,0.7541510101786283,0.15710541457758062,0.0,57000.0,2.7141828913940116,,
RBF_I,adwin,q_alarm_17,concept,severe,0.01,5,0.5284137833606973,0.532196282249813,0.679303233335467,0.20431571265175547,0.0,57000.0,2.648453450005036,,
