stream,detector,arm,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
RBF_I,d3_oof,error_rule,0.01,1,0.5307250602553397,0.5372197442759441,0.7553782871555562,0.21722711320437504,11.0,57000.0,2.587048194662202,,
RBF_I,d3_oof,error_rule,0.01,5,0.526494440172073,0.5331103181683021,0.7050791882478563,0.2851175475347105,8.333333333333332,57000.0,2.585256548326773,,
RBF_I,d3_oof,error_rule,0.02,1,0.5299518281224999,0.5364079690752304,0.6818171918415549,0.29630300371208895,9.833333333333332,57000.0,2.5904193889970584,,
RBF_I,d3_oof,error_rule,0.02,5,0.5214903509348177,0.5276330657151354,0.5873752476521806,0.38414765022906017,8.166666666666668,57000.0,2.588974291832225,,
RBF_I,d3_oof,error_rule,0.05,1,0.5289297892556135,0.5358400237882842,0.5891437903152102,0.36653632539552267,7.666666666666666,57000.0,2.6629892223281786,,
RBF_I,d3_oof,error_rule,0.05,5,0.5210731736571724,0.5277609277430866,0.5363007992397462,0.46885476916902025,6.333333333333333,57000.0,2.662983722160182,,
RBF_I,d3_oof,no_reset,0.01,1,0.5453584423772999,0.5494528694617902,0.874892440495262,0.11003064776532812,0.0,57000.0,2.8945029098346517,,
RBF_I,d3_oof,no_reset,0.01,5,0.5377095875855431,0.5423966696402023,0.7525677037277347,0.21206179190567787,0.0,57000.0,2.8342202571705757,,
RBF_I,d3_oof,no_reset,0.02,1,0.5391705735452393,0.5450817722271781,0.7899555974215687,0.16932019751265898,0.0,57000.0,2.8861921523299925,,
RBF_I,d3_oof,no_reset,0.02,5,0.5363112338503169,0.541900089206066,0.6953962928820311,0.2853923397461837,0.0,57000.0,2.822519513831746,,
RBF_I,d3_oof,no_reset,0.05,1,0.5325546696578649,0.5371335117454653,0.771864931650352,0.20398814192163028,0.0,57000.0,2.9344824376676115,,
RBF_I,d3_oof,no_reset,0.05,5,0.517481293529104,0.5230686886708296,0.6954706484766993,0.31930381395035584,0.0,57000.0,2.819591840006372,,
RBF_I,d3_oof,q_alarm_persistence_17,0.01,1,0.5307250602553397,0.5372197442759441,0.7553782871555562,0.21722711320437504,11.0,57000.0,2.5562656596691036,,
RBF_I,d3_oof,q_alarm_persistence_17,0.01,5,0.5264987717731296,0.5331192387749033,0.7050791882478563,0.28229268877764835,8.333333333333332,57000.0,2.5801073541661026,,
RBF_I,d3_oof,q_alarm_persistence_17,0.02,1,0.5299518281224999,0.5364079690752304,0.6818171918415549,0.29630300371208895,9.833333333333332,57000.0,2.592383888666518,,
RBF_I,d3_oof,q_alarm_persistence_17,0.02,5,0.5214903509348177,0.5276330657151354,0.5873752476521806,0.38414765022906017,8.166666666666668,57000.0,2.5978243679952966,,
RBF_I,d3_oof,q_alarm_persistence_17,0.05,1,0.5289297892556135,0.5358400237882842,0.5891437903152102,0.36653632539552267,7.666666666666666,57000.0,2.648381152835403,,
RBF_I,d3_oof,q_alarm_persistence_17,0.05,5,0.5156083070285399,0.5233244127267321,0.5180760191536521,0.4884113848744295,5.833333333333334,57000.0,2.6375547846691916,,
RBF_I,d3_oof,q_alarm_persistence_27,0.01,1,0.5156237857595668,0.5210466845078798,0.6607364709642322,0.2711393062104665,25.666666666666664,57000.0,2.503500958157626,,
RBF_I,d3_oof,q_alarm_persistence_27,0.01,5,0.5139712648779033,0.5196134403806125,0.6230944159200198,0.3411220622320671,24.166666666666668,57000.0,2.474783742834309,,
RBF_I,d3_oof,q_alarm_persistence_27,0.02,1,0.5165028279451007,0.5219565863812072,0.5734561706616271,0.35262689323085067,23.0,57000.0,2.515511402836031,,
RBF_I,d3_oof,q_alarm_persistence_27,0.02,5,0.511995142232988,0.5172048765982753,0.583793071859089,0.394836227961019,22.0,57000.0,2.4659466179922065,,
RBF_I,d3_oof,q_alarm_persistence_27,0.05,1,0.518734988637313,0.5243740707701456,0.5690225935376906,0.3980331624908063,18.833333333333332,57000.0,2.5959201803319347,,
RBF_I,d3_oof,q_alarm_persistence_27,0.05,5,0.5114487604381898,0.5166190900981267,0.42646644184524113,0.5277523009220486,15.166666666666666,57000.0,2.58251579865464,,
RBF_I,d3_oof,q_alarm_persistence_7,0.01,1,0.538284944687498,0.5431370799881059,0.8576268593610678,0.11845129749500612,0.3333333333333333,57000.0,2.9677766943398938,,
RBF_I,d3_oof,q_alarm_persistence_7,0.01,5,0.5343823605611648,0.53907225691347,0.7373842861720544,0.2208372890908205,0.0,57000.0,2.930966250001802,,
RBF_I,d3_oof,q_alarm_persistence_7,0.02,1,0.5360199217694206,0.5408950341956587,0.7724794604198842,0.1861795400629708,0.3333333333333333,57000.0,2.9676757429939853,,
RBF_I,d3_oof,q_alarm_persistence_7,0.02,5,0.525969949018869,0.5321290514421648,0.7007537699548366,0.2909922529231004,0.16666666666666666,57000.0,2.8955205766639365,,
RBF_I,d3_oof,q_alarm_persistence_7,0.05,1,0.5338319311887645,0.5388432946773714,0.7189479483654576,0.229058644622126,0.5,57000.0,2.9833721320004165,,
RBF_I,d3_oof,q_alarm_persistence_7,0.05,5,0.5163322582239391,0.5213559322033898,0.6866974873312753,0.331033782808116,0.0,57000.0,2.943052395998772,,
