dataset,series,category,mode,level,profile,metric,mean,sd,defined,realizations
RBF,adwin,3,concept,moderate,immediate_unscreened,roc_auc,0.7682640350532858,0.0206444154769089,3,3
RBF,adwin,4,concept,severe,confirmed_screened,accuracy,0.6280898630136459,0.0425749723254079,3,3
RBF,adwin,4,concept,severe,confirmed_screened,macro_f1,0.6267015126781822,0.0418390739868269,3,3
RBF,adwin,4,concept,severe,confirmed_screened,macro_recall,0.6278201431640502,0.0419354305562809,3,3
RBF,adwin,4,concept,severe,confirmed_screened,roc_auc,0.8371975221530207,0.023703097237963,3,3
RBF,adwin,4,concept,severe,confirmed_unscreened,accuracy,0.6094466275598652,0.0277579551964196,3,3
RBF,adwin,4,concept,severe,confirmed_unscreened,macro_f1,0.6070775789358853,0.0258787653234968,3,3
RBF,adwin,4,concept,severe,confirmed_unscreened,macro_recall,0.6068866206456106,0.024230416974707,3,3
RBF,adwin,4,concept,severe,confirmed_unscreened,roc_auc,0.8235124363031789,0.0162388929331358,3,3
RBF,adwin,4,concept,severe,immediate_screened,accuracy,0.5594562998173874,0.049995294856232,3,3
RBF,adwin,4,concept,severe,immediate_screened,macro_f1,0.5551433349106764,0.048287731466037,3,3
RBF,adwin,4,concept,severe,immediate_screened,macro_recall,0.5556624115416868,0.0456115000705191,3,3
RBF,adwin,4,concept,severe,immediate_screened,roc_auc,0.7912942548420943,0.0295183804534793,3,3
RBF,adwin,4,concept,severe,immediate_unscreened,accuracy,0.5269694872788275,0.0297749212530515,3,3
RBF,adwin,4,concept,severe,immediate_unscreened,macro_f1,0.5207254013755495,0.0259075250667091,3,3
RBF,adwin,4,concept,severe,immediate_unscreened,macro_recall,0.520075587045157,0.0224455513991002,3,3
RBF,adwin,4,concept,severe,immediate_unscreened,roc_auc,0.7681526535501941,0.0159805521565571,3,3
RBF,adwin,5,splice,moderate,confirmed_screened,accuracy,0.646713343143733,0.0109875435959497,3,3
RBF,adwin,5,splice,moderate,confirmed_screened,macro_f1,0.6446829923701629,0.0102790846103971,3,3
RBF,adwin,5,splice,moderate,confirmed_screened,macro_recall,0.6444130592394788,0.0089630374473092,3,3
RBF,adwin,5,splice,moderate,confirmed_screened,roc_auc,0.8489306817442578,0.0075040162826417,3,3
RBF,adwin,5,splice,moderate,confirmed_unscreened,accuracy,0.6135438895926382,0.0250000453030281,3,3
RBF,adwin,5,splice,moderate,confirmed_unscreened,macro_f1,0.6110095817853225,0.0222348807140148,3,3
RBF,adwin,5,splice,moderate,confirmed_unscreened,macro_recall,0.6096831885025379,0.0196040071707887,3,3
RBF,adwin,5,splice,moderate,confirmed_unscreened,roc_auc,0.827075062968011,0.0113884320181941,3,3
RBF,adwin,5,splice,moderate,immediate_screened,accuracy,0.5421921056712841,0.0236018236624713,3,3
RBF,adwin,5,splice,moderate,immediate_screened,macro_f1,0.5369612841197324,0.0198829148741556,3,3
RBF,adwin,5,splice,moderate,immediate_screened,macro_recall,0.5356857861124923,0.0167759738520836,3,3
RBF,adwin,5,splice,moderate,immediate_screened,roc_auc,0.777446391932358,0.0125858601222891,3,3
RBF,adwin,5,splice,moderate,immediate_unscreened,accuracy,0.5300582172143075,0.033423884072901,3,3
RBF,adwin,5,splice,moderate,immediate_unscreened,macro_f1,0.5236356974366935,0.029771721918642,3,3
RBF,adwin,5,splice,moderate,immediate_unscreened,macro_recall,0.5227293801898928,0.0260122244246224,3,3
RBF,adwin,5,splice,moderate,immediate_unscreened,roc_auc,0.7706263270525212,0.0203294285972312,3,3
RBF,adwin,6,splice,severe,confirmed_screened,accuracy,0.6394901047272037,0.020838832294319,3,3
RBF,adwin,6,splice,severe,confirmed_screened,macro_f1,0.6369989865651325,0.0214649369873423,3,3
RBF,adwin,6,splice,severe,confirmed_screened,macro_recall,0.6358087531437757,0.021313570528747,3,3
RBF,adwin,6,splice,severe,confirmed_screened,roc_auc,0.8439044170542834,0.0152069754163953,3,3
RBF,adwin,6,splice,severe,confirmed_unscreened,accuracy,0.5990685053934306,0.0338842488237621,3,3
RBF,adwin,6,splice,severe,confirmed_unscreened,macro_f1,0.596048314866466,0.0321731480801473,3,3
RBF,adwin,6,splice,severe,confirmed_unscreened,macro_recall,0.5950677835375225,0.0301797355109164,3,3
RBF,adwin,6,splice,severe,confirmed_unscreened,roc_auc,0.819176630938428,0.0200763477467932,3,3
RBF,adwin,6,splice,severe,immediate_screened,accuracy,0.569108109477391,0.0419936242452834,3,3
RBF,adwin,6,splice,severe,immediate_screened,macro_f1,0.5648673820128516,0.0408019653150352,3,3
RBF,adwin,6,splice,severe,immediate_screened,macro_recall,0.5631581632454183,0.0373531148396845,3,3
RBF,adwin,6,splice,severe,immediate_screened,roc_auc,0.796297665305776,0.027921195729242,3,3
RBF,adwin,6,splice,severe,immediate_unscreened,accuracy,0.526791710668483,0.0303064091908686,3,3
RBF,adwin,6,splice,severe,immediate_unscreened,macro_f1,0.5201082762442183,0.0267956590319982,3,3
RBF,adwin,6,splice,severe,immediate_unscreened,macro_recall,0.5191311132562628,0.0229984333099933,3,3
RBF,adwin,6,splice,severe,immediate_unscreened,roc_auc,0.767932867967973,0.0188598460830266,3,3
RBF,d3_oof,0,clean,none,confirmed_screened,accuracy,0.658164878199938,0.0283606294110088,3,3
RBF,d3_oof,0,clean,none,confirmed_screened,macro_f1,0.6554834960970349,0.0292125945970013,3,3
RBF,d3_oof,0,clean,none,confirmed_screened,macro_recall,0.6541783999459626,0.0293227652405286,3,3
RBF,d3_oof,0,clean,none,confirmed_screened,roc_auc,0.8533035218124473,0.0196434356651488,3,3
RBF,d3_oof,0,clean,none,confirmed_unscreened,accuracy,0.6496521381181509,0.0302557218245696,3,3
RBF,d3_oof,0,clean,none,confirmed_unscreened,macro_f1,0.6478681662405233,0.0308537290285146,3,3
RBF,d3_oof,0,clean,none,confirmed_unscreened,macro_recall,0.647064687879528,0.0297712804035841,3,3
RBF,d3_oof,0,clean,none,confirmed_unscreened,roc_auc,0.8509540011458938,0.0188894242774863,3,3
RBF,d3_oof,0,clean,none,immediate_screened,accuracy,0.6657616949939679,0.01879252466648,3,3
RBF,d3_oof,0,clean,none,immediate_screened,macro_f1,0.6637495635538376,0.0202194925752014,3,3
RBF,d3_oof,0,clean,none,immediate_screened,macro_recall,0.6631371268679253,0.0201867661615764,3,3
RBF,d3_oof,0,clean,none,immediate_screened,roc_auc,0.8567961703794925,0.01344348494385,3,3
RBF,d3_oof,0,clean,none,immediate_unscreened,accuracy,0.582271761773136,0.0330372258876095,3,3
RBF,d3_oof,0,clean,none,immediate_unscreened,macro_f1,0.5789107625884133,0.0316623763044874,3,3
RBF,d3_oof,0,clean,none,immediate_unscreened,macro_recall,0.577710581356,0.0306842377251233,3,3
RBF,d3_oof,0,clean,none,immediate_unscreened,roc_auc,0.8110284554624104,0.0205194437749257,3,3
RBF,d3_oof,1,instance,moderate,confirmed_screened,accuracy,0.6407790570971529,0.0143131967605792,3,3
RBF,d3_oof,1,instance,moderate,confirmed_screened,macro_f1,0.6398492179022002,0.0124988686810359,3,3
RBF,d3_oof,1,instance,moderate,confirmed_screened,macro_recall,0.6404488276146808,0.0131690724597345,3,3
RBF,d3_oof,1,instance,moderate,confirmed_screened,roc_auc,0.8424010525542268,0.0095876678303954,3,3
RBF,d3_oof,1,instance,moderate,confirmed_unscreened,accuracy,0.648566342987173,0.043784307758653,3,3
RBF,d3_oof,1,instance,moderate,confirmed_unscreened,macro_f1,0.6471710244136714,0.0436549152529769,3,3
RBF,d3_oof,1,instance,moderate,confirmed_unscreened,macro_recall,0.6460863700954143,0.0425345478732577,3,3
RBF,d3_oof,1,instance,moderate,confirmed_unscreened,roc_auc,0.8448586125210852,0.0277293234509647,3,3
RBF,d3_oof,1,instance,moderate,immediate_screened,accuracy,0.6255255972172156,0.0284876841686509,3,3
RBF,d3_oof,1,instance,moderate,immediate_screened,macro_f1,0.6234132098707544,0.0294754062422874,3,3
RBF,d3_oof,1,instance,moderate,immediate_screened,macro_recall,0.6233611066109694,0.0291634344902204,3,3
RBF,d3_oof,1,instance,moderate,immediate_screened,roc_auc,0.8321697148879384,0.0203181319338967,3,3
RBF,d3_oof,1,instance,moderate,immediate_unscreened,accuracy,0.5970022700459094,0.0227890828364203,3,3
RBF,d3_oof,1,instance,moderate,immediate_unscreened,macro_f1,0.5935086479531902,0.0205045625561157,3,3
RBF,d3_oof,1,instance,moderate,immediate_unscreened,macro_recall,0.5918779474415655,0.0184172053860975,3,3
RBF,d3_oof,1,instance,moderate,immediate_unscreened,roc_auc,0.8146383392886641,0.0155341048739482,3,3
RBF,d3_oof,2,instance,severe,confirmed_screened,accuracy,0.6188672432851435,0.0194463339540541,3,3
RBF,d3_oof,2,instance,severe,confirmed_screened,macro_f1,0.6171827903119116,0.0188512707694467,3,3
RBF,d3_oof,2,instance,severe,confirmed_screened,macro_recall,0.6171553031157784,0.0192497504322676,3,3
RBF,d3_oof,2,instance,severe,confirmed_screened,roc_auc,0.8262456031916926,0.0083719691987968,3,3
RBF,d3_oof,2,instance,severe,confirmed_unscreened,accuracy,0.6319107340082475,0.0209977397504799,3,3
RBF,d3_oof,2,instance,severe,confirmed_unscreened,macro_f1,0.6295361130000653,0.0178483371805476,3,3
RBF,d3_oof,2,instance,severe,confirmed_unscreened,macro_recall,0.6275225496713325,0.0138269684446893,3,3
RBF,d3_oof,2,instance,severe,confirmed_unscreened,roc_auc,0.8350895553050308,0.017459833152005,3,3
RBF,d3_oof,2,instance,severe,immediate_screened,accuracy,0.6052435120514007,0.0051535227228054,3,3
RBF,d3_oof,2,instance,severe,immediate_screened,macro_f1,0.6015392721770606,0.0092414769508318,3,3
RBF,d3_oof,2,instance,severe,immediate_screened,macro_recall,0.6006470072212357,0.011724037242625,3,3
RBF,d3_oof,2,instance,severe,immediate_screened,roc_auc,0.8196323377081653,0.0017282544599905,3,3
RBF,d3_oof,2,instance,severe,immediate_unscreened,accuracy,0.5517735031231988,0.0323213232817381,3,3
RBF,d3_oof,2,instance,severe,immediate_unscreened,macro_f1,0.5459918953613219,0.0250817943988122,3,3
RBF,d3_oof,2,instance,severe,immediate_unscreened,macro_recall,0.5446091652908006,0.0227420921324236,3,3
RBF,d3_oof,2,instance,severe,immediate_unscreened,roc_auc,0.7849900910781876,0.0266506940894868,3,3
RBF,d3_oof,3,concept,moderate,confirmed_screened,accuracy,0.6370601963065547,0.0291404069199136,3,3
RBF,d3_oof,3,concept,moderate,confirmed_screened,macro_f1,0.6361020594214432,0.0283201153583555,3,3
RBF,d3_oof,3,concept,moderate,confirmed_screened,macro_recall,0.6368983621363594,0.0281110752600178,3,3
RBF,d3_oof,3,concept,moderate,confirmed_screened,roc_auc,0.8426054604212622,0.0124435846940944,3,3
RBF,d3_oof,3,concept,moderate,confirmed_unscreened,accuracy,0.6573691931640436,0.0182730221576733,3,3
RBF,d3_oof,3,concept,moderate,confirmed_unscreened,macro_f1,0.6555723574348352,0.0202255094912453,3,3
RBF,d3_oof,3,concept,moderate,confirmed_unscreened,macro_recall,0.6555178321534951,0.0205142961616588,3,3
RBF,d3_oof,3,concept,moderate,confirmed_unscreened,roc_auc,0.8546051214926035,0.0125385862167008,3,3
RBF,d3_oof,3,concept,moderate,immediate_screened,accuracy,0.6304431369540323,0.0361792088598463,3,3
RBF,d3_oof,3,concept,moderate,immediate_screened,macro_f1,0.6287842493190746,0.0361909210062909,3,3
RBF,d3_oof,3,concept,moderate,immediate_screened,macro_recall,0.6287193492659834,0.0353025911351853,3,3
RBF,d3_oof,3,concept,moderate,immediate_screened,roc_auc,0.839673395390928,0.0236901619764003,3,3
RBF,d3_oof,3,concept,moderate,immediate_unscreened,accuracy,0.601227130048091,0.0357250991574212,3,3
RBF,d3_oof,3,concept,moderate,immediate_unscreened,macro_f1,0.5983201948288689,0.0341002565427963,3,3
RBF,d3_oof,3,concept,moderate,immediate_unscreened,macro_recall,0.5972219967216718,0.0315858113369329,3,3
RBF,d3_oof,3,concept,moderate,immediate_unscreened,roc_auc,0.8193797319114662,0.0233845884106912,3,3
RBF,d3_oof,4,concept,severe,confirmed_screened,accuracy,0.6606857197010673,0.0177295354788323,3,3
RBF,d3_oof,4,concept,severe,confirmed_screened,macro_f1,0.6593566917515025,0.0163234470338869,3,3
RBF,d3_oof,4,concept,severe,confirmed_screened,macro_recall,0.6594886156092953,0.0151876296385281,3,3
RBF,d3_oof,4,concept,severe,confirmed_screened,roc_auc,0.8537409465145513,0.0094393948148595,3,3
RBF,d3_oof,4,concept,severe,confirmed_unscreened,accuracy,0.6758063781069987,0.0043804456263638,3,3
RBF,d3_oof,4,concept,severe,confirmed_unscreened,macro_f1,0.6736955932537874,0.002814598244275,3,3
RBF,d3_oof,4,concept,severe,confirmed_unscreened,macro_recall,0.6725801701807393,0.0008976889027239,3,3
RBF,d3_oof,4,concept,severe,confirmed_unscreened,roc_auc,0.8636485958755497,0.0020508243704087,3,3
RBF,d3_oof,4,concept,severe,immediate_screened,accuracy,0.6440365793702103,0.0285299961298912,3,3
RBF,d3_oof,4,concept,severe,immediate_screened,macro_f1,0.6424820369831821,0.0267952503368467,3,3
RBF,d3_oof,4,concept,severe,immediate_screened,macro_recall,0.6429631666117979,0.0260382799551606,3,3
RBF,d3_oof,4,concept,severe,immediate_screened,roc_auc,0.8460740826516222,0.0119401808422552,3,3
RBF,d3_oof,4,concept,severe,immediate_unscreened,accuracy,0.5941721866928472,0.0299709639064271,3,3
RBF,d3_oof,4,concept,severe,immediate_unscreened,macro_f1,0.5908515085480289,0.0278902382324123,3,3
RBF,d3_oof,4,concept,severe,immediate_unscreened,macro_recall,0.5901532897506983,0.0260062482237942,3,3
RBF,d3_oof,4,concept,severe,immediate_unscreened,roc_auc,0.8140572193903685,0.0203412708139189,3,3
RBF,d3_oof,5,splice,moderate,confirmed_screened,accuracy,0.650737443150342,0.0299005703230143,3,3
RBF,d3_oof,5,splice,moderate,confirmed_screened,macro_f1,0.6498875626627495,0.0303266789296725,3,3
RBF,d3_oof,5,splice,moderate,confirmed_screened,macro_recall,0.6496461615612512,0.0299792217019831,3,3
RBF,d3_oof,5,splice,moderate,confirmed_screened,roc_auc,0.8495530347177853,0.0176530827134382,3,3
RBF,d3_oof,5,splice,moderate,confirmed_unscreened,accuracy,0.6600631778628357,0.0246255241499208,3,3
RBF,d3_oof,5,splice,moderate,confirmed_unscreened,macro_f1,0.6576151648202906,0.0271915574383344,3,3
RBF,d3_oof,5,splice,moderate,confirmed_unscreened,macro_recall,0.6567936036013285,0.0285613406201741,3,3
RBF,d3_oof,5,splice,moderate,confirmed_unscreened,roc_auc,0.8553121277343614,0.0144921037023881,3,3
RBF,d3_oof,5,splice,moderate,immediate_screened,accuracy,0.6583518478703531,0.0207828965595232,3,3
RBF,d3_oof,5,splice,moderate,immediate_screened,macro_f1,0.6575195386798308,0.0212292567920944,3,3
RBF,d3_oof,5,splice,moderate,immediate_screened,macro_recall,0.6568370030311782,0.0204672590841337,3,3
RBF,d3_oof,5,splice,moderate,immediate_screened,roc_auc,0.8521192790983324,0.0147615062343863,3,3
RBF,d3_oof,5,splice,moderate,immediate_unscreened,accuracy,0.5809282089767663,0.0066484204752453,3,3
RBF,d3_oof,5,splice,moderate,immediate_unscreened,macro_f1,0.5763866137635622,0.0040572327251734,3,3
RBF,d3_oof,5,splice,moderate,immediate_unscreened,macro_recall,0.5752365263128386,0.0057471313880776,3,3
RBF,d3_oof,5,splice,moderate,immediate_unscreened,roc_auc,0.8073469628549423,0.0062191930568881,3,3
RBF,d3_oof,6,splice,severe,confirmed_screened,accuracy,0.6538595273645402,0.0095019367877847,3,3
RBF,d3_oof,6,splice,severe,confirmed_screened,macro_f1,0.652606442389879,0.0083448597284064,3,3
RBF,d3_oof,6,splice,severe,confirmed_screened,macro_recall,0.6521062771163025,0.0072999089106314,3,3
RBF,d3_oof,6,splice,severe,confirmed_screened,roc_auc,0.8551423874664993,0.0091779937979873,3,3
RBF,d3_oof,6,splice,severe,confirmed_unscreened,accuracy,0.6375123771475363,0.024179207894392,3,3
RBF,d3_oof,6,splice,severe,confirmed_unscreened,macro_f1,0.6345046269114651,0.0252097179215994,3,3
RBF,d3_oof,6,splice,severe,confirmed_unscreened,macro_recall,0.6333185372799566,0.0252453027835294,3,3
RBF,d3_oof,6,splice,severe,confirmed_unscreened,roc_auc,0.8413297964388237,0.0192975655269832,3,3
RBF,d3_oof,6,splice,severe,immediate_screened,accuracy,0.6531309584753662,0.0040206400734913,3,3
RBF,d3_oof,6,splice,severe,immediate_screened,macro_f1,0.6511646123971854,0.0061143819316613,3,3
RBF,d3_oof,6,splice,severe,immediate_screened,macro_recall,0.6503066163123882,0.0075159064574252,3,3
RBF,d3_oof,6,splice,severe,immediate_screened,roc_auc,0.8525207379592407,0.0051828967750691,3,3
RBF,d3_oof,6,splice,severe,immediate_unscreened,accuracy,0.613697283456864,0.0251777077690961,3,3
RBF,d3_oof,6,splice,severe,immediate_unscreened,macro_f1,0.6105243420318972,0.024782629929202,3,3
RBF,d3_oof,6,splice,severe,immediate_unscreened,macro_recall,0.6098136233196674,0.0240762476515438,3,3
RBF,d3_oof,6,splice,severe,immediate_unscreened,roc_auc,0.8281019390051251,0.0172586850551491,3,3
RBF,hddm_w,0,clean,none,confirmed_screened,accuracy,0.6598414978610365,0.0321177125925795,3,3
RBF,hddm_w,0,clean,none,confirmed_screened,macro_f1,0.6585674381360184,0.0330471492038636,3,3
RBF,hddm_w,0,clean,none,confirmed_screened,macro_recall,0.6578417476969928,0.0321710773227794,3,3
RBF,hddm_w,0,clean,none,confirmed_screened,roc_auc,0.8543938969043946,0.0186718400423771,3,3
RBF,hddm_w,0,clean,none,confirmed_unscreened,accuracy,0.5961984965614467,0.0428981532049134,3,3
RBF,hddm_w,0,clean,none,confirmed_unscreened,macro_f1,0.5937452283860836,0.0413744411640697,3,3
RBF,hddm_w,0,clean,none,confirmed_unscreened,macro_recall,0.5918351707303314,0.0383075165276262,3,3
RBF,hddm_w,0,clean,none,confirmed_unscreened,roc_auc,0.8191405185082404,0.0232347121281196,3,3
RBF,hddm_w,0,clean,none,immediate_screened,accuracy,0.5312951695868068,0.032508759661032,3,3
RBF,hddm_w,0,clean,none,immediate_screened,macro_f1,0.5257301213055912,0.0295426139282793,3,3
RBF,hddm_w,0,clean,none,immediate_screened,macro_recall,0.5246717543151331,0.0267778733058936,3,3
RBF,hddm_w,0,clean,none,immediate_screened,roc_auc,0.7661223077438605,0.0203089116053843,3,3
RBF,hddm_w,0,clean,none,immediate_unscreened,accuracy,0.5247507731332942,0.0332665809868565,3,3
RBF,hddm_w,0,clean,none,immediate_unscreened,macro_f1,0.519002528610057,0.0305972203973898,3,3
RBF,hddm_w,0,clean,none,immediate_unscreened,macro_recall,0.5180912079990325,0.0278694443268941,3,3
RBF,hddm_w,0,clean,none,immediate_unscreened,roc_auc,0.76626619760823,0.0206915606512452,3,3
RBF,hddm_w,1,instance,moderate,confirmed_screened,accuracy,0.6219271332956945,0.0166461570603611,3,3
RBF,hddm_w,1,instance,moderate,confirmed_screened,macro_f1,0.6178758353888747,0.0220167860402704,3,3
RBF,hddm_w,1,instance,moderate,confirmed_screened,macro_recall,0.6168404262526453,0.0242346199778305,3,3
RBF,hddm_w,1,instance,moderate,confirmed_screened,roc_auc,0.8280403726664507,0.0156776676059632,3,3
RBF,hddm_w,1,instance,moderate,confirmed_unscreened,accuracy,0.5665070520446752,0.0379272887652516,3,3
RBF,hddm_w,1,instance,moderate,confirmed_unscreened,macro_f1,0.5625008961561656,0.0352903131338201,3,3
RBF,hddm_w,1,instance,moderate,confirmed_unscreened,macro_recall,0.560190025793052,0.0333170822217151,3,3
RBF,hddm_w,1,instance,moderate,confirmed_unscreened,roc_auc,0.7965695034509066,0.0264788629047465,3,3
RBF,hddm_w,1,instance,moderate,immediate_screened,accuracy,0.5257756390676525,0.0294882559427052,3,3
RBF,hddm_w,1,instance,moderate,immediate_screened,macro_f1,0.5190025743881667,0.0231147328614685,3,3
RBF,hddm_w,1,instance,moderate,immediate_screened,macro_recall,0.5174281910673845,0.0205579469622121,3,3
RBF,hddm_w,1,instance,moderate,immediate_screened,roc_auc,0.7578056820839941,0.0232734725956167,3,3
RBF,hddm_w,1,instance,moderate,immediate_unscreened,accuracy,0.5158722548212881,0.0318311074177725,3,3
RBF,hddm_w,1,instance,moderate,immediate_unscreened,macro_f1,0.5088380938537936,0.025146905258808,3,3
RBF,hddm_w,1,instance,moderate,immediate_unscreened,macro_recall,0.5071545699965386,0.0229702957958546,3,3
RBF,hddm_w,1,instance,moderate,immediate_unscreened,roc_auc,0.7562906270463866,0.0235196054611214,3,3
RBF,hddm_w,2,instance,severe,confirmed_screened,accuracy,0.5825709492255317,0.03741938111264,3,3
RBF,hddm_w,2,instance,severe,confirmed_screened,macro_f1,0.5810364321417559,0.0347756383578259,3,3
RBF,hddm_w,2,instance,severe,confirmed_screened,macro_recall,0.5812235718608557,0.0349045556972679,3,3
RBF,hddm_w,2,instance,severe,confirmed_screened,roc_auc,0.8072098706753984,0.0182502242553472,3,3
RBF,hddm_w,2,instance,severe,confirmed_unscreened,accuracy,0.5764783622080687,0.0262522352913118,3,3
RBF,hddm_w,2,instance,severe,confirmed_unscreened,macro_f1,0.5727890788956692,0.0205679910375651,3,3
RBF,hddm_w,2,instance,severe,confirmed_unscreened,macro_recall,0.5717040476614752,0.0197374926991131,3,3
RBF,hddm_w,2,instance,severe,confirmed_unscreened,roc_auc,0.8038015490444708,0.0202862160314057,3,3
RBF,hddm_w,2,instance,severe,immediate_screened,accuracy,0.5089387857116178,0.0284967242911291,3,3
RBF,hddm_w,2,instance,severe,immediate_screened,macro_f1,0.4990949601315999,0.0188862880881479,3,3
RBF,hddm_w,2,instance,severe,immediate_screened,macro_recall,0.4992107690695191,0.0186239149318863,3,3
RBF,hddm_w,2,instance,severe,immediate_screened,roc_auc,0.7470541345968104,0.0248113880583444,3,3
RBF,hddm_w,2,instance,severe,immediate_unscreened,accuracy,0.4937964754935263,0.024882033784833,3,3
RBF,hddm_w,2,instance,severe,immediate_unscreened,macro_f1,0.4835349757951587,0.0151306465773639,3,3
RBF,hddm_w,2,instance,severe,immediate_unscreened,macro_recall,0.4838693229262572,0.0150729589906328,3,3
RBF,hddm_w,2,instance,severe,immediate_unscreened,roc_auc,0.7439094732274879,0.0239589509739097,3,3
RBF,hddm_w,3,concept,moderate,confirmed_screened,accuracy,0.6013505571661214,0.0485826782066603,3,3
RBF,hddm_w,3,concept,moderate,confirmed_screened,macro_f1,0.5983886536185721,0.0467891509225902,3,3
RBF,hddm_w,3,concept,moderate,confirmed_screened,macro_recall,0.5988365520479831,0.045081038106264,3,3
RBF,hddm_w,3,concept,moderate,confirmed_screened,roc_auc,0.8190498751491265,0.0271791345435506,3,3
RBF,hddm_w,3,concept,moderate,confirmed_unscreened,accuracy,0.5768845606220053,0.027477592847069,3,3
RBF,hddm_w,3,concept,moderate,confirmed_unscreened,macro_f1,0.5734089990041156,0.0240605313400395,3,3
RBF,hddm_w,3,concept,moderate,confirmed_unscreened,macro_recall,0.5719624761136284,0.0216584816121029,3,3
RBF,hddm_w,3,concept,moderate,confirmed_unscreened,roc_auc,0.8046182235900826,0.0134604047847935,3,3
RBF,hddm_w,3,concept,moderate,immediate_screened,accuracy,0.5296182018880583,0.0311757223568805,3,3
RBF,hddm_w,3,concept,moderate,immediate_screened,macro_f1,0.5237972063272324,0.028027848303393,3,3
RBF,hddm_w,3,concept,moderate,immediate_screened,macro_recall,0.5227904255458652,0.0246252528081683,3,3
RBF,hddm_w,3,concept,moderate,immediate_screened,roc_auc,0.7646968459223139,0.0194345869923196,3,3
RBF,hddm_w,3,concept,moderate,immediate_unscreened,accuracy,0.5211260299069753,0.0331830110723864,3,3
RBF,hddm_w,3,concept,moderate,immediate_unscreened,macro_f1,0.515390228234876,0.0303793015805974,3,3
RBF,hddm_w,3,concept,moderate,immediate_unscreened,macro_recall,0.5145350277312833,0.0277156159784337,3,3
RBF,hddm_w,3,concept,moderate,immediate_unscreened,roc_auc,0.7627863921120577,0.0206905527629556,3,3
RBF,hddm_w,4,concept,severe,confirmed_screened,accuracy,0.607694386465413,0.0050574352470797,3,3
RBF,hddm_w,4,concept,severe,confirmed_screened,macro_f1,0.6037599507598685,0.0105591630363882,3,3
RBF,hddm_w,4,concept,severe,confirmed_screened,macro_recall,0.6028728930763441,0.0132077310437513,3,3
RBF,hddm_w,4,concept,severe,confirmed_screened,roc_auc,0.8222988613940253,0.0105708058088238,3,3
RBF,hddm_w,4,concept,severe,confirmed_unscreened,accuracy,0.5817277874808641,0.0385262469875981,3,3
RBF,hddm_w,4,concept,severe,confirmed_unscreened,macro_f1,0.57863809147302,0.0362576436963716,3,3
RBF,hddm_w,4,concept,severe,confirmed_unscreened,macro_recall,0.5777076154113596,0.0350906166265898,3,3
RBF,hddm_w,4,concept,severe,confirmed_unscreened,roc_auc,0.8057687225165061,0.0236256807353686,3,3
RBF,hddm_w,4,concept,severe,immediate_screened,accuracy,0.5281326789996345,0.0325572867879452,3,3
RBF,hddm_w,4,concept,severe,immediate_screened,macro_f1,0.522546284546754,0.0295456367399414,3,3
RBF,hddm_w,4,concept,severe,immediate_screened,macro_recall,0.5215215642662473,0.0265856060800899,3,3
RBF,hddm_w,4,concept,severe,immediate_screened,roc_auc,0.7634681626143828,0.0207809525612284,3,3
RBF,hddm_w,4,concept,severe,immediate_unscreened,accuracy,0.5179261395871604,0.032164861364214,3,3
RBF,hddm_w,4,concept,severe,immediate_unscreened,macro_f1,0.5121857056454077,0.0293863926052237,3,3
RBF,hddm_w,4,concept,severe,immediate_unscreened,macro_recall,0.511459285609779,0.026775993062881,3,3
RBF,hddm_w,4,concept,severe,immediate_unscreened,roc_auc,0.7600739519240723,0.0204737864474901,3,3
RBF,hddm_w,5,splice,moderate,confirmed_screened,accuracy,0.6375403141831231,0.0172776722351235,3,3
RBF,hddm_w,5,splice,moderate,confirmed_screened,macro_f1,0.6351928389897759,0.0156370557490972,3,3
RBF,hddm_w,5,splice,moderate,confirmed_screened,macro_recall,0.6359013221672388,0.015300830527064,3,3
RBF,hddm_w,5,splice,moderate,confirmed_screened,roc_auc,0.8414242252735017,0.008610958579524,3,3
RBF,hddm_w,5,splice,moderate,confirmed_unscreened,accuracy,0.5851713819884541,0.0375759366134083,3,3
RBF,hddm_w,5,splice,moderate,confirmed_unscreened,macro_f1,0.5818387585434386,0.0358350359039903,3,3
RBF,hddm_w,5,splice,moderate,confirmed_unscreened,macro_recall,0.5800510319879574,0.0336636994638462,3,3
RBF,hddm_w,5,splice,moderate,confirmed_unscreened,roc_auc,0.8073791185265858,0.0236506291062709,3,3
RBF,hddm_w,5,splice,moderate,immediate_screened,accuracy,0.5332142600959046,0.0289359280878727,3,3
RBF,hddm_w,5,splice,moderate,immediate_screened,macro_f1,0.5277240548485823,0.0250187686933806,3,3
RBF,hddm_w,5,splice,moderate,immediate_screened,macro_recall,0.5266074428574586,0.0217972588193318,3,3
RBF,hddm_w,5,splice,moderate,immediate_screened,roc_auc,0.7672995950544114,0.0170486800160448,3,3
RBF,hddm_w,5,splice,moderate,immediate_unscreened,accuracy,0.5210153524321406,0.03300492054951,3,3
RBF,hddm_w,5,splice,moderate,immediate_unscreened,macro_f1,0.5150064094691648,0.0301109529023486,3,3
RBF,hddm_w,5,splice,moderate,immediate_unscreened,macro_recall,0.5140878465985738,0.0271829668517934,3,3
RBF,hddm_w,5,splice,moderate,immediate_unscreened,roc_auc,0.7628781970721276,0.0208832348528329,3,3
RBF,hddm_w,6,splice,severe,confirmed_screened,accuracy,0.6099503054078048,0.0174012045596708,3,3
