state,action,q_value,selected,visits,mean_reward,rejected_fraction,dataset,detector,variant,seed
10,reset,4.605741067789048,True,57,0.5659649122807019,0.6140350877192983,RBF_I,hellinger,alarm_persistence,7
11,update,4.556870755588182,True,75,0.4914666666666668,0.3066666666666666,RBF_I,hellinger,alarm_persistence,7
11,reset,1.0843080875231512,False,3,0.5599999999999999,1.0,RBF_I,hellinger,alarm_persistence,7
00,update,4.385148022852666,True,754,0.5691777188328913,0.2652519893899204,RBF_I,hellinger,alarm_persistence,17
00,reset,4.300739060196916,False,281,0.5570818505338078,0.4626334519572954,RBF_I,hellinger,alarm_persistence,17
01,update,3.430735954579423,False,16,0.5137499999999999,0.375,RBF_I,hellinger,alarm_persistence,17
01,reset,4.627134268965983,True,530,0.4969433962264151,0.6056603773584905,RBF_I,hellinger,alarm_persistence,17
10,update,3.7206646381455295,True,26,0.5392307692307692,0.0769230769230769,RBF_I,hellinger,alarm_persistence,17
10,reset,0.0,False,0,,,RBF_I,hellinger,alarm_persistence,17
11,update,4.160581334716303,True,44,0.4540909090909091,0.3636363636363636,RBF_I,hellinger,alarm_persistence,17
11,reset,0.3589558154241055,False,1,0.42,1.0,RBF_I,hellinger,alarm_persistence,17
00,update,4.400473109688538,True,833,0.5858583433373349,0.2364945978391356,RBF_I,hellinger,alarm_persistence,27
00,reset,4.295663396373144,False,113,0.56070796460177,0.4336283185840708,RBF_I,hellinger,alarm_persistence,27
01,update,4.724683115577878,True,531,0.4986817325800375,0.3126177024482109,RBF_I,hellinger,alarm_persistence,27
01,reset,4.25315766103092,False,28,0.545,0.5714285714285714,RBF_I,hellinger,alarm_persistence,27
10,update,4.639046295354972,True,68,0.5814705882352942,0.2058823529411764,RBF_I,hellinger,alarm_persistence,27
10,reset,1.0734916323604409,False,3,0.6333333333333334,0.6666666666666666,RBF_I,hellinger,alarm_persistence,27
11,update,4.584157018261618,True,72,0.4777777777777778,0.4444444444444444,RBF_I,hellinger,alarm_persistence,27
11,reset,1.4472814412962758,False,4,0.56,0.75,RBF_I,hellinger,alarm_persistence,27
0,update,7.548609868336461,False,1310,0.8703358778625955,0.1091603053435114,radar,adwin,alarm,7
0,reset,8.08380937558806,True,964,0.8774896265560167,0.2977178423236514,radar,adwin,alarm,7
1,update,7.22230486211089,False,2306,0.7845013009540329,0.2241977450130095,radar,adwin,alarm,7
1,reset,7.574492049267761,True,2168,0.7442066420664207,0.5156826568265682,radar,adwin,alarm,7
0,update,7.544225385504676,False,1373,0.8716387472687546,0.1019664967225054,radar,adwin,alarm,17
0,reset,7.736479002519185,True,841,0.8655172413793104,0.2996432818073721,radar,adwin,alarm,17
1,update,7.980220209722664,True,2597,0.7678706199460916,0.2140931844435887,radar,adwin,alarm,17
1,reset,7.454556513627518,False,1937,0.7356633970056788,0.5302013422818792,radar,adwin,alarm,17
0,update,7.263048578862899,False,1330,0.8730977443609023,0.1097744360902255,radar,adwin,alarm,27
0,reset,7.63087171823759,True,902,0.8858980044345898,0.29490022172949,radar,adwin,alarm,27
1,update,7.6305392925373425,True,2405,0.7716424116424117,0.20997920997921,radar,adwin,alarm,27
1,reset,7.233708288778703,False,2111,0.7444054950260539,0.5101847465656087,radar,adwin,alarm,27
00,update,7.482916649592849,False,927,0.9698597626752966,0.0679611650485436,radar,adwin,alarm_persistence,7
00,reset,7.984155326510116,True,523,0.9679158699808796,0.2562141491395793,radar,adwin,alarm_persistence,7
01,update,7.810508370832846,True,555,0.6689369369369369,0.1585585585585585,radar,adwin,alarm_persistence,7
01,reset,7.505512388893872,False,29,0.8668965517241379,0.3448275862068966,radar,adwin,alarm_persistence,7
10,update,8.128680300793592,True,1665,0.8379939939939941,0.2108108108108108,radar,adwin,alarm_persistence,7
10,reset,7.477926729790556,False,772,0.8258808290155443,0.5077720207253886,radar,adwin,alarm_persistence,7
11,update,7.601561924254647,True,1640,0.708719512195122,0.2530487804878049,radar,adwin,alarm_persistence,7
11,reset,7.520470072151333,False,637,0.6701412872841445,0.5306122448979592,radar,adwin,alarm_persistence,7
00,update,8.147146329995412,False,1068,0.96187265917603,0.0823970037453183,radar,adwin,alarm_persistence,17
00,reset,8.431523581120484,True,409,0.9711002444987776,0.2567237163814181,radar,adwin,alarm_persistence,17
01,update,7.981495420747137,True,682,0.6770381231671554,0.1656891495601173,radar,adwin,alarm_persistence,17
01,reset,7.185095592950835,False,31,0.6212903225806451,0.4838709677419355,radar,adwin,alarm_persistence,17
10,update,7.501649675777289,True,1377,0.8374872912127814,0.1989832970225127,radar,adwin,alarm_persistence,17
10,reset,7.452886465479677,False,1010,0.8262178217821783,0.5069306930693069,radar,adwin,alarm_persistence,17
11,update,7.854585564464637,True,1023,0.7188074291300097,0.2893450635386119,radar,adwin,alarm_persistence,17
11,reset,7.62086149548681,False,1148,0.6635365853658537,0.5409407665505227,radar,adwin,alarm_persistence,17
00,update,8.087369059812685,True,1190,0.9649579831932772,0.0647058823529411,radar,adwin,alarm_persistence,27
00,reset,7.484256377619732,False,356,0.9724719101123596,0.2387640449438202,radar,adwin,alarm_persistence,27
01,update,7.302129917238918,False,34,0.6352941176470589,0.1470588235294117,radar,adwin,alarm_persistence,27
01,reset,7.595249578485316,True,778,0.7130591259640102,0.358611825192802,radar,adwin,alarm_persistence,27
10,update,7.839072060702555,True,1409,0.8403974449964513,0.2157558552164656,radar,adwin,alarm_persistence,27
10,reset,7.421464002680013,False,927,0.8294282632146711,0.5199568500539374,radar,adwin,alarm_persistence,27
11,update,7.56490992301401,False,1250,0.716992,0.296,radar,adwin,alarm_persistence,27
11,reset,7.679453763739826,True,804,0.6445522388059702,0.5298507462686567,radar,adwin,alarm_persistence,27
0,update,7.197128506501496,False,3263,0.7915905608335887,0.1823475329451425,radar,d3_oof,alarm,7
0,reset,7.41709817273947,True,3423,0.7913818288051417,0.4317849839322232,radar,d3_oof,alarm,7
1,update,7.864841483329793,True,58,0.816896551724138,0.1379310344827586,radar,d3_oof,alarm,7
1,reset,2.7111653593229628,False,4,0.905,0.25,radar,d3_oof,alarm,7
0,update,7.3985819860866915,False,3533,0.7905179733937164,0.1692612510614209,radar,d3_oof,alarm,17
0,reset,7.676384569354528,True,3129,0.7943624161073826,0.4298497922658996,radar,d3_oof,alarm,17
1,update,8.012183750289541,True,82,0.8195121951219513,0.1829268292682926,radar,d3_oof,alarm,17
1,reset,2.814538909998434,False,4,1.0,0.25,radar,d3_oof,alarm,17
0,update,7.457682789525319,False,3841,0.7944233272585265,0.1705285082009893,radar,d3_oof,alarm,27
0,reset,8.065628522190117,True,2819,0.7942745654487406,0.4214260376019865,radar,d3_oof,alarm,27
1,update,8.09272406669707,True,83,0.8356626506024096,0.108433734939759,radar,d3_oof,alarm,27
1,reset,3.322496908251345,False,5,0.98,0.0,radar,d3_oof,alarm,27
00,update,7.472604981400678,False,2317,0.8829003021148036,0.156236512731981,radar,d3_oof,alarm_persistence,7
00,reset,7.704237823744533,True,1509,0.8902451954937045,0.3797216699801193,radar,d3_oof,alarm_persistence,7
01,update,7.708477496659821,True,2142,0.7053688141923437,0.2427637721755368,radar,d3_oof,alarm_persistence,7
01,reset,7.590516370929497,False,718,0.6726183844011142,0.5027855153203342,radar,d3_oof,alarm_persistence,7
10,update,7.6470512656814655,True,32,0.923125,0.125,radar,d3_oof,alarm_persistence,7
10,reset,0.0,False,0,,,radar,d3_oof,alarm_persistence,7
11,update,6.9494290603535855,True,28,0.7199999999999999,0.1785714285714285,radar,d3_oof,alarm_persistence,7
11,reset,1.4456043553532312,False,2,1.0,0.5,radar,d3_oof,alarm_persistence,7
00,update,7.442672388046157,False,1929,0.8653499222395024,0.1705546915500259,radar,d3_oof,alarm_persistence,17
00,reset,7.462966207768372,True,1920,0.88359375,0.425,radar,d3_oof,alarm_persistence,17
01,update,7.636321452912006,True,1952,0.6920184426229509,0.2540983606557377,radar,d3_oof,alarm_persistence,17
01,reset,7.570686090153623,False,879,0.6760864618885096,0.4857792946530148,radar,d3_oof,alarm_persistence,17
10,update,7.22592035223453,True,28,0.93,0.0357142857142857,radar,d3_oof,alarm_persistence,17
10,reset,0.7910555591511039,False,1,1.0,0.0,radar,d3_oof,alarm_persistence,17
11,update,7.242270400320969,True,37,0.654054054054054,0.1891891891891892,radar,d3_oof,alarm_persistence,17
11,reset,1.451970942859988,False,2,0.98,0.5,radar,d3_oof,alarm_persistence,17
00,update,7.691445811901859,False,2063,0.8848860882210373,0.178380998545807,radar,d3_oof,alarm_persistence,27
00,reset,7.858620589038468,True,1817,0.8874848651623555,0.3924050632911392,radar,d3_oof,alarm_persistence,27
01,update,6.683130192356164,False,832,0.6959134615384616,0.2764423076923077,radar,d3_oof,alarm_persistence,27
01,reset,7.244995372433481,True,2010,0.6700099502487562,0.4830845771144278,radar,d3_oof,alarm_persistence,27
10,update,6.020833221456678,True,14,0.96,0.0,radar,d3_oof,alarm_persistence,27
10,reset,0.0,False,0,,,radar,d3_oof,alarm_persistence,27
11,update,4.848218695960648,True,10,0.8160000000000001,0.2,radar,d3_oof,alarm_persistence,27
11,reset,1.5013877895492649,False,2,1.0,0.5,radar,d3_oof,alarm_persistence,27
0,update,7.914243374508826,True,1895,0.8521266490765171,0.1182058047493403,radar,hddm_w,alarm,7
0,reset,7.327108537451925,False,1030,0.8695728155339806,0.3116504854368932,radar,hddm_w,alarm,7
1,update,7.889343050255962,True,2116,0.7691871455576559,0.2603969754253308,radar,hddm_w,alarm,7
1,reset,7.399875749845535,False,1707,0.750415934387815,0.5647334504979497,radar,hddm_w,alarm,7
0,update,8.306500121333295,True,1814,0.8472987872105844,0.1113561190738699,radar,hddm_w,alarm,17
0,reset,7.69378787859244,False,1092,0.8496336996336996,0.3131868131868132,radar,hddm_w,alarm,17
1,update,7.24871708904486,False,2339,0.7550320649850363,0.2347156904660111,radar,hddm_w,alarm,17
1,reset,7.767671850207301,True,1503,0.7500598802395209,0.5695276114437791,radar,hddm_w,alarm,17
0,update,7.227466644395367,False,1784,0.8539237668161436,0.108744394618834,radar,hddm_w,alarm,27
0,reset,7.547451332594636,True,1185,0.8428354430379746,0.3088607594936708,radar,hddm_w,alarm,27
1,update,7.748908300013013,False,2032,0.7616437007874016,0.2386811023622047,radar,hddm_w,alarm,27
1,reset,7.990061599750043,True,1747,0.7599084144247281,0.5523755008586148,radar,hddm_w,alarm,27
00,update,7.890372458625289,True,1193,0.9537971500419112,0.0905280804694048,radar,hddm_w,alarm_persistence,7
00,reset,7.482821322901136,False,521,0.9553934740882918,0.2763915547024952,radar,hddm_w,alarm_persistence,7
01,update,7.93525910871766,True,795,0.6811572327044025,0.1534591194968553,radar,hddm_w,alarm_persistence,7
01,reset,7.702031226704385,False,328,0.7003048780487805,0.3475609756097561,radar,hddm_w,alarm_persistence,7
10,update,7.782057415624802,False,1454,0.8366162310866575,0.2001375515818431,radar,hddm_w,alarm_persistence,7
10,reset,7.834188623393096,True,671,0.8174664679582712,0.5230998509687034,radar,hddm_w,alarm_persistence,7
11,update,7.868802204125128,True,1352,0.6998816568047337,0.2677514792899408,radar,hddm_w,alarm_persistence,7
11,reset,7.507296573803981,False,434,0.6617972350230414,0.5921658986175116,radar,hddm_w,alarm_persistence,7
00,update,8.34373559168209,True,1417,0.9510374029640084,0.0762173606210303,radar,hddm_w,alarm_persistence,17
00,reset,7.6086554769727295,False,376,0.9587234042553192,0.202127659574468,radar,hddm_w,alarm_persistence,17
01,update,7.626566236062771,False,980,0.6905918367346938,0.1744897959183673,radar,hddm_w,alarm_persistence,17
01,reset,7.859986903292869,True,233,0.7316738197424892,0.407725321888412,radar,hddm_w,alarm_persistence,17
10,update,8.052544613215135,True,1211,0.8444591246903385,0.2328654004954582,radar,hddm_w,alarm_persistence,17
10,reset,7.4639729648210755,False,877,0.8035347776510833,0.5496009122006842,radar,hddm_w,alarm_persistence,17
11,update,7.350047899896188,True,433,0.7014780600461894,0.3233256351039261,radar,hddm_w,alarm_persistence,17
11,reset,7.20433575920019,False,1221,0.6608681408681409,0.6109746109746109,radar,hddm_w,alarm_persistence,17
00,update,7.540469304509182,False,1278,0.9504225352112676,0.0735524256651017,radar,hddm_w,alarm_persistence,27
00,reset,8.074418536778346,True,521,0.9527831094049904,0.2341650671785028,radar,hddm_w,alarm_persistence,27
01,update,7.034493650290264,False,164,0.7001219512195123,0.1341463414634146,radar,hddm_w,alarm_persistence,27
01,reset,7.519898770472947,True,1113,0.6930458221024258,0.3881401617250674,radar,hddm_w,alarm_persistence,27
10,update,7.728921640556638,False,1287,0.8481585081585081,0.2548562548562548,radar,hddm_w,alarm_persistence,27
10,reset,8.108588211069273,True,791,0.8105941845764856,0.5524652338811631,radar,hddm_w,alarm_persistence,27
11,update,7.584158128146912,False,1096,0.7250547445255475,0.3494525547445255,radar,hddm_w,alarm_persistence,27
11,reset,7.608393123475192,True,498,0.6397991967871486,0.572289156626506,radar,hddm_w,alarm_persistence,27
0,update,7.86018014410679,True,3222,0.7949720670391061,0.1707014276846679,radar,hellinger,alarm,7
0,reset,7.486381041745726,False,3261,0.7923520392517633,0.431769395890831,radar,hellinger,alarm,7
1,update,7.222710378462315,True,249,0.7791164658634538,0.1847389558232931,radar,hellinger,alarm,7
1,reset,6.3265763572165294,False,16,0.8262499999999999,0.25,radar,hellinger,alarm,7
0,update,7.405634756747059,False,3724,0.7894736842105263,0.1694414607948442,radar,hellinger,alarm,17
0,reset,7.672099973159345,True,2730,0.7952087912087914,0.4205128205128205,radar,hellinger,alarm,17
1,update,7.954102054243134,True,284,0.7821830985915492,0.0915492957746478,radar,hellinger,alarm,17
1,reset,4.988080309315788,False,10,0.834,0.7,radar,hellinger,alarm,17
0,update,7.606850810341856,True,3172,0.7964249684741489,0.1718158890290037,radar,hellinger,alarm,27
0,reset,7.268873897197818,False,3348,0.7912425328554361,0.4235364396654719,radar,hellinger,alarm,27
1,update,7.843090072207079,True,220,0.7581818181818181,0.1318181818181818,radar,hellinger,alarm,27
1,reset,4.213492001821804,False,8,0.6825,0.5,radar,hellinger,alarm,27
00,update,8.0417443999085,True,1959,0.8870444104134761,0.1628381827462991,radar,hellinger,alarm_persistence,7
00,reset,7.425596940191834,False,1760,0.8809204545454545,0.3948863636363636,radar,hellinger,alarm_persistence,7
01,update,7.9655185673131825,True,1990,0.705105527638191,0.24321608040201,radar,hellinger,alarm_persistence,7
01,reset,7.597231571493579,False,744,0.6722849462365591,0.4825268817204301,radar,hellinger,alarm_persistence,7
10,update,7.496930061137506,True,141,0.9126241134751774,0.1631205673758865,radar,hellinger,alarm_persistence,7
10,reset,3.1809838603292135,False,6,0.9233333333333332,0.5,radar,hellinger,alarm_persistence,7
11,update,8.038441248045034,True,140,0.6771428571428573,0.1428571428571428,radar,hellinger,alarm_persistence,7
11,reset,4.14752124622013,False,8,0.85,0.5,radar,hellinger,alarm_persistence,7
00,update,7.493908494327393,True,2238,0.8720375335120643,0.1523681858802502,radar,hellinger,alarm_persistence,17
00,reset,7.422126572522399,False,1471,0.8825832766825289,0.4031271244051665,radar,hellinger,alarm_persistence,17
01,update,7.866232810125092,True,2359,0.6918016108520559,0.2467147096227215,radar,hellinger,alarm_persistence,17
01,reset,7.7077094597698705,False,354,0.6654237288135594,0.5028248587570622,radar,hellinger,alarm_persistence,17
10,update,7.941988868842112,True,168,0.8791666666666667,0.1666666666666666,radar,hellinger,alarm_persistence,17
10,reset,4.049302897678862,False,7,0.94,0.7142857142857143,radar,hellinger,alarm_persistence,17
11,update,7.763721403683366,True,143,0.6932867132867133,0.0909090909090909,radar,hellinger,alarm_persistence,17
11,reset,4.066142833227182,False,8,0.8825000000000001,0.375,radar,hellinger,alarm_persistence,17
00,update,7.551083252778064,True,1668,0.8865227817745804,0.1600719424460431,radar,hellinger,alarm_persistence,27
00,reset,7.426564477474295,False,2133,0.8873230192217534,0.4144397562119081,radar,hellinger,alarm_persistence,27
01,update,7.532662129756057,False,1046,0.7140917782026769,0.2418738049713193,radar,hellinger,alarm_persistence,27
01,reset,7.632060459064007,True,1724,0.6672969837587007,0.4709976798143852,radar,hellinger,alarm_persistence,27
10,update,7.802491476081358,True,78,0.9084615384615384,0.0769230769230769,radar,hellinger,alarm_persistence,27
10,reset,2.1536449829062487,False,3,1.0,0.6666666666666666,radar,hellinger,alarm_persistence,27
11,update,7.691554939575898,True,90,0.6908888888888889,0.1777777777777777,radar,hellinger,alarm_persistence,27
11,reset,3.562792780298728,False,6,0.61,1.0,radar,hellinger,alarm_persistence,27
