stream,detector,arm,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,malicious_recall,benign_fpr
radar,hddm_w,no_reset,0.44308591096995276,0.6438080459209882,0.8657000947770106,0.13052753994793917,0.0,0.7451208333775757,0.10891157769097307
radar,hddm_w,q_alarm_17,0.4536136261101257,0.5954178098485708,0.5829357132837286,0.3839340500607106,35.57142857142857,0.6624149524825499,0.22820725197568503
radar,hddm_w,q_alarm_27,0.4482585795150827,0.5746596164518266,0.5288084697241634,0.45349786543030585,78.42857142857143,0.6728763404790824,0.29269039326838175
radar,hddm_w,q_alarm_37,0.4536136261101257,0.5954178098485708,0.5829357132837286,0.3839340500607106,35.57142857142857,0.6624149524825499,0.22820725197568503
radar,hddm_w,q_alarm_47,0.47387811156100984,0.6022385751967274,0.6588793369228082,0.3521630274888293,41.028571428571425,0.7261648159004238,0.25752729367970567
radar,hddm_w,q_alarm_7,0.44308591096995276,0.6438080459209882,0.8657000947770106,0.13052753994793917,0.0,0.7451208333775757,0.10891157769097307
radar,hddm_w,q_alarm_persistence_17,0.4670628158331033,0.6048608837606247,0.7083579753186391,0.2919316992320175,16.82857142857143,0.7287540681385981,0.23359191868156765
radar,hddm_w,q_alarm_persistence_27,0.4482585795150827,0.5746596164518266,0.5288084697241634,0.45349786543030585,78.42857142857143,0.6728763404790824,0.29269039326838175
radar,hddm_w,q_alarm_persistence_37,0.45483592774845455,0.5788477427617578,0.5783381839108327,0.4148059706834505,55.34285714285714,0.6926520709037058,0.2866395602170399
radar,hddm_w,q_alarm_persistence_47,0.4410906144070232,0.5874191551039113,0.6575996146869694,0.32478373260959054,23.599999999999998,0.6692703289798702,0.22167138296181352
radar,hddm_w,q_alarm_persistence_7,0.4410906144070232,0.5874191551039113,0.6575996146869694,0.32478373260959054,23.599999999999998,0.6692703289798702,0.22167138296181352
radar,hddm_w,selected_map,0.4670628158331033,0.6048608837606247,0.7083579753186391,0.2919316992320175,16.82857142857143,0.7287540681385981,0.23359191868156765
radar,hellinger,confirmed,0.45086455287220634,0.6138616925193744,0.8191882991907152,0.17920665046566417,3.2857142857142856,0.6806122241582989,0.17538551370977823
radar,hellinger,error_rule,0.4566523376648239,0.5890049293249734,0.6054622891275758,0.3694514338124212,30.771428571428572,0.7088334452508718,0.26400178170791067
radar,hellinger,no_reset,0.44308591096995276,0.6438080459209882,0.8657000947770106,0.13052753994793917,0.0,0.7451208333775757,0.10891157769097307
radar,hellinger,q_alarm_17,0.4482585795150827,0.5746596164518266,0.5288084697241634,0.45349786543030585,78.42857142857143,0.6728763404790824,0.29269039326838175
radar,hellinger,q_alarm_27,0.44308591096995276,0.6438080459209882,0.8657000947770106,0.13052753994793917,0.0,0.7451208333775757,0.10891157769097307
radar,hellinger,q_alarm_37,0.44308591096995276,0.6438080459209882,0.8657000947770106,0.13052753994793917,0.0,0.7451208333775757,0.10891157769097307
radar,hellinger,q_alarm_47,0.4482585795150827,0.5746596164518266,0.5288084697241634,0.45349786543030585,78.42857142857143,0.6728763404790824,0.29269039326838175
radar,hellinger,q_alarm_7,0.44308591096995276,0.6438080459209882,0.8657000947770106,0.13052753994793917,0.0,0.7451208333775757,0.10891157769097307
radar,hellinger,q_alarm_persistence_17,0.44308591096995276,0.6438080459209882,0.8657000947770106,0.13052753994793917,0.0,0.7451208333775757,0.10891157769097307
radar,hellinger,q_alarm_persistence_27,0.463012134911488,0.5942703678111727,0.619949127508188,0.3565337605600694,29.37142857142857,0.711625939604987,0.26215053090695684
radar,hellinger,q_alarm_persistence_37,0.44308591096995276,0.6438080459209882,0.8657000947770106,0.13052753994793917,0.0,0.7451208333775757,0.10891157769097307
radar,hellinger,q_alarm_persistence_47,0.4469099974167578,0.5845093793644178,0.619023841817734,0.3700163388454683,43.08571428571429,0.6865589106803327,0.24776910812263106
radar,hellinger,q_alarm_persistence_7,0.44308591096995276,0.6438080459209882,0.8657000947770106,0.13052753994793917,0.0,0.7451208333775757,0.10891157769097307
radar,hellinger,selected_map,0.45964718645755404,0.5913192970681126,0.6179334246238005,0.35926295575167505,30.285714285714285,0.70651000467519,0.26567026110598213
