dataset,base_key,attack_seed,category,detector,policy,accuracy_screened_minus_unscreened,macro_f1_screened_minus_unscreened,macro_recall_screened_minus_unscreened,roc_auc_screened_minus_unscreened,poison_admission_rate_screened_minus_unscreened,clean_withhold_rate_screened_minus_unscreened,resets_per_100k_screened_minus_unscreened,seconds_per_100k_screened_minus_unscreened
RBF,RBF_I__base_s1,1,4,d3_oof,immediate,5.138058156192082,5.4993025642521065,5.7689683788935575,0.03101531685407921,-33.432166983945145,22.577331805791488,-2.0,11.387306799925856
RBF,RBF_I__base_s1,1,4,hddm_w,confirmed,-1.4325188569721536,-1.79861024287018,-1.8651846979116593,-0.008803691551658277,-40.58188311797706,29.832779317233936,-2.3999999999999995,3.0592922000214458
RBF,RBF_I__base_s1,1,4,hddm_w,immediate,1.0883069799651035,1.0826057405408651,1.0295426401225494,0.004237268275421702,-72.15418049495443,42.84641996489663,-39.2,1.4421646800823495
RBF,RBF_I__base_s1,1,4,hellinger,confirmed,3.772073350396832,4.053951903331699,4.170757717356244,0.022867040748709266,-35.97432571303425,27.62329915176278,-2.0,9.958221280016009
RBF,RBF_I__base_s1,1,4,hellinger,immediate,2.106685314305501,2.2479908825189687,2.353782958711792,0.015528831578899949,-45.74369514311225,34.00116258726459,-7.200000000000001,2.4287625200115137
RBF,RBF_I__base_s1,1,4,none,none,0.28378809583619047,0.4163084705618103,0.4801026005794795,-0.0027718711277509023,-36.803180646574226,18.76731888188452,0.0,10.662597240041947
RBF,RBF_I__base_s1,1,5,adwin,confirmed,1.4949793948117018,1.6428757493295976,1.8308231396242824,0.013777999202595148,-42.220039292730846,26.083515827194898,-2.8000000000000003,7.843850080017003
RBF,RBF_I__base_s1,1,5,adwin,immediate,0.09776432009668268,0.20093332226235328,0.25898057379590833,-0.002804685682694652,-59.89896154925625,43.279912402946444,-15.6,1.887265599891542
RBF,RBF_I__base_s1,1,5,d3_oof,confirmed,3.3396020177469454,3.855489616089458,4.099085078002718,0.019010772897270156,-28.043783328655625,27.65180171212423,-0.7999999999999999,10.298242880031466
RBF,RBF_I__base_s1,1,5,d3_oof,immediate,8.217634239237437,9.120095350974488,9.488804770198666,0.05596809895435795,-38.36093179904575,33.8602428827394,-4.4,9.531846840027722
RBF,RBF_I__base_s1,1,5,hddm_w,confirmed,3.0082895996415338,3.180994990562158,3.720218729064928,0.0230895162356215,-24.84984563570025,22.07147123233127,-2.4000000000000004,4.330662720091642
RBF,RBF_I__base_s1,1,5,hddm_w,immediate,0.8934572586613121,0.9089405355785951,0.9095780872941717,0.002234059924754783,-61.02161100196464,42.135178180370296,-32.8,1.3374647199176266
RBF,RBF_I__base_s1,1,5,hellinger,confirmed,-0.2620626913702684,-0.1966119851842585,0.31317297229292995,-4.116994229064197e-05,-34.91439797923098,20.759506271152688,-2.4,9.110369960032404
RBF,RBF_I__base_s1,1,5,hellinger,immediate,-2.2499372000027162,-2.3041181394898413,-2.2106346263432997,-0.012339870338275882,-53.090092618579845,31.72108301811666,-0.7999999999999998,3.8033584000542753
RBF,RBF_I__base_s1,1,5,none,none,-1.0217729287881894,-0.9206455472597241,-0.907111911749725,-0.009939544512896248,-28.043783328655625,27.65180171212423,0.0,9.646920880023384
RBF,RBF_I__base_s1,1,6,adwin,confirmed,1.764510193967117,1.9161038931591712,1.9438625143674892,0.015603248282336946,-47.86198065842234,29.00291202961692,-2.8000000000000003,6.327533880062408
RBF,RBF_I__base_s1,1,6,adwin,immediate,5.21884950404975,5.676786997265426,5.662951157563533,0.03662456668469938,-84.15776527277016,34.00133185850696,-13.2,2.4871647999621906
RBF,RBF_I__base_s1,1,6,d3_oof,confirmed,2.469228001330681,2.833150192738332,3.0805404697214156,0.024558725200993115,-28.709101324257848,20.94291067518454,-1.2,10.52426664000377
RBF,RBF_I__base_s1,1,6,d3_oof,immediate,1.7475372217281238,1.8595701131024156,1.8763892378717228,0.011901106886059054,-33.837652053779024,21.905686358608538,-2.4,5.410105959977955
RBF,RBF_I__base_s1,1,6,hddm_w,confirmed,-2.047619370913756,-2.4907412400642093,-2.5748061817565393,-0.016306445052385432,-47.300940121979984,32.40761642474999,-1.2000000000000002,3.525778840016578
RBF,RBF_I__base_s1,1,6,hddm_w,immediate,0.9341923920349271,0.9762197129127403,0.9353410267371243,0.00395917132933532,-79.53634127438758,43.59127745547304,-37.599999999999994,1.8623700399883063
RBF,RBF_I__base_s1,1,6,hellinger,confirmed,1.3775264269177745,1.4562023655623646,1.3188752900868406,0.004531428517987823,-39.06392155541328,20.691211991241328,-0.8,6.3877744000405094
RBF,RBF_I__base_s1,1,6,hellinger,immediate,4.072155499582464,4.480468837547802,4.425651429016519,0.025559162951170777,-42.992890116925565,23.664191065261058,-3.999999999999999,6.806743119843304
RBF,RBF_I__base_s1,1,6,none,none,-2.89966257731189,-3.0520518637352945,-2.930442372488673,-0.014941161751677035,-33.79047747413823,22.45761755344364,0.0,10.92434184001759
RBF,RBF_I__base_s2,2,0,adwin,confirmed,7.450600832918686,7.494888163144187,7.590068631037372,0.038365967590511696,,28.915662650602407,-1.2,11.018867000006132
RBF,RBF_I__base_s2,2,0,adwin,immediate,3.2696489063682166,3.3541095423164635,3.2777213312344955,0.02387824699328922,,33.734939759036145,-5.2,3.965289120096717
RBF,RBF_I__base_s2,2,0,d3_oof,confirmed,1.509068726016094,1.5223221262753772,1.503828559002074,0.004929583653426883,,28.915662650602407,-0.4,6.526453119982033
RBF,RBF_I__base_s2,2,0,d3_oof,immediate,10.59687962211937,10.628137913350354,10.68945375439535,0.05930861906684082,,21.285140562248987,-2.8,9.827088079974054
RBF,RBF_I__base_s2,2,0,hddm_w,confirmed,6.889641681377934,6.839662481997122,6.871016498395777,0.03916335545786653,,28.514056224899598,-2.0,6.795369399990889
RBF,RBF_I__base_s2,2,0,hddm_w,immediate,0.8002017544457563,0.8363633308673735,0.8298785765004479,0.0005630739260459316,,44.17670682730923,-22.8,1.8774838000536
RBF,RBF_I__base_s2,2,0,hellinger,confirmed,3.198762209211181,3.282508530356887,3.204153841283419,0.010762114631066244,,24.89959839357429,-1.2000000000000002,7.49145856006071
RBF,RBF_I__base_s2,2,0,hellinger,immediate,7.8834186472909735,8.225727600550137,8.350895129782854,0.06071311427783155,,28.514056224899598,-7.2,7.4029525200836375
RBF,RBF_I__base_s2,2,0,none,none,-0.4355442258013986,-0.4766240594000215,-0.42346557052433953,-0.0031180653781037737,,22.89156626506024,0.0,9.369788839947432
RBF,RBF_I__base_s2,2,1,adwin,confirmed,6.995290124256193,7.138124760044018,7.2852087863583215,0.04196239180671757,-15.649658813288026,15.664953045451599,-1.2,11.07344275992364
RBF,RBF_I__base_s2,2,1,adwin,immediate,11.85102887951306,12.250857580335605,12.375310470713485,0.0801114788991164,-22.613799107017496,22.94079297697311,-5.6,10.007657880056652
RBF,RBF_I__base_s2,2,1,d3_oof,confirmed,2.990873337741029,3.065243950253771,3.1118244332606793,0.018457858532270777,-22.757013282412743,22.44263184349479,-0.7999999999999999,10.580794440023602
RBF,RBF_I__base_s2,2,1,d3_oof,immediate,2.1170584747091215,2.22214244505452,2.2294743048210885,0.014997833550670525,-23.812866810816878,24.14663156480324,-1.6,5.250905079953373
RBF,RBF_I__base_s2,2,1,hddm_w,confirmed,9.495409404756217,9.543588219165356,9.815119313075293,0.05534921220325317,-26.75577770913482,26.9345423237898,-4.4,8.57570348009467
RBF,RBF_I__base_s2,2,1,hddm_w,immediate,1.171675311662912,1.1895805395673975,1.249461424960563,0.001829362059061701,-45.940860969925026,45.755179432564105,-26.8,1.6235882800072439
RBF,RBF_I__base_s2,2,1,hellinger,confirmed,4.507439695187198,4.650431553801438,4.665834209872188,0.02006121348615031,-16.809412821880876,16.877758921861847,-1.2,10.848721559904519
RBF,RBF_I__base_s2,2,1,hellinger,immediate,3.582504617859361,3.754949350595427,3.804348789434575,0.028014777412872505,-30.74050153042599,30.48338052841907,-6.4,3.5010463200509534
RBF,RBF_I__base_s2,2,1,none,none,-0.811789003019503,-0.7987136075906731,-0.6700791920909333,-0.0021362206605816114,-16.05683637078431,16.06557213880829,0.0,11.62834947993979
RBF,RBF_I__base_s2,2,2,adwin,confirmed,-1.3911514317068052,-1.2943125571376224,-1.3224593538718077,-0.013600392827928465,-26.14328498839048,26.091375143973437,0.4,5.830964720062912
RBF,RBF_I__base_s2,2,2,adwin,immediate,6.763545152781281,6.998813938749359,7.005620909452748,0.052056938318770896,-32.57899518793956,32.51371982203753,-4.0,5.473629520088437
RBF,RBF_I__base_s2,2,2,d3_oof,confirmed,1.8948559432361067,2.02209395718862,2.0195863399409153,0.01602493351732437,-23.653127839283915,23.7087558436279,-0.3999999999999999,10.775587879959506
RBF,RBF_I__base_s2,2,2,d3_oof,immediate,7.854109724427971,8.12897013914603,8.225604044459466,0.05666268539640218,-27.889760069993606,27.650805122066892,-2.8,9.362082600034775
RBF,RBF_I__base_s2,2,2,hddm_w,confirmed,2.0509429975530513,2.1810167953944637,2.2575453326487027,0.020527919895711233,-35.27946966382879,35.362135549583314,-1.6,5.371632040012631
RBF,RBF_I__base_s2,2,2,hddm_w,immediate,1.215979497386055,1.215617476678682,1.219061888763473,0.0027515750527650207,-39.909815930275606,40.24481131010185,-24.4,1.4878651599399753
RBF,RBF_I__base_s2,2,2,hellinger,confirmed,3.3603020863863464,3.492402339667633,3.5430173417981825,0.020432794261444842,-26.92566544402194,26.901578626436912,-1.6,6.68173887999728
RBF,RBF_I__base_s2,2,2,hellinger,immediate,1.9875539318260804,2.0831025610375753,2.1010059693277183,0.017835562199572386,-41.93390988323182,41.71108200275525,-5.2,2.6692730800248725
RBF,RBF_I__base_s2,2,2,none,none,0.07088669715703544,0.1702537399277282,0.21773503258255555,0.0037994093787215855,-23.653127839283915,23.7087558436279,0.0,10.52960000000894
RBF,RBF_I__base_s2,2,3,adwin,confirmed,4.21707687798627,4.165693387538594,4.259468300385749,0.03616743592950766,-39.87391426169795,25.07667031763417,-4.0,8.826143599953504
RBF,RBF_I__base_s2,2,3,adwin,immediate,2.2056668461554185,2.103345591713779,2.2749108688380315,0.019003561842371397,-73.57523115718689,39.89893458130041,-21.2,2.0981102799996734
RBF,RBF_I__base_s2,2,3,d3_oof,confirmed,-2.9833757063109645,-3.0031525648704704,-2.957823508021362,-0.018695734051088264,-27.89296721770804,23.8947525639749,0.0,11.07523288000375
RBF,RBF_I__base_s2,2,3,d3_oof,immediate,2.325628949036551,2.390130659551537,2.450307615762337,0.01958187384277732,-27.69963575231157,22.51020611371104,-2.4000000000000004,5.527993879932911
RBF,RBF_I__base_s2,2,3,hddm_w,confirmed,2.0659382604131915,2.013141674615637,2.0587447468374376,0.010394871402186312,-43.037265340431496,29.717215971323306,-2.7999999999999994,4.678173160087322
RBF,RBF_I__base_s2,2,3,hddm_w,immediate,1.2514228459645726,1.2272443802521626,1.2823250491226679,0.004054527717731404,-72.66461193611656,45.73633376481131,-38.800000000000004,1.5514731599949272
RBF,RBF_I__base_s2,2,3,hellinger,confirmed,3.5634197378555443,3.6075789732296637,3.565703021087019,0.029537438377537306,-38.380498739142624,26.28796176441302,-2.0,7.955859039910134
RBF,RBF_I__base_s2,2,3,hellinger,immediate,7.939991684445136,8.269686206996008,8.328913772697167,0.05486363370099534,-36.19781451386943,29.513591556307876,-6.3999999999999995,5.87103904001415
RBF,RBF_I__base_s2,2,3,none,none,-2.875000852003573,-2.918668287975501,-2.8258670381834605,-0.018263232375280603,-18.910058840011214,20.761226725082143,0.0,10.29145560003817
RBF,RBF_I__base_s2,2,4,adwin,confirmed,1.6569765460456742,1.6903697523779182,1.7478790276759804,0.016197758445782195,-41.06992559674107,24.839678453687387,-2.8000000000000003,7.7719097599387155
RBF,RBF_I__base_s2,2,4,adwin,immediate,2.2860959833143624,2.427068505827923,2.521554144521465,0.016702442901344927,-84.28104905228429,41.45328094657454,-17.200000000000003,1.9287746000103674
RBF,RBF_I__base_s2,2,4,d3_oof,confirmed,-2.693012889110036,-2.6068953442074716,-2.4604455750423915,-0.017095056428322652,-27.832205501127827,22.30727543693266,0.0,10.382209319993851
RBF,RBF_I__base_s2,2,4,d3_oof,immediate,7.926359627299561,8.044588749554936,8.133092796905139,0.053219402719264175,-28.39780493552839,22.11759924129522,-2.8,10.446461159922187
RBF,RBF_I__base_s2,2,4,hddm_w,confirmed,7.201815790011789,7.256462257949292,7.364286481760729,0.049938694812921014,-37.08547958118709,29.92988754911259,-4.4,9.589235439989718
RBF,RBF_I__base_s2,2,4,hddm_w,immediate,1.0469419887808196,1.0696365182614298,1.0765717332020808,0.0033563371176957846,-86.06369726963608,50.508625750801606,-43.199999999999996,1.193085199967026
RBF,RBF_I__base_s2,2,4,hellinger,confirmed,8.812443341762489,8.83045500606926,8.894441092611105,0.05124791145647001,-27.034306299027033,22.57485435577835,-2.4,10.724111039936549
RBF,RBF_I__base_s2,2,4,hellinger,immediate,9.821897173392957,10.33513220563541,10.395015808644326,0.07243775645547301,-35.75564757768576,29.839565551189988,-7.199999999999999,7.079735639970753
RBF,RBF_I__base_s2,2,4,none,none,-2.693012889110036,-2.6068953442074716,-2.4604455750423915,-0.017095056428322652,-27.832205501127827,22.30727543693266,0.0,9.502950880024578
RBF,RBF_I__base_s2,2,5,adwin,confirmed,2.947932357732441,2.8876615214668555,3.045519314189249,0.01846792713832801,-33.431430253090056,21.0194602506086,-2.0,8.617257959954443
RBF,RBF_I__base_s2,2,5,adwin,immediate,1.9480209661038916,2.0766044204909906,2.0559258392582214,0.014137717350169221,-62.17382774180891,40.03415127121386,-18.8,1.8649922400712953
RBF,RBF_I__base_s2,2,5,d3_oof,confirmed,-3.2001254149257474,-3.253835665991578,-3.310428658259812,-0.021885737770998115,-35.555929258107014,19.69622294905685,0.0,10.187351960036903
RBF,RBF_I__base_s2,2,5,d3_oof,immediate,5.125653486739412,5.242724194756421,5.200942449090529,0.02175089721438095,-29.12637686033801,24.62177218214675,-1.2000000000000002,5.1574886799789965
RBF,RBF_I__base_s2,2,5,hddm_w,confirmed,9.166195224690387,9.282109736494126,9.499385932656878,0.058806114243072916,-26.60668740715827,24.1234424083118,-3.599999999999999,8.068277919944379
RBF,RBF_I__base_s2,2,5,hddm_w,immediate,2.0550326146967226,2.178982467049595,2.1477664360273985,0.00937147005638339,-64.91213318758933,45.22305360156518,-38.0,1.0171790000051253
RBF,RBF_I__base_s2,2,5,hellinger,confirmed,5.251750015336065,5.315942606812529,5.355648914161115,0.02879859544334873,-44.28094957818325,28.07821935471024,-2.8000000000000003,6.724498919956385
RBF,RBF_I__base_s2,2,5,hellinger,immediate,10.932909830758009,11.265921608847984,11.343346008098576,0.07382179073286199,-21.247792819305477,24.60235673641292,-8.0,10.442920560110359
RBF,RBF_I__base_s2,2,5,none,none,-3.2001254149257474,-3.253835665991578,-3.310428658259812,-0.021885737770998115,-35.555929258107014,19.69622294905685,0.0,9.252297560032456
RBF,RBF_I__base_s2,2,6,adwin,confirmed,5.268108483910772,5.2324611438885675,5.142338993779627,0.030585981804372442,-60.92776561710727,35.87999548430797,-3.2,4.695397800020874
RBF,RBF_I__base_s2,2,6,adwin,immediate,2.65825114338879,2.8013163908280845,2.789907650322471,0.01859510479468296,-73.49553796935511,44.00033867690223,-17.599999999999998,2.5292335201054748
RBF,RBF_I__base_s2,2,6,d3_oof,confirmed,3.6206743778669837,3.7458308551712727,3.73985874362488,0.02223853004732701,-35.2921367233541,25.16933845111763,-1.2,8.514573479909455
RBF,RBF_I__base_s2,2,6,d3_oof,immediate,7.195681364296281,7.339209159121296,7.333078405747029,0.042272806159188714,-42.56608856709884,30.77444118311131,-2.0,9.980823079962278
RBF,RBF_I__base_s2,2,6,hddm_w,confirmed,8.060635390183556,8.212454148256331,8.178884373609085,0.05071656962104221,-44.566425324128645,29.03138405960713,-3.6000000000000005,6.143012159969658
RBF,RBF_I__base_s2,2,6,hddm_w,immediate,1.257557271680082,1.2960305533338212,1.2984613854052252,0.004182559614569925,-82.86748610877252,47.82964551817566,-42.0,1.8418795600533464
RBF,RBF_I__base_s2,2,6,hellinger,confirmed,6.420017312712567,6.60867244385126,6.576377296614089,0.03881935887913346,-37.41707358141101,25.52946489049447,-1.6,8.445531999971717
RBF,RBF_I__base_s2,2,6,hellinger,immediate,2.4748999747806866,2.8186787773791577,2.7759269319683533,0.026788844885259233,-40.23909749116012,34.77195755249492,-5.6,4.534036399889736
RBF,RBF_I__base_s2,2,6,none,none,-3.499349069271296,-3.5450826735166197,-3.5630426078907207,-0.02120809763678566,-31.335241623168887,27.0320614134116,0.0,8.49460924006998
SEA,SEA_A__base_s0,0,0,adwin,confirmed,-0.07808807512894589,-0.08921498311903475,-0.10592925041117418,8.354035391178183e-05,,12.44979919678714,0.0,2.7491756400093434
SEA,SEA_A__base_s0,0,0,adwin,immediate,0.4233195651727195,0.4284755376805949,0.2946032107151053,0.004293601771601541,,27.30923694779116,-5.6000000000000005,1.550661759916693
SEA,SEA_A__base_s0,0,0,d3_oof,confirmed,-0.4500339066641934,-0.5193094304462686,-0.5907610118621287,-0.0011352644870799011,,12.851405622489958,0.0,4.261862719990313
SEA,SEA_A__base_s0,0,0,d3_oof,immediate,-0.2661159402420732,-0.3699599663006259,-0.6423810939351293,-0.00029672736250963005,,24.497991967871478,-0.7999999999999998,2.2935990400612356
SEA,SEA_A__base_s0,0,0,hddm_w,confirmed,0.1859729157676182,0.19394180785923254,0.15654983303635683,0.0016116903647295233,,10.8433734939759,0.0,3.092192279919982
SEA,SEA_A__base_s0,0,0,hddm_w,immediate,-0.7017652014877918,-0.8280954640542126,-1.0848297512930705,-0.0019216599381999266,,15.66265060240964,0.0,3.0848976800218217
SEA,SEA_A__base_s0,0,0,hellinger,confirmed,-1.1209748679695153,-1.2933567738375285,-1.535146665718401,-0.002221093805863439,,14.05622489959839,0.0,2.647830960061402
SEA,SEA_A__base_s0,0,0,hellinger,immediate,0.463391077409947,0.47044544707646185,0.32749512992488183,0.007726896777226155,,40.56224899598393,-2.3999999999999995,0.9660074799321583
SEA,SEA_A__base_s0,0,0,none,none,0.4808581468466855,0.5507327555093533,0.5803593498450499,0.0017976390401406306,,10.44176706827309,0.0,5.976542639918628
SEA,SEA_A__base_s0,0,1,adwin,confirmed,-0.442841583954956,-0.43555467263425296,-0.23986088361198643,0.0008441397467358058,-10.145782421842087,10.02144822815739,-0.4,3.0061848800629374
SEA,SEA_A__base_s0,0,1,adwin,immediate,-0.12843433409366334,-0.15899594402344341,-0.23746492457890067,0.0005239489373650708,-12.465941967922245,12.446939273148901,-0.8,2.1937906799837945
SEA,SEA_A__base_s0,0,1,d3_oof,confirmed,-0.2866654336970531,-0.307601569746796,-0.2914022858359955,-4.748801781140344e-06,-13.732760315721471,13.64077452487944,-0.4,2.885938160028309
SEA,SEA_A__base_s0,0,1,d3_oof,immediate,0.4582537040461965,0.51331601356156,0.5642000194103547,0.0008688847747055917,-24.502120726945876,24.49726049893256,-1.1999999999999997,1.5240497600287197
SEA,SEA_A__base_s0,0,1,hddm_w,confirmed,-0.2578961428600812,-0.2831078400744924,-0.28892680776270163,-0.0006264723641494774,-18.15398443863936,18.057815664671132,-0.40000000000000013,1.4100992400199175
SEA,SEA_A__base_s0,0,1,hddm_w,immediate,1.0685736596592887,1.1925291643313685,1.2668027241829694,0.008578709793810813,-45.265582427459904,45.402067191177856,-7.6,1.0892611999996005
SEA,SEA_A__base_s0,0,1,hellinger,confirmed,-1.0665187103137908,-1.2894383766551498,-1.707849750723156,-0.006582252286762014,-14.527681806690829,14.44545630980995,-0.8,3.419551559910177
SEA,SEA_A__base_s0,0,1,hellinger,immediate,1.2411894046811756,1.408774334810936,1.5845074635262524,0.008485856912026413,-45.5717536024269,46.29333811066489,-2.8,0.8753704399801787
SEA,SEA_A__base_s0,0,1,none,none,-0.22912685202309824,-0.2349259352265487,-0.18027912207382313,-0.0016635780127230992,-11.845172888402011,11.61140388854883,0.0,5.397211440000683
SEA,SEA_A__base_s0,0,2,adwin,confirmed,0.030824240182469875,0.025776345456618444,-0.0057602540338819175,-0.0022813310664834274,-32.356756574624725,32.588194793248036,0.0,2.2521725600585327
SEA,SEA_A__base_s0,0,2,adwin,immediate,0.2260444280048568,0.2319837570887051,0.17377700030282162,-0.0015036899676568183,-32.356756574624725,32.588194793248036,-0.4,1.913079639989884
SEA,SEA_A__base_s0,0,2,d3_oof,confirmed,0.3626985594805121,0.4071480534842076,0.4044069163585462,-0.00067349565145991,-19.69776100544165,19.67233468590745,0.0,4.085161000024528
SEA,SEA_A__base_s0,0,2,d3_oof,immediate,0.05034625896471745,0.003338479519010562,-0.17537742872112405,-0.0004923748205721834,-31.546405647185672,31.251234529580742,-1.2000000000000002,1.1563018399290756
SEA,SEA_A__base_s0,0,2,hddm_w,confirmed,0.2702258389330692,0.2650944591627735,0.15074548744109517,-0.0002905289145633816,-24.903549707700854,24.89827476254705,-1.2000000000000002,2.363721359986812
SEA,SEA_A__base_s0,0,2,hddm_w,immediate,1.7456794690010824,1.9422909110253572,2.032154366276484,0.01249764930626196,-55.39700456559462,55.429954907925264,-17.599999999999998,0.5935841600410647
SEA,SEA_A__base_s0,0,2,hellinger,confirmed,-0.967881141729865,-1.1639184861298002,-1.5200880139780826,-0.005153167781202561,-33.18732415721819,33.38224421957978,2.0,1.6862780400551864
SEA,SEA_A__base_s0,0,2,hellinger,immediate,1.3624314160655904,1.5122364503846852,1.5296700356428383,0.010099964827952945,-53.79146520208232,53.82323229472947,-2.3999999999999995,0.7237943200394508
SEA,SEA_A__base_s0,0,2,none,none,0.3626985594805121,0.4071480534842076,0.4044069163585462,-0.00067349565145991,-19.69776100544165,19.67233468590745,0.0,4.162988279946148
SEA,SEA_A__base_s0,0,3,adwin,confirmed,1.1014528491872677,1.2145751793924076,1.2383023380944436,0.0091108566089535,-46.97131608548931,39.428329767650126,-3.6,0.9437376399524506
SEA,SEA_A__base_s0,0,3,adwin,immediate,3.474919343238181,3.804979192807123,3.7432171988113105,0.022292588984807682,-76.90101237345333,44.53156873476292,-36.0,0.6560967199504377
SEA,SEA_A__base_s0,0,3,d3_oof,confirmed,0.14590140353040182,0.18783977145151454,0.2541975133539709,-0.0018857377901453365,-11.091113610798653,11.27220259714413,0.0,5.021078480035067
SEA,SEA_A__base_s0,0,3,d3_oof,immediate,-0.44386905862771053,-0.5457202518797999,-0.7547104476795075,-0.004475161250018456,-23.993250843644542,19.86068958654659,-2.4000000000000004,2.8091239600442357
SEA,SEA_A__base_s0,0,3,hddm_w,confirmed,1.1579639561884791,1.2714490375361431,1.2755096961927226,0.008085560876021303,-43.31271091113611,41.0209463157371,-3.6,0.912028879951686
SEA,SEA_A__base_s0,0,3,hddm_w,immediate,3.5252656022029094,3.863130073195087,3.838781961109272,0.021733987459649495,-73.96231721034871,45.05149509925867,-30.4,0.5957484399899844
SEA,SEA_A__base_s0,0,3,hellinger,confirmed,-0.9658261923843559,-1.1795966649250422,-1.571836945927707,-0.002619048725116757,-16.79415073115861,9.79053684262898,-2.0,4.0016556399874395
SEA,SEA_A__base_s0,0,3,hellinger,immediate,1.9593942009329401,2.217709738596718,2.504241262321194,0.01778825699366593,-26.8082114735658,19.83531518981043,-6.4,2.190010959934442
SEA,SEA_A__base_s0,0,3,none,none,0.14590140353040182,0.18783977145151454,0.2541975133539709,-0.0018857377901453365,-11.091113610798653,11.27220259714413,0.0,5.450791599974037
SEA,SEA_A__base_s0,0,4,adwin,confirmed,1.4785360540862658,1.6286592965981228,1.6773071133688422,0.004181685186543049,-34.33044356535645,24.95469812865167,-3.1999999999999997,1.5822882399894302
SEA,SEA_A__base_s0,0,4,adwin,immediate,6.539876292049396,7.082369816210643,6.832256089318955,0.04394153597950179,-86.39003450887974,60.588783200203224,-53.6,0.6715689200907944
SEA,SEA_A__base_s0,0,4,d3_oof,confirmed,0.10480241662043088,0.10213321989733792,0.058042684803760736,-0.0015428462907081109,-20.764245433886042,13.41556352140901,-0.4,2.9962128000333914
SEA,SEA_A__base_s0,0,4,d3_oof,immediate,1.147689209460978,1.2446211182705946,1.2087756211192513,0.0024018897336558487,-21.159835030721318,14.35547150639306,-2.4000000000000004,2.187765280064194
SEA,SEA_A__base_s0,0,4,hddm_w,confirmed,2.109405503154349,2.3117050649247517,2.3480278088870654,0.013772032649044585,-33.402912212776705,24.72945891783567,-2.4000000000000004,1.6287150399759405
SEA,SEA_A__base_s0,0,4,hddm_w,immediate,5.962435525964283,6.4322556350193905,6.188759574140645,0.035515959421699494,-81.48304014813567,57.944057128341186,-55.599999999999994,0.2795494399964804
SEA,SEA_A__base_s0,0,4,hellinger,confirmed,0.854858927727431,0.9290127706207851,0.9206140196824419,0.0068154464083540756,-29.308980725528155,25.02977786559033,-1.6,1.8819011999294162
SEA,SEA_A__base_s0,0,4,hellinger,immediate,2.391961038160406,2.5965841468182482,2.490551399536045,0.019025855409075865,-32.24139382206885,21.364983488102958,-6.399999999999999,2.0375537199899556
SEA,SEA_A__base_s0,0,4,none,none,0.2034399852043678,0.2275665694896234,0.2266586136181692,0.00015008912648717398,-14.911202760710374,10.551807841034181,0.0,5.347553479950872
SEA,SEA_A__base_s0,0,5,adwin,confirmed,0.12637938474816535,0.1435060548203304,0.16679672097172915,0.0010585043447713938,-18.692113387594723,17.489548078837338,-1.5999999999999999,2.334089239966124
SEA,SEA_A__base_s0,0,5,adwin,immediate,1.1959805190802086,1.355306371463827,1.4663227549677416,0.012578602796474048,-42.422116194218354,35.03135576348795,-8.0,0.9623707599006588
SEA,SEA_A__base_s0,0,5,d3_oof,confirmed,-0.21885210529560828,-0.22871825938810542,-0.18896792672725704,-0.00017313819432240862,-15.091215268032554,13.39986064105116,0.0,3.950509240012618
SEA,SEA_A__base_s0,0,5,d3_oof,immediate,0.056511107001211425,0.12728246289220868,0.37080855689051173,0.0024222633690943463,-20.99354476564693,15.66295042803105,-1.5999999999999999,2.080521440040319
SEA,SEA_A__base_s0,0,5,hddm_w,confirmed,-0.17980806773113533,-0.1896695496525158,-0.16559227741455018,-0.0007508107940292774,-11.566095986528202,9.7695600238901,0.0,3.412048000004142
SEA,SEA_A__base_s0,0,5,hddm_w,immediate,-0.6041551075765983,-0.6765617519389977,-0.7574790529848663,-0.0020151631931952796,-13.342688745439235,8.98168425243878,0.0,3.075974360015243
SEA,SEA_A__base_s0,0,5,hellinger,confirmed,-0.044181410928223475,0.0025318760456860545,0.2086878321895691,0.0031364084235878664,-19.079427448779118,14.58391399562014,-2.0,2.7242653599008912
SEA,SEA_A__base_s0,0,5,hellinger,immediate,1.0161724513490733,1.1168902733712738,1.1139138062295273,0.007267904190356278,-43.04238001683974,36.81266175592275,-3.1999999999999993,1.0451801199465987
SEA,SEA_A__base_s0,0,5,none,none,-0.2959127057517996,-0.3240631021628304,-0.31206900314475483,-0.0012045306516139664,-7.948358125175403,7.10133386422456,0.0,6.00793200004846
SEA,SEA_A__base_s0,0,6,adwin,confirmed,0.1366541314756553,0.14233095154579933,0.11343436448001398,0.0003275913420666132,-17.01880307319046,14.67228749760155,0.0,2.4823351600207406
SEA,SEA_A__base_s0,0,6,adwin,immediate,1.1004253745145132,1.1936595058760546,1.1353777325355585,0.010165366516826313,-46.21074268769376,37.59805415411009,-9.600000000000001,1.171066239941866
SEA,SEA_A__base_s0,0,6,d3_oof,confirmed,-0.19830261184061726,-0.24681881891577273,-0.33224372757836296,-0.0007241559255626306,-6.773150020218354,8.98994345308637,-0.3999999999999999,5.8922736000269635
SEA,SEA_A__base_s0,0,6,d3_oof,immediate,0.5630561206666274,0.6614404460856815,0.8183421915041733,0.002426646669068999,-12.157972772610858,12.54754568335985,-2.0,2.8218553600832808
