dataset,base_key,attack_seed,category,mode,level,condition,run_id,detector,policy,guarded,series,rows,common_host_rows,mask_sha256,correct,accuracy,macro_f1,macro_recall,roc_auc,poison_admission_rate,clean_withhold_rate,resets_per_100k,seconds_per_100k,rl_seed,rl_variant,rl_model_sha256
RBF,RBF_I__base_s1,1,5,splice,moderate,RBF_I__base_s1__splice__moderate__a1,RBF_I__base_s1__splice__moderate__a1__adwin__immediate__guarded,adwin,immediate,True,immediate,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,83810,0.5690019213404575,0.5587008200209643,0.553474270215321,0.7864173715289471,0.4010103845074375,0.4327991240294644,13.6,19.780901199951767,,,
RBF,RBF_I__base_s1,1,5,splice,moderate,RBF_I__base_s1__splice__moderate__a1,RBF_I__base_s1__splice__moderate__a1__none__none__guarded,none,none,True,none,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,99536,0.6757687059127047,0.674634442020731,0.6737909159252042,0.8622709327109326,0.7195621667134438,0.2765180171212423,0.0,29.101535039953884,,,
RBF,RBF_I__base_s1,1,5,splice,moderate,RBF_I__base_s1__splice__moderate__a1,RBF_I__base_s1__splice__moderate__a1__adwin__rl__guarded__r7,adwin,rl,True,rl,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,82345,0.5590557596083996,0.548704949135736,0.5440275717842806,0.7809507935354478,0.5409205725512208,0.4576099940274736,36.0,19.951932239998133,7.0,alarm_persistence,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd
RBF,RBF_I__base_s1,1,5,splice,moderate,RBF_I__base_s1__splice__moderate__a1,RBF_I__base_s1__splice__moderate__a1__adwin__rl__guarded__r17,adwin,rl,True,rl,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,91105,0.6185290543338787,0.6125788283244394,0.6073819037798696,0.823311512619629,0.5346337356160539,0.3288323710929723,8.0,23.16044188002125,17.0,alarm_persistence,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a
RBF,RBF_I__base_s1,1,5,splice,moderate,RBF_I__base_s1__splice__moderate__a1,RBF_I__base_s1__splice__moderate__a1__adwin__rl__guarded__r27,adwin,rl,True,rl,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,82633,0.5610110460103331,0.550096118415814,0.5447305597003467,0.7808060521594659,0.5250070165590794,0.4311467250647023,46.4,19.98032291997224,27.0,alarm_persistence,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece
RBF,RBF_I__base_s1,1,5,splice,moderate,RBF_I__base_s1__splice__moderate__a1,RBF_I__base_s1__splice__moderate__a1__adwin__rl_alarm__guarded__r7,adwin,rl_alarm,True,rl_alarm,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,82640,0.5610585703326023,0.5501112397354467,0.5449360074865989,0.7805132492458069,0.4047151277013752,0.4523691021302011,52.400000000000006,19.474703240022063,7.0,alarm,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d
RBF,RBF_I__base_s1,1,5,splice,moderate,RBF_I__base_s1__splice__moderate__a1,RBF_I__base_s1__splice__moderate__a1__adwin__rl_alarm__guarded__r17,adwin,rl_alarm,True,rl_alarm,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,99536,0.6757687059127047,0.674634442020731,0.6737909159252042,0.8622709327109326,0.7195621667134438,0.2765180171212423,0.0,36.28373068002984,17.0,alarm,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22
RBF,RBF_I__base_s1,1,5,splice,moderate,RBF_I__base_s1__splice__moderate__a1,RBF_I__base_s1__splice__moderate__a1__adwin__rl_alarm__guarded__r27,adwin,rl_alarm,True,rl_alarm,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,82640,0.5610585703326023,0.5501112397354467,0.5449360074865989,0.7805132492458069,0.4047151277013752,0.4523691021302011,52.400000000000006,19.69972411999479,27.0,alarm,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242
RBF,RBF_I__base_s1,1,6,splice,severe,RBF_I__base_s1__splice__severe__a1,RBF_I__base_s1__splice__severe__a1__adwin__confirmed__guarded,adwin,confirmed,True,confirmed,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,95443,0.647980555763003,0.6430600673464084,0.639404195730804,0.8490172883115807,0.5213801934157766,0.2900291202961692,0.3999999999999999,25.01406236002222,,,
RBF,RBF_I__base_s1,1,6,splice,severe,RBF_I__base_s1__splice__severe__a1,RBF_I__base_s1__splice__severe__a1__adwin__immediate__guarded,adwin,immediate,True,immediate,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,90295,0.6130298113284406,0.605870029254816,0.5995465851937803,0.8198492147616918,0.1584223472722984,0.3400133185850696,5.199999999999999,20.200887199956924,,,
RBF,RBF_I__base_s1,1,6,splice,severe,RBF_I__base_s1__splice__severe__a1,RBF_I__base_s1__splice__severe__a1__none__none__guarded,none,none,True,none,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,97932,0.664878846924158,0.6628669051011103,0.661548243199592,0.8630961317229429,0.6620952252586177,0.2245761755344364,0.0,29.564665440004323,,,
RBF,RBF_I__base_s1,1,6,splice,severe,RBF_I__base_s1__splice__severe__a1,RBF_I__base_s1__splice__severe__a1__adwin__rl__guarded__r7,adwin,rl,True,rl,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,82384,0.5593205379753281,0.549731523505288,0.5448746507031123,0.7792219021805906,0.2194797317788186,0.5213040926431748,26.4,20.112854079995305,7.0,alarm_persistence,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd
RBF,RBF_I__base_s1,1,6,splice,severe,RBF_I__base_s1__splice__severe__a1,RBF_I__base_s1__splice__severe__a1__adwin__rl__guarded__r17,adwin,rl,True,rl,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,98389,0.6679815062494484,0.666204224703032,0.664007685907888,0.8578565494644728,0.2740674596488863,0.3733887898146685,2.0,29.81238839998841,17.0,alarm_persistence,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a
RBF,RBF_I__base_s1,1,6,splice,severe,RBF_I__base_s1__splice__severe__a1,RBF_I__base_s1__splice__severe__a1__adwin__rl__guarded__r27,adwin,rl,True,rl,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,82365,0.5591915433863116,0.5486656060676108,0.5435012829855876,0.779471022635781,0.2464534824948613,0.4660037472629179,40.8,19.87405715994537,27.0,alarm_persistence,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece
RBF,RBF_I__base_s1,1,6,splice,severe,RBF_I__base_s1__splice__severe__a1,RBF_I__base_s1__splice__severe__a1__adwin__rl_alarm__guarded__r7,adwin,rl_alarm,True,rl_alarm,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,82088,0.5573109380622298,0.5465708584928496,0.5412183179013561,0.7785054548363133,0.2968797385180443,0.4560881735479356,48.0,19.71267591994256,7.0,alarm,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d
RBF,RBF_I__base_s1,1,6,splice,severe,RBF_I__base_s1__splice__severe__a1,RBF_I__base_s1__splice__severe__a1__adwin__rl_alarm__guarded__r17,adwin,rl_alarm,True,rl_alarm,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,97932,0.664878846924158,0.6628669051011103,0.661548243199592,0.8630961317229429,0.6620952252586177,0.2245761755344364,0.0,38.237219439912586,17.0,alarm,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22
RBF,RBF_I__base_s1,1,6,splice,severe,RBF_I__base_s1__splice__severe__a1,RBF_I__base_s1__splice__severe__a1__adwin__rl_alarm__guarded__r27,adwin,rl_alarm,True,rl_alarm,250000,147293,0b34aed29d66ef0813d4cb5f9d156ea753ad4f5a418a08adc9d3ac8eac9aca65,82088,0.5573109380622298,0.5465708584928496,0.5412183179013561,0.7785054548363133,0.2968797385180443,0.4560881735479356,48.0,19.7044509999454,27.0,alarm,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242
RBF,RBF_I__base_s2,2,0,clean,none,RBF_I__base_s2__clean__none__anone,RBF_I__base_s2__clean__none__anone__adwin__confirmed__guarded,adwin,confirmed,True,confirmed,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,95978,0.6541887903594091,0.6529022863407932,0.6540488923770705,0.8475062149426542,,0.2891566265060241,0.0,29.03569735996425,,,
RBF,RBF_I__base_s2,2,0,clean,none,RBF_I__base_s2__clean__none__anone,RBF_I__base_s2__clean__none__anone__adwin__immediate__guarded,adwin,immediate,True,immediate,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,79742,0.5435237504515619,0.539183928485757,0.5387077469555495,0.7805621096835211,,0.3373493975903614,2.0,21.30162764005363,,,
RBF,RBF_I__base_s2,2,0,clean,none,RBF_I__base_s2__clean__none__anone,RBF_I__base_s2__clean__none__anone__none__none__guarded,none,none,True,none,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,94004,0.6407339499567182,0.6395880578985236,0.6406732700192199,0.8425513929239119,,0.2289156626506024,0.0,27.564179559983312,,,
RBF,RBF_I__base_s2,2,0,clean,none,RBF_I__base_s2__clean__none__anone,RBF_I__base_s2__clean__none__anone__adwin__rl__guarded__r7,adwin,rl,True,rl,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,73741,0.5026207629862385,0.49702414219042346,0.4974758751172442,0.7419087930253072,,0.5140562248995983,35.2,20.181946440041067,7.0,alarm_persistence,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd
RBF,RBF_I__base_s2,2,0,clean,none,RBF_I__base_s2__clean__none__anone,RBF_I__base_s2__clean__none__anone__adwin__rl__guarded__r17,adwin,rl,True,rl,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,95853,0.6533367867878103,0.6522779695443414,0.6528589602580661,0.8488342975449337,,0.2730923694779116,0.3999999999999999,32.64171855999157,17.0,alarm_persistence,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a
RBF,RBF_I__base_s2,2,0,clean,none,RBF_I__base_s2__clean__none__anone,RBF_I__base_s2__clean__none__anone__adwin__rl__guarded__r27,adwin,rl,True,rl,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,73269,0.4994035974998807,0.4940226317825698,0.49431574942185863,0.740959765723758,,0.5301204819277109,46.8,19.942271040007476,27.0,alarm_persistence,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece
RBF,RBF_I__base_s2,2,0,clean,none,RBF_I__base_s2__clean__none__anone,RBF_I__base_s2__clean__none__anone__adwin__rl_alarm__guarded__r7,adwin,rl_alarm,True,rl_alarm,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,73269,0.4994035974998807,0.4940226317825698,0.49431574942185863,0.740959765723758,,0.5301204819277109,46.8,19.47424783995375,7.0,alarm,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d
RBF,RBF_I__base_s2,2,0,clean,none,RBF_I__base_s2__clean__none__anone,RBF_I__base_s2__clean__none__anone__adwin__rl_alarm__guarded__r17,adwin,rl_alarm,True,rl_alarm,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,94004,0.6407339499567182,0.6395880578985236,0.6406732700192199,0.8425513929239119,,0.2289156626506024,0.0,36.07995311999694,17.0,alarm,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22
RBF,RBF_I__base_s2,2,0,clean,none,RBF_I__base_s2__clean__none__anone,RBF_I__base_s2__clean__none__anone__adwin__rl_alarm__guarded__r27,adwin,rl_alarm,True,rl_alarm,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,73269,0.4994035974998807,0.4940226317825698,0.49431574942185863,0.740959765723758,,0.5301204819277109,46.8,19.918155439943074,27.0,alarm,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242
RBF,RBF_I__base_s2,2,1,instance,moderate,RBF_I__base_s2__instance__moderate__a2,RBF_I__base_s2__instance__moderate__a2__adwin__confirmed__guarded,adwin,confirmed,True,confirmed,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,93795,0.6393093999850047,0.6389467712686387,0.6403708403731421,0.8386759439379372,0.8435034118671197,0.156649530454516,0.0,29.28588487999514,,,
RBF,RBF_I__base_s2,2,1,instance,moderate,RBF_I__base_s2__instance__moderate__a2,RBF_I__base_s2__instance__moderate__a2__adwin__immediate__guarded,adwin,immediate,True,immediate,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,93533,0.6375236004989333,0.6375892714989572,0.6388215850648544,0.8390361768118884,0.773862008929825,0.2294079297697311,0.0,27.66734988000244,,,
RBF,RBF_I__base_s2,2,1,instance,moderate,RBF_I__base_s2__instance__moderate__a2,RBF_I__base_s2__instance__moderate__a2__none__none__guarded,none,none,True,none,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,93931,0.6402363798709044,0.6398856021971304,0.6413850697319176,0.8398266766087812,0.8394316362921569,0.1606557213880829,0.0,29.450886559952053,,,
RBF,RBF_I__base_s2,2,1,instance,moderate,RBF_I__base_s2__instance__moderate__a2,RBF_I__base_s2__instance__moderate__a2__adwin__rl__guarded__r7,adwin,rl,True,rl,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,72612,0.4949254667275565,0.49068089976731943,0.4905678506939826,0.7304686776884319,0.5553340260032013,0.4459811186479478,40.8,19.937281399965286,7.0,alarm_persistence,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd
RBF,RBF_I__base_s2,2,1,instance,moderate,RBF_I__base_s2__instance__moderate__a2,RBF_I__base_s2__instance__moderate__a2__adwin__rl__guarded__r17,adwin,rl,True,rl,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,92725,0.6320162494121175,0.6312097156714753,0.6318259395210993,0.8333871940119915,0.8075875431748617,0.1975624443238993,0.0,37.4775452000089,17.0,alarm_persistence,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a
RBF,RBF_I__base_s2,2,1,instance,moderate,RBF_I__base_s2__instance__moderate__a2,RBF_I__base_s2__instance__moderate__a2__adwin__rl__guarded__r27,adwin,rl,True,rl,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,72210,0.4921854232412942,0.4873865797718371,0.4873782067837342,0.7264076925161839,0.5004914211900817,0.4977231896247119,50.0,19.72747228005901,27.0,alarm_persistence,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece
RBF,RBF_I__base_s2,2,1,instance,moderate,RBF_I__base_s2__instance__moderate__a2,RBF_I__base_s2__instance__moderate__a2__adwin__rl_alarm__guarded__r7,adwin,rl_alarm,True,rl_alarm,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,72210,0.4921854232412942,0.4873865797718371,0.4873782067837342,0.7264076925161839,0.5004914211900817,0.4977231896247119,50.0,19.2961387200281,7.0,alarm,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d
RBF,RBF_I__base_s2,2,1,instance,moderate,RBF_I__base_s2__instance__moderate__a2,RBF_I__base_s2__instance__moderate__a2__adwin__rl_alarm__guarded__r17,adwin,rl_alarm,True,rl_alarm,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,93931,0.6402363798709044,0.6398856021971304,0.6413850697319176,0.8398266766087812,0.8394316362921569,0.1606557213880829,0.0,38.94389012008905,17.0,alarm,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22
RBF,RBF_I__base_s2,2,1,instance,moderate,RBF_I__base_s2__instance__moderate__a2,RBF_I__base_s2__instance__moderate__a2__adwin__rl_alarm__guarded__r27,adwin,rl_alarm,True,rl_alarm,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,72210,0.4921854232412942,0.4873865797718371,0.4873782067837342,0.7264076925161839,0.5004914211900817,0.4977231896247119,50.0,19.44884227998555,27.0,alarm,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242
RBF,RBF_I__base_s2,2,2,instance,severe,RBF_I__base_s2__instance__severe__a2,RBF_I__base_s2__instance__severe__a2__adwin__confirmed__guarded,adwin,confirmed,True,confirmed,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,83607,0.5698677008854021,0.5686562522653232,0.5703603236671219,0.7862173593880142,0.7385671501160952,0.2609137514397344,0.7999999999999999,24.195104120019824,,,
RBF,RBF_I__base_s2,2,2,instance,severe,RBF_I__base_s2__instance__severe__a2,RBF_I__base_s2__instance__severe__a2__adwin__immediate__guarded,adwin,immediate,True,immediate,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,85666,0.5839019037167804,0.5817930087625828,0.582973024842941,0.7979476836691314,0.6742100481206044,0.3251371982203753,0.3999999999999999,22.86702556004748,,,
RBF,RBF_I__base_s2,2,2,instance,severe,RBF_I__base_s2__instance__severe__a2,RBF_I__base_s2__instance__severe__a2__none__none__guarded,none,none,True,none,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,92776,0.6323638668693299,0.632086499148347,0.6336653016274216,0.8315897080034103,0.7634687216071608,0.237087558436279,0.0,28.53950172001496,,,
RBF,RBF_I__base_s2,2,2,instance,severe,RBF_I__base_s2__instance__severe__a2,RBF_I__base_s2__instance__severe__a2__adwin__rl__guarded__r7,adwin,rl,True,rl,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,69613,0.47448419703775396,0.4699687174288797,0.4700526440630264,0.7137408116786166,0.5255409361644849,0.4737064974367082,40.8,19.675399240013213,7.0,alarm_persistence,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd
RBF,RBF_I__base_s2,2,2,instance,severe,RBF_I__base_s2__instance__severe__a2,RBF_I__base_s2__instance__severe__a2__adwin__rl__guarded__r17,adwin,rl,True,rl,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,89107,0.6073558580357569,0.6057868798791692,0.6082383750930411,0.8139174929635881,0.6848268667765925,0.3126086858330134,0.0,34.84259831998497,17.0,alarm_persistence,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a
RBF,RBF_I__base_s2,2,2,instance,severe,RBF_I__base_s2__instance__severe__a2,RBF_I__base_s2__instance__severe__a2__adwin__rl__guarded__r27,adwin,rl,True,rl,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,69442,0.47331865615180657,0.46837641305810856,0.4685937613414475,0.7141371537379235,0.4802469966685735,0.5175082996454301,48.0,19.97237640004605,27.0,alarm_persistence,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece
RBF,RBF_I__base_s2,2,2,instance,severe,RBF_I__base_s2__instance__severe__a2,RBF_I__base_s2__instance__severe__a2__adwin__rl_alarm__guarded__r7,adwin,rl_alarm,True,rl_alarm,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,69442,0.47331865615180657,0.46837641305810856,0.4685937613414475,0.7141371537379235,0.4802469966685735,0.5175082996454301,48.0,19.76978719998151,7.0,alarm,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d
RBF,RBF_I__base_s2,2,2,instance,severe,RBF_I__base_s2__instance__severe__a2,RBF_I__base_s2__instance__severe__a2__adwin__rl_alarm__guarded__r17,adwin,rl_alarm,True,rl_alarm,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,92776,0.6323638668693299,0.632086499148347,0.6336653016274216,0.8315897080034103,0.7634687216071608,0.237087558436279,0.0,38.12418563999236,17.0,alarm,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22
RBF,RBF_I__base_s2,2,2,instance,severe,RBF_I__base_s2__instance__severe__a2,RBF_I__base_s2__instance__severe__a2__adwin__rl_alarm__guarded__r27,adwin,rl_alarm,True,rl_alarm,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,69442,0.47331865615180657,0.46837641305810856,0.4685937613414475,0.7141371537379235,0.4802469966685735,0.5175082996454301,48.0,20.073384520038964,27.0,alarm,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242
RBF,RBF_I__base_s2,2,3,concept,moderate,RBF_I__base_s2__concept__moderate__a2,RBF_I__base_s2__concept__moderate__a2__adwin__confirmed__guarded,adwin,confirmed,True,confirmed,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,90915,0.6196792376953644,0.6181097380153692,0.6195802117342113,0.8365099278439254,0.6012608573830205,0.2507667031763417,0.0,27.700042679999022,,,
RBF,RBF_I__base_s2,2,3,concept,moderate,RBF_I__base_s2__concept__moderate__a2,RBF_I__base_s2__concept__moderate__a2__adwin__immediate__guarded,adwin,immediate,True,immediate,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,77089,0.5254408266479453,0.5194020345121209,0.5210662847912173,0.7643595657421587,0.2642476884281311,0.3989893458130041,10.0,19.66218203995377,,,
RBF,RBF_I__base_s2,2,3,concept,moderate,RBF_I__base_s2__concept__moderate__a2,RBF_I__base_s2__concept__moderate__a2__none__none__guarded,none,none,True,none,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,91566,0.6241164722962519,0.6230850674647884,0.6250643981881105,0.8331148127218996,0.8108994115998879,0.2076122672508214,0.0,28.88584652002901,,,
RBF,RBF_I__base_s2,2,3,concept,moderate,RBF_I__base_s2__concept__moderate__a2,RBF_I__base_s2__concept__moderate__a2__adwin__rl__guarded__r7,adwin,rl,True,rl,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,73400,0.5002964972429165,0.49502788924214725,0.4953202633638324,0.7397023047099051,0.3952647800504343,0.5215921537389226,28.8,19.97105292007327,7.0,alarm_persistence,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd
RBF,RBF_I__base_s2,2,3,concept,moderate,RBF_I__base_s2__concept__moderate__a2,RBF_I__base_s2__concept__moderate__a2__adwin__rl__guarded__r17,adwin,rl,True,rl,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,81297,0.5541226748822531,0.551217369868938,0.5522414700553782,0.7813321499277237,0.380554777248529,0.4291148063327691,5.199999999999999,22.187981799989934,17.0,alarm_persistence,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a
RBF,RBF_I__base_s2,2,3,concept,moderate,RBF_I__base_s2__concept__moderate__a2,RBF_I__base_s2__concept__moderate__a2__adwin__rl__guarded__r27,adwin,rl,True,rl,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,72792,0.49615235187065904,0.4909940722611169,0.4912197194957799,0.7381359047774421,0.3302045390865789,0.5147615254406054,38.4,19.75932772001252,27.0,alarm_persistence,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece
RBF,RBF_I__base_s2,2,3,concept,moderate,RBF_I__base_s2__concept__moderate__a2,RBF_I__base_s2__concept__moderate__a2__adwin__rl_alarm__guarded__r7,adwin,rl_alarm,True,rl_alarm,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,72894,0.4968475867850838,0.491583233986277,0.49179935165850225,0.7385457113538125,0.2702998038666293,0.5183062829831724,44.8,19.467575480043887,7.0,alarm,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d
RBF,RBF_I__base_s2,2,3,concept,moderate,RBF_I__base_s2__concept__moderate__a2,RBF_I__base_s2__concept__moderate__a2__adwin__rl_alarm__guarded__r17,adwin,rl_alarm,True,rl_alarm,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,91566,0.6241164722962519,0.6230850674647884,0.6250643981881105,0.8331148127218996,0.8108994115998879,0.2076122672508214,0.0,37.6442247199826,17.0,alarm,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22
RBF,RBF_I__base_s2,2,3,concept,moderate,RBF_I__base_s2__concept__moderate__a2,RBF_I__base_s2__concept__moderate__a2__adwin__rl_alarm__guarded__r27,adwin,rl_alarm,True,rl_alarm,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,72894,0.4968475867850838,0.491583233986277,0.49179935165850225,0.7385457113538125,0.2702998038666293,0.5183062829831724,44.8,19.366824960056693,27.0,alarm,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242
RBF,RBF_I__base_s2,2,4,concept,severe,RBF_I__base_s2__concept__severe__a2,RBF_I__base_s2__concept__severe__a2__adwin__confirmed__guarded,adwin,confirmed,True,confirmed,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,88354,0.6022233885204447,0.6006875316663818,0.6021468426547923,0.8223012994928085,0.5893007440325893,0.2483967845368739,0.7999999999999999,26.397908119950444,,,
RBF,RBF_I__base_s2,2,4,concept,severe,RBF_I__base_s2__concept__severe__a2,RBF_I__base_s2__concept__severe__a2__adwin__immediate__guarded,adwin,immediate,True,immediate,250000,146713,18c47f0e7037f327c045ed174fba4d247af45340611ddaa1e2f194a4fb2dd793,77724,0.5297690047916681,0.5254748902029309,0.5269530664067767,0.7680493438660918,0.1571895094771571,0.4145328094657454,5.6,19.517219519987705,,,
