dataset,base_key,attack_seed,category,mode,level,series,accuracy,macro_f1,macro_recall,roc_auc,poison_admission_rate,clean_withhold_rate,resets_per_100k,seconds_per_100k,policy_runs,accuracy_training_seed_sd,macro_f1_training_seed_sd,macro_recall_training_seed_sd,roc_auc_training_seed_sd,poison_admission_rate_training_seed_sd,clean_withhold_rate_training_seed_sd,resets_per_100k_training_seed_sd,seconds_per_100k_training_seed_sd
RBF,RBF_I__base_s2,2,6,splice,severe,rl,0.5381322718504836,0.5341725576235943,0.5345410504424075,0.76815369924589,0.3329011618117528,0.4627511853691579,20.0,24.19719874666383,3,0.06823885515416801,0.07082902288229179,0.07086214590817758,0.05242780408099764,0.14477301721879934,0.1390667621426253,17.812355262569856,7.14996914248957
RBF,RBF_I__base_s2,2,6,splice,severe,rl_alarm,0.5486857560906895,0.5446287763134233,0.5449559463121275,0.773608400152915,0.3427625301678172,0.4589072025287875,25.066666666666666,24.600154253343742,3,0.08859396652148102,0.0909084209210602,0.09105405102942546,0.06367554773610193,0.2978131923998011,0.1633207763628251,21.70837012152993,8.581502092211766
SEA,SEA_A__base_s0,0,0,clean,none,confirmed,0.9237613792820007,0.9168400621980886,0.9108577315647672,0.9331182219382572,,0.1244979919678714,0.7999999999999999,8.35780255999416,1,,,,,,,,
SEA,SEA_A__base_s0,0,0,clean,none,immediate,0.9153771859523664,0.9073079456784232,0.9000006318429612,0.93043633752159,,0.2730923694779116,2.8,6.773690879996866,1,,,,,,,,
SEA,SEA_A__base_s0,0,0,clean,none,none,0.9000472638349465,0.8893041005117367,0.8788801488613126,0.92830513765456,,0.1044176706827309,0.0,11.478665359970185,1,,,,,,,,
SEA,SEA_A__base_s0,0,0,clean,none,rl,0.9162265650151724,0.9078605731418133,0.8992576031490321,0.9354743873165572,,0.24364123159303877,46.93333333333334,7.385723306642224,3,0.003691256685407178,0.004615294549837671,0.006636732839357204,0.001812758937801472,,0.07893720475397897,39.610772945416414,2.4065090268856757
SEA,SEA_A__base_s0,0,0,clean,none,rl_alarm,0.9099041708621883,0.9004768152301748,0.8905959582018391,0.9339354917643211,,0.23025435073627842,46.93333333333333,9.956975066661835,3,0.00853633188833272,0.00967585477540363,0.010146188514790992,0.004876029691355224,,0.10897776165426672,40.645458950949646,6.38879800181069
SEA,SEA_A__base_s0,0,1,instance,moderate,confirmed,0.9157984505681936,0.9087321965848008,0.90519609497607,0.9314323013659996,0.8985421757815791,0.1002144822815739,0.3999999999999999,8.435466920025647,1,,,,,,,,
SEA,SEA_A__base_s0,0,1,instance,moderate,immediate,0.9192199412284487,0.9119397689697362,0.9062519810441724,0.931349943931524,0.8753405803207776,0.124469392731489,1.2,7.637129279971123,1,,,,,,,,
SEA,SEA_A__base_s0,0,1,instance,moderate,none,0.8945091753488277,0.8834705050337799,0.8739899304281838,0.9225631453293032,0.8815482711159799,0.1161140388854883,0.0,10.992671080026776,1,,,,,,,,
SEA,SEA_A__base_s0,0,1,instance,moderate,rl,0.918706203892074,0.9115621990531005,0.9066071305571319,0.9350371058167143,0.6302631948540771,0.36785618904962614,36.93333333333333,7.08735125331829,3,0.0030671969068602925,0.0028781521450768105,0.0009524678540890698,0.00425112268489656,0.1002510397220832,0.09970138477575834,31.010535844021355,1.7813860172690439
SEA,SEA_A__base_s0,0,1,instance,moderate,rl_alarm,0.9116885518771962,0.9031715914717963,0.8960102426432909,0.9324946070580818,0.6724717470483039,0.3249066512730427,37.86666666666667,9.32269337332497,3,0.014877776494745271,0.01706164133747523,0.019070149777547535,0.008600898153835326,0.18106558117755603,0.1808197064501396,32.79349528997074,5.583459875847441
SEA,SEA_A__base_s0,0,2,instance,severe,confirmed,0.916456034358753,0.9090603569549852,0.9039472813367572,0.9272421707402628,0.6764324342537528,0.3258819479324804,0.3999999999999999,7.722063880041241,1,,,,,,,,
SEA,SEA_A__base_s0,0,2,instance,severe,immediate,0.9170005959353102,0.9096939735128762,0.9047382143175932,0.9281637122703934,0.6764324342537528,0.3258819479324804,0.3999999999999999,7.462895079981537,1,,,,,,,,
SEA,SEA_A__base_s0,0,2,instance,severe,none,0.8961634095719541,0.8846935111775975,0.8736173642192622,0.9224041157541948,0.8030223899455835,0.1967233468590745,0.0,9.670099359937012,1,,,,,,,,
SEA,SEA_A__base_s0,0,2,instance,severe,rl,0.9097226503366692,0.9014787554508238,0.8955925762558493,0.9313414316594422,0.5987667840355813,0.39994431683719633,34.800000000000004,7.260795519966632,3,0.0017517262991091401,0.002146861994026325,0.0033013895566919907,0.006112566879466859,0.06716286425397625,0.06565315755896935,30.24169307429728,2.0964925676731347
SEA,SEA_A__base_s0,0,2,instance,severe,rl_alarm,0.9044448554343135,0.8952232335566247,0.8881855180544815,0.9304953007235813,0.6492522645461641,0.3489453119856127,38.13333333333333,8.75745306670045,3,0.007171942496868837,0.009119007075034958,0.01261639130753967,0.007007171730207579,0.13316883493901588,0.13182808881357092,33.0244353976466,4.652088137960587
SEA,SEA_A__base_s0,0,3,concept,moderate,confirmed,0.9143908102665268,0.9066103298952046,0.9007512117459952,0.9273981856909476,0.5302868391451069,0.3942832976765013,3.6,6.738189359940588,1,,,,,,,,
SEA,SEA_A__base_s0,0,3,concept,moderate,immediate,0.9062532108583524,0.897438878049658,0.890733378564713,0.924175093802041,0.2309898762654668,0.4453156873476292,15.2,5.70529688000679,1,,,,,,,,
SEA,SEA_A__base_s0,0,3,concept,moderate,none,0.8980642377165403,0.8875135975060655,0.8782381246958246,0.9243503501604152,0.8890888638920135,0.1127220259714413,0.0,11.042225119937212,1,,,,,,,,
SEA,SEA_A__base_s0,0,3,concept,moderate,rl,0.9073560336737699,0.8984142534705405,0.8909336705304741,0.9283468008157322,0.3930727409073866,0.4030930228701262,28.399999999999995,6.525173746732373,3,0.00026799827602749825,0.0004187082720618445,0.0014363567113653921,0.004571984498785473,0.0216717294186315,0.022515576168011527,17.870646322950943,0.2776318569342656
SEA,SEA_A__base_s0,0,3,concept,moderate,rl_alarm,0.9044893793367993,0.8949046705729774,0.8863932209580024,0.9298190691574729,0.4515560554930634,0.33781448496608446,33.333333333333336,9.61987165333703,3,0.00556433586605704,0.006400857037172699,0.007062520533353542,0.004736049577610538,0.37891452706264017,0.19493578768966807,28.867513459481287,6.0060516247462274
SEA,SEA_A__base_s0,0,4,concept,severe,confirmed,0.9107740994184492,0.9030446707632656,0.8986414631947217,0.919777513740896,0.6566955643464355,0.2495469812865167,3.6,7.2986115999519825,1,,,,,,,,
SEA,SEA_A__base_s0,0,4,concept,severe,immediate,0.9047530978361384,0.8957440517409827,0.8888956817513631,0.9286196718613556,0.1360996549112027,0.6058878320020322,13.6,5.847586040012539,1,,,,,,,,
SEA,SEA_A__base_s0,0,4,concept,severe,none,0.8969648398166985,0.8859146235696768,0.8756560214784583,0.9220008171146136,0.8508879723928963,0.1055180784103418,0.0,10.83265559999272,1,,,,,,,,
SEA,SEA_A__base_s0,0,4,concept,severe,rl,0.9076471514977156,0.8984787591251489,0.8901566266938817,0.9289994482350861,0.29437477204500184,0.5445576599207805,18.533333333333335,6.414703146678707,3,0.0005101629898516693,0.0004588676353655381,0.0007776239107013522,0.002297022902454232,0.04169712362241183,0.04955226699496967,7.739078325830107,0.20513319178255615
SEA,SEA_A__base_s0,0,4,concept,severe,rl_alarm,0.9020268650377767,0.8920708253682262,0.8832886709933924,0.9278773290739603,0.3759223409926213,0.4574971539322777,20.533333333333335,9.454858653340489,3,0.004383842436051356,0.005331427148367282,0.006610068378115884,0.005089208642437433,0.411332302717154,0.304822821002558,17.782388291040476,5.929882082814693
SEA,SEA_A__base_s0,0,5,splice,moderate,confirmed,0.9206892300104802,0.9136979927308772,0.9086512467175436,0.9338146099329182,0.8130788661240528,0.1748954807883734,1.2,7.944230159930885,1,,,,,,,,
SEA,SEA_A__base_s0,0,5,splice,moderate,immediate,0.9133016871134126,0.905053443961048,0.8978581480290699,0.9301959293038428,0.5757788380578165,0.3503135576348795,7.6,6.28392119994387,1,,,,,,,,
SEA,SEA_A__base_s0,0,5,splice,moderate,none,0.8992561083369295,0.8891725724282125,0.8808238334870138,0.9289631354850908,0.920516418748246,0.0710133386422456,0.0,11.618745040055366,1,,,,,,,,
SEA,SEA_A__base_s0,0,5,splice,moderate,rl,0.9139524210728206,0.9054509472082103,0.8971222007483566,0.9353469449375283,0.5211151651230236,0.3689893158139226,39.46666666666667,6.4710417599727705,3,0.000579074127429138,0.0006672273946344351,0.0014681522864568915,0.0020113036252710687,0.06244102011026035,0.013886406874345086,29.066360854660378,0.5467094350717594
SEA,SEA_A__base_s0,0,5,splice,moderate,rl_alarm,0.9086266773524033,0.8994436898697961,0.8907234238665348,0.9338008489732464,0.6183927402002058,0.2822184617426505,39.199999999999996,9.790945546670507,3,0.008115150815315641,0.008895048629664866,0.008573296755725284,0.004189582776973228,0.26164678070740643,0.1829090020143702,33.948195828349995,6.321100563386294
SEA,SEA_A__base_s0,0,6,splice,severe,confirmed,0.9207611532375728,0.9137482343021288,0.9085805620930052,0.933922035824204,0.8298119692680954,0.1467228749760155,0.7999999999999999,8.066466640029104,1,,,,,,,,
SEA,SEA_A__base_s0,0,6,splice,severe,immediate,0.9098493722129748,0.9012438408111816,0.8940220170730881,0.931603952604168,0.5378925731230624,0.3759805415411009,7.2,6.272098479978741,1,,,,,,,,
SEA,SEA_A__base_s0,0,6,splice,severe,none,0.901454904136613,0.8917985110965847,0.8840038380089299,0.929933730691716,0.9322684997978165,0.0898994345308637,0.0,11.266601480077952,1,,,,,,,,
SEA,SEA_A__base_s0,0,6,splice,severe,rl,0.9084554315736116,0.899308418012347,0.8907425324778808,0.9328751923441253,0.5951891539740307,0.3022438176503121,38.4,7.133508280012758,3,0.003746724585574831,0.0037240551219690178,0.0023705378446180992,0.004795814978975743,0.1394005762243555,0.10154191597054794,30.1913895009819,2.082660855908511
SEA,SEA_A__base_s0,0,6,splice,severe,rl_alarm,0.9075718033550473,0.8982450458759811,0.889408484981613,0.9336599831633107,0.6443029159365593,0.2793786235360068,39.46666666666667,9.78416325331976,3,0.005297390115553288,0.005582862885337149,0.004680561576830093,0.0032270293013153726,0.24938551103946682,0.164093791166927,34.179135936025844,6.111284481182224
SEA,SEA_A__base_s1,1,0,clean,none,confirmed,0.924109232240604,0.9172311265333112,0.9112979757774088,0.934713629020907,,0.216867469879518,0.7999999999999999,7.596730719972402,1,,,,,,,,
SEA,SEA_A__base_s1,1,0,clean,none,immediate,0.9181877378263436,0.9106789698141275,0.9044658853693556,0.9328529295197504,,0.3333333333333333,4.0,6.594947080034763,1,,,,,,,,
SEA,SEA_A__base_s1,1,0,clean,none,none,0.903821500518894,0.8940236165102907,0.8850460666600848,0.9312434076838392,,0.0602409638554216,0.0,11.880348079930991,1,,,,,,,,
SEA,SEA_A__base_s1,1,0,clean,none,rl,0.9167565404364134,0.9085218755776664,0.9000863534888405,0.9356481045244919,,0.27041499330655955,46.0,7.045025906649729,3,0.0006614396312923641,0.0005005348657387732,0.0010853195818674645,0.0038737482495151093,,0.05684303546335247,38.46452911449717,1.8009682710262567
SEA,SEA_A__base_s1,1,0,clean,none,rl_alarm,0.9128902726057967,0.9040727143865842,0.8950502556974582,0.935700893538936,,0.22356091030789824,46.13333333333333,9.890349199995399,3,0.007853787008389094,0.008702774045986397,0.008663881850627168,0.003860295987523855,,0.14143922257255895,39.952638627922106,6.584353510367527
SEA,SEA_A__base_s1,1,1,instance,moderate,confirmed,0.9217080764300104,0.915218246457906,0.9119935660471016,0.9338320304174536,0.8530205872426595,0.1441535568225917,0.3999999999999999,8.270184640027583,1,,,,,,,,
SEA,SEA_A__base_s1,1,1,instance,moderate,immediate,0.9072604440103372,0.8973702998385018,0.8869418825908659,0.9287734287377952,0.9017887276409045,0.0960625690319114,0.3999999999999999,9.392506440076977,1,,,,,,,,
SEA,SEA_A__base_s1,1,1,instance,moderate,none,0.899456687625908,0.8888204303306817,0.8788778476096963,0.926691479928374,0.8964450444369445,0.0998437764311372,0.0,10.772802679985762,1,,,,,,,,
SEA,SEA_A__base_s1,1,1,instance,moderate,rl,0.9188524645761689,0.9113451314431975,0.9048945838201482,0.9347772118878539,0.6483668954138073,0.3505776291829606,37.333333333333336,6.780093920013557,3,0.0023941687155615257,0.002736469481674723,0.0031688288818366916,0.006242508081386363,0.09919042118557278,0.09902975287715658,31.62867896914655,1.3976796007859826
SEA,SEA_A__base_s1,1,1,instance,moderate,rl_alarm,0.9128868811427874,0.904428555126629,0.8969818959249966,0.9344257179183494,0.6999100011249859,0.2982510257354282,39.99999999999999,9.445017666680117,3,0.01163088876335855,0.01351703257872829,0.015678565752390815,0.00669804657823361,0.1702043402420311,0.17182571819250841,34.64101615137754,5.883273761384971
SEA,SEA_A__base_s1,1,2,instance,severe,confirmed,0.9186354109435728,0.9115704486352731,0.9070036794471716,0.932350581750912,0.7975319464580735,0.2002460052360747,0.3999999999999999,8.383483999967574,1,,,,,,,,
SEA,SEA_A__base_s1,1,2,instance,severe,immediate,0.9203955802454062,0.9136098262281774,0.9095695784114902,0.9312055899647358,0.8261741798442294,0.1723108693689627,0.3999999999999999,8.137255520001053,1,,,,,,,,
SEA,SEA_A__base_s1,1,2,instance,severe,none,0.8993142461795169,0.8884743351961364,0.8780296267003868,0.9237185920943288,0.8899322296773323,0.1078868375914056,0.0,10.399353640060871,1,,,,,,,,
SEA,SEA_A__base_s1,1,2,instance,severe,rl,0.9101703192723276,0.9022102128430539,0.8972668532752253,0.9328328305337927,0.6258639873225665,0.3714923565345611,32.53333333333333,7.851639466670652,3,0.002946307016290978,0.0038201794922638004,0.005946196764576746,0.005789492101563389,0.18433630496286907,0.1827870199465201,28.03521594946851,3.167172037957719
SEA,SEA_A__base_s1,1,2,instance,severe,rl_alarm,0.9072502696213093,0.8986154118308164,0.8925989107411579,0.9318929442594587,0.6426773211054542,0.35389207366615505,34.666666666666664,9.221378520006935,3,0.006872797905620941,0.00878242998735759,0.012617370094258966,0.007079196634482914,0.2141290320336452,0.21304678390472107,30.022213997860536,5.4893023868712785
SEA,SEA_A__base_s1,1,3,concept,moderate,confirmed,0.9127139165293124,0.9048176428722062,0.8991259040023369,0.92957969459158,0.7220943936247826,0.2438679620928565,3.6,7.129897839948535,1,,,,,,,,
SEA,SEA_A__base_s1,1,3,concept,moderate,immediate,0.9137517042101622,0.9054715839884996,0.8979999573522748,0.9320850810909044,0.1475672035467759,0.600616190172812,10.8,5.644765920005739,1,,,,,,,,
SEA,SEA_A__base_s1,1,3,concept,moderate,none,0.897299717151985,0.8863957134258835,0.8764171597116743,0.9257868248428746,0.8522363769010607,0.0825436011786254,0.0,11.085168439988047,1,,,,,,,,
SEA,SEA_A__base_s1,1,3,concept,moderate,rl,0.9119949263713382,0.9035012601875733,0.8959174526501273,0.9329823107810252,0.3685766129786557,0.44280082822330175,25.733333333333334,6.364554293329518,3,0.0004220021285040819,0.0004617606785881572,0.0011569192248906343,0.0025915603142493667,0.05926220180171191,0.02281161398669335,16.0266444814045,0.24284191061729693
SEA,SEA_A__base_s1,1,3,concept,moderate,rl_alarm,0.906945037950471,0.8974388410409092,0.8883870533355797,0.9318087717886891,0.3975905868267953,0.36756390857688936,29.333333333333332,9.861752280003081,3,0.008353092839139332,0.009563629051845742,0.010366231958899356,0.005215159035317575,0.39373480392796073,0.24683482680134636,25.403411844343534,6.263742812203156
SEA,SEA_A__base_s1,1,4,concept,severe,confirmed,0.9219420873776528,0.9153779649946476,0.911724974338862,0.9320838841256502,0.7227869404240996,0.1858973635183198,2.0,7.622962919995189,1,,,,,,,,
SEA,SEA_A__base_s1,1,4,concept,severe,immediate,0.9051543454815538,0.8964913248942786,0.8906462049333685,0.9270727052441348,0.1853921238640188,0.5687687009541015,17.599999999999998,5.771090039983392,1,,,,,,,,
SEA,SEA_A__base_s1,1,4,concept,severe,none,0.9052459149828052,0.8955489424540983,0.8863980827276552,0.9268697273369196,0.7704308313699091,0.1911533901654152,0.0,9.996894639916718,1,,,,,,,,
SEA,SEA_A__base_s1,1,4,concept,severe,rl,0.9106146009265478,0.9021401881021923,0.8951193612031444,0.9312599673341317,0.28249186581397956,0.5298311974256197,19.599999999999998,6.283151013310999,3,0.00046115168070896237,0.00044558760760965394,0.001486796967340413,0.0026740917882517668,0.05213279764668363,0.014282796017256896,9.457272334029511,0.4429547327575042
SEA,SEA_A__base_s1,1,4,concept,severe,rl_alarm,0.9074842805689518,0.8983386851104026,0.890170002693194,0.9305990849794444,0.3522214742510939,0.46204670769114964,22.400000000000002,8.923024746682495,3,0.0019384814605597892,0.00241598801038054,0.0032665785111983493,0.0032297184582241218,0.3621799273652524,0.2346004946927303,19.398969044771427,4.885498749108768
SEA,SEA_A__base_s1,1,5,splice,moderate,confirmed,0.9242211505199112,0.9175828673739944,0.912679342180278,0.9358169594328324,0.8085722315907813,0.1599193909538737,1.2,7.899905079975724,1,,,,,,,,
SEA,SEA_A__base_s1,1,5,splice,moderate,immediate,0.916620881916041,0.9090629310430552,0.9032481326852754,0.9322187682319248,0.5919055649241147,0.3579141165348062,8.4,6.019263080041855,1,,,,,,,,
SEA,SEA_A__base_s1,1,5,splice,moderate,none,0.8964247196955822,0.8855424810955421,0.8758909019947624,0.9297148327916492,0.9105677346824058,0.0787082649151614,0.0,11.12427908005193,1,,,,,,,,
SEA,SEA_A__base_s1,1,5,splice,moderate,rl,0.9160104185743645,0.9079731043433105,0.9005239758767954,0.9349796556235628,0.5741053026044595,0.3200975269940787,41.73333333333333,6.3490807333340245,3,0.0031560784207071506,0.003130014829883279,0.0018569921717793503,0.004760853835055579,0.10715615724383747,0.02571185493677519,31.07238860038496,0.7885221035188996
SEA,SEA_A__base_s1,1,5,splice,moderate,rl_alarm,0.9104314619240448,0.9013929156623197,0.892662725165207,0.9349926999204935,0.6358441071763162,0.25066759549518164,42.4,9.600399360029646,3,0.012130194594108789,0.01372687899585239,0.014524824933385395,0.004570767011378102,0.23791764044008692,0.14892114870006382,36.7194771204602,6.360309807458335
SEA,SEA_A__base_s1,1,6,splice,severe,confirmed,0.9174755305943878,0.9100295518985992,0.9043385747037712,0.9340146002005278,0.857703251005943,0.1507058870016313,2.4,7.47772655999288,1,,,,,,,,
SEA,SEA_A__base_s1,1,6,splice,severe,immediate,0.9179740756567568,0.9104254907043972,0.9041358196429302,0.9319068309023388,0.6321363031802953,0.3056679819139388,5.199999999999999,6.646451000031084,1,,,,,,,,
SEA,SEA_A__base_s1,1,6,splice,severe,none,0.9038723724640336,0.8943438282685794,0.8861607629042862,0.932021292094768,0.918716433489907,0.063910856717075,0.0,11.032639640010894,1,,,,,,,,
SEA,SEA_A__base_s1,1,6,splice,severe,rl,0.9149421077264309,0.9067631778319106,0.8992528517085573,0.9350944538285058,0.5662575550953751,0.3300555640228126,35.333333333333336,6.761482813364516,3,8.869826717009525e-05,0.00045619660896020227,0.0025027542634948365,0.0032983294341304764,0.139138967395982,0.09667908034573819,28.20590954628716,1.5471461526939412
SEA,SEA_A__base_s1,1,6,splice,severe,rl_alarm,0.9111640179340563,0.902367050322798,0.8940337758418838,0.9352774092929708,0.6183757877782828,0.2849664790698812,37.86666666666667,9.78552015994986,3,0.0063147502124295185,0.006948314119156947,0.006818229208283003,0.0028198802113428823,0.2601026289752883,0.19143978460690936,32.79349528997074,6.320863139351665
SEA,SEA_A__base_s2,2,0,clean,none,confirmed,0.925904412514012,0.9191532335062732,0.9131980462664866,0.9350581289777176,,0.1204819277108433,0.7999999999999999,7.95431099999696,1,,,,,,,,
SEA,SEA_A__base_s2,2,0,clean,none,immediate,0.9141139305003568,0.9057125990744757,0.8978266073855042,0.9281476493138424,,0.2650602409638554,3.2,6.51854616003111,1,,,,,,,,
SEA,SEA_A__base_s2,2,0,clean,none,none,0.9015897279119536,0.8913951813594141,0.8821344362045065,0.9293488280339623,,0.0883534136546184,0.0,11.298431759979575,1,,,,,,,,
SEA,SEA_A__base_s2,2,0,clean,none,rl,0.9168314141105336,0.9086096503389185,0.900346702859057,0.9359833967728018,,0.322623828647925,41.73333333333333,6.851361106646557,3,0.0015945654243458326,0.001166378631973777,0.0010497534697666917,0.0044572139217044435,,0.06454920188080962,34.770869033334975,1.360617510622682
SEA,SEA_A__base_s2,2,0,clean,none,rl_alarm,0.9123781378443562,0.9033377988164913,0.8938983327270975,0.9355034718675608,,0.27576974564926365,41.86666666666667,9.683704306681951,3,0.009343037067900977,0.010342610105508375,0.010187833236055243,0.005330077911141548,,0.16230730459146106,36.2575969051085,6.462655438138863
SEA,SEA_A__base_s2,2,1,instance,moderate,confirmed,0.9198919800264954,0.9132117217818552,0.910005275444842,0.9334206420442764,0.8769834594897673,0.1247610513739546,0.3999999999999999,8.4907338000834,1,,,,,,,,
SEA,SEA_A__base_s2,2,1,instance,moderate,immediate,0.9096198919800264,0.9008166782109316,0.893161388865881,0.9256501982508764,0.7691056910569106,0.2285643170051772,1.2,7.78590716002509,1,,,,,,,,
SEA,SEA_A__base_s2,2,1,instance,moderate,none,0.8973504534800775,0.886607097823302,0.8771741375224645,0.9258486449524944,0.9112699747687132,0.0882865392273994,0.0,10.844518520031125,1,,,,,,,,
SEA,SEA_A__base_s2,2,1,instance,moderate,rl,0.9198682020449064,0.9126528021491701,0.9071545753862317,0.9360643411545236,0.6364451920381272,0.36422408071153595,38.0,6.614913053375979,3,0.0005357885230430337,0.0006259262787453723,0.0008027483947198529,0.004778892473024074,0.06228294737662304,0.061336891924258,31.706150822829315,1.2510292906253662
SEA,SEA_A__base_s2,2,1,instance,moderate,rl_alarm,0.9125819491151194,0.9042461014967796,0.8975826271835551,0.9344759627082375,0.7019998131015793,0.2970446701181468,39.733333333333334,9.462467293317118,3,0.013190862157578132,0.015275825278678669,0.017674270499376418,0.007471476342994173,0.1812332762578144,0.18078984459794423,34.41007604370169,5.829147975230855
SEA,SEA_A__base_s2,2,2,instance,severe,confirmed,0.9027004993376132,0.8924251997390081,0.8825687323716721,0.9271323042837928,0.7958699384025043,0.2050504708353092,0.0,9.936551159992815,1,,,,,,,,
SEA,SEA_A__base_s2,2,2,instance,severe,immediate,0.9191480688882095,0.912110501085079,0.9076377538137074,0.9323185764633182,0.7982934464303746,0.2005001919472483,0.3999999999999999,7.673443199973553,1,,,,,,,,
SEA,SEA_A__base_s2,2,2,instance,severe,none,0.9027004993376132,0.8924251997390081,0.8825687323716721,0.9271323042837928,0.7958699384025043,0.2050504708353092,0.0,9.911445560026914,1,,,,,,,,
SEA,SEA_A__base_s2,2,2,instance,severe,rl,0.9075138421821394,0.8988911271219328,0.8926075078716139,0.9330519560147549,0.58759410728511,0.41407349697777174,31.2,7.774600346696874,3,0.0029352773926271513,0.0035297399394641897,0.004536356032759088,0.005375147231401622,0.1634930718603179,0.16347567582516617,26.764155133312165,2.77719356936537
SEA,SEA_A__base_s2,2,2,instance,severe,rl_alarm,0.9069601548965659,0.8980434547700696,0.8910797197526042,0.9331136989047478,0.5920820851144996,0.4084279896724852,32.53333333333333,8.675430093364168,3,0.0036889699254244565,0.004865551581839048,0.007370731283176078,0.005180039691806641,0.17648545793010825,0.1761300978716427,28.174693136453737,4.814578747622421
SEA,SEA_A__base_s2,2,3,concept,moderate,confirmed,0.9132477325996128,0.9054848868899328,0.9002714260531726,0.9297744012422068,0.6524020653271972,0.2977044904785132,2.8,7.168780480045826,1,,,,,,,,
SEA,SEA_A__base_s2,2,3,concept,moderate,immediate,0.9130948741465404,0.9050239193562232,0.8987123813529373,0.9316918582375082,0.2168312941968795,0.4899658560379067,14.4,5.787041039951146,1,,,,,,,,
SEA,SEA_A__base_s2,2,3,concept,moderate,none,0.9070824416590236,0.8979003377653989,0.8898770201675543,0.93053965232796,0.9038893254012796,0.0869775127666563,0.0,11.227223759982737,1,,,,,,,,
SEA,SEA_A__base_s2,2,3,concept,moderate,rl,0.9166989367845376,0.9088251707786669,0.9019090402554898,0.9351770685318997,0.31916227036330297,0.46713685125642485,23.2,6.632965279991429,3,0.0017828632882077966,0.0017356959330313356,0.0009018941874788935,0.0033604111397339356,0.12083184357950402,0.08770277688809537,15.247294842036736,0.5649801725538672
SEA,SEA_A__base_s2,2,3,concept,moderate,rl_alarm,0.9124358843710724,0.9039285912840875,0.8963081042025113,0.9340997525249003,0.38604220451229093,0.4175302202268964,24.8,9.779159893281758,3,0.004636217386338806,0.005220620687637301,0.00556948214814516,0.0030831372105682257,0.44846876196649543,0.28626704195029384,21.47743001385408,6.320973669762818
SEA,SEA_A__base_s2,2,4,concept,severe,confirmed,0.91270763273209,0.905231409126535,0.9013109784716792,0.9286487906587428,0.5806011619095731,0.3795557813337848,3.2,7.12496627997607,1,,,,,,,,
SEA,SEA_A__base_s2,2,4,concept,severe,immediate,0.9049628044430856,0.8959519818600217,0.8891872526205546,0.9278145748718168,0.1793045381830428,0.6364857618604126,17.599999999999998,5.710495680011809,1,,,,,,,,
SEA,SEA_A__base_s2,2,4,concept,severe,none,0.902241923978396,0.892183190377573,0.8831010317490544,0.9253985027499828,0.797794055737981,0.1520729263680749,0.0,9.975156840030104,1,,,,,,,,
SEA,SEA_A__base_s2,2,4,concept,severe,rl,0.9077957811066951,0.8990131872663673,0.8920547868433095,0.9314656970175025,0.2744857006539249,0.5468461603589874,20.933333333333334,6.300128840003162,3,0.0007966257548636862,0.0007515817077690299,0.0003385927022514663,0.0014982553895932836,0.034315147399045044,0.013268332660119066,7.862145593496303,0.0731247682489075
SEA,SEA_A__base_s2,2,4,concept,severe,rl_alarm,0.9056387784911172,0.8964113996632102,0.8887846375866214,0.9293395996081543,0.379450478515899,0.4586985766564125,22.133333333333336,8.83467330665638,3,0.002941762300976389,0.0036617366538790374,0.0049221470404305825,0.0034130899979516534,0.36229616538438003,0.2655456026016237,19.168028937095578,4.974483123015322
SEA,SEA_A__base_s2,2,5,splice,moderate,confirmed,0.9239580148782228,0.9172203069029145,0.9121486845091342,0.9360992721269684,0.8012622720897615,0.1680686908909905,1.2,7.595238879974932,1,,,,,,,,
SEA,SEA_A__base_s2,2,5,splice,moderate,immediate,0.9144196474065016,0.9064327993053216,0.89995132366155,0.9323008178234145,0.5492005610098176,0.4259780985564957,9.6,5.89414747999981,1,,,,,,,,
SEA,SEA_A__base_s2,2,5,splice,moderate,none,0.9002241923978396,0.8895508391933014,0.8793962788858578,0.9314422491128532,0.9216269284712484,0.0712095569935291,0.0,11.07715980000794,1,,,,,,,,
SEA,SEA_A__base_s2,2,5,splice,moderate,rl,0.9175515472672305,0.90946500670298,0.9014902691799126,0.9367897435032191,0.5573726040205703,0.3706835905093744,37.6,6.5695200800274804,3,0.002740870104741155,0.003443708827133712,0.005080893513471384,0.002397106753386441,0.049322418013410856,0.032483936571671305,29.597297173897484,0.9305688883142532
SEA,SEA_A__base_s2,2,5,splice,moderate,rl_alarm,0.9106593294609192,0.901441607019473,0.8921396572150253,0.935862445321273,0.6466760168302946,0.2840749958519993,39.46666666666667,9.437273533331853,3,0.009037093788599463,0.01029770700796723,0.011036089363095148,0.0038280022062030868,0.23811447427475652,0.18434687763915839,34.179135936025844,5.9531242974261245
SEA,SEA_A__base_s2,2,6,splice,severe,confirmed,0.917548150412718,0.9100967211368112,0.9045235295775624,0.9345258272565938,0.7066038529485993,0.2501877311351382,1.2,7.501911000069231,1,,,,,,,,
SEA,SEA_A__base_s2,2,6,splice,severe,immediate,0.91320697034546,0.905167964243238,0.8989339229471125,0.9313341615648044,0.5179103222007235,0.4496908788075544,8.0,5.975642760004848,1,,,,,,,,
SEA,SEA_A__base_s2,2,6,splice,severe,none,0.9028125955365331,0.8931762366899864,0.8851581982740693,0.930913705748413,0.8463026836039371,0.1361544759054851,0.0,10.269966000039132,1,,,,,,,,
