stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,alarm_rate,alarm_blocks,monitored_blocks,poison_exposed_blocks,poison_alarm_blocks,poison_alarm_rate,unexposed_blocks,unexposed_alarm_blocks,unexposed_alarm_rate,event_recall,detected_events,scheduled_events,detection_delay,seconds_per_100k,detector,learner_resets,status,folder
SEA_A,splice,severe,117.0,2243424514.0,,SEA_A__s117,SEA_A__s117__splice__severe,0.1016949152542373,6,59,50,6,0.12,0,0,,1.0,3.0,3.0,5.513333333333333,0.013258542215529209,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s117__splice__severe
SEA_A,clean,none,118.0,,,SEA_A__s118,SEA_A__s118__clean__none,0.13559322033898305,8,59,0,0,,13,1,0.07692307692307693,1.0,3.0,3.0,1.5133333333333334,0.012864167947554959,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__clean__none
SEA_A,concept,moderate,118.0,1648460561.0,,SEA_A__s118,SEA_A__s118__concept__moderate,0.576271186440678,34,59,35,32,0.9142857142857143,3,0,0.0,1.0,3.0,3.0,0.18000000000000002,0.013607701694127172,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__concept__moderate
SEA_A,concept,severe,118.0,16137799.0,,SEA_A__s118,SEA_A__s118__concept__severe,0.7288135593220338,43,59,48,42,0.875,0,0,,1.0,3.0,3.0,0.18000000000000002,0.013225411724609634,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__concept__severe
SEA_A,instance,moderate,118.0,4224387059.0,,SEA_A__s118,SEA_A__s118__instance__moderate,0.03389830508474576,2,59,59,2,0.03389830508474576,0,0,,0.6666666666666666,2.0,3.0,14.68,0.013219229974007854,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__instance__moderate
SEA_A,instance,severe,118.0,2861808558.0,,SEA_A__s118,SEA_A__s118__instance__severe,0.01694915254237288,1,59,59,1,0.01694915254237288,0,0,,0.3333333333333333,1.0,3.0,18.18,0.013519515002068754,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__instance__severe
SEA_A,splice,moderate,118.0,3330973510.0,,SEA_A__s118,SEA_A__s118__splice__moderate,0.11864406779661017,7,59,36,5,0.1388888888888889,0,0,,1.0,3.0,3.0,3.1799999999999997,0.013636390067404136,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__splice__moderate
SEA_A,splice,severe,118.0,3954790722.0,,SEA_A__s118,SEA_A__s118__splice__severe,0.13559322033898305,8,59,50,8,0.16,1,0,0.0,1.0,3.0,3.0,2.5133333333333336,0.012966883077751845,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s118__splice__severe
SEA_A,clean,none,119.0,,,SEA_A__s119,SEA_A__s119__clean__none,0.06779661016949153,4,59,0,0,,13,0,0.0,0.6666666666666666,2.0,3.0,1.18,0.012839861786536252,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s119__clean__none
SEA_A,concept,moderate,119.0,1118368957.0,,SEA_A__s119,SEA_A__s119__concept__moderate,0.5932203389830508,35,59,37,34,0.918918918918919,2,0,0.0,1.0,3.0,3.0,0.18000000000000002,0.012975906720384957,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s119__concept__moderate
SEA_A,concept,severe,119.0,1193382814.0,,SEA_A__s119,SEA_A__s119__concept__severe,0.711864406779661,42,59,50,42,0.84,0,0,,1.0,3.0,3.0,0.18000000000000002,0.013312576484167948,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s119__concept__severe
SEA_A,instance,moderate,119.0,110941192.0,,SEA_A__s119,SEA_A__s119__instance__moderate,0.06779661016949153,4,59,59,4,0.06779661016949153,0,0,,0.6666666666666666,2.0,3.0,7.18,0.012890138362611953,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s119__instance__moderate
SEA_A,instance,severe,119.0,3882502243.0,,SEA_A__s119,SEA_A__s119__instance__severe,0.01694915254237288,1,59,59,1,0.01694915254237288,0,0,,0.3333333333333333,1.0,3.0,18.18,0.013175210187910125,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s119__instance__severe
SEA_A,splice,moderate,119.0,1473637511.0,,SEA_A__s119,SEA_A__s119__splice__moderate,0.0847457627118644,5,59,36,4,0.1111111111111111,0,0,,0.6666666666666666,2.0,3.0,1.18,0.01310221710203526,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s119__splice__moderate
SEA_A,splice,severe,119.0,2268888980.0,,SEA_A__s119,SEA_A__s119__splice__severe,0.06779661016949153,4,59,48,3,0.0625,0,0,,0.6666666666666666,2.0,3.0,2.6799999999999997,0.013203334965510292,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s119__splice__severe
SEA_A,clean,none,115.0,,,SEA_A__s115,SEA_A__s115__clean__none,0.05084745762711865,3,59,0,0,,13,0,0.0,1.0,3.0,3.0,12.513333333333334,0.1438457699744807,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s115__clean__none
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,0.0,0,59,33,0,0.0,2,0,0.0,0.0,0.0,3.0,,0.1489637432678137,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s115__concept__moderate
SEA_A,concept,severe,115.0,3074832534.0,,SEA_A__s115,SEA_A__s115__concept__severe,0.03389830508474576,2,59,44,2,0.045454545454545456,0,0,,0.6666666666666666,2.0,3.0,10.18,0.13326214684639126,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s115__concept__severe
SEA_A,instance,moderate,115.0,2392216387.0,,SEA_A__s115,SEA_A__s115__instance__moderate,0.01694915254237288,1,59,59,1,0.01694915254237288,0,0,,0.3333333333333333,1.0,3.0,5.18,0.14159493487871563,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s115__instance__moderate
SEA_A,instance,severe,115.0,345179728.0,,SEA_A__s115,SEA_A__s115__instance__severe,0.01694915254237288,1,59,59,1,0.01694915254237288,0,0,,0.3333333333333333,1.0,3.0,5.18,0.1416921466685987,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s115__instance__severe
SEA_A,splice,moderate,115.0,1669518770.0,,SEA_A__s115,SEA_A__s115__splice__moderate,0.01694915254237288,1,59,37,1,0.02702702702702703,1,0,0.0,0.3333333333333333,1.0,3.0,18.18,0.13584381158580072,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s115__splice__moderate
SEA_A,splice,severe,115.0,3823887799.0,,SEA_A__s115,SEA_A__s115__splice__severe,0.03389830508474576,2,59,57,2,0.03508771929824561,0,0,,0.3333333333333333,1.0,3.0,1.18,0.1293129250310206,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s115__splice__severe
SEA_A,clean,none,116.0,,,SEA_A__s116,SEA_A__s116__clean__none,0.03389830508474576,2,59,0,0,,13,0,0.0,0.3333333333333333,1.0,3.0,1.18,0.12866471991098175,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s116__clean__none
SEA_A,concept,moderate,116.0,2842105116.0,,SEA_A__s116,SEA_A__s116__concept__moderate,0.05084745762711865,3,59,34,0,0.0,2,0,0.0,1.0,3.0,3.0,4.513333333333333,0.12134805835861091,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s116__concept__moderate
SEA_A,concept,severe,116.0,1226260622.0,,SEA_A__s116,SEA_A__s116__concept__severe,0.03389830508474576,2,59,46,2,0.043478260869565216,0,0,,0.6666666666666666,2.0,3.0,5.68,0.13225631511886604,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s116__concept__severe
SEA_A,instance,moderate,116.0,453400147.0,,SEA_A__s116,SEA_A__s116__instance__moderate,0.01694915254237288,1,59,59,1,0.01694915254237288,0,0,,0.3333333333333333,1.0,3.0,1.18,0.1351700647986339,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s116__instance__moderate
SEA_A,instance,severe,116.0,3914142360.0,,SEA_A__s116,SEA_A__s116__instance__severe,0.03389830508474576,2,59,59,2,0.03389830508474576,0,0,,0.6666666666666666,2.0,3.0,9.18,0.13092992836997533,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s116__instance__severe
SEA_A,splice,moderate,116.0,921862620.0,,SEA_A__s116,SEA_A__s116__splice__moderate,0.03389830508474576,2,59,33,1,0.030303030303030304,0,0,,0.6666666666666666,2.0,3.0,7.68,0.14042820179990184,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s116__splice__moderate
SEA_A,splice,severe,116.0,1993734708.0,,SEA_A__s116,SEA_A__s116__splice__severe,0.03389830508474576,2,59,46,2,0.043478260869565216,0,0,,0.6666666666666666,2.0,3.0,14.18,0.13381291326368228,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s116__splice__severe
SEA_A,clean,none,117.0,,,SEA_A__s117,SEA_A__s117__clean__none,0.03389830508474576,2,59,0,0,,13,0,0.0,0.6666666666666666,2.0,3.0,11.68,0.1541233433332915,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s117__clean__none
SEA_A,concept,moderate,117.0,4256973585.0,,SEA_A__s117,SEA_A__s117__concept__moderate,0.01694915254237288,1,59,36,0,0.0,1,0,0.0,0.3333333333333333,1.0,3.0,10.18,0.13252833179042986,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s117__concept__moderate
SEA_A,concept,severe,117.0,228998761.0,,SEA_A__s117,SEA_A__s117__concept__severe,0.03389830508474576,2,59,50,1,0.02,1,0,0.0,0.6666666666666666,2.0,3.0,6.18,0.1302156133654838,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s117__concept__severe
SEA_A,instance,moderate,117.0,1195402420.0,,SEA_A__s117,SEA_A__s117__instance__moderate,0.03389830508474576,2,59,59,2,0.03389830508474576,0,0,,0.6666666666666666,2.0,3.0,8.18,0.13761513672458628,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s117__instance__moderate
SEA_A,instance,severe,117.0,4063383392.0,,SEA_A__s117,SEA_A__s117__instance__severe,0.0,0,59,59,0,0.0,0,0,,0.0,0.0,3.0,,0.14277249686225937,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s117__instance__severe
SEA_A,splice,moderate,117.0,1275875057.0,,SEA_A__s117,SEA_A__s117__splice__moderate,0.01694915254237288,1,59,36,1,0.027777777777777776,1,0,0.0,0.3333333333333333,1.0,3.0,5.18,0.13514305329105505,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s117__splice__moderate
SEA_A,splice,severe,117.0,2243424514.0,,SEA_A__s117,SEA_A__s117__splice__severe,0.03389830508474576,2,59,50,2,0.04,0,0,,0.6666666666666666,2.0,3.0,2.18,0.1335509735023758,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s117__splice__severe
SEA_A,clean,none,118.0,,,SEA_A__s118,SEA_A__s118__clean__none,0.0,0,59,0,0,,13,0,0.0,0.0,0.0,3.0,,0.15849707667560628,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__clean__none
SEA_A,concept,moderate,118.0,1648460561.0,,SEA_A__s118,SEA_A__s118__concept__moderate,0.01694915254237288,1,59,35,1,0.02857142857142857,3,0,0.0,0.3333333333333333,1.0,3.0,1.18,0.14056916848251905,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__concept__moderate
SEA_A,concept,severe,118.0,16137799.0,,SEA_A__s118,SEA_A__s118__concept__severe,0.05084745762711865,3,59,48,2,0.041666666666666664,0,0,,1.0,3.0,3.0,9.18,0.1302525750361383,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__concept__severe
SEA_A,instance,moderate,118.0,4224387059.0,,SEA_A__s118,SEA_A__s118__instance__moderate,0.01694915254237288,1,59,59,1,0.01694915254237288,0,0,,0.3333333333333333,1.0,3.0,1.18,0.14627125827246346,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__instance__moderate
SEA_A,instance,severe,118.0,2861808558.0,,SEA_A__s118,SEA_A__s118__instance__severe,0.05084745762711865,3,59,59,3,0.05084745762711865,0,0,,0.6666666666666666,2.0,3.0,8.68,0.12940873983704176,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__instance__severe
SEA_A,splice,moderate,118.0,3330973510.0,,SEA_A__s118,SEA_A__s118__splice__moderate,0.05084745762711865,3,59,36,3,0.08333333333333333,0,0,,0.6666666666666666,2.0,3.0,1.18,0.11899915659644951,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__splice__moderate
SEA_A,splice,severe,118.0,3954790722.0,,SEA_A__s118,SEA_A__s118__splice__severe,0.05084745762711865,3,59,50,3,0.06,1,0,0.0,0.6666666666666666,2.0,3.0,8.68,0.11841403160360643,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s118__splice__severe
SEA_A,clean,none,119.0,,,SEA_A__s119,SEA_A__s119__clean__none,0.05084745762711865,3,59,0,0,,13,0,0.0,1.0,3.0,3.0,5.846666666666667,0.11804242671738999,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s119__clean__none
SEA_A,concept,moderate,119.0,1118368957.0,,SEA_A__s119,SEA_A__s119__concept__moderate,0.01694915254237288,1,59,37,1,0.02702702702702703,2,0,0.0,0.3333333333333333,1.0,3.0,7.18,0.1414613199206845,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s119__concept__moderate
SEA_A,concept,severe,119.0,1193382814.0,,SEA_A__s119,SEA_A__s119__concept__severe,0.01694915254237288,1,59,50,1,0.02,0,0,,0.3333333333333333,1.0,3.0,10.18,0.1417423682869412,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s119__concept__severe
SEA_A,instance,moderate,119.0,110941192.0,,SEA_A__s119,SEA_A__s119__instance__moderate,0.05084745762711865,3,59,59,3,0.05084745762711865,0,0,,1.0,3.0,3.0,5.846666666666667,0.12459243172391628,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s119__instance__moderate
SEA_A,instance,severe,119.0,3882502243.0,,SEA_A__s119,SEA_A__s119__instance__severe,0.05084745762711865,3,59,59,3,0.05084745762711865,0,0,,0.6666666666666666,2.0,3.0,6.18,0.12303610637900421,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s119__instance__severe
SEA_A,splice,moderate,119.0,1473637511.0,,SEA_A__s119,SEA_A__s119__splice__moderate,0.05084745762711865,3,59,36,2,0.05555555555555555,0,0,,1.0,3.0,3.0,9.18,0.12503916664475884,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s119__splice__moderate
SEA_A,splice,severe,119.0,2268888980.0,,SEA_A__s119,SEA_A__s119__splice__severe,0.0,0,59,48,0,0.0,0,0,,0.0,0.0,3.0,,0.16845194336686595,d3_oof,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/d3_oof/SEA_A__s119__splice__severe
SEA_A,clean,none,115.0,,,SEA_A__s115,SEA_A__s115__clean__none,0.01694915254237288,1,59,0,0,,13,0,0.0,0.3333333333333333,1.0,3.0,16.18,0.09069895488210022,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s115__clean__none
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,0.3728813559322034,22,59,33,22,0.6666666666666666,2,0,0.0,1.0,3.0,3.0,0.5133333333333333,0.11407333503787716,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s115__concept__moderate
SEA_A,concept,severe,115.0,3074832534.0,,SEA_A__s115,SEA_A__s115__concept__severe,0.6440677966101694,38,59,44,38,0.8636363636363636,0,0,,1.0,3.0,3.0,0.18000000000000002,0.13904958327960534,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s115__concept__severe
SEA_A,instance,moderate,115.0,2392216387.0,,SEA_A__s115,SEA_A__s115__instance__moderate,0.15254237288135594,9,59,59,9,0.15254237288135594,0,0,,1.0,3.0,3.0,2.8466666666666662,0.09634632175827088,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s115__instance__moderate
SEA_A,instance,severe,115.0,345179728.0,,SEA_A__s115,SEA_A__s115__instance__severe,0.288135593220339,17,59,59,17,0.288135593220339,0,0,,1.0,3.0,3.0,0.8466666666666667,0.10315236300812103,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s115__instance__severe
SEA_A,splice,moderate,115.0,1669518770.0,,SEA_A__s115,SEA_A__s115__splice__moderate,0.0,0,59,37,0,0.0,1,0,0.0,0.0,0.0,3.0,,0.08703590157286575,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s115__splice__moderate
SEA_A,splice,severe,115.0,3823887799.0,,SEA_A__s115,SEA_A__s115__splice__severe,0.0,0,59,57,0,0.0,0,0,,0.0,0.0,3.0,,0.08755610654285799,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s115__splice__severe
SEA_A,clean,none,116.0,,,SEA_A__s116,SEA_A__s116__clean__none,0.01694915254237288,1,59,0,0,,13,0,0.0,0.3333333333333333,1.0,3.0,16.18,0.08866715662103768,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s116__clean__none
SEA_A,concept,moderate,116.0,2842105116.0,,SEA_A__s116,SEA_A__s116__concept__moderate,0.4067796610169492,24,59,34,24,0.7058823529411765,2,0,0.0,1.0,3.0,3.0,0.18000000000000002,0.11769326466795368,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s116__concept__moderate
SEA_A,concept,severe,116.0,1226260622.0,,SEA_A__s116,SEA_A__s116__concept__severe,0.6440677966101694,38,59,46,38,0.8260869565217391,0,0,,1.0,3.0,3.0,0.18000000000000002,0.13881063840623634,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s116__concept__severe
SEA_A,instance,moderate,116.0,453400147.0,,SEA_A__s116,SEA_A__s116__instance__moderate,0.11864406779661017,7,59,59,7,0.11864406779661017,0,0,,1.0,3.0,3.0,7.513333333333333,0.09362236174638383,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s116__instance__moderate
SEA_A,instance,severe,116.0,3914142360.0,,SEA_A__s116,SEA_A__s116__instance__severe,0.23728813559322035,14,59,59,14,0.23728813559322035,0,0,,1.0,3.0,3.0,0.8466666666666667,0.09831597490119746,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s116__instance__severe
SEA_A,splice,moderate,116.0,921862620.0,,SEA_A__s116,SEA_A__s116__splice__moderate,0.0,0,59,33,0,0.0,0,0,,0.0,0.0,3.0,,0.08901340823892194,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s116__splice__moderate
SEA_A,splice,severe,116.0,1993734708.0,,SEA_A__s116,SEA_A__s116__splice__severe,0.0,0,59,46,0,0.0,0,0,,0.0,0.0,3.0,,0.08882965679125239,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s116__splice__severe
SEA_A,clean,none,117.0,,,SEA_A__s117,SEA_A__s117__clean__none,0.0,0,59,0,0,,13,0,0.0,0.0,0.0,3.0,,0.09163763136408913,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s117__clean__none
SEA_A,concept,moderate,117.0,4256973585.0,,SEA_A__s117,SEA_A__s117__concept__moderate,0.5254237288135594,31,59,36,31,0.8611111111111112,1,0,0.0,1.0,3.0,3.0,0.18000000000000002,0.12272514684203391,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s117__concept__moderate
SEA_A,concept,severe,117.0,228998761.0,,SEA_A__s117,SEA_A__s117__concept__severe,0.711864406779661,42,59,50,42,0.84,1,0,0.0,1.0,3.0,3.0,0.18000000000000002,0.14266173840345192,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s117__concept__severe
SEA_A,instance,moderate,117.0,1195402420.0,,SEA_A__s117,SEA_A__s117__instance__moderate,0.11864406779661017,7,59,59,7,0.11864406779661017,0,0,,0.6666666666666666,2.0,3.0,1.18,0.10562402831662135,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s117__instance__moderate
SEA_A,instance,severe,117.0,4063383392.0,,SEA_A__s117,SEA_A__s117__instance__severe,0.3389830508474576,20,59,59,20,0.3389830508474576,0,0,,1.0,3.0,3.0,0.5133333333333333,0.10378763482246238,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s117__instance__severe
SEA_A,splice,moderate,117.0,1275875057.0,,SEA_A__s117,SEA_A__s117__splice__moderate,0.03389830508474576,2,59,36,2,0.05555555555555555,1,0,0.0,0.3333333333333333,1.0,3.0,6.18,0.09035888501481774,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s117__splice__moderate
SEA_A,splice,severe,117.0,2243424514.0,,SEA_A__s117,SEA_A__s117__splice__severe,0.01694915254237288,1,59,50,1,0.02,0,0,,0.3333333333333333,1.0,3.0,19.18,0.09108895833681649,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s117__splice__severe
SEA_A,clean,none,118.0,,,SEA_A__s118,SEA_A__s118__clean__none,0.01694915254237288,1,59,0,0,,13,0,0.0,0.3333333333333333,1.0,3.0,17.18,0.09029902673015991,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__clean__none
SEA_A,concept,moderate,118.0,1648460561.0,,SEA_A__s118,SEA_A__s118__concept__moderate,0.4406779661016949,26,59,35,26,0.7428571428571429,3,0,0.0,1.0,3.0,3.0,0.18000000000000002,0.12354180677599894,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__concept__moderate
SEA_A,concept,severe,118.0,16137799.0,,SEA_A__s118,SEA_A__s118__concept__severe,0.6101694915254238,36,59,48,36,0.75,0,0,,1.0,3.0,3.0,0.18000000000000002,0.1385170131106861,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__concept__severe
SEA_A,instance,moderate,118.0,4224387059.0,,SEA_A__s118,SEA_A__s118__instance__moderate,0.2033898305084746,12,59,59,12,0.2033898305084746,0,0,,1.0,3.0,3.0,4.18,0.10043535187530021,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__instance__moderate
SEA_A,instance,severe,118.0,2861808558.0,,SEA_A__s118,SEA_A__s118__instance__severe,0.4067796610169492,24,59,59,24,0.4067796610169492,0,0,,1.0,3.0,3.0,0.8466666666666668,0.11033681172799939,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__instance__severe
SEA_A,splice,moderate,118.0,3330973510.0,,SEA_A__s118,SEA_A__s118__splice__moderate,0.01694915254237288,1,59,36,1,0.027777777777777776,0,0,,0.3333333333333333,1.0,3.0,17.18,0.08954471501056105,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__splice__moderate
SEA_A,splice,severe,118.0,3954790722.0,,SEA_A__s118,SEA_A__s118__splice__severe,0.0,0,59,50,0,0.0,1,0,0.0,0.0,0.0,3.0,,0.08838618169344652,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s118__splice__severe
SEA_A,clean,none,119.0,,,SEA_A__s119,SEA_A__s119__clean__none,0.01694915254237288,1,59,0,0,,13,0,0.0,0.3333333333333333,1.0,3.0,16.18,0.08929896469150359,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s119__clean__none
SEA_A,concept,moderate,119.0,1118368957.0,,SEA_A__s119,SEA_A__s119__concept__moderate,0.423728813559322,25,59,37,25,0.6756756756756757,2,0,0.0,1.0,3.0,3.0,0.18000000000000002,0.12003867324286452,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s119__concept__moderate
SEA_A,concept,severe,119.0,1193382814.0,,SEA_A__s119,SEA_A__s119__concept__severe,0.6440677966101694,38,59,50,38,0.76,0,0,,1.0,3.0,3.0,0.18000000000000002,0.14060736512571265,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s119__concept__severe
SEA_A,instance,moderate,119.0,110941192.0,,SEA_A__s119,SEA_A__s119__instance__moderate,0.11864406779661017,7,59,59,7,0.11864406779661017,0,0,,1.0,3.0,3.0,1.5133333333333334,0.0934471465977064,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s119__instance__moderate
SEA_A,instance,severe,119.0,3882502243.0,,SEA_A__s119,SEA_A__s119__instance__severe,0.4745762711864407,28,59,59,28,0.4745762711864407,0,0,,1.0,3.0,3.0,0.8466666666666667,0.11095368206345788,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s119__instance__severe
SEA_A,splice,moderate,119.0,1473637511.0,,SEA_A__s119,SEA_A__s119__splice__moderate,0.01694915254237288,1,59,36,1,0.027777777777777776,0,0,,0.3333333333333333,1.0,3.0,16.18,0.09054492319895265,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/hddm_w/SEA_A__s119__splice__moderate
