stream,detector,filter,population,metric,mean_difference,min_condition_difference,max_condition_difference,defined_conditions,positive_conditions
RBF_I,hellinger,random_blocks,attacked,scored_resets,-0.7777777777777777,-1.0,-0.3333333333333333,6,0
RBF_I,hellinger,random_blocks,attacked,total_seconds,-9.670949043944448,-18.294270819666053,-4.988997666333186,6,0
RBF_I,hellinger,random_blocks,clean,accuracy,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_blocks,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_blocks,clean,filter_poison_recall,,,,0,0
RBF_I,hellinger,random_blocks,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_blocks,clean,macro_f1,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_blocks,clean,macro_recall,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_blocks,clean,poison_admission_rate,,,,0,0
RBF_I,hellinger,random_blocks,clean,roc_auc,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_blocks,clean,scored_resets,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_blocks,clean,total_seconds,3.061998222000208,3.061998222000208,3.061998222000208,1,1
RBF_I,hellinger,random_rows,attacked,accuracy,-0.01766875656476698,-0.030016818651068384,0.002545108573804744,6,1
RBF_I,hellinger,random_rows,attacked,filter_legitimate_rejection,0.20070933908551178,0.15033536566353656,0.25103767630734747,6,6
RBF_I,hellinger,random_rows,attacked,filter_poison_recall,0.20149140153036127,0.15090952688938922,0.25177899438433937,6,6
RBF_I,hellinger,random_rows,attacked,legitimate_withhold_rate,0.15328366722901846,0.08516729992496641,0.210477795153284,6,6
RBF_I,hellinger,random_rows,attacked,macro_f1,-0.01784688398878678,-0.030135338263258316,0.002966982281187821,6,1
RBF_I,hellinger,random_rows,attacked,macro_recall,-0.01733152219857723,-0.030961245335242322,0.0037335521740397373,6,1
RBF_I,hellinger,random_rows,attacked,poison_admission_rate,-0.13284677833396977,-0.20761133429482434,-0.09370059950045907,6,0
RBF_I,hellinger,random_rows,attacked,roc_auc,-0.010385525217956727,-0.01977870549952147,-5.294840485122373e-05,6,0
RBF_I,hellinger,random_rows,attacked,scored_resets,0.3888888888888889,-0.3333333333333333,2.0,6,3
RBF_I,hellinger,random_rows,attacked,total_seconds,-3.7105202895553604,-4.41073163933288,-1.8947560280006048,6,0
RBF_I,hellinger,random_rows,clean,accuracy,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_rows,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_rows,clean,filter_poison_recall,,,,0,0
RBF_I,hellinger,random_rows,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_rows,clean,macro_f1,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_rows,clean,macro_recall,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_rows,clean,poison_admission_rate,,,,0,0
RBF_I,hellinger,random_rows,clean,roc_auc,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_rows,clean,scored_resets,0.0,0.0,0.0,1,0
RBF_I,hellinger,random_rows,clean,total_seconds,1.4631405413329048,1.4631405413329048,1.4631405413329048,1,1
SEA_A,adwin,learned_features,attacked,accuracy,-0.0001268901350663191,-0.005573804156347932,0.004861551469034109,6,2
SEA_A,adwin,learned_features,attacked,filter_legitimate_rejection,0.04985141478205366,0.04959730796257713,0.0501368856927795,6,6
SEA_A,adwin,learned_features,attacked,filter_poison_recall,0.04978897475349861,0.04895900993277567,0.05041403104632957,6,6
SEA_A,adwin,learned_features,attacked,legitimate_withhold_rate,0.041418735649423714,0.01840121540318491,0.10276689928958649,6,6
SEA_A,adwin,learned_features,attacked,macro_f1,-0.0001686132712940022,-0.006456145502602688,0.0057878692017193645,6,2
SEA_A,adwin,learned_features,attacked,macro_recall,-0.0003836395632796118,-0.007968493972709786,0.007327486656623343,6,2
SEA_A,adwin,learned_features,attacked,poison_admission_rate,-0.04196363280334773,-0.10284114308789087,-0.005818529041969482,6,0
SEA_A,adwin,learned_features,attacked,roc_auc,-5.750324827878222e-05,-0.001083220385729981,0.0014710545745698633,6,2
SEA_A,adwin,learned_features,attacked,scored_resets,0.38888888888888884,0.0,1.3333333333333333,6,4
SEA_A,adwin,learned_features,attacked,total_seconds,-0.09537336555553742,-0.7269529726660645,0.21983961099977023,6,3
SEA_A,adwin,learned_features,clean,accuracy,-0.00047065454801653583,-0.00047065454801653583,-0.00047065454801653583,1,0
SEA_A,adwin,learned_features,clean,filter_legitimate_rejection,0.04984569858380886,0.04984569858380886,0.04984569858380886,1,1
SEA_A,adwin,learned_features,clean,filter_poison_recall,,,,0,0
SEA_A,adwin,learned_features,clean,legitimate_withhold_rate,-0.0012992320157823728,-0.0012992320157823728,-0.0012992320157823728,1,0
SEA_A,adwin,learned_features,clean,macro_f1,-0.0005145625482027386,-0.0005145625482027386,-0.0005145625482027386,1,0
SEA_A,adwin,learned_features,clean,macro_recall,-0.0005113529458677194,-0.0005113529458677194,-0.0005113529458677194,1,0
SEA_A,adwin,learned_features,clean,poison_admission_rate,,,,0,0
SEA_A,adwin,learned_features,clean,roc_auc,-0.00035290617219048875,-0.00035290617219048875,-0.00035290617219048875,1,0
SEA_A,adwin,learned_features,clean,scored_resets,0.0,0.0,0.0,1,0
SEA_A,adwin,learned_features,clean,total_seconds,0.24206917933346025,0.24206917933346025,0.24206917933346025,1,1
SEA_A,adwin,learned_features_label,attacked,accuracy,0.002395291262185585,-0.004765201463884853,0.00532297353966434,6,5
SEA_A,adwin,learned_features_label,attacked,filter_legitimate_rejection,0.04930670076390494,0.049132025043547765,0.04944864991354216,6,6
SEA_A,adwin,learned_features_label,attacked,filter_poison_recall,0.4073767798292686,0.048601369660936034,0.7667532885545146,6,6
SEA_A,adwin,learned_features_label,attacked,legitimate_withhold_rate,-0.04834424518110006,-0.11607838471311449,0.01049772367139587,6,1
SEA_A,adwin,learned_features_label,attacked,macro_f1,0.0025033478520034014,-0.00543576101429355,0.005552719172662572,6,5
SEA_A,adwin,learned_features_label,attacked,macro_recall,0.002063118514549501,-0.00625209016465748,0.0050595411591788,6,5
SEA_A,adwin,learned_features_label,attacked,poison_admission_rate,-0.25188903605272234,-0.6567626130540799,0.029473565254224177,6,1
SEA_A,adwin,learned_features_label,attacked,roc_auc,0.001292745043993731,-0.0028521483978181847,0.005969406206664825,6,4
SEA_A,adwin,learned_features_label,attacked,scored_resets,-1.5,-6.333333333333333,1.0,6,2
SEA_A,adwin,learned_features_label,attacked,total_seconds,-0.3388629396109133,-1.1905182493325508,0.6417315693336908,6,2
SEA_A,adwin,learned_features_label,clean,accuracy,0.0011879095328684401,0.0011879095328684401,0.0011879095328684401,1,1
SEA_A,adwin,learned_features_label,clean,filter_legitimate_rejection,0.049336997111252,0.049336997111252,0.049336997111252,1,1
SEA_A,adwin,learned_features_label,clean,filter_poison_recall,,,,0,0
SEA_A,adwin,learned_features_label,clean,legitimate_withhold_rate,-0.027013316423589062,-0.027013316423589062,-0.027013316423589062,1,0
SEA_A,adwin,learned_features_label,clean,macro_f1,0.0014197409614794914,0.0014197409614794914,0.0014197409614794914,1,1
SEA_A,adwin,learned_features_label,clean,macro_recall,0.001997420180136119,0.001997420180136119,0.001997420180136119,1,1
SEA_A,adwin,learned_features_label,clean,poison_admission_rate,,,,0,0
SEA_A,adwin,learned_features_label,clean,roc_auc,-0.0016749336659354075,-0.0016749336659354075,-0.0016749336659354075,1,0
SEA_A,adwin,learned_features_label,clean,scored_resets,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1
SEA_A,adwin,learned_features_label,clean,total_seconds,-0.37055197266696877,-0.37055197266696877,-0.37055197266696877,1,0
SEA_A,adwin,none,attacked,accuracy,0.0,0.0,0.0,6,0
SEA_A,adwin,none,attacked,filter_legitimate_rejection,0.0,0.0,0.0,6,0
SEA_A,adwin,none,attacked,filter_poison_recall,0.0,0.0,0.0,6,0
SEA_A,adwin,none,attacked,legitimate_withhold_rate,0.0,0.0,0.0,6,0
SEA_A,adwin,none,attacked,macro_f1,0.0,0.0,0.0,6,0
SEA_A,adwin,none,attacked,macro_recall,0.0,0.0,0.0,6,0
SEA_A,adwin,none,attacked,poison_admission_rate,0.0,0.0,0.0,6,0
SEA_A,adwin,none,attacked,roc_auc,0.0,0.0,0.0,6,0
SEA_A,adwin,none,attacked,scored_resets,0.0,0.0,0.0,6,0
SEA_A,adwin,none,attacked,total_seconds,0.0,0.0,0.0,6,0
SEA_A,adwin,none,clean,accuracy,0.0,0.0,0.0,1,0
SEA_A,adwin,none,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
SEA_A,adwin,none,clean,filter_poison_recall,,,,0,0
SEA_A,adwin,none,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
SEA_A,adwin,none,clean,macro_f1,0.0,0.0,0.0,1,0
SEA_A,adwin,none,clean,macro_recall,0.0,0.0,0.0,1,0
SEA_A,adwin,none,clean,poison_admission_rate,,,,0,0
SEA_A,adwin,none,clean,roc_auc,0.0,0.0,0.0,1,0
SEA_A,adwin,none,clean,scored_resets,0.0,0.0,0.0,1,0
SEA_A,adwin,none,clean,total_seconds,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_blocks,attacked,accuracy,-0.027428537031737005,-0.049010075389276486,-0.010897144145587548,6,0
SEA_A,adwin,oracle_blocks,attacked,filter_legitimate_rejection,0.7466709668626023,0.4941259835952159,1.0,6,6
SEA_A,adwin,oracle_blocks,attacked,filter_poison_recall,1.0,1.0,1.0,6,6
SEA_A,adwin,oracle_blocks,attacked,legitimate_withhold_rate,0.5624008923961945,0.25245981655342736,0.8646522473171164,6,6
SEA_A,adwin,oracle_blocks,attacked,macro_f1,-0.03255536716932699,-0.05831276107388802,-0.013305431163069259,6,0
SEA_A,adwin,oracle_blocks,attacked,macro_recall,-0.03862923455641671,-0.06823194982445147,-0.017691443313159343,6,0
SEA_A,adwin,oracle_blocks,attacked,poison_admission_rate,-0.7591641001896056,-0.8655842579115189,-0.6533612222267028,6,0
SEA_A,adwin,oracle_blocks,attacked,roc_auc,-0.005449031492347193,-0.01196576788359934,0.0011958564077331202,6,1
SEA_A,adwin,oracle_blocks,attacked,scored_resets,-3.944444444444444,-8.666666666666666,-0.6666666666666666,6,0
SEA_A,adwin,oracle_blocks,attacked,total_seconds,-2.316299016000004,-3.9557473473323626,-0.10283131933404865,6,0
SEA_A,adwin,oracle_blocks,clean,accuracy,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_blocks,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_blocks,clean,filter_poison_recall,,,,0,0
SEA_A,adwin,oracle_blocks,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_blocks,clean,macro_f1,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_blocks,clean,macro_recall,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_blocks,clean,poison_admission_rate,,,,0,0
SEA_A,adwin,oracle_blocks,clean,roc_auc,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_blocks,clean,scored_resets,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_blocks,clean,total_seconds,-0.17556701466673985,-0.17556701466673985,-0.17556701466673985,1,0
SEA_A,adwin,oracle_rows,attacked,accuracy,0.006903456885440757,0.0034397505146022875,0.010627774254914346,6,6
SEA_A,adwin,oracle_rows,attacked,filter_legitimate_rejection,0.0,0.0,0.0,6,0
SEA_A,adwin,oracle_rows,attacked,filter_poison_recall,1.0,1.0,1.0,6,6
SEA_A,adwin,oracle_rows,attacked,legitimate_withhold_rate,-0.08685954495246527,-0.17366490717419236,-0.025537162872850034,6,0
SEA_A,adwin,oracle_rows,attacked,macro_f1,0.007446278209607045,0.003701593883317663,0.011910627664885856,6,6
SEA_A,adwin,oracle_rows,attacked,macro_recall,0.007015555298348699,0.0023268523738418554,0.012765038325945333,6,6
SEA_A,adwin,oracle_rows,attacked,poison_admission_rate,-0.7591641001896056,-0.8655842579115189,-0.6533612222267028,6,0
SEA_A,adwin,oracle_rows,attacked,roc_auc,0.0033754859754439345,-0.0001996543731527615,0.006761896286741065,6,5
SEA_A,adwin,oracle_rows,attacked,scored_resets,-1.8888888888888886,-6.333333333333333,1.6666666666666667,6,2
SEA_A,adwin,oracle_rows,attacked,total_seconds,-0.5896695506667634,-1.4668598886661737,0.23549502799990782,6,1
SEA_A,adwin,oracle_rows,clean,accuracy,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_rows,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_rows,clean,filter_poison_recall,,,,0,0
SEA_A,adwin,oracle_rows,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_rows,clean,macro_f1,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_rows,clean,macro_recall,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_rows,clean,poison_admission_rate,,,,0,0
SEA_A,adwin,oracle_rows,clean,roc_auc,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_rows,clean,scored_resets,0.0,0.0,0.0,1,0
SEA_A,adwin,oracle_rows,clean,total_seconds,-0.20188141699933718,-0.20188141699933718,-0.20188141699933718,1,0
SEA_A,adwin,random_blocks,attacked,accuracy,-0.02840288675307513,-0.049010075389276486,-0.013162301048223654,6,0
SEA_A,adwin,random_blocks,attacked,filter_legitimate_rejection,0.792435876547733,0.5675226635219234,1.0,6,6
SEA_A,adwin,random_blocks,attacked,filter_poison_recall,0.7963893979731883,0.5598475781748087,1.0,6,6
SEA_A,adwin,random_blocks,attacked,legitimate_withhold_rate,0.6117760449354429,0.3331124654293091,0.8646522473171164,6,6
SEA_A,adwin,random_blocks,attacked,macro_f1,-0.03353139717995616,-0.05831276107388802,-0.016054854724803686,6,0
SEA_A,adwin,random_blocks,attacked,macro_recall,-0.039286913859804234,-0.06823194982445147,-0.02088411639976928,6,0
SEA_A,adwin,random_blocks,attacked,poison_admission_rate,-0.5928124584608454,-0.8655842579115189,-0.32566207906837935,6,0
SEA_A,adwin,random_blocks,attacked,roc_auc,-0.00655078192432115,-0.00891731039814266,-0.0026820868221166805,6,0
SEA_A,adwin,random_blocks,attacked,scored_resets,-3.944444444444444,-8.666666666666666,-0.6666666666666666,6,0
SEA_A,adwin,random_blocks,attacked,total_seconds,-2.4654226201112883,-3.9579253746669565,-0.478380097666862,6,0
SEA_A,adwin,random_blocks,clean,accuracy,0.0,0.0,0.0,1,0
SEA_A,adwin,random_blocks,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
SEA_A,adwin,random_blocks,clean,filter_poison_recall,,,,0,0
SEA_A,adwin,random_blocks,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
SEA_A,adwin,random_blocks,clean,macro_f1,0.0,0.0,0.0,1,0
SEA_A,adwin,random_blocks,clean,macro_recall,0.0,0.0,0.0,1,0
SEA_A,adwin,random_blocks,clean,poison_admission_rate,,,,0,0
SEA_A,adwin,random_blocks,clean,roc_auc,0.0,0.0,0.0,1,0
SEA_A,adwin,random_blocks,clean,scored_resets,0.0,0.0,0.0,1,0
SEA_A,adwin,random_blocks,clean,total_seconds,-0.08374440366666629,-0.08374440366666629,-0.08374440366666629,1,0
SEA_A,adwin,random_rows,attacked,accuracy,-0.0011831412082580761,-0.003057267229871948,0.0009398999506798159,6,2
SEA_A,adwin,random_rows,attacked,filter_legitimate_rejection,0.20094671249975418,0.15035087564847982,0.25139144636144345,6,6
SEA_A,adwin,random_rows,attacked,filter_poison_recall,0.20036670713154905,0.149737556208152,0.2503450482798855,6,6
SEA_A,adwin,random_rows,attacked,legitimate_withhold_rate,0.15643949209673333,0.08946585345330245,0.20069939374300802,6,6
SEA_A,adwin,random_rows,attacked,macro_f1,-0.0013063773397579816,-0.00324662347330984,0.001195049590625737,6,2
SEA_A,adwin,random_rows,attacked,macro_recall,-0.0013509128547232556,-0.003301451989414302,0.0024547787692359804,6,1
SEA_A,adwin,random_rows,attacked,poison_admission_rate,-0.14426501051344964,-0.18501741918989245,-0.05905808644966334,6,0
SEA_A,adwin,random_rows,attacked,roc_auc,-0.0004791877718600679,-0.0021421543928353084,0.0009709372514316769,6,2
SEA_A,adwin,random_rows,attacked,scored_resets,0.2222222222222222,-0.3333333333333333,1.3333333333333333,6,2
SEA_A,adwin,random_rows,attacked,total_seconds,-0.729737886389052,-1.0827420000005077,-0.3564044166663128,6,0
SEA_A,adwin,random_rows,clean,accuracy,0.0,0.0,0.0,1,0
SEA_A,adwin,random_rows,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
SEA_A,adwin,random_rows,clean,filter_poison_recall,,,,0,0
SEA_A,adwin,random_rows,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
SEA_A,adwin,random_rows,clean,macro_f1,0.0,0.0,0.0,1,0
SEA_A,adwin,random_rows,clean,macro_recall,0.0,0.0,0.0,1,0
SEA_A,adwin,random_rows,clean,poison_admission_rate,,,,0,0
SEA_A,adwin,random_rows,clean,roc_auc,0.0,0.0,0.0,1,0
SEA_A,adwin,random_rows,clean,scored_resets,0.0,0.0,0.0,1,0
SEA_A,adwin,random_rows,clean,total_seconds,-0.08849904233344812,-0.08849904233344812,-0.08849904233344812,1,0
SEA_A,d3_oof,learned_features,attacked,accuracy,-0.0006119776446684585,-0.008350892509185673,0.007150003522863435,6,3
SEA_A,d3_oof,learned_features,attacked,filter_legitimate_rejection,0.04985141478205366,0.04959730796257713,0.0501368856927795,6,6
SEA_A,d3_oof,learned_features,attacked,filter_poison_recall,0.04978897475349861,0.04895900993277567,0.05041403104632957,6,6
SEA_A,d3_oof,learned_features,attacked,legitimate_withhold_rate,0.05113789957451528,0.004914836855091855,0.1256589741800502,6,6
SEA_A,d3_oof,learned_features,attacked,macro_f1,-0.0006608971646977427,-0.009663368663450004,0.008429838928159147,6,3
SEA_A,d3_oof,learned_features,attacked,macro_recall,-0.0005888005844932997,-0.011332141321220549,0.010228556627593291,6,3
SEA_A,d3_oof,learned_features,attacked,poison_admission_rate,-0.05092808037044525,-0.12285839935282931,0.0074906863509610995,6,1
SEA_A,d3_oof,learned_features,attacked,roc_auc,3.672780901983456e-05,-0.0040540360241371936,0.003700982617409291,6,3
SEA_A,d3_oof,learned_features,attacked,scored_resets,0.1111111111111111,-0.6666666666666666,0.6666666666666666,6,3
SEA_A,d3_oof,learned_features,attacked,total_seconds,0.30643507394486513,-0.5996320966660281,1.2832221806675073,6,5
SEA_A,d3_oof,learned_features,clean,accuracy,-0.001868526738533105,-0.001868526738533105,-0.001868526738533105,1,0
SEA_A,d3_oof,learned_features,clean,filter_legitimate_rejection,0.04984569858380886,0.04984569858380886,0.04984569858380886,1,1
SEA_A,d3_oof,learned_features,clean,filter_poison_recall,,,,0,0
SEA_A,d3_oof,learned_features,clean,legitimate_withhold_rate,0.039543436905516795,0.039543436905516795,0.039543436905516795,1,1
SEA_A,d3_oof,learned_features,clean,macro_f1,-0.002015641884003161,-0.002015641884003161,-0.002015641884003161,1,0
SEA_A,d3_oof,learned_features,clean,macro_recall,-0.0017446046968225086,-0.0017446046968225086,-0.0017446046968225086,1,0
SEA_A,d3_oof,learned_features,clean,poison_admission_rate,,,,0,0
SEA_A,d3_oof,learned_features,clean,roc_auc,-0.00016782913933573637,-0.00016782913933573637,-0.00016782913933573637,1,0
SEA_A,d3_oof,learned_features,clean,scored_resets,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1,0
SEA_A,d3_oof,learned_features,clean,total_seconds,0.21067255533246984,0.21067255533246984,0.21067255533246984,1,1
SEA_A,d3_oof,learned_features_label,attacked,accuracy,-0.0011694710438208133,-0.007989930546450252,0.006920115057269379,6,2
SEA_A,d3_oof,learned_features_label,attacked,filter_legitimate_rejection,0.04930670076390494,0.049132025043547765,0.04944864991354216,6,6
SEA_A,d3_oof,learned_features_label,attacked,filter_poison_recall,0.4073767798292686,0.048601369660936034,0.7667532885545146,6,6
SEA_A,d3_oof,learned_features_label,attacked,legitimate_withhold_rate,-0.0050408369393410285,-0.07016806897260021,0.037938366400620205,6,3
SEA_A,d3_oof,learned_features_label,attacked,macro_f1,-0.001339863605131244,-0.009294908260868762,0.008001160585604072,6,2
SEA_A,d3_oof,learned_features_label,attacked,macro_recall,-0.001523820155330899,-0.011070524428335005,0.009275838376350229,6,2
SEA_A,d3_oof,learned_features_label,attacked,poison_admission_rate,-0.314708890279017,-0.6646607959094627,-0.011944578493635541,6,0
SEA_A,d3_oof,learned_features_label,attacked,roc_auc,0.0004528692067820462,-0.004378336780441194,0.005095511678553192,6,3
SEA_A,d3_oof,learned_features_label,attacked,scored_resets,-0.16666666666666666,-0.6666666666666666,0.3333333333333333,6,1
SEA_A,d3_oof,learned_features_label,attacked,total_seconds,-1.0437987036110725,-2.6903695549990516,0.0452789996664554,6,1
SEA_A,d3_oof,learned_features_label,clean,accuracy,-0.012203198759952164,-0.012203198759952164,-0.012203198759952164,1,0
SEA_A,d3_oof,learned_features_label,clean,filter_legitimate_rejection,0.049336997111252,0.049336997111252,0.049336997111252,1,1
SEA_A,d3_oof,learned_features_label,clean,filter_poison_recall,,,,0,0
SEA_A,d3_oof,learned_features_label,clean,legitimate_withhold_rate,0.015048263228351991,0.015048263228351991,0.015048263228351991,1,1
SEA_A,d3_oof,learned_features_label,clean,macro_f1,-0.01400887068646195,-0.01400887068646195,-0.01400887068646195,1,0
SEA_A,d3_oof,learned_features_label,clean,macro_recall,-0.015749014103901022,-0.015749014103901022,-0.015749014103901022,1,0
SEA_A,d3_oof,learned_features_label,clean,poison_admission_rate,,,,0,0
SEA_A,d3_oof,learned_features_label,clean,roc_auc,-0.005000652489735802,-0.005000652489735802,-0.005000652489735802,1,0
SEA_A,d3_oof,learned_features_label,clean,scored_resets,-1.0,-1.0,-1.0,1,0
SEA_A,d3_oof,learned_features_label,clean,total_seconds,-0.6257743893341589,-0.6257743893341589,-0.6257743893341589,1,0
SEA_A,d3_oof,none,attacked,accuracy,0.0,0.0,0.0,6,0
SEA_A,d3_oof,none,attacked,filter_legitimate_rejection,0.0,0.0,0.0,6,0
SEA_A,d3_oof,none,attacked,filter_poison_recall,0.0,0.0,0.0,6,0
SEA_A,d3_oof,none,attacked,legitimate_withhold_rate,0.0,0.0,0.0,6,0
SEA_A,d3_oof,none,attacked,macro_f1,0.0,0.0,0.0,6,0
SEA_A,d3_oof,none,attacked,macro_recall,0.0,0.0,0.0,6,0
SEA_A,d3_oof,none,attacked,poison_admission_rate,0.0,0.0,0.0,6,0
SEA_A,d3_oof,none,attacked,roc_auc,0.0,0.0,0.0,6,0
SEA_A,d3_oof,none,attacked,scored_resets,0.0,0.0,0.0,6,0
SEA_A,d3_oof,none,attacked,total_seconds,0.0,0.0,0.0,6,0
SEA_A,d3_oof,none,clean,accuracy,0.0,0.0,0.0,1,0
SEA_A,d3_oof,none,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
SEA_A,d3_oof,none,clean,filter_poison_recall,,,,0,0
SEA_A,d3_oof,none,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
SEA_A,d3_oof,none,clean,macro_f1,0.0,0.0,0.0,1,0
SEA_A,d3_oof,none,clean,macro_recall,0.0,0.0,0.0,1,0
SEA_A,d3_oof,none,clean,poison_admission_rate,,,,0,0
SEA_A,d3_oof,none,clean,roc_auc,0.0,0.0,0.0,1,0
SEA_A,d3_oof,none,clean,scored_resets,0.0,0.0,0.0,1,0
SEA_A,d3_oof,none,clean,total_seconds,0.0,0.0,0.0,1,0
SEA_A,d3_oof,oracle_blocks,attacked,accuracy,-0.016784201493039826,-0.040763756781512006,0.0034953212424775706,6,1
SEA_A,d3_oof,oracle_blocks,attacked,filter_legitimate_rejection,0.7466709668626023,0.4941259835952159,1.0,6,6
SEA_A,d3_oof,oracle_blocks,attacked,filter_poison_recall,1.0,1.0,1.0,6,6
SEA_A,d3_oof,oracle_blocks,attacked,legitimate_withhold_rate,0.6464089558684087,0.43068170582104265,0.88361764721851,6,6
SEA_A,d3_oof,oracle_blocks,attacked,macro_f1,-0.020050252383814155,-0.04862724773144678,0.0037606818166103415,6,1
SEA_A,d3_oof,oracle_blocks,attacked,macro_recall,-0.02337942452116149,-0.05625069499912202,0.0033981230093115267,6,1
SEA_A,d3_oof,oracle_blocks,attacked,poison_admission_rate,-0.8510627975182724,-0.9277172670728504,-0.7296994454205223,6,0
SEA_A,d3_oof,oracle_blocks,attacked,roc_auc,-0.0029554755573263,-0.009910722410391074,0.003294472225181718,6,2
SEA_A,d3_oof,oracle_blocks,attacked,scored_resets,-0.4444444444444444,-1.0,0.0,6,0
SEA_A,d3_oof,oracle_blocks,attacked,total_seconds,-4.560543143666513,-5.629832000332802,-3.6828552360002504,6,0
SEA_A,d3_oof,oracle_blocks,clean,accuracy,0.0,0.0,0.0,1,0
SEA_A,d3_oof,oracle_blocks,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
SEA_A,d3_oof,oracle_blocks,clean,filter_poison_recall,,,,0,0
SEA_A,d3_oof,oracle_blocks,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
SEA_A,d3_oof,oracle_blocks,clean,macro_f1,0.0,0.0,0.0,1,0
SEA_A,d3_oof,oracle_blocks,clean,macro_recall,0.0,0.0,0.0,1,0
SEA_A,d3_oof,oracle_blocks,clean,poison_admission_rate,,,,0,0
SEA_A,d3_oof,oracle_blocks,clean,roc_auc,0.0,0.0,0.0,1,0
SEA_A,d3_oof,oracle_blocks,clean,scored_resets,0.0,0.0,0.0,1,0
SEA_A,d3_oof,oracle_blocks,clean,total_seconds,0.013616375333489176,0.013616375333489176,0.013616375333489176,1,1
SEA_A,d3_oof,oracle_rows,attacked,accuracy,0.003434712352486935,-0.0034661337588373087,0.008673617175756024,6,5
SEA_A,d3_oof,oracle_rows,attacked,filter_legitimate_rejection,0.0,0.0,0.0,6,0
SEA_A,d3_oof,oracle_rows,attacked,filter_poison_recall,1.0,1.0,1.0,6,6
SEA_A,d3_oof,oracle_rows,attacked,legitimate_withhold_rate,-0.029758621579834773,-0.11169395543339178,0.04045997487573333,6,1
SEA_A,d3_oof,oracle_rows,attacked,macro_f1,0.003899047787255977,-0.004235446256565282,0.009999586591669885,6,5
SEA_A,d3_oof,oracle_rows,attacked,macro_recall,0.004346469378745364,-0.0053205821957688455,0.0116907272953507,6,5
SEA_A,d3_oof,oracle_rows,attacked,poison_admission_rate,-0.8510627975182724,-0.9277172670728504,-0.7296994454205223,6,0
SEA_A,d3_oof,oracle_rows,attacked,roc_auc,0.002007370327164378,-0.0017439804775842098,0.0058102519707520965,6,4
SEA_A,d3_oof,oracle_rows,attacked,scored_resets,0.16666666666666666,-0.3333333333333333,0.6666666666666666,6,3
SEA_A,d3_oof,oracle_rows,attacked,total_seconds,-0.9922445533333707,-2.0330659026670523,-0.2775817503346237,6,0
SEA_A,d3_oof,oracle_rows,clean,accuracy,0.0,0.0,0.0,1,0
SEA_A,d3_oof,oracle_rows,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
SEA_A,d3_oof,oracle_rows,clean,filter_poison_recall,,,,0,0
SEA_A,d3_oof,oracle_rows,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
SEA_A,d3_oof,oracle_rows,clean,macro_f1,0.0,0.0,0.0,1,0
SEA_A,d3_oof,oracle_rows,clean,macro_recall,0.0,0.0,0.0,1,0
SEA_A,d3_oof,oracle_rows,clean,poison_admission_rate,,,,0,0
SEA_A,d3_oof,oracle_rows,clean,roc_auc,0.0,0.0,0.0,1,0
