condition,stream,base_key,detector,reference_policy,rl_policy,rl_seed,host_accuracy,host_macro_f1,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds
radar__instance__moderate__a0,radar,radar,adwin,immediate,rl,27.0,0.02456670982342002,0.0192154078530945,-0.05640394088669942,0.05570932927063471,121.0,0.0,-14.690245699835941
radar__instance__moderate__a0,radar,radar,adwin,immediate,rl,7.0,0.02179234711085487,-0.007766574682528227,-0.003100550565053539,0.0043170441306379925,64.0,0.0,28.622273199958727
radar__instance__moderate__a0,radar,radar,adwin,immediate,rl_alarm,17.0,0.06837770500364482,-0.00228251048664313,0.23897421037380462,-0.2375040008193678,-125.0,0.0,1989.599875699962
radar__instance__moderate__a0,radar,radar,adwin,immediate,rl_alarm,27.0,-0.01202006245036058,-0.012324743570547303,-0.08264271225731668,0.08269469587371497,167.0,0.0,-35.47649349994026
radar__instance__moderate__a0,radar,radar,adwin,immediate,rl_alarm,7.0,-0.01202006245036058,-0.012324743570547303,-0.08264271225731668,0.08269469587371497,167.0,0.0,-37.98571609985083
radar__instance__moderate__a0,radar,radar,d3_oof,confirmed,rl,17.0,-0.009711357479355476,0.006411264162344221,-0.10869313242538392,0.10728085111830898,63.0,-17100.0,-290.6699683999177
radar__instance__moderate__a0,radar,radar,d3_oof,confirmed,rl,27.0,-0.00925875556232525,0.05198999034128432,-0.2288177339901477,0.2271364375424087,239.0,-17100.0,-390.7523190998472
radar__instance__moderate__a0,radar,radar,d3_oof,confirmed,rl,7.0,-0.012033118274890398,0.025008007805661592,-0.17551434366850183,0.17574415240241198,182.0,-17100.0,-347.43980020005256
radar__instance__moderate__a0,radar,radar,d3_oof,confirmed,rl_alarm,17.0,0.03455223961789955,0.03049207200154669,0.06656041727035633,-0.06607689254759382,-7.0,-17100.0,1613.5378022999507
radar__instance__moderate__a0,radar,radar,d3_oof,confirmed,rl_alarm,27.0,-0.04584552783610585,0.020449838917642515,-0.25505650536076496,0.25412180414548896,285.0,-17100.0,-411.53856689995155
radar__instance__moderate__a0,radar,radar,d3_oof,confirmed,rl_alarm,7.0,-0.04584552783610585,0.020449838917642515,-0.25505650536076496,0.25412180414548896,285.0,-17100.0,-414.0477894998621
radar__instance__moderate__a0,radar,radar,d3_oof,immediate,rl,17.0,-0.003990730364583861,0.017576532733076633,-0.07764416111272099,0.07628058226324749,55.0,0.0,-125.8102942998521
radar__instance__moderate__a0,radar,radar,d3_oof,immediate,rl,27.0,-0.0035381284475536345,0.06315525891201673,-0.19776876267748478,0.1961361686873472,231.0,0.0,-225.89264499978162
radar__instance__moderate__a0,radar,radar,d3_oof,immediate,rl,7.0,-0.006312491160118783,0.036173276376394004,-0.1444653723558389,0.1447438835473505,174.0,0.0,-182.58012609998696
radar__instance__moderate__a0,radar,radar,d3_oof,immediate,rl_alarm,17.0,0.040272866732671164,0.0416573405722791,0.09760938858301926,-0.09707716140265531,-15.0,0.0,1778.3974764000163
radar__instance__moderate__a0,radar,radar,d3_oof,immediate,rl_alarm,27.0,-0.04012490072133423,0.03161510748837493,-0.22400753404810203,0.22312153529042747,277.0,0.0,-246.67889279988594
radar__instance__moderate__a0,radar,radar,d3_oof,immediate,rl_alarm,7.0,-0.04012490072133423,0.03161510748837493,-0.22400753404810203,0.22312153529042747,277.0,0.0,-249.18811539979652
radar__instance__moderate__a0,radar,radar,hddm_w,confirmed,rl,17.0,-0.012973137641030141,-0.02609859302492179,-0.10760649087221097,0.10747289044796371,34.0,-81700.0,-77.79359519993886
radar__instance__moderate__a0,radar,radar,hddm_w,confirmed,rl,27.0,-0.012520535723999915,0.01948013315401831,-0.22773109243697476,0.22732847687206342,210.0,-81700.0,-177.87594589986838
radar__instance__moderate__a0,radar,radar,hddm_w,confirmed,rl,7.0,-0.015294898436565063,-0.00750184938160442,-0.17442770211532888,0.1759361917320667,153.0,-81700.0,-134.56342700007372
radar__instance__moderate__a0,radar,radar,hddm_w,confirmed,rl_alarm,17.0,0.031290459456224884,-0.002017785185719323,0.06764705882352928,-0.06588485321793909,-36.0,-81700.0,1826.4141754999296
radar__instance__moderate__a0,radar,radar,hddm_w,confirmed,rl_alarm,27.0,-0.049107307997780514,-0.012060018269623496,-0.253969863807592,0.2543138434751437,256.0,-81700.0,-198.6621936999727
radar__instance__moderate__a0,radar,radar,hddm_w,confirmed,rl_alarm,7.0,-0.049107307997780514,-0.012060018269623496,-0.253969863807592,0.2543138434751437,256.0,-81700.0,-201.17141629988328
radar__instance__moderate__a0,radar,radar,hddm_w,immediate,rl,17.0,0.02492792096874219,0.0020924586901245323,0.044117647058823484,-0.04571816307979881,-7.0,0.0,49.093557999935
radar__instance__moderate__a0,radar,radar,hddm_w,immediate,rl,27.0,0.025380522885772416,0.04767118486906463,-0.0760069545059403,0.0741374233443009,169.0,0.0,-50.98879269999452
radar__instance__moderate__a0,radar,radar,hddm_w,immediate,rl,7.0,0.022606160173207268,0.020689202333441903,-0.022703564184294422,0.022745138204304183,112.0,0.0,-7.676273800199851
radar__instance__moderate__a0,radar,radar,hddm_w,immediate,rl_alarm,17.0,0.06919151806599722,0.026173266529327,0.21937119675456374,-0.2190759067457016,-77.0,0.0,1953.3013286998034
radar__instance__moderate__a0,radar,radar,hddm_w,immediate,rl_alarm,27.0,-0.011206249388008183,0.016131033445422827,-0.10224572587655756,0.10112278994738116,215.0,0.0,-71.77504050009884
radar__instance__moderate__a0,radar,radar,hddm_w,immediate,rl_alarm,7.0,-0.011206249388008183,0.016131033445422827,-0.10224572587655756,0.10112278994738116,215.0,0.0,-74.28426310000941
radar__instance__moderate__a0,radar,radar,hellinger,confirmed,rl,17.0,0.013464907031649487,0.036498523772706404,-0.11796580701246018,0.1178046063833873,57.0,-32300.0,-148.29706699983217
radar__instance__moderate__a0,radar,radar,hellinger,confirmed,rl,27.0,0.013917508948679713,0.0820772499516465,-0.23809040857722397,0.23766019280748701,233.0,-32300.0,-248.3794176997617
radar__instance__moderate__a0,radar,radar,hellinger,confirmed,rl,7.0,0.011143146236114565,0.055095267416023774,-0.18478701825557808,0.1862679076674903,176.0,-32300.0,-205.06689879996702
radar__instance__moderate__a0,radar,radar,hellinger,confirmed,rl_alarm,17.0,0.05772850412890451,0.06057933161190887,0.057287742683280074,-0.0555531372825155,-13.0,-32300.0,1755.9107037000363
radar__instance__moderate__a0,radar,radar,hellinger,confirmed,rl_alarm,27.0,-0.022669263325100886,0.0505370985280047,-0.2643291799478412,0.2646455594105673,279.0,-32300.0,-269.165665499866
radar__instance__moderate__a0,radar,radar,hellinger,confirmed,rl_alarm,7.0,-0.022669263325100886,0.0505370985280047,-0.2643291799478412,0.2646455594105673,279.0,-32300.0,-271.6748880997766
radar__instance__moderate__a0,radar,radar,hellinger,immediate,rl,17.0,-0.002482782631401448,0.026613378557906298,-0.06812518110692556,0.0658003559128909,60.0,0.0,-177.6055576999206
radar__instance__moderate__a0,radar,radar,hellinger,immediate,rl,27.0,-0.0020301807143712214,0.0721921047368464,-0.18824978267168935,0.18565594233699062,236.0,0.0,-277.68790839985013
radar__instance__moderate__a0,radar,radar,hellinger,immediate,rl,7.0,-0.00480454342693637,0.04521012220122367,-0.13494639235004346,0.1342636571969939,179.0,0.0,-234.37538950005546
radar__instance__moderate__a0,radar,radar,hellinger,immediate,rl_alarm,17.0,0.04178081446585358,0.050694186397108765,0.10712836858881469,-0.1075573877530119,-10.0,0.0,1726.6022129999478
radar__instance__moderate__a0,radar,radar,hellinger,immediate,rl_alarm,27.0,-0.03861695298815182,0.04065195331320459,-0.2144885540423066,0.21264130894007088,282.0,0.0,-298.47415619995445
radar__instance__moderate__a0,radar,radar,hellinger,immediate,rl_alarm,7.0,-0.03861695298815182,0.04065195331320459,-0.2144885540423066,0.21264130894007088,282.0,0.0,-300.983378799865
radar__instance__moderate__a0,radar,radar,none,none,rl,17.0,-0.044263597097255025,-0.024080807839202467,-0.17525354969574025,0.17335774366590279,70.0,0.0,-977.5523770998698
radar__instance__moderate__a0,radar,radar,none,none,rl,27.0,-0.0438109951802248,0.02149791833973763,-0.29537815126050404,0.2932133300900025,246.0,0.0,-1077.6347277997993
radar__instance__moderate__a0,radar,radar,none,none,rl,7.0,-0.04658535789278995,-0.005484064195885097,-0.24207476093885816,0.24182104495000578,189.0,0.0,-1034.3222089000046
radar__instance__moderate__a0,radar,radar,none,none,rl_alarm,17.0,0.0,0.0,0.0,0.0,0.0,0.0,926.6553935999987
radar__instance__moderate__a0,radar,radar,none,none,rl_alarm,27.0,-0.0803977674540054,-0.010042233083904173,-0.3216169226311213,0.32019869669308276,292.0,0.0,-1098.4209755999036
radar__instance__moderate__a0,radar,radar,none,none,rl_alarm,7.0,-0.0803977674540054,-0.010042233083904173,-0.3216169226311213,0.32019869669308276,292.0,0.0,-1100.9301981998142
radar__instance__moderate__a1,radar,radar,adwin,confirmed,rl,17.0,0.019942771969144735,0.040428044660685725,-0.12834519031542957,0.12813277753310742,15.0,-95000.0,-47.54838700010441
radar__instance__moderate__a1,radar,radar,adwin,confirmed,rl,27.0,0.0029375605191865883,0.037116647086287924,-0.2505614558731907,0.25248368958489104,182.0,-95000.0,-158.24288550019264
radar__instance__moderate__a1,radar,radar,adwin,confirmed,rl,7.0,0.0016363300077246734,0.020402760092324168,-0.19516930611298666,0.19659555291539071,127.0,-95000.0,-114.46456340025179
radar__instance__moderate__a1,radar,radar,adwin,confirmed,rl_alarm,17.0,-0.0032617801616746656,-0.0762053502243461,0.05017604358346506,-0.04708000040968069,-41.0,-95000.0,1467.5125976998825
radar__instance__moderate__a1,radar,radar,adwin,confirmed,rl_alarm,27.0,-0.027669644119983072,0.008664288659294583,-0.28055406638944025,0.2836706371559962,240.0,-95000.0,-180.1685591000132
radar__instance__moderate__a1,radar,radar,adwin,confirmed,rl_alarm,7.0,-0.027669644119983072,0.008664288659294583,-0.28055406638944025,0.2836706371559962,240.0,-95000.0,-178.29658080008812
radar__instance__moderate__a1,radar,radar,adwin,immediate,rl,17.0,0.03319008192529893,0.014937578396501783,0.05353753423069674,-0.05378340178415969,-63.0,0.0,99.98016389994879
radar__instance__moderate__a1,radar,radar,adwin,immediate,rl,27.0,0.016184870475340785,0.011626180822103982,-0.06867873132706437,0.07056751026762392,104.0,0.0,-10.714334600139438
radar__instance__moderate__a1,radar,radar,adwin,immediate,rl,7.0,0.01488363996387887,-0.005087706171859774,-0.013286581566860356,0.014679373598123602,49.0,0.0,33.063987499801414
radar__instance__moderate__a1,radar,radar,adwin,immediate,rl_alarm,17.0,0.00998552979447953,-0.10169581648853004,0.23205876812959136,-0.2289961797269478,-119.0,0.0,1615.0411485999357
radar__instance__moderate__a1,radar,radar,adwin,immediate,rl_alarm,27.0,-0.014422334163828876,-0.01682617760488936,-0.09867134184331394,0.1017544578387291,162.0,0.0,-32.64000819995999
radar__instance__moderate__a1,radar,radar,adwin,immediate,rl_alarm,7.0,-0.014422334163828876,-0.01682617760488936,-0.09867134184331394,0.1017544578387291,162.0,0.0,-30.768029900034918
radar__instance__moderate__a1,radar,radar,d3_oof,confirmed,rl,17.0,0.029279862478648333,0.09933866391771834,-0.14474694640450902,0.1422616426149923,51.0,-15200.0,-348.81627060007304
radar__instance__moderate__a1,radar,radar,d3_oof,confirmed,rl,27.0,0.012274651028690187,0.09602726634332054,-0.26696321196227013,0.2666125546667759,218.0,-15200.0,-459.51076910016127
radar__instance__moderate__a1,radar,radar,d3_oof,confirmed,rl,7.0,0.010973420517228272,0.07931337934935678,-0.21157106220206612,0.2107244179972756,163.0,-15200.0,-415.7324470002204
radar__instance__moderate__a1,radar,radar,d3_oof,confirmed,rl_alarm,17.0,0.006075310347828933,-0.017294730967313487,0.0337742874943856,-0.0329511353277958,-5.0,-15200.0,1166.2447140999138
radar__instance__moderate__a1,radar,radar,d3_oof,confirmed,rl_alarm,27.0,-0.018332553610479474,0.0675749079163272,-0.2969558224785197,0.2977995022378811,276.0,-15200.0,-481.43644269998185
radar__instance__moderate__a1,radar,radar,d3_oof,confirmed,rl_alarm,7.0,-0.018332553610479474,0.0675749079163272,-0.2969558224785197,0.2977995022378811,276.0,-15200.0,-479.56446440005675
radar__instance__moderate__a1,radar,radar,d3_oof,immediate,rl,17.0,0.021653084982537818,0.06239050866289475,-0.08115391859976528,0.0805253131497281,41.0,0.0,-103.06762970006093
radar__instance__moderate__a1,radar,radar,d3_oof,immediate,rl,27.0,0.004647873532579672,0.05907911108849695,-0.2033701841575264,0.20487622520151172,208.0,0.0,-213.76212820014916
radar__instance__moderate__a1,radar,radar,d3_oof,immediate,rl,7.0,0.0033466430211177567,0.042365224094533194,-0.14797803439732238,0.1489880885320114,153.0,0.0,-169.9838061002083
radar__instance__moderate__a1,radar,radar,d3_oof,immediate,rl_alarm,17.0,-0.0015514671482815823,-0.05424288622213708,0.09736731529912934,-0.09468746479306,-15.0,0.0,1411.993354999926
radar__instance__moderate__a1,radar,radar,d3_oof,immediate,rl_alarm,27.0,-0.02595933110658999,0.03062675266150361,-0.23336279467377596,0.2360631727726169,266.0,0.0,-235.68780179996972
radar__instance__moderate__a1,radar,radar,d3_oof,immediate,rl_alarm,7.0,-0.02595933110658999,0.03062675266150361,-0.23336279467377596,0.2360631727726169,266.0,0.0,-233.81582350004464
radar__instance__moderate__a1,radar,radar,hddm_w,confirmed,rl,17.0,0.033829817327255096,0.06474085293333554,-0.11952127736644602,0.1199622069502341,17.0,-87400.0,-48.66483099991456
radar__instance__moderate__a1,radar,radar,hddm_w,confirmed,rl,27.0,0.01682460587729695,0.061429455358937735,-0.24173754292420713,0.24431311900201771,184.0,-87400.0,-159.3593295000028
radar__instance__moderate__a1,radar,radar,hddm_w,confirmed,rl,7.0,0.015523375365835035,0.04471556836497398,-0.18634539316400311,0.1884249823325174,129.0,-87400.0,-115.58100740006194
radar__instance__moderate__a1,radar,radar,hddm_w,confirmed,rl_alarm,17.0,0.010625265196435696,-0.05189254195169629,0.058999956532448605,-0.05525057099255401,-39.0,-87400.0,1466.3961537000723
radar__instance__moderate__a1,radar,radar,hddm_w,confirmed,rl_alarm,27.0,-0.01378259876187271,0.032977096931944394,-0.2717301534404567,0.27550006657312287,242.0,-87400.0,-181.28500309982334
radar__instance__moderate__a1,radar,radar,hddm_w,confirmed,rl_alarm,7.0,-0.01378259876187271,0.032977096931944394,-0.2717301534404567,0.27550006657312287,242.0,-87400.0,-179.41302479989827
radar__instance__moderate__a1,radar,radar,hddm_w,immediate,rl,17.0,0.013730375463753774,0.017875340565510545,0.04823449295101201,-0.04742310804305738,-25.0,0.0,60.78605480003171
radar__instance__moderate__a1,radar,radar,hddm_w,immediate,rl,27.0,-0.003274835986204372,0.014563942991112744,-0.0739817726067491,0.07692780400872623,142.0,0.0,-49.90844370005652
radar__instance__moderate__a1,radar,radar,hddm_w,immediate,rl,7.0,-0.004576066497666287,-0.002149944002851012,-0.018589622846545084,0.02103966733922591,87.0,0.0,-6.130121600115672
radar__instance__moderate__a1,radar,radar,hddm_w,immediate,rl_alarm,17.0,-0.009474176667065626,-0.09875805431952128,0.22675572684990664,-0.2226358859858455,-81.0,0.0,1575.8470395000186
radar__instance__moderate__a1,radar,radar,hddm_w,immediate,rl_alarm,27.0,-0.03388204062537403,-0.013888415435880597,-0.10397438312299867,0.10811475157983141,200.0,0.0,-71.83411729987708
radar__instance__moderate__a1,radar,radar,hddm_w,immediate,rl_alarm,7.0,-0.03388204062537403,-0.013888415435880597,-0.10397438312299867,0.10811475157983141,200.0,0.0,-69.962138999952
radar__instance__moderate__a1,radar,radar,hellinger,confirmed,rl,17.0,0.027617420821864136,0.08945811981527124,-0.10061289247576688,0.0941139117342811,42.0,-30400.0,-137.5568071999587
radar__instance__moderate__a1,radar,radar,hellinger,confirmed,rl,27.0,0.01061220937190599,0.08614672224087344,-0.22282915803352799,0.21846482378606472,209.0,-30400.0,-248.25130570004694
radar__instance__moderate__a1,radar,radar,hellinger,confirmed,rl,7.0,0.009310978860444075,0.06943283524690969,-0.16743700827332397,0.1625766871165644,154.0,-30400.0,-204.4729836001061
radar__instance__moderate__a1,radar,radar,hellinger,confirmed,rl_alarm,17.0,0.004412868691044736,-0.027175275069760585,0.07790834142312775,-0.08109886620850701,-14.0,-30400.0,1377.5041775000282
radar__instance__moderate__a1,radar,radar,hellinger,confirmed,rl_alarm,27.0,-0.01999499526726367,0.0576943638138801,-0.25282176854977756,0.2496517713571699,267.0,-30400.0,-270.1769792998675
radar__instance__moderate__a1,radar,radar,hellinger,confirmed,rl_alarm,7.0,-0.01999499526726367,0.0576943638138801,-0.25282176854977756,0.2496517713571699,267.0,-30400.0,-268.3050009999424
radar__instance__moderate__a1,radar,radar,hellinger,immediate,rl,17.0,0.0377030452710716,0.10070482631637084,-0.0833707637248794,0.07770107643618712,46.0,0.0,-106.49550419999287
radar__instance__moderate__a1,radar,radar,hellinger,immediate,rl,27.0,0.020697833821113454,0.09739342874197304,-0.2055870292826405,0.20205198848797074,213.0,0.0,-217.1900027000811
radar__instance__moderate__a1,radar,radar,hellinger,immediate,rl,7.0,0.01939660330965154,0.08067954174800929,-0.1501948795224365,0.1461638518184704,158.0,0.0,-173.41168060014024
radar__instance__moderate__a1,radar,radar,hellinger,immediate,rl_alarm,17.0,0.0144984931402522,-0.015928568568660983,0.09515047017401523,-0.09751170150660099,-10.0,0.0,1408.565480499994
radar__instance__moderate__a1,radar,radar,hellinger,immediate,rl_alarm,27.0,-0.009909370818056207,0.0689410703149797,-0.23557963979889007,0.23323893605907592,271.0,0.0,-239.11567629990165
radar__instance__moderate__a1,radar,radar,hellinger,immediate,rl_alarm,7.0,-0.009909370818056207,0.0689410703149797,-0.23557963979889007,0.23323893605907592,271.0,0.0,-237.24369799997658
radar__instance__moderate__a1,radar,radar,none,none,rl,17.0,0.0232045521308194,0.11663339488503183,-0.17852123389889463,0.1752127779427881,56.0,0.0,-783.8304569001775
radar__instance__moderate__a1,radar,radar,none,none,rl,27.0,0.006199340680861254,0.11332199731063403,-0.30073749945665573,0.2995636899945717,223.0,0.0,-894.5249554002658
radar__instance__moderate__a1,radar,radar,none,none,rl,7.0,0.004898110169399339,0.09660811031667027,-0.24534534969645172,0.2436755533250714,168.0,0.0,-850.7466333003249
radar__instance__moderate__a1,radar,radar,none,none,rl_alarm,17.0,0.0,0.0,0.0,0.0,0.0,0.0,731.2305277998094
radar__instance__moderate__a1,radar,radar,none,none,rl_alarm,27.0,-0.024407863958308407,0.08486963888364069,-0.3307301099729053,0.3307506375656769,281.0,0.0,-916.4506290000863
radar__instance__moderate__a1,radar,radar,none,none,rl_alarm,7.0,-0.024407863958308407,0.08486963888364069,-0.3307301099729053,0.3307506375656769,281.0,0.0,-914.5786507001612
radar__instance__moderate__a2,radar,radar,adwin,confirmed,rl,17.0,0.016060840142308463,0.04874600081533775,-0.0831429810611537,0.0826060784589967,37.0,-91200.0,-63.82256690016948
radar__instance__moderate__a2,radar,radar,adwin,confirmed,rl,27.0,-0.0006854307878101373,0.0367077751739579,-0.21205725025299982,0.21307137642643992,198.0,-91200.0,-161.1712072999217
radar__instance__moderate__a2,radar,radar,adwin,confirmed,rl,7.0,0.028096134387953886,0.059210512721521,-0.1710857308081538,0.171662034605976,147.0,-91200.0,-124.40245070005767
radar__instance__moderate__a2,radar,radar,adwin,confirmed,rl_alarm,17.0,0.010338037056781935,-0.02884371180408213,0.0567153390198063,-0.05808732181508469,-33.0,-91200.0,1397.7215507999065
radar__instance__moderate__a2,radar,radar,adwin,confirmed,rl_alarm,27.0,-0.02477995495740537,0.02834535625910889,-0.25618042503975713,0.258789175066279,247.0,-91200.0,-184.16281459992751
radar__instance__moderate__a2,radar,radar,adwin,confirmed,rl_alarm,7.0,-0.02477995495740537,0.02834535625910889,-0.25618042503975713,0.258789175066279,247.0,-91200.0,-185.86588969989677
radar__instance__moderate__a2,radar,radar,adwin,immediate,rl,17.0,0.03350559768476702,0.01813893919584786,0.08130692496747138,-0.0853648228076691,-56.0,0.0,90.9265519999899
radar__instance__moderate__a2,radar,radar,adwin,immediate,rl,27.0,0.016759326754648418,0.006100713554468007,-0.04760734422437474,0.04510047515977411,105.0,0.0,-6.422088399762316
radar__instance__moderate__a2,radar,radar,adwin,immediate,rl,7.0,0.04554089193041244,0.028603451102031108,-0.006635824779528732,0.003691133339310204,54.0,0.0,30.346668200101703
radar__instance__moderate__a2,radar,radar,adwin,immediate,rl_alarm,17.0,0.02778279459924049,-0.05945077342357202,0.22116524504843138,-0.2260582230817505,-126.0,0.0,1552.4706697000659
radar__instance__moderate__a2,radar,radar,adwin,immediate,rl_alarm,27.0,-0.007335197414946815,-0.0022617053603810056,-0.09173051901113205,0.09081827379961321,154.0,0.0,-29.41369569976814
radar__instance__moderate__a2,radar,radar,adwin,immediate,rl_alarm,7.0,-0.007335197414946815,-0.0022617053603810056,-0.09173051901113205,0.09081827379961321,154.0,0.0,-31.116770799737395
radar__instance__moderate__a2,radar,radar,d3_oof,confirmed,rl,17.0,0.006399529990316899,0.06531308692874277,-0.09942171461616311,0.1016227154548599,64.0,-13300.0,-300.2380464000162
radar__instance__moderate__a2,radar,radar,d3_oof,confirmed,rl,27.0,-0.010346740939801702,0.05327486128736292,-0.22833598380800924,0.23208801342230312,225.0,-13300.0,-397.58668679976836
radar__instance__moderate__a2,radar,radar,d3_oof,confirmed,rl,7.0,0.01843482423596232,0.07577759883492602,-0.18736446436316323,0.1906786716018392,174.0,-13300.0,-360.81793019990437
radar__instance__moderate__a2,radar,radar,d3_oof,confirmed,rl_alarm,17.0,0.0006767269047903701,-0.012276625690677112,0.04043660546479688,-0.03907068481922149,-6.0,-13300.0,1161.3060713000598
radar__instance__moderate__a2,radar,radar,d3_oof,confirmed,rl_alarm,27.0,-0.034441265109396935,0.044912442372513905,-0.27245915859476655,0.2778058120621422,274.0,-13300.0,-420.5782940997742
radar__instance__moderate__a2,radar,radar,d3_oof,confirmed,rl_alarm,7.0,-0.034441265109396935,0.044912442372513905,-0.27245915859476655,0.2778058120621422,274.0,-13300.0,-422.2813691997435
radar__instance__moderate__a2,radar,radar,d3_oof,immediate,rl,17.0,-0.002243425848356684,0.04890097398062826,-0.06961110307936968,0.07040305331779359,56.0,0.0,-122.66973030008376
radar__instance__moderate__a2,radar,radar,d3_oof,immediate,rl,27.0,-0.018989696778475285,0.03686274833924841,-0.1985253722712158,0.2008683512852368,217.0,0.0,-220.01837069983597
radar__instance__moderate__a2,radar,radar,d3_oof,immediate,rl,7.0,0.009791868397288739,0.05936548588681151,-0.1575538528263698,0.1594590094647729,166.0,0.0,-183.24961409997195
radar__instance__moderate__a2,radar,radar,d3_oof,immediate,rl_alarm,17.0,-0.007966228933883213,-0.028688738638791622,0.07024721700159031,-0.0702903469562878,-14.0,0.0,1338.8743873999922
radar__instance__moderate__a2,radar,radar,d3_oof,immediate,rl_alarm,27.0,-0.04308422094807052,0.028500329424399395,-0.24264854705797312,0.2465861499250759,266.0,0.0,-243.0099779998418
radar__instance__moderate__a2,radar,radar,d3_oof,immediate,rl_alarm,7.0,-0.04308422094807052,0.028500329424399395,-0.24264854705797312,0.2465861499250759,266.0,0.0,-244.71305309981105
radar__instance__moderate__a2,radar,radar,hddm_w,confirmed,rl,17.0,0.012294234765484746,0.05939421016234708,-0.056310539251120506,0.05572561123989808,40.0,-83600.0,-83.27551840012893
radar__instance__moderate__a2,radar,radar,hddm_w,confirmed,rl,27.0,-0.004452036164633855,0.04735598452096723,-0.18522480844296663,0.1861909092073413,201.0,-83600.0,-180.62415879988114
radar__instance__moderate__a2,radar,radar,hddm_w,confirmed,rl,7.0,0.02432952901113017,0.06985872206853033,-0.14425328899812062,0.1447815673868774,150.0,-83600.0,-143.85540220001712
radar__instance__moderate__a2,radar,radar,hddm_w,confirmed,rl_alarm,17.0,0.006571431679958217,-0.0181955024570728,0.08354778082983949,-0.08496778903418331,-30.0,-83600.0,1378.268599299947
radar__instance__moderate__a2,radar,radar,hddm_w,confirmed,rl_alarm,27.0,-0.028546560334229087,0.03899356560611822,-0.22934798322972394,0.2319087078471804,250.0,-83600.0,-203.61576609988697
radar__instance__moderate__a2,radar,radar,hddm_w,confirmed,rl_alarm,7.0,-0.028546560334229087,0.03899356560611822,-0.22934798322972394,0.2319087078471804,250.0,-83600.0,-205.31884119985622
radar__instance__moderate__a2,radar,radar,hddm_w,immediate,rl,17.0,0.017475221133027907,0.02082298406412375,0.07829984097151943,-0.08103075090613349,-14.0,0.0,56.71043849992566
radar__instance__moderate__a2,radar,radar,hddm_w,immediate,rl,27.0,0.0007289502029093065,0.008784758422743899,-0.05061442822032669,0.04943454706130973,147.0,0.0,-40.638201899826555
radar__instance__moderate__a2,radar,radar,hddm_w,immediate,rl,7.0,0.02951051537867333,0.031287495970307,-0.009642908775480685,0.008025205240845823,96.0,0.0,-3.8694452999625355
radar__instance__moderate__a2,radar,radar,hddm_w,immediate,rl_alarm,17.0,0.011752418047501378,-0.05676672855529613,0.21815816105247943,-0.22172415118021488,-84.0,0.0,1518.2545562000016
radar__instance__moderate__a2,radar,radar,hddm_w,immediate,rl_alarm,27.0,-0.023365573966685926,0.0004223395078948866,-0.094737603007084,0.09515234570114883,196.0,0.0,-63.62980919983238
radar__instance__moderate__a2,radar,radar,hddm_w,immediate,rl_alarm,7.0,-0.023365573966685926,0.0004223395078948866,-0.094737603007084,0.09515234570114883,196.0,0.0,-65.33288429980163
radar__instance__moderate__a2,radar,radar,hellinger,confirmed,rl,17.0,0.014635579297814227,0.07415109684401938,-0.09440508891137778,0.09764469319535349,64.0,-13300.0,-187.36966400011443
radar__instance__moderate__a2,radar,radar,hellinger,confirmed,rl,27.0,-0.0021106916323043734,0.06211287120263953,-0.2233193581032239,0.2281099911627967,225.0,-13300.0,-284.7183043998666
radar__instance__moderate__a2,radar,radar,hellinger,confirmed,rl,7.0,0.02667087354345965,0.08461560875020263,-0.1823478386583779,0.1867006493423328,174.0,-13300.0,-247.94954780000262
radar__instance__moderate__a2,radar,radar,hellinger,confirmed,rl_alarm,17.0,0.008912776212287699,-0.0034386157754005,0.04545323116958222,-0.043048707078727905,-6.0,-13300.0,1274.1744536999615
radar__instance__moderate__a2,radar,radar,hellinger,confirmed,rl_alarm,27.0,-0.026205215801899606,0.05375045228779052,-0.2674425328899812,0.2738277898026358,274.0,-13300.0,-307.70991169987246
radar__instance__moderate__a2,radar,radar,hellinger,confirmed,rl_alarm,7.0,-0.026205215801899606,0.05375045228779052,-0.2674425328899812,0.2738277898026358,274.0,-13300.0,-309.41298679984175
radar__instance__moderate__a2,radar,radar,hellinger,immediate,rl,17.0,-0.010092152361472317,0.04554975464729638,-0.06128379355211799,0.05971131802405258,57.0,0.0,-180.19471120019443
radar__instance__moderate__a2,radar,radar,hellinger,immediate,rl,27.0,-0.026838423291590918,0.03351152900591653,-0.1901980627439641,0.1901766159914958,218.0,0.0,-277.5433515999466
radar__instance__moderate__a2,radar,radar,hellinger,immediate,rl,7.0,0.0019431418841731052,0.05601426655347963,-0.1492265432991181,0.1487672741710319,167.0,0.0,-240.77459500008263
radar__instance__moderate__a2,radar,radar,hellinger,immediate,rl_alarm,17.0,-0.015814955446998846,-0.0320399579721235,0.078574526528842,-0.08098208225002881,-13.0,0.0,1281.3494064998815
radar__instance__moderate__a2,radar,radar,hellinger,immediate,rl_alarm,27.0,-0.05093294746118615,0.025149110091067517,-0.23432123753072143,0.2358944146313349,267.0,0.0,-300.53495889995247
radar__instance__moderate__a2,radar,radar,hellinger,immediate,rl_alarm,7.0,-0.05093294746118615,0.025149110091067517,-0.23432123753072143,0.2358944146313349,267.0,0.0,-302.23803399992175
radar__instance__moderate__a2,radar,radar,none,none,rl,17.0,0.005722803085526529,0.07758971261941988,-0.13985832008096,0.1406934002740814,70.0,0.0,-748.8515972001476
