,,,,,host_accuracy,host_accuracy,host_accuracy,host_accuracy,host_accuracy,host_macro_f1,host_macro_f1,host_macro_f1,host_macro_f1,host_macro_f1,poison_admission_rate,poison_admission_rate,poison_admission_rate,poison_admission_rate,poison_admission_rate,clean_withhold_rate,clean_withhold_rate,clean_withhold_rate,clean_withhold_rate,clean_withhold_rate,resets_per_100k,resets_per_100k,resets_per_100k,resets_per_100k,resets_per_100k,training_visits_per_100k,training_visits_per_100k,training_visits_per_100k,training_visits_per_100k,training_visits_per_100k,seconds_per_100k,seconds_per_100k,seconds_per_100k,seconds_per_100k,seconds_per_100k,detection_delay,detection_delay,detection_delay,detection_delay,detection_delay,commit_delay,commit_delay,commit_delay,commit_delay,commit_delay,missed_detection_rate,missed_detection_rate,missed_detection_rate,missed_detection_rate,missed_detection_rate,missed_commit_rate,missed_commit_rate,missed_commit_rate,missed_commit_rate,missed_commit_rate,unexposed_false_alarm_rate,unexposed_false_alarm_rate,unexposed_false_alarm_rate,unexposed_false_alarm_rate,unexposed_false_alarm_rate,malicious_precision,malicious_precision,malicious_precision,malicious_precision,malicious_precision,malicious_recall,malicious_recall,malicious_recall,malicious_recall,malicious_recall,benign_fpr,benign_fpr,benign_fpr,benign_fpr,benign_fpr,roc_auc,roc_auc,roc_auc,roc_auc,roc_auc,average_precision,average_precision,average_precision,average_precision,average_precision
,,,,,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count
stream,mode,level,policy,guarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEA_A,clean,none,rl_alarm,True,0.9123821602198267,0.007392761671495669,0.9021686746987952,0.917721411963644,9,0.9036591299079141,0.008252325125219314,0.8917915255778603,0.9096738747357276,9,,,,,0,0.24319500223114676,0.12313201781434317,0.0602409638554216,0.3694779116465863,9,44.977777777777774,33.85682271632181,0.0,70.39999999999999,9,95000.0,0.0,95000.0,95000.0,9,9.843676191113062,5.612425397782273,5.930352840013802,17.493289120029658,9,1.8833333333333333,0.34661057238475695,1.5,2.4166666666666665,5,0.6388888888888888,0.3442651863295481,0.4166666666666667,1.0833333333333333,6,0.6666666666666666,0.37267799624996495,0.0,1.0,9,0.3333333333333333,0.5,0.0,1.0,9,0.012277470841006733,0.01848513802935976,0.0,0.0386740331491712,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,moderate,confirmed,False,0.9073241641275492,0.007544231529352861,0.8979165214967598,0.923090706378912,12,0.8990891459663727,0.0087274140498184,0.8873210069446119,0.9168655983040844,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,4.466666666666667,3.3805145744218863,0.0,8.4,12,103486.66666666667,6422.977691401585,95000.0,110960.0,12,6.0317274066619575,0.32544651843604155,5.559245519991964,6.532960080076009,12,3.2,2.9856136536546196,0.4166666666666667,9.25,10,5.861111111111111,2.6806275177444716,3.083333333333333,11.25,9,0.2222222222222222,0.4103049699311091,0.0,1.0,12,0.4166666666666667,0.4293523428880229,0.0,1.0,12,0.03214285714285713,0.05526775588206133,0.0,0.15,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,moderate,confirmed,True,0.9096214636728089,0.007163399496027313,0.896203312893207,0.9186260651429482,12,0.901402038421988,0.008439965946358602,0.8855956062571222,0.9118380365472124,12,0.7489313520114299,0.12093508343716229,0.5302868391451069,0.9038893254012796,12,0.20647193582353332,0.11787174163533534,0.0825436011786254,0.410209463157371,12,1.8,1.5397756625265548,0.0,3.6,12,104626.66666666667,7806.763190666892,95000.0,112480.0,12,8.972077436659795,1.909247016616707,6.738189359940588,12.031028519943357,12,4.166666666666666,4.173143114822462,0.75,11.75,10,8.369047619047619,5.839254364590699,2.75,20.25,7,0.2222222222222222,0.4103049699311091,0.0,1.0,12,0.6388888888888888,0.38816671762710503,0.0,1.0,12,0.030952380952380943,0.04600063635027207,0.0,0.1333333333333333,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,moderate,immediate,False,0.8892778061847427,0.017236373628659634,0.8701875715209711,0.9137433304133152,12,0.8795257648864593,0.018892526047786677,0.8585269528504508,0.9061478332693113,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,26.733333333333334,22.752955186018575,1.6,55.6,12,95000.0,0.0,95000.0,95000.0,12,5.5510278100147845,0.3717274475475505,5.049200160056352,6.025835999939591,12,3.1111111111111107,2.8177677006479462,0.75,9.25,12,3.1111111111111107,2.8177677006479462,0.75,9.25,12,0.2222222222222222,0.2958751215328648,0.0,0.6666666666666666,12,0.2222222222222222,0.2958751215328648,0.0,0.6666666666666666,12,0.05019841269841268,0.06564192588477603,0.0,0.2142857142857142,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,moderate,immediate,True,0.9114134817494891,0.0046303637022813175,0.9023403281038463,0.917841683665854,12,0.9035864362965631,0.005285226877591531,0.8933000442722789,0.911304139978249,12,0.44661336772469834,0.27011260954103233,0.1475672035467759,0.8421628598686794,12,0.36800892601814156,0.15367908184574464,0.1185842557935812,0.600616190172812,12,6.3999999999999995,5.209781010927252,0.3999999999999999,15.2,12,95000.0,0.0,95000.0,95000.0,12,6.98644476668754,1.3374101853330493,5.644765920005739,9.94859332004562,12,3.4333333333333336,3.430482455361521,0.75,9.25,10,7.183333333333333,2.5992045316848125,4.083333333333333,12.416666666666666,10,0.27777777777777773,0.42243482154194917,0.0,1.0,12,0.3888888888888889,0.39780542762657006,0.0,1.0,12,0.025595238095238084,0.04342012382714142,0.0,0.1333333333333333,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,moderate,none,False,0.8988116946852763,0.0015386155954714284,0.8979165214967598,0.9005883172732341,3,0.8884586280529468,0.001929265065626646,0.8873210069446119,0.8906861813098415,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,5.469001079971592,0.11132085031361418,5.373872399982066,5.591433519963175,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,moderate,none,True,0.9008952802940815,0.005458169654834286,0.896203312893207,0.9068855331136704,3,0.8910443147236343,0.006387131541920377,0.8855956062571222,0.8980732167111862,3,0.8817381887314513,0.026599456595551862,0.8522363769010607,0.9038893254012796,3,0.09408104663890766,0.01629507520232964,0.0825436011786254,0.1127220259714413,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,11.118205773302664,0.09682315450902851,11.042225119937212,11.227223759982737,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,moderate,rl,True,0.9126394424879505,0.003688818176664255,0.907418279516394,0.9180196501985924,9,0.904642999021767,0.004187103654413218,0.8985070412592309,0.9105803060867134,9,0.36027054141644843,0.07555511967932907,0.2379335503423504,0.4580199797957122,9,0.43767690078328425,0.05443891040754416,0.3672516599141921,0.5315358810237216,9,25.77777777777778,14.395987095174975,5.6,42.8,9,95000.0,0.0,95000.0,95000.0,9,6.507564440017774,0.3570662674922264,6.1323761199601,7.285347039997578,9,1.4166666666666667,0.7993052538854533,0.75,2.75,9,3.6203703703703707,3.7765520887460755,0.4166666666666667,11.75,9,0.0,0.0,0.0,0.0,9,0.1111111111111111,0.23570226039551584,0.0,0.6666666666666666,9,0.007936507936507933,0.023809523809523798,0.0,0.0714285714285714,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,moderate,rl_alarm,True,0.9083604419521171,0.006608586889906935,0.896203312893207,0.9146102312432184,9,0.8995872187294379,0.007603829775009591,0.8855956062571222,0.9068600393169745,9,0.4117296156107166,0.35475216557106687,0.1271186440677966,0.9038893254012796,9,0.3743028712566234,0.21549033727051406,0.0825436011786254,0.5828065739570164,9,29.15555555555555,22.330646604560688,0.0,50.0,9,95000.0,0.0,95000.0,95000.0,9,9.753594608873957,5.369059240500635,6.098088759928942,17.093509159982204,9,1.3796296296296295,0.8240220541217402,0.75,2.75,9,1.527777777777778,1.0470416879457551,0.4166666666666667,2.75,6,0.0,0.0,0.0,0.0,9,0.3333333333333333,0.5,0.0,1.0,9,0.0,0.0,0.0,0.0,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,severe,confirmed,False,0.9025416296660538,0.007174167334219621,0.8938891868243529,0.9164338328676658,12,0.8943534049179457,0.0077716575691955635,0.8848001026313541,0.9098226191418552,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,4.5,2.782412295440448,0.7999999999999999,7.2,12,103550.0,5286.58336133685,96520.0,108680.0,12,6.000303440005518,0.3438428699338801,5.591365960054099,6.5674269200302655,12,3.2196969696969693,3.822134498053688,0.4166666666666667,12.416666666666666,11,8.341666666666667,3.7520467665357806,2.25,16.75,10,0.13888888888888887,0.3001122124595067,0.0,1.0,12,0.3055555555555555,0.4133708031240485,0.0,1.0,12,0.016666666666666666,0.05773502691896258,0.0,0.2,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,severe,confirmed,True,0.9145003695753616,0.0044547318408296585,0.909091422281182,0.9233049172923842,12,0.9072638072909909,0.005152757264873291,0.9006938862688361,0.9171868014494068,12,0.6745575444101185,0.06062867968446743,0.5806011619095731,0.7923575456611396,12,0.2582182796040729,0.06923913481604607,0.1341556352140901,0.3795557813337848,12,1.7,1.300349603340998,0.3999999999999999,4.0,12,106463.33333333333,8625.601779621296,96520.0,117040.0,12,8.0630725066488,0.6724351816944997,7.12496627997607,9.407504559960216,12,3.757575757575758,4.7918412352917565,0.4166666666666667,13.083333333333334,11,8.925925925925926,5.393129059218101,3.75,16.75,9,0.1111111111111111,0.2958751215328648,0.0,1.0,12,0.47222222222222215,0.38816671762710503,0.0,1.0,12,0.016666666666666666,0.05773502691896258,0.0,0.2,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,severe,immediate,False,0.8699485569608956,0.029698446709790275,0.8401196759716616,0.9065503908785596,12,0.8590809374308696,0.0319967076210496,0.825933672839066,0.8985899685133638,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,35.266666666666666,31.561003939940974,2.0,67.6,12,95000.0,0.0,95000.0,95000.0,12,5.574453216666977,0.34366962778988763,5.157567880023271,6.090539560001344,12,3.727272727272727,3.970742113168888,0.4166666666666667,10.416666666666666,11,3.727272727272727,3.970742113168888,0.4166666666666667,10.416666666666666,11,0.1111111111111111,0.2958751215328648,0.0,1.0,12,0.1111111111111111,0.2958751215328648,0.0,1.0,12,0.016666666666666666,0.05773502691896258,0.0,0.2,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,severe,immediate,True,0.9094696095037983,0.005486942168115191,0.9010979705890656,0.9202167899283012,12,0.9014984522542814,0.006070068754131085,0.8921995481077665,0.9131969162306364,12,0.40894403902630777,0.26437741264691567,0.1360996549112027,0.7884016496927868,12,0.4426516647345171,0.1829528217735619,0.1435547150639306,0.6364857618604126,12,7.566666666666666,6.823400023359899,0.0,17.599999999999998,12,95000.0,0.0,95000.0,95000.0,12,6.950995783352603,1.3846414716872095,5.710495680011809,10.727193240076303,12,3.1439393939393936,4.233151391938482,0.4166666666666667,12.416666666666666,11,5.675,3.5378138084429875,2.25,12.5,10,0.19444444444444442,0.332068306631874,0.0,1.0,12,0.3611111111111111,0.4133708031240485,0.0,1.0,12,0.0,0.0,0.0,0.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,severe,none,False,0.8990516678764303,0.002720823801283285,0.8960286770724548,0.9013041269124372,3,0.8889311055759787,0.003486062698310929,0.8850511638602433,0.8917996087964634,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,5.495746800024063,0.026151759660312992,5.476596039999277,5.525542240031064,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,severe,none,True,0.901755712428885,0.0037669843771580246,0.8979762341584577,0.9055100773443234,3,0.8918687179432431,0.004548669482694848,0.8872187001450833,0.8963087670122482,3,0.8063709531669288,0.040908559770886914,0.7704308313699091,0.8508879723928963,3,0.1495814649812773,0.04287198607165966,0.1055180784103418,0.1911533901654152,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,10.26823569331318,0.48892280196170235,9.975156840030104,10.83265559999272,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,severe,rl,True,0.9088101736493197,0.001995920862330798,0.9064600795868258,0.9117032687856376,9,0.9004020495223141,0.0021968381230364395,0.8980173484250258,0.9035831471236352,9,0.28378411283763544,0.038517680033989865,0.2504207337596769,0.3426455738808482,9,0.5404116725684625,0.027799647145878386,0.487374749498998,0.5748849812300658,9,19.688888888888886,7.339694211008462,8.799999999999999,26.8,9,95000.0,0.0,95000.0,95000.0,9,6.332660999997622,0.25445849094012907,5.95991175994277,6.788057960011065,9,0.5277777777777778,0.16666666666666663,0.4166666666666667,0.75,9,5.5092592592592595,3.7535734003220105,2.083333333333333,12.5,9,0.0,0.0,0.0,0.0,9,0.07407407407407407,0.1469861839480328,0.0,0.3333333333333333,9,0.0,0.0,0.0,0.0,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,concept,severe,rl_alarm,True,0.9054714027368749,0.00365506993261965,0.8979762341584577,0.9096595720657144,9,0.8964516664525044,0.004432009618797533,0.8872187001450833,0.901359972500562,9,0.36919809791987146,0.32874187185886805,0.1384395252924838,0.8508879723928963,9,0.45941414609327996,0.23371215591715971,0.1055180784103418,0.6334866916932457,9,21.68888888888889,16.301874466180603,0.0,33.6,9,95000.0,0.0,95000.0,95000.0,9,9.070852235559789,4.585703966064755,5.87636187998578,16.29972492000088,9,0.5277777777777778,0.16666666666666663,0.4166666666666667,0.75,9,1.75,1.3662601021279464,0.4166666666666667,3.4166666666666665,6,0.0,0.0,0.0,0.0,9,0.3333333333333333,0.5,0.0,1.0,9,0.0,0.0,0.0,0.0,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,moderate,confirmed,False,0.9178366095962799,0.008531759719127648,0.8970746142464595,0.9241344324667088,12,0.9106757438735601,0.009864024553319677,0.886483951773962,0.9175203601117908,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,0.7333333333333333,0.477366513151884,0.0,1.6,12,96393.33333333333,906.9963749885787,95000.0,98040.0,12,5.780598896664256,0.28296281887144337,5.429282039962709,6.149558999948203,12,4.756944444444445,2.6286250422596624,1.4166666666666667,9.25,12,4.825,2.1218476981915995,1.75,9.083333333333334,10,0.16666666666666666,0.17407765595569782,0.0,0.3333333333333333,12,0.47222222222222215,0.36120822315027723,0.0,1.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,moderate,confirmed,True,0.9157929965475939,0.008741879267532313,0.8980596068484464,0.9220841259775946,12,0.9084474519699414,0.010298433523396463,0.8877736474087179,0.9158683566803744,12,0.856688041675084,0.05172225281152424,0.7095848801889977,0.8985421757815791,12,0.1424392107390096,0.05183716732329635,0.0998437764311372,0.2889339980297919,12,0.4666666666666666,0.3749747466244368,0.0,1.2,12,96076.66666666667,823.5547487826318,95000.0,98040.0,12,8.899906583339908,1.1728437468101123,7.367000280041248,11.470063959993425,12,4.569444444444445,2.0988312444292876,1.75,9.25,12,4.575,1.8410821093404097,1.75,7.75,10,0.25,0.251259453814803,0.0,0.6666666666666666,12,0.6388888888888888,0.26432048703291966,0.0,1.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,moderate,immediate,False,0.9128711336574368,0.0055532919689570024,0.9073768759247516,0.9222151764954556,12,0.9051067837638329,0.006238829651053757,0.8988572496185476,0.9156560119143032,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,6.066666666666666,4.531372124791048,1.6,13.6,12,95000.0,0.0,95000.0,95000.0,12,5.5534226633297905,0.2622599419556189,5.092700240015983,5.980584360007197,12,5.048611111111111,4.038398136858786,1.75,13.5,12,5.048611111111111,4.038398136858786,1.75,13.5,12,0.27777777777777773,0.27828236997890726,0.0,0.6666666666666666,12,0.27777777777777773,0.27828236997890726,0.0,0.6666666666666666,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,moderate,immediate,True,0.917143310082435,0.006005920961384941,0.9058465440710208,0.92287888395688,12,0.9097260477766835,0.006917346189114372,0.8970755165833509,0.916078915269142,12,0.702492770062359,0.12884412965950798,0.5295590055124311,0.9017887276409045,12,0.29673838425566307,0.12976383650000126,0.0960625690319114,0.4650536831945232,12,3.8000000000000003,2.6886968793619914,0.3999999999999999,6.8,12,95000.0,0.0,95000.0,95000.0,12,7.154531600008098,1.0019470120999896,5.968054800014943,9.392506440076977,12,4.618055555555555,2.4250008677842176,1.75,8.25,12,5.5,2.768247540312182,3.0,11.0,9,0.27777777777777773,0.23924685418842445,0.0,0.6666666666666666,12,0.4444444444444444,0.3849001794597505,0.0,1.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,moderate,none,False,0.8993898400620024,0.003027228954189754,0.8970746142464595,0.9028154724159796,3,0.889152528902602,0.003709951402548229,0.886483951773962,0.8933890168898846,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,5.500562973320484,0.13159246717819378,5.35034039998427,5.5954596400260925,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,moderate,none,True,0.8978496441907984,0.0010788689595181947,0.8966053688437963,0.8985246248150497,3,0.8874360100303523,0.0013132580448748873,0.8859270761529765,0.8883208058135428,3,0.8964210967738792,0.014860866297869384,0.8815482711159799,0.9112699747687132,3,0.1014147848480083,0.01398011033181227,0.0882865392273994,0.1161140388854883,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,10.869997426681222,0.11212675571518226,10.772802679985762,10.992671080026776,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,moderate,rl,True,0.9200206674651823,0.0019777799309066892,0.9167406467977172,0.9227731980553794,9,0.9130612537153703,0.0020159407149363843,0.910065084755682,0.9158730820997664,9,0.6383584274353372,0.07749551630821629,0.5679334850144658,0.7622904713691079,9,0.3608859663147076,0.07706889066401286,0.2368130391951998,0.4293029574668199,9,37.422222222222224,27.24049273497901,1.2,59.99999999999999,9,95000.0,0.0,95000.0,95000.0,9,6.827452742235942,1.3099965186161984,5.825362880062312,9.14383324002847,9,3.875,1.1273124382057236,2.5,5.25,4,2.2395833333333335,3.0900626374192814,0.4166666666666667,9.5,8,0.7777777777777778,0.2886751345948129,0.3333333333333333,1.0,9,0.2222222222222222,0.37267799624996495,0.0,1.0,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,moderate,rl_alarm,True,0.9130984757744428,0.011489923152067273,0.8966053688437963,0.922295497780596,9,0.9049968062395871,0.013224583733628035,0.8859270761529765,0.9153925952363446,9,0.6914605204249563,0.1544460491890233,0.5679334850144658,0.9112699747687132,9,0.30673411570887255,0.15463581846803082,0.0882865392273994,0.4293029574668199,9,39.199999999999996,29.425838985490287,0.0,59.99999999999999,9,95000.0,0.0,95000.0,95000.0,9,9.410059444440735,4.994604656256575,5.965101960022002,16.237752000056208,9,4.0,0.0,4.0,4.0,3,0.75,0.5163977794943222,0.4166666666666667,1.4166666666666667,6,0.7777777777777778,0.33333333333333337,0.3333333333333333,1.0,9,0.3333333333333333,0.5,0.0,1.0,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,severe,confirmed,False,0.9093803283308673,0.01112076553912549,0.8942675967025999,0.9213865990276896,12,0.9008125786510838,0.013144078909699044,0.883041807168941,0.914513817616127,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,0.5333333333333333,0.5210711578231437,0.0,1.6,12,96013.33333333333,990.0351998639735,95000.0,98040.0,12,5.801215939984346,0.4092031004924721,5.2114740399643775,6.323350039962679,12,6.833333333333334,5.828926907149281,1.0833333333333333,21.25,11,5.285714285714286,2.311333360803219,1.75,8.25,7,0.38888888888888884,0.37154695268180854,0.0,1.0,12,0.7777777777777777,0.21711298242630991,0.3333333333333333,1.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,severe,confirmed,True,0.9086570844782639,0.008751523518930411,0.8976453181145635,0.9187571337983512,12,0.8998896722204645,0.01045682414823586,0.8870124330104643,0.9122378617874276,12,0.7637120609262446,0.0950040754738993,0.538658319027904,0.8899322296773323,12,0.23627553343013175,0.09582808896745047,0.1078868375914056,0.4620170268500327,12,0.6,0.7135060680126758,0.0,2.4,12,96456.66666666667,1666.9151329944975,95000.0,100320.0,12,8.939699760001774,1.4331294272147028,6.897752080019564,11.194318160042169,12,6.045454545454546,5.340017118725635,1.4166666666666667,21.25,11,5.583333333333333,2.177536834743942,2.75,9.0,6,0.4444444444444444,0.35769557999243984,0.0,1.0,12,0.75,0.2886751345948129,0.3333333333333333,1.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,severe,immediate,False,0.9083350947650249,0.006686686364987375,0.8998985415345593,0.9172098922003804,12,0.9002926977019049,0.00750290678550625,0.8902562430461161,0.91012676092125,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,11.0,12.884380960188686,0.7999999999999999,32.8,12,95000.0,0.0,95000.0,95000.0,12,5.580769880007331,0.2984076368939645,5.161540000047535,5.99395868005231,12,8.469696969696969,7.277941628196419,0.4166666666666667,21.25,11,8.469696969696969,7.277941628196419,0.4166666666666667,21.25,11,0.38888888888888884,0.3432857670296248,0.0,1.0,12,0.38888888888888884,0.3432857670296248,0.0,1.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,severe,immediate,True,0.9157789050940605,0.004705836193968968,0.9072415979708308,0.9235468188543648,12,0.9083910072805238,0.0055395149701343354,0.8980081872568964,0.9174411790821276,12,0.6319960666978938,0.1652530935887669,0.3898142216527867,0.8578171887116895,12,0.3677379081137042,0.16601272633041148,0.1400198609731877,0.6105274442538593,12,5.133333333333334,5.607354478042586,0.3999999999999999,15.2,12,95000.0,0.0,95000.0,95000.0,12,7.1133359166560695,1.01722306673713,5.979285440035164,9.45279279993847,12,6.138888888888889,5.7482247296089195,1.0833333333333333,21.25,12,7.111111111111112,5.187802970747796,1.75,21.25,12,0.38888888888888884,0.3432857670296248,0.0,0.6666666666666666,12,0.38888888888888884,0.3432857670296248,0.0,0.6666666666666666,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,severe,none,False,0.8953131825547805,0.0015037812671735925,0.8942675967025999,0.8970365673219193,3,0.8841406960467814,0.001890389747169599,0.883041807168941,0.8863235130157212,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,5.45097786669309,0.0702465046989392,5.372202600073069,5.507111079990864,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,severe,none,True,0.8994462058761362,0.002226871915914583,0.8976453181145635,0.9019361657154936,3,0.8888893934455325,0.002672266580461302,0.8870124330104643,0.8919489048558928,3,0.8296081860084734,0.05236441610665418,0.7958699384025043,0.8899322296773323,3,0.1698868850952631,0.05385480170132776,0.1078868375914056,0.2050504708353092,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,9.9936328533416,0.37150910440598545,9.670099359937012,10.399353640060871,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,severe,rl,True,0.9097522252753705,0.003032876360068385,0.904713591206933,0.9137645318114564,9,0.901806906075476,0.003646526572654406,0.8958650976630063,0.9067773397744536,9,0.6040749595477526,0.1288240501938584,0.4901881584704972,0.8387167470245119,9,0.3951700567831764,0.1283129757603096,0.1604281393879209,0.5101167490910733,9,32.84444444444444,24.63123581507387,0.3999999999999999,57.2,9,95000.0,0.0,95000.0,95000.0,9,7.629011777778053,2.3689964871080704,5.984846679959446,11.508678959961982,9,4.833333333333333,1.1273124382057234,3.75,6.0,3,1.4166666666666667,0.6324555320336757,0.4166666666666667,2.083333333333333,6,0.8518518518518517,0.2421610524189263,0.3333333333333333,1.0,9,0.3333333333333333,0.5,0.0,1.0,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,instance,severe,rl_alarm,True,0.9067277296319782,0.0056953688554337726,0.8976453181145635,0.9122553371380258,9,0.8981352042915971,0.007208040113193921,0.8870124330104643,0.9050851810071996,9,0.6280038902553726,0.1562594528506352,0.4901881584704972,0.8899322296773323,9,0.370421791774751,0.15577050529059175,0.1078868375914056,0.5101167490910733,9,35.111111111111114,26.503416970479694,0.0,57.2,9,95000.0,0.0,95000.0,95000.0,9,8.884753893357184,4.336315843962157,5.873888720013201,15.559610480070114,9,4.083333333333333,0.5773502691896257,3.75,4.75,3,1.3055555555555556,0.7503085784948502,0.4166666666666667,2.083333333333333,6,0.8888888888888888,0.1666666666666667,0.6666666666666666,1.0,9,0.3333333333333333,0.5,0.0,1.0,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,splice,moderate,confirmed,False,0.9142341176040926,0.009098906741902977,0.8951518168242907,0.9212817833507488,12,0.9065471245063308,0.010582388291111194,0.8841509711602635,0.91448710380765,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,1.3,1.1583687589961076,0.0,3.2,12,97470.0,2200.9006420926034,95000.0,101080.0,12,5.774292883323505,0.3207770358459548,5.314764240011573,6.402923640049995,12,5.951388888888889,4.772138511865616,1.75,18.25,12,5.283333333333333,1.8413964105375955,3.5,9.5,10,0.3055555555555555,0.30011221245950664,0.0,0.6666666666666666,12,0.5555555555555555,0.2958751215328648,0.0,1.0,12,0.06521564854898186,0.06834399926854952,0.0,0.1818181818181818,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
