rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,condition,stream,mode,level,base_seed,arm,feedback_fraction,delay_blocks,no_feedback_blocks,status,host_macro_f1_baseline,host_accuracy_baseline,poison_admission_rate_baseline,clean_withhold_rate_baseline,resets_baseline,training_visits_baseline,seconds_baseline,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,resets_difference,training_visits_difference,seconds_difference
60000,62700,47500,8550,3,2.6292045839945786,True,3000,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,RBF_I__s115__clean__none,RBF_I,clean,none,115,confirmed,0.05,1,0,complete,0.5486748741386835,0.5564317573595005,,0.22033898305084745,3,62700,2.6292045839945786,0.0,0.0,,0.0,0,0,0.0
60000,62700,46550,5700,2,2.6119539589999476,False,3000,confirmed,True,56050,0.5705263157894737,0.5653322500287888,0,0,,56050,14250,0.2542372881355932,RBF_I__s115__clean__none,RBF_I,clean,none,115,confirmed,0.01,5,4,complete,0.5486748741386835,0.5564317573595005,,0.22033898305084745,3,62700,2.6292045839945786,0.016657375890105297,0.014094558429973203,,0.033898305084745756,-1,0,-0.017250624994630925
60000,62700,50350,5700,2,2.6390231249970384,False,3000,confirmed,True,56050,0.5846922390722569,0.579914259397834,0,0,,56050,10450,0.1864406779661017,RBF_I__s115__clean__none,RBF_I,clean,none,115,confirmed,0.02,1,0,complete,0.5486748741386835,0.5564317573595005,,0.22033898305084745,3,62700,2.6292045839945786,0.031239385259150487,0.028260481712756413,,-0.033898305084745756,-1,0,0.009818541002459824
60000,62700,51300,8550,3,2.6253570840053726,True,3000,confirmed,True,56050,0.5616592328278323,0.5546039579735781,0,0,,56050,8550,0.15254237288135594,RBF_I__s115__clean__none,RBF_I,clean,none,115,confirmed,0.02,5,4,complete,0.5486748741386835,0.5564317573595005,,0.22033898305084745,3,62700,2.6292045839945786,0.005929083834894544,0.005227475468331799,,-0.06779661016949151,0,0,-0.0038474999892059714
60000,57000,47500,13300,14,2.3930917079997016,False,3000,rl,True,56050,0.5794112399643175,0.5727550398841634,0,0,,56050,9500,0.1694915254237288,RBF_I__s115__clean__none,RBF_I,clean,none,115,error_rule,0.01,1,0,complete,0.5672661622154667,0.5737020517395183,,0.3559322033898305,10,57000,2.4653315000032308,0.005488877668696768,0.0057091882247992665,,-0.1864406779661017,4,0,-0.07223979200352915
60000,57000,40850,7600,8,2.3854202089860337,False,3000,rl,True,56050,0.5752542372881356,0.5701526843928802,0,0,,56050,16150,0.288135593220339,RBF_I__s115__clean__none,RBF_I,clean,none,115,error_rule,0.01,5,4,complete,0.5672661622154667,0.5737020517395183,,0.3559322033898305,10,57000,2.4653315000032308,0.0028865221774135863,0.0015521855486173575,,-0.06779661016949151,-2,0,-0.07991129101719707
60000,57000,37050,9500,10,2.4653315000032308,False,3000,rl,True,56050,0.5737020517395183,0.5672661622154667,0,0,,56050,19950,0.3559322033898305,RBF_I__s115__clean__none,RBF_I,clean,none,115,error_rule,0.05,1,0,complete,0.5672661622154667,0.5737020517395183,,0.3559322033898305,10,57000,2.4653315000032308,0.0,0.0,,0.0,0,0,0.0
60000,64600,46550,2850,1,2.83952558299643,False,3000,confirmed,True,56050,0.5719892952720785,0.5686635020087358,0,0,,56050,12350,0.22033898305084745,RBF_I__s115__clean__none,RBF_I,clean,none,115,confirmed,0.05,5,4,complete,0.5486748741386835,0.5564317573595005,,0.22033898305084745,3,62700,2.6292045839945786,0.01998862787005229,0.015557537912578079,,0.0,-2,1900,0.2103209990018513
60000,57000,44650,13300,14,2.4374614999978803,False,3000,rl,True,56050,0.5780731489741302,0.5714854380613216,0,0,,56050,12350,0.22033898305084745,RBF_I__s115__clean__none,RBF_I,clean,none,115,error_rule,0.02,1,0,complete,0.5672661622154667,0.5737020517395183,,0.3559322033898305,10,57000,2.4653315000032308,0.0042192758458549084,0.0043710972346119314,,-0.13559322033898305,4,0,-0.027870000005350448
60000,57000,38000,37050,39,2.2799956670060055,False,3000,rl,True,56050,0.5731489741302409,0.5677197972059613,0,0,,56050,19000,0.3389830508474576,RBF_I__s115__clean__none,RBF_I,clean,none,115,selected_map,0.01,1,0,complete,0.5728497038730508,0.5781801962533453,,0.5084745762711864,28,57000,2.3771954580006422,-0.005129906667089457,-0.005031222123104362,,-0.1694915254237288,11,0,-0.09719979099463671
60000,57000,35150,8550,9,2.3908554160007043,False,3000,rl,True,56050,0.5718822479928635,0.5668520991989521,0,0,,56050,21850,0.3898305084745763,RBF_I__s115__clean__none,RBF_I,clean,none,115,error_rule,0.02,5,4,complete,0.5672661622154667,0.5737020517395183,,0.3559322033898305,10,57000,2.4653315000032308,-0.00041406301651458755,-0.0018198037466548023,,0.03389830508474578,-1,0,-0.07447608400252648
60000,57000,33250,6650,7,2.4204997080087196,False,3000,rl,True,56050,0.56014272970562,0.555530192502585,0,0,,56050,23750,0.423728813559322,RBF_I__s115__clean__none,RBF_I,clean,none,115,error_rule,0.05,5,4,complete,0.5672661622154667,0.5737020517395183,,0.3559322033898305,10,57000,2.4653315000032308,-0.011735969712881711,-0.013559322033898313,,0.06779661016949151,-3,0,-0.04483179199451115
60000,57000,28500,26600,28,2.3771954580006422,False,3000,rl,True,56050,0.5781801962533453,0.5728497038730508,0,0,,56050,28500,0.5084745762711864,RBF_I__s115__clean__none,RBF_I,clean,none,115,selected_map,0.05,1,0,complete,0.5728497038730508,0.5781801962533453,,0.5084745762711864,28,57000,2.3771954580006422,0.0,0.0,,0.0,0,0,0.0
60000,57000,34200,32300,34,2.3056802500068443,False,3000,rl,True,56050,0.567850133809099,0.5633064301325282,0,0,,56050,22800,0.4067796610169492,RBF_I__s115__clean__none,RBF_I,clean,none,115,selected_map,0.01,5,4,complete,0.5728497038730508,0.5781801962533453,,0.5084745762711864,28,57000,2.3771954580006422,-0.009543273740522551,-0.01033006244424628,,-0.10169491525423724,6,0,-0.07151520799379796
60000,57000,31350,30400,32,2.3021213750034804,False,3000,rl,True,56050,0.5636396074933095,0.5593183333724636,0,0,,56050,25650,0.4576271186440678,RBF_I__s115__clean__none,RBF_I,clean,none,115,selected_map,0.02,5,4,complete,0.5728497038730508,0.5781801962533453,,0.5084745762711864,28,57000,2.3771954580006422,-0.01353137050058717,-0.014540588760035722,,-0.05084745762711862,4,0,-0.0750740829971619
60000,57000,28500,26600,28,2.3155911670037312,False,3000,rl,True,56050,0.5731489741302409,0.5673773307750196,0,0,,56050,28500,0.5084745762711864,RBF_I__s115__clean__none,RBF_I,clean,none,115,selected_map,0.02,1,0,complete,0.5728497038730508,0.5781801962533453,,0.5084745762711864,28,57000,2.3771954580006422,-0.005472373098031169,-0.005031222123104362,,0.0,0,0,-0.061604290996911004
60000,57000,24700,22800,24,2.344012292000116,False,3000,rl,True,56050,0.5692417484388939,0.5651544142543717,0,0,,56050,32300,0.576271186440678,RBF_I__s115__clean__none,RBF_I,clean,none,115,selected_map,0.05,5,4,complete,0.5728497038730508,0.5781801962533453,,0.5084745762711864,28,57000,2.3771954580006422,-0.0076952896186790465,-0.008938447814451411,,0.06779661016949157,-4,0,-0.0331831660005264
60000,57000,41800,19950,21,2.386472333993879,False,3000,rl,True,56050,0.5528099910793934,0.5472585380085981,0,0,,56050,15200,0.2711864406779661,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_7,0.01,1,0,complete,0.5534666387971983,0.5592863514719001,,0.4745762711864407,13,57000,2.4353406660084147,-0.006208100788600124,-0.006476360392506653,,-0.2033898305084746,8,0,-0.048868332014535554
60000,57000,30400,12350,13,2.4353406660084147,False,3000,rl,True,56050,0.5592863514719001,0.5534666387971983,0,0,,56050,26600,0.4745762711864407,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_7,0.05,1,0,complete,0.5534666387971983,0.5592863514719001,,0.4745762711864407,13,57000,2.4353406660084147,0.0,0.0,,0.0,0,0,0.0
60000,57000,38950,24700,26,2.3502000419975957,False,3000,rl,True,56050,0.5566101694915254,0.5521045032141378,0,0,,56050,18050,0.3220338983050847,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_7,0.01,5,4,complete,0.5534666387971983,0.5592863514719001,,0.4745762711864407,13,57000,2.4353406660084147,-0.0013621355830604198,-0.00267618198037467,,-0.15254237288135597,13,0,-0.08514062401081901
60000,57000,35150,15200,16,2.3796552090061596,False,3000,rl,True,56050,0.5540410347903657,0.5484407342067763,0,0,,56050,21850,0.3898305084745763,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_7,0.02,1,0,complete,0.5534666387971983,0.5592863514719001,,0.4745762711864407,13,57000,2.4353406660084147,-0.005025904590421959,-0.005245316681534384,,-0.0847457627118644,3,0,-0.055685457002255134
60000,57000,37050,22800,24,2.3397284589882474,False,3000,rl,True,56050,0.5570561998215878,0.552653148943391,0,0,,56050,19950,0.3559322033898305,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_7,0.02,5,4,complete,0.5534666387971983,0.5592863514719001,,0.4745762711864407,13,57000,2.4353406660084147,-0.0008134898538072477,-0.002230151650312262,,-0.11864406779661019,11,0,-0.09561220702016726
60000,57000,29450,19000,20,2.4354869999951916,False,3000,rl,True,56050,0.559821587867975,0.555009751642235,0,0,,56050,27550,0.4915254237288136,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_7,0.05,5,4,complete,0.5534666387971983,0.5592863514719001,,0.4745762711864407,13,57000,2.4353406660084147,0.0015431128450367204,0.0005352363960748896,,0.01694915254237289,7,0,0.00014633398677688092
60000,57000,49400,3800,4,2.4144947919994593,False,3000,rl,True,56050,0.5509723461195362,0.5442221278112035,0,0,,56050,7600,0.13559322033898305,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_17,0.01,1,0,complete,0.5452646116369999,0.5505619982158787,,0.2711864406779661,2,57000,2.5317930830060504,-0.0010424838257964142,0.00041034790365745977,,-0.13559322033898305,2,0,-0.11729829100659117
60000,57000,41800,1900,2,2.5317930830060504,False,3000,rl,True,56050,0.5505619982158787,0.5452646116369999,0,0,,56050,15200,0.2711864406779661,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_17,0.05,1,0,complete,0.5452646116369999,0.5505619982158787,,0.2711864406779661,2,57000,2.5317930830060504,0.0,0.0,,0.0,0,0,0.0
60000,57000,44650,2850,3,2.446499625002616,False,3000,rl,True,56050,0.524085637823372,0.5180221936936165,0,0,,56050,12350,0.22033898305084745,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_17,0.01,5,4,complete,0.5452646116369999,0.5505619982158787,,0.2711864406779661,2,57000,2.5317930830060504,-0.027242417943383446,-0.02647636039250667,,-0.05084745762711865,1,0,-0.08529345800343435
60000,57000,46550,2850,3,2.5315080000000307,False,3000,rl,True,56050,0.5446387154326494,0.5387189835072289,0,0,,56050,10450,0.1864406779661017,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_17,0.02,1,0,complete,0.5452646116369999,0.5505619982158787,,0.2711864406779661,2,57000,2.5317930830060504,-0.006545628129770997,-0.005923282783229289,,-0.0847457627118644,1,0,-0.00028508300601970404
60000,57000,38000,37050,39,2.2875918750069104,False,3000,rl,True,56050,0.5731489741302409,0.5677197972059613,0,0,,56050,19000,0.3389830508474576,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_27,0.01,1,0,complete,0.5728497038730508,0.5781801962533453,,0.5084745762711864,28,57000,2.3772586669947486,-0.005129906667089457,-0.005031222123104362,,-0.1694915254237288,11,0,-0.08966679198783822
60000,57000,38000,2850,3,2.464138916999218,False,3000,rl,True,56050,0.5167528991971454,0.510271320843974,0,0,,56050,19000,0.3389830508474576,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_17,0.02,5,4,complete,0.5452646116369999,0.5505619982158787,,0.2711864406779661,2,57000,2.5317930830060504,-0.03499329079302593,-0.0338090990187333,,0.06779661016949151,1,0,-0.06765416600683238
60000,57000,34200,32300,34,2.251592124986928,False,3000,rl,True,56050,0.567850133809099,0.5633064301325282,0,0,,56050,22800,0.4067796610169492,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_27,0.01,5,4,complete,0.5728497038730508,0.5781801962533453,,0.5084745762711864,28,57000,2.3772586669947486,-0.009543273740522551,-0.01033006244424628,,-0.10169491525423724,6,0,-0.12566654200782068
60000,57000,28500,26600,28,2.3772586669947486,False,3000,rl,True,56050,0.5781801962533453,0.5728497038730508,0,0,,56050,28500,0.5084745762711864,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_27,0.05,1,0,complete,0.5728497038730508,0.5781801962533453,,0.5084745762711864,28,57000,2.3772586669947486,0.0,0.0,,0.0,0,0,0.0
60000,57000,41800,0,0,2.7472786660073325,False,3000,rl,True,56050,0.5309545049063337,0.5288392345980379,0,0,,56050,15200,0.2711864406779661,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_17,0.05,5,4,complete,0.5452646116369999,0.5505619982158787,,0.2711864406779661,2,57000,2.5317930830060504,-0.016425377038961964,-0.019607493309545032,,0.0,-2,0,0.21548558300128207
60000,57000,28500,26600,28,2.3405093330075033,False,3000,rl,True,56050,0.5731489741302409,0.5673773307750196,0,0,,56050,28500,0.5084745762711864,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_27,0.02,1,0,complete,0.5728497038730508,0.5781801962533453,,0.5084745762711864,28,57000,2.3772586669947486,-0.005472373098031169,-0.005031222123104362,,0.0,0,0,-0.036749333987245336
60000,57000,31350,30400,32,2.3460056660114788,False,3000,rl,True,56050,0.5636396074933095,0.5593183333724636,0,0,,56050,25650,0.4576271186440678,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_27,0.02,5,4,complete,0.5728497038730508,0.5781801962533453,,0.5084745762711864,28,57000,2.3772586669947486,-0.01353137050058717,-0.014540588760035722,,-0.05084745762711862,4,0,-0.031253000983269885
60000,57000,24700,22800,24,2.342444041991257,False,3000,rl,True,56050,0.5692417484388939,0.5651544142543717,0,0,,56050,32300,0.576271186440678,RBF_I__s115__clean__none,RBF_I,clean,none,115,q_alarm_persistence_27,0.05,5,4,complete,0.5728497038730508,0.5781801962533453,,0.5084745762711864,28,57000,2.3772586669947486,-0.0076952896186790465,-0.008938447814451411,,0.06779661016949157,-4,0,-0.03481462500349153
60000,57000,51300,0,0,2.738376249995781,False,3000,none,True,56050,0.5326315789473685,0.5304053482658276,14252,12807,0.8986107213022734,41798,4255,0.10179912914493516,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,no_reset,0.01,1,0,complete,0.5267755857854688,0.5314897413024086,0.8207970811114229,0.18890856021819225,0,57000,2.7345506670098985,0.0036297624803588446,0.0011418376449598977,0.07781364019085046,-0.08710943107325708,0,0,0.0038255829858826473
60000,57000,46550,0,0,2.7345506670098985,False,3000,none,True,56050,0.5314897413024086,0.5267755857854688,14252,11698,0.8207970811114229,41798,7896,0.18890856021819225,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,no_reset,0.05,1,0,complete,0.5267755857854688,0.5314897413024086,0.8207970811114229,0.18890856021819225,0,57000,2.7345506670098985,0.0,0.0,0.0,0.0,0,0,0.0
60000,57000,43700,0,0,2.635886957999901,False,3000,none,True,56050,0.4933630686886708,0.48907788725597356,14252,10878,0.7632612966601179,41798,9926,0.23747547729556437,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,no_reset,0.01,5,4,complete,0.5267755857854688,0.5314897413024086,0.8207970811114229,0.18890856021819225,0,57000,2.7345506670098985,-0.03769769852949523,-0.038126672613737755,-0.05753578445130503,0.048566917077372124,0,0,-0.09866370900999755
60000,57000,41800,0,0,2.606452291001915,False,3000,none,True,56050,0.5304014272970562,0.5256901838962758,14252,10411,0.7304939657591917,41798,11359,0.27175941432604434,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,no_reset,0.02,5,4,complete,0.5267755857854688,0.5314897413024086,0.8207970811114229,0.18890856021819225,0,57000,2.7345506670098985,-0.0010854018891930384,-0.0010883140053523643,-0.09030311535223123,0.08285085410785209,0,0,-0.12809837600798346
60000,57000,49400,0,0,2.749684041002183,False,3000,none,True,56050,0.5131668153434433,0.5101165452817442,14252,12327,0.8649312377210217,41798,5675,0.13577204650940236,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,no_reset,0.02,1,0,complete,0.5267755857854688,0.5314897413024086,0.8207970811114229,0.18890856021819225,0,57000,2.7345506670098985,-0.016659040503724576,-0.01832292595896523,0.04413415660959874,-0.053136513708789884,0,0,0.01513337399228476
60000,57000,43700,0,0,2.699456292000832,False,3000,none,True,56050,0.5134522747546834,0.5102400225301584,14252,10868,0.7625596407521751,41798,9916,0.2372362313986315,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,no_reset,0.05,5,4,complete,0.5267755857854688,0.5314897413024086,0.8207970811114229,0.18890856021819225,0,57000,2.7345506670098985,-0.01653556325531036,-0.0180374665477252,-0.05823744035924783,0.04832767118043926,0,0,-0.035094375009066425
60000,62700,49400,2850,1,2.704135624997434,False,3000,confirmed,True,56050,0.5784656556645852,0.5746350532964266,14252,11818,0.8292169520067358,41798,7066,0.16905115077276425,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,confirmed,0.01,1,0,complete,0.5480370402039694,0.551935771632471,0.6819393769295538,0.3233886788841571,2,60800,2.5887829580024118,0.02659801309245724,0.026529884032114204,0.1472775750771821,-0.15433752811139287,-1,1900,0.11535266699502245
60000,60800,41800,5700,2,2.5887829580024118,False,3000,confirmed,True,56050,0.551935771632471,0.5480370402039694,14252,9719,0.6819393769295538,41798,13517,0.3233886788841571,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,confirmed,0.05,1,0,complete,0.5480370402039694,0.551935771632471,0.6819393769295538,0.3233886788841571,2,60800,2.5887829580024118,0.0,0.0,0.0,0.0,0,0,0.0
60000,58900,43700,2850,1,2.6027588750002906,False,3000,confirmed,True,56050,0.5689206066012489,0.5650072686308938,14252,10402,0.7298624754420432,41798,11350,0.2715440930188047,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,confirmed,0.01,5,4,complete,0.5480370402039694,0.551935771632471,0.6819393769295538,0.3233886788841571,2,60800,2.5887829580024118,0.016970228426924416,0.016984834968777895,0.04792309851248944,-0.0518445858653524,-1,-1900,0.013975916997878812
60000,60800,47500,5700,2,2.6355744169995887,False,3000,confirmed,True,56050,0.5530419268510258,0.5490104704673489,14252,11126,0.7806623631770979,41798,9224,0.22068041533087707,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,confirmed,0.02,1,0,complete,0.5480370402039694,0.551935771632471,0.6819393769295538,0.3233886788841571,2,60800,2.5887829580024118,0.0009734302633794822,0.0011061552185548384,0.09872298624754416,-0.10270826355328005,0,0,0.04679145899717696
60000,58900,42750,2850,1,2.658524166996358,False,3000,confirmed,True,56050,0.5801962533452275,0.5772072559913847,14252,10155,0.7125315745158575,41798,12053,0.2883630795731853,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,confirmed,0.02,5,4,complete,0.5480370402039694,0.551935771632471,0.6819393769295538,0.3233886788841571,2,60800,2.5887829580024118,0.0291702157874153,0.028260481712756524,0.030592197586303715,-0.03502559931097182,-1,-1900,0.0697412089939462
60000,57000,43700,8550,9,2.3787795420066686,False,3000,rl,True,56050,0.5630686886708296,0.556868464075951,14252,10825,0.7595425203480213,41798,9873,0.2362074740418202,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,error_rule,0.01,1,0,complete,0.5542495988607536,0.5602676181980375,0.6458040976705024,0.3565242356093593,8,57000,2.466847667004913,0.0026188652151973857,0.0028010704727921,0.11373842267751888,-0.12031676156753912,1,0,-0.08806812499824446
60000,57000,38950,9500,10,2.4263124159915606,False,3000,rl,True,56050,0.559464763603925,0.5537293440701757,14252,9588,0.6727476845355038,41798,13386,0.3202545576343366,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,error_rule,0.01,5,4,complete,0.5542495988607536,0.5602676181980375,0.6458040976705024,0.3565242356093593,8,57000,2.466847667004913,-0.0005202547905779342,-0.0008028545941124454,0.026943586865001423,-0.03626967797502273,2,0,-0.040535251013352536
60000,57000,37050,7600,8,2.466847667004913,False,3000,rl,True,56050,0.5602676181980375,0.5542495988607536,14252,9204,0.6458040976705024,41798,14902,0.3565242356093593,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,error_rule,0.05,1,0,complete,0.5542495988607536,0.5602676181980375,0.6458040976705024,0.3565242356093593,8,57000,2.466847667004913,0.0,0.0,0.0,0.0,0,0,0.0
60000,62700,39900,8550,3,2.6254830840043724,False,3000,confirmed,True,56050,0.5513291703835861,0.5449001166687266,14252,9184,0.6444007858546169,41798,14882,0.3560457438154936,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,confirmed,0.05,5,4,complete,0.5480370402039694,0.551935771632471,0.6819393769295538,0.3233886788841571,2,60800,2.5887829580024118,-0.0031369235352427527,-0.0006066012488848971,-0.037538591074936845,0.032657064931336466,1,1900,0.0367001260019606
60000,57000,38000,7600,8,2.3992508750088746,False,3000,rl,True,56050,0.5557894736842105,0.5501037971531877,14252,9449,0.6629946674150996,41798,14197,0.3396573998755921,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,error_rule,0.02,1,0,complete,0.5542495988607536,0.5602676181980375,0.6458040976705024,0.3565242356093593,8,57000,2.466847667004913,-0.004145801707565955,-0.004478144513826998,0.017190569744597206,-0.016866835733767183,0,0,-0.06759679199603852
60000,57000,29450,7600,8,2.3953056250029476,False,3000,rl,True,56050,0.544442462087422,0.5387966787761025,14252,7192,0.5046309289924221,41798,20490,0.4902148428154457,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,error_rule,0.02,5,4,complete,0.5542495988607536,0.5602676181980375,0.6458040976705024,0.3565242356093593,8,57000,2.466847667004913,-0.015452920084651156,-0.015825156110615524,-0.14117316867808027,0.1336906072060864,0,0,-0.07154204200196546
60000,57000,36100,35150,37,2.2857872919994406,False,3000,rl,True,56050,0.543978590544157,0.5395534464167812,14252,8961,0.6287538591074937,41798,15609,0.37343892052251304,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,selected_map,0.01,1,0,complete,0.5415793735132395,0.5462087421944692,0.48582655065955654,0.5065314129862672,28,57000,2.341446749996976,-0.0020259270964583243,-0.002230151650312262,0.14292730844793716,-0.1330924924637542,9,0,-0.055659457997535355
60000,57000,28500,5700,6,2.485397833006573,False,3000,rl,True,56050,0.552471008028546,0.5470014625060554,14252,6944,0.48722986247544203,41798,21192,0.507009904780133,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,error_rule,0.05,5,4,complete,0.5542495988607536,0.5602676181980375,0.6458040976705024,0.3565242356093593,8,57000,2.466847667004913,-0.007248136354698231,-0.0077966101694915135,-0.15857423519506036,0.15048566917077366,-2,0,0.018550166001659818
60000,57000,28500,26600,28,2.341446749996976,False,3000,rl,True,56050,0.5462087421944692,0.5415793735132395,14252,6924,0.48582655065955654,41798,21172,0.5065314129862672,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,selected_map,0.05,1,0,complete,0.5415793735132395,0.5462087421944692,0.48582655065955654,0.5065314129862672,28,57000,2.341446749996976,0.0,0.0,0.0,0.0,0,0,0.0
60000,57000,33250,32300,34,2.2741785410034936,False,3000,rl,True,56050,0.5404638715432649,0.5358078447559768,14252,8111,0.5691131069323604,41798,17609,0.42128809990908656,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,selected_map,0.01,5,4,complete,0.5415793735132395,0.5462087421944692,0.48582655065955654,0.5065314129862672,28,57000,2.341446749996976,-0.005771528757262723,-0.005744870651204326,0.08328655627280385,-0.0852433130771807,6,0,-0.0672682089934824
60000,57000,27550,26600,28,2.284723042001133,False,3000,rl,True,56050,0.5353077609277431,0.5311870691229019,14252,6778,0.47558237440359247,41798,21976,0.5257667830996698,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,selected_map,0.02,1,0,complete,0.5415793735132395,0.5462087421944692,0.48582655065955654,0.5065314129862672,28,57000,2.341446749996976,-0.010392304390337559,-0.010900981266726117,-0.010244176255964077,0.019235370113402595,0,0,-0.05672370799584314
60000,57000,28500,26600,28,2.318259790990851,False,3000,rl,True,56050,0.539393398751115,0.5354103042279275,14252,6957,0.4881420151557676,41798,21205,0.5073209244461457,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,selected_map,0.02,5,4,complete,0.5415793735132395,0.5462087421944692,0.48582655065955654,0.5065314129862672,28,57000,2.341446749996976,-0.006169069285312023,-0.006815343443354216,0.0023154644962110615,0.0007895114598784891,0,0,-0.023186959006125107
60000,57000,26600,25650,27,2.376090582998586,False,3000,rl,True,56050,0.5330597680642284,0.528277922129092,14252,6433,0.45137524557956776,41798,22581,0.5402411598641084,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,selected_map,0.05,5,4,complete,0.5415793735132395,0.5462087421944692,0.48582655065955654,0.5065314129862672,28,57000,2.341446749996976,-0.013301451384147511,-0.013148974130240854,-0.03445130507998878,0.03370974687784112,-1,0,0.03464383300160989
60000,57000,35150,23750,25,2.3475722080038395,False,3000,rl,True,56050,0.5397680642283675,0.5351280285330987,14252,8725,0.6121947796800449,41798,16323,0.3905210775635198,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,q_alarm_persistence_7,0.01,1,0,complete,0.5339895080786545,0.5390544157002676,0.5586584339040135,0.44045169625340924,17,57000,2.4126573340035975,0.0011385204544441807,0.0007136485280999638,0.05353634577603139,-0.04993061868988946,8,0,-0.06508512599975802
60000,57000,32300,16150,17,2.4126573340035975,False,3000,rl,True,56050,0.5390544157002676,0.5339895080786545,14252,7962,0.5586584339040135,41798,18410,0.44045169625340924,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,q_alarm_persistence_7,0.05,1,0,complete,0.5339895080786545,0.5390544157002676,0.5586584339040135,0.44045169625340924,17,57000,2.4126573340035975,0.0,0.0,0.0,0.0,0,0,0.0
60000,57000,36100,22800,24,2.331222875000094,False,3000,rl,True,56050,0.5281534344335415,0.5233500221883776,14252,8850,0.6209654785293293,41798,15498,0.3707832910665582,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,q_alarm_persistence_7,0.01,5,4,complete,0.5339895080786545,0.5390544157002676,0.5586584339040135,0.44045169625340924,17,57000,2.4126573340035975,-0.010639485890276967,-0.010900981266726117,0.06230704462531578,-0.06966840518685102,7,0,-0.08143445900350343
60000,57000,34200,19950,21,2.3710065000050236,False,3000,rl,True,56050,0.5384834968777877,0.5341831054175656,14252,8481,0.595074375526242,41798,17029,0.40741183788698027,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,q_alarm_persistence_7,0.02,1,0,complete,0.5339895080786545,0.5390544157002676,0.5586584339040135,0.44045169625340924,17,57000,2.4126573340035975,0.0001935973389111112,-0.0005709188224798378,0.0364159416222285,-0.033039858366428976,4,0,-0.041650833998573944
60000,57000,35150,19950,21,2.39628004199767,False,3000,rl,True,56050,0.5324888492417484,0.5279350605287361,14252,8604,0.6037047431939377,41798,16202,0.3876262022106321,RBF_I__s115__instance__severe,RBF_I,instance,severe,115,q_alarm_persistence_7,0.02,5,4,complete,0.5339895080786545,0.5390544157002676,0.5586584339040135,0.44045169625340924,17,57000,2.4126573340035975,-0.0060544475499184625,-0.006565566458519134,0.04504630928992426,-0.052825494042777144,4,0,-0.016377292005927302
