rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,condition,stream,mode,level,base_seed,arm,feedback_fraction,delay_blocks,no_feedback_blocks,status,host_macro_f1_reference,host_accuracy_reference,poison_admission_rate_reference,clean_withhold_rate_reference,resets_reference,training_visits_reference,seconds_reference,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,resets_difference,training_visits_difference,seconds_difference
60000,57000,41800,0,0,0.8059230000071693,False,3000,none,True,56050,0.892042818911686,0.8815213114726335,14241,10411,0.7310582122041992,41809,11370,0.2719510153316272,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,no_reset,0.05,5,4,complete,0.8815213114726335,0.892042818911686,0.7310582122041992,0.2719510153316272,0,57000,0.829948583006626,0.0,0.0,0.0,0.0,0,0,-0.024025582999456674
60000,58900,48450,0,0,0.8314194999984466,False,3000,confirmed,True,56050,0.892613737734166,0.8816820934905572,14241,12105,0.8500105329681904,41809,6414,0.1534119447965749,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,confirmed,0.01,5,4,complete,0.8816820934905572,0.892613737734166,0.8500105329681904,0.1534119447965749,0,58900,0.8314194999984466,0.0,0.0,0.0,0.0,0,0,0.0
60000,57000,49400,0,0,0.850189999997383,False,3000,confirmed,True,56050,0.8874219446922391,0.8763503167858626,14241,12352,0.8673548205884418,41809,5711,0.13659738333851562,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,confirmed,0.05,1,0,complete,0.8763503167858626,0.8874219446922391,0.8673548205884418,0.13659738333851562,0,57000,0.850189999997383,0.0,0.0,0.0,0.0,0,0,0.0
60000,57000,54150,0,0,0.8676827080053044,False,3000,confirmed,True,56050,0.8929705619982159,0.8826215115222555,14241,13543,0.9509865880205042,41809,2152,0.051472171063646585,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,confirmed,0.01,1,0,complete,0.8826215115222555,0.8929705619982159,0.9509865880205042,0.051472171063646585,0,57000,0.8676827080053044,0.0,0.0,0.0,0.0,0,0,0.0
60000,58900,34200,2850,1,0.7443508329888573,False,3000,confirmed,True,56050,0.908528099910794,0.8997994426053356,14241,7970,0.5596517098518362,41809,18429,0.4407902604702337,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,confirmed,0.02,1,0,complete,0.8997994426053356,0.908528099910794,0.5596517098518362,0.4407902604702337,1,58900,0.7443508329888573,0.0,0.0,0.0,0.0,0,0,0.0
60000,57000,44650,6650,7,0.6975522080028895,False,3000,rl,True,56050,0.90014272970562,0.8908741151499489,14241,11037,0.7750157994522856,41809,9146,0.21875672702049798,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,error_rule,0.01,1,0,complete,0.8826215115222555,0.8929705619982159,0.9509865880205042,0.051472171063646585,0,57000,0.8676827080053044,0.008252603627693311,0.007172167707404142,-0.17597078856821857,0.16728455595685138,7,0,-0.17013050000241492
60000,58900,47500,0,0,0.8603797079995275,False,3000,confirmed,True,56050,0.895593220338983,0.8851467116940148,14241,11863,0.8330173442876202,41809,7122,0.1703460977301538,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,confirmed,0.02,5,4,complete,0.8851467116940148,0.895593220338983,0.8330173442876202,0.1703460977301538,0,58900,0.8603797079995275,0.0,0.0,0.0,0.0,0,0,0.0
60000,57000,41800,0,0,0.829948583006626,False,3000,confirmed,True,56050,0.892042818911686,0.8815213114726335,14241,10411,0.7310582122041992,41809,11370,0.2719510153316272,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,confirmed,0.05,5,4,complete,0.8815213114726335,0.892042818911686,0.7310582122041992,0.2719510153316272,0,57000,0.829948583006626,0.0,0.0,0.0,0.0,0,0,0.0
60000,57000,25650,4750,5,0.6931139999942388,False,3000,rl,True,56050,0.9107047279214987,0.9026036488567999,14241,6320,0.44378905975703953,41809,23429,0.5603817359898586,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,error_rule,0.05,1,0,complete,0.8763503167858626,0.8874219446922391,0.8673548205884418,0.13659738333851562,0,57000,0.850189999997383,0.026253332070937274,0.023282783229259585,-0.4235657608314023,0.423784352651343,5,0,-0.15707600000314415
60000,57000,40850,7600,8,0.6978294160071528,False,3000,rl,True,56050,0.9029794826048171,0.8940642563751495,14241,10186,0.715258759918545,41809,12095,0.2892917792819728,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,error_rule,0.01,5,4,complete,0.8816820934905572,0.892613737734166,0.8500105329681904,0.1534119447965749,0,58900,0.8314194999984466,0.012382162884592374,0.010365744870651117,-0.13475177304964536,0.1358798344853979,8,-1900,-0.1335900839912938
60000,57000,29450,4750,5,0.6809708340006182,False,3000,rl,True,56050,0.9037109723461195,0.8944421098962237,14241,7272,0.5106382978723404,41809,20581,0.4922624315338803,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,error_rule,0.02,1,0,complete,0.8997994426053356,0.908528099910794,0.5596517098518362,0.4407902604702337,1,58900,0.7443508329888573,-0.005357332709111873,-0.0048171275646744505,-0.049013411979495825,0.0514721710636466,4,-1900,-0.0633799989882391
60000,57000,38950,1900,2,0.7332995000033407,False,3000,rl,True,56050,0.8867439785905441,0.8741671792030574,14241,9607,0.6746015027034619,41809,13416,0.3208878471142577,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,error_rule,0.02,5,4,complete,0.8851467116940148,0.895593220338983,0.8330173442876202,0.1703460977301538,0,58900,0.8603797079995275,-0.0109795324909574,-0.00884924174843893,-0.15841584158415833,0.15054174938410392,2,-1900,-0.1270802079961868
60000,57000,38950,950,1,0.751921791001223,False,3000,rl,True,56050,0.8898483496877788,0.8781246684113485,14241,9630,0.6762165578259953,41809,13439,0.32143796790164797,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,error_rule,0.05,5,4,complete,0.8815213114726335,0.892042818911686,0.7310582122041992,0.2719510153316272,0,57000,0.829948583006626,-0.003396643061284954,-0.0021944692239072028,-0.054841654378203875,0.04948695257002078,1,0,-0.07802679200540297
60000,57000,45600,44650,47,0.6461776659998577,False,3000,rl,True,56050,0.9016949152542373,0.892828102889141,14241,11364,0.7979776701074363,41809,8523,0.2038556291707527,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,selected_map,0.01,1,0,complete,0.8826215115222555,0.8929705619982159,0.9509865880205042,0.051472171063646585,0,57000,0.8676827080053044,0.010206591366885509,0.008724353256021389,-0.15300891791306792,0.15238345810710613,47,0,-0.22150504200544674
60000,57000,29450,28500,30,0.6651386250014184,False,3000,rl,True,56050,0.911864406779661,0.9038523408192783,14241,7222,0.5071273084755284,41809,20531,0.491066516778684,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,selected_map,0.05,1,0,complete,0.8763503167858626,0.8874219446922391,0.8673548205884418,0.13659738333851562,0,57000,0.850189999997383,0.02750202403341573,0.024442462087421846,-0.3602275121129134,0.3544691334401684,30,0,-0.18505137499596458
60000,57000,31350,30400,32,0.6454040840035304,False,3000,rl,True,56050,0.9006244424620874,0.8913918981200626,14241,7640,0.5364791798328769,41809,19049,0.4556196034346672,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,selected_map,0.01,5,4,complete,0.8816820934905572,0.892613737734166,0.8500105329681904,0.1534119447965749,0,58900,0.8314194999984466,0.009709804629505436,0.008010704727921425,-0.31353135313531355,0.3022076586380923,32,-1900,-0.1860154159949161
60000,57000,38950,38000,40,0.6612400000012713,False,3000,rl,True,56050,0.9062622658340768,0.8977913963224184,14241,9693,0.6806404044659785,41809,13502,0.32294482049319523,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,selected_map,0.02,1,0,complete,0.8997994426053356,0.908528099910794,0.5596517098518362,0.4407902604702337,1,58900,0.7443508329888573,-0.0020080462829171752,-0.0022658340767172103,0.1209886946141423,-0.11784543997703845,39,-1900,-0.08311083298758604
60000,57000,25650,24700,26,0.6491435839998303,False,3000,rl,True,56050,0.8954861730597681,0.8857216113884954,14241,6217,0.4365564215996068,41809,23326,0.5579181515941544,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,selected_map,0.02,5,4,complete,0.8851467116940148,0.895593220338983,0.8330173442876202,0.1703460977301538,0,58900,0.8603797079995275,0.0005748996944805462,-0.00010704727921495572,-0.3964609226880134,0.38757205386400057,26,-1900,-0.21123612399969716
60000,57000,22800,21850,23,0.6684563329908997,False,3000,rl,True,56050,0.9047636039250669,0.8954684414012981,14241,5464,0.38368092128361775,41809,25423,0.608074816427085,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,selected_map,0.05,5,4,complete,0.8815213114726335,0.892042818911686,0.7310582122041992,0.2719510153316272,0,57000,0.829948583006626,0.013947129928664648,0.01272078501338092,-0.34737729092058145,0.33612380109545786,23,0,-0.1614922500157263
60000,57000,46550,39900,42,0.6500162920128787,False,3000,rl,True,56050,0.8998929527207851,0.8910685176907591,14241,11601,0.8146197598483252,41809,7810,0.18680188476165419,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_7,0.01,1,0,complete,0.8826215115222555,0.8929705619982159,0.9509865880205042,0.051472171063646585,0,57000,0.8676827080053044,0.008447006168503579,0.006922390722569172,-0.13636682817217893,0.13532971369800761,42,0,-0.21766641599242575
60000,57000,30400,24700,26,0.6702747910021571,False,3000,rl,True,56050,0.9110258697591436,0.9027850812515128,14241,7461,0.5239098377922898,41809,19820,0.47406060895979335,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_7,0.05,1,0,complete,0.8763503167858626,0.8874219446922391,0.8673548205884418,0.13659738333851562,0,57000,0.850189999997383,0.026434764465650185,0.023603925066904452,-0.343444982796152,0.33746322562127773,26,0,-0.17991520899522584
60000,57000,32300,28500,30,0.6555215830012457,False,3000,rl,True,56050,0.9031043710972346,0.893992235982644,14241,7923,0.556351379818833,41809,18382,0.4396661006003492,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_7,0.01,5,4,complete,0.8816820934905572,0.892613737734166,0.8500105329681904,0.1534119447965749,0,58900,0.8314194999984466,0.01231014249208684,0.010490633363068658,-0.2936591531493574,0.28625415580377433,30,-1900,-0.1758979169972008
60000,57000,39900,33250,35,0.6551987499988172,False,3000,rl,True,56050,0.904834968777877,0.8961652061416914,14241,9933,0.6974931535706762,41809,12792,0.3059628309694085,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_7,0.02,1,0,complete,0.8997994426053356,0.908528099910794,0.5596517098518362,0.4407902604702337,1,58900,0.7443508329888573,-0.003634236463644247,-0.003693131132917027,0.13784144371884,-0.13482742950082516,34,-1900,-0.08915208299004007
60000,57000,28500,23750,25,0.6621448749938281,False,3000,rl,True,56050,0.9031400535236396,0.8941472403937655,14241,6952,0.4881679657327435,41809,21211,0.507330957449353,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_7,0.02,5,4,complete,0.8851467116940148,0.895593220338983,0.8330173442876202,0.1703460977301538,0,58900,0.8603797079995275,0.009000528699750654,0.007546833184656543,-0.3448493785548767,0.33698485971919917,25,-1900,-0.19823483300569933
60000,57000,23750,19950,21,0.6701021250046324,False,3000,rl,True,56050,0.9072256913470116,0.8983269532362758,14241,5716,0.40137630784355033,41809,24725,0.5913798464445454,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_7,0.05,5,4,complete,0.8815213114726335,0.892042818911686,0.7310582122041992,0.2719510153316272,0,57000,0.829948583006626,0.0168056417636423,0.015182872435325567,-0.32968190436064887,0.31942883111291825,21,0,-0.1598464580019936
60000,57000,54150,0,0,0.8800924160022987,False,3000,rl,True,56050,0.8929705619982159,0.8826215115222555,14241,13543,0.9509865880205042,41809,2152,0.051472171063646585,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_17,0.01,1,0,complete,0.8826215115222555,0.8929705619982159,0.9509865880205042,0.051472171063646585,0,57000,0.8676827080053044,0.0,0.0,0.0,0.0,0,0,0.012409707996994257
60000,57000,49400,0,0,0.8532682499935618,False,3000,rl,True,56050,0.8874219446922391,0.8763503167858626,14241,12352,0.8673548205884418,41809,5711,0.13659738333851562,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_17,0.05,1,0,complete,0.8763503167858626,0.8874219446922391,0.8673548205884418,0.13659738333851562,0,57000,0.850189999997383,0.0,0.0,0.0,0.0,0,0,0.0030782499961787835
60000,57000,49400,0,0,0.8352755410014652,False,3000,rl,True,56050,0.8948617305976806,0.8845447838425584,14241,12334,0.8660908644055895,41809,5693,0.13616685402664497,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_17,0.01,5,4,complete,0.8816820934905572,0.892613737734166,0.8500105329681904,0.1534119447965749,0,58900,0.8314194999984466,0.0028626903520012625,0.002247992863514625,0.016080331437399065,-0.017245090769929944,0,-1900,0.0038560410030186176
60000,57000,38000,950,1,0.7443867919937475,False,3000,rl,True,56050,0.8937020517395183,0.8826344906214398,14241,9408,0.66062776490415,41809,14167,0.3388504867373054,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_17,0.02,1,0,complete,0.8997994426053356,0.908528099910794,0.5596517098518362,0.4407902604702337,1,58900,0.7443508329888573,-0.017164951983895782,-0.014826048171275641,0.10097605505231377,-0.10193977373292828,0,-1900,3.5959004890173674e-05
60000,57000,47500,0,0,0.8236626249999972,False,3000,rl,True,56050,0.8961462979482605,0.885837418940856,14241,11873,0.8337195421669826,41809,7132,0.17058528068119305,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_17,0.02,5,4,complete,0.8851467116940148,0.895593220338983,0.8330173442876202,0.1703460977301538,0,58900,0.8603797079995275,0.0006907072468411712,0.0005530776092774747,0.0007021978793624317,0.0002391829510392518,0,-1900,-0.03671708299953025
60000,57000,45600,44650,47,0.6444352500111563,False,3000,rl,True,56050,0.9016949152542373,0.892828102889141,14241,11364,0.7979776701074363,41809,8523,0.2038556291707527,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_27,0.01,1,0,complete,0.8826215115222555,0.8929705619982159,0.9509865880205042,0.051472171063646585,0,57000,0.8676827080053044,0.010206591366885509,0.008724353256021389,-0.15300891791306792,0.15238345810710613,47,0,-0.22324745799414814
60000,57000,31350,30400,32,0.6492429999925662,False,3000,rl,True,56050,0.9006244424620874,0.8913918981200626,14241,7640,0.5364791798328769,41809,19049,0.4556196034346672,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_27,0.01,5,4,complete,0.8816820934905572,0.892613737734166,0.8500105329681904,0.1534119447965749,0,58900,0.8314194999984466,0.009709804629505436,0.008010704727921425,-0.31353135313531355,0.3022076586380923,32,-1900,-0.18217650000588037
60000,57000,29450,28500,30,0.651400749993627,False,3000,rl,True,56050,0.911864406779661,0.9038523408192783,14241,7222,0.5071273084755284,41809,20531,0.491066516778684,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_27,0.05,1,0,complete,0.8763503167858626,0.8874219446922391,0.8673548205884418,0.13659738333851562,0,57000,0.850189999997383,0.02750202403341573,0.024442462087421846,-0.3602275121129134,0.3544691334401684,30,0,-0.19878925000375602
60000,57000,40850,0,0,0.8171734579955228,False,3000,rl,True,56050,0.8909723461195361,0.8802512911298441,14241,10138,0.7118882100976055,41809,12047,0.2881437011169844,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_17,0.05,5,4,complete,0.8815213114726335,0.892042818911686,0.7310582122041992,0.2719510153316272,0,57000,0.829948583006626,-0.0012700203427893353,-0.0010704727921498902,-0.019170002106593698,0.016192685785357208,0,0,-0.012775125011103228
60000,57000,38950,38000,40,0.6463942919945111,False,3000,rl,True,56050,0.9062622658340768,0.8977913963224184,14241,9693,0.6806404044659785,41809,13502,0.32294482049319523,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_27,0.02,1,0,complete,0.8997994426053356,0.908528099910794,0.5596517098518362,0.4407902604702337,1,58900,0.7443508329888573,-0.0020080462829171752,-0.0022658340767172103,0.1209886946141423,-0.11784543997703845,39,-1900,-0.09795654099434614
60000,57000,25650,24700,26,0.6466463749966351,False,3000,rl,True,56050,0.8954861730597681,0.8857216113884954,14241,6217,0.4365564215996068,41809,23326,0.5579181515941544,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_27,0.02,5,4,complete,0.8851467116940148,0.895593220338983,0.8330173442876202,0.1703460977301538,0,58900,0.8603797079995275,0.0005748996944805462,-0.00010704727921495572,-0.3964609226880134,0.38757205386400057,26,-1900,-0.21373333300289232
60000,57000,22800,21850,23,0.6648050420044456,False,3000,rl,True,56050,0.9047636039250669,0.8954684414012981,14241,5464,0.38368092128361775,41809,25423,0.608074816427085,SEA_A__s116__instance__severe,SEA_A,instance,severe,116,q_alarm_persistence_27,0.05,5,4,complete,0.8815213114726335,0.892042818911686,0.7310582122041992,0.2719510153316272,0,57000,0.829948583006626,0.013947129928664648,0.01272078501338092,-0.34737729092058145,0.33612380109545786,23,0,-0.16514354100218043
60000,57000,53200,0,0,0.8948787919944152,False,3000,none,True,56050,0.8898840321141838,0.8781492238669206,0,0,,56050,3800,0.06779661016949153,SEA_A__s117__clean__none,SEA_A,clean,none,117,no_reset,0.01,1,0,complete,0.9001958557959353,0.908135593220339,,0.03389830508474576,1,58900,0.8191527080052765,-0.02204663192901468,-0.018251561106155223,,0.03389830508474576,-1,-1900,0.07572608398913871
60000,57000,43700,0,0,0.859604584009503,False,3000,none,True,56050,0.9093309545049063,0.9005996193617851,0,0,,56050,13300,0.23728813559322035,SEA_A__s117__clean__none,SEA_A,clean,none,117,no_reset,0.05,1,0,complete,0.9034925377698229,0.911650312221231,,0.4745762711864407,1,58900,0.7477714170090621,-0.002892918408037737,-0.0023193577163247436,,-0.23728813559322035,-1,-1900,0.11183316700044088
60000,57000,53200,0,0,0.8831269170041196,False,3000,none,True,56050,0.8961819803746655,0.8855944258499127,0,0,,56050,3800,0.06779661016949153,SEA_A__s117__clean__none,SEA_A,clean,none,117,no_reset,0.01,5,4,complete,0.8848037361526075,0.8956289027653881,,0.1016949152542373,0,58900,0.9045535000041127,0.0007906896973051136,0.0005530776092773637,,-0.03389830508474577,0,-1900,-0.021426582999993116
60000,57000,50350,0,0,0.8859572919900529,False,3000,none,True,56050,0.8914719000892061,0.8799048357054708,0,0,,56050,6650,0.11864406779661017,SEA_A__s117__clean__none,SEA_A,clean,none,117,no_reset,0.02,1,0,complete,0.8999164942785116,0.9079036574487065,,0.06779661016949153,1,58900,0.8311439590033842,-0.02001165857304077,-0.01643175735950042,,0.05084745762711865,-1,-1900,0.054813332986668684
60000,57000,48450,0,0,0.8767525829898659,False,3000,none,True,56050,0.8995004460303301,0.8894775634337555,0,0,,56050,8550,0.15254237288135594,SEA_A__s117__clean__none,SEA_A,clean,none,117,no_reset,0.02,5,4,complete,0.8894775634337555,0.8995004460303301,,0.15254237288135594,0,58900,0.9064012500020908,0.0,0.0,,0.0,0,-1900,-0.029648667012224905
60000,57000,40850,0,0,0.8457385829970008,False,3000,none,True,56050,0.89971454058876,0.889349168603869,0,0,,56050,16150,0.288135593220339,SEA_A__s117__clean__none,SEA_A,clean,none,117,no_reset,0.05,5,4,complete,0.889349168603869,0.89971454058876,,0.288135593220339,0,58900,0.8651121669972781,0.0,0.0,,0.0,0,-1900,-0.019373584000277333
60000,58900,56050,2850,1,0.8191527080052765,False,3000,confirmed,True,56050,0.908135593220339,0.9001958557959353,0,0,,56050,1900,0.03389830508474576,SEA_A__s117__clean__none,SEA_A,clean,none,117,confirmed,0.01,1,0,complete,0.9001958557959353,0.908135593220339,,0.03389830508474576,1,58900,0.8191527080052765,0.0,0.0,,0.0,0,0,0.0
60000,58900,32300,2850,1,0.7477714170090621,False,3000,confirmed,True,56050,0.911650312221231,0.9034925377698229,0,0,,56050,26600,0.4745762711864407,SEA_A__s117__clean__none,SEA_A,clean,none,117,confirmed,0.05,1,0,complete,0.9034925377698229,0.911650312221231,,0.4745762711864407,1,58900,0.7477714170090621,0.0,0.0,,0.0,0,0,0.0
60000,58900,51300,0,0,0.9045535000041127,False,3000,confirmed,True,56050,0.8956289027653881,0.8848037361526075,0,0,,56050,5700,0.1016949152542373,SEA_A__s117__clean__none,SEA_A,clean,none,117,confirmed,0.01,5,4,complete,0.8848037361526075,0.8956289027653881,,0.1016949152542373,0,58900,0.9045535000041127,0.0,0.0,,0.0,0,0,0.0
60000,58900,54150,2850,1,0.8311439590033842,False,3000,confirmed,True,56050,0.9079036574487065,0.8999164942785116,0,0,,56050,3800,0.06779661016949153,SEA_A__s117__clean__none,SEA_A,clean,none,117,confirmed,0.02,1,0,complete,0.8999164942785116,0.9079036574487065,,0.06779661016949153,1,58900,0.8311439590033842,0.0,0.0,,0.0,0,0,0.0
60000,58900,48450,0,0,0.9064012500020908,True,3000,confirmed,True,56050,0.8995004460303301,0.8894775634337555,0,0,,56050,8550,0.15254237288135594,SEA_A__s117__clean__none,SEA_A,clean,none,117,confirmed,0.02,5,4,complete,0.8894775634337555,0.8995004460303301,,0.15254237288135594,0,58900,0.9064012500020908,0.0,0.0,,0.0,0,0,0.0
60000,58900,40850,0,0,0.8651121669972781,False,3000,confirmed,True,56050,0.89971454058876,0.889349168603869,0,0,,56050,16150,0.288135593220339,SEA_A__s117__clean__none,SEA_A,clean,none,117,confirmed,0.05,5,4,complete,0.889349168603869,0.89971454058876,,0.288135593220339,0,58900,0.8651121669972781,0.0,0.0,,0.0,0,0,0.0
60000,57000,49400,7600,8,0.6935202919994481,False,3000,rl,True,56050,0.9051382694023193,0.8961602731008562,0,0,,56050,7600,0.13559322033898305,SEA_A__s117__clean__none,SEA_A,clean,none,117,error_rule,0.01,5,4,complete,0.8848037361526075,0.8956289027653881,,0.1016949152542373,0,58900,0.9045535000041127,0.011356536948248674,0.009509366636931249,,0.033898305084745756,8,-1900,-0.21103320800466463
60000,57000,33250,5700,6,0.7044862089969683,False,3000,rl,True,56050,0.907743086529884,0.8987091279500303,0,0,,56050,23750,0.423728813559322,SEA_A__s117__clean__none,SEA_A,clean,none,117,error_rule,0.05,1,0,complete,0.9034925377698229,0.911650312221231,,0.4745762711864407,1,58900,0.7477714170090621,-0.004783409819792528,-0.003907225691347049,,-0.050847457627118675,5,-1900,-0.04328520801209379
60000,57000,53200,2850,3,0.7315325420058798,False,3000,rl,True,56050,0.9094915254237288,0.9015023158646025,0,0,,56050,3800,0.06779661016949153,SEA_A__s117__clean__none,SEA_A,clean,none,117,error_rule,0.01,1,0,complete,0.9001958557959353,0.908135593220339,,0.03389830508474576,1,58900,0.8191527080052765,0.0013064600686671923,0.0013559322033898091,,0.03389830508474576,2,-1900,-0.0876201659993967
60000,57000,46550,5700,6,0.7050672920013312,False,3000,rl,True,56050,0.9068688670829617,0.8981747390511957,0,0,,56050,10450,0.1864406779661017,SEA_A__s117__clean__none,SEA_A,clean,none,117,error_rule,0.02,1,0,complete,0.8999164942785116,0.9079036574487065,,0.06779661016949153,1,58900,0.8311439590033842,-0.0017417552273158998,-0.001034790365744831,,0.11864406779661017,5,-1900,-0.126076667002053
60000,57000,40850,6650,7,0.7075624999997672,False,3000,rl,True,56050,0.9053523639607494,0.8962751397431041,0,0,,56050,16150,0.288135593220339,SEA_A__s117__clean__none,SEA_A,clean,none,117,error_rule,0.02,5,4,complete,0.8894775634337555,0.8995004460303301,,0.15254237288135594,0,58900,0.9064012500020908,0.00679757630934863,0.005851917930419281,,0.13559322033898305,7,-1900,-0.19883875000232365
60000,57000,51300,50350,53,0.645492124996963,False,3000,rl,True,56050,0.9128099910793934,0.9041212744883997,0,0,,56050,5700,0.1016949152542373,SEA_A__s117__clean__none,SEA_A,clean,none,117,selected_map,0.01,1,0,complete,0.9001958557959353,0.908135593220339,,0.03389830508474576,1,58900,0.8191527080052765,0.003925418692464433,0.0046743978590544355,,0.06779661016949154,52,-1900,-0.17366058300831355
60000,57000,25650,2850,3,0.7045000830112258,False,3000,rl,True,56050,0.900035682426405,0.8899802037644842,0,0,,56050,31350,0.559322033898305,SEA_A__s117__clean__none,SEA_A,clean,none,117,error_rule,0.05,5,4,complete,0.889349168603869,0.89971454058876,,0.288135593220339,0,58900,0.8651121669972781,0.0006310351606151343,0.00032114183764497817,,0.27118644067796605,3,-1900,-0.1606120839860523
60000,57000,40850,39900,42,0.6617385409917915,False,3000,rl,True,56050,0.9131132917038358,0.9044446387453224,0,0,,56050,16150,0.288135593220339,SEA_A__s117__clean__none,SEA_A,clean,none,117,selected_map,0.05,1,0,complete,0.9034925377698229,0.911650312221231,,0.4745762711864407,1,58900,0.7477714170090621,0.0009521009754995813,0.0014629794826047648,,-0.1864406779661017,41,-1900,-0.08603287601727061
60000,57000,48450,47500,50,0.6513101250020554,False,3000,rl,True,56050,0.9135057983942908,0.9048763056750151,0,0,,56050,8550,0.15254237288135594,SEA_A__s117__clean__none,SEA_A,clean,none,117,selected_map,0.01,5,4,complete,0.8848037361526075,0.8956289027653881,,0.1016949152542373,0,58900,0.9045535000041127,0.020072569522407546,0.01787689562890271,,0.05084745762711865,50,-1900,-0.2532433750020573
60000,57000,48450,47500,50,0.6516585420031333,False,3000,rl,True,56050,0.9104192685102587,0.9013778150068738,0,0,,56050,8550,0.15254237288135594,SEA_A__s117__clean__none,SEA_A,clean,none,117,selected_map,0.02,1,0,complete,0.8999164942785116,0.9079036574487065,,0.06779661016949153,1,58900,0.8311439590033842,0.0014613207283621366,0.002515611061552181,,0.08474576271186442,49,-1900,-0.1794854170002509
60000,57000,44650,43700,46,0.6509024160041008,False,3000,rl,True,56050,0.9128456735057984,0.904271005346432,0,0,,56050,12350,0.22033898305084745,SEA_A__s117__clean__none,SEA_A,clean,none,117,selected_map,0.02,5,4,complete,0.8894775634337555,0.8995004460303301,,0.15254237288135594,0,58900,0.9064012500020908,0.014793441912676508,0.013345227475468291,,0.06779661016949151,46,-1900,-0.25549883399799
60000,57000,33250,32300,34,0.6667439170123544,False,3000,rl,True,56050,0.9026583407671722,0.8922531533416436,0,0,,56050,23750,0.423728813559322,SEA_A__s117__clean__none,SEA_A,clean,none,117,selected_map,0.05,5,4,complete,0.889349168603869,0.89971454058876,,0.288135593220339,0,58900,0.8651121669972781,0.0029039847377745343,0.002943800178412226,,0.13559322033898302,34,-1900,-0.19836824998492375
60000,57000,51300,47500,50,0.6584826250036713,False,3000,rl,True,56050,0.9096520963425513,0.90037738250907,0,0,,56050,5700,0.1016949152542373,SEA_A__s117__clean__none,SEA_A,clean,none,117,q_alarm_persistence_7,0.01,1,0,complete,0.9001958557959353,0.908135593220339,,0.03389830508474576,1,58900,0.8191527080052765,0.00018152671313464985,0.0015165031222122982,,0.06779661016949154,49,-1900,-0.16067008300160524
60000,57000,40850,37050,39,0.6613720419991296,False,3000,rl,True,56050,0.9128099910793934,0.9040645306373368,0,0,,56050,16150,0.288135593220339,SEA_A__s117__clean__none,SEA_A,clean,none,117,q_alarm_persistence_7,0.05,1,0,complete,0.9034925377698229,0.911650312221231,,0.4745762711864407,1,58900,0.7477714170090621,0.0005719928675139707,0.0011596788581623718,,-0.1864406779661017,38,-1900,-0.08639937500993256
