,,,,,,,host_macro_f1,host_macro_f1,host_macro_f1,host_macro_f1,host_accuracy,host_accuracy,host_accuracy,host_accuracy,poison_admission_rate,poison_admission_rate,poison_admission_rate,poison_admission_rate,clean_withhold_rate,clean_withhold_rate,clean_withhold_rate,clean_withhold_rate,resets,resets,resets,resets,training_visits,training_visits,training_visits,training_visits,seconds,seconds,seconds,seconds,malicious_recall,malicious_recall,malicious_recall,malicious_recall,benign_fpr,benign_fpr,benign_fpr,benign_fpr
adwin,SEA_A,instance,severe,q_alarm_persistence_47,0.05,5,0.8932825275004059,0.003914789679689963,0.8894935366620802,0.8983269532362758,0.9026654772524532,0.0034887806999786856,0.8991257805530776,0.9072256913470116,0.4427224901696226,0.055694763325881344,0.373405299313052,0.5141290594685787,0.5600178712930747,0.0511337941631619,0.4934487375669472,0.6272975301550833,22.4,1.673320053068151,21,25,57000.0,0.0,57000,57000,0.6509404666081536,0.011594969486175423,0.6388378750125412,0.6683510830043815,,,,,,,,
adwin,SEA_A,instance,severe,q_alarm_persistence_7,0.01,1,0.8802844727103414,0.0043624725861447665,0.8743276536282509,0.884136919852482,0.891300624442462,0.0034824795973451878,0.8868331846565567,0.8944335414808207,0.9524204378125937,0.022954755160022395,0.9285112359550561,0.9841838886545762,0.047415795752334254,0.021853701585389063,0.017334544758990055,0.06817964415534723,0.0,0.0,0,0,57000.0,0.0,57000,57000,0.8753680999972857,0.033699929019941524,0.833201208995888,0.9075433750113007,,,,,,,,
adwin,SEA_A,instance,severe,q_alarm_persistence_7,0.01,5,0.87999417669715,0.0034982217208727046,0.8747169972870448,0.8845447838425584,0.8912934879571811,0.0025828814994889445,0.887778768956289,0.8948617305976806,0.8555133815876144,0.019910753911857492,0.8267257134823562,0.8775467191232261,0.14165311744843634,0.019182431446490754,0.117347426822269,0.1682048584544759,0.0,0.0,0,0,57000.0,0.0,57000,57000,0.8472045667993371,0.04301506422232815,0.7944797920063138,0.887077124993084,,,,,,,,
adwin,SEA_A,instance,severe,q_alarm_persistence_7,0.02,1,0.8816459629846539,0.0036328833858322285,0.8768070229426237,0.8862238152765056,0.892649420160571,0.0034104728551961373,0.8887243532560214,0.8976984834968778,0.8749123458790475,0.10191561773754358,0.6962994171757602,0.9524043179587831,0.12553865072557716,0.10220127858953418,0.05195768715297722,0.30555621995264176,0.0,0.0,0,0,57000.0,0.0,57000,57000,0.849445783405099,0.023946305768005768,0.8288732090150006,0.8803246250026859,,,,,,,,
adwin,SEA_A,instance,severe,q_alarm_persistence_7,0.02,5,0.8817402154982956,0.00422800175459509,0.8747302430839075,0.885837418940856,0.8928706512042819,0.003165058376051493,0.8876538804638715,0.8961462979482605,0.7871629513006755,0.04074667378722264,0.7320224719101124,0.8337195421669826,0.21380541483584511,0.040873731339067375,0.17058528068119305,0.2722793590050227,0.0,0.0,0,0,57000.0,0.0,57000,57000,0.8269092000031378,0.04866398094364427,0.7669651250180323,0.8665587919822428,,,,,,,,
adwin,SEA_A,instance,severe,q_alarm_persistence_7,0.05,1,0.8826716954178158,0.00396663898050315,0.8763503167858626,0.8862763945358215,0.8937270294380018,0.003826755161263188,0.8874219446922391,0.8975200713648528,0.7243886324509367,0.0925922039004721,0.6162709006603906,0.8673548205884418,0.2742252766595551,0.08812745611251258,0.13659738333851562,0.3691888272431605,0.0,0.0,0,0,57000.0,0.0,57000,57000,0.8257641416043043,0.051659275805848885,0.7756255000131205,0.8986400840076385,,,,,,,,
adwin,SEA_A,instance,severe,q_alarm_persistence_7,0.05,5,0.8784058439775064,0.0035975198526346282,0.8725882215657215,0.8815213114726335,0.8900588760035684,0.0023900367823567617,0.8862087421944692,0.892042818911686,0.6463476452872607,0.13222779279231864,0.4914481985139493,0.8129127441337642,0.3521644141620479,0.132008500302471,0.1862205854218481,0.5084482098410875,0.0,0.0,0,0,57000.0,0.0,57000,57000,0.8034551834105514,0.0635049669984258,0.713230042019859,0.8757379169983324,,,,,,,,
adwin,SEA_A,instance,severe,selected_map,0.01,1,0.8893464494985659,0.0023496645808380283,0.8860258098223615,0.8919652835448793,0.8984014272970562,0.0022084078265542403,0.895842997323818,0.9009812667261374,0.8485455823928794,0.062336358856052175,0.7750157994522856,0.9349782089132574,0.15291266990506172,0.05912413742909011,0.06874043611323642,0.21875672702049798,5.8,2.16794833886788,3,8,57000.0,0.0,57000,57000,0.7085363499994856,0.03485188583886049,0.6646039159968495,0.7423982089967467,,,,,,,,
adwin,SEA_A,instance,severe,selected_map,0.01,5,0.8920277922802533,0.008784876677034474,0.8766942468353648,0.8988509457722533,0.9013059768064228,0.0071735034549528665,0.8888314005352363,0.9072256913470116,0.7804743530566935,0.06632698968686779,0.715258759918545,0.8834480820570465,0.2206160324408862,0.06688420037775629,0.11935622728142338,0.2892917792819728,5.0,1.8708286933869707,3,8,57000.0,0.0,57000,57000,0.7072105081926565,0.03956602988448558,0.6678593330143485,0.7600982089934405,,,,,,,,
adwin,SEA_A,instance,severe,selected_map,0.02,1,0.8939647537389661,0.0047085314272106325,0.8857806216746013,0.8975888296213728,0.9026726137377341,0.003991657974624671,0.8956824264049955,0.9057091882247993,0.6844449367936527,0.11501914756714368,0.5106382978723404,0.7976240686067764,0.3151515305185091,0.11546214966303099,0.20373469778117828,0.4922624315338803,5.0,2.23606797749979,2,8,57000.0,0.0,57000,57000,0.7050679918029346,0.036194603180283905,0.6711563749995548,0.7584854590240866,,,,,,,,
adwin,SEA_A,instance,severe,selected_map,0.02,5,0.882723284150507,0.009822985139954282,0.8701408620722993,0.8927551705836483,0.8938661909009813,0.008377560088233541,0.8829973238180197,0.9026404995539696,0.590415230313931,0.08149825603883919,0.4931179775280899,0.6781157998037292,0.4103686084128846,0.08518767346925135,0.3220850086157381,0.5090169815833533,5.2,1.7888543819998317,3,7,57000.0,0.0,57000,57000,0.694743408402428,0.030857430311432798,0.6587089170061518,0.7299054999893997,,,,,,,,
adwin,SEA_A,instance,severe,selected_map,0.05,1,0.9013114831526142,0.0051534483943299556,0.894304026957681,0.9084864595422224,0.9093630686886709,0.004624977942808247,0.903550401427297,0.9159678858162354,0.43841331400215866,0.022512065831371633,0.4080556727119359,0.46571589152732895,0.56309545133027,0.02634887776115621,0.5224076908360437,0.5936543611323641,4.0,0.9999999999999999,3,5,57000.0,0.0,57000,57000,0.7093811582046328,0.03184131221943192,0.6720706250052899,0.7472428750043036,,,,,,,,
adwin,SEA_A,instance,severe,selected_map,0.05,5,0.8836122054606923,0.00677227655552933,0.874870618494846,0.890374522646906,0.8943514719000891,0.0054161027893385285,0.8876538804638715,0.9002854594112399,0.4710007507516468,0.12035922222372558,0.3735422228467051,0.6762165578259953,0.5287494508848963,0.12239541269193382,0.32143796790164797,0.6273436005356802,1.8,0.8366600265340756,1,3,57000.0,0.0,57000,57000,0.7250416166032665,0.05071811995623983,0.6740004999737721,0.8007712080143392,,,,,,,,
adwin,radar,clean,none,confirmed,0.01,1,0.44428176361913746,,0.44428176361913746,0.44428176361913746,0.6348039395159814,,0.6348039395159814,0.6348039395159814,,,,,0.1391278878189873,,0.1391278878189873,0.1391278878189873,7.0,,7,7,162215.0,,162215,162215,25.317910333018517,,25.317910333018517,25.317910333018517,0.6455134816561072,,0.6455134816561072,0.6455134816561072,0.19935948759007205,,0.19935948759007205,0.19935948759007205
adwin,radar,clean,none,confirmed,0.01,5,0.42218012273460126,,0.42218012273460126,0.42218012273460126,0.6269249075531798,,0.6269249075531798,0.6269249075531798,,,,,0.16695346538278474,,0.16695346538278474,0.16695346538278474,3.0,,3,3,160315.0,,160315,160315,30.879281667002942,,30.879281667002942,30.879281667002942,0.650390452335347,,0.650390452335347,0.650390452335347,0.16953198922774584,,0.16953198922774584,0.16953198922774584
adwin,radar,clean,none,confirmed,0.02,1,0.5521083904119246,,0.5521083904119246,0.5521083904119246,0.6746823856771501,,0.6746823856771501,0.6746823856771501,,,,,0.1391278878189873,,0.1391278878189873,0.1391278878189873,10.0,,10,10,166015.0,,166015,166015,25.411866083013592,,25.411866083013592,25.411866083013592,0.771725357300722,,0.771725357300722,0.771725357300722,0.17216682436858577,,0.17216682436858577,0.17216682436858577
adwin,radar,clean,none,confirmed,0.02,5,0.40508345802695145,,0.40508345802695145,0.40508345802695145,0.5918866473840296,,0.5918866473840296,0.5918866473840296,,,,,0.19477904294658221,,0.19477904294658221,0.19477904294658221,4.0,,4,4,164115.0,,164115,164115,32.29014120798092,,32.29014120798092,32.29014120798092,0.6784146161779874,,0.6784146161779874,0.6784146161779874,0.23448577043452945,,0.23448577043452945,0.23448577043452945
adwin,radar,clean,none,confirmed,0.05,1,0.47201380477497645,,0.47201380477497645,0.47201380477497645,0.5942664665177754,,0.5942664665177754,0.5942664665177754,,,,,0.2365174092922784,,0.2365174092922784,0.2365174092922784,6.0,,6,6,166015.0,,166015,166015,27.85131533400272,,27.85131533400272,27.85131533400272,0.7586267865036098,,0.7586267865036098,0.7586267865036098,0.26397845549166604,,0.26397845549166604,0.26397845549166604
adwin,radar,clean,none,confirmed,0.05,5,0.29101114895372526,,0.29101114895372526,0.29101114895372526,0.5213780983414491,,0.5213780983414491,0.5213780983414491,,,,,0.2921685644198733,,0.2921685644198733,0.2921685644198733,2.0,,2,2,167915.0,,167915,167915,29.71216708299471,,29.71216708299471,29.71216708299471,0.6676734934433476,,0.6676734934433476,0.6676734934433476,0.24087633743358322,,0.24087633743358322,0.24087633743358322
adwin,radar,clean,none,error_rule,0.01,1,0.4922343486601541,,0.4922343486601541,0.4922343486601541,0.6114670669644492,,0.6114670669644492,0.6114670669644492,,,,,0.30608135320177204,,0.30608135320177204,0.30608135320177204,32.0,,32,32,137515.0,,137515,137515,13.40383345799637,,13.40383345799637,13.40383345799637,0.7382643288640047,,0.7382643288640047,0.7382643288640047,0.25110997889220465,,0.25110997889220465,0.25110997889220465
adwin,radar,clean,none,error_rule,0.01,5,0.30247686539556257,,0.30247686539556257,0.30247686539556257,0.527770658660711,,0.527770658660711,0.527770658660711,,,,,0.48694760736645554,,0.48694760736645554,0.48694760736645554,21.0,,21,21,137515.0,,137515,137515,14.368254792003427,,14.368254792003427,14.368254792003427,0.45902460586415206,,0.45902460586415206,0.45902460586415206,0.18382706164931945,,0.18382706164931945,0.18382706164931945
adwin,radar,clean,none,error_rule,0.02,1,0.4838421144461371,,0.4838421144461371,0.4838421144461371,0.5975616007029619,,0.5975616007029619,0.5975616007029619,,,,,0.3339069307655695,,0.3339069307655695,0.3339069307655695,32.0,,32,32,137515.0,,137515,137515,12.571771666989662,,12.571771666989662,12.571771666989662,0.7422425224694268,,0.7422425224694268,0.7422425224694268,0.2691898973724434,,0.2691898973724434,0.2691898973724434
adwin,radar,clean,none,error_rule,0.02,5,0.333532020487943,,0.333532020487943,0.333532020487943,0.5430966938820342,,0.5430966938820342,0.5430966938820342,,,,,0.5008603961483543,,0.5008603961483543,0.5008603961483543,16.0,,16,16,137515.0,,137515,137515,16.097300749999704,,16.097300749999704,16.097300749999704,0.6289524090172388,,0.6289524090172388,0.6289524090172388,0.224092000873426,,0.224092000873426,0.224092000873426
adwin,radar,clean,none,error_rule,0.05,1,0.47079077252134,,0.47079077252134,0.47079077252134,0.5965657379269945,,0.5965657379269945,0.5965657379269945,,,,,0.38260169150221507,,0.38260169150221507,0.38260169150221507,33.0,,33,33,137515.0,,137515,137515,12.679773750001914,,12.679773750001914,12.679773750001914,0.7530131133048475,,0.7530131133048475,0.7530131133048475,0.28282990028386346,,0.28282990028386346,0.28282990028386346
adwin,radar,clean,none,error_rule,0.05,5,0.33026759478547363,,0.33026759478547363,0.33026759478547363,0.5336726101124006,,0.5336726101124006,0.5336726101124006,,,,,0.5217295793212023,,0.5217295793212023,0.5217295793212023,17.0,,17,17,137515.0,,137515,137515,16.611652166990098,,16.611652166990098,16.611652166990098,0.6168115514955061,,0.6168115514955061,0.6168115514955061,0.24403522818254603,,0.24403522818254603,0.24403522818254603
adwin,radar,clean,none,no_reset,0.01,1,0.5371036348088086,,0.5371036348088086,0.5371036348088086,0.6843774027020101,,0.6843774027020101,0.6843774027020101,,,,,0.09043312708234175,,0.09043312708234175,0.09043312708234175,0.0,,0,0,137515.0,,137515,137515,51.171538249996956,,51.171538249996956,51.171538249996956,0.7524974215411817,,0.7524974215411817,0.7524974215411817,0.09978892204672829,,0.09978892204672829,0.09978892204672829
adwin,radar,clean,none,no_reset,0.01,5,0.5019406877775326,,0.5019406877775326,0.5019406877775326,0.6628418701717131,,0.6628418701717131,0.6628418701717131,,,,,0.05565115512759492,,0.05565115512759492,0.05565115512759492,0.0,,0,0,137515.0,,137515,137515,47.48890337499324,,47.48890337499324,47.48890337499324,0.7697509945484013,,0.7697509945484013,0.7697509945484013,0.10488390712570056,,0.10488390712570056,0.10488390712570056
adwin,radar,clean,none,no_reset,0.02,1,0.4525471095189354,,0.4525471095189354,0.4525471095189354,0.6544209716984586,,0.6544209716984586,0.6544209716984586,,,,,0.17390985977373413,,0.17390985977373413,0.17390985977373413,0.0,,0,0,137515.0,,137515,137515,46.97082004099502,,46.97082004099502,46.97082004099502,0.7759245616620009,,0.7759245616620009,0.7759245616620009,0.11051750491302133,,0.11051750491302133,0.11051750491302133
adwin,radar,clean,none,no_reset,0.02,5,0.38936175652723426,,0.38936175652723426,0.38936175652723426,0.6113499066378647,,0.6113499066378647,0.6113499066378647,,,,,0.09738952147329111,,0.09738952147329111,0.09738952147329111,0.0,,0,0,137515.0,,137515,137515,47.69908449999639,,47.69908449999639,47.69908449999639,0.7321939001031383,,0.7321939001031383,0.7321939001031383,0.10795545527330956,,0.10795545527330956,0.10795545527330956
adwin,radar,clean,none,no_reset,0.05,1,0.46119576139415674,,0.46119576139415674,0.46119576139415674,0.6631420935085857,,0.6631420935085857,0.6631420935085857,,,,,0.14608428220993666,,0.14608428220993666,0.14608428220993666,0.0,,0,0,137515.0,,137515,137515,45.78205145899847,,45.78205145899847,45.78205145899847,0.8432149697951967,,0.8432149697951967,0.8432149697951967,0.09377683965354101,,0.09377683965354101,0.09377683965354101
adwin,radar,clean,none,no_reset,0.05,5,0.4544688836295717,,0.4544688836295717,0.4544688836295717,0.6540768132391169,,0.6540768132391169,0.6540768132391169,,,,,0.12521509903708858,,0.12521509903708858,0.12521509903708858,0.0,,0,0,137515.0,,137515,137515,51.938098375016125,,51.938098375016125,51.938098375016125,0.8101222926182408,,0.8101222926182408,0.8101222926182408,0.10795545527330956,,0.10795545527330956,0.10795545527330956
adwin,radar,clean,none,q_alarm_persistence_17,0.01,1,0.5186228985582664,,0.5186228985582664,0.5186228985582664,0.6233515175923553,,0.6233515175923553,0.6233515175923553,,,,,0.24347380368322777,,0.24347380368322777,0.24347380368322777,27.0,,27,27,137515.0,,137515,137515,18.25388579099672,,18.25388579099672,18.25388579099672,0.7805805215853838,,0.7805805215853838,0.7805805215853838,0.2371642768760463,,0.2371642768760463,0.2371642768760463
adwin,radar,clean,none,q_alarm_persistence_17,0.01,5,0.4225634774545223,,0.4225634774545223,0.4225634774545223,0.5695822502105224,,0.5695822502105224,0.5695822502105224,,,,,0.30608135320177204,,0.30608135320177204,0.30608135320177204,20.0,,20,20,137515.0,,137515,137515,27.75444358299137,,27.75444358299137,27.75444358299137,0.5807573301900693,,0.5807573301900693,0.5807573301900693,0.18311376373826332,,0.18311376373826332,0.18311376373826332
adwin,radar,clean,none,q_alarm_persistence_17,0.02,1,0.47533444481385534,,0.47533444481385534,0.47533444481385534,0.6097316296269176,,0.6097316296269176,0.6097316296269176,,,,,0.2782557756379746,,0.2782557756379746,0.2782557756379746,25.0,,25,25,137515.0,,137515,137515,19.55618787498679,,19.55618787498679,19.55618787498679,0.7917636658317372,,0.7917636658317372,0.7917636658317372,0.2058956255913822,,0.2058956255913822,0.2058956255913822
adwin,radar,clean,none,q_alarm_persistence_17,0.02,5,0.4310048371362887,,0.4310048371362887,0.4310048371362887,0.5925163841394208,,0.5925163841394208,0.5925163841394208,,,,,0.3130377475927214,,0.3130377475927214,0.3130377475927214,18.0,,18,18,137515.0,,137515,137515,28.09829254099168,,28.09829254099168,28.09829254099168,0.5933844113746869,,0.5933844113746869,0.5933844113746869,0.14960331901885143,,0.14960331901885143,0.14960331901885143
adwin,radar,clean,none,q_alarm_persistence_17,0.05,1,0.4533848451464864,,0.4533848451464864,0.4533848451464864,0.5887526086478966,,0.5887526086478966,0.5887526086478966,,,,,0.3130377475927214,,0.3130377475927214,0.3130377475927214,24.0,,24,24,137515.0,,137515,137515,20.899534957992728,,20.899534957992728,20.899534957992728,0.7865183438927361,,0.7865183438927361,0.7865183438927361,0.2318946065943664,,0.2318946065943664,0.2318946065943664
adwin,radar,clean,none,q_alarm_persistence_17,0.05,5,0.4010897221738981,,0.4010897221738981,0.4010897221738981,0.5620546992274741,,0.5620546992274741,0.5620546992274741,,,,,0.34086332515651885,,0.34086332515651885,0.34086332515651885,21.0,,21,21,137515.0,,137515,137515,25.188835708016995,,25.188835708016995,25.188835708016995,0.6229998526594961,,0.6229998526594961,0.6229998526594961,0.21480457092947086,,0.21480457092947086,0.21480457092947086
adwin,radar,clean,none,q_alarm_persistence_27,0.01,1,0.4922343486601541,,0.4922343486601541,0.4922343486601541,0.6114670669644492,,0.6114670669644492,0.6114670669644492,,,,,0.30608135320177204,,0.30608135320177204,0.30608135320177204,32.0,,32,32,137515.0,,137515,137515,13.50122912498773,,13.50122912498773,13.50122912498773,0.7382643288640047,,0.7382643288640047,0.7382643288640047,0.25110997889220465,,0.25110997889220465,0.25110997889220465
adwin,radar,clean,none,q_alarm_persistence_27,0.01,5,0.30247686539556257,,0.30247686539556257,0.30247686539556257,0.527770658660711,,0.527770658660711,0.527770658660711,,,,,0.48694760736645554,,0.48694760736645554,0.48694760736645554,21.0,,21,21,137515.0,,137515,137515,14.712571209005546,,14.712571209005546,14.712571209005546,0.45902460586415206,,0.45902460586415206,0.45902460586415206,0.18382706164931945,,0.18382706164931945,0.18382706164931945
adwin,radar,clean,none,q_alarm_persistence_27,0.02,1,0.4838421144461371,,0.4838421144461371,0.4838421144461371,0.5975616007029619,,0.5975616007029619,0.5975616007029619,,,,,0.3339069307655695,,0.3339069307655695,0.3339069307655695,32.0,,32,32,137515.0,,137515,137515,12.694382582994876,,12.694382582994876,12.694382582994876,0.7422425224694268,,0.7422425224694268,0.7422425224694268,0.2691898973724434,,0.2691898973724434,0.2691898973724434
adwin,radar,clean,none,q_alarm_persistence_27,0.02,5,0.333532020487943,,0.333532020487943,0.333532020487943,0.5430966938820342,,0.5430966938820342,0.5430966938820342,,,,,0.5008603961483543,,0.5008603961483543,0.5008603961483543,16.0,,16,16,137515.0,,137515,137515,15.822426291997544,,15.822426291997544,15.822426291997544,0.6289524090172388,,0.6289524090172388,0.6289524090172388,0.224092000873426,,0.224092000873426,0.224092000873426
adwin,radar,clean,none,q_alarm_persistence_27,0.05,1,0.47079077252134,,0.47079077252134,0.47079077252134,0.5965657379269945,,0.5965657379269945,0.5965657379269945,,,,,0.38260169150221507,,0.38260169150221507,0.38260169150221507,33.0,,33,33,137515.0,,137515,137515,12.748064832994714,,12.748064832994714,12.748064832994714,0.7530131133048475,,0.7530131133048475,0.7530131133048475,0.28282990028386346,,0.28282990028386346,0.28282990028386346
adwin,radar,clean,none,q_alarm_persistence_27,0.05,5,0.33026759478547363,,0.33026759478547363,0.33026759478547363,0.5336726101124006,,0.5336726101124006,0.5336726101124006,,,,,0.5217295793212023,,0.5217295793212023,0.5217295793212023,17.0,,17,17,137515.0,,137515,137515,16.59728441698826,,16.59728441698826,16.59728441698826,0.6168115514955061,,0.6168115514955061,0.6168115514955061,0.24403522818254603,,0.24403522818254603,0.24403522818254603
adwin,radar,clean,none,q_alarm_persistence_37,0.01,1,0.4495390416540199,,0.4495390416540199,0.4495390416540199,0.5606414527880497,,0.5606414527880497,0.5606414527880497,,,,,0.3756452971112657,,0.3756452971112657,0.3756452971112657,34.0,,34,34,137515.0,,137515,137515,13.340429625008255,,13.340429625008255,13.340429625008255,0.6677324296449094,,0.6677324296449094,0.6677324296449094,0.3058010044399156,,0.3058010044399156,0.3058010044399156
adwin,radar,clean,none,q_alarm_persistence_37,0.01,5,0.38628215371955155,,0.38628215371955155,0.38628215371955155,0.5285834584263903,,0.5285834584263903,0.5285834584263903,,,,,0.48694760736645554,,0.48694760736645554,0.48694760736645554,27.0,,27,27,137515.0,,137515,137515,13.601763249986107,,13.601763249986107,13.601763249986107,0.5817003094150582,,0.5817003094150582,0.5817003094150582,0.25841764320547345,,0.25841764320547345,0.25841764320547345
adwin,radar,clean,none,q_alarm_persistence_37,0.02,1,0.4481061186954638,,0.4481061186954638,0.4481061186954638,0.5570973529088712,,0.5570973529088712,0.5570973529088712,,,,,0.38260169150221507,,0.38260169150221507,0.38260169150221507,32.0,,32,32,137515.0,,137515,137515,13.22582524997415,,13.22582524997415,13.22582524997415,0.6578900839840872,,0.6578900839840872,0.6578900839840872,0.3099497780042216,,0.3099497780042216,0.3099497780042216
adwin,radar,clean,none,q_alarm_persistence_37,0.02,5,0.4598171634606028,,0.4598171634606028,0.4598171634606028,0.5976348259070772,,0.5976348259070772,0.5976348259070772,,,,,0.514773184930253,,0.514773184930253,0.514773184930253,20.0,,20,20,137515.0,,137515,137515,12.585792084020795,,12.585792084020795,12.585792084020795,0.6822749373802859,,0.6822749373802859,0.6822749373802859,0.18439478855811922,,0.18439478855811922,0.18439478855811922
adwin,radar,clean,none,q_alarm_persistence_37,0.05,1,0.4725664874769857,,0.4725664874769857,0.4725664874769857,0.5716398784461612,,0.5716398784461612,0.5716398784461612,,,,,0.38260169150221507,,0.38260169150221507,0.38260169150221507,32.0,,32,32,137515.0,,137515,137515,13.876474499993492,,13.876474499993492,13.876474499993492,0.699219095329306,,0.699219095329306,0.699219095329306,0.31535046218793217,,0.31535046218793217,0.31535046218793217
adwin,radar,clean,none,q_alarm_persistence_37,0.05,5,0.46389463855008245,,0.46389463855008245,0.46389463855008245,0.5999707099183539,,0.5999707099183539,0.5999707099183539,,,,,0.5078167905393036,,0.5078167905393036,0.5078167905393036,22.0,,22,22,137515.0,,137515,137515,12.73880687498604,,12.73880687498604,12.73880687498604,0.6636363636363637,,0.6636363636363637,0.6636363636363637,0.1807263993012592,,0.1807263993012592,0.1807263993012592
adwin,radar,clean,none,q_alarm_persistence_47,0.01,1,0.5186228985582664,,0.5186228985582664,0.5186228985582664,0.6233515175923553,,0.6233515175923553,0.6233515175923553,,,,,0.24347380368322777,,0.24347380368322777,0.24347380368322777,27.0,,27,27,137515.0,,137515,137515,16.59286429200438,,16.59286429200438,16.59286429200438,0.7805805215853838,,0.7805805215853838,0.7805805215853838,0.2371642768760463,,0.2371642768760463,0.2371642768760463
adwin,radar,clean,none,q_alarm_persistence_47,0.01,5,0.4225634774545223,,0.4225634774545223,0.4225634774545223,0.5695822502105224,,0.5695822502105224,0.5695822502105224,,,,,0.30608135320177204,,0.30608135320177204,0.30608135320177204,20.0,,20,20,137515.0,,137515,137515,25.738176417013165,,25.738176417013165,25.738176417013165,0.5807573301900693,,0.5807573301900693,0.5807573301900693,0.18311376373826332,,0.18311376373826332,0.18311376373826332
adwin,radar,clean,none,q_alarm_persistence_47,0.02,1,0.47533444481385534,,0.47533444481385534,0.47533444481385534,0.6097316296269176,,0.6097316296269176,0.6097316296269176,,,,,0.2782557756379746,,0.2782557756379746,0.2782557756379746,25.0,,25,25,137515.0,,137515,137515,18.21650920799584,,18.21650920799584,18.21650920799584,0.7917636658317372,,0.7917636658317372,0.7917636658317372,0.2058956255913822,,0.2058956255913822,0.2058956255913822
adwin,radar,clean,none,q_alarm_persistence_47,0.02,5,0.4310048371362887,,0.4310048371362887,0.4310048371362887,0.5925163841394208,,0.5925163841394208,0.5925163841394208,,,,,0.3130377475927214,,0.3130377475927214,0.3130377475927214,18.0,,18,18,137515.0,,137515,137515,25.432770834013354,,25.432770834013354,25.432770834013354,0.5933844113746869,,0.5933844113746869,0.5933844113746869,0.14960331901885143,,0.14960331901885143,0.14960331901885143
adwin,radar,clean,none,q_alarm_persistence_47,0.05,1,0.4533848451464864,,0.4533848451464864,0.4533848451464864,0.5887526086478966,,0.5887526086478966,0.5887526086478966,,,,,0.3130377475927214,,0.3130377475927214,0.3130377475927214,24.0,,24,24,137515.0,,137515,137515,19.27075579200755,,19.27075579200755,19.27075579200755,0.7865183438927361,,0.7865183438927361,0.7865183438927361,0.2318946065943664,,0.2318946065943664,0.2318946065943664
adwin,radar,clean,none,q_alarm_persistence_47,0.05,5,0.4010897221738981,,0.4010897221738981,0.4010897221738981,0.5620546992274741,,0.5620546992274741,0.5620546992274741,,,,,0.34086332515651885,,0.34086332515651885,0.34086332515651885,21.0,,21,21,137515.0,,137515,137515,23.656624791998183,,23.656624791998183,23.656624791998183,0.6229998526594961,,0.6229998526594961,0.6229998526594961,0.21480457092947086,,0.21480457092947086,0.21480457092947086
adwin,radar,clean,none,q_alarm_persistence_7,0.01,1,0.5186228985582664,,0.5186228985582664,0.5186228985582664,0.6233515175923553,,0.6233515175923553,0.6233515175923553,,,,,0.24347380368322777,,0.24347380368322777,0.24347380368322777,27.0,,27,27,137515.0,,137515,137515,17.637422041996615,,17.637422041996615,17.637422041996615,0.7805805215853838,,0.7805805215853838,0.7805805215853838,0.2371642768760463,,0.2371642768760463,0.2371642768760463
adwin,radar,clean,none,q_alarm_persistence_7,0.01,5,0.4225634774545223,,0.4225634774545223,0.4225634774545223,0.5695822502105224,,0.5695822502105224,0.5695822502105224,,,,,0.30608135320177204,,0.30608135320177204,0.30608135320177204,20.0,,20,20,137515.0,,137515,137515,27.6064250000054,,27.6064250000054,27.6064250000054,0.5807573301900693,,0.5807573301900693,0.5807573301900693,0.18311376373826332,,0.18311376373826332,0.18311376373826332
adwin,radar,clean,none,q_alarm_persistence_7,0.02,1,0.47533444481385534,,0.47533444481385534,0.47533444481385534,0.6097316296269176,,0.6097316296269176,0.6097316296269176,,,,,0.2782557756379746,,0.2782557756379746,0.2782557756379746,25.0,,25,25,137515.0,,137515,137515,19.925152624986367,,19.925152624986367,19.925152624986367,0.7917636658317372,,0.7917636658317372,0.7917636658317372,0.2058956255913822,,0.2058956255913822,0.2058956255913822
adwin,radar,clean,none,q_alarm_persistence_7,0.02,5,0.4310048371362887,,0.4310048371362887,0.4310048371362887,0.5925163841394208,,0.5925163841394208,0.5925163841394208,,,,,0.3130377475927214,,0.3130377475927214,0.3130377475927214,18.0,,18,18,137515.0,,137515,137515,27.291988457989646,,27.291988457989646,27.291988457989646,0.5933844113746869,,0.5933844113746869,0.5933844113746869,0.14960331901885143,,0.14960331901885143,0.14960331901885143
adwin,radar,clean,none,q_alarm_persistence_7,0.05,1,0.4533848451464864,,0.4533848451464864,0.4533848451464864,0.5887526086478966,,0.5887526086478966,0.5887526086478966,,,,,0.3130377475927214,,0.3130377475927214,0.3130377475927214,24.0,,24,24,137515.0,,137515,137515,20.51577866599837,,20.51577866599837,20.51577866599837,0.7865183438927361,,0.7865183438927361,0.7865183438927361,0.2318946065943664,,0.2318946065943664,0.2318946065943664
adwin,radar,clean,none,q_alarm_persistence_7,0.05,5,0.4010897221738981,,0.4010897221738981,0.4010897221738981,0.5620546992274741,,0.5620546992274741,0.5620546992274741,,,,,0.34086332515651885,,0.34086332515651885,0.34086332515651885,21.0,,21,21,137515.0,,137515,137515,25.214372041024035,,25.214372041024035,25.214372041024035,0.6229998526594961,,0.6229998526594961,0.6229998526594961,0.21480457092947086,,0.21480457092947086,0.21480457092947086
