dataset,category,detector,policy,accuracy_screened_minus_unscreened,macro_f1_screened_minus_unscreened,macro_recall_screened_minus_unscreened,roc_auc_screened_minus_unscreened,poison_admission_rate_screened_minus_unscreened,clean_withhold_rate_screened_minus_unscreened,resets_per_100k_screened_minus_unscreened,seconds_per_100k_screened_minus_unscreened
RBF,6,hddm_w,confirmed,2.8490094509258803,2.756234713747196,2.7093522282515305,0.016131815782995163,-52.292709420194875,31.621522574291333,-2.6666666666666665,5.0173747999904075
RBF,6,hddm_w,immediate,0.9830552487428275,1.0230685470448826,0.9912727993628079,0.003196731832512382,-80.20528494277902,48.363630412552006,-40.53333333333333,1.6174332000004743
RBF,6,hellinger,confirmed,4.534422398124115,4.675602620819904,4.5524754444203674,0.024915889578869994,-37.985256596798735,24.6238829086415,-1.5999999999999999,7.783143426664175
RBF,6,hellinger,immediate,5.8658597808294815,6.159641817156469,6.058261556990048,0.03927585682741963,-44.07544571016194,30.267447857959663,-5.866666666666666,5.89311279989779
RBF,6,none,none,-3.493270586935837,-3.5597626182814293,-3.5264560922489565,-0.01832501341035438,-31.318308895030437,24.89304497913354,0.0,8.778360173354544
SEA,0,adwin,confirmed,-0.18689469168727824,-0.21483882010774336,-0.26302311133148776,0.00021375805499194525,,15.394912985274424,0.0,2.456669146660715
SEA,0,adwin,immediate,0.32017846436767083,0.3282465589174148,0.24335619699326072,0.004306734497037741,,29.04953145917001,-4.933333333333334,1.3208843733494484
SEA,0,d3_oof,confirmed,-0.25933825909829994,-0.29419797112284857,-0.3193769634126949,-0.0013872192595124622,,9.772423025435069,0.0,4.321454413297276
SEA,0,d3_oof,immediate,-0.009987787675469484,-0.037066217763822205,-0.1251365289246594,0.0009262705826857953,,24.49799196787148,-0.6666666666666666,2.0852900133778656
SEA,0,hddm_w,confirmed,0.09372731021942322,0.10968204072879055,0.1160614487103991,0.0003803619983991184,,8.835341365461844,0.0,4.10150686663886
SEA,0,hddm_w,immediate,-0.8496194580626115,-0.9937432007107246,-1.2279253288764225,-0.0016556980370584506,,10.441767068273089,-0.1333333333333333,4.175803320016712
SEA,0,hellinger,confirmed,-1.1259968658500208,-1.3242382139251514,-1.6554575458063752,-0.002762725077671354,,11.646586345381523,-0.39999999999999997,3.613685760057221
SEA,0,hellinger,immediate,0.6980547865515755,0.7468579464775305,0.6730080655997303,0.006608085605368667,,34.136546184738954,-3.5999999999999996,1.289507719998559
SEA,0,none,none,0.2056098052966656,0.24362978931140958,0.2809820784527628,0.0003490480986514388,,8.433734939759029,0.0,6.09943155994018
SEA,1,adwin,confirmed,-0.08690559515093603,-0.05539646997586948,0.11260449197790419,0.0029467270657906885,-12.381792582866469,12.304303015937341,-0.26666666666666666,2.853338013372074
SEA,1,adwin,immediate,-0.8142791997365673,-0.9717347949269373,-1.2463716958277897,-0.0016900513829180008,-15.12550003271358,14.969875958952587,-0.8000000000000002,2.8322723467213407
SEA,1,d3_oof,confirmed,0.473311752961425,0.5719098692944291,0.7475958628318032,0.001565797827581002,-12.289768124055731,12.163017004358267,-3.700743415417188e-17,3.6967936933351067
SEA,1,d3_oof,immediate,0.4810291771505715,0.575512714510007,0.7564816072371842,0.0008160673586574315,-23.576975530897524,23.400476462559908,-0.6666666666666666,1.69212412002186
SEA,1,hddm_w,confirmed,0.04261689487857397,0.05325638549887879,0.08503716151344598,0.0030096121527369846,-20.439803357556407,20.489446706394524,-0.2666666666666667,2.0004195200279353
SEA,1,hddm_w,immediate,1.043826218854856,1.1598483062246534,1.2164759897754711,0.009438298608473708,-37.62209215823788,37.616246223534574,-5.599999999999999,0.9951604666809244
SEA,1,hellinger,confirmed,-1.0967069004014636,-1.2939074918886757,-1.5858622498986616,-0.00461358693335312,-12.213419265487731,12.018917568913698,-0.5333333333333333,3.926679519967486
