stream,mode,level,detector,filter,accuracy_difference,macro_f1_difference,macro_recall_difference,roc_auc_difference,poison_admission_rate_difference,legitimate_withhold_rate_difference,filter_poison_recall_difference,filter_legitimate_rejection_difference,scored_resets_difference,total_seconds_difference,matched_assignments
RBF_I,splice,severe,hddm_w,random_blocks,-0.015852651945897762,-0.014769314152657068,-0.013376954472416713,-0.008211667135547218,-0.15142773497302983,0.23169947816150968,0.43540679301501867,0.4171010275378146,-2.3333333333333335,-4.248411972333997,3
RBF_I,splice,severe,hddm_w,random_rows,-0.026046177849140872,-0.02627521143923439,-0.02622723469733912,-0.019995628974393293,-0.09900879933004424,0.1319155520440169,0.25177899438433937,0.2509004668959512,1.3333333333333333,-3.357566347333583,3
RBF_I,splice,severe,hellinger,learned_features,0.009277728760393974,0.009435362550077117,0.010679145548927127,0.004067114748120937,0.03428520647135972,0.01354273544813083,0.057699153543603166,0.057549955951644464,-1.0,0.4211591246663969,3
RBF_I,splice,severe,hellinger,learned_features_label,-0.007244880914094957,-0.008179516311375479,-0.007408276558898826,-0.0035774744598620436,0.016885725762313546,0.01553763159460971,0.026338414266614197,0.026097410237052966,-0.6666666666666666,-1.3839470419989084,3
RBF_I,splice,severe,hellinger,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,splice,severe,hellinger,oracle_blocks,-0.03601406929055517,-0.03648139688975479,-0.03486083993213107,-0.021206731878138003,-0.6057163170064772,0.19552713381954076,1.0,0.22776139743245058,-0.3333333333333333,-6.999890263998775,3
RBF_I,splice,severe,hellinger,oracle_rows,-0.004296759954740548,-0.00483724203357964,-0.0025362020806615204,0.00029526401454316176,-0.6057163170064772,-0.03353724557999216,1.0,0.0,-0.3333333333333333,-1.8556926109995402,3
RBF_I,splice,severe,hellinger,random_blocks,-0.035695704960138,-0.03642994669465819,-0.035096221269525975,-0.022927090344411316,-0.23655989019849,0.2978713636252126,0.43540679301501867,0.4171010275378146,-1.0,-7.360242541999469,3
RBF_I,splice,severe,hellinger,random_rows,-0.02222132980244451,-0.02257369143284645,-0.020945484203313842,-0.013294659753683158,-0.10145989814318696,0.1721402867382074,0.25177899438433937,0.2509004668959512,0.3333333333333333,-3.5434440003324816,3
SEA_A,clean,none,adwin,learned_features,-0.00047065454801653583,-0.0005145625482027386,-0.0005113529458677194,-0.00035290617219048875,,-0.0012992320157823728,,0.04984569858380886,0.0,0.24206917933346025,3
SEA_A,clean,none,adwin,learned_features_label,0.0011879095328684401,0.0014197409614794914,0.001997420180136119,-0.0016749336659354075,,-0.027013316423589062,,0.049336997111252,0.3333333333333333,-0.37055197266696877,3
SEA_A,clean,none,adwin,none,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,3
SEA_A,clean,none,adwin,oracle_blocks,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-0.17556701466673985,3
SEA_A,clean,none,adwin,oracle_rows,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-0.20188141699933718,3
SEA_A,clean,none,adwin,random_blocks,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-0.08374440366666629,3
SEA_A,clean,none,adwin,random_rows,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-0.08849904233344812,3
SEA_A,clean,none,d3_oof,learned_features,-0.001868526738533105,-0.002015641884003161,-0.0017446046968225086,-0.00016782913933573637,,0.039543436905516795,,0.04984569858380886,-0.3333333333333333,0.21067255533246984,3
SEA_A,clean,none,d3_oof,learned_features_label,-0.012203198759952164,-0.01400887068646195,-0.015749014103901022,-0.005000652489735802,,0.015048263228351991,,0.049336997111252,-1.0,-0.6257743893341589,3
SEA_A,clean,none,d3_oof,none,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,3
SEA_A,clean,none,d3_oof,oracle_blocks,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.013616375333489176,3
SEA_A,clean,none,d3_oof,oracle_rows,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-0.08696205600062967,3
SEA_A,clean,none,d3_oof,random_blocks,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-0.034134972666530906,3
SEA_A,clean,none,d3_oof,random_rows,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-0.034013277999595935,3
SEA_A,clean,none,hddm_w,learned_features,-0.007872895089128362,-0.009195644808424571,-0.011131918294208454,-0.002058601335851747,,0.036202353272740094,,0.04984569858380886,-0.3333333333333333,0.6272718749999816,3
SEA_A,clean,none,hddm_w,learned_features_label,-0.013440428380187441,-0.015904301739505262,-0.0198519207573364,-0.006007052439935563,,0.02441907982808426,,0.049336997111252,-0.6666666666666666,-0.6795835969999947,3
SEA_A,clean,none,hddm_w,none,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,3
SEA_A,clean,none,hddm_w,oracle_blocks,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-0.03749581933273779,3
SEA_A,clean,none,hddm_w,oracle_rows,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.022547096999308753,3
SEA_A,clean,none,hddm_w,random_blocks,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.13254781966740362,3
SEA_A,clean,none,hddm_w,random_rows,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.03474370866691364,3
SEA_A,clean,none,hellinger,learned_features,0.0059310927922215555,0.006976439186651473,0.00877507930170296,0.0019364794443473092,,0.031071655041217464,,0.04984569858380886,0.0,-0.03281097199881818,3
SEA_A,clean,none,hellinger,learned_features_label,-0.004231663496089648,-0.005108580254337025,-0.0062190760472413675,-0.0026282689280028673,,-0.0008666243923060776,,0.049336997111252,-0.6666666666666666,-0.47124313899924647,3
SEA_A,clean,none,hellinger,none,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,3
SEA_A,clean,none,hellinger,oracle_blocks,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-0.006230582998493439,3
SEA_A,clean,none,hellinger,oracle_rows,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.017801180668053956,3
SEA_A,clean,none,hellinger,random_blocks,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-0.028175096999499754,3
SEA_A,clean,none,hellinger,random_rows,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-0.006293402665808874,3
SEA_A,concept,moderate,adwin,learned_features,-0.0001240637720838119,-0.00019059782568316605,-0.00038528581984594484,-0.001083220385729981,-0.035526189018420196,0.029230016335549152,0.050068886940267066,0.0498743289383033,1.3333333333333333,0.12118622266583164,3
SEA_A,concept,moderate,adwin,learned_features_label,0.005313171880518275,0.005552719172662572,0.004967784845908059,0.0029933038547167077,-0.1697413112987629,-0.11607838471311449,0.4098454359452259,0.049428011591598466,-6.333333333333333,0.6417315693336908,3
SEA_A,concept,moderate,adwin,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
SEA_A,concept,moderate,adwin,oracle_blocks,-0.010897144145587548,-0.013305431163069259,-0.017691443313159343,-0.00039832894826282345,-0.6562580778182813,0.25245981655342736,1.0,0.4941259835952159,-8.666666666666666,-0.10283131933404865,3
SEA_A,concept,moderate,adwin,oracle_rows,0.01001312350129572,0.010916119482602663,0.010960048281001463,0.005486552339817763,-0.6562580778182813,-0.17366490717419236,1.0,0.0,-6.333333333333333,0.23549502799990782,3
SEA_A,concept,moderate,adwin,random_blocks,-0.013162301048223654,-0.016054854724803686,-0.02088411639976928,-0.0026820868221166805,-0.32566207906837935,0.3331124654293091,0.585836082639874,0.5675226635219234,-8.666666666666666,-0.478380097666862,3
SEA_A,concept,moderate,adwin,random_rows,-0.0013549379557321235,-0.0014905229959898774,-0.0015299883619808534,-0.00114366058609409,-0.09458078659602365,0.08946585345330245,0.14984033007172712,0.1506695693248736,1.3333333333333333,-0.3564044166663128,3
SEA_A,concept,moderate,d3_oof,learned_features,0.003768211077277354,0.004522142705289574,0.005937992995319867,0.000891105081395116,-0.00638395200972867,0.022231317083234003,0.050068886940267066,0.0498743289383033,0.6666666666666666,-0.5996320966660281,3
SEA_A,concept,moderate,d3_oof,learned_features_label,0.006920115057269379,0.008001160585604072,0.009275838376350229,0.0009532302617870636,-0.32067457020793105,0.02428668195118057,0.4098454359452259,0.049428011591598466,0.3333333333333333,-2.6903695549990516,3
SEA_A,concept,moderate,d3_oof,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
SEA_A,concept,moderate,d3_oof,oracle_blocks,0.0034953212424775706,0.0037606818166103415,0.0033981230093115267,0.0015960537906464234,-0.8422022662777712,0.43068170582104265,1.0,0.4941259835952159,0.0,-4.470708027999838,3
SEA_A,concept,moderate,d3_oof,oracle_rows,0.008673617175756024,0.009999586591669885,0.011483216215402344,0.0030358415812446657,-0.8422022662777712,-0.011283395066207133,1.0,0.0,0.6666666666666666,-2.0330659026670523,3
SEA_A,concept,moderate,d3_oof,random_blocks,0.0012301643398414663,0.001011258254875913,0.0002054499227015875,-0.0006877040832074336,-0.5116062675278692,0.5113343546969245,0.585836082639874,0.5675226635219234,0.0,-4.884071249999882,3
SEA_A,concept,moderate,d3_oof,random_rows,0.010251298199981607,0.012122988188564906,0.014861334220503175,0.0004152132211027541,-0.12860359988447587,0.14841213660337615,0.14984033007172712,0.1506695693248736,2.0,-3.207014708000012,3
SEA_A,concept,moderate,hddm_w,learned_features,-0.0022669459416112168,-0.0024695273213500104,-0.0023958386045110545,-0.0017307295956678903,-0.018711630359506737,0.031509818359646426,0.050068886940267066,0.0498743289383033,2.0,0.06464955566661956,3
SEA_A,concept,moderate,hddm_w,learned_features_label,-0.013153006089253294,-0.015671629460999204,-0.019807534744467763,-0.0007224638853531676,-0.13576220298735198,-0.14814635401321405,0.4098454359452259,0.049428011591598466,-7.666666666666667,1.0948115700005776,3
SEA_A,concept,moderate,hddm_w,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
SEA_A,concept,moderate,hddm_w,oracle_blocks,-0.011927333177266833,-0.014516064684944449,-0.019248408057317756,-0.0005243341365130938,-0.6741072978796843,0.2682066043328258,1.0,0.4941259835952159,-7.666666666666667,-0.4434449583325962,3
SEA_A,concept,moderate,hddm_w,oracle_rows,-0.007680511702460979,-0.009088635630634926,-0.01100926621872933,0.0013321472224537463,-0.6741072978796843,-0.18065012176683548,1.0,0.0,-7.333333333333333,1.8659880693333737,3
SEA_A,concept,moderate,hddm_w,random_blocks,-0.014192490079902939,-0.017265488246678878,-0.022441081143927694,-0.0028080920103669507,-0.34351129912978234,0.34885925320870753,0.585836082639874,0.5675226635219234,-7.666666666666667,-0.7367304723332686,3
SEA_A,concept,moderate,hddm_w,random_rows,-0.00044079951702576575,-0.0005732076624792951,-0.0009132882443548448,0.0009749837168698076,-0.07181324179808506,0.07334618601210753,0.14984033007172712,0.1506695693248736,1.6666666666666667,-0.4472739443323614,3
SEA_A,concept,moderate,hellinger,learned_features,-4.3947175517033976e-05,-0.0005664222599463346,-0.00244617470757195,0.0020124708426583946,-0.0405746390819152,0.08097840045855954,0.050068886940267066,0.0498743289383033,0.3333333333333333,0.36971811133298615,3
SEA_A,concept,moderate,hellinger,learned_features_label,0.000737185597136277,0.00045948583735207677,-0.0005673874040572994,0.003753006646907845,-0.26489194989823894,-0.007165826096399398,0.4098454359452259,0.049428011591598466,-1.0,0.3622634176675395,3
SEA_A,concept,moderate,hellinger,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
SEA_A,concept,moderate,hellinger,oracle_blocks,-0.006143680788023076,-0.007685419055995846,-0.010703900582368031,0.0016462555383554012,-0.806752230392371,0.4149038345731391,1.0,0.4941259835952159,-2.0,-1.9248145133339374,3
SEA_A,concept,moderate,hellinger,oracle_rows,0.012503894540622432,0.014176363559515607,0.016036895534080126,0.006581448943663193,-0.806752230392371,0.0015269043122999454,1.0,0.0,0.0,-1.474930457667142,3
SEA_A,concept,moderate,hellinger,random_blocks,-0.00840883769065918,-0.010434842617730275,-0.01389657366897797,-0.0006375023354984558,-0.47615623164246906,0.4955564834490209,0.585836082639874,0.5675226635219234,-2.0,-1.6753623053336923,3
SEA_A,concept,moderate,hellinger,random_rows,0.005550869303000305,0.006238913608519543,0.0067096863126117805,0.002121771219026236,-0.18837013305807315,0.19505672242430983,0.14984033007172712,0.1506695693248736,2.3333333333333335,-1.7957759443343093,3
SEA_A,concept,severe,adwin,learned_features,-0.005573804156347932,-0.006456145502602688,-0.007968493972709786,-0.0008372841443823331,-0.005818529041969482,0.021124579142484185,0.04895900993277567,0.04959730796257713,0.3333333333333333,0.14822130566669026,3
SEA_A,concept,severe,adwin,learned_features_label,0.00532297353966434,0.005341525183451916,0.00353293834402039,0.005969406206664825,-0.14778219655176833,-0.09451256742260324,0.40333792228359666,0.04944864991354216,-4.0,0.1949023750003107,3
SEA_A,concept,severe,adwin,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
SEA_A,concept,severe,adwin,oracle_blocks,-0.014361049156108438,-0.01705295655712565,-0.02159034909478626,0.0011958564077331202,-0.6533612222267028,0.5013075762223195,1.0,0.7461603452743831,-7.333333333333333,-2.2705540973335396,3
SEA_A,concept,severe,adwin,oracle_rows,0.007624297329024476,0.00786551870155805,0.006033875577959351,0.006761896286741065,-0.6533612222267028,-0.14116773309074468,1.0,0.0,-5.333333333333333,-0.2586504303332428,3
SEA_A,concept,severe,adwin,random_blocks,-0.02215247461005961,-0.026073072385295586,-0.031253502603751,-0.00891731039814266,-0.5350782977074703,0.5767257983927284,0.8272429374887614,0.8040941176277926,-7.333333333333333,-2.3598898886666575,3
SEA_A,concept,severe,adwin,random_rows,-0.001643118490586663,-0.001906954846091417,-0.0024424681594587736,0.0009709372514316769,-0.17764749363188836,0.20069939374300802,0.2503450482798855,0.2513849173533489,0.0,-0.6534520826668692,3
SEA_A,concept,severe,d3_oof,learned_features,0.0029557955473846764,0.003806946366430345,0.0058956006639827585,0.003700982617409291,0.0074906863509610995,0.004914836855091855,0.04895900993277567,0.04959730796257713,0.3333333333333333,0.058555749334118445,3
SEA_A,concept,severe,d3_oof,learned_features_label,-0.003097020253694368,-0.0034021008595053193,-0.0029946743649773566,0.005095511678553192,-0.19711688693855164,-0.07016806897260021,0.40333792228359666,0.04944864991354216,-0.6666666666666666,0.0452789996664554,3
SEA_A,concept,severe,d3_oof,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
SEA_A,concept,severe,d3_oof,oracle_blocks,-0.010198303109432297,-0.011548975154932584,-0.012561934698687752,0.003294472225181718,-0.7296994454205223,0.5740240572674787,1.0,0.7461603452743831,-1.0,-3.753594833666284,3
SEA_A,concept,severe,d3_oof,oracle_rows,0.0015466453122895036,0.0017589574706672328,0.0021372868266820166,0.0058102519707520965,-0.7296994454205223,-0.11169395543339178,1.0,0.0,-0.3333333333333333,-0.27918054199957015,3
SEA_A,concept,severe,d3_oof,random_blocks,-0.017989728563383472,-0.020569090983102518,-0.022225088207652493,-0.006818694580694062,-0.6114165209012898,0.6494422794378876,0.8272429374887614,0.8040941176277926,-1.0,-3.9512209033327963,3
SEA_A,concept,severe,d3_oof,random_rows,-0.0034549025443588364,-0.0039547732664922215,-0.004551401289869898,0.0021180543349283987,-0.1122079890201646,0.15643054532928816,0.2503450482798855,0.2513849173533489,-0.3333333333333333,-0.2107156116665768,3
SEA_A,concept,severe,hddm_w,learned_features,-0.005476032673837635,-0.006260448337348216,-0.007568977783582009,-0.0026883681108593738,0.04199936531420475,-0.027396452403160475,0.04895900993277567,0.04959730796257713,-1.0,0.17186668066763863,3
SEA_A,concept,severe,hddm_w,learned_features_label,-0.014780964027613272,-0.01753202379634078,-0.02240497433174819,0.00028483859089434294,-0.10313981903486798,-0.1700688273328692,0.40333792228359666,0.04944864991354216,-5.333333333333333,0.6167019033340088,3
SEA_A,concept,severe,hddm_w,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
SEA_A,concept,severe,hddm_w,oracle_blocks,-0.016784498857592922,-0.019823078027967716,-0.024927579443943377,-0.0011622555718426852,-0.6337514603606085,0.47570691190479725,1.0,0.7461603452743831,-6.0,-2.844211222333494,3
SEA_A,concept,severe,hddm_w,oracle_rows,-0.0031431180458682726,-0.003980799111395816,-0.005997108141100512,0.0019368970309795823,-0.6337514603606085,-0.20471465915036482,1.0,0.0,-5.333333333333333,0.4558313333327533,3
SEA_A,concept,severe,hddm_w,random_blocks,-0.024575924311544095,-0.02884319385613765,-0.03459073295290812,-0.011275422377718466,-0.515468535841376,0.5511251340752062,0.8272429374887614,0.8040941176277926,-6.0,-2.9582078886663417,3
SEA_A,concept,severe,hddm_w,random_rows,-0.003995064904306456,-0.004520679133176479,-0.0053213268396673135,-0.00098658362039461,-0.17366059348930063,0.1957409692280295,0.2503450482798855,0.2513849173533489,0.3333333333333333,-0.9395822359995996,3
SEA_A,concept,severe,hellinger,learned_features,-0.007046769094285661,-0.008257923226222319,-0.010269484030806963,-0.005625336848982661,0.016909386192322223,6.50952320393287e-05,0.04895900993277567,0.04959730796257713,0.6666666666666666,0.09336161133493685,3
SEA_A,concept,severe,hellinger,learned_features_label,0.006311116818261427,0.00667515460923962,0.005936889429026519,0.0045139150680163125,-0.16107676450586392,-0.1030247340214836,0.40333792228359666,0.04944864991354216,-1.3333333333333333,0.020404791666805977,3
SEA_A,concept,severe,hellinger,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
SEA_A,concept,severe,hellinger,oracle_blocks,-0.013020989452266448,-0.015422127936332982,-0.019221164634548222,0.00038797163322605116,-0.6960001830838639,0.5299086175737929,1.0,0.7461603452743831,-2.6666666666666665,-2.7529155553323412,3
SEA_A,concept,severe,hellinger,oracle_rows,-0.0033820394829408387,-0.004404223758592396,-0.006893016212682679,0.0018536840253861042,-0.6960001830838639,-0.1300506966349752,1.0,0.0,-1.6666666666666667,0.22357604200018008,3
SEA_A,concept,severe,hellinger,random_blocks,-0.02081241490621762,-0.024442243764502918,-0.02888431814351296,-0.009725195172649729,-0.5777172585646314,0.6053268397442019,0.8272429374887614,0.8040941176277926,-2.6666666666666665,-2.9536632219994012,3
SEA_A,concept,severe,hellinger,random_rows,-0.001063046701053209,-0.0009258240063998077,1.8091632300746657e-05,9.653363906658718e-05,-0.1298840508662857,0.16622481841182668,0.2503450482798855,0.2513849173533489,1.3333333333333333,-1.265435180666221,3
SEA_A,instance,moderate,adwin,learned_features,-0.0003663777918692472,-0.000726725946999703,-0.0021689114188540026,-0.0006354627945180195,-0.056463169062281104,0.05710128662041656,0.049425175482254106,0.04992008930667053,0.3333333333333333,-0.197122429666706,3
SEA_A,instance,moderate,adwin,learned_features_label,0.002650602409638473,0.0024278636497058934,0.00043520379146351945,0.0002298005541367202,-0.6567626130540799,0.01049772367139587,0.7667532885545146,0.0493079921760096,1.0,-0.9912655413330261,3
SEA_A,instance,moderate,adwin,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
SEA_A,instance,moderate,adwin,oracle_blocks,-0.049010075389276486,-0.05831276107388802,-0.06823194982445147,-0.008677631994582899,-0.8655842579115189,0.8646522473171164,1.0,1.0,-1.0,-3.913059652000205,3
SEA_A,instance,moderate,adwin,oracle_rows,0.003921651518354034,0.00390585895593476,0.0023268523738418554,0.0022002323495580547,-0.8655842579115189,-0.025537162872850034,1.0,0.0,0.6666666666666666,-0.6825581383345707,3
SEA_A,instance,moderate,adwin,random_blocks,-0.049010075389276486,-0.05831276107388802,-0.06823194982445147,-0.008677631994582899,-0.8655842579115189,0.8646522473171164,1.0,1.0,-1.0,-3.856229096666842,3
SEA_A,instance,moderate,adwin,random_rows,0.0009398999506798159,0.0007588979350976836,-0.0004071439031049599,-0.00012472509766729237,-0.16461551575201783,0.16577121783329185,0.149737556208152,0.15067612773326097,0.3333333333333333,-0.8163945693340793,3
SEA_A,instance,moderate,d3_oof,learned_features,-0.007307827802437846,-0.0087209018572905,-0.010793573243599308,-0.0040540360241371936,-0.12285839935282931,0.1256589741800502,0.049425175482254106,0.04992008930667053,0.0,0.27225706900026125,3
SEA_A,instance,moderate,d3_oof,learned_features_label,-0.003149439864722048,-0.004174724101768557,-0.0066876072597435625,-0.0005751627462971717,-0.6646607959094627,-0.005728253003239235,0.7667532885545146,0.0493079921760096,0.0,-0.8534935979999622,3
SEA_A,instance,moderate,d3_oof,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
SEA_A,instance,moderate,d3_oof,oracle_blocks,-0.040763756781512006,-0.04862724773144678,-0.05625069499912202,-0.006111049787331495,-0.883060188658385,0.88361764721851,1.0,1.0,-0.6666666666666666,-4.937115861667432,3
SEA_A,instance,moderate,d3_oof,oracle_rows,0.002621010357218364,0.0025907157510399736,0.0011261092443279515,0.0010824720387223967,-0.883060188658385,-0.016096872927246472,1.0,0.0,0.0,-0.2775817503346237,3
SEA_A,instance,moderate,d3_oof,random_blocks,-0.040763756781512006,-0.04862724773144678,-0.05625069499912202,-0.006111049787331495,-0.883060188658385,0.88361764721851,1.0,1.0,-0.6666666666666666,-4.9249914313337895,3
SEA_A,instance,moderate,d3_oof,random_rows,-0.010431903050799588,-0.012596647539971953,-0.0166049782113115,-0.0037586374094551087,-0.16259610050182416,0.16263331313919147,0.149737556208152,0.15067612773326097,-0.6666666666666666,0.11394683266492696,3
SEA_A,instance,moderate,hddm_w,learned_features,-0.00019587120411464673,-0.00024307593788974735,-0.00039818756923792886,0.0005871764043757777,-0.02529071677596295,0.024199218918985316,0.049425175482254106,0.04992008930667053,0.0,0.18770675033374573,3
SEA_A,instance,moderate,hddm_w,learned_features_label,-0.01966744169661098,-0.023108496353770176,-0.028505780485612548,-0.0034577932119993124,-0.5780054610321886,-0.10063210270038869,0.7667532885545146,0.0493079921760096,-2.3333333333333335,0.480526611334426,3
SEA_A,instance,moderate,hddm_w,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
SEA_A,instance,moderate,hddm_w,oracle_blocks,-0.05019375748608468,-0.05945259105879271,-0.06872736390636273,-0.008361368073377506,-0.79828318290923,0.7977822297528752,1.0,1.0,-2.3333333333333335,-3.577220444332852,3
SEA_A,instance,moderate,hddm_w,oracle_rows,-0.008399915451278791,-0.00989703911813511,-0.012614181058646054,-0.001388315443578314,-0.79828318290923,-0.12057059913873554,1.0,0.0,-2.0,1.489979097333465,3
SEA_A,instance,moderate,hddm_w,random_blocks,-0.05019375748608468,-0.05945259105879271,-0.06872736390636273,-0.008361368073377506,-0.79828318290923,0.7977822297528752,1.0,1.0,-2.3333333333333335,-3.642352305666767,3
SEA_A,instance,moderate,hddm_w,random_rows,0.0007031635313182368,0.0006925512676475195,0.0003567589441686077,0.0013839421660712576,-0.11687984488235396,0.1166264313660224,0.149737556208152,0.15067612773326097,-0.3333333333333333,-0.4540354999990086,3
SEA_A,instance,moderate,hellinger,learned_features,0.00535334319735085,0.006779727011485992,0.009744549582956785,0.0010837955516392144,-0.07784364875263201,0.08093069573515936,0.049425175482254106,0.04992008930667053,1.6666666666666667,-1.0652423609996429,3
SEA_A,instance,moderate,hellinger,learned_features_label,0.010121891073064196,0.012031495211062873,0.015216355014451103,0.0036667952028396344,-0.6595041827152078,0.00044615755036935917,0.7667532885545146,0.0493079921760096,0.6666666666666666,-1.58304447233301,3
SEA_A,instance,moderate,hellinger,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
SEA_A,instance,moderate,hellinger,oracle_blocks,-0.03929260903262166,-0.046486958909675614,-0.05217877644680857,-0.0049066004423526195,-0.8736486268712041,0.875830300718854,1.0,1.0,-0.6666666666666666,-4.544877611333504,3
SEA_A,instance,moderate,hellinger,oracle_rows,0.00877192982456143,0.010265228206676635,0.012319265363229434,0.0034149438989059533,-0.8736486268712041,0.0016728540952118305,1.0,0.0,0.6666666666666666,-0.908185778001401,3
SEA_A,instance,moderate,hellinger,random_blocks,-0.03929260903262166,-0.046486958909675614,-0.05217877644680857,-0.0049066004423526195,-0.8736486268712041,0.875830300718854,1.0,1.0,-0.6666666666666666,-4.5249855560008045,3
SEA_A,instance,moderate,hellinger,random_rows,0.009021348552103126,0.011040101158104535,0.015097000578643346,0.0036500000735323335,-0.19705937070077026,0.19933486699408057,0.149737556208152,0.15067612773326097,1.6666666666666667,-1.7864973336672847,3
SEA_A,instance,severe,adwin,learned_features,0.004861551469034109,0.0057878692017193645,0.007327486656623343,0.0014710545745698633,-0.10284114308789087,0.10276689928958649,0.050091735026173666,0.049763213088507,0.3333333333333333,-0.7269529726660645,3
SEA_A,instance,severe,adwin,learned_features_label,0.002192630169802053,0.0029286315264673846,0.0046353331113837175,0.002266177233034757,-0.5592969819625094,-0.06288662696699447,0.765741192334687,0.049219501954784,0.6666666666666666,-1.1905182493325508,3
SEA_A,instance,severe,adwin,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
SEA_A,instance,severe,adwin,oracle_blocks,-0.0422814063270626,-0.050151944875353904,-0.05704181025629684,-0.005116629505727037,-0.7626211543502994,0.7614091056760696,1.0,1.0,-0.6666666666666666,-3.9557473473323626,3
SEA_A,instance,severe,adwin,oracle_rows,0.010627774254914346,0.011910627664885856,0.012765038325945333,0.004521514668155942,-0.7626211543502994,-0.10620841649459688,1.0,0.0,1.6666666666666667,-1.4668598886661737,3
SEA_A,instance,severe,adwin,random_blocks,-0.0422814063270626,-0.050151944875353904,-0.05704181025629684,-0.005116629505727037,-0.7626211543502994,0.7614091056760696,1.0,1.0,-0.6666666666666666,-3.9579253746669565,3
SEA_A,instance,severe,adwin,random_rows,-0.0027943352356794757,-0.003148110248880176,-0.003301451989414302,-0.0021421543928353084,-0.18467076146121217,0.18391479842523192,0.25021742469814484,0.2512073385771184,0.0,-1.0668653470002025,3
SEA_A,instance,severe,d3_oof,learned_features,0.007150003522863435,0.008429838928159147,0.010228556627593291,0.0031581541714809833,-0.076069407638648,0.07604526291074107,0.050091735026173666,0.049763213088507,0.3333333333333333,0.717353458000313,3
