stream,mode,level,detector,filter,accuracy,macro_f1,macro_recall,roc_auc,poison_admission_rate,legitimate_withhold_rate,filter_poison_recall,filter_legitimate_rejection,scored_resets,total_seconds
RBF_I,instance,severe,hddm_w,none,0.6148622560417106,0.614544896510257,0.6145293117343809,0.8300566820394972,0.6904546591539287,0.3091333890756335,0.0,0.0,2.3333333333333335,26.01908697200027
RBF_I,instance,severe,hddm_w,oracle_blocks,0.33126329880927213,0.32191446312140654,0.3371141366212333,0.5901519526686322,0.0,1.0,1.0,1.0,0.0,7.321473111333641
RBF_I,instance,severe,hddm_w,oracle_rows,0.6258719086873811,0.625045960681676,0.6253466771338122,0.8364927778932302,0.0,0.283217710495599,1.0,0.0,4.0,21.76864637533375
RBF_I,instance,severe,hddm_w,random_blocks,0.33126329880927213,0.32191446312140654,0.3371141366212333,0.5901519526686322,0.0,1.0,1.0,1.0,0.0,8.287897708333427
RBF_I,instance,severe,hddm_w,random_rows,0.5920256464454309,0.5899581391624288,0.5896927388524003,0.8092102124337585,0.4759735161468149,0.5249250503092465,0.2509541594172486,0.25101127130224943,2.6666666666666665,21.640537513999636
RBF_I,instance,severe,hellinger,learned_features,0.6443627140139506,0.6440009089041567,0.6437668601096121,0.8434600571213458,0.6847408984900576,0.3139616386734654,0.05610229660615152,0.05520501866702019,0.0,24.092445444666737
RBF_I,instance,severe,hellinger,learned_features_label,0.6282449094624111,0.6278300170080221,0.6273893499530595,0.8359814044185381,0.6947447067456028,0.31587943886054387,0.010657941328733744,0.02502977760363895,0.3333333333333333,23.228624430999844
RBF_I,instance,severe,hellinger,none,0.6322201085041922,0.6313470804908097,0.6297966164076297,0.8348870475867639,0.7231303005379516,0.2754008599031883,0.0,0.0,1.0,22.57769383366637
RBF_I,instance,severe,hellinger,oracle_blocks,0.33126329880927213,0.32191446312140654,0.3371141366212333,0.5901519526686322,0.0,1.0,1.0,1.0,0.0,7.857192361333849
RBF_I,instance,severe,hellinger,oracle_rows,0.658062425139153,0.6575159240056562,0.6568795560471722,0.8544910286831756,0.0,0.22098554328654105,1.0,0.0,0.6666666666666666,21.05334551433346
RBF_I,instance,severe,hellinger,random_blocks,0.33126329880927213,0.32191446312140654,0.3371141366212333,0.5901519526686322,0.0,1.0,1.0,1.0,0.0,7.743418653000238
RBF_I,instance,severe,hellinger,random_rows,0.6111717043613049,0.6097788765985467,0.609227425229125,0.8252496252000103,0.5155189662431273,0.48587865505647226,0.2509541594172486,0.25101127130224943,1.0,18.39001761133356
RBF_I,splice,moderate,adwin,learned_features,0.6498154161690922,0.6483599909783013,0.6474932233948595,0.8467371212500362,0.5497914135206005,0.32391454730772185,0.05651616214986229,0.05661966834544092,1.3333333333333333,22.911405444334378
RBF_I,splice,moderate,adwin,learned_features_label,0.6598301298366623,0.6588262044379372,0.6586974316194972,0.8538490777441726,0.5918138119620108,0.2728394324804357,0.026091175200325542,0.02565709552803434,2.0,23.724608333000408
RBF_I,splice,moderate,adwin,none,0.6611876811618428,0.6604292975160293,0.6604437199415968,0.8570283901586508,0.6472169353886651,0.2416130599903508,0.0,0.0,2.0,24.643674819333075
RBF_I,splice,moderate,adwin,oracle_blocks,0.6303604892129283,0.6290238287178593,0.6291383716166811,0.8391056189869448,0.0,0.4956006577724921,1.0,0.29226745206082777,0.3333333333333333,16.547444471999672
RBF_I,splice,moderate,adwin,oracle_rows,0.6594860466540328,0.6581503629124653,0.6581986062118429,0.8568808963612761,0.0,0.19717407753305508,1.0,0.0,1.0,21.27760422233344
RBF_I,splice,moderate,adwin,random_blocks,0.6134346633988119,0.6122522848655119,0.6127085947786468,0.826639879698848,0.41593900181511106,0.5520730597947788,0.3896219356590052,0.4005761653765527,0.3333333333333333,16.950241472000318
RBF_I,splice,moderate,adwin,random_rows,0.6345995326269885,0.6338331976020143,0.6332593813589154,0.8388410999561593,0.4906954195724395,0.3961896592215595,0.15197829165725182,0.15048286123886448,2.0,19.354175069667082
RBF_I,splice,moderate,d3_oof,learned_features,0.6443424256363132,0.6434363614968753,0.6420464628554808,0.8464303961128189,0.6485762228543197,0.26596420203379606,0.05651616214986229,0.05661966834544092,0.6666666666666666,22.465668361333883
RBF_I,splice,moderate,d3_oof,learned_features_label,0.6454353719746247,0.6436220781703527,0.6439045693664832,0.8465727616688126,0.6219160113042626,0.2583701380117193,0.026091175200325542,0.02565709552803434,0.3333333333333333,23.66265348633351
RBF_I,splice,moderate,d3_oof,none,0.658814258723985,0.6585878810990996,0.658313053190894,0.8556816408824303,0.6595162622617387,0.2642796645951932,0.0,0.0,0.0,26.051856999666295
RBF_I,splice,moderate,d3_oof,oracle_blocks,0.635415687171903,0.6348104176034451,0.6353569968243045,0.8440482887543386,0.0,0.44989320511608105,1.0,0.29226745206082777,0.0,18.04608563900001
RBF_I,splice,moderate,d3_oof,oracle_rows,0.6705960295174318,0.6695243713517538,0.6697104800157282,0.8642690095806796,0.0,0.21838413371112542,1.0,0.0,0.0,25.00437891666661
RBF_I,splice,moderate,d3_oof,random_blocks,0.6173002151938879,0.616318667890923,0.6162929993557352,0.8292119711119499,0.43929011043144567,0.5451814279678494,0.3896219356590052,0.4005761653765527,0.0,17.64230362499984
RBF_I,splice,moderate,d3_oof,random_rows,0.6476335144634588,0.6470808272263221,0.6478211068399825,0.8497543334846052,0.5710043231883281,0.3572521374816728,0.15197829165725182,0.15048286123886448,0.0,23.007589125000475
RBF_I,splice,moderate,hddm_w,learned_features,0.6584861873155322,0.6576953059943728,0.6573285527661112,0.8546151090892055,0.611512093465411,0.326041096110078,0.05651616214986229,0.05661966834544092,1.6666666666666667,23.72123631933391
RBF_I,splice,moderate,hddm_w,learned_features_label,0.6136051715052032,0.6111680510735328,0.6114955827743764,0.8296731927121236,0.4938434508580376,0.34454774021685486,0.026091175200325542,0.02565709552803434,3.6666666666666665,20.15361030566722
RBF_I,splice,moderate,hddm_w,none,0.6476962291619319,0.6461899389616863,0.6466425668448551,0.8478756674714129,0.7046913521557241,0.25969521138107793,0.0,0.0,3.6666666666666665,22.71647455566684
RBF_I,splice,moderate,hddm_w,oracle_blocks,0.6169924502993314,0.6157250426133951,0.6167205506603332,0.835389068226779,0.0,0.4766880736366823,1.0,0.29226745206082777,2.3333333333333335,16.341183888999996
RBF_I,splice,moderate,hddm_w,oracle_rows,0.6270721608748347,0.6258218066122277,0.6257138948470439,0.8386858424848382,0.0,0.2521596538887064,1.0,0.0,3.3333333333333335,19.777208999999857
RBF_I,splice,moderate,hddm_w,random_blocks,0.6134346633988119,0.6122522848655119,0.6127085947786468,0.826639879698848,0.41593900181511106,0.5520730597947788,0.3896219356590052,0.4005761653765527,0.3333333333333333,17.19499623633298
RBF_I,splice,moderate,hddm_w,random_rows,0.6114315757410771,0.609440421686878,0.6086273446987551,0.8244356821315311,0.535969940797364,0.4150320298534216,0.15197829165725182,0.15048286123886448,4.0,18.570762875333457
RBF_I,splice,moderate,hellinger,learned_features,0.650753343492955,0.6497637513914872,0.6496820169358547,0.8495630721062256,0.6520393114616859,0.2882708094652838,0.05651616214986229,0.05661966834544092,1.6666666666666667,23.135591639000875
RBF_I,splice,moderate,hellinger,learned_features_label,0.6333069700682058,0.6323359967465884,0.6328397382198545,0.8409106227729181,0.5995799619959762,0.27775821900380276,0.026091175200325542,0.02565709552803434,0.6666666666666666,23.41249545833307
RBF_I,splice,moderate,hellinger,none,0.659820858101382,0.6585715393587167,0.6592849234861107,0.856449222192211,0.6407942724540717,0.2388950139666746,0.0,0.0,0.6666666666666666,22.90015002766692
RBF_I,splice,moderate,hellinger,oracle_blocks,0.6211209351231036,0.6199669179524151,0.6204594021651978,0.8345977607229288,0.0,0.4798399105656406,1.0,0.29226745206082777,0.6666666666666666,16.815661139333315
RBF_I,splice,moderate,hellinger,oracle_rows,0.6649695317454426,0.6643432514951492,0.6637943018605421,0.8611742260762053,0.0,0.21700829066131364,1.0,0.0,1.3333333333333333,21.56533083333367
RBF_I,splice,moderate,hellinger,random_blocks,0.6135491368210695,0.6124587478074709,0.612873000489245,0.8280226018131057,0.42212292921711314,0.5421370985498389,0.3896219356590052,0.4005761653765527,0.0,17.911152361333734
RBF_I,splice,moderate,hellinger,random_rows,0.6298040394503136,0.6284362010954584,0.6283236781508683,0.8366705166926894,0.5470936729536127,0.3753221412986911,0.15197829165725182,0.15048286123886448,2.6666666666666665,18.85846312466674
RBF_I,splice,severe,adwin,learned_features,0.6535638308839881,0.6523483077132396,0.6521478955211187,0.8512422330043544,0.5919904933466388,0.2607222340734911,0.05769915354360322,0.057549955951644534,0.0,24.325200124333907
RBF_I,splice,severe,adwin,learned_features_label,0.6334300064200914,0.6313977235476758,0.6312840895486461,0.8393954946340004,0.5628300183683904,0.283881436439553,0.026338414266614266,0.02609741023705302,0.6666666666666666,22.493673110999225
RBF_I,splice,severe,adwin,none,0.650488664091713,0.6491098906255027,0.648230132775204,0.8505204044425074,0.5193867903390554,0.283940043042207,0.0,0.0,0.3333333333333333,22.811559236332567
RBF_I,splice,severe,adwin,oracle_blocks,0.6270866776835509,0.6257945908287504,0.6262491405963108,0.8380267459683847,0.0,0.4404891199248057,1.0,0.2277613974324506,0.3333333333333333,16.44943461099926
RBF_I,splice,severe,adwin,oracle_rows,0.6600079268179706,0.6590869490578543,0.6595073426367363,0.8584620403768403,0.0,0.18455864506508654,1.0,0.0,0.0,21.760159764333974
RBF_I,splice,severe,adwin,random_blocks,0.6125149158591995,0.6107687718148892,0.6105738770646256,0.8265873975031736,0.375975756661498,0.5379724989401223,0.43540679301501867,0.41710102753781464,0.0,16.554080541667037
RBF_I,splice,severe,adwin,random_rows,0.6179611888214982,0.6157684556989883,0.6147911998071577,0.8288025524496733,0.43847031386722546,0.47937877071532525,0.2517789943843394,0.2509004668959512,1.6666666666666667,17.358809569333363
RBF_I,splice,severe,d3_oof,learned_features,0.6556303074754856,0.6547584052481792,0.654527633589435,0.8510336867395848,0.6202335140716655,0.2678295633414401,0.05769915354360322,0.057549955951644534,0.0,24.392687096998998
RBF_I,splice,severe,d3_oof,learned_features_label,0.6483791004490571,0.646581131556936,0.6461008811295156,0.8496180184594951,0.6239477879889366,0.2746670164988892,0.026338414266614266,0.02609741023705302,0.0,24.291967555666513
RBF_I,splice,severe,d3_oof,none,0.6536213564472392,0.6527450294083988,0.6521755320435277,0.8551079035602914,0.6764063775717283,0.23649530267782537,0.0,0.0,0.0,23.875377222333555
RBF_I,splice,severe,d3_oof,oracle_blocks,0.6349422473682375,0.6341317812727848,0.6355376037604098,0.8435752490877881,0.0,0.43691379264123525,1.0,0.2277613974324506,0.0,17.733277305333104
RBF_I,splice,severe,d3_oof,oracle_rows,0.6546646588832734,0.6536366073352203,0.653137218403038,0.8533174370057873,0.0,0.20284254098776788,1.0,0.0,0.6666666666666666,19.717273277999993
RBF_I,splice,severe,d3_oof,random_blocks,0.6151622403116719,0.6134709513839686,0.613217948072216,0.8277368247762983,0.36915642680798727,0.541048814135426,0.43540679301501867,0.41710102753781464,0.0,16.47318669433298
RBF_I,splice,severe,d3_oof,random_rows,0.6332693368620408,0.6323525210039543,0.631912538513581,0.8387604199846145,0.48774654110324334,0.4206645031559293,0.2517789943843394,0.2509004668959512,0.3333333333333333,19.53976062500078
RBF_I,splice,severe,hddm_w,learned_features,0.6074562109898801,0.6047446088126832,0.6038264050140594,0.8226013562938231,0.5284834450647852,0.3301706393654557,0.05769915354360322,0.057549955951644534,3.0,20.512841291666216
RBF_I,splice,severe,hddm_w,learned_features_label,0.6043883198419063,0.6022286231873456,0.6022117552156571,0.8232506915954755,0.5101343055222974,0.3062535930423436,0.026338414266614266,0.02609741023705302,3.6666666666666665,21.172412069333706
RBF_I,splice,severe,hddm_w,none,0.6283675678050973,0.6255380859675463,0.6239508315370423,0.8347990646387208,0.5274034916345278,0.3062730207786127,0.0,0.0,2.3333333333333335,21.647791583333554
RBF_I,splice,severe,hddm_w,oracle_blocks,0.6088883980660907,0.6069872268904759,0.607801441418597,0.8263945728842838,0.0,0.4261867213424877,1.0,0.2277613974324506,2.0,16.418944666333726
RBF_I,splice,severe,hddm_w,oracle_rows,0.6171405272636129,0.6148486614210451,0.6145828870054691,0.8306770889418066,0.0,0.2843859441386416,1.0,0.0,3.0,18.052031694666464
RBF_I,splice,severe,hddm_w,random_blocks,0.6125149158591995,0.6107687718148892,0.6105738770646256,0.8265873975031736,0.375975756661498,0.5379724989401223,0.43540679301501867,0.41710102753781464,0.0,17.399379610999556
RBF_I,splice,severe,hddm_w,random_rows,0.6023213899559564,0.599262874528312,0.5977235968397032,0.8148034356643276,0.4283946923044836,0.4381885728226296,0.2517789943843394,0.2509004668959512,3.6666666666666665,18.29022523599997
RBF_I,splice,severe,hellinger,learned_features,0.6601356740322039,0.659336260628704,0.6589933148906691,0.8547310298688305,0.640001523477837,0.25672018595834434,0.05769915354360322,0.057549955951644534,0.0,23.836584874665885
RBF_I,splice,severe,hellinger,learned_features_label,0.6436130643577149,0.6417213817672514,0.6409058927828432,0.8470864406608475,0.6226020427687908,0.25871508210482325,0.026338414266614266,0.02609741023705302,0.3333333333333333,22.031478708000577
RBF_I,splice,severe,hellinger,none,0.6508579452718098,0.6499008980786268,0.6483141693417419,0.8506639151207095,0.6057163170064772,0.24317745051021353,0.0,0.0,1.0,23.415425749999486
RBF_I,splice,severe,hellinger,oracle_blocks,0.6148438759812547,0.613419501188872,0.6134533294096108,0.8294571832425716,0.0,0.4387045843297543,1.0,0.2277613974324506,0.6666666666666666,16.41553548600071
RBF_I,splice,severe,hellinger,oracle_rows,0.6465611853170693,0.6450636560450472,0.6457779672610804,0.8509591791352528,0.0,0.20964020493022137,1.0,0.0,0.6666666666666666,21.559733138999945
RBF_I,splice,severe,hellinger,random_blocks,0.6151622403116719,0.6134709513839686,0.613217948072216,0.8277368247762983,0.36915642680798727,0.541048814135426,0.43540679301501867,0.41710102753781464,0.0,16.055183208000017
RBF_I,splice,severe,hellinger,random_rows,0.6286366154693653,0.6273272066457803,0.627368685138428,0.8373692553670264,0.5042564188632903,0.4153177372484209,0.2517789943843394,0.2509004668959512,1.3333333333333333,19.871981749667004
SEA_A,clean,none,adwin,learned_features,0.9247502289861199,0.9181392439249855,0.9123766047659615,0.9352478241973637,,0.15666596209399,,0.04984569858380892,2.0,5.320478082666644
SEA_A,clean,none,adwin,learned_features_label,0.9264087930670049,0.9200735474346676,0.9148853778919656,0.933925796703619,,0.13095187768618333,,0.04933699711125203,2.3333333333333335,4.707856930666215
SEA_A,clean,none,adwin,none,0.9252208835341366,0.9186538064731881,0.9128879577118294,0.9356007303695545,,0.15796519410977242,,0.0,2.0,5.078408903333184
SEA_A,clean,none,adwin,oracle_blocks,0.9252208835341366,0.9186538064731881,0.9128879577118294,0.9356007303695545,,0.15796519410977242,,0.0,2.0,4.902841888666444
SEA_A,clean,none,adwin,oracle_rows,0.9252208835341366,0.9186538064731881,0.9128879577118294,0.9356007303695545,,0.15796519410977242,,0.0,2.0,4.876527486333846
SEA_A,clean,none,adwin,random_blocks,0.9252208835341366,0.9186538064731881,0.9128879577118294,0.9356007303695545,,0.15796519410977242,,0.0,2.0,4.994664499666517
SEA_A,clean,none,adwin,random_rows,0.9252208835341366,0.9186538064731881,0.9128879577118294,0.9356007303695545,,0.15796519410977242,,0.0,2.0,4.989909860999735
SEA_A,clean,none,d3_oof,learned_features,0.9122637920101458,0.903868298165779,0.8962341825592398,0.932512553310071,,0.14529979567392376,,0.04984569858380892,0.6666666666666666,7.01068724999944
SEA_A,clean,none,d3_oof,learned_features_label,0.9019291199887268,0.8918750693633202,0.8822297731521612,0.927679729959671,,0.12080462199675897,,0.04933699711125203,0.0,6.174240305332812
SEA_A,clean,none,d3_oof,none,0.9141323187486788,0.9058839400497821,0.8979787872560624,0.9326803824494068,,0.10575635876840696,,0.0,1.0,6.80001469466697
SEA_A,clean,none,d3_oof,oracle_blocks,0.9141323187486788,0.9058839400497821,0.8979787872560624,0.9326803824494068,,0.10575635876840696,,0.0,1.0,6.813631070000459
SEA_A,clean,none,d3_oof,oracle_rows,0.9141323187486788,0.9058839400497821,0.8979787872560624,0.9326803824494068,,0.10575635876840696,,0.0,1.0,6.7130526386663405
SEA_A,clean,none,d3_oof,random_blocks,0.9141323187486788,0.9058839400497821,0.8979787872560624,0.9326803824494068,,0.10575635876840696,,0.0,1.0,6.765879722000439
SEA_A,clean,none,d3_oof,random_rows,0.9141323187486788,0.9058839400497821,0.8979787872560624,0.9326803824494068,,0.10575635876840696,,0.0,1.0,6.7660014166673745
SEA_A,clean,none,hddm_w,learned_features,0.9074966532797859,0.8985837262944009,0.8909497756152893,0.9316281810637547,,0.13258789544141478,,0.04984569858380892,0.3333333333333333,7.278682430332992
SEA_A,clean,none,hddm_w,learned_features_label,0.9019291199887268,0.8918750693633202,0.8822297731521612,0.927679729959671,,0.12080462199675897,,0.04933699711125203,0.0,5.971826958333016
SEA_A,clean,none,hddm_w,none,0.9153695483689143,0.9077793711028254,0.9020816939094978,0.9336867823996066,,0.09638554216867469,,0.0,0.6666666666666666,6.651410555333011
SEA_A,clean,none,hddm_w,oracle_blocks,0.9153695483689143,0.9077793711028254,0.9020816939094978,0.9336867823996066,,0.09638554216867469,,0.0,0.6666666666666666,6.613914736000273
SEA_A,clean,none,hddm_w,oracle_rows,0.9153695483689143,0.9077793711028254,0.9020816939094978,0.9336867823996066,,0.09638554216867469,,0.0,0.6666666666666666,6.673957652332319
SEA_A,clean,none,hddm_w,random_blocks,0.9153695483689143,0.9077793711028254,0.9020816939094978,0.9336867823996066,,0.09638554216867469,,0.0,0.6666666666666666,6.783958375000414
SEA_A,clean,none,hddm_w,random_rows,0.9153695483689143,0.9077793711028254,0.9020816939094978,0.9336867823996066,,0.09638554216867469,,0.0,0.6666666666666666,6.686154263999924
SEA_A,clean,none,hellinger,learned_features,0.9194687522017896,0.9123213946912293,0.9066272791865848,0.934337411536977,,0.15021489466638482,,0.04984569858380892,1.3333333333333333,5.784338430667049
SEA_A,clean,none,hellinger,learned_features_label,0.9093059959134785,0.9002363752502407,0.8916331238376406,0.9297726631646269,,0.11827661523286127,,0.04933699711125203,0.6666666666666666,5.34590626366662
SEA_A,clean,none,hellinger,none,0.9135376594095681,0.9053449555045777,0.8978521998848819,0.9324009320926296,,0.11914323962516733,,0.0,1.3333333333333333,5.8171494026658666
SEA_A,clean,none,hellinger,oracle_blocks,0.9135376594095681,0.9053449555045777,0.8978521998848819,0.9324009320926296,,0.11914323962516733,,0.0,1.3333333333333333,5.810918819667374
SEA_A,clean,none,hellinger,oracle_rows,0.9135376594095681,0.9053449555045777,0.8978521998848819,0.9324009320926296,,0.11914323962516733,,0.0,1.3333333333333333,5.834950583333921
SEA_A,clean,none,hellinger,random_blocks,0.9135376594095681,0.9053449555045777,0.8978521998848819,0.9324009320926296,,0.11914323962516733,,0.0,1.3333333333333333,5.788974305666367
SEA_A,clean,none,hellinger,random_rows,0.9135376594095681,0.9053449555045777,0.8978521998848819,0.9324009320926296,,0.11914323962516733,,0.0,1.3333333333333333,5.810856000000058
SEA_A,concept,moderate,adwin,learned_features,0.9141348251185165,0.9066895040403734,0.9012952726150347,0.9286899123052302,0.6207318887998611,0.31659452394698534,0.05006888694026709,0.04987432893830335,10.0,4.245693889332567
SEA_A,concept,moderate,adwin,learned_features_label,0.9195720607711185,0.9124328210387193,0.9066483432807887,0.9327664365456768,0.4865167665195183,0.1712861228983217,0.4098454359452259,0.049428011591598514,2.3333333333333335,4.766239236000426
SEA_A,concept,moderate,adwin,none,0.9142588888906004,0.9068801018660565,0.9016805584348807,0.9297731326909601,0.6562580778182813,0.28736450761143617,0.0,0.0,8.666666666666666,4.124507666666735
SEA_A,concept,moderate,adwin,oracle_blocks,0.9033617447450127,0.8935746707029874,0.8839891151217213,0.9293748037426973,0.0,0.5398243241648636,1.0,0.4941259835952159,0.0,4.021676347332686
SEA_A,concept,moderate,adwin,oracle_rows,0.924272012391896,0.9177962213486593,0.9126406067158821,0.9352596850307778,0.0,0.11369960043724385,1.0,0.0,2.3333333333333335,4.360002694666643
SEA_A,concept,moderate,adwin,random_blocks,0.9010965878423768,0.8908252471412529,0.8807964420351113,0.9270910458688434,0.3305959987499019,0.6204769730407452,0.585836082639874,0.5675226635219234,0.0,3.646127568999873
SEA_A,concept,moderate,adwin,random_rows,0.9129039509348682,0.9053895788700667,0.9001505700728997,0.9286294721048659,0.5616772912222576,0.3768303610647386,0.14984033007172717,0.15066956932487363,10.0,3.768103250000422
SEA_A,concept,moderate,d3_oof,learned_features,0.9036346345798125,0.8943361315916666,0.8865289851077297,0.928669855033446,0.8358183142680424,0.13137393542705483,0.05006888694026709,0.04987432893830335,0.6666666666666666,8.990076570000383
SEA_A,concept,moderate,d3_oof,learned_features_label,0.9067865385598046,0.897815149471981,0.88986683048876,0.928731980213838,0.52152769606984,0.1334293002950014,0.4098454359452259,0.049428011591598514,0.3333333333333333,6.899339111667359
SEA_A,concept,moderate,d3_oof,none,0.8998664235025352,0.889813988886377,0.8805909921124098,0.927778749952051,0.8422022662777712,0.10914261834382084,0.0,0.0,0.0,9.58970866666641
SEA_A,concept,moderate,d3_oof,oracle_blocks,0.9033617447450127,0.8935746707029874,0.8839891151217213,0.9293748037426973,0.0,0.5398243241648636,1.0,0.4941259835952159,0.0,5.119000638666573
SEA_A,concept,moderate,d3_oof,oracle_rows,0.9085400406782912,0.8998135754780469,0.892074208327812,0.9308145915332955,0.0,0.0978592232776137,1.0,0.0,0.6666666666666666,7.556642763999359
SEA_A,concept,moderate,d3_oof,random_blocks,0.9010965878423768,0.8908252471412529,0.8807964420351113,0.9270910458688434,0.3305959987499019,0.6204769730407452,0.585836082639874,0.5675226635219234,0.0,4.705637416666529
SEA_A,concept,moderate,d3_oof,random_rows,0.9101177217025168,0.9019369770749419,0.8954523263329129,0.9281939631731536,0.7135986663932953,0.257554754947197,0.14984033007172717,0.15066956932487363,2.0,6.382693958666398
SEA_A,concept,moderate,hddm_w,learned_features,0.9130221319806684,0.9056212080665818,0.9008416845745281,0.9281684082835424,0.6553956675201774,0.3031275381916842,0.05006888694026709,0.04987432893830335,9.666666666666666,4.621975027999724
SEA_A,concept,moderate,hddm_w,learned_features_label,0.9021360718330264,0.8924191059269325,0.8834299884345712,0.9291766739938573,0.5383450948923323,0.12347136581882372,0.4098454359452259,0.049428011591598514,0.0,5.652137042333682
SEA_A,concept,moderate,hddm_w,none,0.9152890779222796,0.9080907353879318,0.903237523179039,0.9298991378792104,0.6741072978796843,0.27161771983203775,0.0,0.0,7.666666666666667,4.557325472333105
SEA_A,concept,moderate,hddm_w,oracle_blocks,0.9033617447450127,0.8935746707029874,0.8839891151217213,0.9293748037426973,0.0,0.5398243241648636,1.0,0.4941259835952159,0.0,4.113880514000509
SEA_A,concept,moderate,hddm_w,oracle_rows,0.9076085662198187,0.899002099757297,0.8922282569603097,0.9312312851016641,0.0,0.09096759806520227,1.0,0.0,0.3333333333333333,6.423313541666478
SEA_A,concept,moderate,hddm_w,random_blocks,0.9010965878423768,0.8908252471412529,0.8807964420351113,0.9270910458688434,0.3305959987499019,0.6204769730407452,0.585836082639874,0.5675226635219234,0.0,3.820594999999836
SEA_A,concept,moderate,hddm_w,random_rows,0.914848278405254,0.9075175277254525,0.9023242349346843,0.9308741215960802,0.6022940560815991,0.3449639058441453,0.14984033007172717,0.15066956932487363,9.333333333333334,4.110051528000743
SEA_A,concept,moderate,hellinger,learned_features,0.9094614783575188,0.9006936674990368,0.8922468409965174,0.9297410190470003,0.7661775913104557,0.20589889005028397,0.05006888694026709,0.04987432893830335,2.3333333333333335,6.305407902666654
SEA_A,concept,moderate,hellinger,learned_features_label,0.9102426111301721,0.9017195755963353,0.894125628300032,0.9314815548512497,0.541860280494132,0.11775466349532504,0.4098454359452259,0.049428011591598514,1.0,6.297953209001207
SEA_A,concept,moderate,hellinger,none,0.9095054255330358,0.9012600897589832,0.8946930157040893,0.9277285482043419,0.806752230392371,0.12492048959172443,0.0,0.0,2.0,5.935689791333668
SEA_A,concept,moderate,hellinger,oracle_blocks,0.9033617447450127,0.8935746707029874,0.8839891151217213,0.9293748037426973,0.0,0.5398243241648636,1.0,0.4941259835952159,0.0,4.01087527799973
SEA_A,concept,moderate,hellinger,oracle_rows,0.9220093200736583,0.9154364533184989,0.9107299112381694,0.9343099971480052,0.0,0.12644739390402437,1.0,0.0,2.0,4.460759333666526
SEA_A,concept,moderate,hellinger,random_blocks,0.9010965878423768,0.8908252471412529,0.8807964420351113,0.9270910458688434,0.3305959987499019,0.6204769730407452,0.585836082639874,0.5675226635219234,0.0,4.260327485999976
SEA_A,concept,moderate,hellinger,random_rows,0.915056294836036,0.9074990033675028,0.9014027020167011,0.9298503194233682,0.6183820973342978,0.31997721201603424,0.14984033007172717,0.15066956932487363,4.333333333333333,4.139913846999359
SEA_A,concept,severe,adwin,learned_features,0.9096531204191939,0.9018252473795346,0.896404913127423,0.9270648241534366,0.6475426931847332,0.29279128785535796,0.04895900993277572,0.04959730796257717,7.666666666666667,5.334958180666338
SEA_A,concept,severe,adwin,learned_features_label,0.9205498981152064,0.9136229180655892,0.907906345444153,0.9338715145044837,0.5055790256749344,0.17715414129027054,0.4033379222835967,0.04944864991354222,3.3333333333333335,5.381639249999959
SEA_A,concept,severe,adwin,none,0.915226924575542,0.9082813928821373,0.9043734071001328,0.9279021082978188,0.6533612222267028,0.27166670871287385,0.0,0.0,7.333333333333333,5.1867368749996485
SEA_A,concept,severe,adwin,oracle_blocks,0.9008658754194335,0.8912284363250116,0.8827830580053465,0.929097964705552,0.0,0.7729742849351933,1.0,0.7461603452743831,0.0,2.9161827776661084
SEA_A,concept,severe,adwin,oracle_rows,0.9228512219045664,0.9161469115836954,0.9104072826780921,0.9346640045845599,0.0,0.13049897562212917,1.0,0.0,2.0,4.928086444666405
SEA_A,concept,severe,adwin,random_blocks,0.8930744499654822,0.8822083204968417,0.8731199044963818,0.9189847978996761,0.1182829245192326,0.8483925071056021,0.8272429374887614,0.8040941176277926,0.0,2.8268469863329906
SEA_A,concept,severe,adwin,random_rows,0.9135838060849553,0.9063744380360458,0.9019309389406739,0.9288730455492505,0.47571372859481437,0.4723661024558818,0.2503450482798855,0.2513849173533489,7.333333333333333,4.533284792332779
SEA_A,concept,severe,d3_oof,learned_features,0.9140199740762505,0.9065843578463745,0.901240593368017,0.9295044750977794,0.7371901317714835,0.2038650645228064,0.04895900993277572,0.04959730796257717,1.3333333333333333,6.939514847000585
SEA_A,concept,severe,d3_oof,learned_features_label,0.9079671582751715,0.8993753106204389,0.8923503183390569,0.9308990041589236,0.5325825584819707,0.1287821586951143,0.4033379222835967,0.04944864991354222,0.3333333333333333,6.926238097332923
SEA_A,concept,severe,d3_oof,none,0.9110641785288657,0.9027774114799442,0.8953449927040342,0.9258034924803701,0.7296994454205223,0.1989502276677145,0.0,0.0,1.0,6.880959097666467
SEA_A,concept,severe,d3_oof,oracle_blocks,0.9008658754194335,0.8912284363250116,0.8827830580053465,0.929097964705552,0.0,0.7729742849351933,1.0,0.7461603452743831,0.0,3.127364264000183
SEA_A,concept,severe,d3_oof,oracle_rows,0.9126108238411552,0.9045363689506115,0.8974822795307164,0.9316137444511224,0.0,0.08725627223432274,1.0,0.0,0.6666666666666666,6.601778555666897
SEA_A,concept,severe,d3_oof,random_blocks,0.8930744499654822,0.8822083204968417,0.8731199044963818,0.9189847978996761,0.1182829245192326,0.8483925071056021,0.8272429374887614,0.8040941176277926,0.0,2.929738194333671
SEA_A,concept,severe,d3_oof,random_rows,0.9076092759845068,0.8988226382134519,0.8907935914141643,0.9279215468152987,0.6174914564003577,0.35538077299700266,0.2503450482798855,0.2513849173533489,0.6666666666666666,6.67024348599989
