stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,experiment,method,fitting_seed,detector,shared_detector_reference,resets_per_100k,training_visits_per_100k,scoring_mask_sha256,source_summary,source_sha256
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,E2_RL,selected_map,,d3_oof,False,0.0,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/d3_oof/SEA_A__s9913__clean__none/selected_map/feedback_0.05_delay_1/summary.json,bb8c425fd1a16e75a5ced2cf3b9fa63275b045f110269a02bacab305b6bf2629
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8736842105263158,0.8588081194359252,0,0,,10450,2850,0.2727272727272727,,,E2_RL,error_rule,,d3_oof,False,16.666666666666668,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/d3_oof/SEA_A__s9913__clean__none/error_rule/feedback_0.05_delay_1/summary.json,216002724841374912670f269f847e307f5f72d9ebae5d15325cefd8dca71e4b
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,E2_RL,RL_2state,7.0,d3_oof,False,0.0,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/d3_oof/SEA_A__s9913__clean__none/q_alarm_7/feedback_0.05_delay_1/summary.json,62f2f1742e9f2cf9ffe44e24e08f62a5c425abc9609d8f9384e72f68dc5f1fa9
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,E2_RL,RL_4state,7.0,d3_oof,False,0.0,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/d3_oof/SEA_A__s9913__clean__none/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json,d24f266b35c052c9ac9a380efc41150bb385299eec8da9c70c76bdca7e5649d1
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,E2_RL,selected_map,,hellinger,False,0.0,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/hellinger/SEA_A__s9913__clean__none/selected_map/feedback_0.05_delay_1/summary.json,a440946c013821abcc08b91fa8b828858338fa464e6379c8c66a5f25c19d7e6e
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8736842105263158,0.8588081194359252,0,0,,10450,2850,0.2727272727272727,,,E2_RL,error_rule,,hellinger,False,16.666666666666668,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/hellinger/SEA_A__s9913__clean__none/error_rule/feedback_0.05_delay_1/summary.json,a2328abb99c42ec441b39e1e64d588c8629fa0b569108447fafd00a659924572
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,E2_RL,RL_2state,7.0,hellinger,False,0.0,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/hellinger/SEA_A__s9913__clean__none/q_alarm_7/feedback_0.05_delay_1/summary.json,ba36b00ea872b87beddf38bcc1dbbc7a097ef6830c37bf6044d6879d15411b51
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,E2_RL,RL_4state,7.0,hellinger,False,0.0,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/hellinger/SEA_A__s9913__clean__none/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json,9355354b8605352ef2b8bebe3e194caec6e0c2cfea93ced631a2e44ad720dcd7
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8664114832535885,0.8503867963132563,0,0,,10450,1900,0.18181818181818182,,,E3_filter,confirmed_screened_filter_random_rows,37.0,adwin,False,8.333333333333334,110833.33333333334,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/adwin/SEA_A__s9913__clean__none/random_rows_seed_37/summary.json,7ce9b2275f2209daaa679ce83129060162ffec319a59645d6031eb05b2dd2d75
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8972248803827751,0.8869817309839534,0,0,,10450,2320,0.22200956937799043,,,E3_filter,confirmed_screened_filter_learned_features_label,17.0,adwin,False,0.0,90916.66666666667,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/adwin/SEA_A__s9913__clean__none/learned_features_label_seed_17/summary.json,e4bf3cf389123dadce86f58da86efee492f870a2fe484f2bebfe47019ffcce9a
