experiment,stream,condition,mode,level,detector,method,shared_detector_reference,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,malicious_recall,benign_fpr,resets_per_100k,training_visits_per_100k
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,error_rule,False,0.3842244957783373,0.38727272727272727,,0.36363636363636365,,,8.333333333333334,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,none_screened,True,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,selected_map,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,RL_2state,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,RL_4state,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,confirmed_screened,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,error_rule,False,0.3842244957783373,0.38727272727272727,,0.36363636363636365,,,8.333333333333334,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,none_screened,True,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,selected_map,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,hddm_w,RL_2state,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,hddm_w,RL_4state,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,hddm_w,confirmed_screened,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,hddm_w,error_rule,False,0.3842244957783373,0.38727272727272727,,0.36363636363636365,,,8.333333333333334,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,hddm_w,none_screened,True,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,hddm_w,selected_map,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,hellinger,RL_2state,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,hellinger,RL_4state,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,hellinger,confirmed_screened,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,hellinger,error_rule,False,0.3842244957783373,0.38727272727272727,,0.36363636363636365,,,8.333333333333334,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,hellinger,none_screened,True,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,hellinger,selected_map,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,adwin,RL_2state,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,adwin,RL_4state,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,adwin,confirmed_screened,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,adwin,error_rule,False,0.36730660822360744,0.37521531100478467,0.7140344706296166,0.2677796766136453,,,8.333333333333334,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,adwin,none_screened,True,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,adwin,selected_map,False,0.36730660822360744,0.37521531100478467,0.7140344706296166,0.2677796766136453,,,8.333333333333334,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,d3_oof,RL_2state,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,d3_oof,RL_4state,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,d3_oof,confirmed_screened,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,d3_oof,error_rule,False,0.36730660822360744,0.37521531100478467,0.7140344706296166,0.2677796766136453,,,8.333333333333334,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,d3_oof,none_screened,True,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,d3_oof,selected_map,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hddm_w,RL_2state,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hddm_w,RL_4state,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hddm_w,confirmed_screened,False,0.33479347114531915,0.3475598086124402,0.8040801969750264,0.1765479163927961,,,8.333333333333334,110833.33333333334
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hddm_w,error_rule,False,0.36730660822360744,0.37521531100478467,0.7140344706296166,0.2677796766136453,,,8.333333333333334,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hddm_w,none_screened,True,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hddm_w,selected_map,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hellinger,RL_2state,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hellinger,RL_4state,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hellinger,confirmed_screened,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hellinger,error_rule,False,0.36730660822360744,0.37521531100478467,0.7140344706296166,0.2677796766136453,,,8.333333333333334,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hellinger,none_screened,True,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hellinger,selected_map,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,adwin,RL_2state,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,adwin,RL_4state,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,adwin,confirmed_screened,False,0.8503867963132563,0.8664114832535885,,0.18181818181818182,,,8.333333333333334,110833.33333333334
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,adwin,error_rule,False,0.8588081194359252,0.8736842105263158,,0.2727272727272727,,,16.666666666666668,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,adwin,none_screened,True,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,adwin,selected_map,False,0.8516195355737766,0.8679425837320575,,0.2727272727272727,,,8.333333333333334,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,d3_oof,RL_2state,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,d3_oof,RL_4state,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,d3_oof,confirmed_screened,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,d3_oof,error_rule,False,0.8588081194359252,0.8736842105263158,,0.2727272727272727,,,16.666666666666668,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,d3_oof,none_screened,True,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,d3_oof,selected_map,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,hddm_w,RL_2state,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,hddm_w,RL_4state,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,hddm_w,confirmed_screened,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,hddm_w,error_rule,False,0.8588081194359252,0.8736842105263158,,0.2727272727272727,,,16.666666666666668,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,hddm_w,none_screened,True,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,hddm_w,selected_map,False,0.8537752710017008,0.8694736842105263,,0.18181818181818182,,,8.333333333333334,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,hellinger,RL_2state,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,hellinger,RL_4state,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,hellinger,confirmed_screened,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,hellinger,error_rule,False,0.8588081194359252,0.8736842105263158,,0.2727272727272727,,,16.666666666666668,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,hellinger,none_screened,True,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,hellinger,selected_map,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,adwin,RL_2state,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,adwin,RL_4state,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,adwin,confirmed_screened,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,adwin,error_rule,False,0.8731554309408032,0.8845933014354067,0.7185754189944135,0.26944371210123913,,,8.333333333333334,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,adwin,none_screened,True,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,adwin,selected_map,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,d3_oof,RL_2state,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,d3_oof,RL_4state,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,d3_oof,confirmed_screened,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,d3_oof,error_rule,False,0.8731554309408032,0.8845933014354067,0.7185754189944135,0.26944371210123913,,,8.333333333333334,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,d3_oof,none_screened,True,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,d3_oof,selected_map,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,RL_2state,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,RL_4state,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,confirmed_screened,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,error_rule,False,0.8731554309408032,0.8845933014354067,0.7185754189944135,0.26944371210123913,,,8.333333333333334,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,none_screened,True,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,selected_map,False,0.8731554309408032,0.8845933014354067,0.7185754189944135,0.26944371210123913,,,8.333333333333334,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,RL_2state,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,RL_4state,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,confirmed_screened,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,error_rule,False,0.8731554309408032,0.8845933014354067,0.7185754189944135,0.26944371210123913,,,8.333333333333334,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,none_screened,True,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,selected_map,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,RL_2state,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,RL_4state,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,confirmed_screened,False,0.25054557089725826,0.7776814734561214,,0.45454545454545453,0.6167056986729118,0.043994802301837756,0.0,110833.33333333334
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,error_rule,False,0.20569535146158563,0.6763813651137595,,0.5454545454545454,0.37340619307832423,0.043994802301837756,16.666666666666668,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,none_screened,True,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,selected_map,False,0.20569535146158563,0.6763813651137595,,0.5454545454545454,0.37340619307832423,0.043994802301837756,8.333333333333334,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,RL_2state,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,RL_4state,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,confirmed_screened,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,error_rule,False,0.20569535146158563,0.6763813651137595,,0.5454545454545454,0.37340619307832423,0.043994802301837756,16.666666666666668,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,none_screened,True,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,selected_map,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,RL_2state,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,RL_4state,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,confirmed_screened,False,0.25054557089725826,0.7776814734561214,,0.45454545454545453,0.6167056986729118,0.043994802301837756,0.0,110833.33333333334
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,error_rule,False,0.20569535146158563,0.6763813651137595,,0.5454545454545454,0.37340619307832423,0.043994802301837756,16.666666666666668,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,none_screened,True,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,selected_map,False,0.20569535146158563,0.6763813651137595,,0.5454545454545454,0.37340619307832423,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,RL_2state,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,RL_4state,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,confirmed_screened,False,0.20884405046061125,0.6761646803900325,,0.36363636363636365,0.3739266198282592,0.043994802301837756,8.333333333333334,110833.33333333334
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,error_rule,False,0.20569535146158563,0.6763813651137595,,0.5454545454545454,0.37340619307832423,0.043994802301837756,16.666666666666668,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,none_screened,True,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,selected_map,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,RL_2state,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,RL_4state,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,confirmed_screened,False,0.1976320204764207,0.6543878656554712,0.8136427566807314,0.1801209571391007,0.356232110330471,0.08112121774642658,8.333333333333334,110833.33333333334
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,error_rule,False,0.19735385288350057,0.6546045503791983,0.5390295358649789,0.4521430449645017,0.3601353109549831,0.08112121774642658,8.333333333333334,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,none_screened,True,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,selected_map,False,0.12780524731875265,0.5516793066088841,0.5390295358649789,0.4521430449645017,0.11345303148581837,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,RL_2state,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,RL_4state,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,confirmed_screened,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,error_rule,False,0.19735385288350057,0.6546045503791983,0.5390295358649789,0.4521430449645017,0.3601353109549831,0.08112121774642658,8.333333333333334,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,none_screened,True,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,selected_map,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,RL_2state,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,RL_4state,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,confirmed_screened,False,0.1976320204764207,0.6543878656554712,0.8136427566807314,0.1801209571391007,0.356232110330471,0.08112121774642658,8.333333333333334,110833.33333333334
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,error_rule,False,0.19735385288350057,0.6546045503791983,0.5390295358649789,0.4521430449645017,0.3601353109549831,0.08112121774642658,8.333333333333334,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,none_screened,True,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,selected_map,False,0.12780524731875265,0.5516793066088841,0.5390295358649789,0.4521430449645017,0.11345303148581837,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,RL_2state,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,RL_4state,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,confirmed_screened,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,8.333333333333334,110833.33333333334
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,error_rule,False,0.19735385288350057,0.6546045503791983,0.5390295358649789,0.4521430449645017,0.3601353109549831,0.08112121774642658,8.333333333333334,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,none_screened,True,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,selected_map,False,0.12812791738579765,0.5516793066088841,0.6318565400843882,0.3619510912437549,0.11501431173562321,0.08112121774642658,0.0,95000.0
E3_filter,RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,confirmed_screened_filter_learned_features,False,0.360960057840792,0.3672535885167464,,0.304,,,8.333333333333334,106343.33333333333
E3_filter,RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,confirmed_screened_filter_learned_features_label,False,0.35493785329995176,0.35676555023923445,,0.3138564593301435,,,5.0,99368.33333333334
E3_filter,RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,confirmed_screened_filter_none,False,0.35235027949590225,0.3585645933014354,,0.2727272727272727,,,8.333333333333334,110833.33333333334
E3_filter,RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,confirmed_screened_filter_oracle_blocks,False,0.35235027949590225,0.3585645933014354,,0.2727272727272727,,,8.333333333333334,110833.33333333334
