rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,run_id,condition,stream,mode,level,base_seed,base_key,relative_folder,attack_seed,detector,rl_seed,status,host_n,host_accuracy,host_macro_f1,undefined_predictions,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,poison_training_visits,rejected_update_blocks,insufficient_audit_blocks,reset_requests,reset_rejections,gate_seconds,candidate_seconds,prediction_seconds,mean_admission_delay_blocks,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,event_applicable,detection_delay,commit_delay,missed_detections,missed_commits,scheduled_events,unexposed_false_alarm_rate,unexposed_blocks,missed_detection_rate,missed_commit_rate,resets_per_100k,training_visits_per_100k,accepted_training_visits_per_100k,accepted_refit_rows_per_100k,seconds_per_100k,gate_seconds_per_100k,rl_model_sha256,rl_variant
250000,237500,237500,6650,7,14.744934899965301,False,12500,immediate,False,SEA_A__base_s1__splice__severe__a1__d3_oof__immediate__unguarded,SEA_A__base_s1__splice__severe__a1,SEA_A,splice,severe,1.0,SEA_A__base_s1,05_runs/SEA/splice/severe/base_seed_1/attack_seed_1/d3_oof/immediate_reset/unscreened,1.0,d3_oof,,complete,177153,0.9135323703239573,0.9060874121655506,0,59397,59397,1.0,177153,0,0.0,59397,0,0,7,0,7.079937495291233e-05,9.196549801388755,3.6090578003786504,0.0,,,,,,True,12.75,12.75,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.8,95000.0,95000.0,2660.0,5.89797395998612,2.831974998116493e-05,,
250000,237500,221350,0,0,28.849592299899086,False,12500,confirmed,True,SEA_A__base_s1__splice__severe__a1__hddm_w__confirmed__guarded,SEA_A__base_s1__splice__severe__a1,SEA_A,splice,severe,1.0,SEA_A__base_s1,05_runs/SEA/splice/severe/base_seed_1/attack_seed_1/hddm_w/confirmed_reset/screened,1.0,hddm_w,,complete,177153,0.9036539036877728,0.8943484532658141,0,59397,54569,0.918716433489907,177153,11322,0.06391085671707507,54569,17,0,0,0,0.9716773014515638,22.73053470090963,3.4093867014162242,0.0,,,,,,True,13.75,,2.0,3.0,3.0,0.0,1.0,0.6666666666666666,1.0,0.0,95000.0,88540.0,0.0,11.539836919959635,0.3886709205806256,,
250000,237500,237500,0,0,15.050291100051254,False,12500,confirmed,False,SEA_A__base_s1__splice__severe__a1__hddm_w__confirmed__unguarded,SEA_A__base_s1__splice__severe__a1,SEA_A,splice,severe,1.0,SEA_A__base_s1,05_runs/SEA/splice/severe/base_seed_1/attack_seed_1/hddm_w/confirmed_reset/unscreened,1.0,hddm_w,,complete,177153,0.9023104322252516,0.8925915438856362,0,59397,59397,1.0,177153,0,0.0,59397,0,0,0,0,7.059751078486443e-05,9.99206910119392,3.3584344000555575,0.0,,,,,,True,13.75,,2.0,3.0,3.0,0.0,1.0,0.6666666666666666,1.0,0.0,95000.0,95000.0,0.0,6.020116440020502,2.8239004313945768e-05,,
250000,237500,209000,950,1,22.12757860007696,False,12500,immediate,True,SEA_A__base_s1__splice__severe__a1__hddm_w__immediate__guarded,SEA_A__base_s1__splice__severe__a1,SEA_A,splice,severe,1.0,SEA_A__base_s1,05_runs/SEA/splice/severe/base_seed_1/attack_seed_1/hddm_w/immediate_reset/screened,1.0,hddm_w,,complete,177153,0.9187256213555515,0.9118689323384346,0,59397,49916,0.8403791437277977,177153,19019,0.10735917540205359,49916,30,0,5,4,0.9184722979553044,15.99470480112359,3.4848975024651736,0.0,,,,,,True,17.25,,2.0,3.0,3.0,0.0,1.0,0.6666666666666666,1.0,0.39999999999999997,95000.0,83600.0,380.0,8.851031440030784,0.36738891918212174,,
250000,237500,237500,3800,4,14.003296099836007,False,12500,immediate,False,SEA_A__base_s1__splice__severe__a1__hddm_w__immediate__unguarded,SEA_A__base_s1__splice__severe__a1,SEA_A,splice,severe,1.0,SEA_A__base_s1,05_runs/SEA/splice/severe/base_seed_1/attack_seed_1/hddm_w/immediate_reset/unscreened,1.0,hddm_w,,complete,177153,0.9119179466337008,0.9038915695978114,0,59397,59397,1.0,177153,0,0.0,59397,0,0,4,0,6.500165909528732e-05,8.979950699955225,3.344240300124511,0.0,,,,,,True,16.25,16.25,2.0,2.0,3.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1.5999999999999999,95000.0,95000.0,1520.0,5.601318439934403,2.600066363811493e-05,,
250000,243200,220400,5700,2,20.738766700029373,False,12500,confirmed,True,SEA_A__base_s1__splice__severe__a1__hellinger__confirmed__guarded,SEA_A__base_s1__splice__severe__a1,SEA_A,splice,severe,1.0,SEA_A__base_s1,05_runs/SEA/splice/severe/base_seed_1/attack_seed_1/hellinger/confirmed_reset/screened,1.0,hellinger,,complete,177153,0.9211133878624692,0.9142013082674104,0,59397,52215,0.8790848022627406,177153,12768,0.07207329257760241,52570,22,0,3,1,0.9789184022229165,15.65417179884389,3.422319998499006,0.008771929824561403,,,,,,True,5.083333333333333,2.25,0.0,2.0,3.0,0.0,1.0,0.0,0.6666666666666666,0.7999999999999999,97280.0,88160.0,2280.0,8.29550668001175,0.3915673608891666,,
250000,245100,245100,11400,4,13.777581200003624,False,12500,confirmed,False,SEA_A__base_s1__splice__severe__a1__hellinger__confirmed__unguarded,SEA_A__base_s1__splice__severe__a1,SEA_A,splice,severe,1.0,SEA_A__base_s1,05_runs/SEA/splice/severe/base_seed_1/attack_seed_1/hellinger/confirmed_reset/unscreened,1.0,hellinger,,complete,177153,0.9210004911009128,0.9142207404853091,0,59397,59397,1.0,177153,0,0.0,61522,0,0,4,0,7.409951649606228e-05,9.611071297666058,3.5222808972466737,0.0,,,,,,True,0.75,4.416666666666667,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.5999999999999999,98040.0,98040.0,4560.0,5.511032480001449,2.963980659842491e-05,,
250000,237500,176700,9500,10,16.401864000130445,False,12500,immediate,True,SEA_A__base_s1__splice__severe__a1__hellinger__immediate__guarded,SEA_A__base_s1__splice__severe__a1,SEA_A,splice,severe,1.0,SEA_A__base_s1,05_runs/SEA/splice/severe/base_seed_1/attack_seed_1/hellinger/immediate_reset/screened,1.0,hellinger,,complete,177153,0.9137581638470701,0.9059602942556207,0,59397,43509,0.7325117430173241,177153,44912,0.25352096775104005,43509,64,0,20,10,0.971487300703302,10.916424999712035,3.817981500411406,0.0,,,,,,True,2.75,2.75,2.0,2.0,3.0,0.0,1.0,0.6666666666666666,0.6666666666666666,4.0,95000.0,70680.0,3800.0,6.5607456000521776,0.3885949202813208,,
250000,237500,237500,26600,28,12.8733792998828,False,12500,immediate,False,SEA_A__base_s1__splice__severe__a1__hellinger__immediate__unguarded,SEA_A__base_s1__splice__severe__a1,SEA_A,splice,severe,1.0,SEA_A__base_s1,05_runs/SEA/splice/severe/base_seed_1/attack_seed_1/hellinger/immediate_reset/unscreened,1.0,hellinger,,complete,177153,0.9005097288784272,0.8911024770304491,0,59397,59397,1.0,177153,0,0.0,59397,0,0,28,0,6.530014798045158e-05,8.42850329936482,3.819402101682499,0.0,,,,,,True,6.083333333333333,6.083333333333333,0.0,0.0,3.0,0.0,1.0,0.0,0.0,11.2,95000.0,95000.0,10640.0,5.14935171995312,2.612005919218063e-05,,
250000,237500,221350,0,0,27.581599100027233,False,12500,none,True,SEA_A__base_s1__splice__severe__a1__none__none__guarded,SEA_A__base_s1__splice__severe__a1,SEA_A,splice,severe,1.0,SEA_A__base_s1,05_runs/SEA/splice/severe/base_seed_1/attack_seed_1/no_detector/no_reset/screened,1.0,none,,complete,177153,0.9036539036877728,0.8943484532658141,0,59397,54569,0.918716433489907,177153,11322,0.06391085671707507,54569,17,0,0,0,0.9451373009942472,22.73723980016075,3.2621704994235188,0.0,,,,,,True,,,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,95000.0,88540.0,0.0,11.032639640010894,0.3780549203976989,,
250000,237500,237500,0,0,13.726543199969456,False,12500,none,False,SEA_A__base_s1__splice__severe__a1__none__none__unguarded,SEA_A__base_s1__splice__severe__a1,SEA_A,splice,severe,1.0,SEA_A__base_s1,05_runs/SEA/splice/severe/base_seed_1/attack_seed_1/no_detector/no_reset/unscreened,1.0,none,,complete,177153,0.9023104322252516,0.8925915438856362,0,59397,59397,1.0,177153,0,0.0,59397,0,0,0,0,7.550138980150223e-05,9.826965296408162,3.3215719973668456,0.0,,,,,,True,,,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,95000.0,95000.0,0.0,5.490617279987782,3.0200555920600893e-05,,
250000,241300,212800,5700,2,19.8857774999924,False,12500,confirmed,True,SEA_A__base_s2__clean__none__anone__adwin__confirmed__guarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/adwin/confirmed_reset/screened,,adwin,,complete,236550,0.9258042697104206,0.919347318030458,0,0,0,,236550,28500,0.12048192771084337,0,30,0,2,0,0.969369001686573,14.796277601271868,3.3539050007238984,0.0,,,,,,True,2.4166666666666665,3.5,0.0,1.0,3.0,0.027624309392265192,181.0,0.0,0.3333333333333333,0.7999999999999999,96520.0,85120.0,2280.0,7.95431099999696,0.3877476006746292,,
250000,241300,241300,5700,2,13.41856010002084,False,12500,confirmed,False,SEA_A__base_s2__clean__none__anone__adwin__confirmed__unguarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/adwin/confirmed_reset/unscreened,,adwin,,complete,236550,0.9274487423377722,0.9212139619169313,0,0,0,,236550,0,0.0,0,0,0,2,0,7.029925473034382e-05,9.450522399041802,3.237715200521052,0.0,,,,,,True,2.4166666666666665,3.5,0.0,1.0,3.0,0.022099447513812154,181.0,0.0,0.3333333333333333,0.7999999999999999,96520.0,96520.0,2280.0,5.367424040008337,2.8119701892137527e-05,,
250000,237500,174800,7600,8,16.296365400077775,False,12500,immediate,True,SEA_A__base_s2__clean__none__anone__adwin__immediate__guarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/adwin/immediate_reset/screened,,adwin,,complete,236550,0.9149608962164447,0.9070774986102212,0,0,0,,236550,62700,0.26506024096385544,0,66,0,14,6,0.9354907991364598,10.910981801804155,3.6964845014736056,0.0,,,,,,True,2.0,2.25,1.0,2.0,3.0,0.055248618784530384,181.0,0.3333333333333333,0.6666666666666666,3.1999999999999997,95000.0,69920.0,3040.0,6.51854616003111,0.37419631965458394,,
250000,237500,237500,19000,20,12.931797999888659,False,12500,immediate,False,SEA_A__base_s2__clean__none__anone__adwin__immediate__unguarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/adwin/immediate_reset/unscreened,,adwin,,complete,236550,0.9150412175015853,0.9073184575619926,0,0,0,,236550,0,0.0,0,0,0,20,0,6.590085104107857e-05,8.584708301583305,3.6233693999238312,0.0,,,,,,True,2.75,2.75,0.0,0.0,3.0,0.06077348066298342,181.0,0.0,0.0,8.0,95000.0,95000.0,7600.0,5.172719199955464,2.6360340416431428e-05,,
250000,237500,178600,3800,4,21.030319300014526,False,12500,rl,True,SEA_A__base_s2__clean__none__anone__adwin__rl__guarded__r17,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/adwin/rl_persistence/screened/rl_seed_17,,adwin,17.0,complete,236550,0.9158782498414711,0.9086285998857002,0,0,0,,236550,58900,0.24899598393574296,0,62,0,6,2,0.9591844007372856,11.869289200054482,3.6873894003219903,0.0,,,,,,True,1.0833333333333333,12.75,0.0,2.0,3.0,0.04419889502762431,181.0,0.0,0.6666666666666666,1.5999999999999999,95000.0,71440.0,1520.0,8.41212772000581,0.3836737602949143,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a,alarm_persistence
250000,237500,150100,149150,157,14.787847799947485,False,12500,rl,True,SEA_A__base_s2__clean__none__anone__adwin__rl__guarded__r27,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/adwin/rl_persistence/screened/rl_seed_27,,adwin,27.0,complete,236550,0.9177214119636441,0.9096738747357275,0,0,0,,236550,87400,0.36947791164658633,0,92,0,248,91,1.0267873988486826,7.542106200242415,4.354419000213966,0.0,,,,,,True,1.75,1.0833333333333333,2.0,0.0,3.0,0.0,181.0,0.6666666666666666,0.0,62.8,95000.0,60040.00000000001,59660.0,5.915139119978994,0.41071495953947307,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece,alarm_persistence
250000,237500,154850,144400,152,15.567041199887171,False,12500,rl,True,SEA_A__base_s2__clean__none__anone__adwin__rl__guarded__r7,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/adwin/rl_persistence/screened/rl_seed_7,,adwin,7.0,complete,236550,0.9179158740224054,0.9098698687562676,0,0,0,,236550,82650,0.3493975903614458,0,87,0,238,86,1.1252376993652433,7.98829410248436,4.54084809939377,0.0,,,,,,True,1.75,1.75,2.0,0.0,3.0,0.0,181.0,0.6666666666666666,0.0,60.800000000000004,95000.0,61939.99999999999,57760.0,6.226816479954869,0.4500950797460973,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd,alarm_persistence
250000,237500,216600,0,0,42.86523040011525,False,12500,rl_alarm,True,SEA_A__base_s2__clean__none__anone__adwin__rl_alarm__guarded__r17,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/adwin/rl_alarm/screened/rl_seed_17,,adwin,17.0,complete,236550,0.9023419995772564,0.892645779489851,0,0,0,,236550,20900,0.08835341365461848,0,22,0,0,0,0.9660573026631027,23.451997998170555,3.3373173989821225,0.0,,,,,,True,1.5,,1.0,3.0,3.0,0.03867403314917127,181.0,0.3333333333333333,1.0,0.0,95000.0,86640.0,0.0,17.1460921600461,0.3864229210652411,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22,alarm
250000,237500,150100,149150,157,14.825882100034505,False,12500,rl_alarm,True,SEA_A__base_s2__clean__none__anone__adwin__rl_alarm__guarded__r27,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/adwin/rl_alarm/screened/rl_seed_27,,adwin,27.0,complete,236550,0.9177214119636441,0.9096738747357275,0,0,0,,236550,87400,0.36947791164658633,0,92,0,249,92,1.0710597005672753,7.575875799637288,4.338462400715798,0.0,,,,,,True,1.75,1.0833333333333333,2.0,0.0,3.0,0.0,181.0,0.6666666666666666,0.0,62.8,95000.0,60040.00000000001,59660.0,5.930352840013802,0.4284238802269101,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242,alarm
250000,237500,150100,149150,157,14.936669799964875,False,12500,rl_alarm,True,SEA_A__base_s2__clean__none__anone__adwin__rl_alarm__guarded__r7,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/adwin/rl_alarm/screened/rl_seed_7,,adwin,7.0,complete,236550,0.9177214119636441,0.9096738747357275,0,0,0,,236550,87400,0.36947791164658633,0,92,0,249,92,1.0382721018977463,7.678929900284857,4.366527799982578,0.0,,,,,,True,1.75,1.0833333333333333,2.0,0.0,3.0,0.0,181.0,0.6666666666666666,0.0,62.8,95000.0,60040.00000000001,59660.0,5.97466791998595,0.4153088407590985,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d,alarm
250000,237500,216600,0,0,30.564247000031173,False,12500,confirmed,True,SEA_A__base_s2__clean__none__anone__d3_oof__confirmed__guarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/d3_oof/confirmed_reset/screened,,d3_oof,,complete,236550,0.9023419995772564,0.892645779489851,0,0,0,,236550,20900,0.08835341365461848,0,22,0,0,0,0.948927199235186,24.19490720028989,3.2662171982228756,0.0,,,,,,True,10.5,,1.0,3.0,3.0,0.027624309392265192,181.0,0.3333333333333333,1.0,0.0,95000.0,86640.0,0.0,12.22569880001247,0.3795708796940744,,
250000,237500,237500,0,0,15.29951100004837,False,12500,confirmed,False,SEA_A__base_s2__clean__none__anone__d3_oof__confirmed__unguarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/d3_oof/confirmed_reset/unscreened,,d3_oof,,complete,236550,0.9038850137391672,0.8943228000270816,0,0,0,,236550,0,0.0,0,0,0,0,0,7.00000673532486e-05,9.937897899653763,3.3461107001639903,0.0,,,,,,True,10.5,,1.0,3.0,3.0,0.027624309392265192,181.0,0.3333333333333333,1.0,0.0,95000.0,95000.0,0.0,6.1198044000193486,2.800002694129944e-05,,
250000,237500,172900,2850,3,20.022889100015163,False,12500,immediate,True,SEA_A__base_s2__clean__none__anone__d3_oof__immediate__guarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/d3_oof/immediate_reset/screened,,d3_oof,,complete,236550,0.922435003170577,0.9161392062074671,0,0,0,,236550,64600,0.27309236947791166,0,68,0,5,2,0.9437293992377818,13.32561150053516,3.655069899978116,0.0,,,,,,True,8.25,8.25,2.0,2.0,3.0,0.022099447513812154,181.0,0.6666666666666666,0.6666666666666666,1.2,95000.0,69160.0,1140.0,8.009155640006066,0.37749175969511267,,
250000,237500,237500,4750,5,14.504141499986872,False,12500,immediate,False,SEA_A__base_s2__clean__none__anone__d3_oof__immediate__unguarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/d3_oof/immediate_reset/unscreened,,d3_oof,,complete,236550,0.9205622489959839,0.91388592126611,0,0,0,,236550,0,0.0,0,0,0,5,0,7.179891690611839e-05,9.05465929908678,3.4580228994600475,0.0,,,,,,True,8.25,8.25,2.0,2.0,3.0,0.022099447513812154,181.0,0.6666666666666666,0.6666666666666666,2.0,95000.0,95000.0,1900.0,5.8016565999947485,2.8719566762447355e-05,,
250000,239400,216600,2850,1,22.782706500031054,False,12500,confirmed,True,SEA_A__base_s2__clean__none__anone__hddm_w__confirmed__guarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/hddm_w/confirmed_reset/screened,,hddm_w,,complete,236550,0.9212217290213486,0.91478876934671,0,0,0,,236550,22800,0.0963855421686747,0,24,0,1,0,0.9926266991533339,16.617592298658565,3.438453998649493,0.0,,,,,,True,3.75,5.75,2.0,2.0,3.0,0.0,181.0,0.6666666666666666,0.6666666666666666,0.39999999999999997,95760.0,86640.0,1140.0,9.113082600012422,0.39705067966133356,,
250000,239400,239400,2850,1,14.482315100030974,False,12500,confirmed,False,SEA_A__base_s2__clean__none__anone__hddm_w__confirmed__unguarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/hddm_w/confirmed_reset/unscreened,,hddm_w,,complete,236550,0.9236567321919256,0.9174487238371803,0,0,0,,236550,0,0.0,0,0,0,1,0,6.789946928620338e-05,9.602348599815741,3.2295071007683873,0.0,,,,,,True,3.75,5.75,2.0,2.0,3.0,0.0,181.0,0.6666666666666666,0.6666666666666666,0.39999999999999997,95760.0,95760.0,1140.0,5.792926040012389,2.7159787714481352e-05,,
250000,237500,214700,950,1,21.858350800117478,False,12500,immediate,True,SEA_A__base_s2__clean__none__anone__hddm_w__immediate__guarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/hddm_w/immediate_reset/screened,,hddm_w,,complete,236550,0.921855844430353,0.9155183271947844,0,0,0,,236550,22800,0.0963855421686747,0,24,0,1,0,0.9679741989821196,15.826864500995725,3.3600028990767896,0.0,,,,,,True,3.75,3.75,2.0,2.0,3.0,0.0,181.0,0.6666666666666666,0.6666666666666666,0.39999999999999997,95000.0,85880.0,380.0,8.743340320046991,0.38718967959284784,,
250000,237500,237500,950,1,13.963100099936128,False,12500,immediate,False,SEA_A__base_s2__clean__none__anone__hddm_w__immediate__unguarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/hddm_w/immediate_reset/unscreened,,hddm_w,,complete,236550,0.9243753963221306,0.9182724627902028,0,0,0,,236550,0,0.0,0,0,0,1,0,6.799818947911263e-05,9.162148701958358,3.143540595890954,0.0,,,,,,True,3.75,3.75,2.0,2.0,3.0,0.0,181.0,0.6666666666666666,0.6666666666666666,0.39999999999999997,95000.0,95000.0,380.0,5.585240039974451,2.7199275791645047e-05,,
250000,239400,212800,0,0,27.757843600120395,False,12500,confirmed,True,SEA_A__base_s2__clean__none__anone__hellinger__confirmed__guarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/hellinger/confirmed_reset/screened,,hellinger,,complete,236550,0.9014753751849504,0.8916376477827485,0,0,0,,236550,24700,0.10441767068273092,0,26,0,1,1,0.9469037004746497,22.85210729879327,3.2575051009189337,0.0,,,,,,True,3.75,,1.0,3.0,3.0,0.0718232044198895,181.0,0.3333333333333333,1.0,0.0,95760.0,85120.0,0.0,11.103137440048158,0.3787614801898599,,
250000,241300,241300,5700,2,13.527864899951965,False,12500,confirmed,False,SEA_A__base_s2__clean__none__anone__hellinger__confirmed__unguarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/hellinger/confirmed_reset/unscreened,,hellinger,,complete,236550,0.9229042485732404,0.9170237133254391,0,0,0,,236550,0,0.0,0,0,0,2,0,7.069925777614117e-05,9.582000201568007,3.320531601086259,0.0,,,,,,True,7.083333333333333,2.5,0.0,1.0,3.0,0.08839779005524862,181.0,0.0,0.3333333333333333,0.7999999999999999,96520.0,96520.0,2280.0,5.411145959980786,2.827970311045647e-05,,
250000,237500,162450,7600,8,16.18435740005225,False,12500,immediate,True,SEA_A__base_s2__clean__none__anone__hellinger__immediate__guarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/hellinger/immediate_reset/screened,,hellinger,,complete,236550,0.9200887761572606,0.9130081279447139,0,0,0,,236550,75050,0.3172690763052209,0,79,0,18,10,0.9620487007778138,10.7244914972689,3.8565769004635513,0.0,,,,,,True,11.416666666666666,13.5,0.0,1.0,3.0,0.0718232044198895,181.0,0.0,0.3333333333333333,3.1999999999999997,95000.0,64980.00000000001,3040.0,6.473742960020901,0.3848194803111255,,
250000,237500,237500,22800,24,12.780411599902436,False,12500,immediate,False,SEA_A__base_s2__clean__none__anone__hellinger__immediate__unguarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/hellinger/immediate_reset/unscreened,,hellinger,,complete,236550,0.9090128936799831,0.9007162349047397,0,0,0,,236550,0,0.0,0,0,0,24,0,6.540096364915371e-05,8.381359298946336,3.7785296014044434,0.0,,,,,,True,11.083333333333334,11.083333333333334,0.0,0.0,3.0,0.09944751381215469,181.0,0.0,0.0,9.6,95000.0,95000.0,9120.0,5.112164639960974,2.6160385459661484e-05,,
250000,237500,216600,0,0,28.24607939994894,False,12500,none,True,SEA_A__base_s2__clean__none__anone__none__none__guarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/no_detector/no_reset/screened,,none,,complete,236550,0.9023419995772564,0.892645779489851,0,0,0,,236550,20900,0.08835341365461848,0,22,0,0,0,0.9510170996654779,23.23870599665679,3.349290401674807,0.0,,,,,,True,,,3.0,3.0,3.0,0.0,181.0,1.0,1.0,0.0,95000.0,86640.0,0.0,11.298431759979577,0.3804068398661911,,
250000,237500,237500,0,0,13.45433419989422,False,12500,none,False,SEA_A__base_s2__clean__none__anone__none__none__unguarded,SEA_A__base_s2__clean__none__anone,SEA_A,clean,none,2.0,SEA_A__base_s2,05_runs/SEA/clean/none/base_seed_2/no_detector/no_reset/unscreened,,none,,complete,236550,0.9038850137391672,0.8943228000270816,0,0,0,,236550,0,0.0,0,0,0,0,0,7.009902037680149e-05,9.617149399127811,3.27007620036602,0.0,,,,,,True,,,3.0,3.0,3.0,0.0,181.0,1.0,1.0,0.0,95000.0,95000.0,0.0,5.381733679957688,2.8039608150720596e-05,,
250000,281200,175750,19950,7,17.921951200114563,True,12500,confirmed,True,SEA_A__base_s2__concept__moderate__a2__adwin__confirmed__guarded,SEA_A__base_s2__concept__moderate__a2,SEA_A,concept,moderate,2.0,SEA_A__base_s2,05_runs/SEA/concept/moderate/base_seed_2/attack_seed_2/adwin/confirmed_reset/screened,2.0,adwin,,complete,200914,0.9138387568810535,0.906531361571424,0,35636,23249,0.6524020653271972,200914,59813,0.2977044904785132,25567,79,0,23,16,0.9506431994959712,12.467863699188456,3.747177501907572,0.028901734104046242,,,,,,True,0.75,8.0,0.0,1.0,3.0,0.0,20.0,0.0,0.3333333333333333,2.8,112480.0,70300.0,7980.0,7.168780480045826,0.38025727979838847,,
250000,277400,277400,59850,21,14.833057700190693,False,12500,confirmed,False,SEA_A__base_s2__concept__moderate__a2__adwin__confirmed__unguarded,SEA_A__base_s2__concept__moderate__a2,SEA_A,concept,moderate,2.0,SEA_A__base_s2,05_runs/SEA/concept/moderate/base_seed_2/attack_seed_2/adwin/confirmed_reset/unscreened,2.0,adwin,,complete,200914,0.9039688622992922,0.895700196326742,0,35636,35636,1.0,200914,0,0.0,47247,0,0,21,0,7.440149784088135e-05,10.237419402459636,3.8419379987753928,0.0,,,,,,True,0.75,3.0833333333333335,0.0,0.0,3.0,0.0,20.0,0.0,0.0,8.4,110959.99999999999,110959.99999999999,23940.0,5.933223080076277,2.976059913635254e-05,,
250000,237500,111150,34200,36,14.467602599877864,False,12500,immediate,True,SEA_A__base_s2__concept__moderate__a2__adwin__immediate__guarded,SEA_A__base_s2__concept__moderate__a2,SEA_A,concept,moderate,2.0,SEA_A__base_s2,05_runs/SEA/concept/moderate/base_seed_2/attack_seed_2/adwin/immediate_reset/screened,2.0,adwin,,complete,200914,0.9127985108056184,0.9051928527178118,0,35636,7727,0.21683129419687955,200914,98441,0.48996585603790677,7727,133,0,140,104,1.0123052985873073,8.464358502067626,4.236082700314,0.0,,,,,,True,0.75,8.083333333333334,0.0,0.0,3.0,0.0,20.0,0.0,0.0,14.4,95000.0,44460.0,13680.0,5.787041039951146,0.40492211943492296,,
