stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,host_n,host_accuracy,host_macro_f1,macro_precision,macro_recall,host_macro_f1_clean,host_accuracy_clean,macro_f1_change_from_clean
radar,instance,severe,,1906925561.0,2.0,radar__evaluation,radar__evaluation__instance__severe__a2,1260,0.7166666666666667,0.4236331606350697,0.45242279509641103,0.4244434307456072,0.5385845733827372,0.7936507936507936,-0.11495141274766751
radar,instance,severe,,4183855161.0,3.0,radar__evaluation,radar__evaluation__instance__severe__a3,1260,0.7007936507936507,0.31235669607084116,0.33620074833588287,0.31195995228191575,0.5385845733827372,0.7936507936507936,-0.2262278773118961
radar,instance,severe,,1699676806.0,4.0,radar__evaluation,radar__evaluation__instance__severe__a4,1260,0.7579365079365079,0.532466228994819,0.5639842183585976,0.5265438653182775,0.5385845733827372,0.7936507936507936,-0.006118344387918251
radar,concept,moderate,,3910140397.0,0.0,radar__evaluation,radar__evaluation__concept__moderate__a0,1260,0.7579365079365079,0.4157644724385261,0.43410512201662643,0.415971360837514,0.5385845733827372,0.7936507936507936,-0.12282010094421114
radar,concept,moderate,,4018716551.0,1.0,radar__evaluation,radar__evaluation__concept__moderate__a1,1260,0.7293650793650793,0.4255573422669294,0.45865366792772044,0.40771448010356903,0.5385845733827372,0.7936507936507936,-0.11302723111580787
radar,concept,moderate,,1880718146.0,2.0,radar__evaluation,radar__evaluation__concept__moderate__a2,1260,0.7777777777777778,0.40536670801147284,0.4068748093366067,0.4320663039174967,0.5385845733827372,0.7936507936507936,-0.1332178653712644
radar,concept,moderate,,510794814.0,3.0,radar__evaluation,radar__evaluation__concept__moderate__a3,1260,0.7563492063492063,0.4447859237216221,0.45967785591895916,0.4434917902542373,0.5385845733827372,0.7936507936507936,-0.09379864966111512
radar,concept,moderate,,342140863.0,4.0,radar__evaluation,radar__evaluation__concept__moderate__a4,1260,0.7301587301587301,0.41459851609323944,0.43759157754331046,0.40744051927239766,0.5385845733827372,0.7936507936507936,-0.1239860572894978
radar,concept,severe,,1008509576.0,0.0,radar__evaluation,radar__evaluation__concept__severe__a0,1260,0.7404761904761905,0.39348719815828104,0.4048043434339956,0.4021294516930056,0.5385845733827372,0.7936507936507936,-0.1450973752244562
radar,concept,severe,,1163742248.0,1.0,radar__evaluation,radar__evaluation__concept__severe__a1,1260,0.7515873015873016,0.40285856106664064,0.41876917751218584,0.4074220977167885,0.5385845733827372,0.7936507936507936,-0.1357260123160966
radar,concept,severe,,3789935020.0,2.0,radar__evaluation,radar__evaluation__concept__severe__a2,1260,0.734920634920635,0.4406672601580802,0.4589645965349698,0.4326606071502618,0.5385845733827372,0.7936507936507936,-0.09791731322465702
radar,concept,severe,,3335947267.0,3.0,radar__evaluation,radar__evaluation__concept__severe__a3,1260,0.7634920634920634,0.4132916328551907,0.4380699190264431,0.4017939389746622,0.5385845733827372,0.7936507936507936,-0.12529294052754653
radar,concept,severe,,948131781.0,4.0,radar__evaluation,radar__evaluation__concept__severe__a4,1260,0.6976190476190476,0.36177396868167033,0.5071897934801161,0.33865290297008654,0.5385845733827372,0.7936507936507936,-0.1768106047010669
radar,splice,moderate,,424767608.0,0.0,radar__evaluation,radar__evaluation__splice__moderate__a0,1260,0.7071428571428572,0.4022130044270009,0.40976052275024366,0.42535681147648313,0.5385845733827372,0.7936507936507936,-0.13637156895573632
radar,splice,moderate,,3027246665.0,1.0,radar__evaluation,radar__evaluation__splice__moderate__a1,1260,0.7904761904761904,0.3847203173222973,0.3869814087300456,0.39025801494849505,0.5385845733827372,0.7936507936507936,-0.15386425606043996
radar,splice,moderate,,2843988057.0,2.0,radar__evaluation,radar__evaluation__splice__moderate__a2,1260,0.7746031746031746,0.42297667944301987,0.5378085959739186,0.4311628292883702,0.5385845733827372,0.7936507936507936,-0.11560789393971738
radar,splice,moderate,,3964723791.0,3.0,radar__evaluation,radar__evaluation__splice__moderate__a3,1260,0.6841269841269841,0.3036596972689413,0.3773953428576138,0.309078852131495,0.5385845733827372,0.7936507936507936,-0.23492487611379592
radar,splice,moderate,,216158045.0,4.0,radar__evaluation,radar__evaluation__splice__moderate__a4,1260,0.8087301587301587,0.5210042248360792,0.5207518018368034,0.5518341771848666,0.5385845733827372,0.7936507936507936,-0.01758034854665802
radar,splice,severe,,1946032787.0,0.0,radar__evaluation,radar__evaluation__splice__severe__a0,1260,0.7261904761904762,0.42408048110858554,0.5387238267921988,0.4456611237801392,0.5385845733827372,0.7936507936507936,-0.1145040922741517
radar,splice,severe,,2444082711.0,1.0,radar__evaluation,radar__evaluation__splice__severe__a1,1260,0.75,0.40060369395808804,0.42940784776176094,0.39334308896804676,0.5385845733827372,0.7936507936507936,-0.1379808794246492
radar,splice,severe,,1638213230.0,2.0,radar__evaluation,radar__evaluation__splice__severe__a2,1260,0.6833333333333333,0.3505802941539068,0.3764900386824782,0.39843593458869725,0.5385845733827372,0.7936507936507936,-0.18800427922883045
radar,splice,severe,,2515960843.0,3.0,radar__evaluation,radar__evaluation__splice__severe__a3,1260,0.653968253968254,0.333110242171577,0.37046553397985127,0.3117530984700614,0.5385845733827372,0.7936507936507936,-0.20547433121116027
radar,splice,severe,,2498603841.0,4.0,radar__evaluation,radar__evaluation__splice__severe__a4,1260,0.7333333333333333,0.4414400746259781,0.49048772945784813,0.42437611212250614,0.5385845733827372,0.7936507936507936,-0.09714449875675912
