dataset,base_key,attack_seed,category,mode,level,condition,run_id,detector,policy,guarded,series,rows,common_host_rows,mask_sha256,correct,accuracy,macro_f1,macro_recall,roc_auc,poison_admission_rate,clean_withhold_rate,resets_per_100k,seconds_per_100k
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__hellinger__confirmed__guarded,hellinger,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,130287,0.6815563844089537,0.5399554311381554,0.5369910556985306,0.9003592955436449,0.8364254478360041,0.1462401531476656,3.0943593954034325,176.27833801955677
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__hellinger__immediate__unguarded,hellinger,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,134530,0.7037523344196777,0.5846232628303971,0.5953251803341538,0.9087260124478642,1.0,0.0,5.157265659005721,139.63691314955858
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__hellinger__immediate__guarded,hellinger,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121031,0.6331364661201814,0.47926915105350965,0.4722642112272045,0.8658824940784795,0.8071363193909721,0.1897070641408221,2.8880687690432034,165.48067325010527
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__unguarded,none,none,False,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123655,0.6468631153844142,0.4786860294700558,0.48478105854498066,0.9110481375080812,1.0,0.0,0.0,132.0360678531107
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__guarded,none,none,True,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124039,0.6488718933255214,0.4614113004665329,0.4649609264364696,0.9114234071027237,0.8920544522090337,0.092825298028838,0.0,293.392115386597
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__confirmed__unguarded,adwin,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,126868,0.6636709370635224,0.5145448967430638,0.5160597079035203,0.9033990869252044,1.0,0.0,9.283078186210297,160.16980321936663
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__confirmed__guarded,adwin,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,125698,0.6575504417742113,0.50893336477481,0.5088844457648847,0.8920629322230619,0.8254616369065757,0.1485398982309357,8.045334428048923,182.0567432073534
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__immediate__unguarded,adwin,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,131481,0.687802428319584,0.6260147225587687,0.664032431683095,0.8439872102307941,1.0,0.0,87.46722557673702,100.62715651061151
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__immediate__guarded,adwin,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,115197,0.6026176887545054,0.4650635002929572,0.48477054051013607,0.8320110308507996,0.5901291103314383,0.4173779090344703,44.14619404108897,109.31557539613016
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__d3_oof__confirmed__unguarded,d3_oof,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123878,0.6480296713241718,0.5094053410456452,0.5179691935633511,0.8757781961550674,1.0,0.0,0.6188718790806864,147.56444073580406
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__d3_oof__confirmed__guarded,d3_oof,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,117397,0.6141263123754322,0.43541421333254837,0.439501604606623,0.8754685675376674,0.8534079729765024,0.1358042599114597,1.0314531318011442,205.82305159530912
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__d3_oof__immediate__unguarded,d3_oof,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,127379,0.6663440764591104,0.506927427643449,0.5283592537921931,0.9173063960973731,1.0,0.0,2.8880687690432034,155.2050753270034
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__d3_oof__immediate__guarded,d3_oof,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,116958,0.6118298188438018,0.44285517937657254,0.45751234331620716,0.8849962365211381,0.8350556750215474,0.1600048737750288,1.2377437581613728,205.96055269380895
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__hddm_w__confirmed__unguarded,hddm_w,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,127435,0.6666370232421885,0.5174172096791924,0.5159688944426211,0.9094211076603727,1.0,0.0,9.076787559850068,164.68165705010568
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__hddm_w__confirmed__guarded,hddm_w,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123877,0.6480244401316168,0.4957394034435564,0.4999213372890393,0.895442359880885,0.8561329583939128,0.1312002831431207,7.632753175328466,186.03022106099112
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__hddm_w__immediate__unguarded,hddm_w,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,130643,0.6834186889585219,0.6204694513750361,0.6588138557195296,0.8470951646238116,1.0,0.0,79.62818177504832,107.23433841566964
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__hddm_w__immediate__guarded,hddm_w,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,118102,0.6178143031266838,0.4727312550747792,0.48835504692527837,0.8514910904027928,0.6245266099614323,0.3764759125273424,36.10085961304004,121.42346533183589
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__hellinger__confirmed__unguarded,hellinger,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124934,0.6535538106622166,0.5000985347115203,0.5155563966757821,0.8964027721733334,1.0,0.0,2.269196889962517,141.8177627781318
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__hellinger__confirmed__guarded,hellinger,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,127559,0.6672856911190044,0.49591658741944733,0.5025780032223355,0.9012761599858531,0.8573866258063955,0.1426420502346954,2.0629062636022883,187.5807256272872
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__hellinger__immediate__unguarded,hellinger,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,130604,0.6832146724488781,0.5387241895325704,0.5443545110880608,0.9063390752296956,1.0,0.0,6.188718790806865,140.87362582593718
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__hellinger__immediate__guarded,hellinger,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,122941,0.6431280439001679,0.4852246680413039,0.4969654447780083,0.8767400860698102,0.8138390952700173,0.1804950362922176,2.6817781426829743,172.70694147327794
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__none__none__unguarded,none,none,False,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124275,0.6501064547684936,0.45994409887395715,0.47559743429178103,0.9055584102133605,1.0,0.0,0.0,130.51331962874332
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__none__none__guarded,none,none,True,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121858,0.637462662363139,0.4378750182385013,0.4543022966027134,0.8909749658841221,0.9240486492604232,0.0711513133083068,0.0,295.2619932006831
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__adwin__confirmed__unguarded,adwin,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124598,0.6517961299637478,0.5600311285317182,0.5486820216050244,0.8377948876834483,1.0,0.0,9.076787559850068,66.92969275074361
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__adwin__confirmed__guarded,adwin,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,120394,0.6298041964626676,0.5127573206767425,0.5034514245241622,0.8391157346192637,0.7823069999709665,0.1901919478651271,6.395009417167093,86.84087758096724
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__adwin__immediate__unguarded,adwin,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,127835,0.6687295002641752,0.6340751153769091,0.6517831671872198,0.7694815005580226,1.0,0.0,70.1388129624778,38.31513486247649
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__adwin__immediate__guarded,adwin,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,111479,0.583168114835139,0.48401052100425757,0.4742930797238417,0.7384651786328007,0.5106698022820312,0.3927572252411827,31.97504708583547,43.11013782277977
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__d3_oof__confirmed__unguarded,d3_oof,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,129106,0.675378346001538,0.5123611724578685,0.49641111282359696,0.8907929196100886,1.0,0.0,0.4125812527204576,96.40576293492336
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__d3_oof__confirmed__guarded,d3_oof,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,133080,0.6961671052149758,0.5350128971543198,0.540924753221397,0.9040127429113326,0.8838370641349476,0.1132592230450062,0.6188718790806864,146.0075530218286
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__d3_oof__immediate__unguarded,d3_oof,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123915,0.6482232254487056,0.5399183227613592,0.5272697165016227,0.8346391045663846,1.0,0.0,3.3006500217636607,88.07999981432974
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__d3_oof__immediate__guarded,d3_oof,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121969,0.6380433247367402,0.5164246302065685,0.5096937808868601,0.8236664606570264,0.8664605289899254,0.1418069566063187,2.4754875163227457,104.21811840257736
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__hddm_w__confirmed__unguarded,hddm_w,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124657,0.6521047703244909,0.5566424312367944,0.5413172288388848,0.8485445909710132,1.0,0.0,8.87049693348984,69.2376525364836
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__hddm_w__confirmed__guarded,hddm_w,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,118837,0.6216592296545843,0.5086413457501849,0.5010401150569923,0.8376273097601743,0.7740905263769126,0.179016532754512,6.6013000435273215,82.21584772036395
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__hddm_w__immediate__unguarded,hddm_w,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,127960,0.6693833993335461,0.6371695688124229,0.6575779544776046,0.7698200086263981,1.0,0.0,64.98154730347207,40.96753583787771
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__hddm_w__immediate__guarded,hddm_w,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,113566,0.5940856136973546,0.4928623180913384,0.48298726957393856,0.7713854218926146,0.5503730801614262,0.3730095551590948,24.75487516322746,49.10868279308352
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__hellinger__confirmed__unguarded,hellinger,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124043,0.6488928180957413,0.5333301463708513,0.5333719671188496,0.8385950930327186,1.0,0.0,2.4754875163227457,87.37755258865313
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__hellinger__confirmed__guarded,hellinger,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121826,0.6372952642013799,0.4806648174005844,0.48654328878079833,0.8440448940940315,0.7990302819150481,0.1834140048479698,1.8566156372420597,113.496063665435
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__hellinger__immediate__unguarded,hellinger,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,126321,0.6608094747359555,0.5653273104820813,0.5741079602431015,0.8384693592907895,1.0,0.0,5.776137538086407,80.94411029946798
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__hellinger__immediate__guarded,hellinger,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,122705,0.6418934824571958,0.4987334294488482,0.4761342053872457,0.8364810678960718,0.7478732979124931,0.2133004333480939,3.0943593954034325,100.44423533221342
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__none__none__unguarded,none,none,False,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,129674,0.678349663372759,0.49985499103401987,0.48461481418853825,0.9064493493545254,1.0,0.0,0.0,82.58402097562569
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__none__none__guarded,none,none,True,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,135046,0.7064516297780405,0.529055256600629,0.5432230795722179,0.9272634367673939,0.949714020265366,0.056788309584083,0.0,189.4070978621905
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__adwin__confirmed__unguarded,adwin,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,118443,0.6195981397879274,0.4818198665497616,0.46990409693405777,0.8163794603760159,1.0,0.0,9.076787559850068,98.74931057674058
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__adwin__confirmed__guarded,adwin,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,120319,0.6294118570210451,0.5026275356627954,0.48785986011854443,0.8270920177486273,0.8001183813096803,0.1841900650454622,5.982428164446636,134.32687104568004
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__adwin__immediate__unguarded,adwin,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,120997,0.6329586055733125,0.6042458770455157,0.6239136525171844,0.7470865408091665,1.0,0.0,76.94640363236535,51.25898302847951
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__adwin__immediate__guarded,adwin,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,112282,0.5873687624567773,0.4614057785449922,0.44846582275663477,0.7381915884114771,0.5306442206418704,0.4251135829547234,36.71973149212073,55.38698561949932
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__d3_oof__confirmed__unguarded,d3_oof,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,122610,0.6413965191644739,0.5122901881273698,0.5031000324710875,0.871470832533363,1.0,0.0,2.269196889962517,141.47975065650488
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__d3_oof__confirmed__guarded,d3_oof,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121206,0.6340519248173005,0.44124900825498403,0.4263783895966951,0.8729863205343622,0.8280424431813236,0.1576670670357024,1.4440343845216017,170.60810086786577
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__d3_oof__immediate__unguarded,d3_oof,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124261,0.6500332180727241,0.521341208380815,0.5172263097848543,0.8699258591341928,1.0,0.0,2.8880687690432034,132.32263707497893
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__d3_oof__immediate__guarded,d3_oof,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,126587,0.6622009719555767,0.5108955525063281,0.47788060148093053,0.8603573675029739,0.8076825988179278,0.1674180839150289,1.6503250108818304,160.26103617718184
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__hddm_w__confirmed__unguarded,hddm_w,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,118070,0.6176469049649248,0.488124610228509,0.47600948452602376,0.803454843316992,1.0,0.0,8.87049693348984,110.78225298248137
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__hddm_w__confirmed__guarded,hddm_w,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,120257,0.6290875230826372,0.503559291577302,0.4983786087404335,0.8367924444612287,0.8046621345194677,0.1994853227032453,5.569846911726178,142.9447188568151
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__hddm_w__immediate__unguarded,hddm_w,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,120688,0.6313421670738278,0.604703966118759,0.6256766548694674,0.7402837392977211,1.0,0.0,73.43946298424146,57.43374289585387
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__hddm_w__immediate__guarded,hddm_w,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,115244,0.6028635548045888,0.4589386454012275,0.44342033893519184,0.7536239133667613,0.517213164697997,0.4289054838953006,29.29326894315249,62.144531792463454
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__hellinger__confirmed__unguarded,hellinger,confirmed,False,confirmed_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,125604,0.6570587096740443,0.5125942373495738,0.5043203727857891,0.8730461973232893,1.0,0.0,3.919521900844348,125.00488355929669
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__hellinger__confirmed__guarded,hellinger,confirmed,True,confirmed_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,126692,0.6627502471738482,0.5127614572482724,0.4906178640152025,0.8738226390994916,0.8264582227135433,0.1571390441044209,2.6817781426829743,148.58285081269997
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__hellinger__immediate__unguarded,hellinger,immediate,False,immediate_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,130634,0.6833716082255272,0.5869212706100737,0.5606143030139781,0.8207823322441101,1.0,0.0,8.457915680769382,87.90004016479283
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__hellinger__immediate__guarded,hellinger,immediate,True,immediate_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123471,0.6459005759543003,0.48178042651071107,0.4594848635421688,0.8266499986179412,0.7743443329300245,0.2086735019525243,3.3006500217636607,124.1913679131322
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__none__none__unguarded,none,none,False,none_unscreened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,131677,0.6888277420603575,0.5060041507932395,0.5019368558642008,0.9164041297227388,1.0,0.0,0.0,112.99812714927974
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__none__none__guarded,none,none,True,none_screened,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,131244,0.6865626356840568,0.4950376777323181,0.4876938349894613,0.9093572689258576,0.9369880661194432,0.0671952698429276,0.0,252.20055941891732
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__adwin__confirmed__unguarded,adwin,confirmed,False,confirmed_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,92145,0.6265000441939366,0.6261791768591654,0.6264401115726262,0.8418574510862826,,0.0,1.2,18.353595160041003
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__adwin__confirmed__guarded,adwin,confirmed,True,confirmed_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,102358,0.6959389171805628,0.6961795496459307,0.6958216249580049,0.8780974836117912,,0.1927710843373494,0.0,30.811340839974584
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__adwin__immediate__unguarded,adwin,immediate,False,immediate_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,77676,0.5281243413403681,0.5260227780884266,0.528733188210108,0.7817056425498686,,0.0,6.4,17.03975511994213
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__adwin__immediate__guarded,adwin,immediate,True,immediate_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,84898,0.5772272044275525,0.5764224225941119,0.5771542136544717,0.808843774558003,,0.2891566265060241,2.8,20.2841917200014
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__d3_oof__confirmed__unguarded,d3_oof,confirmed,False,confirmed_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,98335,0.668586269963761,0.6683806179084244,0.6689184290950592,0.866691263939062,,0.0,0.3999999999999999,18.66884603993967
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__d3_oof__confirmed__guarded,d3_oof,confirmed,True,confirmed_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,100980,0.6865698026230801,0.685871383758949,0.6859708447550628,0.8740127743266068,,0.180722891566265,0.0,28.72428544005379
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__d3_oof__immediate__unguarded,d3_oof,immediate,False,immediate_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,87946,0.5979507611555694,0.5976824917269811,0.59878502646517,0.8274147779629385,,0.0,2.0,17.737726960051802
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__d3_oof__immediate__guarded,d3_oof,immediate,True,immediate_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,100995,0.6866717886305999,0.6867178084116863,0.686314619220747,0.8721826869205086,,0.2088353413654618,0.0,30.670108679961416
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__hddm_w__confirmed__unguarded,hddm_w,confirmed,False,confirmed_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,87518,0.5950407604076721,0.5944572052472769,0.5951320097554511,0.823716533022663,,0.0,2.8,18.71266275998205
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__hddm_w__confirmed__guarded,hddm_w,confirmed,True,confirmed_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,99577,0.6770307113863978,0.6769605477237739,0.6767616299569191,0.8680722459283163,,0.2329317269076305,0.0,31.442865919973706
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__hddm_w__immediate__unguarded,hddm_w,immediate,False,immediate_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,76037,0.5169806702520414,0.5154313931466249,0.517558211463096,0.7707584051827965,,0.0,54.4,17.980043160077184
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__hddm_w__immediate__guarded,hddm_w,immediate,True,immediate_screened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,76855,0.5225423071954528,0.5212048894136233,0.5229599135083094,0.7697045424867895,,0.4497991967871486,28.8,19.190899720042943
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__hellinger__confirmed__unguarded,hellinger,confirmed,False,confirmed_unscreened,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,95126,0.6467680634216986,0.6466650282156672,0.6468739996101851,0.8556393382358819,,0.0,1.2,18.016130199935287
