stream,condition,detector,arm,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,malicious_recall,benign_fpr,stage,prediction_sha256,summary_path,summary_sha256
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_17,0.02,1,0.5714854380613216,0.5780731489741302,,0.22033898305084745,14,,,evaluation,ea9c8aef176deb550250120509be2e83fc08f97d7693415caae947f29eec62d0,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_17/feedback_0.02_delay_1/summary.json,480f2c4905e70f03950f2449785e5f84bee9591a7e97d11a3d8c7a6eabd9ffbf
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_17,0.02,5,0.5668520991989521,0.5718822479928635,,0.3898305084745763,9,,,evaluation,e2ddbef093e152adb9496706042bc7022927fa91cdf3bf4953fd1de72436791b,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_17/feedback_0.02_delay_5/summary.json,730190ac2637fbc15ed085e52c75e7c2eb115b7769aa357f774bfdcd17e38a3d
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_17,0.05,1,0.5672661622154667,0.5737020517395183,,0.3559322033898305,10,,,evaluation,46177a84824a02e35eb54bf8f2522de3543fff4f37c0d362f42afac312ee1fa0,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json,2b48f369d2ce4f378f1a8b982e1d309014d444f94752b560a63df25a9c7bb5b0
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_17,0.05,5,0.5460585588939799,0.5505798394290812,,0.4915254237288136,6,,,evaluation,3b2546269420dd8ee8aac19ccfd4f59dfb42a6fe533003c895c946a4567b9cce,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_17/feedback_0.05_delay_5/summary.json,00f95841c4699389155f0b643dcc59e45dfa869a68b39b246320fd6789daf556
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_27,0.01,1,0.5472585380085981,0.5528099910793934,,0.2711864406779661,21,,,evaluation,59dadb538bf0144d888f5f148e7dd9074268225376983fc5419d0fa9e5fdaae3,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_27/feedback_0.01_delay_1/summary.json,37d5f5e05f2532d6460bd60bc7a6c612486137d309e7c43418a06e3ec2d4e2e3
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_27,0.01,5,0.5521045032141378,0.5566101694915254,,0.3220338983050847,26,,,evaluation,7ebfe8cce842b4448b493494d7335c8b2e6885dbe7ad980f240f5d8cec6f8c28,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_27/feedback_0.01_delay_5/summary.json,ecbdc080cfdd7621e71b6ce745a7d7ec9828539048b3359d1edecda65ea576fb
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_27,0.02,1,0.5484407342067763,0.5540410347903657,,0.3898305084745763,16,,,evaluation,f902b0defaa914affdab7253ce053091c0a20875ef15df638e98ccb134e81e0d,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_27/feedback_0.02_delay_1/summary.json,a77593a98a3d776aa2faecf388ca043e08721b74e484e3aca62d8eace482e081
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_27,0.02,5,0.552653148943391,0.5570561998215878,,0.3559322033898305,24,,,evaluation,474fff538f1dfebfa0593f6155ab15f72f4712fec0c2528744d60028e4b2fb47,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_27/feedback_0.02_delay_5/summary.json,2612e9bac30d9c38052e83fb4b672a2b7f64abd766e6d2635bbbe3a35ff050bb
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_27,0.05,1,0.5534666387971983,0.5592863514719001,,0.4745762711864407,13,,,evaluation,0d7f25fe0a45e96636ffe4dd054f1b810c1fc5feb57ca388f84cb37417cc733b,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json,0edaa5a11d368f0b48d6440271cc5cd4b5077174bbb9d781d928fcb8748b9465
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_27,0.05,5,0.555009751642235,0.559821587867975,,0.4915254237288136,20,,,evaluation,1fb62462b66f4b821a8a4acdc76924860eb220f48882f59cd61db748d0215200,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_27/feedback_0.05_delay_5/summary.json,e3ed7af785b81f47ce28e3b58c0309eb9a07172602af66c1617843581747814f
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_37,0.01,1,0.5472585380085981,0.5528099910793934,,0.2711864406779661,21,,,evaluation,59dadb538bf0144d888f5f148e7dd9074268225376983fc5419d0fa9e5fdaae3,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_37/feedback_0.01_delay_1/summary.json,0d8f964d76bd10c208cb6c471c4feb73f4395358bc4fdb83b3bfca10c43f328a
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_37,0.01,5,0.5521045032141378,0.5566101694915254,,0.3220338983050847,26,,,evaluation,7ebfe8cce842b4448b493494d7335c8b2e6885dbe7ad980f240f5d8cec6f8c28,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_37/feedback_0.01_delay_5/summary.json,4e3c39fb21f57fe7351e38344dff63f69a04f6644e361c801a16f0b6188fc246
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_37,0.02,1,0.5484407342067763,0.5540410347903657,,0.3898305084745763,16,,,evaluation,f902b0defaa914affdab7253ce053091c0a20875ef15df638e98ccb134e81e0d,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_37/feedback_0.02_delay_1/summary.json,cbd9ead3716027cf1fb3d25258592c9e47155d531304a242edddd586f5cbab4c
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_37,0.02,5,0.552653148943391,0.5570561998215878,,0.3559322033898305,24,,,evaluation,474fff538f1dfebfa0593f6155ab15f72f4712fec0c2528744d60028e4b2fb47,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_37/feedback_0.02_delay_5/summary.json,0b425031aed5dff236625ad01fd7990d7bdc3f588a61736125977bef761a37a9
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_37,0.05,1,0.5534666387971983,0.5592863514719001,,0.4745762711864407,13,,,evaluation,0d7f25fe0a45e96636ffe4dd054f1b810c1fc5feb57ca388f84cb37417cc733b,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_37/feedback_0.05_delay_1/summary.json,d7d984c3bac0b982945149d153e80f1fb8c094919723c596737459767c4aa3d6
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_37,0.05,5,0.555009751642235,0.559821587867975,,0.4915254237288136,20,,,evaluation,1fb62462b66f4b821a8a4acdc76924860eb220f48882f59cd61db748d0215200,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_37/feedback_0.05_delay_5/summary.json,a4e7e6f2ee4d02c3bbfef3194976caae40970d5fa8f7e1e3c81a63f1b758136a
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_47,0.01,1,0.5472585380085981,0.5528099910793934,,0.2711864406779661,21,,,evaluation,59dadb538bf0144d888f5f148e7dd9074268225376983fc5419d0fa9e5fdaae3,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_47/feedback_0.01_delay_1/summary.json,7e0fbcc020aad15ff053ab7dc7c34231a045c3bf9c695d13e625a710ace5ad84
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_47,0.01,5,0.5521045032141378,0.5566101694915254,,0.3220338983050847,26,,,evaluation,7ebfe8cce842b4448b493494d7335c8b2e6885dbe7ad980f240f5d8cec6f8c28,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_47/feedback_0.01_delay_5/summary.json,2df566f2e94bab1630ea016bae37c71ec5f6824f8b5476b3b93d27e234ec60fa
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_47,0.02,1,0.5484407342067763,0.5540410347903657,,0.3898305084745763,16,,,evaluation,f902b0defaa914affdab7253ce053091c0a20875ef15df638e98ccb134e81e0d,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_47/feedback_0.02_delay_1/summary.json,8847dbd9b9f57ca367197ff1f64286f1bb5e0ea45218e5d3a47c8ad38860489b
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_47,0.02,5,0.552653148943391,0.5570561998215878,,0.3559322033898305,24,,,evaluation,474fff538f1dfebfa0593f6155ab15f72f4712fec0c2528744d60028e4b2fb47,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_47/feedback_0.02_delay_5/summary.json,7230b717de27a29a65cf5a0314b9e2feeb82293ae06b86bf46f480c79f8f6633
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_47,0.05,1,0.5534666387971983,0.5592863514719001,,0.4745762711864407,13,,,evaluation,0d7f25fe0a45e96636ffe4dd054f1b810c1fc5feb57ca388f84cb37417cc733b,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_47/feedback_0.05_delay_1/summary.json,c2b921f9f6885e4759e25ac2e6ad6b8332d706f3e9c87dd94e63ff6baa466258
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_47,0.05,5,0.555009751642235,0.559821587867975,,0.4915254237288136,20,,,evaluation,1fb62462b66f4b821a8a4acdc76924860eb220f48882f59cd61db748d0215200,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_47/feedback_0.05_delay_5/summary.json,e561c6f95d072171ed054b307949d7f17070ad096711c243f70d8ee7c838e209
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_7,0.01,1,0.5575391369875846,0.5623728813559322,,0.11864406779661017,0,,,evaluation,5b7bb34d00d507c751ebaefd3afd2b35c50df18d998ae42e79c764d884b43cb4,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_7/feedback_0.01_delay_1/summary.json,40d42a1b028a03702a70f2e236d51f1713aed38c945aaa3fc148afc225cb75eb
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_7,0.01,5,0.5756326896897679,0.5774665477252453,,0.2711864406779661,0,,,evaluation,7a9635c91e1ec28a16e0377b4560a96183f4a113e293137458d500dfc7b8e67f,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_7/feedback_0.01_delay_5/summary.json,598d4b9d69962b2a40ae45b174022eef967789a204901555c7ddb4fdaad0b496
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_7,0.02,1,0.5541383912266316,0.5577876895628903,,0.22033898305084745,0,,,evaluation,769d012ca9ad6547ca32c99aee2cdda8ae6ff3f907447551b38468296bca78a9,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_7/feedback_0.02_delay_1/summary.json,d49d668d569d5af19489ffed0928b348db37d69973704e23515192bff77fc996
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_7,0.02,5,0.5301272997062763,0.535450490633363,,0.3559322033898305,1,,,evaluation,3e19be740e6e006ff87be5ad23b4a568ab03b5551a92e4742ab5785791858458,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_7/feedback_0.02_delay_5/summary.json,cfc295d189d2559a155a7d20b2be55534bcca42c48179e1f909bc207a8146042
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_7,0.05,1,0.5657780650090587,0.5694736842105264,,0.1864406779661017,0,,,evaluation,3ac431f3b723ab0628406dec23949a3c6a1acb8f13d7e3bbd065443e96564449,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json,80cf245daa8e3ee4eae52ae03d9a7093fbf11fc8f30c96564330116cf6736c6c
RBF_I,RBF_I__s115__clean__none,d3_oof,q_alarm_persistence_7,0.05,5,0.5215295103902161,0.5251739518287244,,0.2711864406779661,0,,,evaluation,57bb23faaf35a5d758e1859a5976b07c7f6b6f04dec5c6c7d2dc18930af040b2,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/q_alarm_persistence_7/feedback_0.05_delay_5/summary.json,894d777ac2b1a707298d8166fc249af4fa1ee6bd29609e5366355b8a1618b9fb
RBF_I,RBF_I__s115__clean__none,d3_oof,selected_map,0.01,1,0.5575391369875846,0.5623728813559322,,0.11864406779661017,0,,,evaluation,5b7bb34d00d507c751ebaefd3afd2b35c50df18d998ae42e79c764d884b43cb4,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/selected_map/feedback_0.01_delay_1/summary.json,5988ec1f0bfdef00d86e8b023782e10b63c5c0ba96c745e8cdc9e397934a7183
RBF_I,RBF_I__s115__clean__none,d3_oof,selected_map,0.01,5,0.5756326896897679,0.5774665477252453,,0.2711864406779661,0,,,evaluation,7a9635c91e1ec28a16e0377b4560a96183f4a113e293137458d500dfc7b8e67f,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/selected_map/feedback_0.01_delay_5/summary.json,1aec7f2bb7cafb805edf3392bedabbae4894c33acfbfebff8de16df6ffb46636
RBF_I,RBF_I__s115__clean__none,d3_oof,selected_map,0.02,1,0.5606228061531493,0.5640677966101695,,0.1694915254237288,0,,,evaluation,61967a644ca458d4dd07239781d3436e700e0ab111ff9d2ae7b4e66716e853dc,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/selected_map/feedback_0.02_delay_1/summary.json,f0f811a4c60b2231c1114b47639415d64bde249d2774d282fb23446d2a618703
RBF_I,RBF_I__s115__clean__none,d3_oof,selected_map,0.02,5,0.5863496939386209,0.5895628902765389,,0.288135593220339,0,,,evaluation,13bd1e7745e4ed41d76036fde5c625ed777841b7eb883091f27490278c04121b,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/selected_map/feedback_0.02_delay_5/summary.json,fa6a905ad3d8eb05b28a07dcfa6b2830173b0ad8adb31275c8e9972f01441388
RBF_I,RBF_I__s115__clean__none,d3_oof,selected_map,0.05,1,0.5657780650090587,0.5694736842105264,,0.1864406779661017,0,,,evaluation,3ac431f3b723ab0628406dec23949a3c6a1acb8f13d7e3bbd065443e96564449,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/selected_map/feedback_0.05_delay_1/summary.json,466f09000165668233fdacb9a622ff1c6935cd451f4a8b2575cc8866a984b41e
RBF_I,RBF_I__s115__clean__none,d3_oof,selected_map,0.05,5,0.5215295103902161,0.5251739518287244,,0.2711864406779661,0,,,evaluation,57bb23faaf35a5d758e1859a5976b07c7f6b6f04dec5c6c7d2dc18930af040b2,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__clean__none/selected_map/feedback_0.05_delay_5/summary.json,01983c4450255747e1a812614a635be748659d16cfb69914e2fd9879d4bd3d60
RBF_I,RBF_I__s115__concept__moderate,d3_oof,confirmed,0.05,1,0.5897932240147341,0.5928888701766204,0.6640926640926641,0.23954276572005978,1,,,evaluation,89891dc995682ab1b92dbb90efdba91bd0e3df12f343dca62f1cfe6ce87a5f6a,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/confirmed/feedback_0.05_delay_1/summary.json,1d6ae2011056794845eb525c4e2cb3f3058fd750c5b7e3ce76e9f60fc694a5cc
RBF_I,RBF_I__s115__concept__moderate,d3_oof,error_rule,0.05,1,0.5573292681379887,0.5644064585394607,0.33157833157833155,0.4196998084331516,8,,,evaluation,ddda172996329e089adf0ed35014c10268a6f57206730486a90d224b4613975d,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/error_rule/feedback_0.05_delay_1/summary.json,483a0603e4580c154c905c9832ad7d5be355350fe804cdc01c461719ea0859fd
RBF_I,RBF_I__s115__concept__moderate,d3_oof,no_reset,0.05,1,0.5183993923135573,0.5228932909500452,0.7138177138177139,0.2484895690798476,0,,,evaluation,4b26a1efd1dc5c95393dca5289fc7b1304a5f7eed7a0635ad6c151cc7f3a402b,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/no_reset/feedback_0.05_delay_1/summary.json,50a1ce5f604d13b93617e51fa2662aae1025011320721fdb4e9d70e3ef3672f1
RBF_I,RBF_I__s115__concept__moderate,d3_oof,q_alarm_17,0.05,1,0.5183993923135573,0.5228932909500452,0.7138177138177139,0.2484895690798476,0,,,evaluation,4b26a1efd1dc5c95393dca5289fc7b1304a5f7eed7a0635ad6c151cc7f3a402b,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/q_alarm_17/feedback_0.05_delay_1/summary.json,e92ccd1806b476671653064efd2e1e12263e9766b1121e7d7cf5050fb61d06f0
RBF_I,RBF_I__s115__concept__moderate,d3_oof,q_alarm_27,0.05,1,0.5183993923135573,0.5228932909500452,0.7138177138177139,0.2484895690798476,0,,,evaluation,4b26a1efd1dc5c95393dca5289fc7b1304a5f7eed7a0635ad6c151cc7f3a402b,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/q_alarm_27/feedback_0.05_delay_1/summary.json,3862589c3601275804458c40a83849fc3c27335bc6a53845e6a069bd752f226f
RBF_I,RBF_I__s115__concept__moderate,d3_oof,q_alarm_37,0.05,1,0.5183993923135573,0.5228932909500452,0.7138177138177139,0.2484895690798476,0,,,evaluation,4b26a1efd1dc5c95393dca5289fc7b1304a5f7eed7a0635ad6c151cc7f3a402b,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/q_alarm_37/feedback_0.05_delay_1/summary.json,1d1f546ecb466ea25730e8f780157e7e7d2a32ed079651db7cca4f223abeedae
RBF_I,RBF_I__s115__concept__moderate,d3_oof,q_alarm_47,0.05,1,0.5520950640091546,0.5585331452750353,0.25915525915525917,0.5066627370902891,27,,,evaluation,9044dbaeebbc410aaba2ac9fae57dd773fc7c04d569fdd0305f870a722a0ffef,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/q_alarm_47/feedback_0.05_delay_1/summary.json,0eb873c71d553ec64e6fdde7389b0c32faa5908fd72cc273597d34d6e8408eb9
RBF_I,RBF_I__s115__concept__moderate,d3_oof,q_alarm_7,0.05,1,0.5971754499186572,0.5997094920320822,0.806013806013806,0.20508178430835947,1,,,evaluation,bbd1d70b55adf5afa0cb552e89179a8dc8fec685b4ce2124b72968a41f6b63cc,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/q_alarm_7/feedback_0.05_delay_1/summary.json,31f41e15f67ad647d3d0e84de90a7792b7df3619f7befc818e4e6757a1af9789
RBF_I,RBF_I__s115__concept__moderate,d3_oof,q_alarm_persistence_17,0.05,1,0.5573292681379887,0.5644064585394607,0.33157833157833155,0.4196998084331516,8,,,evaluation,ddda172996329e089adf0ed35014c10268a6f57206730486a90d224b4613975d,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json,0ebacb30669a133918ec951b13e10a6e144ba7e352fda9ea0fe8872467b1f56e
RBF_I,RBF_I__s115__concept__moderate,d3_oof,q_alarm_persistence_27,0.05,1,0.5596357635989584,0.5657116392648885,0.462033462033462,0.38317579942319435,17,,,evaluation,de28ccd0e903a9fbc6370b416a61feae03dc3d78fe2dfc1296b9b61af455da80,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json,c5b2b6c90408dfe4b6f2c5e4a5aca1133e5864d571f835e364ec882cde8f9244
RBF_I,RBF_I__s115__concept__moderate,d3_oof,q_alarm_persistence_37,0.05,1,0.5596357635989584,0.5657116392648885,0.462033462033462,0.38317579942319435,17,,,evaluation,de28ccd0e903a9fbc6370b416a61feae03dc3d78fe2dfc1296b9b61af455da80,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/q_alarm_persistence_37/feedback_0.05_delay_1/summary.json,df11b9faa5b988ca8798bfd8c25b08e692dc279e3641970b42bcea1f52d896fe
RBF_I,RBF_I__s115__concept__moderate,d3_oof,q_alarm_persistence_47,0.05,1,0.5596357635989584,0.5657116392648885,0.462033462033462,0.38317579942319435,17,,,evaluation,de28ccd0e903a9fbc6370b416a61feae03dc3d78fe2dfc1296b9b61af455da80,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/q_alarm_persistence_47/feedback_0.05_delay_1/summary.json,eef160d38bceafebf7cb315e289f4c2946209a103a4e1955fb0c6827cb512e3f
RBF_I,RBF_I__s115__concept__moderate,d3_oof,q_alarm_persistence_7,0.05,1,0.5183993923135573,0.5228932909500452,0.7138177138177139,0.2484895690798476,0,,,evaluation,4b26a1efd1dc5c95393dca5289fc7b1304a5f7eed7a0635ad6c151cc7f3a402b,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json,f996d095e7d3f139118d6393ccdcf2d31d43d9681a46d1582822312f4bda42cd
RBF_I,RBF_I__s115__concept__moderate,d3_oof,selected_map,0.05,1,0.5183993923135573,0.5228932909500452,0.7138177138177139,0.2484895690798476,0,,,evaluation,4b26a1efd1dc5c95393dca5289fc7b1304a5f7eed7a0635ad6c151cc7f3a402b,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__moderate/selected_map/feedback_0.05_delay_1/summary.json,38e3f85b744524e69dddbd5275a7d0b60a27bc62e37d4b01ee9659125174169c
RBF_I,RBF_I__s115__concept__severe,d3_oof,confirmed,0.05,1,0.5055880081027292,0.5092468699225844,0.7721510071841104,0.21779126445570104,0,,,evaluation,bd1a2da857dde96581a54bdb7c06355eae5081c3358507a93e66a5c35f975ade,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__severe/confirmed/feedback_0.05_delay_1/summary.json,62a265f2a08b53ad91aa8686098e5671e86a0eceb7d72fc2cbcb5e4ab54236d2
RBF_I,RBF_I__s115__concept__severe,d3_oof,error_rule,0.05,1,0.5413474533467023,0.5498423014431807,0.34103394844344276,0.4574213896587977,8,,,evaluation,71d99149fac2ad5cc03a286565bd9b247343ec6839d24eee2d4d15795c7f7f89,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__severe/error_rule/feedback_0.05_delay_1/summary.json,600a98bfc9b7b655926dd104e16d43b08cd640ab6ab0228df31ed1907576b955
RBF_I,RBF_I__s115__concept__severe,d3_oof,no_reset,0.05,1,0.5055880081027292,0.5092468699225844,0.7721510071841104,0.21779126445570104,0,,,evaluation,bd1a2da857dde96581a54bdb7c06355eae5081c3358507a93e66a5c35f975ade,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__severe/no_reset/feedback_0.05_delay_1/summary.json,bab780749b2be776f25f7b4d06134bcbd7c56d54f02de8b9f03a820b73b3c8a1
RBF_I,RBF_I__s115__concept__severe,d3_oof,q_alarm_17,0.05,1,0.5055880081027292,0.5092468699225844,0.7721510071841104,0.21779126445570104,0,,,evaluation,bd1a2da857dde96581a54bdb7c06355eae5081c3358507a93e66a5c35f975ade,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__severe/q_alarm_17/feedback_0.05_delay_1/summary.json,5c57599c4fdbabb58f1cb78184fca91fd9904555080869f391bf1fdbcd694440
RBF_I,RBF_I__s115__concept__severe,d3_oof,q_alarm_27,0.05,1,0.5055880081027292,0.5092468699225844,0.7721510071841104,0.21779126445570104,0,,,evaluation,bd1a2da857dde96581a54bdb7c06355eae5081c3358507a93e66a5c35f975ade,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__severe/q_alarm_27/feedback_0.05_delay_1/summary.json,90ec9eee8a599051a49f8ed78ad57d0a686881bc5fd76d9a481f94175d0b8812
RBF_I,RBF_I__s115__concept__severe,d3_oof,q_alarm_37,0.05,1,0.5055880081027292,0.5092468699225844,0.7721510071841104,0.21779126445570104,0,,,evaluation,bd1a2da857dde96581a54bdb7c06355eae5081c3358507a93e66a5c35f975ade,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__severe/q_alarm_37/feedback_0.05_delay_1/summary.json,1c53346375d4ec9adc1bf0cf75f6e074addbf20753f6e80d2022d82ded0ae030
RBF_I,RBF_I__s115__concept__severe,d3_oof,q_alarm_47,0.05,1,0.5440688422153259,0.5509892000382299,0.26792505986758697,0.40992067284717576,30,,,evaluation,a61e86da9052e83678bb1103a5dfbfc6186cd2002f353701f1280a8bd24c86ed,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__severe/q_alarm_47/feedback_0.05_delay_1/summary.json,b10b1d6c78d64240db790af85a8b2f6cf269cd3c02c52625ada052706e1fa12a
RBF_I,RBF_I__s115__concept__severe,d3_oof,q_alarm_7,0.05,1,0.5055880081027292,0.5092468699225844,0.7721510071841104,0.21779126445570104,0,,,evaluation,bd1a2da857dde96581a54bdb7c06355eae5081c3358507a93e66a5c35f975ade,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__severe/q_alarm_7/feedback_0.05_delay_1/summary.json,74a82f4f0fe1ed261b51bd0161006e811e2dadf42a0e85afad8e24d4b19de49f
RBF_I,RBF_I__s115__concept__severe,d3_oof,q_alarm_persistence_17,0.05,1,0.5413474533467023,0.5498423014431807,0.34103394844344276,0.4574213896587977,8,,,evaluation,71d99149fac2ad5cc03a286565bd9b247343ec6839d24eee2d4d15795c7f7f89,results/per_dataset_study/evaluation_runs/RBF_I/d3_oof/RBF_I__s115__concept__severe/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json,6e399c1878942dd5f22a7e04c262d95671f3a4c361b85b1d8aad4754d248223f
