rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,condition,stream,mode,level,base_seed,arm,detector,feedback_fraction,delay_blocks,no_feedback_blocks,status
12000,11400,2850,0,0,0.44677029199374374,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,adwin,0.01,5,4,complete
12000,11400,6650,0,0,0.45737287499650847,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,adwin,0.05,1,0,complete
12000,11400,2850,0,0,0.45302541700948495,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,adwin,0.01,5,4,complete
12000,11400,2850,0,0,0.44942762500431854,False,600,none,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,hddm_w,0.01,5,4,complete
12000,11400,6650,0,0,0.4561763340025209,False,600,none,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,hddm_w,0.05,1,0,complete
12000,11400,2850,0,0,0.4699955830001272,True,600,confirmed,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,hddm_w,0.01,5,4,complete
12000,13300,8550,2850,1,0.5098489160009194,False,600,confirmed,True,10450,0.3785645933014354,0.3660940817200063,0,0,,10450,3800,0.36363636363636365,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,hddm_w,0.05,1,0,complete
12000,11400,3800,950,1,0.4535170000017388,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,7600,0.7272727272727273,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,hddm_w,0.01,5,4,complete
12000,11400,5700,1900,2,0.4704892080044374,False,600,rl,True,10450,0.38354066985645935,0.37430018802141235,0,0,,10450,5700,0.5454545454545454,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,hddm_w,0.05,1,0,complete
12000,11400,3800,950,1,0.45374625000113156,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,7600,0.7272727272727273,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,hddm_w,0.01,5,4,complete
12000,11400,7600,950,1,0.48325295800168533,False,600,rl,True,10450,0.4040191387559809,0.38685365038096997,0,0,,10450,3800,0.36363636363636365,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,hddm_w,0.05,1,0,complete
12000,11400,2850,0,0,0.46037783299107105,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,hddm_w,0.01,5,4,complete
12000,11400,6650,0,0,0.47161133399640676,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,hddm_w,0.05,1,0,complete
12000,11400,6650,0,0,0.47111879200383555,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,hddm_w,0.05,1,0,complete
12000,11400,2850,0,0,0.4709184160019504,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,hddm_w,0.01,5,4,complete
12000,11400,2850,0,0,0.4478578340058448,False,600,none,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,hellinger,0.01,5,4,complete
12000,11400,6650,0,0,0.4649301250028657,False,600,none,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,hellinger,0.05,1,0,complete
12000,11400,6650,0,0,0.45950420800363645,False,600,confirmed,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,hellinger,0.05,1,0,complete
12000,11400,2850,0,0,0.45980879198759794,False,600,confirmed,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,hellinger,0.01,5,4,complete
12000,11400,5700,1900,2,0.45528416700835805,False,600,rl,True,10450,0.38354066985645935,0.37430018802141235,0,0,,10450,5700,0.5454545454545454,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,hellinger,0.05,1,0,complete
12000,11400,3800,950,1,0.4460003330023028,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,7600,0.7272727272727273,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,hellinger,0.01,5,4,complete
12000,11400,6650,0,0,0.46072612500574905,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,hellinger,0.05,1,0,complete
12000,11400,2850,0,0,0.4606257499981439,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,hellinger,0.01,5,4,complete
12000,11400,2850,0,0,0.45253470800525974,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,hellinger,0.01,5,4,complete
12000,11400,6650,0,0,0.4632050830114167,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,hellinger,0.05,1,0,complete
12000,11400,6650,0,0,0.46103766599844676,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,hellinger,0.05,1,0,complete
12000,11400,2850,0,0,0.4595183750061551,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,hellinger,0.01,5,4,complete
12000,11400,2850,0,0,0.4439443329902133,False,600,none,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,d3_oof,0.01,5,4,complete
12000,11400,6650,0,0,0.4616785419930238,False,600,none,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,d3_oof,0.05,1,0,complete
12000,11400,6650,0,0,0.4694704580033431,False,600,confirmed,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,d3_oof,0.05,1,0,complete
12000,11400,2850,0,0,0.4712154580047354,False,600,confirmed,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,d3_oof,0.01,5,4,complete
12000,11400,5700,1900,2,0.4712757909874199,False,600,rl,True,10450,0.38354066985645935,0.37430018802141235,0,0,,10450,5700,0.5454545454545454,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,d3_oof,0.05,1,0,complete
12000,11400,3800,950,1,0.46830079100618605,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,7600,0.7272727272727273,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,d3_oof,0.01,5,4,complete
12000,11400,6650,0,0,0.48837449999700766,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,d3_oof,0.05,1,0,complete
12000,11400,2850,0,0,0.49173725000582635,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,d3_oof,0.01,5,4,complete
12000,11400,2850,0,0,0.4666444999893429,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,d3_oof,0.01,5,4,complete
12000,11400,6650,0,0,0.4772747920069378,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,d3_oof,0.05,1,0,complete
12000,11400,6650,0,0,0.46888695799862035,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,d3_oof,0.05,1,0,complete
12000,11400,2850,0,0,0.46712033299263567,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,d3_oof,0.01,5,4,complete
12000,11400,4750,0,0,0.4416640420095064,False,600,none,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,adwin,0.01,5,4,complete
12000,11400,6650,0,0,0.46396025001013186,False,600,none,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,adwin,0.05,1,0,complete
12000,11400,6650,0,0,0.45868345799681265,False,600,confirmed,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,adwin,0.05,1,0,complete
12000,11400,4750,0,0,0.45725525000307243,False,600,confirmed,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,adwin,0.01,5,4,complete
12000,11400,6650,0,0,0.4604581669991603,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,adwin,0.05,1,0,complete
12000,11400,4750,0,0,0.44525437499396503,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,adwin,0.01,5,4,complete
12000,11400,6650,0,0,0.4571284589910647,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,adwin,0.05,1,0,complete
12000,11400,4750,0,0,0.455931624994264,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,adwin,0.01,5,4,complete
12000,11400,4750,0,0,0.4476107910013525,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,adwin,0.01,5,4,complete
12000,11400,6650,0,0,0.4599810409999918,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,adwin,0.05,1,0,complete
12000,11400,6650,0,0,0.4565209580032388,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,adwin,0.05,1,0,complete
12000,11400,4750,0,0,0.4511746669886634,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,adwin,0.01,5,4,complete
12000,11400,4750,0,0,0.44099395799275953,False,600,none,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,hddm_w,0.01,5,4,complete
12000,11400,6650,0,0,0.46173787499719765,False,600,none,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,hddm_w,0.05,1,0,complete
12000,11400,4750,0,0,0.4689992909989087,True,600,confirmed,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,hddm_w,0.01,5,4,complete
12000,11400,6650,0,0,0.4710124160046689,False,600,confirmed,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,hddm_w,0.05,1,0,complete
12000,11400,4750,0,0,0.4602281249972293,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,hddm_w,0.01,5,4,complete
12000,11400,6650,0,0,0.4749651250021998,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,hddm_w,0.05,1,0,complete
12000,11400,4750,0,0,0.45451633400807623,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,hddm_w,0.01,5,4,complete
12000,11400,6650,0,0,0.48724575000233017,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,hddm_w,0.05,1,0,complete
12000,11400,4750,0,0,0.45496524999907706,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,hddm_w,0.01,5,4,complete
12000,11400,6650,0,0,0.47482887499791104,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,hddm_w,0.05,1,0,complete
12000,11400,6650,0,0,0.46794429200235754,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,hddm_w,0.05,1,0,complete
12000,11400,4750,0,0,0.4717664999916451,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,hddm_w,0.01,5,4,complete
12000,11400,6650,0,0,0.45844524999847636,False,600,none,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,hellinger,0.05,1,0,complete
12000,11400,4750,0,0,0.4485971670073923,False,600,none,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,hellinger,0.01,5,4,complete
12000,11400,6650,0,0,0.4588441659871023,False,600,confirmed,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,hellinger,0.05,1,0,complete
12000,11400,4750,0,0,0.45895699999528006,False,600,confirmed,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,hellinger,0.01,5,4,complete
12000,11400,4750,0,0,0.4520006660022773,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,hellinger,0.01,5,4,complete
12000,11400,6650,0,0,0.4614414170064265,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,hellinger,0.05,1,0,complete
12000,11400,6650,0,0,0.4568881669983966,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,hellinger,0.05,1,0,complete
12000,11400,4750,0,0,0.45526145900657866,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,hellinger,0.01,5,4,complete
12000,11400,4750,0,0,0.4420997499983059,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,hellinger,0.01,5,4,complete
12000,11400,6650,0,0,0.46469533299386967,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,hellinger,0.05,1,0,complete
12000,11400,6650,0,0,0.4608708750020014,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,hellinger,0.05,1,0,complete
12000,11400,4750,0,0,0.46237137500429526,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,hellinger,0.01,5,4,complete
12000,11400,6650,0,0,0.4613660410104785,False,600,none,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,d3_oof,0.05,1,0,complete
12000,11400,4750,0,0,0.44755508299567737,False,600,none,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,d3_oof,0.01,5,4,complete
12000,11400,6650,0,0,0.46918825000466313,False,600,confirmed,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,d3_oof,0.05,1,0,complete
12000,11400,4750,0,0,0.46794600000430364,False,600,confirmed,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,d3_oof,0.01,5,4,complete
12000,11400,4750,0,0,0.46051283400447574,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,d3_oof,0.01,5,4,complete
12000,11400,6650,0,0,0.4727754170016851,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,d3_oof,0.05,1,0,complete
12000,11400,6650,0,0,0.46911216599983163,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,d3_oof,0.05,1,0,complete
12000,11400,4750,0,0,0.4690271669969661,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,d3_oof,0.01,5,4,complete
12000,11400,4750,0,0,0.45625650000874884,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,d3_oof,0.01,5,4,complete
12000,11400,6650,0,0,0.4787903329997789,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,d3_oof,0.05,1,0,complete
12000,11400,6650,0,0,0.4653752089943737,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,d3_oof,0.05,1,0,complete
12000,11400,4750,0,0,0.46304824999242555,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,d3_oof,0.01,5,4,complete
